Cleared_time, market_id, ACOPF_solved, cleared_price, cleared_quantity, cleared_DG1_output (kW), cleared_DG2_output (kW), expected_SubstationP (kW), social_welfare ($)2017-11-02-13:26:00,1,True,35.3147355684,0.00111255709299,110.63269429,66.8515508414,1502.61266232,8.78670176258
2017-11-02-14:18:00,53,True,0.0,0.0,30.0013506652,20.0003632612,1710.69018776,2.04109014291
2017-11-02-14:19:00,54,True,0.0,0.0,30.0003614162,20.000261435,1685.988624,2.04107357818
2017-11-02-14:20:00,55,True,0.0,0.0,30.0,20.0,1744.6310576,2.04100276739
2017-11-02-14:21:00,56,True,0.0,0.0,30.0022657451,20.0012401641,1752.81533736,2.05002503004
2017-11-02-14:22:00,57,True,0.0,0.0,30.0015712962,20.0011461072,1768.96110512,2.11580976564
2017-11-02-14:23:00,58,True,0.0,0.0,30.0001391198,20.000100625,1751.16190952,2.04102873825
2017-11-02-14:24:00,59,True,0.0,0.0,30.0002858669,20.0001166391,1699.75639232,2.04159974167
2017-11-02-14:25:00,60,True,0.0,0.0,30.0056667459,20.003470539,1706.57986064,2.05787126767
2017-11-02-14:26:00,61,True,0.0,0.0,32.1160304187,20.1583896848,1690.96539992,18.1459691592
2017-11-02-14:27:00,62,True,0.0,0.0,33.9531396531,23.268376953,1720.93945896,19.0015472474
2017-11-02-14:28:00,63,True,0.0,0.0,30.0001408597,20.0001022405,1677.11426616,2.04102988169
2017-11-02-14:29:00,64,True,0.0,0.0,30.0000510998,20.0,1667.91996784,2.04101093137
2017-11-02-14:30:00,65,True,0.0,0.0,31.3516299241,26.4569986068,1664.41612232,7.72388009098
2017-11-02-14:31:00,66,True,0.0,0.0,30.0,20.0,1703.07746456,2.04100160929
2017-11-02-14:32:00,67,True,0.0,0.0,30.000069743,20.000050646,1680.2320352,2.04101481056
2017-11-02-14:33:00,68,True,0.0,0.0,30.7502521925,20.0787886391,1694.14527544,69.7790252615
2017-11-02-14:34:00,69,True,0.0,0.0,30.0,20.0,1656.16441824,2.04100803751
2017-11-02-14:35:00,70,True,0.0,0.0,30.0,20.0,1635.44240752,2.04100103956
2017-11-02-14:36:00,71,True,0.0,0.0,30.0005727625,20.0004143515,1688.33063744,2.04151164694
2017-11-02-14:37:00,72,True,0.0,0.0,30.000400828,20.000290504,1701.765456,2.04143382027
2017-11-02-14:38:00,73,True,0.0,0.0,30.0001963336,20.000142327,1670.4394044,2.04104186106
2017-11-02-14:39:00,74,True,0.0,0.0,30.0003449594,20.000250151,1675.21028136,2.04107379471
2017-11-02-14:40:00,75,True,0.0,0.0,30.1264616132,20.2676552258,1674.6622092,15.1061527166
2017-11-02-14:41:00,76,True,0.0,0.0,30.1541673026,20.0977480735,1662.90080824,7.95303718443
2017-11-02-14:42:00,77,True,0.0,0.0,30.0,20.0,1614.4240264,2.04104929371
