# file...... Output/hvac/house_hvac_file_005.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_12A_tm_0_A_12_Meter_9_81:hvac_load,house_0_13A_tm_0_A_13_Meter_9_82:hvac_load,house_0_14A_tm_0_A_14_Meter_9_83:hvac_load,house_0_15A_tm_0_A_15_Meter_9_84:hvac_load,house_0_1A_tm_0_A_1_Meter_10_85:hvac_load,house_0_2A_tm_0_A_2_Meter_10_86:hvac_load,house_0_3A_tm_0_A_3_Meter_10_87:hvac_load,house_0_4A_tm_0_A_4_Meter_10_88:hvac_load,house_0_5A_tm_0_A_5_Meter_10_89:hvac_load,house_0_6A_tm_0_A_6_Meter_10_90:hvac_load,house_0_7A_tm_0_A_7_Meter_10_91:hvac_load,house_0_8A_tm_0_A_8_Meter_10_92:hvac_load,house_0_1A_tm_0_A_1_Meter_11_93:hvac_load,house_0_2A_tm_0_A_2_Meter_11_94:hvac_load,house_0_3A_tm_0_A_3_Meter_11_95:hvac_load,house_0_4A_tm_0_A_4_Meter_11_96:hvac_load,house_0_5A_tm_0_A_5_Meter_11_97:hvac_load,house_0_6A_tm_0_A_6_Meter_11_98:hvac_load,house_0_7A_tm_0_A_7_Meter_11_99:hvac_load,house_0_8A_tm_0_A_8_Meter_11_100:hvac_load
2010-08-16 00:05:00 UTC,+0,+0,+5.181068482,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61008415655,+0,+0,+0,+0
2010-08-16 00:05:30 UTC,+0,+0,+5.18369695607,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61296801067,+0,+0,+0,+0
2010-08-16 00:06:00 UTC,+6.04858277389,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61403728547,+0,+0,+0,+0
2010-08-16 00:06:30 UTC,+6.05079510398,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:07:00 UTC,+6.05368838132,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:07:30 UTC,+6.05557323394,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:00 UTC,+6.05572270286,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:30 UTC,+6.05606813464,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:00 UTC,+6.05600296803,+0,+0,+0,+0,+6.05265964292,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+6.0525991305,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75558285331,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+6.05443751521,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75703326858,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+6.05478092206,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7572949013,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+6.05428836733,+0,+2.16289311979,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75729716661,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+6.05463662549,+0,+2.16301754362,+1.73041771576,+0,+0,+0,+0,+0,+0,+0,+0,+4.75755350855,+4.75759331053,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+6.05448751343,+0,+2.16296426967,+1.7303750964,+0,+0,+0,+0,+0,+0,+0,+0,+4.75743634061,+4.75747614097,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+6.05539106541,+0,+2.16328708597,+1.73063335066,+0,+0,+0,+0,+0,+0,+0,+0,+4.75813605757,+4.75817586763,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16434652286,+1.73148090418,+0,+0,+0,+0,+0,+0,+0,+0,+4.76012090599,+4.76016074357,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.73257642059,+0,+0,+0,+0,+0,+0,+0,+0,+4.76321192756,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16570555775,+0,+0,+0,+4.76351025833,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16619108106,+0,+0,+0,+4.76457811176,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16637844606,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1658241391,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62682658709,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62681089543,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59734411994,+0,+0,+0,+0,+0,+5.62591268319,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59693389967,+0,+0,+0,+0,+0,+5.62502424434,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59712948085,+0,+0,+0,+0,+0,+5.62545309352,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.5974204128,+0,+0,+0,+0,+0,+5.62608318366,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59735576947,+0,+0,+0,+0,+0,+5.62607810469,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+5.19458498161,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62469070936,+0,+0,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,+5.19319432151,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62318540816,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,+5.19505519947,+0,+0,+0,+0,+2.16432563259,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+5.19491760771,+0,+0,+0,+0,+2.1643072588,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,+5.19460801652,+0,+0,+0,+0,+2.1641783008,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+5.19493082433,+0,+0,+0,+0,+2.16431276411,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+5.19510019651,+0,+0,+0,+6.92309016098,+2.16404814309,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+5.19638000367,+0,+0,+0,+6.9251302389,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+5.19628240957,+0,+0,+0,+6.92500021711,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,+6.92649407958,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,+6.9256628571,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+6.06046178438,+0,+0,+0,+0,+0,+6.92325047511,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+6.06008705152,+0,+0,+0,+0,+0,+6.92282251714,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+6.06052990195,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+6.05986211403,+0,+0,+0,+0,+0,+0,+0,+1.73130558262,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+6.06056062852,+0,+0,+0,+0,+0,+0,+0,+1.73152383849,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+6.05954109784,+0,+0,+0,+0,+0,+0,+0,+1.73104831774,+0,+0,+4.75954136402,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+6.0590094348,+0,+0,+0,+0,+0,+0,+0,+1.73089646764,+0,+0,+4.75912386827,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75846132723,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7592597269,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75964991908,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75942043589,+4.75965844748,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75652225028,+4.7567600523,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75719064879,+4.75742849915,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75798585416,+0,+0,+2.1631554072,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+6.48783839094,+0,+0,+0,+0,+0,+4.75806925036,+0,+0,+2.16342187907,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+6.48685132574,+0,+0,+0,+0,+0,+4.75734535354,+0,+0,+2.1630926965,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+6.48627308902,+0,+0,+2.16273084419,+0,+0,+4.75692128456,+0,+0,+2.16284352215,+0,+5.62199193136,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+6.48591500628,+0,+0,+2.16261143991,+0,+0,+4.75665867277,+0,+0,+0,+0,+5.62179383743,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+6.48578532076,+0,+0,+2.16256819568,+0,+2.59494837019,+4.75656356361,+0,+0,+0,+0,+5.6218561106,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+6.4868935787,+0,+0,+2.16293774925,+0,+2.59539180426,+0,+0,+0,+0,+0,+5.62249646361,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,+6.48831438423,+0,+0,+0,+0,+2.59596029425,+0,+0,+0,+0,+0,+5.62358235288,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+6.48780639236,+0,+0,+0,+0,+2.59575703753,+0,+0,+0,+0,+0,+5.62282750581,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59678756053,+0,+0,+0,+0,+0,+5.62437534791,+0,+4.759264593,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62359531012,+0,+4.75860452532,+4.75859566755,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62358895334,+0,+4.75859914621,+4.75859028848,+0
2010-08-16 00:39:30 UTC,+0,+2.59772398223,+0,+0,+0,+6.05707184161,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75904850583,+4.75903964518,+0
2010-08-16 00:40:00 UTC,+0,+2.59723615497,+0,+0,+0,+6.05589391422,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75812305367,+4.75811419903,+0
2010-08-16 00:40:30 UTC,+0,+2.59720025116,+0,+0,+0,+6.05581023126,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75805730719,+4.75804845298,+0
2010-08-16 00:41:00 UTC,+0,+2.59730314486,+0,+0,+0,+6.0559410216,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75808400308,+4.7580751487,+0
2010-08-16 00:41:30 UTC,+0,+2.5970467104,+0,+0,+0,+6.05564318438,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7580503261,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+6.05368205082,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75616739628,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+6.05557510591,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+6.05406313151,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.73117534432,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.73107905589,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.73051636632,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.7303800019,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+5.191596951,+0,+0,+0,+0,+0,+1.73032987867,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+5.19254172648,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+5.19170871312,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62187146023,+0,+0,+0
2010-08-16 00:47:00 UTC,+6.05443970422,+0,+5.18975781953,+5.18968439198,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61995690913,+0,+0,+0
2010-08-16 00:47:30 UTC,+6.0540039938,+0,+5.18938433177,+5.18931091165,+0,+0,+0,+2.16195396616,+0,+0,+0,+0,+0,+0,+0,+0,+5.61942625864,+0,+0,+0
2010-08-16 00:48:00 UTC,+6.05544229936,+0,+5.19061723673,+5.19054379207,+0,+0,+0,+2.16244123328,+0,+0,+0,+0,+0,+0,+0,+0,+5.62069262644,+0,+0,+0
2010-08-16 00:48:30 UTC,+6.05292666104,+0,+5.18846085004,+5.18838744829,+0,+0,+0,+2.16167234973,+0,+0,+0,+0,+0,+0,+0,+0,+5.61891875581,+0,+0,+0
2010-08-16 00:49:00 UTC,+6.05576112962,+0,+5.19089053568,+5.19081708558,+0,+0,+0,+2.16266696636,+0,+0,+0,+0,+0,+0,+0,+0,+5.62150384976,+0,+0,+0
2010-08-16 00:49:30 UTC,+6.05510110572,+0,+5.19032476805,+5.19025132921,+0,+0,+0,+2.16243128413,+0,+0,+0,+0,+0,+0,+0,+0,+5.62089129139,+0,+0,+0
2010-08-16 00:50:00 UTC,+6.05146061731,+0,+5.1872041681,+5.18713079138,+0,+0,+6.91286557131,+0,+0,+0,+0,+0,+3.88879270075,+0,+0,+0,+5.61690412889,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+0,+6.91463818794,+0,+0,+2.59355385503,+0,+0,+3.8901126187,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+0,+6.91797180874,+0,+0,+2.59480429464,+0,+0,+3.89187935171,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+0,+6.91434574806,+0,+0,+2.59344416095,+0,+0,+3.88983935077,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+6.91464426087,+0,+0,+2.59355613297,+0,+0,+3.89000729236,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,+6.91353137504,+0,+0,+2.59313869001,+0,+0,+3.88910160826,+2.1609337983,+0,+5.61702823677,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+0,+6.9153171609,+0,+0,+0,+0,+0,+0,+2.16139896559,+5.18647557574,+5.618237285,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16226092389,+5.18854383058,+5.62047766014,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1627719785,+5.18977009779,+5.62180597742,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.1918477483,+5.62405653016,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19331662313,+5.62564764488,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19385182509,+5.62622738643,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75934527828,+0,+0,+5.19164380588,+5.62383561561,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75972574639,+0,+0,+5.19205880975,+5.62428515616,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76239434541,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76228738891,+4.76252560773,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.7316105821,+0,+4.76084913521,+4.76108725008,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.7315194932,+0,+4.76059871405,+4.76083681082,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.73103437785,+0,+4.7592650373,+4.75950303767,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+1.73102703302,+0,+4.75924484501,+4.7594828439,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75748804443,+4.7577259163,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16365158274,+0,+0,+4.75897416459,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16398701817,+0,+0,+4.75971191308,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16381082157,+0,+0,+4.75932439058,+0,+0,+0,+0,+0,+0,+4.7593853997,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16336128701,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75812568697,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75930640715,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76002422273,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75982346447,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75917034678,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59665962319,+0,+0,+0,+0,+0,+0,+0,+4.75954185636,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59669217739,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+2.59675549624,+0,+0,+0,+0,+0,+0,+0,+2.59600208368,+0,+0,+0,+0,+0,+0,+0,+0,+4.75818719529,+0
2010-08-16 01:06:00 UTC,+0,+2.59622011366,+0,+0,+0,+0,+0,+0,+0,+2.59548802189,+0,+0,+0,+0,+0,+0,+0,+0,+4.75724506692,+0
2010-08-16 01:06:30 UTC,+0,+2.59593688196,+0,+0,+0,+0,+0,+0,+0,+2.59520493621,+0,+0,+0,+0,+0,+0,+0,+0,+4.75672625174,+0
2010-08-16 01:07:00 UTC,+6.05607623425,+2.59568869438,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75650061517,+0
2010-08-16 01:07:30 UTC,+6.05402096638,+2.59480776786,+0,+0,+0,+6.05100275892,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75458748394,+0
2010-08-16 01:08:00 UTC,+6.0567136539,+0,+0,+0,+0,+6.05364426786,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7566630256,+0
2010-08-16 01:08:30 UTC,+6.05735522166,+0,+0,+0,+0,+6.05452962288,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75752974694,+0
2010-08-16 01:09:00 UTC,+6.0573487626,+0,+0,+0,+6.48601114416,+6.05359399333,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75716400676,+0
2010-08-16 01:09:30 UTC,+6.057617689,+0,+0,+0,+6.4866435128,+6.05418420142,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:00 UTC,+6.05851835664,+0,+0,+0,+6.48707942698,+6.05459105284,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
