# file...... Output/hvac/house_hvac_file_004.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_15C_tm_0_C_15_Meter_6_61:hvac_load,house_0_1A_tm_0_A_1_Meter_7_62:hvac_load,house_0_2A_tm_0_A_2_Meter_7_63:hvac_load,house_0_3A_tm_0_A_3_Meter_7_64:hvac_load,house_0_4A_tm_0_A_4_Meter_7_65:hvac_load,house_0_5A_tm_0_A_5_Meter_7_66:hvac_load,house_0_6A_tm_0_A_6_Meter_7_67:hvac_load,house_0_7A_tm_0_A_7_Meter_7_68:hvac_load,house_0_8A_tm_0_A_8_Meter_7_69:hvac_load,house_0_1A_tm_0_A_1_Meter_9_70:hvac_load,house_0_2A_tm_0_A_2_Meter_9_71:hvac_load,house_0_3A_tm_0_A_3_Meter_9_72:hvac_load,house_0_4A_tm_0_A_4_Meter_9_73:hvac_load,house_0_5A_tm_0_A_5_Meter_9_74:hvac_load,house_0_6A_tm_0_A_6_Meter_9_75:hvac_load,house_0_7A_tm_0_A_7_Meter_9_76:hvac_load,house_0_8A_tm_0_A_8_Meter_9_77:hvac_load,house_0_9A_tm_0_A_9_Meter_9_78:hvac_load,house_0_10A_tm_0_A_10_Meter_9_79:hvac_load,house_0_11A_tm_0_A_11_Meter_9_80:hvac_load
2010-08-16 13:50:00 UTC,+1.3078058166,+5.22917000348,+6.53675493651,+0,+3.92193113341,+2.61499516022,+3.92237319281,+5.22891511214,+0,+5.63350322114,+4.76740634919,+0,+0,+3.90048932338,+4.76726576107,+4.33363188493,+0,+4.76686764865,+2.16713495032,+6.06746126101
2010-08-16 13:50:30 UTC,+1.30784718252,+5.2283467482,+6.53572580981,+0,+3.9213136857,+2.61458345118,+3.92175565313,+5.22809190994,+0,+5.63248772358,+4.76654694654,+0,+0,+0,+4.766406391,+4.33285069773,+0,+4.76600837258,+2.16674428335,+6.06636751143
2010-08-16 13:51:00 UTC,+1.30771887048,+5.22790596784,+6.53517480351,+0,+3.92098309709,+2.61436301741,+3.92142501527,+5.22765115799,+0,+5.63218216194,+0,+0,+0,+0,+4.76614780787,+4.3326156397,+0,+4.76574981773,+2.16662673226,+6.06603840386
2010-08-16 13:51:30 UTC,+1.30747129523,+5.22778715887,+6.53502628401,+5.22798566298,+3.92089398947,+2.61430360121,+3.9213358944,+5.22753235667,+0,+5.63212588897,+0,+0,+4.766151572,+0,+4.76610018661,+4.33257235087,+0,+4.76570220165,+2.1666050838,+6.06597779467
2010-08-16 13:52:00 UTC,+1.30734920639,+5.22779631323,+6.53503772759,+5.22799481776,+3.9209008553,+2.61430817928,+3.92134276126,+5.22754151044,+0,+5.63213687269,+0,+0,+4.76616086712,+0,+4.76610948164,+4.33258080026,+0,+4.76571149567,+2.16660930929,+6.06598962476
2010-08-16 13:52:30 UTC,+1.30743187585,+5.22823434222,+6.53558529447,+5.22843286713,+3.92122938037,+2.61452723708,+3.92167133524,+5.2279795112,+3.92149868988,+5.63286118055,+0,+2.60019353015,+4.76677382255,+0,+4.76672243089,+4.33313798527,+0,+4.7663243779,+2.1668879541,+6.06676974617
2010-08-16 13:53:00 UTC,+1.30725524723,+5.22713736341,+6.53421399421,+5.22733583727,+3.92040663794,+2.61397863922,+3.92084847028,+5.22688260309,+3.92067587205,+5.63118120712,+0,+2.59941800224,+4.76535212204,+0,+4.76530074471,+4.33184563975,+2.59943890441,+4.76490284719,+2.16624166,+6.06496031771
2010-08-16 13:53:30 UTC,+1.30744020627,+5.22764775597,+6.53485202061,+5.22784625358,+0,+2.61423388595,+3.92123132557,+5.22739296275,+3.92105870542,+5.63271709819,+0,+2.60012701726,+4.76665189088,+0,+4.76660050045,+4.33302714769,+2.60014792581,+4.7662024608,+2.16683252491,+0
2010-08-16 13:54:00 UTC,+1.307091728,+5.22926670161,+6.53687581594,+5.22946527456,+0,+2.61504351885,+3.92244572795,+5.22901180404,+3.92227303823,+5.63462732378,+0,+2.60100883673,+4.76826844548,+3.90126764335,+4.76821703874,+4.33449661827,+2.60102975323,+4.76781882228,+2.16756739819,+0
2010-08-16 13:54:30 UTC,+1.30725398584,+5.22812254578,+6.5354455411,+5.22832106548,+0,+2.61447132781,+3.92158747458,+5.22786772196,+3.92141483402,+5.63266369897,+4.76669587228,+2.60010236652,+4.76660670107,+3.89990804472,+4.76655531109,+4.33298606952,+2.60012327485,+4.76615727637,+2.16681198197,+0
2010-08-16 13:55:00 UTC,+1.30742679838,+5.22920159184,+6.53679442417,+5.22940016176,+0,+0,+3.92239688784,+5.22894669847,+3.92222420092,+5.63427701866,+4.76806120414,+2.600847125,+4.76797199495,+3.90102509478,+4.76792059121,+4.33422714063,+2.60086804003,+4.76752240718,+2.16743263406,+0
2010-08-16 13:55:30 UTC,+1.30731824747,+5.23080119046,+6.53879403436,+5.23099983482,+0,+0,+3.92359677764,+5.23054619399,+3.92342402198,+5.63653705664,+4.76997384546,+2.60189042873,+4.76988458308,+3.90258992759,+4.76983316003,+4.3359657098,+2.60191135316,+4.76943476685,+0,+0
2010-08-16 13:56:00 UTC,+1.30764007009,+5.23070754035,+6.53867696516,+5.23090618034,+0,+0,+3.92352652887,+5.23045254992,+3.92335377724,+5.63650987225,+4.76995083963,+2.60187787955,+4.76986157789,+3.90257110531,+4.76981015508,+4.33594479778,+2.60189880387,+4.76941176443,+0,+0
2010-08-16 13:56:30 UTC,+1.30739458114,+5.23160270884,+6.53979598841,+5.23180139049,+0,+0,+3.92419801202,+5.23134766072,+3.92402522193,+5.63824160931,+4.77141638658,+2.60267730314,+4.7713270841,+3.90377014663,+0,+4.3372769633,+2.60269823467,+4.77087709561,+0,+0
2010-08-16 13:57:00 UTC,+1.30703348164,+5.23286307441,+6.54137153352,+5.23306181469,+3.92470096464,+0,+3.92514343651,+5.23260794508,+3.92497059228,+5.6401893019,+4.77306469387,+2.60357641847,+4.77297534558,+3.90511871384,+0,+4.33877525593,+2.60359735809,+4.77252516029,+0,+0
2010-08-16 13:57:30 UTC,+1.30728348264,+5.23331829263,+6.54194058816,+5.2335170541,+3.92504238177,+2.61706971489,+3.92548490449,+5.23306313396,+3.9253120407,+0,+4.77338198596,+2.60374949432,+4.77329262884,+3.90537830723,+0,+4.33906367081,+2.6037704355,+4.77284240563,+2.16985135322,+0
2010-08-16 13:58:00 UTC,+1.30727745384,+5.23357539221,+6.54226198059,+5.23377416563,+3.9252352084,+2.61719829006,+3.92567775981,+0,+3.92550488498,+0,+4.77323495748,+2.60366929351,+4.77314560446,+3.90525801548,+0,+4.33893002362,+2.60369023398,+4.77269539884,+2.16978451705,+6.07487924837
2010-08-16 13:58:30 UTC,+1.30697438727,+5.23293968103,+6.54146729716,+5.23313842488,+3.92475842019,+2.61688037164,+3.92520090061,+0,+3.92502805309,+0,+4.77257460028,+2.60330908321,+4.77248526561,+3.9047177424,+0,+4.33832976642,+2.60333002042,+4.77203513884,+2.16948433211,+6.07403882109
2010-08-16 13:59:00 UTC,+1.30702895236,+0,+6.54323799192,+5.23455496733,+3.92582078836,+2.61758874994,+3.92626342697,+0,+3.9260905186,+0,+4.77368346985,+2.60391394714,+4.77359410436,+3.90562496712,+0,+4.33933771626,+2.60393488981,+4.77314384517,+2.16998840165,+6.07545006372
2010-08-16 13:59:30 UTC,+1.30718472607,+0,+6.54039808283,+5.23228306149,+3.924116921,+2.6164526253,+3.9245593059,+0,+3.92438649512,+0,+4.77091212009,+2.60240223687,+4.77082283163,+3.9033575796,+0,+4.3368185908,+2.60242316592,+4.77037290338,+2.16872860244,+6.07192300605
2010-08-16 14:00:00 UTC,+1.3073625229,+0,+6.53943058481,+5.23150907037,+3.92353644879,+2.61606557124,+3.92397874726,+0,+3.92380596974,+0,+4.76992837046,+2.60186562311,+4.76983910935,+3.90255272211,+0,+4.33592437357,+2.60188654733,+4.76938929858,+2.16828140988,+6.07067100181
2010-08-16 14:00:30 UTC,+1.30722587825,+0,+6.53957507037,+5.23162465773,+3.92362313615,+2.61612337367,+3.92406544754,+0,+3.92389266505,+0,+4.76992026523,+2.60186120189,+4.76983100434,+3.90254609078,+0,+4.335917006,+2.60188212607,+4.76938119452,+2.16827772541,+6.07066579659
2010-08-16 14:01:00 UTC,+1.3072416772,+0,+6.53902729367,+5.23118644051,+3.9232944852,+2.61590423192,+0,+5.23073277899,+3.92356398397,+5.63548787786,+4.76908593882,+2.6014060952,+4.76899670114,+3.90186348431,+4.76894528706,+4.3351586128,+2.60142701528,+4.76854699098,+2.1678984576,+6.06960395941
2010-08-16 14:01:30 UTC,+1.30717505565,+0,+6.5357416167,+5.22855792373,+3.92132316941,+2.61458977483,+0,+5.22810455393,+3.92159248751,+5.63224039177,+4.76633763277,+2.59990695475,+4.76624847153,+3.89961495008,+4.76619708517,+4.3326604339,+0,+4.76579908964,+2.16664913357,+6.06610622335
2010-08-16 14:02:00 UTC,+1.30768849487,+0,+6.53274463654,+5.22616036223,+3.91952506377,+2.61339081282,+0,+5.22570725853,+3.91979421708,+5.62894575112,+4.7635494204,+2.59838604628,+4.76346033673,+3.89733376637,+4.76340897848,+4.33012598065,+0,+4.7630112879,+2.16538166894,+6.06255769901
2010-08-16 14:02:30 UTC,+1.30766173715,+0,+6.53482108683,+5.22782150678,+3.92077087681,+2.61422151069,+0,+5.2273682187,+3.9210401443,+5.63122146488,+4.76547532796,+2.59943658646,+4.7653861907,+3.89890945299,+4.76533481304,+4.33187660865,+0,+4.7649369118,+2.16625714735,+6.06500877839
2010-08-16 14:03:00 UTC,+0,+5.22603046294,+6.53283029116,+5.22622888529,+3.91957645419,+2.61342507952,+0,+5.22577577398,+3.9198456122,+5.62922073261,+4.76378213372,+2.59851298627,+4.76369304357,+3.89752416142,+4.76364168298,+4.33033751441,+0,+4.76324396695,+2.16548745568,+6.06285387046
2010-08-16 14:03:30 UTC,+0,+5.22483656899,+6.53133784017,+5.22503493577,+3.91868102468,+2.61282801449,+0,+5.224581957,+3.9189501006,+5.62760055608,+4.76241099893,+2.59776506242,+4.76232194694,+3.89640236368,+4.76227060017,+4.32909116856,+0,+4.76187303415,+2.16486416568,+6.06110884372
2010-08-16 14:04:00 UTC,+0,+5.22645913126,+6.53336615657,+5.22665757356,+3.91989795869,+2.61363945608,+0,+5.22620441466,+3.92016714617,+5.62983903879,+4.76430539839,+2.59879841563,+4.76421629367,+3.89795227186,+4.7641649278,+4.33081315601,+0,+4.76376715453,+2.16572532116,+6.06351982309
2010-08-16 14:04:30 UTC,+0,+5.22531475772,+6.53193560956,+5.22551314676,+3.91903966985,+2.61306715615,+3.91948347521,+5.2250601149,+3.91930877866,+5.6283997604,+4.7630873554,+2.59813399999,+4.76299828458,+3.8969557266,+4.76294693099,+4.32970596885,+2.59815489059,+4.76254929096,+2.16517162359,+6.06196963445
2010-08-16 14:05:00 UTC,+1.30782272648,+5.22537899598,+6.53201591188,+5.22557738801,+3.91908784904,+2.61309928164,+3.91953166163,+5.22512434902,+3.91935696226,+5.62803317062,+4.76277711515,+0,+4.76268805296,+3.89670190268,+4.7626367025,+4.32942396399,+2.59798565983,+4.7622390964,+2.16503059468,+6.06157479541
2010-08-16 14:05:30 UTC,+1.3076697963,+5.22705112715,+6.53410619285,+5.227249597,+3.92034196009,+2.61393551256,+3.92078596088,+5.22679637239,+3.92061118828,+5.63068015115,+4.76501722107,+0,+4.76492809655,+0,+4.7648767235,+4.3314601947,+2.59920759932,+4.76447887236,+0,+6.06442575125
2010-08-16 14:06:00 UTC,+1.30750534466,+5.2281163337,+6.53543777556,+5.22831485312,+3.92114087308,+2.61446822115,+3.92158499373,+5.22786151028,+3.92141017449,+5.63211557242,+4.76623199977,+0,+4.76614284146,+0,+4.76609145616,+4.33256441469,+2.59987024033,+4.76569347217,+0,+6.06597178549
2010-08-16 14:06:30 UTC,+1.30745449234,+5.22938844396,+6.53702800239,+5.22958702257,+3.92209496543,+2.61510440205,+3.92253922922,+5.22913353855,+3.92236435427,+5.63421482513,+4.76800857055,+0,+4.76791936283,+0,+4.76786795961,+0,+2.60083932931,+4.76746978134,+0,+6.06823280576
2010-08-16 14:07:00 UTC,+1.30745903461,+5.22948791772,+6.53715235155,+5.22968650096,+3.9221695715,+0,+3.9226138465,+5.2292330059,+3.92243896719,+5.63460747956,+4.768340869,+0,+4.76825165203,+0,+4.76820024547,+0,+2.60102059243,+4.76780203085,+0,+6.068655718
2010-08-16 14:07:30 UTC,+1.30770222372,+5.23198305899,+6.5402714527,+5.23218175834,+3.9240409464,+0,+3.92448550212,+5.23172798637,+3.92431051357,+5.63823059871,+4.77140706845,+0,+4.77131776623,+0,+4.77126632872,+0,+2.60269315179,+4.77086777885,+2.1689535959,+6.07255803318
2010-08-16 14:08:00 UTC,+1.30770354325,+5.23132330819,+6.53944671804,+5.23152197684,+3.92354612829,+0,+3.92399060978,+5.23106827808,+3.92381565012,+5.63771298453,+4.77096901817,+2.60243327353,+4.77087972813,+0,+4.77082829505,+0,+2.60245420286,+4.77042979308,+2.16875446716,+6.07200053186
2010-08-16 14:08:30 UTC,+1.30760513014,+5.23266801416,+6.54112769457,+5.23286674537,+3.92455466797,+0,+3.92499930074,+5.23241289739,+0,+5.63930545103,+4.77231670221,+2.60316840549,+4.77222737471,+3.90450674237,+4.77217592802,+0,+2.60319103838,+4.77177727871,+2.1693670969,+6.07371571314
2010-08-16 14:09:00 UTC,+1.30762304546,+5.2318792163,+6.5401473501,+5.2320779108,+3.92396306359,+0,+3.9244076076,+5.23162938509,+0,+5.63824359826,+4.77141806975,+2.60267822127,+4.77132876723,+3.90377152373,+4.77128107334,+0,+2.60270084911,+4.77087877858,+2.16895859686,+6.07257203442
2010-08-16 14:09:30 UTC,+1.30750360497,+5.2337034614,+0,+5.23390224079,+3.92533126128,+2.61726233734,+3.92577601052,+5.2334535162,+0,+5.64069280834,+4.77349080494,+2.60380885267,+4.77340144481,+3.90546733779,+4.77335373321,+0,+2.60383149216,+4.77295120862,+2.16990082011,+6.07520997959
2010-08-16 14:10:00 UTC,+1.30762925625,+5.23539203626,+0,+0,+3.92659770526,+2.61810679166,+3.92704264442,+5.23514198558,+0,+5.64264426705,+4.77514229944,+2.60470970655,+4.77505289342,+3.90681851262,+4.77500516772,+0,+2.60473235531,+4.77460246006,+2.17065155589,+6.07731181682
2010-08-16 14:10:30 UTC,+1.30774862564,+5.23526942001,+0,+0,+3.92650574213,+2.61804547142,+3.92695066752,+5.23501937698,+0,+5.6421906027,+4.77475836913,+2.60450028102,+4.77466897377,+3.90650439896,+4.77462125135,+0,+2.60452292763,+4.77421858624,+2.17047702899,+6.07682319331
2010-08-16 14:11:00 UTC,+1.30798625397,+5.23496026577,+0,+0,+3.9262738741,+2.61789086372,+3.92671876468,+5.23471024207,+3.92654364583,+5.64176754446,+4.77440034031,+2.60430498418,+4.7743109549,+3.90621147669,+4.77426323554,+4.3399893434,+2.60432762877,+4.77386061015,+2.17031427636,+6.07636753434
2010-08-16 14:11:30 UTC,+1.30782899108,+5.23491444281,+0,+0,+3.92623607193,+2.61786565756,+3.92668095685,+5.23465984283,+3.9265058402,+5.64158140339,+4.77424281153,+2.6042190557,+4.7741534305,+3.90608259408,+4.77410571248,+4.33984615151,+2.60424169941,+4.77370310454,+2.17024266699,+6.07616704935
2010-08-16 14:12:00 UTC,+1.30805987009,+5.2336544428,+0,+0,+3.92529106396,+2.61723553408,+3.92573580715,+5.23339992369,+3.92556074565,+5.63966582071,+4.77262167842,+2.60333476329,+4.77253234244,+3.90475625951,+4.77248463827,+4.33837255992,+2.60335739789,+4.77208221006,+2.16950573287,+6.07410385271
2010-08-16 14:12:30 UTC,+1.30788024512,+5.23343269894,+0,+0,+3.92512475467,+2.61712464043,+3.92556947293,+5.23317819406,+3.92539442113,+5.63900152309,+4.77205949186,+2.60302810291,+4.77197017151,+3.90429630501,+4.77192247214,+4.33786153871,+2.60305073435,+4.77152010624,+2.16925157189,+6.07338836462
2010-08-16 14:13:00 UTC,+1.30804191538,+5.23242338702,+6.54082188346,+0,+3.92436776436,+2.61661988558,+3.9248123691,+5.23216894691,+3.92463736147,+5.6379518216,+4.77117114295,+2.60254352814,+4.77108184729,+3.90356949987,+4.7710341555,+4.33705403962,+0,+4.77063188808,+2.16884774605,+6.07225777363
2010-08-16 14:13:30 UTC,+1.3083745658,+5.23312125616,+6.5416942687,+0,+0,+2.61696888854,+3.92533585386,+5.23286677125,+3.92516081569,+5.63847595577,+4.77161471099,+2.60278548474,+4.771525403,+3.9039324063,+4.77147770743,+4.33745723793,+0,+4.77107539082,+2.16904938331,+6.07282229735
2010-08-16 14:14:00 UTC,+1.30785879001,+5.23405267323,+6.54285860518,+0,+0,+2.61743468833,+3.9260345273,+5.23379812855,+3.92586186063,+5.63973038576,+4.77267631902,+2.60336456854,+4.77258698152,+3.90480096387,+4.77253927688,+4.33842222759,+0,+4.7721368426,+2.16953196933,+6.07417339314
2010-08-16 14:14:30 UTC,+1.30766377557,+5.23421943421,+6.54306706806,+0,+0,+2.61751808516,+3.92615961784,+5.23396487882,+3.92598694402,+5.64040001931,+4.77324302132,+2.60367369216,+4.77315366807,+3.90526461293,+4.7731059586,+4.33893735355,+0,+4.77270346149,+2.16978958099,+6.07489462835
2010-08-16 14:15:00 UTC,+1.30756563224,+5.23201108904,+6.54030648214,+0,+0,+2.61641480547,+3.92450309663,+5.23175667539,+3.92433051748,+5.63766995923,+4.77093260644,+2.60241341173,+4.7708433174,+3.90337434056,+4.77079562765,+4.33683721264,+0,+4.77039860463,+2.16873931206,+0
2010-08-16 14:15:30 UTC,+1.30766840542,+5.23371245298,+6.54243330607,+5.23391104119,+0,+2.61726565484,+3.92577932169,+5.23345793014,+3.9256066696,+5.64067153484,+4.77347280142,+2.60379903215,+4.77338344179,+3.90545260817,+0,+4.33914622106,+0,+4.77293843122,+0,+0
2010-08-16 14:16:00 UTC,+1.30772527059,+5.23398667533,+6.54277610318,+5.23418527628,+0,+2.617402793,+3.92598502103,+5.23373213489,+3.92581235719,+5.64114978849,+4.77387754136,+2.60401980887,+4.77379222697,+3.90578374728,+0,+4.33951412508,+2.60404245052,+4.77334311246,+0,+0
2010-08-16 14:16:30 UTC,+1.30786083219,+5.2340456413,+6.54284981478,+5.23424424499,+0,+2.61743228181,+3.92602925253,+5.23379109706,+3.92585658615,+5.64124677069,+4.7739596162,+2.6040660843,+4.77387429966,+3.90585089703,+0,+4.33958873015,+2.60408722101,+4.77342517536,+0,+0
2010-08-16 14:17:00 UTC,+1.30796138747,+5.23176802304,+6.54000263264,+5.23196652092,+3.92387623724,+2.61629324853,+3.92432076824,+5.23151362501,+3.92414819951,+5.63865988352,+0,+2.60287189553,+4.7716851073,+3.90405975643,+0,+4.33759872719,+2.6028930213,+4.77123624337,+0,+0
2010-08-16 14:17:30 UTC,+0,+5.22962628139,+6.53732530574,+5.22982467977,+3.92227435124,+2.61522216692,+3.92271420753,+0,+3.92254173063,+5.63535057533,+0,+2.60134421439,+4.76888455523,+3.9017684171,+0,+4.3350529907,+2.60136532618,+4.7684360244,+2.16784703243,+0
2010-08-16 14:18:00 UTC,+0,+5.23343582681,+6.54208750401,+5.23363440217,+3.92513154067,+2.61712731454,+3.9255718192,+0,+3.92539917897,+5.64092110592,+0,+2.60391574714,+4.7735987009,+3.90562540925,+0,+4.33933820748,+2.60393688248,+4.7731496094,+2.16999004583,+0
2010-08-16 14:18:30 UTC,+0,+5.23104342668,+6.53909683649,+5.23124189089,+3.92333722149,+0,+3.92377723486,+0,+3.92360469721,+5.63723325177,+0,+2.60221331726,+0,+3.90307452624,+0,+4.33650126865,+2.60223443701,+4.77002907829,+2.16857130829,+0
2010-08-16 14:19:00 UTC,+0,+5.22877293208,+6.5362585594,+5.2289712908,+3.92163433246,+0,+3.92207409413,+0,+3.92190165384,+5.6342329711,+0,+2.60082558204,+0,+3.90099308638,+0,+4.33419255746,+2.60084668908,+4.76748537833,+2.1674148248,+0
2010-08-16 14:19:30 UTC,+1.30873505787,+5.22641432456,+6.533310135,+5.22661257371,+3.91986535805,+0,+3.92030485825,+0,+3.9201325191,+5.6305093808,+0,+2.5991066587,+0,+3.89841490326,+0,+4.33132812897,+2.59912775001,+4.7643346151,+2.16598234227,+6.06423550467
2010-08-16 14:20:00 UTC,+1.30862856379,+5.22555846422,+6.53224024968,+5.22575667359,+3.91922345597,+0,+3.91966286126,+0,+3.91949055882,+5.62940655986,+0,+0,+0,+0,+4.76379771114,+4.33047976717,+2.59861864937,+4.76340144915,+2.16555808188,+6.06304770319
2010-08-16 14:20:30 UTC,+1.30846419748,+5.22327239093,+6.52938249811,+5.22347049408,+3.91750888283,+0,+3.9179480346,+5.22301853842,+3.91777583023,+5.62622675027,+4.76124679354,+0,+0,+0,+4.76110678217,+4.32803365027,+2.59715073836,+4.7607108129,+2.16433479426,+6.05962286579
2010-08-16 14:21:00 UTC,+1.30832400395,+5.22455493143,+6.53098576347,+5.22475309417,+3.9184707984,+2.61268599274,+0,+5.22430099655,+3.91873783301,+5.62785975592,+4.76262878452,+0,+0,+0,+4.76248872096,+4.3292898647,+2.59790459072,+4.76209260136,+2.16496301916,+6.06138170658
2010-08-16 14:21:30 UTC,+1.30802258486,+5.22562333769,+6.53232134605,+5.22582155007,+3.91927211159,+2.61322030105,+0,+5.2253693342,+3.91953921885,+0,+4.76397179568,+0,+0,+0,+4.7638316814,+4.33051064692,+2.59863718026,+4.76343541572,+2.16557352464,+6.0630909383
2010-08-16 14:22:00 UTC,+1.3076563535,+5.226606627,+6.5335505265,+5.22680488508,+3.9200095864,+2.61371204251,+0,+5.22635256035,+3.92027676052,+0,+4.76501518677,+0,+0,+0,+4.76487503308,+4.33145907782,+2.5992063322,+4.7644786539,+2.16604782895,+6.0644188477
2010-08-16 14:22:30 UTC,+1.30740850921,+5.22912449706,+6.53669804023,+5.22932287212,+3.92189800899,+2.61497122537,+0,+5.22887026874,+3.92216535428,+0,+4.76797281928,+0,+0,+0,+4.76783255391,+4.33414753296,+2.60081966996,+4.76743585308,+2.16739230835,+6.06818298569
2010-08-16 14:23:00 UTC,+1.30740766411,+5.22982093775,+6.53756863981,+5.23001934517,+3.92242034506,+2.61531951425,+0,+5.22956666472,+3.92268773768,+0,+4.76836142261,+2.60101053767,+4.76827285756,+3.90127049811,+4.76822114258,+4.3345007691,+2.6010316464,+4.76782439951,+2.16756895949,+6.06867755579
2010-08-16 14:23:30 UTC,+1.30752134235,+0,+6.54168359964,+5.23331128174,+3.92488920903,+2.61696573004,+0,+5.23285823705,+3.92515682538,+0,+4.77207518439,+2.60303631241,+4.77198651709,+3.90430892231,+4.77193476417,+4.33787653746,+2.60305743969,+0,+2.16925715981,+6.07340400911
2010-08-16 14:24:00 UTC,+1.30742961907,+0,+6.54067777387,+5.23250662878,+3.92428574092,+2.61656334307,+0,+5.2320536731,+3.9245533026,+0,+4.77105394448,+2.60247924868,+4.77096530529,+3.90347339212,+4.77091356279,+4.33694824166,+2.60250037086,+0,+2.16879292499,+6.07210429116
2010-08-16 14:24:30 UTC,+1.30736587864,+0,+6.54161425779,+5.23325580879,+3.92484760581,+2.61693798939,+0,+5.23280277023,+3.92511521839,+0,+4.77201358259,+2.60300270999,+4.77192491699,+3.90425852263,+4.77187316469,+4.33782054211,+0,+0,+2.16922915689,+6.07332560935
2010-08-16 14:25:00 UTC,+1.30727932578,+0,+6.54245572224,+5.23392897396,+3.92535246159,+2.61727462257,+3.92579277277,+5.23347586093,+3.92562011991,+5.64001517634,+4.77291575494,+2.60349482501,+4.77282706451,+3.90499663737,+4.77277530299,+4.33864060681,+0,+0,+2.16963926602,+6.07447379164
2010-08-16 14:25:30 UTC,+1.30712730881,+0,+6.54378876592,+5.23499539877,+3.92615225155,+2.61780791515,+3.92659268091,+5.23454216775,+3.92641998234,+5.6417181898,+4.7743569925,+2.60428098815,+4.7742682624,+3.90617578976,+4.77421648615,+4.33995067583,+0,+0,+0,+6.07630803479
2010-08-16 14:26:00 UTC,+1.30723154588,+0,+6.54412921231,+5.23526775329,+3.92635651013,+2.61794411288,+3.92679696966,+5.23481449216,+0,+5.64192616314,+4.77453299754,+2.604376995,+4.77444426261,+3.90631978876,+4.77439248455,+4.34011066248,+0,+0,+0,+6.07653203398
2010-08-16 14:26:30 UTC,+1.30722805821,+0,+6.54321931585,+5.23453984304,+3.92581059699,+2.61758010305,+3.92625097588,+5.23408666241,+0,+5.64100546294,+4.7737538213,+2.60395197163,+4.7736651078,+3.90568230361,+4.77361333771,+4.33940239985,+0,+0,+0,+6.07554038712
2010-08-16 14:27:00 UTC,+1.3073381435,+0,+6.54515329312,+5.23608701016,+3.92697093078,+2.61835380289,+3.92741148108,+5.2356336584,+0,+5.64302021449,+4.77545887857,+2.60488204257,+4.77537011816,+3.90707730082,+4.77531833064,+4.34095227813,+0,+0,+0,+6.07771038999
2010-08-16 14:27:30 UTC,+1.30706562161,+5.23479229925,+6.54378318945,+5.23499093763,+3.92614890582,+2.61780568425,+3.92658933469,+5.2345377071,+0,+5.64130716588,+4.77400914847,+2.60409124694,+4.77392042794,+3.90589120022,+4.77386865524,+4.33963448943,+2.60411238388,+4.77347129816,+2.1701363004,+6.07586533848
2010-08-16 14:28:00 UTC,+1.30721239769,+5.23351136649,+6.54218193389,+5.23370994535,+3.92518819603,+2.61716509181,+3.92562848294,+5.23325685655,+0,+5.63949671795,+4.77247699054,+2.60325548876,+4.77238831218,+3.90463766109,+4.77233655515,+4.33824177481,+2.60327661805,+4.77193936462,+2.16943981268,+6.07391538224
2010-08-16 14:28:30 UTC,+1.3071987152,+5.23218812462,+6.54052778899,+5.23238664201,+3.92419575407,+2.61650334066,+3.92463589432,+5.23193369962,+3.92446330759,+5.6377589445,+4.77100633606,+2.60245327934,+4.77091769818,+3.90343444116,+4.77086595618,+4.33690496614,+2.60247440128,+4.77046892553,+2.16877128317,+6.07204370059
2010-08-16 14:29:00 UTC,+1.30761957616,+5.23157387719,+6.53975993675,+5.23177236606,+3.92373506361,+2.61619615651,+3.9241751358,+5.23131949161,+3.92400257539,+5.63694550369,+4.77031793198,+2.60207777018,+4.77022931305,+3.90287122151,+4.77017757808,+4.33627921443,+2.60209888868,+4.76978062225,+2.16845834873,+6.07116757822
2010-08-16 14:29:30 UTC,+1.30774153353,+5.23197079367,+6.54025611012,+5.23216930098,+3.92403275413,+0,+3.92447287032,+5.23171638261,+3.92430029289,+5.63752645902,+4.77080958673,+2.60234595695,+4.77072095427,+3.90327347017,+4.77066921427,+4.33672612316,+2.60236707791,+4.77027220498,+2.16868184495,+6.07179330043
2010-08-16 14:30:00 UTC,+1.30784167814,+5.230777445,+6.53876434079,+5.23097589686,+3.92313773312,+0,+3.92357771702,+5.23052311055,+3.92340519076,+5.63573722481,+4.76929538166,+2.60151999164,+4.76920679089,+3.90203461921,+4.76915506636,+4.33534972752,+2.60154110504,+4.76875822172,+2.16799351822,+6.06986619256
2010-08-16 14:30:30 UTC,+0,+5.23172514289,+6.53994902945,+5.23192363878,+3.92384851409,+0,+3.92428860303,+5.23147074762,+3.92411603614,+5.63717750705,+4.7705142733,+2.60218487001,+4.77042564897,+3.90303185869,+4.77037391199,+4.33645768654,+2.6022059895,+4.76997693484,+2.16854760148,+6.07141745912
2010-08-16 14:31:00 UTC,+0,+5.2333992509,+6.54204178155,+5.23359782455,+3.92510410844,+0,+3.92554438291,+5.23314474816,+3.92537174425,+5.63949792276,+4.77247801014,+2.60325604492,+4.77238933175,+3.90463849528,+4.77233757471,+4.33824270162,+2.60327717421,+4.77194038408,+2.16944027616,+6.07391667987
