# file...... Output/hvac/house_hvac_file_019.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_10B_tm_2_B_10_Meter_43_361:hvac_load,house_2_11B_tm_2_B_11_Meter_43_362:hvac_load,house_2_12B_tm_2_B_12_Meter_43_363:hvac_load,house_2_13B_tm_2_B_13_Meter_43_364:hvac_load,house_2_14B_tm_2_B_14_Meter_43_365:hvac_load,house_2_15B_tm_2_B_15_Meter_43_366:hvac_load,house_2_1A_tm_2_A_1_Meter_45_367:hvac_load,house_2_2A_tm_2_A_2_Meter_45_368:hvac_load,house_2_3A_tm_2_A_3_Meter_45_369:hvac_load,house_2_4A_tm_2_A_4_Meter_45_370:hvac_load,house_2_5A_tm_2_A_5_Meter_45_371:hvac_load,house_2_6A_tm_2_A_6_Meter_45_372:hvac_load,house_2_7A_tm_2_A_7_Meter_45_373:hvac_load,house_2_8A_tm_2_A_8_Meter_45_374:hvac_load,house_2_1A_tm_2_A_1_Meter_46_375:hvac_load,house_2_2A_tm_2_A_2_Meter_46_376:hvac_load,house_2_3A_tm_2_A_3_Meter_46_377:hvac_load,house_2_4A_tm_2_A_4_Meter_46_378:hvac_load,house_2_5A_tm_2_A_5_Meter_46_379:hvac_load,house_2_6A_tm_2_A_6_Meter_46_380:hvac_load
2010-08-16 00:05:00 UTC,+0,+3.4469710253,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.85971587582,+0,+0,+0,+0,+0,+0,+0,+6.43119920413
2010-08-16 00:05:30 UTC,+0,+3.44793376714,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.0084680789,+0,+0,+0,+6.43710035627
2010-08-16 00:06:00 UTC,+0,+3.44634318812,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.01088857367,+0,+0,+0,+6.43969348215
2010-08-16 00:06:30 UTC,+0,+3.44591916104,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.01468328171,+0,+0,+5.15569951426,+6.44369782238
2010-08-16 00:07:00 UTC,+0,+0,+3.01542754804,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.01875611517,+0,+0,+5.15919070676,+6.44806104931
2010-08-16 00:07:30 UTC,+0,+0,+3.01540570642,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02417177273,+0,+0,+5.16383295482,+6.45386284394
2010-08-16 00:08:00 UTC,+0,+0,+3.01678453027,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02665249798,+0,+0,+5.16595940796,+0
2010-08-16 00:08:30 UTC,+0,+0,+3.01715458348,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02879473998,+0,+0,+5.1677957166,+0
2010-08-16 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+5.598534095,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16845407896,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+0,+5.59881982987,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16872431089,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+0,+5.60157346437,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17126643147,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+0,+5.60223699381,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17187899348,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+0,+5.60175070473,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58587780312,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+0,+5.60288225906,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.5862796414,+3.44824318289,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+0,+5.60317008354,+0,+0,+0,+0,+0,+0,+0,+1.72439949388,+0,+2.58635360083,+3.44834179078,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+4.74121819113,+5.60372775558,+0,+0,+0,+0,+0,+0,+0,+1.72457112341,+0,+2.58661101397,+3.44868499202,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+4.73852955378,+0,+0,+0,+0,+0,+0,+0,+0,+1.72540937894,+0,+2.58786824514,+3.45036122082,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+4.73728716644,+0,+0,+0,+0,+0,+0,+0,+0,+1.72703151448,+0,+0,+3.45360494576,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+0,+4.73821237417,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.45402123428,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+0,+4.73683179805,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+0,+4.73549957358,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+0,+4.7383074702,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+4.73878105638,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+4.73933048943,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+2.58918925346,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+2.58755719594,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46415762943
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,+2.5853853494,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46306186127
2010-08-16 00:23:30 UTC,+0,+0,+0,+0,+2.58723963941,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46398457517
2010-08-16 00:24:00 UTC,+0,+3.44738756397,+3.01655204175,+0,+2.5857576831,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46442331824
2010-08-16 00:24:30 UTC,+0,+3.44793497287,+3.01703104391,+0,+0,+0,+0,+0,+0,+0,+0,+3.87956873094,+0,+0,+0,+0,+0,+0,+0,+6.46451752529
2010-08-16 00:25:00 UTC,+0,+3.44608804617,+3.01541491767,+0,+0,+0,+0,+0,+0,+0,+0,+3.8820436335,+0,+0,+0,+0,+0,+0,+0,+6.46864106783
2010-08-16 00:25:30 UTC,+0,+3.44617861656,+3.01549416997,+0,+0,+0,+0,+0,+0,+0,+0,+3.88130632608,+0,+0,+0,+0,+0,+0,+0,+6.46741260793
2010-08-16 00:26:00 UTC,+0,+3.4439674809,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.8833713282,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+3.44754954863,+0,+0,+0,+0,+0,+0,+0,+0,+5.17506654833,+3.88176839729,+0,+0,+1.72520910285,+0,+0,+0,+5.1750231825,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17144877875,+3.87905465097,+0,+0,+1.72395399241,+0,+0,+0,+5.17125840628,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17180191241,+0,+0,+0,+1.72403254561,+0,+0,+0,+5.17149403117,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17153402143,+0,+0,+0,+1.72394324926,+0,+0,+0,+5.17122618161,+0
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17086951335,+0,+0,+0,+0,+0,+0,+0,+5.17067953404,+0
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17240043647,+0,+0,+0,+0,+0,+0,+0,+5.17235754251,+0
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17243033311,+0,+0,+0,+0,+0,+2.5861615955,+0,+5.17221071312,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.8785962725,+5.1706974588,+0,+0,+0,+0,+0,+2.58554531077,+0,+5.17097817623,+0
2010-08-16 00:30:30 UTC,+4.30600852314,+0,+0,+0,+0,+0,+0,+0,+0,+3.87645914897,+5.16784851458,+0,+0,+0,+0,+0,+2.58412074059,+0,+5.16812911118,+0
2010-08-16 00:31:00 UTC,+4.30711314376,+0,+0,+0,+0,+0,+0,+0,+0,+3.87842092664,+5.17046370975,+0,+0,+0,+0,+0,+2.58560502015,+0,+0,+0
2010-08-16 00:31:30 UTC,+4.30701764636,+0,+0,+0,+0,+0,+0,+0,+0,+3.87923073416,+0,+0,+0,+0,+0,+0,+2.58606656336,+0,+0,+0
2010-08-16 00:32:00 UTC,+4.30886669609,+0,+0,+0,+0,+0,+0,+0,+0,+3.88043730096,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+4.31233492078,+0,+0,+0,+0,+0,+0,+0,+0,+3.87635860578,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+4.31055480463,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44635554839,+0,+0
2010-08-16 00:33:30 UTC,+4.31264285433,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44681904051,+0,+0
2010-08-16 00:34:00 UTC,+4.31260291066,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44883381909,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44757786197,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44778755142,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.4476828678,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+4.73509852579,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+2.5835525616,+4.7361429257,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+0,+2.58432086311,+4.73755133518,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+0,+0,+0,+2.58521388785,+4.73918838066,+5.60588123162,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+0,+3.01650197758,+0,+2.58571476807,+4.74010656765,+5.60393275216,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+0,+3.0165875262,+0,+2.5857881004,+4.74024099658,+5.60329351804,+0,+0,+0,+0,+0,+0,+0,+0,+6.03455254482,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+0,+3.01679449635,+0,+0,+4.74056622417,+5.60278538623,+0,+0,+0,+0,+0,+0,+0,+0,+6.03400531469,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+3.01661463554,+0,+0,+4.74028359548,+5.60132704388,+0,+0,+0,+0,+0,+0,+0,+0,+6.0324347597,+0,+0,+0,+6.4646013988
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+4.74254663308,+5.59868926342,+0,+0,+0,+0,+0,+0,+0,+0,+6.02907931046,+0,+0,+0,+6.45918032915
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+5.60072978151,+0,+0,+0,+0,+0,+0,+0,+1.7234817183,+6.03113918402,+0,+0,+0,+6.46138711337
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+5.59785020017,+6.02916826922,+0,+0,+0,+0,+0,+0,+1.7226564659,+6.02825142661,+0,+0,+0,+6.45829340044
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+6.03443996981,+0,+0,+0,+0,+0,+0,+1.7241060434,+6.03332384819,+0,+0,+0,+6.46372758822
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+6.03647710654,+0,+0,+0,+0,+0,+0,+1.72482555717,+0,+0,+0,+0,+6.46642490732
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+6.03297581714,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46282172209
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+6.03134171399,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.4610713236
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+6.03042778164,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+3.44864314041,+0,+0,+0,+0,+0,+6.03184899087,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+3.44749123432,+0,+0,+0,+0,+0,+6.03306938799,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17115819812,+0
2010-08-16 00:47:00 UTC,+0,+3.44699812202,+0,+0,+0,+0,+0,+6.02819857115,+0,+0,+0,+0,+0,+0,+0,+0,+2.58345968316,+0,+5.16680703127,+0
2010-08-16 00:47:30 UTC,+0,+3.44679813057,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58279808657,+0,+5.16548387306,+0
2010-08-16 00:48:00 UTC,+0,+3.44447944992,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58359225538,+0,+5.16707216869,+0
2010-08-16 00:48:30 UTC,+0,+3.44523499318,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87295441382,+0,+0,+0,+0,+2.58158556715,+0,+5.16305889833,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87532529817,+0,+0,+0,+0,+2.58309223359,+0,+5.16607215154,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87511248864,+0,+0,+0,+0,+0,+0,+5.16596487933,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87261625806,+0,+0,+0,+0,+0,+0,+5.16263752463,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87308382888,+0,+0,+0,+0,+0,+0,+5.16364255428,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16774640081,+3.87627743847,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16414368521,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16310989607,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.1630700054,+0,+0,+0,+0,+0,+0,+3.44229671075,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+2.5839940846,+0,+0,+0,+0,+0,+5.16309554665,+0,+0,+0,+0,+0,+0,+3.44231373947,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+2.58397466472,+0,+0,+0,+0,+0,+5.16580199701,+0,+0,+0,+0,+0,+0,+3.44411816838,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+2.58632198881,+0,+0,+0,+0,+0,+5.16797605294,+0,+0,+0,+0,+0,+0,+3.44556764233,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+3.01569796445,+3.4464054386,+2.58502556759,+0,+0,+0,+0,+3.87866800837,+5.17079308801,+0,+0,+0,+0,+0,+0,+3.44752410115,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+3.01911657941,+3.45031226761,+2.5879560061,+0,+0,+0,+0,+3.88159242155,+5.17469154788,+0,+0,+0,+0,+0,+0,+3.45012337726,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+3.01871553486,+3.44985394969,+0,+0,+0,+0,+0,+3.88188282063,+5.17507867148,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+3.0187124394,+3.44985041217,+0,+0,+0,+0,+0,+3.87972609696,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+3.44695894703,+0,+0,+0,+0,+0,+3.88066745002,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.88325400191,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72552962333,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7252279086,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7240582743,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72401212987,+0,+0,+0,+0,+6.46337552442
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46625945639
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+4.74302966226,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46455051466
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+4.7426045248,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46112838435
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+4.73733402761,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46288688814
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+4.73488696324,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.4651603217
2010-08-16 01:03:30 UTC,+4.30496561301,+0,+0,+0,+0,+4.73549402444,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58686412343,+0,+0,+6.46608613372
2010-08-16 01:04:00 UTC,+4.30449787208,+0,+0,+0,+0,+4.73497950495,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.5861816576,+0,+0,+6.46438031431
2010-08-16 01:04:30 UTC,+4.30458771717,+0,+0,+0,+0,+4.7350783354,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58821521201,+0,+0,+0
2010-08-16 01:05:00 UTC,+4.30372676625,+0,+0,+0,+0,+4.73413128118,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58833349109,+0,+0,+0
2010-08-16 01:05:30 UTC,+4.30327724716,+0,+0,+0,+0,+4.73363680589,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58763614415,+0,+0,+0
2010-08-16 01:06:00 UTC,+4.30522111589,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17060640417,+0
2010-08-16 01:06:30 UTC,+4.30953485947,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16863053237,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+2.585679726,+0,+5.59783313338,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16741205913,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+2.58650980593,+0,+5.59515430005,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16494341958,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+2.58463832028,+0,+5.59948225709,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.168938418,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+2.58471944517,+0,+5.59896813305,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16846193165,+0
2010-08-16 01:09:00 UTC,+0,+3.44598749706,+3.01533246238,+0,+2.58471089293,+0,+5.59988153975,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16968754891,+0
2010-08-16 01:09:30 UTC,+0,+3.44837229886,+3.01741925605,+0,+0,+0,+5.59958316229,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16941456011,+0
2010-08-16 01:10:00 UTC,+0,+3.44812583246,+3.01720358843,+0,+0,+0,+5.60048557114,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17024764788,+0
2010-08-16 01:10:30 UTC,+0,+3.44655629883,+3.01583018591,+0,+0,+0,+5.60046599784,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
