# file...... Output/hvac/house_hvac_file_063.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15A_tm_3_A_15_Meter_109_1241:hvac_load,house_3_1A_tm_3_A_1_Meter_111_1242:hvac_load,house_3_2A_tm_3_A_2_Meter_111_1243:hvac_load,house_3_3A_tm_3_A_3_Meter_111_1244:hvac_load,house_3_4A_tm_3_A_4_Meter_111_1245:hvac_load,house_3_5A_tm_3_A_5_Meter_111_1246:hvac_load,house_3_6A_tm_3_A_6_Meter_111_1247:hvac_load,house_3_7A_tm_3_A_7_Meter_111_1248:hvac_load,house_3_8A_tm_3_A_8_Meter_111_1249:hvac_load,house_3_1A_tm_3_A_1_Meter_112_1250:hvac_load,house_3_2A_tm_3_A_2_Meter_112_1251:hvac_load,house_3_3A_tm_3_A_3_Meter_112_1252:hvac_load,house_3_4A_tm_3_A_4_Meter_112_1253:hvac_load,house_3_5A_tm_3_A_5_Meter_112_1254:hvac_load,house_3_6A_tm_3_A_6_Meter_112_1255:hvac_load,house_3_7A_tm_3_A_7_Meter_112_1256:hvac_load,house_3_8A_tm_3_A_8_Meter_112_1257:hvac_load,house_3_1A_tm_3_A_1_Meter_113_1258:hvac_load,house_3_2A_tm_3_A_2_Meter_113_1259:hvac_load,house_3_3A_tm_3_A_3_Meter_113_1260:hvac_load
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34786007946,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+3.47338269279,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.33947082987,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+3.47751170127,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34463214258,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+2.17382607399,+0,+3.47814064991,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34528267997,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+2.17335417506,+0,+3.47738560169,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60813331966,+4.34431216719,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+2.17018233354,+5.64175680331,+3.47231058841,+0,+0,+0,+0,+4.34081467029,+0,+0,+0,+0,+0,+0,+2.60451581282,+4.33842124085,+0,+0
2010-08-16 01:02:30 UTC,+5.21376572715,+0,+2.1711808761,+5.64435259861,+3.47390827756,+0,+0,+0,+0,+4.34276108208,+0,+0,+0,+0,+0,+0,+2.60568367166,+4.34015276829,+0,+0
2010-08-16 01:03:00 UTC,+5.21735457333,+0,+0,+5.64935535747,+0,+0,+0,+0,+0,+4.34620306988,+0,+0,+0,+0,+0,+0,+2.60774888516,+0,+0,+0
2010-08-16 01:03:30 UTC,+5.21819932524,+0,+0,+5.65037558407,+0,+0,+0,+0,+0,+4.34711776138,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+5.21649494917,+0,+0,+5.6485734411,+0,+0,+0,+0,+0,+4.34574488237,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+5.21437553412,+0,+0,+5.64551055789,+0,+0,+0,+4.34291499973,+0,+4.34370063998,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+5.21338082911,+0,+0,+5.64447599028,+0,+0,+0,+4.3421191231,+0,+4.34290572068,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+5.21236487175,+0,+0,+5.64355904703,+0,+0,+0,+4.341413733,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,+5.21177339103,+0,+0,+5.64272135739,+0,+0,+0,+4.34076931146,+0,+0,+0,+0,+0,+3.47300651717,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:30 UTC,+5.20941597174,+0,+0,+0,+0,+0,+0,+4.33908530473,+0,+0,+0,+0,+0,+3.47101723143,+0,+6.07423835507,+0,+0,+3.903014464,+0
2010-08-16 01:07:00 UTC,+5.20888787297,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.47075234868,+0,+6.07377481223,+0,+0,+3.90271670197,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.46927250084,+0,+6.07118508956,+0,+0,+3.90132609836,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.47331965553,+0,+6.07826758008,+0,+0,+3.90613708894,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17170906995,+0,+0,+3.47424521265,+0,+6.07988729811,+0,+0,+3.90698407625,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1718551915,+0,+0,+3.47447896412,+0,+6.08029636143,+0,+0,+3.90735094306,+0
