# file...... Output/hvac/house_hvac_file_048.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_79_941:hvac_load,house_3_4A_tm_3_A_4_Meter_79_942:hvac_load,house_3_5A_tm_3_A_5_Meter_79_943:hvac_load,house_3_6A_tm_3_A_6_Meter_79_944:hvac_load,house_3_7A_tm_3_A_7_Meter_79_945:hvac_load,house_3_8A_tm_3_A_8_Meter_79_946:hvac_load,house_3_9A_tm_3_A_9_Meter_79_947:hvac_load,house_3_10A_tm_3_A_10_Meter_79_948:hvac_load,house_3_11A_tm_3_A_11_Meter_79_949:hvac_load,house_3_12A_tm_3_A_12_Meter_79_950:hvac_load,house_3_13A_tm_3_A_13_Meter_79_951:hvac_load,house_3_14A_tm_3_A_14_Meter_79_952:hvac_load,house_3_15A_tm_3_A_15_Meter_79_953:hvac_load,house_3_1B_tm_3_B_1_Meter_80_954:hvac_load,house_3_2B_tm_3_B_2_Meter_80_955:hvac_load,house_3_3B_tm_3_B_3_Meter_80_956:hvac_load,house_3_4B_tm_3_B_4_Meter_80_957:hvac_load,house_3_5B_tm_3_B_5_Meter_80_958:hvac_load,house_3_6B_tm_3_B_6_Meter_80_959:hvac_load,house_3_7B_tm_3_B_7_Meter_80_960:hvac_load
2010-08-16 13:57:00 UTC,+4.77539292776,+0,+0,+5.20919328124,+4.77468454186,+5.64296714489,+3.47278393183,+2.60495504411,+6.51063033345,+4.34119905365,+5.6426488111,+0,+1.7366904587,+3.47039459961,+3.90419204715,+1.73537867989,+6.07233782956,+0,+0,+6.0724689176
2010-08-16 13:57:30 UTC,+4.77936011709,+0,+0,+5.21352078066,+4.77865093164,+5.64765492947,+3.47566888708,+2.60711916306,+6.51603879436,+4.34480549969,+5.64733618948,+0,+1.73813326043,+3.46858844069,+3.90216012408,+1.73447548013,+6.06917761712,+0,+0,+6.06930862202
2010-08-16 13:58:00 UTC,+4.77981377733,+1.73825379955,+0,+5.21401564358,+4.77910450067,+5.64819099221,+3.47599879062,+2.60736663662,+6.51665726883,+4.34521790786,+5.64787220586,+0,+1.73829824917,+3.46520917976,+3.89835846623,+1.73278562462,+6.06326496867,+0,+2.59911799952,+6.06339581809
2010-08-16 13:58:30 UTC,+4.77672370346,+1.73713002412,+0,+5.21064492136,+4.77601504939,+5.64453964106,+3.47375167701,+2.605680988,+6.51244457727,+4.34240881965,+5.64422117101,+3.90820637656,+0,+3.46548338345,+3.8986669445,+1.73292274472,+6.06374473929,+0,+2.59932367358,+6.06387560132
2010-08-16 13:59:00 UTC,+4.78492221479,+1.74011159866,+0,+5.21958804233,+4.78421190915,+5.65422732012,+3.47971366612,+2.61015331129,+6.52362159161,+4.3498618265,+5.65390801115,+3.9149141361,+0,+3.461352628,+3.89401985774,+1.73085709178,+6.05651721139,+0,+2.59622528591,+6.05664788329
2010-08-16 13:59:30 UTC,+4.77932208799,+1.73807498557,+6.51693792423,+5.21347929775,+4.77861291038,+5.647609993,+3.47564123223,+2.60709841796,+6.51598694971,+4.34477092866,+5.64729125697,+3.91033229157,+0,+3.46196126775,+3.89470457552,+1.73116145222,+6.05758214023,+0,+2.59668181304,+6.05771284014
2010-08-16 14:00:00 UTC,+4.77797994885,+1.73758688625,+6.51510784183,+5.21201526211,+4.77727104161,+5.64602406929,+0,+2.60636627528,+6.51415721401,+4.3435508325,+5.64570547062,+3.9092341963,+0,+3.45936913281,+3.89178843195,+1.729865212,+6.05304671636,+3.45935154515,+2.5947375103,+6.05317729694
2010-08-16 14:00:30 UTC,+4.7805015277,+1.73850391559,+6.5185461567,+5.21476585712,+4.77979211237,+5.6490036646,+0,+2.60774180745,+6.51759487731,+4.34584311991,+5.64868480782,+3.91129727139,+0,+0,+3.89081448269,+1.72943228672,+6.05153195128,+3.45848581506,+2.59408814162,+6.051662492
2010-08-16 14:01:00 UTC,+4.78123457601,+1.73877050521,+6.51954570943,+5.21556548278,+4.78052501309,+5.64986986301,+0,+2.60814168843,+6.51859424079,+4.3465095109,+5.64955093125,+3.91189994984,+1.73881497035,+0,+3.89176811273,+1.72985618001,+6.05301511421,+3.45933348367,+2.59472396272,+6.05314569396
2010-08-16 14:01:30 UTC,+0,+1.73549639975,+6.50726976034,+5.20574492667,+4.77152393653,+5.63923169823,+0,+2.60323156538,+6.50632061813,+4.33832526827,+5.63891368828,+3.90453406205,+1.73554076658,+0,+3.89726150404,+1.73229801953,+6.06156522549,+3.46421648354,+2.59838661353,+6.06168968826
2010-08-16 14:02:00 UTC,+0,+1.732629062,+6.49652305448,+5.19714445547,+4.76364113538,+5.62991519656,+0,+2.59893059262,+6.4955718449,+4.33115781849,+5.62959799488,+3.89808329657,+1.73267334271,+0,+3.90056756899,+0,+6.06670709794,+3.46715519912,+2.60059089141,+6.06683168527
2010-08-16 14:02:30 UTC,+0,+0,+6.50611134873,+5.20481492237,+4.77067153676,+0,+0,+0,+6.50515830898,+4.33755022249,+5.63790634395,+3.9038365143,+1.73523070029,+0,+3.90127784875,+0,+6.06781178526,+3.46778655701,+2.60106446164,+6.06793639934
2010-08-16 14:03:00 UTC,+0,+0,+6.49893936948,+5.19908117176,+4.76541284403,+0,+3.46604015835,+0,+6.49798769867,+4.3327687475,+5.63169175498,+3.89953314631,+1.73331781411,+0,+3.90261101493,+0,+6.06988523828,+3.46897159005,+2.60195333367,+6.0700099026
2010-08-16 14:03:30 UTC,+0,+0,+6.48766529263,+5.19006209582,+4.75714638135,+0,+3.46002754269,+0,+6.48671577478,+4.32525245202,+5.62192266036,+3.89276841679,+1.73031083013,+0,+3.90656629012,+0,+0,+3.47248737963,+2.60459046432,+6.07616163114
2010-08-16 14:04:00 UTC,+0,+0,+6.49109860391,+5.19280868831,+4.75966377925,+0,+3.46186224917,+0,+6.49014843014,+4.32754140059,+5.6248976569,+3.89482848987,+1.73122655146,+0,+3.9073535675,+0,+0,+3.47318717964,+2.6051153717,+6.07739330245
2010-08-16 14:04:30 UTC,+4.75542947334,+1.72938589398,+6.48436308841,+5.18742038683,+0,+0,+3.45827010141,+2.59406587897,+6.4834142013,+4.32305091105,+5.61906126929,+3.89078701133,+1.72943007729,+3.47654715618,+3.91111365389,+1.73845536775,+0,+3.47652946856,+2.60762236255,+6.08324146333
2010-08-16 14:05:00 UTC,+4.75459835052,+1.72908363729,+6.4832298042,+5.18651377813,+0,+0,+3.45766570459,+2.59361249752,+6.48228113359,+4.32229536372,+5.61807926789,+3.89010701235,+1.72912781152,+3.47671716416,+3.91130491234,+1.73854038304,+0,+3.47669947556,+2.60774988172,+6.08353893266
2010-08-16 14:05:30 UTC,+4.75910950765,+1.73072422206,+6.48938102874,+5.19143465645,+0,+0,+3.46094624149,+2.59607335525,+6.48843118301,+4.32639631328,+5.62340936177,+3.89379790161,+1.73076844557,+3.47592410169,+3.91041271955,+1.73814379902,+0,+3.4759064177,+0,+6.08215128183
2010-08-16 14:06:00 UTC,+4.76122025519,+1.73149184332,+6.49225915556,+5.19373711053,+0,+0,+3.46248118815,+2.59722477806,+6.49130876022,+4.32831512682,+5.62590328595,+3.89552485001,+1.73153608989,+3.47433401351,+3.90862387536,+1.7373486491,+0,+3.47431633877,+0,+6.07936904549
2010-08-16 14:06:30 UTC,+4.76164356741,+1.73164579042,+6.49283636635,+5.19419886967,+0,+5.62672036883,+3.46278902302,+2.59745569689,+6.4918858608,+4.32869994652,+5.62640344459,+3.89587119099,+1.73169004161,+3.47364242553,+3.90784584106,+1.73700280906,+0,+3.47362475482,+0,+6.0781589484
2010-08-16 14:07:00 UTC,+4.76140490814,+1.73155899657,+6.49251094056,+5.19393853439,+0,+5.62643835978,+3.46261546874,+2.59732550713,+6.4915604971,+4.32848298895,+5.62612146001,+3.89567592735,+1.73160324515,+3.47470588153,+3.90904222572,+1.73753460788,+0,+3.47468820463,+0,+6.0800197167
2010-08-16 14:07:30 UTC,+4.76696279963,+1.73358025,+6.50008944823,+5.20000121584,+0,+5.63300577908,+3.46665719665,+2.60035736338,+6.49913755774,+4.33353549162,+5.63268830914,+3.90022322251,+1.73362455928,+3.47609008106,+3.91059944583,+1.73822679975,+0,+3.47607239611,+0,+6.08244170208
2010-08-16 14:08:00 UTC,+4.76705905516,+1.7336152555,+6.50022069824,+5.2001062137,+0,+5.63311951837,+3.46672719419,+2.60040987121,+6.49926878275,+4.33362299447,+5.63280203857,+3.90030197581,+1.73365956583,+3.47347188339,+3.90765398169,+1.73691752666,+6.07772848809,+3.47345421367,+0,+6.0778605444
2010-08-16 14:08:30 UTC,+4.77409509202,+1.73617406996,+6.50981474301,+5.20778129182,+4.77338696764,+5.64143357183,+3.47184383756,+2.60424806268,+6.50886099655,+4.34001923233,+5.64111537094,+3.90605864408,+1.73621845714,+3.46852952239,+3.90209384118,+1.73444601708,+6.06908088583,+3.46851188143,+2.60160851448,+6.0692127124
2010-08-16 14:09:00 UTC,+4.774008255,+1.73614248967,+6.50969633577,+5.20768656799,+4.77330014827,+5.64133096199,+3.47178068926,+2.60420069263,+6.50874261211,+4.33994288654,+5.64101277006,+3.9059875967,+1.73618687589,+3.46780010954,+3.90127325403,+1.73408126208,+6.06780463907,+3.46778247282,+2.60106139818,+6.06793643175
2010-08-16 14:09:30 UTC,+4.78021122378,+0,+6.51815444385,+5.21445291556,+4.77950186696,+5.64866063025,+3.47629152139,+2.60758444148,+6.51719910659,+4.34558181547,+5.64834180319,+3.91106267457,+1.73844279395,+3.46711180025,+3.90049890825,+1.73373706158,+6.06660031094,+3.46709416754,+2.60054511271,+6.0667320716
2010-08-16 14:10:00 UTC,+4.78825963076,+0,+6.52912580967,+0,+4.78754637684,+5.65816825016,+3.48214271087,+2.61197364341,+6.5281683807,+4.35289630616,+0,+3.91764577054,+1.74136903941,+3.46915202887,+3.90279415899,+1.73475731178,+6.07017007944,+3.46913438428,+2.60207544271,+6.07030193496
2010-08-16 14:10:30 UTC,+4.78769564258,+0,+6.52835677971,+0,+4.78698250267,+5.65750182037,+3.48173257596,+2.61166598551,+6.52739949725,+4.35238360224,+0,+3.9171843332,+1.74116392638,+3.47116260665,+3.90505903958,+1.73576273455,+6.07368796834,+3.47114495036,+2.60358353223,+6.07381991732
2010-08-16 14:11:00 UTC,+4.78658439595,+0,+6.5268415319,+0,+4.78587148099,+5.65618872959,+3.48092447217,+2.61105979575,+6.52588453854,+4.35137340288,+0,+3.91627514625,+1.74075978455,+3.47343408993,+0,+1.73689862742,+6.07766236122,+3.47341642043,+2.60528732113,+6.07779441578
2010-08-16 14:11:30 UTC,+4.78640705355,+1.74065076653,+6.52659971543,+0,+4.78569417438,+5.65597917504,+3.48079550791,+2.61096305475,+6.52564276806,+4.35121218647,+0,+3.9161300503,+0,+3.46795308399,+0,+1.7341577595,+6.068072297,+3.46793544638,+2.6011761409,+6.06820409679
2010-08-16 14:12:00 UTC,+4.78294271358,+1.73939088193,+6.5218758911,+0,+4.78223053531,+5.65188558025,+3.47827622347,+2.6090732427,+6.52092597037,+4.34806286396,+0,+3.91329563663,+0,+3.47010373327,+0,+0,+6.0718352676,+3.47008608315,+2.60278929495,+6.07196716736
2010-08-16 14:12:30 UTC,+4.77911013531,+1.73799707928,+6.5166499529,+0,+4.77839873257,+5.64735686119,+3.47548915446,+0,+6.51570101896,+4.34457878765,+0,+3.91015994209,+0,+3.47390796876,+0,+0,+6.07849150255,+3.4738902965,+2.60564276705,+6.07862357913
2010-08-16 14:13:00 UTC,+4.7717896337,+1.73533481534,+6.50666803316,+0,+4.77107971309,+5.63870668079,+3.47016565147,+0,+6.50572098485,+4.33792395012,+0,+0,+0,+3.47457861233,+0,+0,+6.07966492137,+3.47456093617,+2.6061458018,+6.07979702911
2010-08-16 14:13:30 UTC,+4.7733740013,+1.73591100602,+6.50882840834,+0,+4.77266375979,+5.64057882913,+3.47131781095,+0,+6.5078809518,+4.3393642488,+0,+0,+1.7359553853,+3.46823877214,+0,+0,+6.06856791526,+3.46821870525,+2.60138860829,+6.06869972821
2010-08-16 14:14:00 UTC,+4.77502528618,+1.73651153264,+6.5110800291,+5.20879349992,+4.77431471038,+5.64253004959,+3.47251863303,+0,+6.51013214728,+4.34086537989,+5.64221929624,+0,+1.73655592995,+3.46681293692,+3.90016293861,+0,+6.06607314846,+3.4667928803,+2.60031912256,+0
2010-08-16 14:14:30 UTC,+4.77638112498,+1.73700461371,+6.51292879231,+5.21027248013,+4.77567027468,+5.64413215978,+3.47350460535,+2.60549386851,+6.51198056126,+4.34209793026,+5.64382127183,+0,+1.73704902582,+3.46556096453,+3.89875447346,+1.73296108557,+6.0638825874,+3.46554091694,+2.59938004728,+0
2010-08-16 14:15:00 UTC,+4.76964196484,+1.73455430716,+6.50373956472,+5.20292124902,+4.76893247927,+5.63616891451,+3.46860385673,+2.60181762822,+6.50279306983,+4.33597157203,+5.63585869586,+0,+1.73459810609,+3.46368813743,+3.89664754865,+1.73202454774,+6.06060572443,+3.46366810334,+2.59797528335,+0
2010-08-16 14:15:30 UTC,+4.77676952977,+1.73714640698,+6.51345840432,+5.21069616104,+4.77606393129,+5.64459572505,+3.47378705514,+2.60570574495,+6.51251007327,+4.34245101683,+5.64428018705,+0,+1.73719028213,+3.46036011223,+3.89290353039,+1.73036031425,+6.05478271907,+3.46034010213,+2.5954790092,+0
2010-08-16 14:16:00 UTC,+4.77761062237,+0,+0,+5.21161364423,+4.77690485547,+5.64558959335,+3.47439870162,+2.60616456451,+0,+4.34321562763,+5.64527397026,+0,+1.73749617343,+3.46138806221,+3.894059971,+1.73087435749,+6.05658131055,+3.4613680447,+2.59625005056,+0
2010-08-16 14:16:30 UTC,+4.77919148813,+0,+0,+5.21333808897,+4.77848540456,+5.64745760675,+3.47554831457,+2.60702693349,+0,+4.34465274293,+5.6471418237,+0,+1.73807110788,+3.46459036345,+3.89766255019,+1.73247572061,+6.0621843385,+0,+0,+0
2010-08-16 14:17:00 UTC,+4.77189828819,+0,+0,+5.2053824985,+4.77119366535,+5.63883967334,+3.47024466555,+2.60304846211,+0,+4.3380227245,+5.63852462834,+3.90425943665,+1.7354192273,+3.46822263944,+3.90174884969,+1.73429209962,+6.06853968806,+0,+0,+0
2010-08-16 14:17:30 UTC,+4.76586331732,+0,+0,+5.19879941345,+4.76515990388,+5.63170851345,+3.46585600688,+2.59975635996,+0,+4.33253652266,+5.63139407977,+3.89932181438,+1.733224408,+3.46468758013,+3.89777191866,+1.73252433542,+6.06235443722,+0,+0,+0
2010-08-16 14:18:00 UTC,+4.77546862048,+1.73667330197,+0,+5.2092770992,+4.7747632825,+5.64305851915,+0,+2.60499609345,+0,+4.34126840115,+5.64274311276,+3.90718056968,+1.73671769819,+3.46165517407,+3.89436047103,+1.73100793113,+6.05704867306,+0,+0,+0
2010-08-16 14:18:30 UTC,+4.76706570314,+1.73361739138,+0,+5.20011100359,+4.76636204877,+5.63312930008,+0,+2.6004122665,+0,+4.33362957372,+5.63281474458,+3.90030556841,+1.73366169586,+3.46705261839,+3.90043257955,+1.73370701148,+6.06649251624,+0,+0,+6.06662427404
2010-08-16 14:19:00 UTC,+0,+1.7312661149,+6.49141079166,+5.19305843339,+4.75989797866,+5.62548956818,+0,+2.59688538174,+0,+4.32775211303,+5.6251756681,+3.89501581034,+1.73131034878,+3.47091095305,+3.90477319439,+1.73563643475,+6.07324339831,+0,+2.60339434599,+6.07337533548
2010-08-16 14:19:30 UTC,+0,+1.7297787462,+6.48583404008,+5.18859712393,+4.75580894237,+5.62065683246,+0,+2.59465434768,+0,+4.3240341535,+5.62034334726,+3.89166961932,+1.72982293543,+3.47319348312,+3.90734103385,+1.73677785114,+6.07723711419,+3.47317589808,+2.60510642026,+6.07736915744
2010-08-16 14:20:00 UTC,+0,+1.72847281658,+6.48093757809,+5.18468003502,+4.75221871461,+5.61641362657,+0,+2.59269546993,+6.47999539552,+4.32076973559,+5.61610050597,+3.8887316191,+1.72851696658,+3.47497051206,+3.90934018606,+1.73766648343,+6.08034636081,+3.47495291676,+2.60643932951,+6.08047848664
2010-08-16 14:20:30 UTC,+0,+1.72677882753,+6.47458612303,+5.17959897567,+4.74756164395,+5.61090954391,+3.45305590481,+2.59015450801,+6.47364514239,+4.31653528976,+5.61059689645,+3.88492058665,+1.72682292666,+3.47944578656,+3.91437485644,+1.73990441735,+6.08817669608,+3.47942816543,+2.60979613178,+6.08830902987
2010-08-16 14:21:00 UTC,+0,+1.7294079796,+6.48444388521,+5.18748502294,+4.75478964059,+5.61945214363,+3.45831319152,+2.59409820251,+6.48350103921,+4.32310735235,+5.61913876195,+3.89083549143,+1.72945215768,+3.47987918116,+3.91486242407,+1.74012114338,+6.08893500151,+3.47986155752,+2.61012121127,+6.08906735544
2010-08-16 14:21:30 UTC,+0,+1.72987318075,+6.48618811389,+5.18888037716,+4.75606855966,+5.62096366801,+3.45924341387,+2.5947959983,+6.48524493794,+4.32427021062,+5.62065015652,+3.89188207245,+1.7299173728,+0,+3.91378168284,+0,+6.0872541434,+3.47890090164,+2.60940064087,+6.08738645271
2010-08-16 14:22:00 UTC,+4.76142301456,+1.73156530026,+6.49253255945,+5.19395582915,+4.76072049136,+5.62646167657,+3.46262699841,+2.59733415598,+6.49158818341,+4.32849998343,+5.62614769303,+3.89568889923,+1.73160954313,+0,+3.91263101069,+0,+6.08546452303,+3.47787808513,+2.60863344489,+6.0855967848
2010-08-16 14:22:30 UTC,+4.77291230036,+0,+6.50819885294,+5.20648860632,+4.77220747436,+0,+3.4709820599,+0,+6.50725151547,+4.33894453103,+5.6397227225,+3.90508906936,+1.7357880068,+0,+3.91105865095,+0,+6.08301905924,+3.47648043637,+2.6075850941,+6.08315125607
2010-08-16 14:23:00 UTC,+4.77622686595,+0,+6.51271845139,+5.21010421085,+4.77552137616,+0,+3.47339242748,+0,+6.51177026016,+4.34195769823,+5.64363900894,+3.90780094217,+1.73699345953,+0,+3.91017210643,+0,+6.081640232,+3.47569239924,+2.60699400184,+6.08177239221
2010-08-16 14:23:30 UTC,+4.78547195143,+0,+6.52532465055,+5.22018896329,+4.78476461098,+0,+3.4801154972,+0,+6.52437407858,+4.35036211454,+5.65456243325,+3.91536497924,+0,+0,+3.90534858658,+0,+6.07413829573,+3.47140483932,+2.60377798141,+6.07427025667
2010-08-16 14:24:00 UTC,+4.78067698897,+0,+6.51878644684,+5.21495850758,+4.77997060809,+0,+3.4766285778,+0,+6.51783710932,+4.346003165,+5.64889700018,+3.91144189228,+0,+0,+3.90421714287,+1.73538926728,+6.07237858122,+3.47039911469,+2.60302360568,+6.0725104954
2010-08-16 14:24:30 UTC,+4.78125875172,+1.73877901382,+6.51957971341,+5.21559310783,+4.78055225444,+0,+3.47705163843,+2.60815463445,+6.51863022617,+4.34653202721,+5.64958437534,+3.9119178722,+0,+0,+3.90110177909,+1.73400447376,+6.06753331051,+3.46762991098,+2.60094647646,+6.06766509598
2010-08-16 14:25:00 UTC,+4.78494210275,+1.74011854748,+6.52460217179,+5.21961099213,+4.78423486834,+0,+3.47973018873,+2.61016391792,+6.52365173625,+4.34988044577,+5.65393639662,+3.91493147376,+0,+3.46634677556,+3.8996385085,+1.73335404325,+6.06525751144,+3.46632923003,+2.59997085938,+6.06538923644
2010-08-16 14:25:30 UTC,+4.78756245034,+1.74107149598,+6.52817516456,+5.22246932776,+4.7868546916,+0,+3.48163571795,+2.61159332856,+6.52722405443,+0,+5.65703243842,+3.91707535951,+0,+3.46875933471,+3.90235263026,+1.73456048286,+6.06947873737,+3.46874177526,+2.6017804656,+6.06961057452
2010-08-16 14:26:00 UTC,+4.78523258914,+1.74022418941,+6.52499826649,+5.2199278614,+4.7845252966,+0,+3.47994143182,+2.61032237947,+6.52404775615,+0,+5.65427961749,+3.91516914057,+1.74026869223,+3.47155893393,+3.90550217093,+1.73596046816,+0,+3.47154135832,+2.60388038182,+6.07450913007
2010-08-16 14:26:30 UTC,+4.78221467451,+1.73912665672,+6.52088316839,+5.21663585041,+4.7815079858,+5.65102992353,+3.47774678997,+2.60867609439,+6.51993343487,+0,+5.6507138348,+3.91269997805,+1.73917112661,+3.47167795937,+3.90563607419,+1.73601998877,+0,+3.47166038307,+0,+6.07471739303
2010-08-16 14:27:00 UTC,+4.7870641609,+1.74089028177,+6.52749571864,+5.22192578217,+4.78635650193,+5.65676026904,+3.48127335951,+2.61132150955,+6.52654473688,+0,+5.6564436903,+3.9166676748,+1.74093480458,+3.47401383794,+3.90826393055,+1.73718808296,+0,+3.47399624815,+0,+6.07880456064
2010-08-16 14:27:30 UTC,+4.78397908109,+1.73976832296,+6.52328903698,+5.21856050582,+4.78327203927,+5.65311481627,+3.47902987478,+2.60963858559,+6.5223388492,+0,+5.6527985492,+3.91414355983,+1.73981281211,+3.47629638696,+3.91083179134,+1.7383295088,+0,+3.476278784,+0,+6.08279841589
2010-08-16 14:28:00 UTC,+4.78149782836,+1.73886595944,+6.51990570797,+5.21585389812,+4.78079128319,+5.65018286979,+3.47722549608,+2.60828505177,+6.51895615913,+0,+5.64986685356,+3.91211347715,+1.73891042149,+3.4782845468,+3.9130684652,+1.73932372051,+0,+3.47826693237,+0,+6.08627716826
2010-08-16 14:28:30 UTC,+4.77761786642,+1.73745492375,+6.5146151595,+5.21162154619,+4.77691209803,+5.64559815317,+3.47440396951,+2.60616851618,+6.5136666099,+0,+5.64528252933,+3.90893901481,+1.73749934344,+3.47942974383,+3.91435680842,+1.73989639493,+0,+3.47941212279,+0,+6.08828095931
2010-08-16 14:29:00 UTC,+4.77488486314,+0,+6.51088855426,+5.20864032318,+4.77417964195,+5.64236872825,+3.47241651671,+2.60467765139,+6.50994070848,+4.34073772572,+5.6420533809,+3.90670295787,+1.73650539533,+3.48201257631,+3.91726248723,+1.74118798232,+0,+3.48199494037,+0,+6.0928002313
2010-08-16 14:29:30 UTC,+4.77722936898,+0,+6.51408542112,+5.21119776417,+0,+5.64513908909,+3.47412145232,+2.60595658923,+6.51313697139,+4.34286904217,+5.6448235045,+3.90862115848,+1.73735805338,+3.47356879127,+3.90776325439,+1.7369655301,+0,+3.47355120406,+2.60538793042,+6.07802584714
2010-08-16 14:30:00 UTC,+4.77565696897,+0,+6.51194136444,+5.20948255404,+0,+5.64328107911,+3.4729779957,+2.60509883836,+6.51099331985,+4.34143962282,+5.64296565364,+3.90733467047,+1.73678619745,+3.47196673287,+3.90596094351,+1.73616439467,+0,+3.4719491549,+2.6041862626,+6.07522267001
2010-08-16 14:30:30 UTC,+4.77973374838,+0,+6.51750028474,+0,+0,+5.64809836305,+3.47594264881,+2.60732273871,+6.5165511902,+4.34514569466,+5.6477825252,+0,+1.73826885475,+3.46853195397,+3.9020968276,+1.73444677741,+6.07083614037,+3.46851439582,+2.60160991243,+6.06921271857
2010-08-16 14:31:00 UTC,+4.78581484471,+1.74043593977,+6.52579220505,+0,+0,+5.6552840275,+3.48036485084,+2.61064000232,+6.52484154489,+4.35067382804,+5.65496757498,+0,+1.74048044894,+3.46542085973,+3.89859685599,+0,+6.06363744769,+3.46540331954,+2.59927635076,+6.06376912964
2010-08-16 14:31:30 UTC,+4.78448852362,+1.73995359323,+6.52398369084,+0,+0,+5.65371679379,+3.47940034381,+2.60991648863,+6.52303337194,+4.34946811124,+5.65340047525,+0,+1.73999808793,+3.46912693921,+3.9027661842,+0,+6.07012193059,+3.46910937763,+2.60205619743,+6.07025378483
2010-08-16 14:32:00 UTC,+4.78814517619,+1.74128341738,+6.52896974437,+0,+0,+5.6580376395,+3.48205947897,+0,+6.52801848424,+4.35279225911,+5.65772095154,+0,+1.74132795199,+3.46702590071,+3.90040252224,+0,+6.06644576854,+3.46700835126,+2.60048025586,+6.06657752512
2010-08-16 14:32:30 UTC,+4.786433748,+1.7406610179,+6.52663611485,+0,+0,+5.65601534818,+3.48081492026,+0,+6.52568529539,+4.35123645356,+5.65569883314,+0,+1.74070553383,+3.4690657376,+3.90269733258,+0,+6.07001484675,+3.46904817637,+2.60201029152,+6.07014669816
2010-08-16 14:33:00 UTC,+4.78374183365,+1.73968204258,+6.52296553664,+0,+0,+5.65283447532,+3.47885734732,+0,+6.52201540996,+4.34878931888,+5.65251823223,+0,+1.73972652914,+3.46866648289,+3.90224817224,+0,+6.06931627569,+3.46864892397,+2.60171081953,+6.06944810852
2010-08-16 14:33:30 UTC,+4.78486421204,+1.74009022079,+6.52449596333,+0,+4.78415699312,+5.65416072211,+3.47967354621,+0,+6.52354554771,+4.34980963776,+5.6538443656,+0,+1.74013471959,+3.46895795265,+3.90257607483,+1.73480460026,+6.06982625682,+0,+2.60192944443,+6.0699581032
2010-08-16 14:34:00 UTC,+4.79160905079,+1.74254313344,+6.53369293422,+0,+4.79090048272,+5.66213069126,+0,+2.61380076608,+6.53274078273,+4.35594115864,+0,+3.92038616042,+1.74258770587,+3.46381446739,+3.89678966947,+1.73208772111,+6.0608267624,+0,+2.59807143204,+6.06095836964
2010-08-16 14:34:30 UTC,+4.7992827901,+1.74533386166,+0,+5.23525414539,+4.79857268797,+5.67119828657,+0,+2.617986823,+6.54320238825,+4.36291711401,+0,+3.92666457222,+0,+3.45736517237,+3.88953423215,+1.72886264549,+6.04954250929,+0,+2.59323396093,+6.04967381659
2010-08-16 14:35:00 UTC,+4.79187964772,+1.74264154211,+0,+5.22717862644,+4.79117102555,+5.66245043935,+0,+2.61394837783,+6.53310968742,+4.35618714981,+0,+3.9206075543,+0,+3.47293123214,+3.90704600229,+1.73664670828,+6.0767782567,+0,+2.60490971173,+6.07691028777
2010-08-16 14:35:30 UTC,+0,+0,+0,+5.22555068039,+4.78967892249,+5.66068695847,+0,+2.61313426657,+6.53107509717,+4.35483045452,+0,+3.91938651844,+0,+3.47449192835,+0,+1.73742715986,+6.07950898845,+0,+2.60608035471,+6.07964109205
2010-08-16 14:36:00 UTC,+0,+0,+0,+5.2131835153,+4.77834372929,+5.6472901641,+0,+2.60694963346,+6.51561874256,+4.34452392452,+0,+3.91011056486,+0,+3.47591916394,+0,+1.73814087229,+6.08200620574,+0,+2.60715089189,+6.08213837567
2010-08-16 14:36:30 UTC,+0,+0,+0,+5.212135222,+4.77738291038,+5.64615459508,+3.47474641503,+2.60642539774,+6.51430859655,+4.34365029937,+0,+3.90932429575,+0,+3.47709371017,+0,+1.73872822326,+6.0840612955,+0,+2.60803189247,+6.08419352001
2010-08-16 14:37:00 UTC,+0,+0,+0,+5.20561211156,+4.77140411842,+5.63908840283,+3.47039773866,+2.60316328815,+6.50615608159,+4.33821407909,+0,+3.9044316572,+1.73549578095,+3.47656256824,+0,+1.73846261709,+6.08313196269,+3.47654496375,+0,+6.08326416252
2010-08-16 14:37:30 UTC,+0,+1.72991737199,+6.48635380465,+5.18901292702,+4.75619004883,+5.62110725323,+3.45933177913,+2.59486228459,+6.48541059713,+4.32438067488,+0,+3.89198149111,+1.72996156538,+3.48437557917,+0,+1.74236964032,+6.09680229698,+3.48435792958,+0,+6.09693485979
2010-08-16 14:38:00 UTC,+4.75592139328,+1.72956451136,+6.48503078664,+5.18795453443,+4.75521997378,+5.6199607443,+3.45862619453,+2.59433299815,+6.4840878297,+4.32349863313,+5.61964731896,+3.89118764701,+1.72960869414,+3.48500641187,+0,+1.74268509847,+6.09790605767,+3.48498875864,+0,+6.09803864978
2010-08-16 14:38:30 UTC,+4.75688746873,+1.72991584654,+6.48634808533,+5.18900835167,+4.75618585536,+5.62110229704,+3.45932872894,+2.59485999643,+6.48540487912,+4.32437686183,+5.62078877364,+3.89197805932,+1.72996003987,+3.48737419257,+3.9232942895,+1.74386914566,+6.1020489363,+3.48735652567,+0,+6.10218163839
