# file...... Output/hvac/house_hvac_file_046.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_12B_tm_3_B_12_Meter_76_901:hvac_load,house_3_13B_tm_3_B_13_Meter_76_902:hvac_load,house_3_14B_tm_3_B_14_Meter_76_903:hvac_load,house_3_15B_tm_3_B_15_Meter_76_904:hvac_load,house_3_16B_tm_3_B_16_Meter_76_905:hvac_load,house_3_17B_tm_3_B_17_Meter_76_906:hvac_load,house_3_1C_tm_3_C_1_Meter_76_907:hvac_load,house_3_2C_tm_3_C_2_Meter_76_908:hvac_load,house_3_3C_tm_3_C_3_Meter_76_909:hvac_load,house_3_4C_tm_3_C_4_Meter_76_910:hvac_load,house_3_5C_tm_3_C_5_Meter_76_911:hvac_load,house_3_6C_tm_3_C_6_Meter_76_912:hvac_load,house_3_7C_tm_3_C_7_Meter_76_913:hvac_load,house_3_8C_tm_3_C_8_Meter_76_914:hvac_load,house_3_9C_tm_3_C_9_Meter_76_915:hvac_load,house_3_10C_tm_3_C_10_Meter_76_916:hvac_load,house_3_11C_tm_3_C_11_Meter_76_917:hvac_load,house_3_12C_tm_3_C_12_Meter_76_918:hvac_load,house_3_13C_tm_3_C_13_Meter_76_919:hvac_load,house_3_14C_tm_3_C_14_Meter_76_920:hvac_load
2010-08-16 13:25:30 UTC,+4.3390798005,+6.07461598679,+0,+1.73587835527,+3.90525748804,+5.20704081842,+3.0400073965,+3.04004158272,+5.64563292621,+4.77705805949,+5.64512531339,+4.3425542207,+3.04014934719,+3.90867088796,+2.17166056904,+3.47425834973,+4.77697343232,+3.9085261926,+3.90836473995,+3.47432133773
2010-08-16 13:26:00 UTC,+4.33684042716,+6.07148088486,+0,+1.73498243893,+3.9032419965,+5.20435346794,+3.03937480541,+3.03940898266,+5.64445813363,+4.77606401074,+5.64395066254,+4.34165060223,+3.03951671775,+3.90785752826,+2.17120865663,+3.47353539599,+4.77597940417,+3.9077128729,+3.90755146638,+3.47359836744
2010-08-16 13:26:30 UTC,+4.33440307105,+6.06806860881,+0,+1.7340073147,+3.90104831555,+5.20142852906,+3.03852831455,+3.03856247979,+5.64288610522,+4.77473384157,+5.64237882387,+4.34044144079,+3.03867017556,+3.90676914501,+2.17060393781,+3.47256798792,+4.77464926258,+3.90662454317,+3.90646319841,+3.47263093722
2010-08-16 13:27:00 UTC,+4.33476952474,+6.0685816406,+0,+1.73415392352,+3.90137813297,+5.20186829027,+3.03716625778,+3.0372004037,+5.64035661308,+4.77259351609,+5.63984963696,+4.33849582431,+0,+3.90501786824,+2.1696309074,+3.47101136777,+4.77250898145,+3.9048733525,+3.90471210711,+3.47107428144
2010-08-16 13:27:30 UTC,+4.33686257207,+6.07151188753,+0,+1.73499129855,+3.90326192747,+5.20438004285,+3.0321869671,+3.03222104235,+5.63110951196,+4.76476909725,+5.63060365236,+4.33138320624,+0,+3.89861570014,+2.16607378578,+3.4653208089,+4.7646847248,+0,+3.89831061746,+3.46538359227
2010-08-16 13:28:00 UTC,+4.33709627357,+6.07183906747,+0,+1.73508479657,+3.90347226461,+5.20466049534,+3.0365461255,+3.03658026262,+5.63920495791,+4.77161904503,+5.63869812081,+4.33761000254,+0,+3.90422052755,+2.16918789533,+3.47030265252,+4.77153453059,+0,+3.9039148509,+3.47036554997
2010-08-16 13:28:30 UTC,+4.334741017,+6.06854173002,+0,+1.73414251829,+3.90135247529,+5.20183407966,+3.03377407908,+3.03380817685,+5.63405695687,+4.76726307272,+5.63355074128,+4.33365030045,+0,+3.90065634377,+2.16720759196,+3.46713463233,+4.76717864857,+0,+3.90035104477,+3.46719745725
2010-08-16 13:29:00 UTC,+4.33123259346,+6.06362996938,+4.33128999906,+1.73273888714,+3.89819480708,+5.1976238108,+3.03379713364,+3.03383123174,+5.63409977179,+4.76729930048,+5.63359355103,+4.33368323252,+0,+3.90068598639,+2.16722406175,+3.46716098014,+0,+0,+3.90038068425,+3.46722380565
2010-08-16 13:29:30 UTC,+4.33478408653,+6.06860202697,+4.33484157161,+1.73415974931,+3.90139123893,+5.20188576507,+3.04366836162,+3.04370259977,+5.65243174883,+4.78281087177,+5.65192331599,+4.34778369016,+0,+3.91337800674,+2.1742759007,+3.47844226642,+0,+0,+3.91307136048,+3.47850535016
2010-08-16 13:30:00 UTC,+4.32991025051,+6.06177870141,+4.3299676265,+1.73220985128,+3.89700466563,+5.19603693871,+3.04550012168,+0,+5.65583353255,+4.78568928533,+5.65532468952,+4.35040024974,+0,+3.91573320864,+2.17558447911,+3.48053568473,+0,+0,+3.91542631314,+3.48059881636
2010-08-16 13:30:30 UTC,+4.32420520036,+6.05379168335,+4.3242624485,+1.72992740542,+3.89186997895,+5.1891906172,+3.04715099529,+0,+5.65889938988,+4.78828345536,+5.65839017731,+4.35275842394,+3.04729337883,+3.91785583413,+2.17676383524,+3.48242237782,+0,+3.91771068746,+3.91754871411,+3.48248555261
2010-08-16 13:31:00 UTC,+4.3259681509,+6.05625979801,+4.32602543856,+0,+3.89345667818,+5.19130623862,+3.04813358974,+0,+5.66072417791,+4.7898274967,+5.66021474548,+4.35416200138,+3.04827603278,+3.91911921371,+2.17746578404,+3.48354533124,+0,+3.918974005,+3.91881196009,+3.48360853171
2010-08-16 13:31:30 UTC,+4.32400283612,+6.05350837524,+4.32406007972,+0,+3.89168784611,+5.18894777084,+3.05278031667,+0,+5.66935367049,+4.79712932742,+5.66884319836,+4.36079957297,+3.05292304107,+3.9250937842,+2.18078532687,+3.48885582107,+0,+3.92494828215,+3.92478589887,+3.48891914298
2010-08-16 13:32:00 UTC,+4.3208501015,+6.04909457542,+4.32090727438,+0,+3.88885030671,+5.18516434481,+3.05469246367,+0,+5.67290474171,+4.80013406042,+5.67239384195,+4.36353096073,+3.05483530381,+3.92755234415,+2.18215133215,+3.4910411092,+4.80004895507,+3.92740672145,+3.92724419901,+3.49110448106
2010-08-16 13:32:30 UTC,+4.32434305896,+6.05398468412,+4.32440031018,+0,+3.8919940551,+0,+3.05669765587,+3.05673207868,+5.67662860828,+4.80328500394,+5.67611726019,+4.36639525805,+3.05684061736,+3.93013053776,+2.1835838073,+3.49333273359,+4.80319983331,+3.92998478857,+3.92982212024,+3.49339615783
2010-08-16 13:33:00 UTC,+4.32067869343,+6.04885460571,+4.32073586246,+1.72851653933,+3.88869603519,+0,+3.05972644545,+3.05976091115,+0,+4.80804442044,+5.68174138476,+4.37072170317,+3.05986959017,+3.93402483066,+2.18574752288,+3.49679417136,+4.80795915119,+3.93387889046,+3.93371600186,+3.4968576747
2010-08-16 13:33:30 UTC,+4.33111924603,+6.06347128399,+4.33117664909,+1.73269353974,+3.89809279159,+0,+3.04827769315,+3.04831199664,+0,+4.79005393967,+5.66048232941,+4.35436784448,+3.04842014491,+3.91930449595,+2.17756872906,+0,+4.7899690432,+3.91915927814,+3.91899722274,+3.48377322337
2010-08-16 13:34:00 UTC,+4.32876196089,+6.06017110643,+4.32881931116,+1.73175044979,+3.8959711765,+0,+0,+3.04897214288,+0,+4.79109127364,+5.66170812973,+4.35531081048,+3.04908032179,+3.92015327284,+2.1780403197,+0,+4.79100635566,+3.92000801333,+3.91984590982,+3.48452767493
2010-08-16 13:34:30 UTC,+4.33331930835,+6.06655135101,+4.33337676066,+1.7335737288,+3.90007290225,+0,+0,+3.04563920388,+0,+4.78585399332,+5.65551932221,+4.35054997397,+3.04574722817,+3.91586797751,+2.17565935831,+0,+4.78576918386,+3.91572292847,+3.91556106775,+0
2010-08-16 13:35:00 UTC,+4.33534031917,+6.06938074753,+4.3353978167,+1.73438228386,+3.90189186211,+0,+0,+3.04194535955,+0,+4.78004959723,+5.64866036373,+4.34527361329,+3.0420532124,+3.9111186514,+2.17302057578,+0,+4.77996490806,+3.91097383573,+3.91081224426,+0
2010-08-16 13:35:30 UTC,+4.33869075029,+6.0740713201,+4.33874832274,+1.73572270616,+3.90490733319,+0,+0,+3.04130113812,+0,+0,+5.64746413364,+4.34435339464,+3.04140896106,+0,+2.17256036139,+0,+4.77895261885,+3.91014557471,+3.90998403022,+0
2010-08-16 13:36:00 UTC,+4.33933963857,+6.0749797577,+4.33939722553,+1.73598230984,+3.90549134873,+0,+0,+3.03738462438,+0,+0,+5.6401917093,+4.33875896879,+3.03749226545,+0,+2.16976250969,+3.47122190052,+4.77279845431,+3.90511020091,+3.90494894207,+0
2010-08-16 13:36:30 UTC,+4.33837260198,+6.07362591542,+4.33843016732,+1.73559542311,+3.90462099182,+0,+3.03370879872,+3.03374289557,+0,+0,+5.63342952299,+0,+3.03385036746,+0,+2.16716095677,+3.46706002699,+4.76707606965,+3.90042811191,+3.90026711886,+0
2010-08-16 13:37:00 UTC,+4.33991333979,+6.07578293406,+4.33997093957,+1.73621183312,+3.90600769405,+5.20804110369,+3.0354526347,+3.0354867563,+0,+0,+5.63666763094,+0,+3.03559430921,+0,+2.16840672389,+3.46905296172,+4.76981626323,+3.90267015451,+3.90250903417,+0
2010-08-16 13:37:30 UTC,+0,+6.08207037879,+4.34446210167,+1.73800859259,+3.91004976099,+5.21343058321,+3.03553742384,+3.03557154664,+0,+0,+0,+0,+3.03567910349,+0,+2.16846729583,+3.46914986259,+4.76994949746,+3.90277916756,+3.90261804103,+3.46921273364
2010-08-16 13:38:00 UTC,+0,+6.08464204732,+4.34629906103,+1.73874349682,+3.91170303303,+5.21563496922,+3.03928785217,+3.03932202818,+5.64429665174,+0,+0,+0,+0,+0,+2.17114653867,+3.4734360219,+4.77584276939,+3.9076010775,+3.90743967735,+3.47349899107
2010-08-16 13:38:30 UTC,+0,+6.08332180301,+4.34535600204,+1.73836621137,+3.91085427551,+5.21450328057,+3.04115939503,+3.0411935976,+5.64777231662,+0,+0,+0,+0,+0,+2.17248353736,+3.47557490581,+4.77878363638,+3.91000731227,+3.9098457756,+3.47563792394
2010-08-16 13:39:00 UTC,+0,+6.07676577136,+4.34067298654,+0,+3.90663953961,+5.20888357334,+3.04290578027,+3.0429400076,+5.65101554978,+0,+0,+0,+0,+0,+2.17373112547,+3.47757075393,+4.78152783577,+3.91225263242,+3.91209096843,+3.47763381773
2010-08-16 13:39:30 UTC,+0,+6.08370203224,+4.34562760222,+0,+3.91109871695,+5.21482920594,+3.0431978224,+0,+5.65155790473,+4.78289027272,+0,+0,+0,+3.91277300672,+0,+3.47790451289,+4.78198673899,+3.91262810974,+3.91246642446,+3.47796758432
2010-08-16 13:40:00 UTC,+0,+6.08196726124,+4.34438844414,+0,+3.90998346886,+5.21334219278,+3.0438197738,+0,+5.65271293821,+4.78304879969,+0,+4.34799997339,+0,+3.91357268631,+0,+3.47861530711,+4.78296404837,+3.91342775004,+3.91326601944,+3.47867839481
2010-08-16 13:40:30 UTC,+0,+6.07500559889,+4.33941568407,+0,+3.9055079615,+5.20737478657,+3.04578813041,+0,+5.65636839704,+4.78614186002,+0,+4.35081165298,+0,+3.91610351844,+0,+3.48086483414,+4.7860570446,+3.91595845783,+3.91579658376,+3.4809279733
2010-08-16 13:41:00 UTC,+4.33309996347,+6.06624427021,+4.33315741086,+1.73348597445,+3.89987548641,+5.1998647403,+3.0462771668,+0,+5.65727659244,+4.78691032803,+0,+4.35151021221,+3.04641949742,+3.91673230135,+0,+3.48142372707,+4.78682549669,+3.91658720986,+3.91642530016,+3.48148687902
2010-08-16 13:41:30 UTC,+4.33875199406,+6.07415706083,+4.33880956787,+1.73574720821,+3.90496245409,+5.20664743567,+3.03951263773,+0,+5.64471410371,+4.77628059939,+0,+4.34184748747,+3.03965455841,+3.90803474741,+0,+3.47369291701,+4.77619598834,+3.90789008334,+3.90772866678,+3.47375589206
2010-08-16 13:42:00 UTC,+4.34224401175,+6.07904585318,+4.3423016636,+1.73714427561,+3.90810535659,+5.21083801662,+3.03328096617,+3.03331505694,+5.6331411909,+4.76648819891,+5.63263508589,+4.33294591824,+3.03342250895,+3.90002231938,+2.16685532038,+3.46657108057,+4.76640379082,+3.89987804939,+3.89971708757,+3.46663389258
2010-08-16 13:42:30 UTC,+4.34080646524,+6.0770333014,+4.34086408498,+1.73656914988,+3.9068115291,+5.20911289508,+3.03218562374,+3.03221969897,+5.63110701717,+4.76476698628,+5.6306011578,+4.33138128729,+3.03232710008,+3.89861397291,+2.16607282614,+3.46531927364,+4.76468261387,+3.89846977222,+3.89830889037,+3.46538205698
2010-08-16 13:43:00 UTC,+4.33967398345,+6.07544783741,+4.33973157788,+1.73611607273,+0,+5.20775386513,+3.03222143295,+3.03225550869,+5.6311735189,+4.7648232566,+5.63066765151,+4.33143243861,+3.03236291145,+3.89866001493,+2.16609840763,+3.46536019803,+4.76473888302,+3.89851581197,+3.89835492751,+3.4654229823
2010-08-16 13:43:30 UTC,+4.33849071506,+6.07379127263,+0,+1.73564267716,+0,+5.20633388893,+3.03229445918,+3.03232853595,+5.63130913681,+4.76493800947,+5.6308032531,+4.33153675223,+3.0324359421,+3.89875390906,+2.16615057632,+3.46544365572,+4.76485363352,+3.8986097015,+3.89844881173,+3.4655064419
2010-08-16 13:44:00 UTC,+4.33814997978,+6.07331424641,+0,+1.73550635762,+0,+5.205924991,+3.03879373125,+3.03882790026,+5.64337901377,+4.7751509153,+5.64287167289,+4.34082057261,+3.03893560837,+3.90711040693,+2.17079354705,+3.47287131813,+4.77506632766,+3.9069657883,+3.90680442416,+3.47293427439
2010-08-16 13:44:30 UTC,+4.33981689133,+6.07564790712,+0,+1.73617324654,+0,+5.20792536112,+3.03764096148,+3.03767511413,+5.64123819107,+4.7733394618,+5.64073110854,+4.33917391008,+3.0377827687,+3.9056282228,+2.16997002773,+3.47155388064,+4.7732549117,+3.90548367705,+3.90532239702,+3.47161680674
2010-08-16 13:45:00 UTC,+4.34104028181,+6.07736064244,+0,+1.73666269393,+0,+5.20939348566,+3.03862547057,+3.03865963718,+5.64306653483,+4.77488651178,+5.64255923169,+4.34058022233,+3.03876733747,+3.90689406424,+2.17067334444,+3.47267902221,+4.77480192962,+3.90674945625,+3.9065881044,+3.47274197406
2010-08-16 13:45:30 UTC,+4.33833725692,+6.07357643266,+0,+1.73558128246,+0,+5.20614973214,+3.0373095038,+3.03734365174,+5.64062263701,+4.77281861178,+5.64011562884,+4.33870044269,+3.0374512909,+3.90520204808,+2.16973323992,+3.4711750758,+4.77273407249,+3.90505752331,+3.90489626748,+3.47123799322
2010-08-16 13:46:00 UTC,+4.33818308876,+6.07336059868,+0,+1.73551960368,+0,+5.20596472329,+3.03759005624,+3.03762420816,+5.64114365433,+4.77325946971,+5.64063658326,+4.33910119502,+3.03773186036,+3.90556277092,+2.16993366187,+0,+4.77317492128,+3.9054182284,+3.90525695209,+3.47155862859
2010-08-16 13:46:30 UTC,+4.33833150433,+6.07356837909,+0,+1.73557898098,+3.90458400292,+5.20614282876,+3.04155129547,+3.04158550359,+5.64850011968,+4.7794841304,+5.64799216101,+4.34475958793,+3.04169333973,+3.91065596994,+2.1727635044,+0,+4.77939945296,+3.91051117702,+3.91034961179,+3.47608581576
2010-08-16 13:47:00 UTC,+4.33775754754,+6.07276484491,+4.33781509912,+0,+3.90406742756,+5.20545405434,+3.04335376198,+3.04338799566,+5.65184750203,+4.78231651232,+5.65133913963,+4.3473343034,+3.04349591547,+3.91297350743,+2.17405115603,+0,+4.78223177617,+3.91282860061,+3.91266690397,+3.47814580322
2010-08-16 13:47:30 UTC,+4.33812490651,+6.07327914406,+4.33818246631,+0,+3.90439805976,+5.20589490193,+3.03929895107,+3.03933312724,+5.64431726363,+4.77594481383,+5.64380980959,+4.34154224888,+3.03944085879,+3.90775999786,+2.17115446755,+0,+4.77586020974,+3.9076153473,+3.90745394633,+3.47351167568
2010-08-16 13:48:00 UTC,+4.33816255666,+6.07333185391,+4.3382201173,+0,+3.90443194582,+5.20594008383,+3.04135235856,+3.04138656386,+5.64813067153,+4.77917152247,+5.6476227574,+4.34447541845,+3.04149439077,+3.91040018502,+2.17262138724,+0,+4.7790868515,+3.91025540467,+3.91009385393,+0
2010-08-16 13:48:30 UTC,+4.33496640309,+6.06885726849,+4.33502389225,+0,+3.90155532835,+5.20210455328,+3.0425175002,+3.04255172203,+5.65029447015,+4.78100241701,+5.64978629495,+4.34613975346,+3.04265960305,+3.91189827637,+2.17345374479,+3.47712700988,+4.78091770808,+3.91175342236,+3.91159178665,+0
2010-08-16 13:49:00 UTC,+4.33951484806,+6.07522504935,+4.33957243893,+1.7360524067,+3.90564904161,+5.20756289537,+3.04332079533,+0,+5.65178627927,+4.78226470879,+5.65127792426,+4.34728721252,+0,+3.91293112027,+2.17402760522,+3.47804505193,+4.78217997372,+3.91278621553,+3.9126245213,+0
2010-08-16 13:49:30 UTC,+4.33519376075,+6.0691755671,+4.335251255,+1.73432364955,+3.90175995589,+5.20237739289,+0,+0,+5.65361070824,+4.78380844629,+5.65310213323,+4.34869051369,+0,+3.9141942513,+2.17472941596,+3.47916778439,+4.78372367923,+3.9140492845,+3.91388751865,+0
2010-08-16 13:50:00 UTC,+4.33498465106,+6.06888281547,+4.33504214064,+1.73423999008,+3.90157175199,+5.20212645169,+0,+0,+5.64782268208,+4.77891091771,+5.64731480511,+4.34423852135,+0,+3.91018695061,+2.17250291164,+3.47560590013,+4.77882625215,+3.91004218073,+3.9098806421,+0
2010-08-16 13:50:30 UTC,+4.34176313183,+6.07837262574,+4.34182077294,+1.73695188783,+3.90767255275,+5.21026093874,+0,+0,+5.6447319104,+4.77629566649,+5.64422440628,+4.34186118387,+0,+3.90804707576,+2.1713139715,+3.47370387504,+4.77621105512,+3.90790241107,+3.9077409938,+0
2010-08-16 13:51:00 UTC,+4.34166183063,+6.078230805,+4.34171946948,+1.7369113598,+3.90758137916,+5.21013937267,+0,+0,+5.64137387246,+4.77345426838,+5.64086677354,+4.3392782725,+0,+3.9057221609,+2.17002222088,+3.4716373774,+4.7733697159,+3.90557761053,+3.90541632515,+3.47170030541
2010-08-16 13:51:30 UTC,+4.34576472041,+6.08397481245,+4.34582245087,+1.7385528215,+3.91127408165,+5.21506302801,+0,+0,+5.63219670325,+4.7656890223,+5.63169071235,+4.33221944413,+0,+3.89936840971,+2.16649200027,+3.46598985382,+4.76560463078,+3.89922417191,+3.89906324723,+3.46605265251
2010-08-16 13:52:00 UTC,+4.34717870424,+6.08595437659,+4.34723646626,+1.73911852038,+3.91254670214,+5.21675987324,+3.03030641898,+3.03034046753,+0,+4.76181401847,+5.62711168544,+4.32869695611,+3.03044778128,+3.8961977683,+2.16473035373,+3.46317163334,+4.76172970728,+3.89605368654,+3.89589294195,+3.46323436748
2010-08-16 13:52:30 UTC,+4.34607699308,+6.08441199128,+4.34613473051,+1.73867775382,+3.91155513479,+5.21543776948,+3.02890175774,+3.02893578635,+0,+4.75960674466,+5.62450338707,+4.32669048182,+3.02904303481,+3.89439171233,+2.1637268873,+3.46156632285,+4.7595224792,+3.89424771946,+3.89408707746,+3.46162902022
2010-08-16 13:53:00 UTC,+4.35066226707,+6.0908313319,+4.35072010679,+1.74051220503,+3.91568199501,+5.22094030783,+3.02798234594,+3.02801636148,+0,+4.75816198807,+5.62279614265,+4.32537715733,+3.02812356718,+3.8932095702,+2.16307007485,+3.4605155774,+4.75807775258,+3.89306563556,+3.89290506076,+3.46057825069
2010-08-16 13:53:30 UTC,+4.35229435329,+6.09311623726,+4.35235222939,+1.74116516107,+3.91715091303,+5.22289888585,+3.02823917745,+3.02827319665,+0,+4.7585655711,+5.62327304982,+4.32574402566,+3.0283804143,+3.89353979367,+2.16325355102,+3.46080909607,+4.75848132723,+3.89339584274,+3.89323524916,+3.4608717761
2010-08-16 13:54:00 UTC,+4.35291535987,+6.09398564062,+4.35297324982,+1.74141360996,+3.91770983434,+5.22364412212,+3.02466293194,+3.02469690035,+0,+4.75294588661,+5.6166323637,+4.32063557389,+3.02480395165,+3.88894160331,+2.16069874093,+3.45672200073,+4.75286175926,+3.88879787887,+3.8886375467,+3.45678458709
2010-08-16 13:54:30 UTC,+4.35411620443,+6.09566681168,+4.35417412114,+1.74189403721,+3.91879062419,+0,+3.02674696188,+3.02678095989,+0,+4.75622071513,+5.62050217314,+4.3236124854,+3.02688810814,+3.89162116388,+2.16218753715,+3.45910372454,+4.75613651987,+3.89147730745,+3.89131682292,+3.45916636549
2010-08-16 13:55:00 UTC,+4.3470256146,+6.08574005253,+4.34708337321,+0,+3.91240891768,+0,+3.03040131083,+3.03043536073,+0,+4.76196313077,+5.62728788885,+4.32883250337,+3.0305426789,+3.89631977637,+2.16479814291,+3.46328008003,+4.76187881647,+3.89617568858,+3.89601493704,+3.46334281667
2010-08-16 13:55:30 UTC,+4.3444251575,+6.08209943689,+4.34448285806,+0,+3.91006844183,+0,+3.03241467281,+3.03244875129,+0,+4.76512691225,+5.63102647635,+4.3317084702,+3.03255616302,+3.89890847483,+2.16623645491,+3.4655810413,+4.76504253238,+3.89876425967,+3.89860336112,+3.46564383063
2010-08-16 13:56:00 UTC,+4.34581933004,+0,+4.34587706172,+0,+3.91132323167,+0,+3.03466255579,+3.03469666617,+0,+4.76865921815,+5.63520054296,+4.33491943615,+3.03480418237,+0,+2.16784230478,+3.46815002376,+4.76857476507,+3.90165435337,+3.9014932907,+3.46821287191
2010-08-16 13:56:30 UTC,+4.34286228551,+0,+4.34291995117,+0,+3.9086618183,+0,+3.03425918347,+3.03429328813,+0,+4.76802536201,+5.63445152577,+4.33434324299,+3.03440078558,+0,+2.16755414238,+3.4676890316,+4.76794092206,+3.90113573927,+3.90097470605,+3.46775186921
2010-08-16 13:57:00 UTC,+4.34056976827,+0,+4.34062738272,+1.73647445344,+3.90659849596,+0,+3.03347752471,+3.03351161827,+5.63350622215,+0,+5.63300007306,+4.33322669032,+3.03361907941,+0,+2.1669957385,+3.46679571657,+4.76671265498,+3.90013076388,+3.89996978771,+3.46685853372
2010-08-16 13:57:30 UTC,+4.33828483082,+0,+4.33834239419,+1.73556030807,+3.90454199559,+0,+3.0359941771,+3.03602830638,+5.63817992785,+0,+5.63767321448,+4.33682157734,+3.03613588445,+0,+2.16879359268,+3.46967186089,+4.77066722112,+3.9033664133,+3.90320525344,+3.4697347439
2010-08-16 13:58:00 UTC,+4.33420220062,+0,+4.33425967269,+1.73392695156,+3.90086752719,+0,+3.03741581527,+3.03744996473,+5.64082006932,+0,+5.64031303728,+4.33885230223,+3.03755760883,+0,+0,+3.47129657337,+4.77290112604,+3.90519420752,+3.90503294392,+3.47135949357
2010-08-16 13:58:30 UTC,+4.33483986951,+0,+4.33489735584,+1.73418206667,+3.901441445,+0,+3.03663274166,+3.03666688,+5.63936581382,+0,+5.63885895728,+4.33773372851,+3.03677448774,+0,+0,+0,+4.77167063572,+3.90418741307,+3.9040262066,+3.4704645411
2010-08-16 13:59:00 UTC,+4.32978171132,+0,+4.32983908443,+1.73215842603,+3.89688897717,+5.19588268581,+3.03719870144,+0,+5.64041686459,+0,+5.63990988123,+4.33854216814,+3.03734048183,+0,+0,+0,+4.77255996211,+3.90491506518,+3.90475381742,+3.47111136037
2010-08-16 13:59:30 UTC,+4.33041188918,+6.06248099091,+4.3304692764,+1.7324105442,+3.89745615288,+5.19663892809,+3.03803437503,+0,+5.64196880414,+0,+5.64146163344,+4.33973587776,+3.03817620611,+3.90667441034,+0,+0,+4.7738731059,+3.9059894872,+3.90582817846,+3.47206642786
2010-08-16 14:00:00 UTC,+4.32741008945,+6.05827849881,+4.32746740943,+1.73120960029,+3.89475445865,+5.19303663094,+3.03996784683,+0,+5.64555947804,+0,+5.64505187408,+4.34249772637,+0,+3.90862003662,+0,+0,+4.77691128557,+3.90847534376,+3.90831389399,+3.47427613755
2010-08-16 14:00:30 UTC,+4.32649989175,+6.05700423035,+4.32655719132,+1.73084545326,+3.89393525813,+5.19194435199,+3.04038828114,+0,+5.64634027168,+0,+5.64583257354,+4.3430982916,+0,+3.90916061381,+2.1719326666,+0,+4.7775719391,+3.90901589438,+3.90885441396,+3.4747566399
2010-08-16 14:01:00 UTC,+4.32770273538,+6.05868232066,+4.32775586197,+1.73132500027,+3.89501406728,+5.19338277945,+3.04044873452,+0,+5.64645254038,+4.77775157464,+5.64594482871,+4.34318464564,+0,+3.90923834228,+2.17197585346,+0,+4.7776669331,+0,+3.90893213421,+3.47482573034
2010-08-16 14:01:30 UTC,+4.33375803167,+6.06715966351,+4.33381128217,+1.73374756591,+3.90046397363,+5.20064939825,+3.03981149482,+3.0402758811,+5.64526911482,+4.7767502211,+5.64476154588,+4.34227861992,+0,+3.90841900561,+2.17152062019,+3.47403446442,+4.77666560031,+0,+3.90811288426,+3.4740974473
2010-08-16 14:02:00 UTC,+4.3373929833,+6.07224855243,+0,+1.73520181485,+3.90373551392,+5.20501149814,+3.04479117833,+3.0448254324,+5.6545169453,+4.78457525725,+5.65400826101,+0,+0,+3.91482167839,+2.17507802197,+3.47972547218,+4.78449047429,+0,+3.91451487934,+0
2010-08-16 14:02:30 UTC,+4.33843967,+6.0737139013,+0,+1.73562056677,+3.90467755609,+5.20626756765,+3.04438283175,+3.04441708003,+5.65375859992,+4.78393358458,+5.65325000703,+0,+0,+3.91429664312,+2.1747863061,+3.47925879522,+4.78384881492,+0,+3.91398989961,+0
2010-08-16 14:03:00 UTC,+4.33980582052,+6.07562649566,+0,+0,+3.90590712307,+5.20790700762,+3.0430554681,+3.04308969756,+5.65129353685,+4.78184777562,+5.65078524124,+0,+3.04319760353,+3.91258997341,+2.17383805994,+3.47774182395,+0,+0,+3.91228341052,+0
2010-08-16 14:03:30 UTC,+0,+6.08127373689,+0,+0,+3.90953761655,+5.21275161382,+3.04243075525,+3.04246497585,+5.65013337507,+4.78086610669,+5.64962521938,+0,+3.04257285282,+3.91178674326,+2.17339177563,+3.47702787383,+0,+0,+3.91148026539,+0
2010-08-16 14:04:00 UTC,+0,+6.08261564836,+0,+0,+3.91040409397,+5.21390187679,+3.04367607734,+3.0437103156,+5.65244607776,+4.78282299617,+5.65193764314,+0,+3.04381825038,+3.9133879273,+2.1742814127,+3.47845108428,+0,+0,+3.91308127995,+0
2010-08-16 14:04:30 UTC,+0,+6.08881242428,+0,+0,+3.91438787959,+5.2192136447,+3.04087392136,+3.04090811987,+5.64724216002,+4.77841970995,+5.6467343531,+0,+3.04101592456,+3.90978503008,+2.17227959976,+3.47524865357,+0,+3.90964027997,+3.90947876414,+0
2010-08-16 14:05:00 UTC,+0,+6.08912382312,+0,+0,+3.91458807178,+5.21948057032,+3.0462809986,+3.04631527379,+5.65728370853,+4.7869163493,+5.6567746907,+0,+3.04642332945,+3.91673722813,+2.17614232435,+3.48142810623,+0,+3.91659213639,+3.91643022642,+3.48149125827
2010-08-16 14:05:30 UTC,+0,+6.08721993433,+4.34814046228,+1.73948017806,+3.91336409903,+5.21784859015,+0,+3.04550777329,+5.65578411083,+4.78564746723,+5.65527527377,+4.35036648449,+3.04561579148,+3.91569899185,+2.17556546785,+3.48050527117,+0,+3.91555395111,+3.91539209997,+3.48056840211
2010-08-16 14:06:00 UTC,+0,+6.08381997397,+4.34571184874,+1.73850857338,+3.91117833127,+5.21493420364,+0,+3.04395226491,+5.6528953984,+4.78320318807,+5.65238690961,+4.34814456111,+3.04406190851,+3.91369901139,+2.17445425474,+3.478727591,+4.78402305852,+3.91355406891,+3.91339233113,+3.47879068127
2010-08-16 14:06:30 UTC,+0,+6.08218049968,+4.34454076172,+1.73804006175,+3.91012434543,+5.21352887497,+0,+3.04207236554,+5.64939958068,+4.7802452078,+5.64889151342,+4.34545566797,+3.04217939782,+3.9112787057,+2.17310950389,+3.47657630526,+4.780164458,+3.91113388214,+3.91097228157,+3.47663934632
