# file...... Output/hvac/house_hvac_file_010.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13B_tm_1_B_13_Meter_22_181:hvac_load,house_1_14B_tm_1_B_14_Meter_22_182:hvac_load,house_1_15B_tm_1_B_15_Meter_22_183:hvac_load,house_1_1C_tm_1_C_1_Meter_24_184:hvac_load,house_1_2C_tm_1_C_2_Meter_24_185:hvac_load,house_1_3C_tm_1_C_3_Meter_24_186:hvac_load,house_1_4C_tm_1_C_4_Meter_24_187:hvac_load,house_1_5C_tm_1_C_5_Meter_24_188:hvac_load,house_1_6C_tm_1_C_6_Meter_24_189:hvac_load,house_1_7C_tm_1_C_7_Meter_24_190:hvac_load,house_1_8C_tm_1_C_8_Meter_24_191:hvac_load,house_1_9C_tm_1_C_9_Meter_24_192:hvac_load,house_1_10C_tm_1_C_10_Meter_24_193:hvac_load,house_1_11C_tm_1_C_11_Meter_24_194:hvac_load,house_1_12C_tm_1_C_12_Meter_24_195:hvac_load,house_1_13C_tm_1_C_13_Meter_24_196:hvac_load,house_1_14C_tm_1_C_14_Meter_24_197:hvac_load,house_1_15C_tm_1_C_15_Meter_24_198:hvac_load,house_1_1A_tm_1_A_1_Meter_28_199:hvac_load,house_1_2A_tm_1_A_2_Meter_28_200:hvac_load
2010-08-16 06:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31363998881,+0,+0,+0
2010-08-16 06:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31427702537,+4.31463007921,+0,+0,+0
2010-08-16 06:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31405519469,+4.31440822518,+0,+0,+0
2010-08-16 06:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31356027121,+4.31391324957,+0,+0,+0
2010-08-16 06:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31427473144,+4.31462778503,+0,+0,+0
2010-08-16 06:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31415507124,+4.31450811223,+0,+0,+0
2010-08-16 06:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31511077852,+4.31546392017,+0,+0,+0
2010-08-16 06:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31511322139,+4.31546636329,+0,+0,+0
2010-08-16 06:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74680906644,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74782915705,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:00:00 UTC,+0,+0,+0,+2.58999550992,+0,+0,+0,+0,+0,+0,+4.74768266238,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:00:30 UTC,+0,+0,+0,+2.58941893842,+0,+5.17823946571,+0,+0,+0,+0,+4.74662579962,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:01:00 UTC,+0,+0,+0,+2.58835858039,+0,+5.17611906058,+0,+0,+0,+0,+4.74468215014,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:01:30 UTC,+0,+0,+0,+2.5867565202,+0,+5.17291541004,+0,+0,+0,+0,+4.74174555394,+0,+0,+0,+0,+0,+0,+0,+1.29343494517,+0
2010-08-16 07:02:00 UTC,+0,+0,+0,+0,+0,+5.17444168444,+0,+0,+0,+0,+4.74314459904,+0,+0,+0,+0,+0,+0,+0,+1.2941297997,+0
2010-08-16 07:02:30 UTC,+0,+0,+0,+0,+0,+5.17380698242,+2.58700023407,+0,+5.17322447011,+0,+4.74256280539,+0,+0,+0,+0,+0,+0,+0,+1.29362632806,+0
2010-08-16 07:03:00 UTC,+0,+0,+0,+0,+0,+5.17329650299,+2.58674498374,+0,+5.17271406263,+0,+4.74209487921,+0,+0,+0,+0,+0,+0,+0,+1.29277457755,+0
2010-08-16 07:03:30 UTC,+0,+0,+0,+0,+0,+5.17211967609,+2.58615654582,+0,+5.17153740168,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:04:00 UTC,+0,+0,+0,+0,+0,+0,+2.58611608678,+0,+5.1714564984,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:04:30 UTC,+0,+0,+0,+0,+0,+0,+2.58502979371,+5.60035593005,+5.16928430903,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60336934995,+5.17206576933,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.601501997,+5.17034215687,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60264492374,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60245400242,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60319204034,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60080937453,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60091653817,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:08:30 UTC,+0,+5.61146094163,+0,+0,+0,+0,+0,+5.60125983157,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:09:00 UTC,+0,+5.6105119461,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:09:30 UTC,+0,+5.6117419265,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16728899022,+0,+0,+0,+0,+0
2010-08-16 07:10:00 UTC,+0,+5.6106622182,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16408548784,+0,+0,+0,+0,+0
2010-08-16 07:10:30 UTC,+0,+5.6084100588,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16381268995,+0,+0,+0,+0,+2.58123896335
2010-08-16 07:11:00 UTC,+0,+5.60845044309,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16293409025,+0,+0,+0,+0,+2.58123383252
2010-08-16 07:11:30 UTC,+0,+5.60768076966,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16317972939,+0,+0,+0,+0,+2.58010154211
2010-08-16 07:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16289715467,+0,+0,+0,+0,+2.58236226842
2010-08-16 07:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16279499823,+0,+0,+0,+0,+0
2010-08-16 07:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73634347605,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73699547852,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73913691803,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74003453817,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73911141629,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:15:30 UTC,+0,+0,+0,+2.58591778096,+0,+0,+0,+0,+0,+0,+0,+4.74042539134,+0,+0,+0,+0,+0,+0,+1.29031412333,+0
2010-08-16 07:16:00 UTC,+0,+0,+0,+2.58667564767,+0,+0,+2.58647897831,+0,+0,+0,+0,+4.74181465509,+0,+0,+0,+0,+0,+0,+1.28985174554,+0
2010-08-16 07:16:30 UTC,+0,+0,+0,+2.58875513177,+0,+0,+2.58855825271,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.28949512791,+0
2010-08-16 07:17:00 UTC,+0,+0,+0,+2.58839796647,+0,+0,+2.58820112342,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.28921851518,+0
2010-08-16 07:17:30 UTC,+0,+0,+0,+2.5868542902,+0,+0,+2.58665760283,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:18:00 UTC,+0,+0,+0,+0,+0,+0,+2.58773089485,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30663980001,+0,+0,+0,+0
2010-08-16 07:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30750373293,+0,+0,+0,+0
2010-08-16 07:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.3057712205,+4.30613220343,+0,+0,+0
2010-08-16 07:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30432910344,+4.30468992847,+0,+0,+0
2010-08-16 07:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30675661207,+4.30711770288,+0,+0,+0
2010-08-16 07:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30577391081,+4.30613489404,+0,+0,+0
2010-08-16 07:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30603157356,+4.306392585,+0,+0,+0
2010-08-16 07:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30553401038,+4.30589496734,+0,+0,+0
2010-08-16 07:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30513578487,+0,+0,+2.5827657661
2010-08-16 07:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30734810135,+0,+0,+2.5833604283
2010-08-16 07:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58130655553
2010-08-16 07:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58319998044
2010-08-16 07:26:30 UTC,+0,+0,+0,+0,+0,+5.16516399508,+0,+0,+5.16457165026,+0,+0,+0,+0,+0,+0,+0,+0,+3.87391550918,+0,+2.58267711921
2010-08-16 07:27:00 UTC,+0,+0,+0,+0,+0,+5.16285186654,+0,+0,+5.16225985784,+0,+0,+0,+0,+0,+0,+0,+0,+3.87218139813,+1.29164682406,+0
2010-08-16 07:27:30 UTC,+0,+0,+0,+0,+0,+5.16423139037,+0,+5.59427342546,+5.16363918113,+0,+0,+0,+0,+0,+0,+0,+0,+3.87321604974,+1.29195499236,+0
2010-08-16 07:28:00 UTC,+0,+0,+0,+0,+0,+5.16312813977,+2.58201572747,+5.59307832879,+5.1625360909,+0,+0,+0,+0,+0,+0,+0,+0,+3.8723886048,+1.29187259045,+0
2010-08-16 07:28:30 UTC,+0,+0,+0,+0,+0,+5.16214345583,+2.58117811186,+5.59201166953,+5.16155155012,+0,+0,+0,+0,+0,+0,+0,+0,+3.87165008561,+1.29156221577,+0
2010-08-16 07:29:00 UTC,+0,+0,+0,+2.58163937124,+0,+5.16267362602,+2.58144321002,+5.59258597659,+5.16208164323,+0,+0,+0,+0,+0,+0,+0,+0,+3.87204771661,+0,+0
2010-08-16 07:29:30 UTC,+0,+0,+0,+2.58020191293,+0,+5.15979914139,+2.58000589683,+5.58947219003,+5.15920757656,+0,+4.72971715953,+0,+0,+0,+0,+0,+0,+3.86989183494,+0,+0
2010-08-16 07:30:00 UTC,+6.02818715682,+0,+0,+2.58215934541,+0,+5.16371341812,+2.58196313171,+5.5937123318,+0,+0,+4.733305136,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:30:30 UTC,+6.02505193963,+5.5956076767,+0,+2.58214334195,+0,+0,+2.58194712987,+5.5936776655,+0,+0,+4.73327580164,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:31:00 UTC,+6.02933354576,+5.599584271,+0,+2.58213337293,+0,+0,+0,+5.59365607086,+0,+0,+4.73325752841,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:31:30 UTC,+6.0336412335,+5.60358508878,+0,+0,+0,+0,+0,+5.59311603067,+0,+0,+4.73280055043,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:32:00 UTC,+6.03542272915,+5.60523967464,+0,+0,+0,+0,+0,+0,+0,+0,+4.73521341553,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:32:30 UTC,+6.03827144765,+5.60788545671,+0,+0,+0,+0,+0,+0,+0,+0,+4.73290997838,+0,+0,+0,+5.16314780723,+0,+0,+0,+0,+0
2010-08-16 07:33:00 UTC,+6.03755276252,+5.60721796913,+0,+0,+0,+0,+0,+0,+0,+0,+4.73418720922,+0,+0,+0,+5.16454114515,+0,+0,+0,+0,+0
2010-08-16 07:33:30 UTC,+6.03479656913,+5.60465812088,+0,+0,+4.73126039202,+0,+0,+0,+0,+0,+4.73153753537,+0,+0,+0,+5.16165060183,+0,+0,+0,+0,+0
2010-08-16 07:34:00 UTC,+0,+5.60703905041,+0,+0,+4.72901117051,+0,+0,+0,+0,+0,+0,+4.7295184507,+0,+0,+5.15919672764,+0,+0,+0,+0,+0
2010-08-16 07:34:30 UTC,+0,+0,+0,+0,+4.72975698175,+0,+0,+0,+0,+0,+0,+4.73026436852,+0,+0,+5.16001039892,+0,+0,+0,+0,+0
2010-08-16 07:35:00 UTC,+0,+0,+0,+0,+4.73077423958,+0,+0,+0,+0,+0,+0,+4.73128177173,+0,+0,+5.16112021525,+0,+0,+0,+0,+0
2010-08-16 07:35:30 UTC,+0,+0,+0,+0,+4.7320267159,+0,+0,+0,+0,+0,+0,+4.73253442702,+0,+0,+5.16248665216,+0,+0,+0,+0,+0
2010-08-16 07:36:00 UTC,+0,+0,+0,+0,+4.73112732248,+0,+0,+0,+0,+0,+0,+4.73163490507,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:36:30 UTC,+0,+0,+0,+0,+4.72990369826,+0,+0,+0,+0,+0,+0,+4.730411106,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:37:00 UTC,+0,+0,+0,+0,+4.73106305596,+0,+0,+0,+0,+0,+0,+4.73157062933,+0,+0,+0,+0,+0,+0,+1.29055276311,+2.58096236907
2010-08-16 07:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29010412722,+2.58006515951
2010-08-16 07:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29138696734,+2.58263066185
2010-08-16 07:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29205601397,+2.58396866236
2010-08-16 07:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58516867837
2010-08-16 07:39:30 UTC,+0,+0,+0,+0,+0,+0,+2.58198826667,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:40:00 UTC,+0,+0,+0,+0,+0,+0,+2.5816780868,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:40:30 UTC,+0,+0,+0,+0,+0,+0,+2.58300154592,+0,+0,+0,+0,+0,+0,+0,+0,+4.30457379024,+0,+0,+0,+0
2010-08-16 07:41:00 UTC,+0,+0,+0,+2.58276048941,+0,+0,+2.58256421504,+0,+0,+0,+0,+0,+0,+0,+0,+4.3038449984,+0,+0,+0,+0
2010-08-16 07:41:30 UTC,+0,+0,+0,+2.58153822134,+0,+0,+2.58134207034,+0,+0,+0,+0,+0,+0,+0,+0,+4.30180835037,+0,+0,+0,+0
2010-08-16 07:42:00 UTC,+0,+0,+0,+2.5800706779,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29936300355,+4.29972328468,+0,+0,+0
2010-08-16 07:42:30 UTC,+0,+0,+0,+2.57806195038,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29601588956,+4.29637580397,+0,+0,+0
2010-08-16 07:43:00 UTC,+0,+0,+0,+2.57832011466,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29644606499,+4.29680602653,+0,+0,+0
2010-08-16 07:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29806727139,+4.29842741058,+0,+0,+0
2010-08-16 07:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29877494797,+4.29913516469,+0,+0,+0
2010-08-16 07:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30206785468,+0,+0,+0
2010-08-16 07:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02064575234,+0,+0,+0,+0,+0,+0,+4.3005458482,+0,+0,+0
2010-08-16 07:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+5.15640325173,+6.01652815098,+0,+0,+0,+0,+0,+0,+4.29760463335,+0,+0,+0
2010-08-16 07:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+5.15965728064,+6.02032509726,+0,+0,+0,+0,+0,+0,+4.30031680333,+0,+1.29050986221,+0
2010-08-16 07:46:30 UTC,+0,+0,+0,+0,+0,+5.15753691099,+0,+5.58702162813,+5.1569456751,+6.01716107486,+0,+0,+0,+6.0169669201,+0,+0,+0,+0,+1.29062228624,+0
2010-08-16 07:47:00 UTC,+0,+0,+0,+0,+0,+5.15492445405,+0,+5.58419168325,+5.15433359811,+6.01411318672,+0,+0,+0,+6.013919143,+0,+0,+0,+0,+1.29115599192,+0
2010-08-16 07:47:30 UTC,+0,+0,+0,+0,+0,+5.1569448512,+0,+5.58638027914,+5.1563537014,+6.01647033352,+0,+0,+0,+6.01627620392,+0,+0,+0,+3.86775109924,+1.29137470026,+0
2010-08-16 07:48:00 UTC,+0,+0,+0,+0,+0,+5.15561195259,+0,+5.58493641628,+5.15502099666,+6.01491527406,+0,+0,+0,+6.01472120112,+0,+0,+0,+3.86675141684,+0,+2.58403421227
2010-08-16 07:48:30 UTC,+0,+5.5953477069,+0,+0,+0,+5.15740271884,+0,+5.58687626443,+5.15681150246,+6.01700451624,+0,+0,+0,+6.01681036718,+0,+0,+0,+3.86809450286,+0,+2.58443123612
2010-08-16 07:49:00 UTC,+0,+5.59155676601,+0,+0,+0,+5.15622171708,+0,+5.58559694388,+5.15563067249,+6.01562667104,+0,+0,+4.29706385577,+6.01543257219,+0,+0,+0,+3.86720874407,+0,+2.58538947023
2010-08-16 07:49:30 UTC,+0,+5.5905141036,+0,+0,+0,+5.15855375088,+2.57938317087,+5.5881231203,+0,+0,+0,+0,+4.29900734098,+6.01815319853,+0,+0,+0,+3.86895778417,+0,+2.58383004622
2010-08-16 07:50:00 UTC,+0,+5.58874697185,+0,+0,+0,+5.16011257544,+2.58016262158,+5.58981171758,+0,+0,+0,+0,+4.30030644411,+6.01997177388,+0,+0,+0,+3.87012691246,+0,+2.58461625271
2010-08-16 07:50:30 UTC,+0,+5.59133283265,+0,+0,+0,+0,+2.5811477373,+5.59194586625,+0,+0,+0,+0,+4.30194832715,+0,+5.16194823421,+0,+0,+3.87160452563,+0,+0
2010-08-16 07:51:00 UTC,+0,+5.59237405455,+0,+0,+0,+0,+2.58119873118,+5.5920563391,+0,+0,+0,+4.73213433006,+4.30203331817,+0,+5.16205021346,+0,+0,+0,+0,+0
2010-08-16 07:51:30 UTC,+0,+5.5958343821,+0,+0,+0,+0,+2.58172393754,+0,+0,+0,+0,+4.73309719565,+0,+0,+5.1631005384,+0,+0,+0,+0,+0
2010-08-16 07:52:00 UTC,+0,+5.60119253582,+0,+2.57966280172,+0,+0,+0,+0,+0,+0,+4.72872896796,+4.72895923829,+0,+0,+5.15858672067,+0,+0,+0,+0,+0
2010-08-16 07:52:30 UTC,+0,+0,+0,+2.57846170962,+0,+0,+0,+0,+0,+0,+4.72652736455,+4.72675748755,+0,+0,+5.15618497977,+0,+0,+0,+0,+0
2010-08-16 07:53:00 UTC,+0,+0,+0,+2.57709412764,+0,+0,+0,+0,+0,+0,+4.72402058508,+4.72425054027,+0,+0,+5.15345032065,+0,+0,+0,+0,+0
2010-08-16 07:53:30 UTC,+0,+0,+0,+2.57617116064,+0,+0,+0,+0,+0,+0,+4.72232878548,+4.72255862738,+0,+0,+5.15160472742,+0,+0,+0,+0,+0
2010-08-16 07:54:00 UTC,+6.03927651981,+0,+0,+2.57395787705,+0,+0,+0,+0,+0,+0,+4.7182718342,+4.71850140437,+0,+0,+5.14717897757,+0,+0,+0,+0,+0
2010-08-16 07:54:30 UTC,+6.03836204511,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72100215872,+4.72123191178,+0,+0,+0,+0,+0,+0,+1.29020176281,+0
2010-08-16 07:55:00 UTC,+6.03860028307,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72099120093,+0,+0,+0,+0,+0,+0,+0,+1.29016261891,+0
2010-08-16 07:55:30 UTC,+6.0344270669,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72368401266,+0,+0,+0,+0,+0,+0,+0,+1.28998271226,+0
2010-08-16 07:56:00 UTC,+6.03265666659,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72288886069,+0,+0,+0,+0,+0,+0,+0,+1.28937376379,+0
2010-08-16 07:56:30 UTC,+6.03202638155,+0,+0,+0,+4.72615195391,+0,+0,+0,+0,+0,+4.72642870905,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:57:00 UTC,+6.03381162655,+0,+0,+0,+4.72940013961,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:57:30 UTC,+6.03111131874,+0,+0,+0,+4.73388269125,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30362046358,+0,+0,+0,+0
2010-08-16 07:58:00 UTC,+6.03173161401,+0,+0,+0,+4.73107829234,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30107093732,+0,+0,+0,+2.57541741905
2010-08-16 07:58:30 UTC,+6.03524542881,+0,+0,+0,+4.72839844883,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29863464645,+0,+0,+0,+2.57425609704
2010-08-16 07:59:00 UTC,+0,+0,+0,+0,+4.72720121207,+0,+2.57878446482,+0,+0,+0,+0,+0,+0,+0,+0,+4.29754621834,+0,+0,+0,+2.57454649706
2010-08-16 07:59:30 UTC,+0,+0,+0,+0,+4.72603386306,+0,+2.57814762957,+0,+0,+0,+0,+0,+0,+0,+0,+4.29648496169,+4.29684492749,+0,+0,+2.57550236954
2010-08-16 08:00:00 UTC,+0,+0,+0,+0,+4.72571256492,+0,+2.57797234866,+0,+0,+0,+0,+0,+0,+0,+0,+4.29619286413,+4.29655279792,+0,+0,+2.57771362414
2010-08-16 08:00:30 UTC,+0,+0,+0,+0,+0,+0,+2.57787460746,+0,+0,+0,+0,+0,+0,+0,+0,+4.29603756858,+4.29639058481,+0,+0,+0
2010-08-16 08:01:00 UTC,+0,+0,+0,+0,+0,+0,+2.57632738509,+0,+0,+0,+0,+0,+0,+0,+0,+4.29345918452,+4.29381192657,+0,+0,+0
2010-08-16 08:01:30 UTC,+0,+0,+0,+0,+0,+0,+2.57602538407,+0,+5.15264949538,+0,+0,+0,+0,+0,+0,+4.29295591192,+4.29330860046,+0,+0,+0
2010-08-16 08:02:00 UTC,+0,+0,+0,+2.57715397207,+0,+0,+0,+0,+5.15311349737,+0,+0,+0,+0,+0,+0,+0,+4.29485579134,+0,+1.28874375259,+0
2010-08-16 08:02:30 UTC,+0,+0,+0,+2.57778222534,+0,+0,+0,+0,+5.15437428709,+0,+0,+0,+0,+0,+0,+0,+4.29590663171,+0,+1.28919263908,+0
2010-08-16 08:03:00 UTC,+0,+0,+0,+2.57635203082,+0,+0,+0,+0,+5.15151473884,+0,+0,+0,+0,+0,+0,+0,+4.29352326137,+0,+1.29011326934,+0
2010-08-16 08:03:30 UTC,+0,+0,+0,+2.57522190675,+0,+5.14984527222,+0,+5.57867546721,+5.14925515515,+0,+0,+0,+0,+0,+0,+0,+4.29163994822,+0,+1.28988214924,+0
2010-08-16 08:04:00 UTC,+0,+5.59749052384,+0,+2.57592966066,+0,+5.1512605698,+0,+5.58020858082,+5.15067024682,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:04:30 UTC,+0,+5.5956766572,+0,+0,+0,+5.15307293788,+0,+5.58217181897,+5.15248235126,+0,+0,+0,+0,+0,+0,+0,+0,+3.86484713977,+0,+0
2010-08-16 08:05:00 UTC,+0,+5.5974243156,+0,+0,+0,+5.15153575417,+0,+5.58050667283,+5.15094539117,+0,+0,+0,+0,+0,+0,+0,+0,+3.86369424227,+0,+0
2010-08-16 08:05:30 UTC,+0,+5.60151478732,+0,+0,+0,+5.1481695367,+0,+5.5768602356,+5.14757966343,+0,+0,+0,+0,+0,+0,+0,+0,+3.86116955793,+0,+0
2010-08-16 08:06:00 UTC,+0,+5.60147324798,+0,+0,+0,+5.14807902946,+0,+5.57676219414,+0,+0,+0,+0,+4.29027785066,+0,+0,+0,+0,+3.86110167692,+0,+0
