# file...... Output/hvac/house_hvac_file_013.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13C_tm_1_C_13_Meter_30_241:hvac_load,house_1_14C_tm_1_C_14_Meter_30_242:hvac_load,house_1_15C_tm_1_C_15_Meter_30_243:hvac_load,house_1_1C_tm_1_C_1_Meter_31_244:hvac_load,house_1_2C_tm_1_C_2_Meter_31_245:hvac_load,house_1_3C_tm_1_C_3_Meter_31_246:hvac_load,house_1_4C_tm_1_C_4_Meter_31_247:hvac_load,house_1_5C_tm_1_C_5_Meter_31_248:hvac_load,house_1_6C_tm_1_C_6_Meter_31_249:hvac_load,house_1_7C_tm_1_C_7_Meter_31_250:hvac_load,house_1_8C_tm_1_C_8_Meter_31_251:hvac_load,house_1_1C_tm_1_C_1_Meter_32_252:hvac_load,house_1_2C_tm_1_C_2_Meter_32_253:hvac_load,house_1_3C_tm_1_C_3_Meter_32_254:hvac_load,house_1_4C_tm_1_C_4_Meter_32_255:hvac_load,house_1_5C_tm_1_C_5_Meter_32_256:hvac_load,house_1_6C_tm_1_C_6_Meter_32_257:hvac_load,house_1_7C_tm_1_C_7_Meter_32_258:hvac_load,house_1_8C_tm_1_C_8_Meter_32_259:hvac_load,house_1_1A_tm_1_A_1_Meter_33_260:hvac_load
2010-08-16 07:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44987679495,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44932890532,+0,+0,+0,+0,+0,+0,+0,+2.58700188523,+0
2010-08-16 07:03:30 UTC,+0,+0,+0,+0,+0,+0,+3.01716848627,+0,+0,+0,+3.44805779868,+0,+0,+0,+0,+0,+0,+0,+2.58609425968,+0
2010-08-16 07:04:00 UTC,+0,+0,+0,+0,+0,+0,+3.01688824085,+0,+0,+0,+3.44773753568,+0,+0,+0,+0,+0,+0,+0,+2.58585405874,+0
2010-08-16 07:04:30 UTC,+0,+4.30815169927,+0,+0,+0,+0,+3.01605836104,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58509058847,+0
2010-08-16 07:05:00 UTC,+0,+4.30975397015,+0,+0,+0,+0,+3.01747976817,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58630884078,+0
2010-08-16 07:05:30 UTC,+0,+4.30835110866,+0,+0,+0,+0,+3.0165696673,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:06:00 UTC,+0,+4.30884853953,+0,+0,+0,+0,+0,+0,+0,+5.60184671101,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:06:30 UTC,+0,+4.30894823761,+0,+0,+0,+0,+0,+0,+0,+5.6013819196,+0,+0,+0,+0,+5.17057577732,+0,+0,+0,+0,+0
2010-08-16 07:07:00 UTC,+0,+4.30948943991,+0,+0,+0,+0,+0,+0,+0,+5.60210702492,+0,+0,+0,+0,+5.17124509621,+0,+0,+0,+0,+0
2010-08-16 07:07:30 UTC,+5.59879100658,+4.30724456782,+0,+0,+0,+0,+0,+0,+0,+5.59952541634,+0,+0,+0,+0,+5.16876802491,+1.29236808558,+0,+0,+0,+0
2010-08-16 07:08:00 UTC,+5.59924268117,+0,+0,+0,+0,+0,+0,+0,+0,+5.59963715453,+0,+0,+0,+0,+5.16890686554,+1.29240280174,+0,+0,+0,+0
2010-08-16 07:08:30 UTC,+5.60013373637,+0,+0,+0,+0,+0,+0,+0,+0,+5.59996022841,+0,+2.58473085786,+0,+0,+5.1690285744,+1.29243323423,+0,+0,+0,+0
2010-08-16 07:09:00 UTC,+5.60037343306,+0,+0,+0,+0,+0,+0,+0,+0,+5.61390307331,+0,+2.59116612821,+0,+0,+5.18189776655,+1.29565108854,+0,+0,+0,+0
2010-08-16 07:09:30 UTC,+5.59669939502,+0,+0,+2.1579900825,+0,+0,+0,+0,+4.74682586999,+5.60965618925,+0,+2.5893549577,+0,+0,+5.17827580498,+0,+0,+0,+0,+0
2010-08-16 07:10:00 UTC,+5.59315878421,+0,+0,+2.15662941135,+0,+0,+0,+0,+4.74383299392,+5.60611934994,+0,+2.58772236456,+0,+0,+5.17501096083,+0,+0,+0,+0,+0
2010-08-16 07:10:30 UTC,+5.59299781003,+0,+0,+2.15666315714,+0,+0,+0,+0,+4.74390721966,+5.60620706638,+0,+2.58794097445,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:11:00 UTC,+5.59212725843,+0,+0,+2.1565104251,+0,+0,+0,+0,+4.74357127665,+0,+0,+0,+0,+2.1563731946,+0,+0,+0,+0,+0,+0
2010-08-16 07:11:30 UTC,+5.59191435749,+0,+0,+0,+0,+0,+0,+0,+4.74388376169,+0,+0,+0,+0,+2.15648037024,+0,+0,+0,+0,+0,+0
2010-08-16 07:12:00 UTC,+5.5916163473,+0,+0,+0,+0,+0,+0,+3.88075564818,+4.74307091931,+0,+0,+0,+0,+2.15603709775,+0,+0,+0,+4.31183187833,+0,+0
2010-08-16 07:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88044768145,+4.74272028712,+0,+0,+0,+5.60388112878,+2.15571921719,+0,+0,+0,+4.31119616168,+0,+0
2010-08-16 07:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88347336306,+4.74641830975,+0,+0,+0,+5.60840990829,+0,+0,+0,+0,+4.31468037196,+0,+0
2010-08-16 07:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88433884691,+0,+0,+0,+0,+5.60950376651,+0,+0,+0,+0,+4.31552193026,+0,+0
2010-08-16 07:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88603112002,+0,+0,+0,+0,+5.61194927825,+0,+0,+0,+0,+4.31740338132,+0,+0
2010-08-16 07:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.8867573275,+0,+0,+0,+0,+5.61298790534,+0,+0,+0,+0,+4.31820244754,+0,+0
2010-08-16 07:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61215012992,+0,+0,+0,+0,+4.31755790624,+0,+0
2010-08-16 07:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61392611663,+0,+0,+0,+0,+4.31892425906,+0,+0
2010-08-16 07:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61591982384,+0,+0,+0,+0,+4.32045811488,+0,+0
2010-08-16 07:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62067151235,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61987888937,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.2966061313,+0,+0,+0,+0
2010-08-16 07:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29710014507,+0,+0,+0,+0
2010-08-16 07:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29602152891,+0,+0,+0,+0
2010-08-16 07:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29582859782,+0,+0,+0,+0
2010-08-16 07:19:30 UTC,+0,+0,+0,+0,+0,+3.88616209691,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:00 UTC,+0,+0,+0,+0,+5.6080217105,+3.88278712159,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58870210659,+0
2010-08-16 07:20:30 UTC,+0,+0,+0,+2.15846779649,+5.61083318979,+3.88473372359,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59003269893,+5.59543569349
2010-08-16 07:21:00 UTC,+0,+0,+0,+2.15890188932,+5.61196152753,+3.88551495805,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59055358098,+5.5949949523
2010-08-16 07:21:30 UTC,+0,+0,+0,+2.15817971934,+5.61008439071,+3.88421527275,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58968702583,+5.60017935441
2010-08-16 07:22:00 UTC,+0,+0,+0,+2.15757711401,+5.60851803837,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.5889050567,+5.5996050063
2010-08-16 07:22:30 UTC,+0,+0,+0,+2.15855309335,+5.61105490196,+0,+3.02180276029,+0,+0,+0,+3.45334848088,+0,+0,+0,+0,+0,+0,+0,+2.5901743499,+5.60233976485
2010-08-16 07:23:00 UTC,+0,+0,+0,+0,+5.6101560679,+0,+3.02131867628,+0,+0,+0,+3.45279527389,+0,+0,+0,+0,+0,+0,+0,+0,+5.60292882398
2010-08-16 07:23:30 UTC,+0,+0,+0,+0,+0,+0,+3.02169793131,+0,+0,+0,+3.45322868324,+2.59001778469,+0,+0,+0,+0,+0,+0,+0,+5.60034066722
2010-08-16 07:24:00 UTC,+0,+0,+0,+0,+0,+0,+3.0213725052,+0,+0,+0,+3.45285678911,+2.58973885434,+0,+0,+0,+0,+0,+0,+0,+5.60383700685
2010-08-16 07:24:30 UTC,+0,+4.30424291,+0,+0,+0,+0,+3.02049867782,+0,+0,+0,+3.45185818681,+2.58891613903,+0,+2.15739411536,+0,+0,+0,+0,+0,+0
2010-08-16 07:25:00 UTC,+0,+4.3065845526,+0,+0,+0,+0,+0,+0,+0,+0,+3.45385748835,+2.59036975709,+0,+2.15860543554,+0,+0,+0,+0,+0,+0
2010-08-16 07:25:30 UTC,+0,+4.30766794237,+0,+0,+0,+0,+0,+0,+0,+0,+3.45451162052,+2.59086033283,+0,+2.15901423915,+0,+0,+0,+0,+0,+0
2010-08-16 07:26:00 UTC,+0,+4.30611698935,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15843869947,+0,+0,+0,+0,+0,+0
2010-08-16 07:26:30 UTC,+0,+4.30475612339,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29477006392,+0,+0,+0,+0
2010-08-16 07:27:00 UTC,+0,+4.30266166028,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29417238627,+0,+0,+0,+0
2010-08-16 07:27:30 UTC,+0,+4.30401703863,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29463900373,+0,+0,+0,+0
2010-08-16 07:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.8823771838,+0,+0,+0,+0,+0,+0,+0,+1.29430788237,+0,+0,+0,+0
2010-08-16 07:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88186170326,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88242291363,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88051610812,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.88257184841,+4.74528993866,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.74512793992,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:31:00 UTC,+0,+0,+0,+2.15704269473,+0,+0,+0,+0,+4.74471551178,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:31:30 UTC,+0,+0,+0,+2.15674992937,+0,+0,+0,+0,+4.74407156434,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:32:00 UTC,+0,+0,+0,+2.15765727514,+0,+0,+0,+0,+4.74606730233,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:32:30 UTC,+0,+0,+0,+2.15672469282,+0,+0,+0,+0,+4.74401605575,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.74518696079,+0,+0,+0,+0,+0,+5.17642139963,+0,+0,+0,+0,+0
2010-08-16 07:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.74215997794,+5.60417356879,+0,+0,+0,+0,+5.17299469532,+0,+0,+4.31089306844,+0,+0
2010-08-16 07:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.73998030871,+5.60159771002,+0,+0,+0,+0,+5.17061711313,+0,+0,+4.30891171134,+0,+0
2010-08-16 07:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.6027070695,+0,+0,+0,+0,+5.17123249142,+1.29298742224,+0,+4.30942453657,+2.58579208056,+0
2010-08-16 07:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60384510588,+0,+0,+0,+0,+5.17228277979,+1.29325004102,+0,+4.31029979394,+2.58631727134,+0
2010-08-16 07:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60531900361,+0,+0,+0,+0,+5.17364303315,+1.29359016481,+0,+4.31143336049,+2.58699745834,+0
2010-08-16 07:36:00 UTC,+5.59019477938,+0,+0,+0,+0,+0,+0,+0,+0,+5.60376568952,+0,+0,+0,+2.155451147,+5.17220948679,+1.29323171451,+0,+4.31023871524,+2.58628062158,+0
2010-08-16 07:36:30 UTC,+5.5887702808,+0,+0,+0,+0,+0,+0,+0,+0,+5.60208953485,+0,+2.58544036495,+0,+2.15449770443,+5.17042703169,+0,+0,+4.30875330705,+2.58538931497,+0
2010-08-16 07:37:00 UTC,+5.59023521088,+0,+0,+0,+0,+0,+0,+0,+0,+5.6038106269,+0,+2.58641135314,+0,+2.1553068424,+0,+0,+0,+4.3103714698,+2.58636027982,+0
2010-08-16 07:37:30 UTC,+5.59152458268,+0,+0,+0,+0,+0,+0,+0,+0,+5.60592583919,+0,+2.58762335428,+0,+2.15631681983,+0,+0,+0,+0,+0,+0
2010-08-16 07:38:00 UTC,+5.58972510919,+0,+0,+0,+0,+3.8795898235,+3.01768214176,+0,+0,+5.60346849038,+0,+2.58659355995,+0,+2.15545867787,+0,+0,+0,+0,+0,+0
2010-08-16 07:38:30 UTC,+5.58945239988,+0,+0,+0,+0,+3.87961568116,+3.01770225529,+0,+0,+0,+0,+2.58640808252,+5.60276241082,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:39:00 UTC,+5.59086767617,+0,+0,+0,+0,+3.88071152621,+3.01855466447,+0,+0,+0,+0,+0,+5.60453629762,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:39:30 UTC,+5.59219120944,+0,+0,+0,+0,+3.88110628069,+3.01886172644,+0,+0,+0,+0,+0,+5.6047871593,+0,+0,+0,+4.31189480077,+0,+0,+0
2010-08-16 07:40:00 UTC,+5.59139790019,+0,+0,+0,+0,+3.88039620022,+3.01830938639,+0,+0,+0,+3.44935628372,+0,+5.60387503132,+0,+0,+0,+4.31119304967,+0,+0,+0
2010-08-16 07:40:30 UTC,+5.59492666828,+0,+0,+2.15736848581,+0,+3.88275530031,+0,+0,+0,+0,+3.45145335037,+0,+5.60725326486,+0,+0,+0,+4.31379211373,+0,+0,+5.61064716125
2010-08-16 07:41:00 UTC,+0,+4.30469878594,+0,+2.15728054883,+0,+0,+0,+0,+0,+0,+3.45131266914,+0,+5.60689726019,+0,+0,+0,+4.31351821942,+0,+0,+5.60863291359
2010-08-16 07:41:30 UTC,+0,+4.30173860752,+0,+2.15605037328,+0,+0,+0,+3.88031601727,+0,+0,+3.44934463917,+0,+5.6038278147,+0,+0,+0,+4.31115672329,+0,+0,+5.60487422008
2010-08-16 07:42:00 UTC,+0,+4.29923101241,+0,+2.1548136687,+0,+0,+0,+3.87809037599,+0,+0,+3.44736616414,+0,+5.60051828142,+0,+0,+1.29275186702,+4.30861051408,+0,+0,+5.60564853576
2010-08-16 07:42:30 UTC,+0,+4.29582278991,+0,+0,+5.59636371559,+0,+0,+3.87464844151,+0,+0,+3.44430647002,+0,+5.59573160975,+0,+0,+1.29164689052,+4.30492785942,+0,+0,+5.606468741
2010-08-16 07:43:00 UTC,+0,+4.29631091054,+0,+0,+5.5974391861,+0,+0,+3.87539305562,+0,+0,+3.44496839181,+0,+5.59705475546,+0,+0,+1.29195233135,+0,+0,+0,+5.60358244329
2010-08-16 07:43:30 UTC,+0,+4.29787258425,+0,+0,+5.60009028938,+0,+0,+3.87722857683,+0,+0,+0,+0,+0,+0,+0,+1.29263379694,+0,+0,+0,+5.60100834053
2010-08-16 07:44:00 UTC,+0,+4.2986127688,+0,+0,+5.60110806422,+0,+0,+3.8779332447,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.5985897359
2010-08-16 07:44:30 UTC,+0,+4.30103174857,+0,+0,+5.60496050051,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:45:00 UTC,+0,+0,+0,+0,+5.60357133886,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:45:30 UTC,+0,+0,+0,+0,+5.60014851031,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15370711235,+0,+0,+0,+0,+2.58444060517,+0
2010-08-16 07:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.73984552097,+0,+0,+0,+0,+2.15457987499,+0,+0,+0,+0,+2.58548791957,+0
2010-08-16 07:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.73844668071,+0,+0,+2.5846876751,+0,+2.1538704775,+0,+0,+0,+0,+2.5846366432,+0
2010-08-16 07:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.74009810788,+0,+0,+2.58558844867,+0,+2.15462110465,+0,+0,+0,+0,+2.58553739512,+0
2010-08-16 07:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.73938617724,+0,+0,+2.58520012494,+0,+2.15429750909,+0,+1.29272141001,+0,+0,+2.58514908074,+0
2010-08-16 07:49:30 UTC,+0,+0,+0,+2.15520452695,+0,+0,+0,+0,+4.74067239924,+0,+0,+2.58596377286,+0,+0,+0,+1.29304774248,+0,+0,+2.58591271029,+0
2010-08-16 07:50:00 UTC,+0,+0,+0,+2.15592777784,+0,+0,+0,+0,+4.74226321416,+0,+0,+2.58691989651,+0,+0,+0,+1.29352583539,+0,+0,+0,+0
2010-08-16 07:50:30 UTC,+0,+0,+0,+2.15660448017,+0,+0,+0,+0,+4.74375164392,+0,+0,+0,+0,+0,+0,+1.29397604518,+0,+0,+0,+0
2010-08-16 07:51:00 UTC,+0,+0,+0,+2.15644438503,+0,+0,+3.01885077476,+0,+4.74339950922,+0,+0,+0,+0,+0,+0,+0,+0,+4.31222997023,+0,+0
2010-08-16 07:51:30 UTC,+0,+0,+0,+0,+0,+0,+3.01911817899,+0,+4.74381965619,+0,+0,+0,+0,+0,+0,+0,+0,+4.31263113121,+0,+0
2010-08-16 07:52:00 UTC,+0,+0,+0,+0,+0,+0,+3.01700478146,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30949278059,+0,+0
2010-08-16 07:52:30 UTC,+0,+0,+5.58496909484,+0,+0,+0,+3.01552076779,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.3073731728,+0,+0
2010-08-16 07:53:00 UTC,+0,+0,+5.58128047114,+0,+0,+0,+3.01383047275,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30495893472,+0,+0
2010-08-16 07:53:30 UTC,+0,+0,+5.57971974001,+0,+0,+3.8736677196,+0,+3.87293310491,+0,+0,+0,+0,+0,+0,+5.16336356683,+0,+0,+4.30286697161,+0,+0
2010-08-16 07:54:00 UTC,+0,+0,+5.57474628544,+0,+0,+3.86935741822,+0,+3.86929057701,+0,+0,+0,+0,+0,+0,+5.15862469519,+0,+0,+4.2989178349,+0,+0
2010-08-16 07:54:30 UTC,+0,+0,+5.57724643485,+0,+0,+3.87111285125,+0,+3.87104597147,+0,+0,+0,+0,+0,+0,+5.16096486841,+0,+0,+4.30086801728,+0,+0
2010-08-16 07:55:00 UTC,+0,+0,+5.57658235893,+0,+0,+3.87014155775,+0,+3.87007469931,+0,+5.5898221727,+3.44024065981,+0,+0,+0,+5.1599429767,+0,+0,+4.30001642425,+0,+0
2010-08-16 07:55:30 UTC,+0,+0,+5.57961605317,+0,+0,+3.87256162534,+0,+3.87249471373,+0,+5.59331752425,+3.44239192216,+0,+0,+0,+5.16346314755,+0,+0,+0,+0,+0
2010-08-16 07:56:00 UTC,+0,+4.29134588394,+5.57823482949,+0,+0,+3.87177102474,+0,+3.8717041305,+0,+5.59217564413,+3.4416891363,+0,+0,+0,+5.16232093279,+1.29075913641,+0,+0,+0,+0
2010-08-16 07:56:30 UTC,+0,+4.29519312339,+5.58323561708,+0,+0,+0,+0,+3.87527672792,+0,+5.59733573078,+3.44486498276,+0,+0,+0,+5.16696718013,+1.29192090483,+0,+0,+0,+0
2010-08-16 07:57:00 UTC,+0,+4.29853374423,+0,+0,+0,+0,+0,+0,+0,+5.60157335617,+3.44747308765,+0,+0,+2.15457576668,+5.17061436432,+1.292832863,+0,+0,+0,+0
2010-08-16 07:57:30 UTC,+0,+4.30314679061,+0,+2.15701425109,+0,+0,+0,+0,+0,+5.60711967702,+3.45088664706,+0,+0,+2.15688371343,+0,+1.29421775334,+0,+0,+0,+5.59076631297
2010-08-16 07:58:00 UTC,+0,+4.3006553175,+0,+2.15574266599,+0,+0,+0,+0,+0,+5.60381440224,+3.44885237027,+0,+0,+2.15564904389,+0,+0,+0,+0,+0,+5.58915911539
2010-08-16 07:58:30 UTC,+5.58641695969,+4.29773338819,+0,+2.15983161435,+0,+0,+0,+0,+0,+5.6144429466,+0,+2.5918103959,+0,+2.15962021272,+0,+0,+0,+0,+2.59153632033,+5.60115200541
2010-08-16 07:59:00 UTC,+5.58559928315,+4.29710431496,+0,+2.15926816891,+0,+0,+0,+0,+0,+5.61297836338,+0,+2.59074901974,+0,+0,+0,+0,+4.31757123531,+0,+2.59069784218,+5.60198807179
2010-08-16 07:59:30 UTC,+5.58457622125,+4.29631723008,+0,+2.1587339395,+0,+0,+0,+0,+0,+5.61158972239,+0,+2.58991615047,+5.61036124391,+0,+0,+0,+4.31618325578,+0,+2.58986499293,+5.6041050948
2010-08-16 08:00:00 UTC,+5.58479307183,+0,+0,+0,+0,+0,+0,+0,+0,+5.61160146653,+0,+2.58988883531,+5.61030207651,+0,+0,+0,+4.31613773498,+0,+2.58983767842,+5.60935661267
2010-08-16 08:00:30 UTC,+5.5840770932,+0,+0,+0,+5.61083044743,+0,+0,+0,+0,+0,+0,+2.5895628988,+5.60959606467,+0,+0,+0,+4.31559456063,+0,+2.58951174974,+5.61015998349
2010-08-16 08:01:00 UTC,+5.58077885453,+0,+0,+0,+5.60744499716,+0,+0,+0,+0,+0,+0,+2.58800055346,+5.60621186522,+0,+0,+0,+4.31299090674,+0,+2.58794944195,+5.61058519589
2010-08-16 08:01:30 UTC,+5.58024069763,+0,+0,+0,+5.60715731233,+0,+0,+0,+0,+0,+0,+0,+5.60630753783,+0,+0,+0,+4.31306451303,+0,+0,+0
2010-08-16 08:02:00 UTC,+5.58204305914,+0,+0,+0,+5.60922425606,+0,+0,+0,+0,+0,+0,+0,+5.60837395338,+0,+0,+0,+4.31465432209,+0,+0,+0
2010-08-16 08:02:30 UTC,+5.58236945243,+0,+0,+0,+5.61002369273,+0,+3.02124738313,+0,+0,+0,+0,+0,+5.60917652482,+0,+0,+1.29475057402,+4.31527178516,+0,+0,+0
2010-08-16 08:03:00 UTC,+5.57932535489,+0,+0,+0,+5.60669306364,+0,+3.01945361004,+0,+4.74434668731,+0,+0,+0,+5.60632183601,+0,+0,+1.29409158513,+0,+0,+0,+0
2010-08-16 08:03:30 UTC,+0,+0,+0,+0,+5.60524140815,+0,+3.0186717936,+0,+4.74311829306,+0,+0,+0,+5.60487032404,+0,+0,+1.29375651173,+0,+0,+0,+0
2010-08-16 08:04:00 UTC,+0,+0,+0,+0,+5.6063420344,+0,+3.01926455665,+0,+4.74404964556,+0,+0,+0,+5.60597084146,+0,+0,+1.29401056002,+0,+0,+0,+0
2010-08-16 08:04:30 UTC,+0,+0,+0,+0,+0,+0,+3.02078534687,+0,+4.74643911949,+0,+0,+0,+5.60870590867,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:05:00 UTC,+0,+0,+0,+0,+0,+0,+3.01985927007,+3.88232158113,+4.74498406256,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:05:30 UTC,+0,+0,+0,+2.15577503645,+0,+0,+0,+3.87982406799,+4.74193160769,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:06:00 UTC,+0,+0,+0,+2.15567303021,+0,+0,+0,+3.8796404917,+4.74170724118,+0,+0,+0,+0,+2.15557624679,+0,+0,+0,+0,+0,+0
2010-08-16 08:06:30 UTC,+0,+0,+0,+2.1563768616,+0,+0,+0,+3.8809071475,+4.74325534499,+0,+0,+0,+0,+2.15627925221,+0,+0,+0,+0,+0,+0
2010-08-16 08:07:00 UTC,+0,+0,+0,+2.15365419151,+0,+0,+0,+3.87600727237,+4.73726672881,+0,+0,+0,+0,+2.15343420578,+0,+0,+0,+4.30662645857,+0,+0
2010-08-16 08:07:30 UTC,+0,+0,+0,+2.16009164668,+0,+3.88765973417,+0,+3.88759249106,+4.7514261567,+0,+0,+0,+0,+2.1599187511,+0,+0,+0,+4.31958785808,+0,+0
2010-08-16 08:08:00 UTC,+0,+0,+0,+0,+0,+3.88920122819,+0,+3.88913395125,+0,+0,+0,+0,+0,+2.16068832624,+0,+0,+0,+4.3211268959,+0,+0
2010-08-16 08:08:30 UTC,+0,+0,+0,+0,+0,+3.89372353706,+0,+0,+0,+0,+0,+2.59607514524,+0,+0,+0,+1.29799348788,+0,+4.32610197812,+0,+0
2010-08-16 08:09:00 UTC,+0,+0,+0,+0,+0,+3.8957095257,+0,+0,+0,+0,+3.4629687047,+2.59705053181,+0,+0,+0,+1.2985928697,+0,+4.32809959545,+2.59700197767,+0
2010-08-16 08:09:30 UTC,+0,+4.30454865065,+0,+0,+0,+3.89337001522,+0,+0,+0,+0,+3.46088905185,+2.59549100812,+0,+0,+0,+1.29781305556,+0,+4.32550063401,+2.59544248812,+0
2010-08-16 08:10:00 UTC,+0,+4.30478648216,+0,+0,+0,+3.89347341222,+0,+0,+0,+0,+3.46098096419,+2.59555993287,+0,+0,+0,+1.29784752024,+0,+4.32561549775,+2.59551141136,+0
