# file...... Output/hvac/house_hvac_file_062.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_10B_tm_3_B_10_Meter_107_1221:hvac_load,house_3_11B_tm_3_B_11_Meter_107_1222:hvac_load,house_3_12B_tm_3_B_12_Meter_107_1223:hvac_load,house_3_13B_tm_3_B_13_Meter_107_1224:hvac_load,house_3_14B_tm_3_B_14_Meter_107_1225:hvac_load,house_3_15B_tm_3_B_15_Meter_107_1226:hvac_load,house_3_1A_tm_3_A_1_Meter_109_1227:hvac_load,house_3_2A_tm_3_A_2_Meter_109_1228:hvac_load,house_3_3A_tm_3_A_3_Meter_109_1229:hvac_load,house_3_4A_tm_3_A_4_Meter_109_1230:hvac_load,house_3_5A_tm_3_A_5_Meter_109_1231:hvac_load,house_3_6A_tm_3_A_6_Meter_109_1232:hvac_load,house_3_7A_tm_3_A_7_Meter_109_1233:hvac_load,house_3_8A_tm_3_A_8_Meter_109_1234:hvac_load,house_3_9A_tm_3_A_9_Meter_109_1235:hvac_load,house_3_10A_tm_3_A_10_Meter_109_1236:hvac_load,house_3_11A_tm_3_A_11_Meter_109_1237:hvac_load,house_3_12A_tm_3_A_12_Meter_109_1238:hvac_load,house_3_13A_tm_3_A_13_Meter_109_1239:hvac_load,house_3_14A_tm_3_A_14_Meter_109_1240:hvac_load
2010-08-16 09:28:00 UTC,+0,+0,+5.21598963735,+0,+0,+0,+0,+5.19358856648,+3.89551491775,+1.73150430814,+5.1930878171,+0,+3.89512803481,+5.19381847232,+4.32806350894,+3.02993950221,+0,+6.49102886931,+0,+0
2010-08-16 09:28:30 UTC,+0,+0,+5.21441504717,+0,+0,+0,+3.02760172029,+5.18980672902,+0,+1.73024340886,+5.189306481,+0,+3.89229174212,+5.19003643286,+4.32491191555,+3.02773311727,+0,+6.48630246259,+0,+0
2010-08-16 09:29:00 UTC,+0,+0,+5.21402380701,+0,+0,+0,+3.02077122033,+5.17809829295,+0,+1.72633970849,+5.17759959839,+0,+3.88351067995,+5.17832737125,+4.31515469298,+3.02090222654,+0,+6.4716696747,+0,+0
2010-08-16 09:29:30 UTC,+0,+6.51821603418,+0,+0,+0,+0,+3.01812341978,+5.17355959106,+0,+1.72482646335,+5.17306149913,+5.17316940731,+3.88010675639,+5.17378842683,+4.31137236678,+3.01825427443,+3.01826567923,+6.46599736661,+0,+3.88019269653
2010-08-16 09:30:00 UTC,+1.73387766677,+6.50008580435,+0,+0,+0,+3.90092413439,+3.02526328545,+5.18579832331,+0,+0,+5.18529860695,+5.18540697066,+0,+0,+4.32157151156,+0,+3.02540599523,+6.48129289921,+0,+3.88937172203
2010-08-16 09:30:30 UTC,+1.73406713525,+6.5007960426,+0,+0,+0,+3.9013503951,+3.02684706375,+5.18851314175,+0,+0,+5.1880130653,+5.18812152991,+0,+0,+4.32383390488,+0,+3.02698987337,+6.48468578308,+0,+3.89140783068
2010-08-16 09:31:00 UTC,+1.73356385902,+6.49890947008,+0,+0,+0,+3.90021813878,+3.0283196715,+5.19103739827,+0,+0,+5.19053698711,+5.19064554548,+0,+0,+4.32593749348,+0,+3.02846257392,+6.48784050955,+0,+3.89330101828
2010-08-16 09:31:30 UTC,+1.73395487284,+6.50037521766,+0,+0,+0,+3.90109783036,+3.03022871269,+5.19430976302,+0,+0,+5.19380891808,+5.19391759793,+0,+0,+0,+0,+3.03037173538,+6.49193019535,+2.1646083311,+3.89575528567
2010-08-16 09:32:00 UTC,+1.73315563574,+6.49737921148,+0,+0,+0,+3.89929972986,+3.03427706738,+0,+0,+0,+5.2007474471,+5.20085638432,+0,+0,+0,+0,+3.03442034506,+6.50060287314,+2.16750029944,+3.90095985918
2010-08-16 09:32:30 UTC,+0,+6.49313007723,+0,+3.46372002102,+0,+3.8967495447,+3.03399512437,+0,+0,+0,+5.20026422135,+5.20037314064,+0,+0,+0,+0,+3.03413838427,+6.4999988747,+2.16729889161,+3.90059739267
2010-08-16 09:33:00 UTC,+0,+6.49168049524,+0,+3.4629467118,+0,+3.8958795551,+3.02689199405,+0,+0,+1.72983779311,+5.18809007188,+5.18819853936,+0,+0,+0,+0,+3.0270348065,+6.48478203593,+2.16222472449,+3.89146559315
2010-08-16 09:33:30 UTC,+0,+6.48386208732,+0,+3.45877582166,+0,+3.89118721344,+0,+0,+0,+1.73310194291,+5.19787899645,+5.19798782731,+0,+0,+0,+0,+3.0327466133,+6.49701750968,+2.16630473366,+3.89880824147
2010-08-16 09:34:00 UTC,+0,+6.48763289601,+0,+3.460787437,+6.0555043129,+3.89345032423,+0,+0,+0,+1.73430914901,+5.20149931179,+5.20160827687,+0,+0,+0,+0,+0,+0,+2.16781367544,+3.90152383099
2010-08-16 09:34:30 UTC,+0,+6.48767284585,+5.19081157451,+3.46080874901,+6.05554160216,+3.8934743007,+0,+0,+3.89781089715,+1.73252486805,+5.19614839498,+5.19625716165,+0,+0,+0,+0,+0,+0,+2.16558342157,+3.89751012156
2010-08-16 09:35:00 UTC,+0,+0,+5.19557114237,+3.46398210706,+6.06109396414,+3.89704439717,+0,+0,+3.89813905725,+1.73267073481,+0,+0,+0,+0,+0,+3.03198057428,+0,+0,+0,+3.89783824626
2010-08-16 09:35:30 UTC,+1.73201889525,+0,+5.19516842556,+3.46371360273,+6.06062416737,+3.89674232399,+0,+0,+3.89178397536,+0,+0,+0,+3.89139759771,+0,+0,+3.02703755195,+0,+0,+0,+0
2010-08-16 09:36:00 UTC,+1.73233739833,+0,+5.19612372504,+3.46435053182,+6.06173858969,+0,+0,+0,+3.88762982902,+0,+0,+0,+3.88724401424,+5.18330556658,+0,+3.02380643101,+0,+0,+0,+0
2010-08-16 09:36:30 UTC,+1.73267364331,+0,+5.19713223844,+3.46502294039,+6.06291508964,+0,+0,+0,+3.89028178877,+0,+0,+0,+3.88989561467,+5.18684132929,+0,+3.02586914184,+0,+0,+0,+0
2010-08-16 09:37:00 UTC,+1.73085689718,+0,+5.19168319679,+3.46138988783,+6.05655840923,+0,+0,+0,+3.89576178701,+0,+0,+0,+3.89537487072,+5.1941476143,+0,+3.03013151864,+0,+0,+0,+0
2010-08-16 09:37:30 UTC,+1.73366433871,+0,+5.20010367245,+3.46700409156,+6.06638147115,+0,+0,+0,+3.89011804659,+0,+0,+0,+3.88973189465,+5.1866230177,+4.32206749874,+3.02574178216,+0,+0,+0,+0
2010-08-16 09:38:00 UTC,+0,+0,+5.20352134457,+0,+6.07036841996,+0,+0,+5.18887680294,+3.8919807229,+0,+0,+0,+3.89159431857,+5.18910645712,+4.32413696186,+3.02719058342,+0,+0,+0,+0
2010-08-16 09:38:30 UTC,+0,+0,+5.2086881983,+0,+6.07639590915,+0,+3.02715306471,+5.18903767036,+3.89210138614,+1.72998699764,+0,+0,+3.8917149655,+5.18926733312,+4.32427102068,+3.02728443604,+3.02729589362,+0,+2.16241122202,+0
2010-08-16 09:39:00 UTC,+0,+0,+5.21058463706,+0,+6.0786082351,+0,+3.0306576981,+5.19504510424,+3.89660743611,+1.73198993116,+0,+0,+3.89622040524,+5.19527508786,+4.32927731434,+3.0307892698,+3.03080074783,+0,+2.16491477963,+0
2010-08-16 09:39:30 UTC,+0,+0,+5.20981185259,+0,+6.07770672894,+0,+3.02970056963,+5.19340445167,+0,+1.73144292252,+0,+0,+3.89498995286,+5.19363434763,+4.32791007688,+3.02983208659,+3.02984355904,+0,+2.16423104868,+0
2010-08-16 09:40:00 UTC,+0,+0,+0,+0,+0,+0,+3.02448537238,+5.18446487109,+0,+1.72846238431,+0,+0,+3.88828546944,+5.18469428955,+4.32046027944,+0,+3.02462803311,+0,+2.16050553858,+3.88837163541
2010-08-16 09:40:30 UTC,+0,+0,+0,+0,+0,+0,+3.02925571429,+5.19264190711,+0,+1.73118868319,+0,+0,+0,+5.19287176235,+4.32727461055,+0,+3.02939867567,+6.48984576802,+2.16391326338,+3.89450439688
2010-08-16 09:41:00 UTC,+1.73951446158,+0,+0,+0,+0,+0,+3.02352070903,+5.18281130257,+0,+1.72791106941,+0,+5.18242023508,+0,+5.18304063274,+4.31908227851,+0,+3.02366330896,+6.47755982652,+2.15981642503,+3.88713146221
2010-08-16 09:41:30 UTC,+1.73709233777,+6.51213626549,+0,+0,+0,+3.90815640863,+3.02556271918,+5.18631159472,+0,+0,+0,+5.18592019299,+0,+5.18654111189,+4.32199924618,+0,+3.02570544787,+6.48193436744,+0,+3.88975667461
2010-08-16 09:42:00 UTC,+1.73679541121,+6.51102321158,+0,+0,+0,+3.90748839179,+3.02199491837,+5.18019588314,+0,+0,+5.18109429387,+5.17980506541,+0,+5.18042507357,+4.31690271931,+0,+3.02213742209,+6.47429116818,+0,+3.88516990268
2010-08-16 09:42:30 UTC,+1.73688670996,+6.51136545272,+0,+0,+0,+3.90769379312,+3.02167734949,+5.17965152554,+0,+0,+5.17915262479,+5.17926075986,+0,+5.17988068684,+4.31644907902,+0,+0,+6.47361084954,+0,+3.88476163553
2010-08-16 09:43:00 UTC,+1.73466577464,+6.50304009196,+0,+0,+0,+3.90269719673,+3.02620137131,+5.18740633424,+0,+0,+5.18690640458,+5.18701482806,+0,+0,+4.32291154709,+0,+0,+6.48330253427,+0,+3.89057772715
2010-08-16 09:43:30 UTC,+1.73381887721,+6.49986542678,+0,+3.46731313114,+0,+3.90079187133,+3.02477971204,+5.18496941058,+0,+0,+5.18446980415,+5.18457813705,+0,+0,+4.32088073732,+0,+0,+6.48025695343,+0,+3.88875003907
2010-08-16 09:44:00 UTC,+0,+6.50402992435,+0,+3.46953476745,+0,+3.90329126024,+0,+5.17506376605,+0,+0,+5.17456547435,+5.17467343859,+0,+0,+4.31262587068,+0,+0,+6.46787723089,+0,+3.88132082484
2010-08-16 09:44:30 UTC,+0,+6.49306018347,+0,+3.46368273474,+0,+3.89670759683,+0,+0,+0,+1.72624511365,+5.17731591585,+5.17742398255,+0,+0,+4.31491825491,+3.02073669971,+0,+6.47131509121,+0,+3.88338392457
2010-08-16 09:45:00 UTC,+0,+6.48594717977,+5.18943082278,+3.45988815713,+0,+3.89243861492,+0,+0,+0,+1.72604528383,+5.17671664262,+5.17682468699,+0,+0,+0,+3.02038702751,+0,+6.47056604146,+2.15748429497,+3.88293441109
2010-08-16 09:45:30 UTC,+0,+6.48545103839,+5.18903384662,+3.45962348022,+0,+3.89214084766,+0,+0,+3.87940021355,+1.72434134194,+5.17160665954,+5.1717145135,+0,+0,+0,+3.01740538472,+0,+6.46417891841,+2.15535446069,+3.87910142477
2010-08-16 09:46:00 UTC,+0,+6.48676793227,+5.19008752893,+3.4603260044,+6.05469695333,+3.89293120257,+0,+0,+3.88821009713,+1.7282573245,+5.18335037373,+5.183458665,+3.88782420374,+0,+0,+3.02425776716,+0,+6.47885774338,+2.16024922501,+3.88791035699
2010-08-16 09:46:30 UTC,+1.72901762386,+6.4818675345,+5.18616658877,+3.4577117865,+6.05012290816,+3.88999015086,+0,+0,+3.89593487974,+1.73169098071,+5.19364763328,+0,+3.89554793995,+0,+0,+3.03026615126,+0,+0,+2.16454110787,+0
2010-08-16 09:47:00 UTC,+1.73540497004,+6.50581102711,+5.20532442043,+3.47048493316,+6.07247183155,+3.90436021723,+0,+0,+3.88778968096,+0,+5.18278995232,+0,+3.88740384457,+0,+0,+3.02393076483,+3.02394220283,+0,+2.16001564212,+0
2010-08-16 09:47:30 UTC,+1.73261443309,+0,+5.19695464683,+3.46490453429,+6.06270791687,+0,+0,+0,+3.89988330984,+0,+5.19891095498,+0,+3.89949583561,+0,+0,+3.0333372648,+3.03334875769,+0,+2.16673485229,+0
2010-08-16 09:48:00 UTC,+1.73496936345,+0,+5.20401788745,+3.46961382535,+6.07094767128,+0,+0,+0,+3.89843130695,+0,+5.19697541123,+0,+3.89804402916,+0,+0,+3.03220788792,+3.03221937423,+0,+2.16592812074,+0
2010-08-16 09:48:30 UTC,+1.7341744332,+0,+5.20163362001,+0,+6.06816625983,+0,+0,+0,+3.89869056688,+0,+5.19732100901,+0,+3.89830325402,+5.19805245144,+0,+3.0324095419,+3.03242102939,+0,+0,+0
2010-08-16 09:49:00 UTC,+1.73533743529,+0,+5.20512186062,+0,+6.07223553166,+0,+3.03131296173,+0,+3.89744993524,+0,+5.19566722698,+0,+3.89706279037,+5.19639836178,+0,+3.03144457086,+3.03145605271,+0,+0,+0
2010-08-16 09:49:30 UTC,+0,+0,+5.20849350235,+0,+6.07616878298,+0,+3.03117969782,+0,+3.8972785924,+0,+0,+0,+3.89689147069,+5.1961699165,+0,+3.03131129935,+3.03132278043,+0,+0,+0
2010-08-16 09:50:00 UTC,+0,+0,+5.20978593694,+0,+6.07767649661,+0,+3.0338318208,+5.20048599644,+3.90068853491,+1.73380397434,+0,+0,+3.90030095167,+5.20071627062,+0,+0,+3.03397507042,+0,+0,+0
2010-08-16 09:50:30 UTC,+0,+0,+0,+0,+6.08408538853,+0,+3.03652979264,+5.20511069925,+3.9041574271,+1.73534589241,+0,+0,+3.90376937457,+5.20534122034,+4.33766547563,+0,+3.03667321211,+0,+0,+0
2010-08-16 09:51:00 UTC,+0,+0,+0,+0,+6.08457542781,+0,+3.04245965872,+5.21527532292,+0,+1.73873487034,+0,+0,+0,+5.21550638667,+4.34613616243,+0,+3.0426034513,+0,+0,+3.91147941707
2010-08-16 09:51:30 UTC,+0,+0,+0,+0,+6.08738460455,+0,+3.04246136841,+5.21527825355,+0,+1.73873584745,+0,+0,+0,+5.21550931747,+4.34613860467,+0,+0,+0,+0,+3.91148161504
2010-08-16 09:52:00 UTC,+1.73983732983,+0,+0,+0,+0,+0,+3.03832528444,+5.20818842448,+0,+1.73637203402,+0,+0,+0,+5.2084191099,+4.34023029725,+0,+0,+0,+2.17039216925,+3.90616425607
2010-08-16 09:52:30 UTC,+1.74237964291,+0,+0,+0,+0,+0,+3.03873581983,+5.20889213978,+0,+1.73660665913,+0,+5.20849858354,+0,+5.20912286279,+4.34081673824,+0,+0,+0,+2.17068543785,+3.90669204127
2010-08-16 09:53:00 UTC,+1.73887647001,+6.51882423415,+0,+0,+0,+3.91217029819,+3.03652960268,+5.20511037361,+0,+0,+0,+5.20471717805,+0,+5.2053408947,+4.33766520426,+0,+0,+6.50542841753,+2.16910941249,+3.90385572356
2010-08-16 09:53:30 UTC,+1.73846498902,+6.51728176339,+0,+0,+0,+3.91124456006,+3.03431464829,+5.20131363063,+0,+0,+0,+5.20092079727,+0,+5.20154394898,+4.33450118937,+0,+0,+6.50068338195,+2.16752714558,+3.90100817332
2010-08-16 09:54:00 UTC,+1.73844303765,+6.51719947674,+0,+3.47656033389,+0,+3.91119517447,+3.03016727931,+5.19420445753,+0,+0,+0,+5.19381230244,+0,+5.19443439627,+4.3285767616,+0,+0,+6.49179858815,+2.16456444579,+3.89567630677
2010-08-16 09:54:30 UTC,+1.73853285385,+6.51753616012,+0,+3.47673994457,+0,+3.91139724038,+0,+5.19744508786,+0,+0,+0,+5.19705262351,+0,+5.19767519967,+4.33127734015,+3.03218945892,+0,+6.49584861343,+2.16591495662,+3.89810677345
2010-08-16 09:55:00 UTC,+0,+6.50772919139,+5.20685919504,+3.47150821701,+0,+3.90551143368,+0,+5.19824131727,+0,+0,+0,+5.19784877692,+0,+5.19847147162,+4.33194087775,+3.032653992,+0,+6.49684371279,+0,+3.89870394402
2010-08-16 09:55:30 UTC,+0,+6.50180053837,+5.20211552081,+3.46834545599,+0,+3.90195325913,+0,+5.19036859101,+0,+0,+0,+5.18997680206,+0,+0,+4.3253801431,+3.02806091659,+3.0280723787,+6.4870046579,+0,+3.89279941411
2010-08-16 09:56:00 UTC,+0,+6.50719957121,+5.20643543177,+3.47122568035,+0,+3.90519357383,+0,+5.18375007176,+0,+1.72822406365,+0,+5.18335891468,+3.88774938611,+0,+4.31986460158,+3.02419956565,+3.02421100521,+6.47873306708,+0,+3.88783553729
2010-08-16 09:56:30 UTC,+0,+6.51104777499,+5.2095144828,+3.47327858323,+0,+3.90750313399,+0,+0,+3.88181777294,+1.72541594419,+5.17482930424,+5.17493727831,+3.88143274622,+0,+4.31284576242,+3.0192857775,+3.01929718835,+6.46820699993,+0,+3.88151872299
2010-08-16 09:57:00 UTC,+0,+6.51014624929,+5.20879314787,+3.4727976459,+0,+3.90696206908,+0,+0,+3.87509067288,+1.72242575623,+5.1658619745,+5.16596961416,+3.87470655889,+0,+4.30537184741,+3.01405339708,+3.0140647773,+6.45699846201,+0,+3.87479234987
2010-08-16 09:57:30 UTC,+1.73671814421,+6.51073356968,+5.20926307868,+3.47311096397,+6.07706654654,+3.9073145587,+0,+0,+3.87425448003,+1.72205406946,+5.16474731655,+5.16485491459,+3.87387047959,+0,+4.30444282392,+3.01340300104,+3.01341437744,+6.4556052172,+0,+3.87395624746
2010-08-16 09:58:00 UTC,+1.73825299354,+6.51648708044,+5.21386661678,+3.4761802916,+6.08243688955,+3.91076761868,+0,+0,+3.87397509762,+1.72192988432,+5.16437489538,+5.16448247953,+3.87359113507,+0,+4.30413242562,+3.01318569567,+3.0131970708,+6.45513971664,+0,+0
2010-08-16 09:58:30 UTC,+1.73551823574,+6.5062356131,+5.20566414302,+3.47071143719,+6.07286814127,+3.90461503916,+0,+0,+3.87929178759,+1.72429314673,+5.17146212604,+0,+3.87890710351,+0,+4.31003935254,+3.01732105033,+3.01733244968,+6.4639982616,+2.15529421932,+0
2010-08-16 09:59:00 UTC,+1.7332259975,+6.49764296828,+5.19878893737,+3.46612751516,+6.06484774253,+3.8994580277,+3.02110505406,+0,+3.88432521215,+0,+5.17817176019,+0,+3.88393984535,+0,+0,+3.02123607939,+3.02124750164,+6.47238483705,+2.15809078605,+0
2010-08-16 09:59:30 UTC,+1.73540047917,+0,+5.20531095078,+0,+6.07245611829,+0,+3.02410795029,+0,+3.88818615836,+0,+5.18331846299,+0,+3.88780026822,+0,+0,+3.02423914743,+3.02425058723,+0,+2.16023592465,+0
2010-08-16 10:00:00 UTC,+1.73582327269,+0,+5.20657905309,+0,+6.07393544662,+0,+3.02862612705,+0,+3.89399536243,+0,+5.19106222524,+0,+3.89360868525,+0,+0,+0,+0,+0,+2.16346351368,+0
2010-08-16 10:00:30 UTC,+1.73783045075,+0,+5.21259926645,+0,+6.08095843845,+0,+3.02701781471,+0,+3.8919274897,+0,+5.18830571753,+0,+3.89154109259,+0,+0,+0,+0,+0,+2.1623146053,+0
2010-08-16 10:01:00 UTC,+0,+0,+5.21210491588,+0,+6.08039092975,+0,+3.0250876788,+0,+3.88944583526,+0,+5.18499763245,+0,+3.88905977443,+5.18572678249,+0,+0,+0,+0,+2.16093580011,+0
2010-08-16 10:01:30 UTC,+0,+0,+0,+0,+6.08395420206,+0,+3.03139596317,+5.19631059431,+3.89755665357,+1.73241185709,+5.19580948421,+0,+3.89716345867,+5.19654064549,+0,+0,+0,+0,+2.16544216403,+0
2010-08-16 10:02:00 UTC,+0,+0,+0,+0,+6.08238478808,+0,+3.03729264085,+5.20641832821,+3.9051382521,+1.73578186786,+5.20591587918,+0,+0,+5.20664891916,+0,+0,+0,+0,+0,+3.90483094624
2010-08-16 10:02:30 UTC,+0,+0,+0,+0,+6.07700599284,+0,+3.04569893606,+5.22082789961,+0,+1.74058614963,+5.22032354414,+0,+0,+5.22105925969,+0,+0,+0,+0,+0,+3.91563806739
2010-08-16 10:03:00 UTC,+1.73572451073,+0,+0,+0,+6.07308758604,+0,+3.05023856469,+5.22860946117,+0,+1.7431805925,+5.22810407712,+0,+0,+5.22884123651,+0,+0,+0,+0,+0,+3.92147420793
2010-08-16 10:03:30 UTC,+1.73372940725,+0,+0,+0,+6.06660914197,+0,+3.05262912414,+5.23270721611,+0,+1.7445468209,+5.23220129066,+0,+0,+5.23293921011,+0,+0,+0,+0,+0,+3.92454750812
2010-08-16 10:04:00 UTC,+1.73476243504,+0,+0,+0,+0,+0,+3.04348316596,+5.21702975817,+0,+1.73931981495,+0,+5.21663542605,+0,+5.21726091557,+4.34759822064,+0,+3.04362702291,+0,+0,+3.91278947635
2010-08-16 10:04:30 UTC,+1.73597235306,+0,+0,+3.47217339021,+0,+3.90563669921,+3.04425148317,+5.21834676187,+0,+0,+0,+5.21795230424,+0,+5.21857798955,+4.34869574536,+3.0443813866,+3.04439538843,+0,+0,+3.9137772239
2010-08-16 10:05:00 UTC,+1.73288136253,+6.49635107554,+0,+3.46543832857,+0,+3.89868267788,+0,+5.2173927744,+0,+0,+0,+5.21699840772,+0,+5.21762395115,+4.34790074012,+3.04382481589,+3.0438388136,+0,+2.17422801929,+3.91306173708
2010-08-16 10:05:30 UTC,+1.73500646252,+6.50431718872,+5.20412131038,+3.46968801451,+0,+3.9034636665,+0,+5.21783233229,+0,+0,+0,+5.21743792369,+0,+5.21806353251,+4.34826704559,+3.04408126061,+3.04409526022,+6.52132787482,+2.17441120204,+3.91339140376
2010-08-16 10:06:00 UTC,+1.73407601846,+6.50082934212,+5.20133059909,+3.46782735145,+0,+3.9013703803,+0,+5.21526052506,+0,+0,+0,+5.21486636165,+0,+5.21549158799,+4.34612383063,+3.04258082939,+3.0425948179,+6.51811372034,+2.17333941894,+3.91146255854
2010-08-16 10:06:30 UTC,+0,+6.50008265967,+5.20073316023,+3.46742901845,+0,+3.90092224706,+0,+5.2119331089,+0,+0,+0,+5.21153926268,+3.9088799567,+5.21215839487,+4.34335092915,+3.04063956454,+3.04065353868,+6.51395523224,+2.17195274101,+3.90896700968
2010-08-16 10:07:00 UTC,+0,+6.50934467421,+5.20814392431,+3.4723700293,+0,+3.90648099116,+0,+5.20139802321,+0,+1.73410805242,+0,+5.20100518173,+3.90097890388,+5.2016227691,+4.33457151792,+3.03449323604,+3.03450716465,+6.50078885265,+2.16756231567,+3.9010657377
2010-08-16 10:07:30 UTC,+0,+6.511173509,+5.20960721971,+3.47334565857,+0,+3.9075785952,+0,+5.18754092376,+3.89097561049,+1.72948796852,+0,+5.18714186575,+3.89058642408,+5.18776495904,+4.32302370723,+3.02640879375,+3.02642266234,+6.48347073963,+2.16178746287,+3.89067296945
2010-08-16 10:08:00 UTC,+0,+6.50763336891,+5.20677466717,+3.47145709857,+0,+3.90545392434,+0,+5.17952094185,+3.88495999986,+1.7268140328,+0,+5.17912267284,+3.88457163766,+5.17974456585,+4.31634025714,+3.02172981431,+3.0217436481,+6.47344765063,+2.15844518918,+3.88465801603
2010-08-16 10:08:30 UTC,+0,+6.51201165447,+5.21027784034,+3.47379278435,+0,+3.90808162137,+0,+5.16681678584,+3.87543089342,+1.72257834963,+0,+5.16641976757,+3.87504383822,+0,+4.30575325156,+3.01431801585,+3.01433179442,+6.45757044911,+2.15315081664,+3.87512995188
2010-08-16 10:09:00 UTC,+1.73812536757,+6.51599685774,+5.21347594508,+3.47592507051,+6.083708148,+3.91048048943,+0,+0,+3.8719803647,+1.72104459118,+0,+5.1618199937,+3.87159378317,+0,+4.30191965339,+3.01163417306,+0,+6.45182124989,+0,+3.87167980094
2010-08-16 10:09:30 UTC,+1.73637738259,+6.50944441388,+5.20823315603,+3.47242952314,+6.07587424284,+3.90654792302,+3.01701202032,+0,+3.87905955314,+1.72419128716,+0,+5.17125700166,+3.87867200005,+0,+4.30978475652,+3.01714041003,+0,+6.46361644702,+0,+0
2010-08-16 10:10:00 UTC,+1.73695921991,+6.5116254716,+5.20997827984,+3.47359305709,+6.07791005552,+3.90785692389,+3.01488276783,+0,+3.87632189059,+1.72297439746,+0,+5.1676075234,+3.87593471311,+0,+4.30674316512,+3.01501103901,+0,+6.45905501013,+0,+0
2010-08-16 10:10:30 UTC,+1.73453427798,+6.50253540792,+5.20270507183,+0,+6.06942533427,+3.90240135933,+3.01789889263,+0,+3.88019983927,+0,+5.17266693773,+0,+3.87981212979,+0,+4.31105163457,+0,+0,+6.46551636842,+0,+0
2010-08-16 10:11:00 UTC,+1.73456184347,+6.502638739,+5.20278774988,+0,+6.06952178415,+3.90246337537,+3.02038201961,+0,+3.88339249193,+0,+5.17692278475,+0,+3.88300434465,+0,+4.31459872811,+0,+0,+6.47083590097,+0,+0
2010-08-16 10:11:30 UTC,+1.73459052955,+6.50274627088,+5.20287378903,+0,+6.06962215505,+3.90252791251,+3.02618095845,+0,+3.89084841232,+0,+5.18686162372,+0,+3.89045924327,+0,+4.32288238776,+0,+0,+6.48325880435,+0,+0
2010-08-16 10:12:00 UTC,+1.7357624181,+0,+5.20638867276,+0,+6.07372252018,+0,+3.03296190162,+0,+3.8995669334,+0,+5.19848352821,+0,+3.89917657075,+0,+4.3325688197,+0,+0,+6.49778542998,+2.1665608023,+0
2010-08-16 10:12:30 UTC,+0,+0,+0,+0,+6.07900760306,+0,+3.0398429448,+0,+3.90841415659,+0,+5.21027699696,+0,+0,+0,+4.34239824257,+0,+0,+0,+2.17147631963,+0
2010-08-16 10:13:00 UTC,+0,+0,+0,+0,+6.07586541344,+0,+3.04301499738,+0,+3.9124925871,+1.73905159938,+5.21571360108,+0,+0,+0,+4.34692945185,+0,+3.04315658828,+0,+2.17374229558,+0
2010-08-16 10:13:30 UTC,+0,+0,+0,+0,+6.0741309925,+0,+3.04395786906,+0,+3.91370893472,+1.73959226472,+5.21733500936,+0,+0,+5.21807446946,+0,+0,+3.04410267666,+0,+2.1744180983,+3.91340381468
2010-08-16 10:14:00 UTC,+0,+0,+0,+0,+6.07370957968,+0,+3.04368785432,+5.21738603609,+0,+1.73943794841,+5.21687222808,+0,+0,+5.21761160157,+0,+0,+3.04383264479,+0,+2.17422521118,+3.91305668338
2010-08-16 10:14:30 UTC,+0,+0,+0,+0,+6.06855690324,+0,+3.04743649266,+5.22381174222,+0,+1.74158033535,+5.22329706054,+0,+0,+5.22403763702,+0,+3.04756973864,+3.04758152103,+0,+2.17690308015,+3.91787593757
2010-08-16 10:15:00 UTC,+1.73635440867,+0,+0,+0,+6.07578348347,+0,+3.04702753425,+5.22311072858,+0,+1.74134661125,+5.2225961422,+0,+0,+5.22333658746,+0,+3.04716075671,+3.04717253667,+0,+2.17661093753,+3.91735018011
2010-08-16 10:15:30 UTC,+1.73593866226,+0,+0,+3.47154834249,+6.07432881742,+0,+0,+5.22044394823,+0,+1.74045950937,+5.21993580068,+5.22004773316,+0,+5.22067574783,+0,+3.04560846226,+3.04562023298,+0,+0,+3.91535466317
2010-08-16 10:16:00 UTC,+1.73585527535,+0,+0,+3.47138158921,+6.07403705287,+0,+0,+5.22461983842,+0,+0,+5.22411113274,+5.22422322293,+0,+5.22485186161,+0,+3.04804474521,+3.04805653042,+0,+0,+3.91848657151
2010-08-16 10:16:30 UTC,+1.73470807597,+0,+5.20322634978,+3.4690874729,+0,+3.90279236503,+0,+5.22141208145,+0,+0,+5.22090380454,+5.22101577358,+0,+5.22164393285,+0,+3.04617328704,+3.04618506113,+0,+0,+3.91608076091
2010-08-16 10:17:00 UTC,+1.73558580102,+0,+5.20585893934,+3.47084270688,+0,+3.90476704556,+0,+5.21333063324,+0,+0,+5.21282343685,+5.21293510037,+3.90993261076,+5.21356205195,+0,+3.04145843734,+3.04147018338,+0,+0,+3.91001969294
2010-08-16 10:17:30 UTC,+1.73428290475,+6.50159311797,+5.20195111989,+3.46823723518,+0,+3.9018358271,+0,+5.20689655322,+0,+0,+5.20639021772,+5.20650163766,+3.90510719922,+5.20712762733,+0,+3.03770468909,+3.03771641278,+0,+0,+3.90519414756
2010-08-16 10:18:00 UTC,+1.73332074588,+6.49799044392,+5.19906852201,+3.46631531237,+0,+3.89967361762,+0,+5.20736520654,+0,+0,+5.20685880833,+5.20697024602,+3.90545867839,+5.20759630576,+0,+3.03797810915,+0,+6.5082539858,+0,+3.90554563649
