# file...... Output/hvac/house_hvac_file_024.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_5B_tm_2_B_5_Meter_48_461:hvac_load,house_2_6B_tm_2_B_6_Meter_48_462:hvac_load,house_2_7B_tm_2_B_7_Meter_48_463:hvac_load,house_2_8B_tm_2_B_8_Meter_48_464:hvac_load,house_2_9B_tm_2_B_9_Meter_48_465:hvac_load,house_2_10B_tm_2_B_10_Meter_48_466:hvac_load,house_2_11B_tm_2_B_11_Meter_48_467:hvac_load,house_2_12B_tm_2_B_12_Meter_48_468:hvac_load,house_2_13B_tm_2_B_13_Meter_48_469:hvac_load,house_2_14B_tm_2_B_14_Meter_48_470:hvac_load,house_2_15B_tm_2_B_15_Meter_48_471:hvac_load,house_2_16B_tm_2_B_16_Meter_48_472:hvac_load,house_2_17B_tm_2_B_17_Meter_48_473:hvac_load,house_2_18B_tm_2_B_18_Meter_48_474:hvac_load,house_2_19B_tm_2_B_19_Meter_48_475:hvac_load,house_2_20B_tm_2_B_20_Meter_48_476:hvac_load,house_2_21B_tm_2_B_21_Meter_48_477:hvac_load,house_2_22B_tm_2_B_22_Meter_48_478:hvac_load,house_2_23B_tm_2_B_23_Meter_48_479:hvac_load,house_2_24B_tm_2_B_24_Meter_48_480:hvac_load
2010-08-16 00:20:30 UTC,+0,+0,+0,+3.44920907949,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60462343881
2010-08-16 00:21:00 UTC,+0,+0,+0,+3.44987270924,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60570176291
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60798518364
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.61047895391
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+0,+3.45033649146,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.6065161953
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,+0,+3.44712007924,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60128983448
2010-08-16 00:23:30 UTC,+0,+0,+0,+0,+0,+3.4493192362,+0,+0,+0,+0,+0,+0,+0,+2.15596564747,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+0,+0,+0,+3.44756829382,+0,+0,+0,+0,+0,+0,+0,+2.15487121818,+0,+1.72386246199,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,+0,+0,+3.44805582766,+0,+0,+0,+0,+0,+0,+0,+2.15517595198,+0,+1.72410624315,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+0,+0,+3.44592406961,+0,+0,+0,+0,+0,+0,+0,+2.15384349325,+4.30692157634,+1.72304030188,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30711389914,+1.72311724656,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30339354875,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30814177807,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30886963184,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73920950724,+0,+4.30819509684,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73871138626,+0,+4.30774228462,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73677826904,+0,+4.30598500245,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73539638656,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73612020567,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.45678445499,+0,+4.73574537501,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.45785495568,+0,+4.73653056931,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.45978665963,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.45963116348,+0,+0,+0,+0,+0,+0,+4.30717358733,+0,+0
2010-08-16 00:32:00 UTC,+1.72383056112,+0,+0,+0,+0,+0,+0,+0,+0,+3.87812792462,+6.46231023841,+0,+0,+0,+0,+0,+0,+4.30896002487,+0,+0
2010-08-16 00:32:30 UTC,+1.72534223908,+0,+0,+0,+0,+0,+0,+0,+0,+3.88152866698,+6.46797676654,+0,+0,+0,+0,+0,+0,+4.31273852995,+0,+0
2010-08-16 00:33:00 UTC,+1.72447579806,+0,+0,+0,+0,+0,+0,+0,+0,+3.8795794802,+6.46472891043,+0,+0,+0,+0,+0,+0,+4.31057282276,+5.60286416786,+0
2010-08-16 00:33:30 UTC,+1.7254536621,+0,+0,+0,+0,+0,+0,+0,+0,+3.88177932948,+0,+0,+0,+0,+0,+0,+0,+4.31301703664,+5.60604101437,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.88154526933,+0,+0,+0,+0,+0,+0,+0,+4.31275697652,+5.60570300341,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.88139331245,+0,+0,+0,+0,+0,+0,+0,+4.31258813991,+5.60548355944,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60817246052,+0,+0,+0,+0,+0,+0,+5.60640789992,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60468611644,+0,+0,+0,+0,+0,+0,+5.60443317871,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60277793947,+0,+0,+0,+0,+0,+0,+5.60252511528,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60109676163,+0,+0,+0,+0,+0,+0,+5.6008440375,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+3.44618121303,+0,+0,+0,+0,+0,+0,+0,+5.59902628512,+0,+2.15398084379,+0,+0,+0,+0,+5.59877368422,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+3.44648131694,+0,+0,+0,+0,+0,+0,+0,+5.59951384433,+0,+2.15416842239,+0,+0,+3.87693649386,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+3.44331057554,+0,+0,+0,+0,+0,+0,+0,+5.59436254828,+0,+2.1521865647,+0,+0,+3.8733698137,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+3.44426414098,+0,+0,+0,+0,+0,+0,+0,+5.59591174363,+0,+2.15278258651,+0,+0,+3.87444245334,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+3.44517237525,+0,+0,+0,+3.44518369789,+0,+0,+0,+5.59738729238,+0,+2.15335027427,+0,+0,+3.87546410118,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+0,+0,+3.44641011985,+0,+0,+0,+3.44642145284,+0,+0,+0,+5.59939817506,+0,+0,+0,+0,+3.8768564062,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+0,+0,+3.44725516182,+0,+0,+0,+3.44726650188,+0,+0,+0,+0,+0,+0,+0,+0,+3.87780697077,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.44753103153,+0,+0,+0,+0,+0,+0,+0,+1.72381945035,+3.87810453046,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.44775240609,+0,+0,+0,+0,+0,+0,+0,+1.7239301421,+3.87835354655,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.44822268969,+0,+0,+0,+0,+0,+0,+0,+1.72416529338,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.45009302061,+0,+0,+0,+0,+0,+0,+0,+1.72510049654,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+3.44796607684,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+3.44926011938,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+3.44856868993,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+3.44859549727,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.603687247
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+3.44819092035,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60302984839
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+3.44686705643,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60087869676
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+5.60000165516,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60030061365
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+0,+5.60014264608,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60044161427
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+0,+0,+5.59630978503,+0,+0,+0,+0,+0,+4.73549190334,+0,+0,+0,+0,+0,+0,+5.59660848958
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+1.72248096137,+0,+5.59730740126,+0,+0,+0,+0,+0,+4.7363360734,+0,+0,+0,+0,+0,+0,+5.59760617443
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+1.72396067912,+0,+5.60211569509,+0,+0,+0,+0,+0,+4.74040478996,+0,+0,+0,+0,+0,+0,+5.60241479898
2010-08-16 00:49:30 UTC,+0,+5.16530611149,+3.01349699326,+0,+1.72205477287,+0,+5.59592251588,+0,+0,+0,+0,+0,+4.73516420116,+0,+4.30451774911,+0,+0,+4.30474702325,+0,+5.59622119379
2010-08-16 00:50:00 UTC,+0,+5.16364976863,+3.01253063392,+0,+1.72150254807,+0,+5.59412807971,+0,+0,+0,+0,+0,+4.73364577229,+0,+4.30313743554,+0,+0,+4.30336661591,+0,+5.59442663417
2010-08-16 00:50:30 UTC,+0,+5.16278825591,+3.01202800195,+0,+0,+0,+5.5931947406,+0,+0,+0,+0,+0,+4.7328559927,+0,+4.30241949378,+0,+0,+4.30264862539,+0,+0
2010-08-16 00:51:00 UTC,+0,+5.15674584805,+3.00850268264,+0,+0,+0,+5.58664856261,+0,+0,+0,+0,+0,+4.72731670081,+2.14907365157,+4.29738405237,+0,+0,+4.29761284186,+0,+0
2010-08-16 00:51:30 UTC,+0,+5.16274978014,+3.01200555406,+0,+0,+0,+5.59315305702,+0,+0,+0,+0,+0,+0,+2.1515759069,+4.30238743,+0,+0,+4.30261655943,+0,+0
2010-08-16 00:52:00 UTC,+1.72260473925,+5.16668479777,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15321590184,+4.30566667753,+0,+0,+4.30589602971,+0,+0
2010-08-16 00:52:30 UTC,+1.7232376223,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15400698651,+4.30724848883,+0,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+1.72250072103,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15308588222,+4.30540669714,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+1.72256031291,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30555563949,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+3.44684121863,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+3.44405558977,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+3.44264820114,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+3.44326720629,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72169310533,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+3.44444544204,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7222822519,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+3.44637879669,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7232489763,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+3.44702104763,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7235701174,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.88213293348,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.88205439117,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46737355211,+0,+0,+0,+0,+0,+3.88101835869,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46752125773,+0,+0,+0,+0,+0,+3.88110699884,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87654338718,+6.45966998386,+5.59873226859,+0,+0,+0,+0,+3.87639534255,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87432216978,+6.45596885376,+5.59552437328,+0,+0,+0,+0,+3.87417424393,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87451311266,+6.45628701462,+5.59580013412,+0,+0,+0,+0,+3.8743651766,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87441262188,+6.45611957064,+5.59565500473,+0,+0,+0,+0,+0,+0,+5.59540260453,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.44376284209,+0,+3.87401374215,+6.45545493254,+5.59507894029,+0,+0,+0,+0,+0,+0,+5.59482657439,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.44315992092,+0,+3.87333550204,+0,+5.59409942195,+0,+2.15208533213,+0,+0,+0,+0,+5.59384711438,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,+3.44275759484,+0,+3.44280626541,+0,+3.8729376667,+0,+5.59352486581,+0,+2.15186428319,+0,+0,+0,+0,+5.59327259245,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,+3.44446928099,+0,+3.4445102873,+0,+0,+0,+5.59629325542,+0,+2.15292936552,+0,+0,+0,+0,+5.59607108349,+0
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,+0,+3.44763109408,+0,+3.44767214332,+0,+0,+0,+5.60143007311,+0,+2.15490565289,+0,+0,+0,+4.30927499653,+5.60120765131,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+0,+3.44710216705,+0,+3.4471432091,+0,+0,+0,+0,+0,+2.15457504769,+0,+0,+0,+4.30861389088,+5.60034837549,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+1.72427214051,+3.44844301924,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.3102898214,+5.60252667572,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+1.72264611019,+3.44519106148,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.30622520091,+5.59724366201,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+1.72275313345,+0,+0,+0,+0,+0,+0,+0,+4.7370998601,+0,+0,+0,+0,+4.30649272913,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+1.72297305391,+0,+0,+0,+0,+0,+0,+0,+4.7377045699,+0,+0,+0,+0,+4.30704246866,+0,+0
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74075825666,+0,+0,+0,+0,+0,+0,+0
