# file...... Output/hvac/house_hvac_file_002.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_6B_tm_0_B_6_Meter_2_21:hvac_load,house_0_7B_tm_0_B_7_Meter_2_22:hvac_load,house_0_8B_tm_0_B_8_Meter_2_23:hvac_load,house_0_1C_tm_0_C_1_Meter_4_24:hvac_load,house_0_2C_tm_0_C_2_Meter_4_25:hvac_load,house_0_3C_tm_0_C_3_Meter_4_26:hvac_load,house_0_4C_tm_0_C_4_Meter_4_27:hvac_load,house_0_5C_tm_0_C_5_Meter_4_28:hvac_load,house_0_6C_tm_0_C_6_Meter_4_29:hvac_load,house_0_7C_tm_0_C_7_Meter_4_30:hvac_load,house_0_8C_tm_0_C_8_Meter_4_31:hvac_load,house_0_9C_tm_0_C_9_Meter_4_32:hvac_load,house_0_10C_tm_0_C_10_Meter_4_33:hvac_load,house_0_11C_tm_0_C_11_Meter_4_34:hvac_load,house_0_12C_tm_0_C_12_Meter_4_35:hvac_load,house_0_13C_tm_0_C_13_Meter_4_36:hvac_load,house_0_14C_tm_0_C_14_Meter_4_37:hvac_load,house_0_15C_tm_0_C_15_Meter_4_38:hvac_load,house_0_1C_tm_0_C_1_Meter_5_39:hvac_load,house_0_2C_tm_0_C_2_Meter_5_40:hvac_load
2010-08-16 00:05:00 UTC,+5.17949815249,+0,+3.45318186375,+0,+5.19269724291,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62547039482,+0,+0,+0,+3.89382654311,+0
2010-08-16 00:05:30 UTC,+5.1801499383,+0,+3.45361641715,+0,+5.19146087683,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62413098047,+0,+0,+1.73071968709,+3.89295355971,+0
2010-08-16 00:06:00 UTC,+5.17966534157,+0,+3.45329333071,+0,+5.19275738639,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62553555112,+0,+0,+1.73115192962,+3.89400355773,+0
2010-08-16 00:06:30 UTC,+5.17954619454,+0,+3.45321389396,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62661876622,+0,+0,+1.73148527821,+3.89459119554,+0
2010-08-16 00:07:00 UTC,+5.17920571859,+0,+3.45298689457,+0,+0,+0,+2.16454407311,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73165738354,+3.89509810445,+0
2010-08-16 00:07:30 UTC,+5.17948348996,+0,+0,+0,+0,+0,+2.16469428508,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:00 UTC,+5.18000795453,+0,+0,+0,+0,+0,+2.16514324877,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:30 UTC,+0,+0,+0,+0,+0,+0,+2.16535226572,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+3.46566237367,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+3.46602039566,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+3.4665325248,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+3.4670483899,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+3.46690041741,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+3.46695389233,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46767304328,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46726255533,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46682251559,+0,+0,+2.16683078462,+4.76658746141,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46646367113,+0,+0,+2.16660649876,+4.76609408729,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46671413993,+0,+0,+2.16676304739,+4.76643845606,+0,+0,+0,+0,+0,+0,+3.03308831031
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46630202248,+0,+0,+2.16650546471,+4.76587183706,+0,+0,+3.032866064,+0,+0,+0,+3.03304042097
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16610747875,+3.46563999085,+0,+0,+2.16609168005,+4.76496161188,+0,+0,+3.03228682789,+0,+0,+0,+3.03230269261
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16620116525,+0,+0,+0,+0,+4.76516769686,+0,+0,+3.03241797331,+0,+0,+0,+3.03220907611
2010-08-16 00:19:30 UTC,+0,+0,+3.45489725943,+0,+0,+0,+0,+2.16616407278,+0,+0,+0,+0,+4.76508610347,+0,+0,+3.03236605007,+0,+0,+0,+3.03221979547
2010-08-16 00:20:00 UTC,+0,+0,+3.45464850987,+0,+0,+0,+0,+2.16648644263,+0,+0,+0,+0,+0,+0,+0,+3.03284379032,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+3.45439625214,+0,+0,+0,+0,+2.16641838207,+0,+0,+0,+0,+0,+0,+0,+3.03274851528,+0,+0,+3.89866265474,+0
2010-08-16 00:21:00 UTC,+0,+0,+3.45450556349,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.8992655495,+0
2010-08-16 00:21:30 UTC,+0,+0,+3.45480584531,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89955630082,+0
2010-08-16 00:22:00 UTC,+0,+0,+3.45501768691,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89898584901,+0
2010-08-16 00:22:30 UTC,+0,+0,+3.45450786036,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89943354726,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89980866905,+0
2010-08-16 00:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63308372358,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63283944417,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63184122699,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63127347058,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63180445381,+0,+0,+1.73322116939,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63119594886,+0,+2.16610090501,+1.73288926482,+0,+0
2010-08-16 00:26:30 UTC,+5.18034390114,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63001628939,+0,+2.16564712418,+1.73252623838,+0,+0
2010-08-16 00:27:00 UTC,+5.18063478631,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1656422055,+1.73252230341,+0,+0
2010-08-16 00:27:30 UTC,+5.18056105998,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16588826064,+0,+0,+0
2010-08-16 00:28:00 UTC,+5.18066997001,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+5.17947093245,+3.88479109643,+0,+0,+0,+3.46593696584,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+5.17921876673,+3.88460195918,+0,+0,+0,+3.46579467913,+2.16626428451,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+5.17927021052,+3.88464054467,+0,+0,+0,+3.46594069952,+2.16635555486,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+5.17922597068,+3.88460736251,+0,+0,+0,+3.46592930229,+2.16634843099,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+5.17924106691,+3.88461868546,+0,+5.20082693792,+0,+3.46666926268,+2.16681094477,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+3.88481877922,+0,+5.19905893853,+0,+3.46611051527,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+5.19872748476,+0,+3.46588954104,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+5.19693160783,+5.1967917494,+0,+0,+0,+3.46479437112,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+5.19771190349,+5.19757201772,+0,+0,+0,+3.46531459998,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+5.19738414015,+5.19724426586,+0,+0,+0,+3.46509607775,+3.89827049222,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+5.19742092975,+5.19728105418,+0,+0,+0,+3.46512060564,+3.89829808641,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+5.19749107919,+0,+0,+0,+3.46526063577,+3.89845562205,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+5.19716463833,+0,+0,+0,+3.46504298762,+3.89821076517,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+5.1976038294,+0,+0,+0,+0,+3.89854019378,+0,+2.16590156004,+0,+0,+0,+0,+0,+0,+0,+3.03172329156
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+5.19813307435,+0,+0,+0,+0,+3.89893717004,+0,+2.1661221079,+0,+0,+0,+0,+0,+0,+0,+3.03226759727
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16621976477,+0,+0,+0,+0,+0,+0,+0,+3.03211032927
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63049397062,+2.16573289274,+0,+0,+0,+0,+0,+0,+0,+3.03152390241
2010-08-16 00:37:00 UTC,+0,+0,+3.45376639354,+0,+0,+0,+0,+0,+0,+0,+5.63044107661,+2.16571254701,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+3.45368328367,+0,+0,+0,+0,+0,+0,+0,+5.63028936013,+0,+0,+0,+0,+0,+0,+0,+3.89736980482,+0
2010-08-16 00:38:00 UTC,+0,+0,+3.45299259844,+0,+0,+0,+0,+0,+0,+0,+5.63050774521,+0,+4.76418402264,+0,+0,+0,+0,+0,+3.89766968096,+0
2010-08-16 00:38:30 UTC,+0,+0,+3.4532279825,+0,+0,+0,+0,+0,+0,+0,+5.63114137066,+0,+4.76472015724,+0,+0,+0,+0,+0,+3.89818879567,+0
2010-08-16 00:39:00 UTC,+0,+0,+3.45343838698,+0,+0,+0,+0,+0,+0,+0,+5.63056809589,+0,+4.76423508765,+0,+0,+0,+0,+0,+3.89763598455,+0
2010-08-16 00:39:30 UTC,+0,+0,+3.45380154281,+0,+0,+0,+0,+0,+0,+0,+5.62947154073,+0,+4.76330725063,+0,+0,+0,+0,+0,+3.89664411257,+0
2010-08-16 00:40:00 UTC,+0,+0,+3.45424671649,+0,+0,+0,+0,+0,+0,+0,+5.62984105522,+0,+4.76361991089,+0,+0,+0,+0,+0,+3.89689984822,+0
2010-08-16 00:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62974144569,+0,+4.76353562748,+0,+0,+0,+0,+0,+3.89675042899,+0
2010-08-16 00:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76442087164,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7646874541,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.03181753129,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.03223424025,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.03239099901,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16623688372,+0,+0,+0,+0,+0,+0,+0,+3.03249444355,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16593958237,+0,+0,+0,+0,+0,+0,+0,+3.03207826418,+2.16615769984,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16578789865,+0,+0,+0,+0,+0,+0,+0,+3.03186592868,+2.16581273773,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16572897056,+0,+0,+0,+0,+0,+0,+5.6302936294,+0,+2.16575380885,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63104538054,+0,+2.16604298574,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+3.46539523986,+0,+0,+0,+0,+0,+0,+0,+0,+5.63104589062,+0,+2.16604318195,+1.73284308615,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+3.4652104419,+0,+0,+0,+0,+0,+0,+0,+0,+5.63074560761,+0,+0,+1.73275067756,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+3.46553289737,+0,+0,+0,+0,+0,+0,+0,+0,+5.63126957389,+0,+0,+1.73291192207,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+3.4648971342,+2.1657032722,+0,+0,+0,+0,+0,+0,+0,+5.63023650578,+0,+0,+1.7325940074,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+0,+3.46454819853,+2.16548516923,+0,+0,+0,+0,+0,+0,+0,+5.62966951112,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+0,+3.4645006373,+2.16545544099,+0,+3.46460273869,+0,+0,+0,+0,+0,+5.62959222765,+0,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+0,+3.46400279277,+2.16514426223,+0,+3.46410487514,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46465862492,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.46547725566,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+5.17975528138,+0,+0,+0,+0,+0,+0,+0,+3.46541428887,+0,+0,+2.16595061123,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+5.17838748861,+0,+0,+0,+0,+0,+0,+0,+3.46524296519,+0,+0,+2.16584353007,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+5.1802365686,+0,+0,+0,+0,+0,+0,+0,+3.46538042659,+0,+0,+2.16592944654,+0,+0,+0,+0,+0,+0,+0,+3.03135047019
2010-08-16 00:52:00 UTC,+5.18080241603,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16590220649,+0,+0,+0,+0,+0,+0,+0,+3.03109257758
2010-08-16 00:52:30 UTC,+5.18092150858,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.03130188907
2010-08-16 00:53:00 UTC,+5.18018368242,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.03230341468
2010-08-16 00:53:30 UTC,+5.17976418474,+0,+0,+0,+0,+0,+0,+0,+0,+3.89926825255,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.03194355824
2010-08-16 00:54:00 UTC,+5.18062061293,+0,+0,+0,+0,+0,+0,+0,+0,+3.89929157744,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+5.18000352945,+0,+3.45351194061,+0,+0,+0,+0,+0,+0,+3.89880034694,+0,+0,+0,+0,+0,+0,+0,+0,+3.89800745401,+0
2010-08-16 00:55:00 UTC,+0,+0,+3.4545037439,+0,+0,+0,+0,+0,+0,+3.89783642937,+0,+0,+0,+0,+0,+0,+0,+0,+3.89690970599,+0
2010-08-16 00:55:30 UTC,+0,+0,+3.45401366508,+5.19632713298,+0,+0,+0,+0,+0,+3.89747767965,+0,+0,+0,+0,+0,+0,+0,+0,+3.89659251384,+0
2010-08-16 00:56:00 UTC,+0,+0,+3.45384668578,+5.19646421591,+0,+0,+0,+0,+0,+3.89758049926,+0,+0,+0,+0,+0,+0,+0,+0,+3.89682950392,+0
2010-08-16 00:56:30 UTC,+0,+3.88470363385,+3.45307910905,+5.19780620041,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89778115916,+0
2010-08-16 00:57:00 UTC,+0,+3.88396117762,+3.45241915095,+5.19761590515,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89763847614,+0
2010-08-16 00:57:30 UTC,+0,+3.88357643116,+3.45207715564,+5.19737544181,+0,+0,+0,+0,+0,+0,+0,+0,+4.7642058141,+0,+0,+0,+0,+0,+3.89770082071,+0
2010-08-16 00:58:00 UTC,+0,+3.8838735091,+0,+5.19775950762,+0,+0,+0,+0,+0,+0,+0,+0,+4.7645578695,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+3.88418452405,+0,+5.19690931724,+0,+0,+0,+0,+0,+0,+0,+0,+4.76377853923,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76488982454,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76498298306,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7651042598,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76462912294,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.62988740246,+0,+0,+0,+0,+0,+2.16554020296,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63002503887,+0,+0,+3.03177853833,+0,+0,+2.16559314625,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63025595589,+0,+0,+3.0319028905,+0,+0,+2.16568197091,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.63061666213,+0,+0,+3.03209713606,+0,+0,+2.16582072035,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+3.46535338843,+0,+0,+0,+0,+5.63112698712,+0,+0,+3.0323719535,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+3.4650548527,+0,+0,+0,+0,+5.63064187536,+0,+0,+3.03211071376,+0,+3.03189067945,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+5.19671240239,+3.46463936134,+0,+0,+0,+0,+5.62996671415,+0,+0,+3.03174712961,+0,+3.03152713041,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+5.1963769761,+3.46441573088,+0,+0,+0,+0,+5.62960332124,+0,+0,+0,+0,+3.03133145692,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+5.19645285186,+3.46446631764,+2.16543908186,+0,+0,+0,+5.62968552323,+2.16542192272,+0,+0,+0,+3.03137571962,+0,+1.7323785767,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+5.19738895007,+3.46509041923,+2.16582917968,+0,+0,+0,+0,+2.16581201516,+0,+0,+0,+3.03192179966,+0,+1.73269065998,+0,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+5.19654023241,+0,+2.16547549574,+0,+3.46463549149,+0,+0,+2.16545833609,+0,+0,+0,+3.03142669374,+0,+1.73240770827,+0,+0
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,+5.19706732616,+0,+2.16569515017,+2.16569378133,+3.46498692286,+0,+0,+2.1656779875,+0,+0,+0,+0,+0,+1.73258343464,+0,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+5.19765154273,+0,+0,+2.16593723993,+3.46537643997,+0,+0,+2.16592144323,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+5.19762782697,+0,+0,+2.16592735694,+3.46536062786,+0,+0,+0,+0,+0,+5.63080936617,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16630836157,+3.46597020924,+0,+0,+0,+0,+0,+5.63179984796,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16611663673,+3.4656634626,+0,+0,+0,+0,+0,+5.63130142892,+0,+0,+0,+0,+0
