# file...... Output/hvac/house_hvac_file_029.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_3C_tm_2_C_3_Meter_49_561:hvac_load,house_2_4C_tm_2_C_4_Meter_49_562:hvac_load,house_2_5C_tm_2_C_5_Meter_49_563:hvac_load,house_2_6C_tm_2_C_6_Meter_49_564:hvac_load,house_2_7C_tm_2_C_7_Meter_49_565:hvac_load,house_2_8C_tm_2_C_8_Meter_49_566:hvac_load,house_2_9C_tm_2_C_9_Meter_49_567:hvac_load,house_2_10C_tm_2_C_10_Meter_49_568:hvac_load,house_2_11C_tm_2_C_11_Meter_49_569:hvac_load,house_2_12C_tm_2_C_12_Meter_49_570:hvac_load,house_2_13C_tm_2_C_13_Meter_49_571:hvac_load,house_2_14C_tm_2_C_14_Meter_49_572:hvac_load,house_2_15C_tm_2_C_15_Meter_49_573:hvac_load,house_2_1C_tm_2_C_1_Meter_50_574:hvac_load,house_2_2C_tm_2_C_2_Meter_50_575:hvac_load,house_2_3C_tm_2_C_3_Meter_50_576:hvac_load,house_2_4C_tm_2_C_4_Meter_50_577:hvac_load,house_2_5C_tm_2_C_5_Meter_50_578:hvac_load,house_2_6C_tm_2_C_6_Meter_50_579:hvac_load,house_2_7C_tm_2_C_7_Meter_50_580:hvac_load
2010-08-16 00:07:30 UTC,+5.5882918627,+4.29930695341,+0,+0,+4.7292128219,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.43945033858,+0,+0,+0,+0,+3.43923745521
2010-08-16 00:08:00 UTC,+5.59198131063,+4.30214551281,+0,+0,+4.7323351936,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44179224939,+0,+0,+0,+0,+0
2010-08-16 00:08:30 UTC,+5.59296858113,+4.30290509145,+0,+0,+4.73317071844,+0,+0,+0,+0,+0,+1.72135539624,+0,+0,+0,+3.44241838079,+0,+0,+0,+0,+0
2010-08-16 00:09:00 UTC,+5.59560089936,+0,+5.59614718049,+0,+4.73539844357,+0,+0,+0,+0,+0,+1.72216560453,+0,+0,+0,+3.44405255673,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+5.60006406127,+0,+4.73871286702,+0,+0,+0,+0,+0,+1.72337103746,+0,+0,+0,+3.44640299232,+0,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,+0,+0,+5.60300636867,+0,+4.74120261673,+0,+0,+0,+0,+0,+1.72427654221,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,+0,+0,+5.60640991544,+0,+4.74408266239,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+5.61170711956,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+5.61256483831,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.02124371721,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+0,+0,+4.31545392481,+0,+3.02113899982,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+0,+0,+4.31522763216,+0,+3.02100355644,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+0,+4.31578165162,+0,+3.02139142667,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,+4.31452875208,+0,+3.02051426897,+0,+0,+0,+1.72611570055,+2.15741945852,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+4.31314908831,+0,+3.01954836334,+0,+1.72559048819,+0,+1.72556371087,+2.15674120431,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+4.31582926531,+0,+0,+0,+1.72666282277,+0,+1.72663602289,+2.15813401562,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72651721717,+0,+1.72649042036,+2.15792341014,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72614043662,+0,+0,+2.15744211859,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15704947821,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15661921292,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17701197296,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.18060307268,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+5.60965124452,+0,+0,+0,+0,+0,+0,+0,+0,+5.17815669424,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+5.61016243065,+0,+0,+0,+0,+0,+0,+0,+0,+5.17862855811,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+5.60786182964,+0,+0,+0,+0,+0,+0,+0,+0,+5.17650492756,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+5.60521387616,+0,+0,+0,+0,+0,+0,+2.58746142791,+0,+5.17406066414,+0,+0,+0,+0,+0,+0,+0,+1.72523478848,+0,+0
2010-08-16 00:25:30 UTC,+5.60863300663,+0,+0,+0,+0,+0,+0,+2.58903981564,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72615522241,+0,+0
2010-08-16 00:26:00 UTC,+5.60720827033,+0,+0,+0,+0,+0,+0,+2.58838210855,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72571926652,+0,+0
2010-08-16 00:26:30 UTC,+5.60153870323,+0,+0,+0,+0,+0,+0,+2.58576484209,+0,+0,+1.72397915174,+0,+0,+0,+0,+0,+0,+1.72398358744,+0,+0
2010-08-16 00:27:00 UTC,+5.5983275824,+0,+5.5988477139,+0,+0,+0,+0,+2.58428247862,+0,+0,+1.72299080855,+0,+0,+0,+3.44564300205,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+5.59773759431,+0,+5.59825765595,+0,+4.7371939561,+0,+0,+0,+0,+0,+1.72280921753,+0,+0,+0,+3.4452648341,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+5.60119985031,+0,+4.73968362034,+0,+0,+0,+0,+0,+1.72371468128,+0,+0,+0,+3.44701519099,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+5.60111040821,+0,+4.73960793506,+0,+0,+0,+3.01621786419,+0,+0,+0,+0,+0,+3.44696429678,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+5.60014043461,+0,+4.7387871502,+7.32180376116,+0,+0,+3.01569552309,+0,+0,+0,+0,+0,+3.44644611316,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+0,+0,+5.60014874666,+0,+4.73879418381,+7.32181462801,+4.30765222793,+0,+3.01569999923,+0,+0,+0,+0,+0,+3.44650021897,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+4.74028032195,+7.32411071617,+4.30900312601,+0,+3.01664576597,+0,+0,+0,+0,+0,+3.4475207918,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+4.74481201246,+7.33111219235,+4.31312242815,+0,+3.0195296985,+0,+0,+0,+0,+0,+3.4509276935,+0,+0,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+4.74348616823,+7.32906375879,+4.31191723706,+0,+3.01868594157,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+7.3271279107,+4.31077828536,+0,+3.01788855897,+0,+0,+0,+1.72461517627,+0,+0,+0,+0,+0,+0,+3.4488000562
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+7.32171510392,+4.30759367312,+0,+0,+0,+0,+0,+1.72334104464,+0,+0,+0,+0,+0,+0,+3.44621977959
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72464039937,+0,+0,+0,+0,+0,+0,+3.44869492072
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72462232402,+0,+0,+0,+0,+0,+0,+3.44872105655
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44895654274
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44777851094
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44671655017
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72393251842,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72404419698,+0,+0,+0,+0,+0,+1.72389877587,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72310222775,+0,+0,+0,+0,+0,+1.72296081809,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72426909978,+0,+0,+0,+0,+0,+1.72408553817,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+4.31108355224,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15547741881,+0,+0,+1.72442499319,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+4.3103206819,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15509604734,+0,+0,+1.7241198851,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+4.30782839693,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1538055018,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+4.30882552901,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15430243266,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+4.30831820025,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15404881588,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+4.30770046535,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15367321472,+0,+5.16822040138,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+4.30820170478,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.168958091,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+5.59691805804,+4.30592446621,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16645392285,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+5.59797446675,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16735943869,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+5.59834712411,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16782188103,+0,+1.7229479241,+0,+0
2010-08-16 00:43:30 UTC,+5.59794731711,+0,+0,+0,+0,+0,+0,+0,+3.01479457808,+5.16735307491,+0,+0,+0,+0,+0,+5.16741119717,+0,+1.72281099495,+0,+0
2010-08-16 00:44:00 UTC,+5.59422349595,+0,+5.59474314141,+0,+0,+0,+4.30349429828,+0,+3.0127890233,+5.16391570348,+0,+0,+1.72170092552,+0,+0,+5.16416127134,+0,+1.72172741327,+0,+0
2010-08-16 00:44:30 UTC,+5.59355891753,+0,+5.59407848432,+0,+0,+0,+4.30298305166,+2.58208109941,+3.0124310984,+5.16330224684,+0,+0,+1.72149638084,+0,+0,+5.16358953589,+0,+1.72153678677,+0,+0
2010-08-16 00:45:00 UTC,+5.59484961173,+0,+5.59536933135,+0,+0,+0,+4.30397595641,+2.58267692809,+3.01312623324,+5.16449365618,+0,+0,+1.72189363215,+0,+0,+5.16460487891,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+5.59910095159,+0,+5.59962117468,+0,+0,+0,+4.30724642561,+2.58463949237,+3.0154158961,+5.16841796767,+0,+0,+1.72320211437,+0,+0,+5.16852927093,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+5.60097452448,+0,+5.60149496939,+0,+0,+0,+4.30868772708,+2.58550439782,+3.01642495446,+5.1701474186,+0,+4.30913049932,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+5.60184587819,+4.74031411392,+0,+0,+4.30895764211,+2.58566637018,+0,+5.17047129586,+1.72391349711,+4.30940045045,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+4.74536681758,+4.74599735471,+0,+4.31355042073,+0,+0,+0,+1.72575106067,+4.31399384298,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+4.74368249267,+4.74359857244,+0,+0,+0,+0,+0,+1.72513850662,+4.31246262999,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,+0,+4.7407945608,+4.74071071851,+0,+0,+0,+0,+0,+1.72408822568,+4.30983722277,+0,+0,+3.44786294116,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,+0,+4.74240344263,+4.74231955691,+0,+0,+0,+0,+0,+0,+4.31129985076,+0,+0,+3.44900485501,+0,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+4.73680965758,+4.73672592291,+0,+0,+0,+0,+0,+0,+4.30621456334,+0,+0,+3.44492531264,+0,+0,+0,+5.16673621199,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+4.73972692865,+4.73964311519,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44695568109,+0,+0,+0,+5.16978127597,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+4.74312446006,+4.74304055489,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44929780153,+0,+0,+0,+5.17329389299,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+4.74295310793,+4.74286920738,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44917313924,+0,+0,+0,+5.17310692956,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+4.74352669782,+4.74344278179,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.4495898157,+0,+0,+0,+5.17373184398,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+7.33007848721,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17463520832,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+7.32790390245,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17310045341,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+7.32438085725,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17070903753,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+7.33437320261,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+7.3303959169,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+7.32468781482,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72260300133,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7237590571,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72368063089,+0,+1.72365389374,+2.15437568614,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72343361321,+0,+1.72340688126,+2.15404835065,+0,+0,+1.72328169779,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.01571140932,+0,+1.72339772362,+0,+0,+2.15396766826,+0,+0,+1.72321714956,+0,+0,+3.44618448893
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.0136062967,+0,+1.7221946817,+0,+0,+2.1524592826,+0,+0,+1.72201039788,+0,+0,+3.44377120628
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+4.30636695436,+0,+3.01480017629,+0,+0,+0,+0,+2.1533294194,+0,+0,+1.72270653221,+0,+0,+3.44516334763
2010-08-16 00:59:30 UTC,+0,+0,+5.59745055852,+0,+0,+0,+4.3055768125,+0,+3.01424699621,+0,+0,+0,+0,+2.15294650756,+0,+0,+1.72240019179,+1.72249936611,+0,+3.4445507228
2010-08-16 01:00:00 UTC,+0,+0,+5.59776291023,+0,+0,+0,+4.30581706986,+0,+3.01441520092,+0,+0,+0,+0,+0,+0,+0,+0,+1.72263563723,+0,+3.44482321902
2010-08-16 01:00:30 UTC,+0,+0,+5.59399075609,+0,+0,+0,+4.30291557212,+0,+3.0123838558,+0,+0,+0,+0,+0,+0,+0,+0,+1.72147481772,+0,+3.44250197218
2010-08-16 01:01:00 UTC,+5.58961201905,+0,+5.59013111825,+0,+0,+0,+4.299946783,+0,+3.01030539976,+0,+0,+0,+0,+0,+0,+0,+0,+1.72026821494,+0,+3.44008917436
2010-08-16 01:01:30 UTC,+5.59206865081,+0,+5.59258804104,+0,+0,+0,+4.3018366198,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+5.59434253356,+0,+5.59486219312,+0,+0,+0,+4.30358587149,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+5.59645885067,+0,+5.59697876087,+0,+0,+0,+0,+2.58341980797,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+5.59994665177,+0,+0,+0,+0,+0,+0,+2.58502989656,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+5.59958064461,+0,+0,+0,+0,+0,+0,+2.5848609351,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+5.59998614765,+0,+0,+0,+0,+0,+0,+2.58504812921,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+5.59752120954,+0,+0,+0,+0,+0,+0,+2.58391022927,+0,+5.16695974506,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+5.6003793719,+0,+0,+0,+0,+0,+0,+0,+0,+5.1695980473,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17356244989,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17194933421,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17488822051,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+4.74483375887,+0,+0,+0,+0,+5.17549243821,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+4.74523886172,+0,+0,+0,+0,+0,+0,+0,+1.72570828155,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+4.74762125392,+0,+0,+0,+0,+0,+1.72660151192,+0,+1.72657471333,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+4.74556658972,+0,+0,+0,+0,+0,+1.72585425301,+0,+1.72582747014,+0,+0,+0,+0,+0,+0,+0
