# file...... Output/hvac/house_hvac_file_031.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_5A_tm_0_A_5_Meter_52_601:hvac_load,house_0_6A_tm_0_A_6_Meter_52_602:hvac_load,house_0_7A_tm_0_A_7_Meter_52_603:hvac_load,house_0_8A_tm_0_A_8_Meter_52_604:hvac_load,house_0_9A_tm_0_A_9_Meter_52_605:hvac_load,house_0_10A_tm_0_A_10_Meter_52_606:hvac_load,house_0_11A_tm_0_A_11_Meter_52_607:hvac_load,house_0_12A_tm_0_A_12_Meter_52_608:hvac_load,house_0_13A_tm_0_A_13_Meter_52_609:hvac_load,house_0_14A_tm_0_A_14_Meter_52_610:hvac_load,house_0_15A_tm_0_A_15_Meter_52_611:hvac_load,house_0_1A_tm_0_A_1_Meter_53_612:hvac_load,house_0_2A_tm_0_A_2_Meter_53_613:hvac_load,house_0_3A_tm_0_A_3_Meter_53_614:hvac_load,house_0_4A_tm_0_A_4_Meter_53_615:hvac_load,house_0_5A_tm_0_A_5_Meter_53_616:hvac_load,house_0_6A_tm_0_A_6_Meter_53_617:hvac_load,house_0_7A_tm_0_A_7_Meter_53_618:hvac_load,house_0_8A_tm_0_A_8_Meter_53_619:hvac_load,house_0_9A_tm_0_A_9_Meter_53_620:hvac_load
2010-08-16 00:07:00 UTC,+0,+0,+3.4492239071,+3.44940859476,+6.03540603771,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72598831341,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72514696989,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.45136320203,+0,+0,+0,+0,+0,+1.72571813678,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+4.31637895813,+0,+0,+0,+0,+0,+3.45113633775,+0,+0,+0,+0,+0,+1.72560470163,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+4.31767732018,+0,+0,+0,+0,+0,+3.45233503087,+0,+0,+0,+0,+0,+1.7262040641,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+4.31971113028,+0,+0,+0,+0,+0,+3.45409586582,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+4.32288361753,+0,+0,+0,+0,+0,+3.45682392585,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+0,+4.32342409741,+0,+0,+3.89129445241,+0,+0,+3.45735758021,+0,+0,+0,+2.59301315387,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+0,+4.32501275761,+0,+0,+3.89272436369,+0,+0,+0,+0,+0,+0,+2.59408256092,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+0,+4.32455468313,+0,+0,+3.8923120629,+0,+0,+0,+0,+0,+0,+2.59374624049,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+0,+4.32319430102,+0,+0,+3.89104944499,+4.32328936233,+0,+0,+2.5928991928,+0,+0,+2.59295746667,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+4.32254851976,+0,+0,+3.89046820562,+4.32264355741,+0,+0,+2.59250825591,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+4.32061915893,+0,+0,+3.88873167258,+4.32071412586,+0,+0,+2.59113034223,+0,+0,+0,+3.45472577009,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88831058383,+4.3202462615,+0,+0,+2.5907247746,+0,+0,+0,+3.45418503477,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61407728564,+0,+4.31914226798,+0,+0,+2.59001199341,+0,+0,+0,+3.45323469769,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61518227884,+0,+4.31999241755,+0,+0,+2.59060839297,+0,+0,+0,+3.45402986545,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61524584255,+0,+4.32004132163,+0,+0,+0,+0,+0,+0,+3.4541448626,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61579357502,+0,+0,+0,+0,+0,+0,+0,+0,+3.45453346626,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61419971356,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31645048861
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61504375623,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31720430023
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31796254035
2010-08-16 00:21:00 UTC,+0,+2.15993104669,+0,+0,+6.04649618764,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.317203238
2010-08-16 00:21:30 UTC,+0,+2.15925506118,+0,+0,+6.04460394939,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31589284024
2010-08-16 00:22:00 UTC,+0,+2.15819166584,+3.45273103338,+0,+6.04162726245,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31358758912
2010-08-16 00:22:30 UTC,+0,+2.15920538702,+3.45435276601,+3.45453779379,+6.04446490007,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31580216905
2010-08-16 00:23:00 UTC,+0,+0,+3.45404185469,+3.45422686186,+6.0439208809,+0,+3.88584646772,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72639949521,+0,+4.31538974185
2010-08-16 00:23:30 UTC,+0,+0,+3.45370362393,+3.45388860866,+6.04332905935,+0,+3.88546595316,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72615632556,+3.02074647015,+0
2010-08-16 00:24:00 UTC,+0,+0,+3.45408877866,+3.45427378894,+6.04400298641,+0,+3.88589925788,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72637645184,+3.02113168805,+0
2010-08-16 00:24:30 UTC,+0,+0,+3.45465303355,+3.45483808124,+6.04499029523,+0,+3.88653405288,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72669925516,+3.02169658935,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+3.4560171129,+6.04705317713,+0,+3.88786039281,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72726983535,+3.0226950967,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+3.45617196077,+0,+0,+3.88803458738,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+3.45702256411,+0,+0,+3.88899146514,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02306414533,+0,+2.59118215676,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02202601806,+0,+2.59029233657,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02157811215,+0,+2.58990841859,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02139617275,+0,+2.58975247109,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88629049077,+0,+0,+0,+0,+3.0210428401,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88740328109,+0,+0,+0,+0,+3.02202176264,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88636903829,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88575721739,+0,+0,+3.45211059922,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88436361268,+4.31586085074,+0,+3.45075278472,+0,+0,+0,+0,+3.45055405654,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88541154656,+4.31702519179,+0,+3.4517535979,+0,+0,+0,+0,+3.45155479943,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31810093318,+0,+3.45270408718,+0,+0,+0,+0,+3.45250522197,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31907395025,+0,+3.45345732623,+0,+0,+3.02167325911,+0,+3.45325840813,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.3147686378,+0,+3.44965563273,+2.58717859353,+0,+3.0183469211,+0,+3.4494569816,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31564170905,+0,+0,+2.58774857792,+0,+3.01901189436,+0,+3.45021693052,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31584040827,+0,+0,+2.58788266238,+0,+3.01916832423,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17939761934,+0,+2.58841129201,+0,+3.01978505088,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17800535736,+0,+2.58766634257,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17876197677,+0,+2.5880957966,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60931655958,+0,+0,+5.17787344445,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60972122175,+0,+0,+5.17824698177,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.60983954506,+0,+0,+5.17835620417,+0,+0,+0,+0,+0,+0,+1.7253491079,+0,+0
2010-08-16 00:37:00 UTC,+0,+2.15836537576,+0,+0,+0,+0,+0,+5.61058256092,+0,+0,+5.17904207048,+0,+0,+0,+0,+0,+0,+1.72559837529,+0,+0
2010-08-16 00:37:30 UTC,+0,+2.15848323995,+0,+0,+0,+0,+0,+5.61088892789,+0,+0,+5.17932487305,+0,+0,+0,+0,+0,+0,+1.72573130248,+0,+0
2010-08-16 00:38:00 UTC,+0,+2.15970243086,+0,+0,+0,+0,+0,+5.61405799824,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72677674984,+0,+0
2010-08-16 00:38:30 UTC,+3.88666009559,+2.15947185855,+0,+0,+0,+0,+0,+5.61345866644,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72661740685,+0,+0
2010-08-16 00:39:00 UTC,+3.8868040051,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58985070131,+0,+0,+0,+4.31588343509
2010-08-16 00:39:30 UTC,+3.88708078998,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59010191584,+0,+0,+0,+4.31630206059
2010-08-16 00:40:00 UTC,+3.88563014836,+0,+3.45386356505,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58908183245,+0,+0,+0,+4.31460218711
2010-08-16 00:40:30 UTC,+3.88545486504,+0,+3.45370775959,+0,+6.04333629572,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58904391596,+0,+0,+0,+4.31453900283
2010-08-16 00:41:00 UTC,+3.88612935366,+0,+3.45430729755,+0,+6.04438534132,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31549292922
2010-08-16 00:41:30 UTC,+0,+0,+3.45352071655,+0,+6.04300901594,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.3142733263
2010-08-16 00:42:00 UTC,+0,+0,+3.45249908398,+3.45268398886,+6.04122140744,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31303179846
2010-08-16 00:42:30 UTC,+0,+0,+3.45393377013,+3.45411877012,+6.04373175923,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31500171712
2010-08-16 00:43:00 UTC,+0,+0,+3.45253253545,+3.45271744254,+6.04127993937,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+3.45493559594,+6.04516091091,+0,+0,+0,+3.88685651202,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02210224725,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+3.45424463195,+6.04395197213,+0,+3.885866458,+0,+3.88607916404,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02105195132,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+3.45319724255,+6.042119417,+0,+3.88468820774,+0,+3.8849008305,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02015369311,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+3.45300355561,+0,+0,+3.88447032154,+0,+3.88468292891,+0,+0,+0,+0,+0,+0,+0,+3.45107724179,+0,+3.01990334861,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+3.45166098777,+0,+0,+3.88296001326,+0,+3.88317251386,+0,+0,+0,+0,+3.01853048459,+0,+0,+3.44951623402,+0,+3.01853734552,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+3.8838647166,+0,+3.88407728115,+4.31554271279,+0,+0,+0,+3.01935851537,+0,+0,+3.4504624774,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+3.88380082551,+0,+0,+4.31547171951,+0,+3.45047036055,+0,+3.01919152966,+0,+0,+3.45027165219,+0,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+3.88265169933,+0,+0,+4.31419485521,+0,+3.44950845218,+0,+3.01834985,+0,+0,+3.44930981139,+0,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+0,+3.88247014885,+0,+0,+4.31399312339,+0,+3.44939485899,+0,+3.0182504548,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31527992956,+0,+3.45041039421,+0,+3.0191390585,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31223049092,+0,+3.44772681919,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31535902923,+0,+3.45046825471,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44937701707,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+0,+4.31089538678,+0,+0,+0,+0,+0,+0,+2.584864894,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+4.31184750775,+0,+0,+0,+0,+0,+0,+2.58544856392,+0,+3.01632857911,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+4.31503327699,+0,+0,+0,+0,+0,+0,+2.5874388619,+0,+3.01865056364,+0,+0,+1.72503785159,+0,+0
2010-08-16 00:51:30 UTC,+0,+2.15586686075,+0,+0,+0,+4.31136226342,+0,+0,+0,+0,+0,+0,+2.58498673262,+0,+3.01578978284,+2.58505978755,+0,+1.7234030056,+0,+0
2010-08-16 00:52:00 UTC,+0,+2.156163939,+0,+0,+0,+4.31195635145,+0,+0,+0,+0,+0,+0,+2.58544717733,+0,+3.01632696144,+2.58552025,+0,+1.72370998623,+0,+0
2010-08-16 00:52:30 UTC,+0,+2.15623778436,+0,+0,+0,+4.31210402516,+0,+0,+0,+0,+0,+0,+2.58558056719,+0,+3.01648258095,+2.585653645,+0,+1.72379891787,+0,+0
2010-08-16 00:53:00 UTC,+0,+2.1570781112,+0,+0,+0,+4.31378448522,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58689443535,+0,+1.72462612668,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+4.31467843099,+0,+5.6083985058,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+4.31585013048,+0,+5.60992149362,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61300783559,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61506067293,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61581686475,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61274448131,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.61311528619,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+3.45542038409,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+3.455281656,+0,+0,+0,+0,+0,+3.8874540655,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31631029544
2010-08-16 00:59:00 UTC,+0,+0,+3.4537776523,+0,+0,+0,+0,+0,+3.8857619198,+0,+0,+0,+0,+0,+0,+0,+3.45160764889,+0,+0,+4.31424062244
2010-08-16 00:59:30 UTC,+0,+0,+3.45414898517,+0,+0,+0,+0,+0,+3.8861797042,+0,+0,+0,+0,+0,+0,+0,+3.45210485498,+0,+0,+4.31486208171
2010-08-16 01:00:00 UTC,+0,+0,+3.45189056798,+0,+0,+0,+0,+0,+3.88363877228,+0,+0,+0,+0,+0,+0,+0,+3.44964556985,+0,+0,+4.31178821463
2010-08-16 01:00:30 UTC,+0,+0,+3.45331393705,+0,+6.04264720206,+0,+0,+0,+3.88524019647,+0,+0,+0,+0,+0,+0,+0,+3.45140552797,+0,+0,+4.31398799098
2010-08-16 01:01:00 UTC,+0,+0,+3.45406943058,+0,+6.04396913199,+0,+0,+0,+3.8860901978,+0,+0,+0,+0,+0,+0,+0,+3.45217561941,+0,+0,+4.31495053035
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+6.04417371272,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31494276134
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+6.04068566975,+0,+0,+0,+0,+4.31543343716,+0,+3.45031885828,+0,+0,+0,+0,+0,+0,+0,+4.31238140684
2010-08-16 01:02:30 UTC,+0,+0,+0,+3.45342719172,+6.04252174542,+0,+0,+0,+0,+4.31674517815,+0,+3.45157020877,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+3.4542560979,+6.04395598243,+0,+0,+0,+0,+4.31776983496,+0,+3.45247440277,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+3.88547955541,+0,+0,+3.45392386492,+6.04337469716,+0,+0,+0,+0,+4.3173545494,+0,+3.45205463787,+0,+3.02058538307,+0,+0,+0,+0,+3.0205846635,+0
2010-08-16 01:04:00 UTC,+3.88457842393,+0,+0,+3.45312281177,+6.04197314941,+0,+0,+0,+0,+4.31635324665,+0,+3.45112220056,+0,+3.01976948678,+0,+2.58835166774,+0,+0,+3.01976876573,+0
2010-08-16 01:04:30 UTC,+3.88502328868,+0,+0,+3.45350826391,+6.0426475486,+0,+0,+0,+0,+4.31683505525,+0,+3.45140612538,+0,+3.02001792515,+0,+2.58856461307,+0,+0,+3.02001720454,+0
2010-08-16 01:05:00 UTC,+3.88504825784,+0,+0,+3.45353045991,+0,+0,+0,+0,+0,+4.31686279987,+0,+3.45129185716,+0,+3.01991793878,+0,+2.58847891121,+0,+0,+3.019917218,+0
2010-08-16 01:05:30 UTC,+3.88432570185,+0,+0,+3.45288815365,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01939603628,+0,+2.58803157006,+0,+1.72538423047,+0,+0
2010-08-16 01:06:00 UTC,+0,+2.15765402484,+0,+0,+0,+0,+3.88341093478,+0,+0,+0,+0,+0,+0,+3.01884083047,+0,+0,+0,+1.72506696688,+0,+0
