# file...... Output/hvac/house_hvac_file_032.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_10A_tm_0_A_10_Meter_53_621:hvac_load,house_0_11A_tm_0_A_11_Meter_53_622:hvac_load,house_0_12A_tm_0_A_12_Meter_53_623:hvac_load,house_0_13A_tm_0_A_13_Meter_53_624:hvac_load,house_0_14A_tm_0_A_14_Meter_53_625:hvac_load,house_0_15A_tm_0_A_15_Meter_53_626:hvac_load,house_0_1A_tm_0_A_1_Meter_55_627:hvac_load,house_0_2A_tm_0_A_2_Meter_55_628:hvac_load,house_0_3A_tm_0_A_3_Meter_55_629:hvac_load,house_0_4A_tm_0_A_4_Meter_55_630:hvac_load,house_0_5A_tm_0_A_5_Meter_55_631:hvac_load,house_0_6A_tm_0_A_6_Meter_55_632:hvac_load,house_0_7A_tm_0_A_7_Meter_55_633:hvac_load,house_0_8A_tm_0_A_8_Meter_55_634:hvac_load,house_0_1B_tm_0_B_1_Meter_56_635:hvac_load,house_0_2B_tm_0_B_2_Meter_56_636:hvac_load,house_0_3B_tm_0_B_3_Meter_56_637:hvac_load,house_0_4B_tm_0_B_4_Meter_56_638:hvac_load,house_0_5B_tm_0_B_5_Meter_56_639:hvac_load,house_0_6B_tm_0_B_6_Meter_56_640:hvac_load
2010-08-16 15:40:30 UTC,+5.99272142639,+5.13649705309,+2.56856881415,+2.99649320451,+6.84779791987,+2.99646453224,+3.84666961513,+4.70152403854,+5.12826678947,+1.70980355426,+2.56468891803,+3.84695389137,+5.98308213082,+5.12850008135,+3.45061670692,+3.01923636539,+0,+0,+5.17523823532,+0
2010-08-16 15:41:00 UTC,+5.99316227533,+5.13687491293,+2.56875777423,+2.99671364133,+6.84830165067,+2.99668496585,+3.84695269993,+4.70187003685,+5.12864417949,+1.70992938682,+2.56487766607,+3.84723700569,+5.98352242832,+5.12887749018,+3.45038094768,+3.01903008069,+0,+0,+5.17488465661,+0
2010-08-16 15:41:30 UTC,+5.99245339593,+5.13626731918,+2.56845392885,+2.99635918177,+6.84749165804,+2.99633051146,+3.84646070957,+4.70126870525,+5.12798829033,+1.70971069473,+2.56454962932,+3.84674496403,+5.9827572084,+5.12822156833,+3.45142325744,+3.01994208125,+0,+0,+5.17644785537,+0
2010-08-16 15:42:00 UTC,+5.99745685621,+5.14055587826,+2.57059855079,+2.99886105214,+6.85320880241,+2.99883234535,+3.84979802821,+4.70534771839,+5.1324373837,+1.71119414896,+2.56677480134,+3.85008263061,+5.98794792519,+5.13267088356,+3.44841206194,+3.01730734438,+0,+0,+5.17193183022,+0
2010-08-16 15:42:30 UTC,+5.99401612034,+5.1376067594,+2.56912375594,+2.99714058779,+6.8492772864,+2.99711190608,+3.84744469376,+4.70247137269,+5.12930007317,+1.71014808047,+2.56520570517,+3.84772905084,+5.98428765352,+5.1295334166,+3.45001137751,+0,+0,+0,+5.1743303956,+4.31225368879
2010-08-16 15:43:00 UTC,+5.9959570688,+5.13927038251,+2.56995570031,+2.99811111641,+6.8514950881,+2.99808242055,+3.84875306489,+4.70407051968,+5.1310443074,+1.71072965774,+2.56607806743,+3.84903755838,+5.98632263574,+5.1312777378,+3.44950131715,+0,+0,+3.88018806961,+5.17356543518,+4.31161616214
2010-08-16 15:43:30 UTC,+5.99337776034,+5.13705960916,+2.56885013707,+2.99682138987,+6.84854787214,+2.99679271281,+3.84697637861,+4.70189897793,+5.1286757464,+1.70993991209,+2.56489345391,+3.8472606868,+5.98355925713,+5.12890905864,+3.44927343771,+0,+5.60365595466,+3.87993174674,+5.1732236741,+4.31133133461
2010-08-16 15:44:00 UTC,+5.99464502281,+5.13814580344,+2.56939332097,+2.99745505664,+6.84999589439,+2.99742637034,+3.84786838704,+4.70298922868,+5.12986491318,+1.71033641416,+2.56548820454,+3.84815278828,+5.98494664723,+5.13009828476,+3.44991535552,+0,+5.60469873243,+3.88065378731,+5.17418638712,+4.31213367049
2010-08-16 15:44:30 UTC,+5.99289059004,+5.13664204642,+0,+2.99657779107,+6.84799121279,+2.99654911757,+3.84657910379,+4.70141341171,+5.12814612578,+1.70976332152,+2.56462856917,+3.84686337057,+5.98294135357,+5.12837941162,+3.44940464627,+0,+5.60386909933,+3.88007933245,+5.17342045347,+4.31149533276
2010-08-16 15:45:00 UTC,+5.99294334286,+5.13668726183,+0,+2.99660416896,+6.8480514901,+2.99657549507,+3.84678690823,+4.70166739916,+5.12842315692,+0,+2.56476712372,+3.84707119669,+5.9832645633,+5.12865645659,+3.45070908576,+0,+5.60598812522,+3.88154658915,+5.17537678001,+4.31312575735
2010-08-16 15:45:30 UTC,+5.99300340707,+5.13673874399,+0,+2.99663420275,+6.84812012177,+2.99660552842,+3.84685753037,+4.70175371655,+5.12851730571,+0,+2.56481421134,+3.84714182619,+5.98337440583,+5.12875061007,+3.44853506044,+3.01741496564,+5.60245648132,+3.87910120691,+5.17211629657,+4.31040843367
2010-08-16 15:46:00 UTC,+5.99106163133,+5.13507441181,+0,+0,+6.84590137491,+2.99563460028,+3.84549056119,+4.70008294852,+5.12669495249,+0,+0,+3.84577471445,+5.9812482829,+5.12692816598,+0,+3.01794038191,+5.60343195942,+3.87977664784,+5.17301687724,+4.31115898776
2010-08-16 15:46:30 UTC,+5.98935746113,+5.13361373577,+0,+0,+6.84395412528,+2.99478247983,+3.84434304701,+4.69868040773,+5.12516516228,+0,+0,+3.84462708055,+5.97946349055,+5.12539829946,+0,+3.01788366842,+5.60332666617,+3.87970374066,+5.17291966844,+4.31107797286
2010-08-16 15:47:00 UTC,+5.98844894829,+5.13283503248,+2.56673751137,+0,+6.84291602389,+2.99432820458,+3.84374625833,+4.69795098714,+5.1243695629,+1.708504108,+0,+3.84403022963,+5.97853527199,+5.12460266043,+0,+3.01727551501,+5.60219757988,+3.87892193826,+5.17187727363,+4.31020922926
2010-08-16 15:47:30 UTC,+5.98908833539,+5.13338306307,+2.56701157046,+0,+6.84364661183,+2.9946479114,+3.84409295298,+4.69837473213,+5.1248317533,+1.70865821546,+0,+3.84437696047,+5.97907450533,+5.12506487389,+0,+3.01509959178,+5.59815780145,+3.87612471317,+5.1681476702,+4.3071009356
2010-08-16 15:48:00 UTC,+5.98660224505,+5.13125218871,+2.56594596308,+0,+6.84080591049,+2.99340481466,+3.8423577671,+4.6962539139,+5.12251851789,+1.70788691691,+2.561813974,+3.84264159355,+5.97637567459,+5.12275152314,+0,+3.01511698699,+5.59819009708,+3.87614707532,+5.16817748617,+4.30712578456
2010-08-16 15:48:30 UTC,+5.98644714381,+5.13111924855,+2.56587948236,+2.99335588732,+6.84062868596,+2.99332726082,+3.84243291741,+4.69634576583,+5.12261870336,+1.70792032158,+2.5618640808,+3.84271675169,+5.97649256008,+5.1228517136,+0,+3.01425197558,+5.59658413309,+3.87503507303,+5.1666948284,+4.30589012081
2010-08-16 15:49:00 UTC,+5.98469460404,+5.12961711405,+2.56512829513,+2.9924795683,+6.83862616742,+2.99245095459,+3.84127678559,+4.69493269217,+5.12107742465,+1.70740641537,+2.56109322468,+3.84156049923,+5.9746943642,+5.12131035804,+3.44413645707,+3.01356627419,+5.59531107281,+3.87415358004,+5.16551951388,+4.30491060038
2010-08-16 15:49:30 UTC,+5.98447333258,+5.12942745817,+2.56503345199,+2.99236892635,+6.83837333439,+2.99234031425,+3.84117079603,+4.69480314719,+5.12093612645,+1.70735930246,+2.56102255563,+3.84145449856,+5.97452951286,+5.12116905276,+3.44367444851,+3.01316202578,+5.59456055276,+3.87363390462,+5.16482661891,+4.30433313388
2010-08-16 15:50:00 UTC,+5.98713841666,+5.13171175139,+2.56617578111,+2.99370154313,+6.8414185606,+0,+3.84288290756,+4.69689576299,+5.12321860057,+1.70812034439,+2.56216411376,+3.8431667888,+5.97719245469,+5.12345164071,+3.44308877439,+3.01264957245,+5.59360914162,+3.87297512806,+5.16394825724,+4.3036010973
2010-08-16 15:50:30 UTC,+5.99002134857,+5.13418276608,+2.56741148579,+2.9951430899,+6.8447127083,+0,+0,+4.69938620026,+5.12593498982,+1.70902606587,+2.56352269031,+3.84520459776,+5.98036164134,+5.12616816539,+3.4433908332,+3.01291386796,+5.59409982767,+3.87331488913,+5.16440126835,+4.30397864189
2010-08-16 15:51:00 UTC,+5.98758865299,+5.13209765734,+2.5663687649,+2.99392667391,+6.84193301777,+0,+0,+4.69740348522,+5.12377238733,+1.70830499266,+2.562441085,+3.84358223427,+5.97783855268,+5.12400545508,+3.44557091262,+3.01482139458,+5.59764130574,+3.87576708099,+5.16767083113,+4.30670353253
2010-08-16 15:51:30 UTC,+5.98532842349,+5.13016037252,+2.56539996775,+2.9927964958,+6.83935039362,+0,+0,+4.69551110035,+5.12170831054,+1.70761677069,+2.56140875635,+3.84203378375,+5.97543041304,+5.12194127538,+3.44567374059,+3.01491136704,+5.5978083469,+3.8758827437,+5.16782504685,+4.30683205765
2010-08-16 15:52:00 UTC,+5.98825834502,+5.13267166286,+2.56665581353,+2.99426153871,+6.84269823328,+0,+0,+4.69797977654,+5.12440096426,+1.70851457813,+2.56275546189,+3.84405378667,+5.97857190767,+5.12463406337,+3.44637823875,+3.01552778907,+5.59895278453,+3.8766751757,+0,+4.30771261294
2010-08-16 15:52:30 UTC,+5.98782969037,+5.13230425497,+2.56647208022,+2.99404719936,+6.84220843623,+0,+0,+4.69787509234,+5.12428678233,+1.7084765066,+2.56269835485,+3.84396812846,+0,+5.12451987573,+3.44833937857,+3.01724374785,+5.60213860159,+3.87888110049,+0,+4.31016385007
