# file...... Output/hvac/house_hvac_file_061.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_5B_tm_3_B_5_Meter_106_1201:hvac_load,house_3_6B_tm_3_B_6_Meter_106_1202:hvac_load,house_3_7B_tm_3_B_7_Meter_106_1203:hvac_load,house_3_8B_tm_3_B_8_Meter_106_1204:hvac_load,house_3_9B_tm_3_B_9_Meter_106_1205:hvac_load,house_3_10B_tm_3_B_10_Meter_106_1206:hvac_load,house_3_11B_tm_3_B_11_Meter_106_1207:hvac_load,house_3_12B_tm_3_B_12_Meter_106_1208:hvac_load,house_3_13B_tm_3_B_13_Meter_106_1209:hvac_load,house_3_14B_tm_3_B_14_Meter_106_1210:hvac_load,house_3_15B_tm_3_B_15_Meter_106_1211:hvac_load,house_3_1B_tm_3_B_1_Meter_107_1212:hvac_load,house_3_2B_tm_3_B_2_Meter_107_1213:hvac_load,house_3_3B_tm_3_B_3_Meter_107_1214:hvac_load,house_3_4B_tm_3_B_4_Meter_107_1215:hvac_load,house_3_5B_tm_3_B_5_Meter_107_1216:hvac_load,house_3_6B_tm_3_B_6_Meter_107_1217:hvac_load,house_3_7B_tm_3_B_7_Meter_107_1218:hvac_load,house_3_8B_tm_3_B_8_Meter_107_1219:hvac_load,house_3_9B_tm_3_B_9_Meter_107_1220:hvac_load
2010-08-16 08:32:00 UTC,+4.3409811763,+2.17066881875,+0,+0,+0,+0,+0,+0,+0,+2.17074893535,+0,+4.33850424515,+0,+0,+0,+0,+4.77257672235,+0,+0,+3.47097215065
2010-08-16 08:32:30 UTC,+4.34281921558,+2.17158793337,+0,+0,+0,+0,+0,+0,+0,+2.17166809617,+0,+0,+0,+0,+0,+0,+4.77523731312,+0,+0,+0
2010-08-16 08:33:00 UTC,+4.33600660741,+2.1681812772,+0,+0,+0,+0,+0,+0,+0,+2.16826126875,+0,+0,+0,+0,+0,+0,+4.7672513561,+0,+0,+0
2010-08-16 08:33:30 UTC,+4.33878901448,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77019322558,+0,+0,+0
2010-08-16 08:34:00 UTC,+4.3354255786,+0,+0,+0,+0,+0,+0,+6.06892144911,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:34:30 UTC,+4.33709062623,+0,+0,+0,+0,+0,+0,+6.07125217222,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.90128274871,+3.9014191098,+0
2010-08-16 08:35:00 UTC,+4.33048654075,+0,+3.03148228665,+0,+0,+0,+5.62963145595,+6.0620078159,+0,+0,+0,+0,+2.59717855108,+0,+0,+0,+0,+3.89529674967,+3.89543287589,+0
2010-08-16 08:35:30 UTC,+4.32689068942,+0,+3.02896504649,+0,+1.73094860274,+0,+5.62495686132,+6.05697436681,+0,+0,+0,+0,+2.59503663744,+0,+0,+0,+0,+3.89208436065,+3.89222036082,+0
2010-08-16 08:36:00 UTC,+0,+0,+3.03350665482,+0,+1.73354401476,+0,+5.63339077179,+6.06605572326,+0,+0,+0,+0,+2.59910409001,+3.03218405258,+0,+0,+0,+3.89818462541,+3.89832086493,+0
2010-08-16 08:36:30 UTC,+0,+0,+3.03234576684,+0,+1.73288059723,+0,+5.63123496601,+6.06373442265,+0,+0,+0,+0,+2.5978389951,+3.0307081749,+0,+2.59790144929,+0,+3.8962872673,+3.89642343238,+0
2010-08-16 08:37:00 UTC,+0,+0,+3.03043040527,+0,+1.73178601748,+0,+5.62767807896,+6.05990448414,+0,+0,+4.32871770425,+0,+2.59625126841,+3.02885591044,+0,+2.59631367009,+0,+3.89390603414,+3.89404210577,+0
2010-08-16 08:37:30 UTC,+0,+0,+0,+0,+1.7357859823,+0,+5.64067614839,+6.0739003768,+0,+0,+4.33871548404,+0,+0,+3.03631826069,+3.03644859005,+2.60271046946,+0,+0,+3.90363592674,+0
2010-08-16 08:38:00 UTC,+0,+0,+0,+5.63245662667,+0,+0,+5.63293312145,+6.06556294037,+0,+2.16677088103,+4.33275974734,+0,+0,+3.03219224383,+3.03232233209,+2.59917360767,+0,+0,+3.89833139582,+0
2010-08-16 08:38:30 UTC,+0,+2.16932186734,+0,+5.63929550756,+0,+0,+5.63977274427,+6.07292762096,+0,+2.16940191624,+4.33802060887,+0,+0,+3.03589378363,+3.0360240882,+2.6023466036,+0,+0,+3.90309020631,+0
2010-08-16 08:39:00 UTC,+0,+2.16950822394,+0,+5.63977993081,+0,+3.90494373208,+5.64025722007,+6.07344928855,+0,+2.16958828221,+4.33839325516,+0,+0,+0,+3.03616352667,+2.60246612463,+0,+0,+0,+3.46953997382
2010-08-16 08:39:30 UTC,+0,+2.17265473636,+0,+5.64795910988,+0,+3.91060713948,+5.64843728604,+0,+0,+2.17273495276,+4.34468515112,+0,+0,+0,+3.04053289705,+0,+0,+0,+0,+3.4745328423
2010-08-16 08:40:00 UTC,+0,+2.1733354349,+0,+5.64972854685,+0,+3.91183232871,+5.65020691485,+0,+0,+0,+4.34604630399,+0,+0,+0,+3.04146462742,+0,+0,+0,+0,+3.47559752828
2010-08-16 08:40:30 UTC,+0,+2.17115292087,+0,+5.64405522629,+0,+3.9079040219,+5.6445329792,+0,+5.64374756107,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.47254338678
2010-08-16 08:41:00 UTC,+0,+0,+0,+5.64499798159,+0,+3.90855680224,+0,+0,+5.64469025378,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.47299143544
2010-08-16 08:41:30 UTC,+0,+0,+0,+5.63511338995,+0,+3.90171253686,+0,+0,+5.6348063185,+0,+0,+4.3331059917,+0,+0,+0,+0,+0,+0,+0,+3.46665327768
2010-08-16 08:42:00 UTC,+0,+0,+0,+0,+0,+3.90495197042,+0,+0,+5.63948444658,+0,+0,+4.33640007021,+0,+0,+0,+0,+4.77026197469,+0,+0,+3.46928870541
2010-08-16 08:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+5.6402409963,+0,+0,+4.33672614717,+2.60241072755,+0,+0,+0,+4.7706206834,+0,+0,+0
2010-08-16 08:43:00 UTC,+0,+0,+3.03577964506,+0,+1.73484297004,+0,+0,+0,+5.63682757865,+0,+0,+4.33373271284,+2.60061432764,+0,+0,+0,+4.76732768469,+0,+0,+0
2010-08-16 08:43:30 UTC,+4.32776678479,+0,+3.02957834839,+0,+1.73129908897,+0,+0,+0,+5.62531358859,+0,+0,+4.32513527545,+2.59545489023,+0,+0,+0,+4.75786986853,+3.89271164579,+0,+0
2010-08-16 08:44:00 UTC,+4.3238325672,+0,+3.02682423824,+0,+1.729725186,+0,+0,+0,+5.62020001406,+2.16217331273,+0,+4.32123407467,+2.59311372704,+0,+0,+0,+4.75357825922,+3.88920042737,+0,+0
2010-08-16 08:44:30 UTC,+4.32326551186,+0,+3.02642727678,+0,+1.72949833279,+0,+0,+0,+5.61946297284,+2.16188974151,+0,+4.32050397147,+2.59267558235,+0,+0,+2.59273786573,+4.75277509175,+3.88854330872,+0,+0
2010-08-16 08:45:00 UTC,+4.32155074631,+0,+3.02522687208,+0,+1.72881233242,+0,+0,+0,+0,+2.1610322268,+0,+4.31882033737,+2.59166521073,+3.02350575063,+0,+2.59172746066,+0,+3.88702797854,+0,+0
2010-08-16 08:45:30 UTC,+4.34539450473,+0,+0,+0,+1.73835114382,+0,+0,+0,+0,+2.17295593851,+0,+4.34266333738,+0,+3.04019825407,+0,+2.60603643738,+0,+3.90848751878,+0,+0
2010-08-16 08:46:00 UTC,+4.35262311647,+2.17649039023,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34986099016,+0,+3.04523733558,+0,+2.61035598667,+0,+3.91496565908,+0,+0
2010-08-16 08:46:30 UTC,+4.34587910397,+2.17311803566,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04047533692,+3.04060590905,+2.60627395548,+0,+0,+0,+0
2010-08-16 08:47:00 UTC,+4.35101911124,+2.17568830481,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04420634701,+3.0443371369,+0,+0,+0,+0,+0
2010-08-16 08:47:30 UTC,+4.35216682357,+2.17626222024,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04564175553,+0,+0,+0,+3.91545424635,+0
2010-08-16 08:48:00 UTC,+4.3572356312,+2.17879688578,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04918803808,+0,+0,+0,+3.92001318794,+0
2010-08-16 08:48:30 UTC,+0,+2.1787505698,+0,+5.66380488216,+0,+0,+0,+6.09932137268,+0,+0,+0,+0,+0,+0,+3.04901167222,+0,+0,+0,+3.91978645988,+0
2010-08-16 08:49:00 UTC,+0,+0,+0,+5.66714714313,+0,+0,+0,+6.10292059999,+0,+0,+0,+0,+0,+0,+3.05060752353,+0,+0,+0,+3.92183801477,+3.48604509401
2010-08-16 08:49:30 UTC,+0,+0,+0,+5.66028391923,+0,+0,+0,+6.09552970416,+0,+0,+4.35416610444,+0,+0,+0,+0,+0,+0,+0,+3.91741159368,+3.48211055935
2010-08-16 08:50:00 UTC,+0,+0,+0,+5.64669665484,+0,+3.90973299346,+5.64717469416,+6.08089779734,+0,+2.17224926469,+4.34371399796,+0,+2.60558221481,+0,+0,+0,+0,+0,+3.90803697812,+3.47377769899
2010-08-16 08:50:30 UTC,+0,+0,+0,+5.64566454497,+1.73746816305,+3.90901834247,+5.6461424724,+6.07978633482,+0,+2.17185219433,+4.34292003957,+0,+2.60512019219,+0,+0,+0,+0,+0,+3.90734402075,+3.47316174659
2010-08-16 08:51:00 UTC,+0,+0,+3.03902891582,+5.64316812879,+1.73669984443,+3.90728978001,+5.64364578552,+6.0770979844,+0,+2.17089178019,+4.34099965236,+0,+2.60418723951,+0,+0,+0,+0,+0,+3.90594474634,+3.47191796673
2010-08-16 08:51:30 UTC,+0,+0,+3.04206330488,+5.64880247478,+1.73843391941,+3.91119110016,+5.64928074239,+6.08316552099,+0,+2.1730594097,+4.345333916,+0,+2.60678700821,+0,+0,+0,+0,+0,+3.90984396858,+3.47538388741
2010-08-16 08:52:00 UTC,+0,+0,+3.04095444501,+5.64674351002,+1.73780023463,+3.90976543679,+5.6472215544,+6.08094825494,+0,+0,+4.34375004166,+0,+2.60584926191,+0,+0,+2.60591198078,+0,+0,+0,+3.47413371685
2010-08-16 08:52:30 UTC,+0,+0,+3.03910805201,+0,+1.7367450687,+3.90739152557,+5.64379274396,+6.07725622448,+0,+0,+4.34111268903,+0,+2.60385626142,+0,+0,+2.60391891447,+4.77327050609,+3.90531181487,+0,+0
2010-08-16 08:53:00 UTC,+0,+0,+3.03983918542,+0,+1.73716289257,+3.90833154528,+5.64515048193,+6.07871819212,+0,+0,+4.34215702609,+0,+0,+0,+0,+2.60466165076,+4.77463197851,+3.90642571569,+0,+0
2010-08-16 08:53:30 UTC,+0,+2.17206411726,+3.04078228025,+0,+0,+0,+5.64690183895,+6.08060399583,+0,+0,+0,+0,+0,+3.03939474758,+0,+2.60534766384,+4.77588947449,+3.90745454726,+0,+0
2010-08-16 08:54:00 UTC,+0,+2.17499521751,+0,+0,+0,+0,+5.65452189285,+6.08880901998,+0,+0,+0,+0,+0,+3.04319370211,+0,+2.60860416436,+4.78185880163,+3.91233840558,+0,+0
2010-08-16 08:54:30 UTC,+0,+2.1722998858,+0,+0,+0,+0,+5.6475147723,+0,+5.64672883303,+0,+0,+4.34122756538,+0,+3.03919306906,+0,+2.60517478305,+4.77557257548,+3.90719527351,+0,+0
2010-08-16 08:55:00 UTC,+0,+2.17094157913,+0,+0,+0,+0,+5.64398354892,+0,+5.64319822691,+0,+0,+4.33809678359,+0,+3.03700120647,+3.03713157571,+0,+4.77212848458,+3.90437745978,+0,+0
2010-08-16 08:55:30 UTC,+4.33923809532,+2.16979718819,+0,+0,+0,+0,+5.64100844758,+0,+5.64022364565,+0,+0,+4.33616063855,+0,+3.03564570989,+3.03577599996,+0,+4.76999858218,+0,+0,+0
2010-08-16 08:56:00 UTC,+4.34216323455,+2.17125990896,+0,+0,+0,+0,+5.64481111881,+0,+5.6440256521,+2.17134005528,+0,+4.33946766425,+0,+0,+3.03809138633,+0,+0,+0,+0,+0
2010-08-16 08:56:30 UTC,+4.34711773471,+0,+0,+0,+0,+0,+0,+0,+5.65046536009,+2.17381768579,+0,+4.34443191792,+0,+0,+3.04156706673,+0,+0,+0,+0,+0
2010-08-16 08:57:00 UTC,+4.34790517561,+0,+0,+0,+0,+0,+0,+0,+5.65148885179,+2.17421146669,+0,+4.34570468457,+0,+0,+3.04245818352,+0,+0,+0,+0,+0
2010-08-16 08:57:30 UTC,+4.3455562804,+0,+0,+0,+1.73841586296,+0,+0,+0,+5.64843582939,+2.17303683877,+0,+4.34318704554,+2.60628799862,+0,+3.04069547987,+0,+0,+0,+0,+0
2010-08-16 08:58:00 UTC,+4.34535660914,+0,+0,+0,+1.7383359835,+0,+0,+0,+5.6481763028,+0,+0,+4.34313473538,+2.60625660659,+0,+3.04065885534,+0,+0,+0,+0,+3.47467677453
2010-08-16 08:58:30 UTC,+4.34371166656,+0,+0,+5.64634607396,+1.73767791629,+0,+0,+0,+5.64603825666,+0,+0,+4.34134114732,+2.60518025059,+0,+0,+0,+0,+0,+0,+3.47324181435
2010-08-16 08:59:00 UTC,+4.34416751115,+0,+3.04105951448,+5.64693860614,+1.73786027913,+0,+0,+0,+0,+0,+0,+4.34189070288,+2.60551004621,+0,+0,+0,+0,+0,+0,+3.47368148631
2010-08-16 08:59:30 UTC,+4.35026877602,+0,+3.0453306444,+5.65486937052,+1.74030111954,+0,+0,+0,+0,+0,+0,+0,+2.60924982132,+0,+0,+2.60931265244,+0,+0,+0,+3.47866722382
2010-08-16 09:00:00 UTC,+4.34748726713,+0,+3.04338347671,+5.65125381007,+1.73918836352,+3.91288844775,+0,+0,+0,+0,+0,+0,+2.60745823674,+0,+0,+2.60752100873,+0,+0,+3.91085070015,+3.47627874582
2010-08-16 09:00:30 UTC,+0,+0,+3.04441062779,+5.65316105565,+0,+3.91420905798,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.6084682406,+0,+0,+3.91227134419,+3.47754152063
2010-08-16 09:01:00 UTC,+0,+2.17262522784,+3.04156779888,+5.6478824042,+0,+3.9105540271,+0,+0,+0,+0,+4.34563380482,+0,+0,+0,+0,+2.60584508141,+0,+3.90820053732,+3.9083371699,+3.47404453192
2010-08-16 09:01:30 UTC,+0,+2.17079964819,+0,+5.64313691422,+0,+3.90726816645,+0,+0,+0,+2.17087977137,+4.34097564031,+0,+0,+3.03729660385,+0,+2.6035491147,+0,+3.9047572166,+3.90489371406,+3.47098373056
2010-08-16 09:02:00 UTC,+0,+2.16998841489,+0,+5.64102815976,+0,+3.90580802774,+0,+0,+0,+2.17006849729,+4.33935346482,+0,+0,+3.03624791771,+0,+2.60265017076,+0,+3.90340904716,+3.90354549171,+0
2010-08-16 09:02:30 UTC,+0,+2.17111004729,+0,+5.64394377892,+0,+3.90782685376,+0,+0,+0,+2.17119018607,+4.34159632714,+0,+0,+3.03768296321,+0,+0,+4.77319973428,+3.90525391228,+3.90539042923,+0
2010-08-16 09:03:00 UTC,+0,+2.17048555536,+0,+0,+0,+3.90670283081,+0,+6.07616400741,+0,+2.17056566276,+4.34034756736,+0,+0,+3.03685892445,+0,+0,+4.77190491572,+3.90419454491,+3.9043310203,+0
2010-08-16 09:03:30 UTC,+0,+2.1711812481,+0,+0,+0,+3.90795500812,+0,+6.07811144556,+0,+0,+4.34173870332,+0,+0,+3.03797618175,+3.03810891525,+0,+4.77366966733,+3.90563839222,+3.90576611589,+0
2010-08-16 09:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+6.08567565037,+0,+0,+4.34713165678,+0,+0,+3.04142623511,+3.04155917525,+0,+4.77909078386,+3.91007372712,+3.91020160511,+0
2010-08-16 09:04:30 UTC,+0,+0,+0,+0,+0,+0,+5.65122834427,+6.0852414494,+0,+0,+4.34682149047,+0,+2.60731910861,+0,+3.04189490324,+0,+4.77961828634,+0,+3.91063320099,+0
2010-08-16 09:05:00 UTC,+0,+0,+0,+0,+1.737202272,+0,+5.64528623585,+6.0788432259,+0,+0,+4.34225099546,+0,+2.60447608917,+0,+3.03857801028,+0,+4.77440671855,+0,+0,+0
2010-08-16 09:05:30 UTC,+0,+0,+0,+0,+1.73766935931,+0,+5.64680406186,+6.08047755995,+0,+0,+0,+0,+2.60514081548,+0,+3.03935353294,+0,+4.77562523511,+0,+0,+0
2010-08-16 09:06:00 UTC,+0,+0,+0,+0,+1.74009616311,+0,+5.65469009456,+6.088968923,+0,+0,+0,+0,+2.60902066009,+0,+3.04388006874,+0,+0,+0,+0,+0
2010-08-16 09:06:30 UTC,+0,+0,+3.04193023975,+0,+1.73835547612,+0,+5.64903363622,+6.08287827594,+0,+0,+0,+4.3430737139,+2.60622774927,+0,+3.0406216365,+0,+0,+0,+0,+0
2010-08-16 09:07:00 UTC,+4.34351959761,+0,+3.04061189008,+0,+1.73760207539,+0,+5.64658541899,+6.08024213405,+0,+2.17202258501,+0,+4.34105101213,+2.60501389194,+0,+0,+2.60507658324,+0,+0,+0,+0
2010-08-16 09:07:30 UTC,+4.34536475461,+0,+3.04190357891,+0,+1.73834024018,+0,+5.64898412619,+6.08282496555,+5.64819793007,+2.17294530874,+0,+4.34290638162,+0,+0,+0,+2.6061900584,+0,+0,+0,+3.47450442796
2010-08-16 09:08:00 UTC,+4.34230737407,+2.17133622764,+3.03976328173,+0,+0,+0,+5.64500952635,+6.07854527629,+5.64422402492,+2.17141637779,+0,+4.33972820006,+0,+0,+0,+2.60428271521,+0,+0,+0,+3.47196170874
2010-08-16 09:08:30 UTC,+4.34091268665,+2.17063880917,+3.03878694086,+5.64271882238,+0,+0,+5.64319643035,+6.07659300752,+5.64241124589,+2.17071892427,+0,+4.33834656473,+0,+0,+0,+2.60345354519,+0,+0,+0,+3.47085632483
2010-08-16 09:09:00 UTC,+4.34233467882,+2.17134988149,+3.03978239624,+5.64456721413,+0,+0,+5.64504502258,+0,+5.64425951491,+0,+0,+4.33999218742,+0,+0,+0,+2.60444114373,+0,+0,+0,+3.47217291309
2010-08-16 09:09:30 UTC,+4.33991686049,+2.17014084271,+0,+5.64142438706,+0,+0,+5.64190185467,+0,+5.64111689651,+0,+0,+4.33701821429,+0,+3.03624928405,+0,+2.60265635337,+0,+3.90341831934,+0,+3.46979357173
2010-08-16 09:10:00 UTC,+4.34205246231,+2.17120875808,+0,+5.64420037202,+0,+0,+5.64467814063,+0,+5.64387449722,+0,+0,+4.33980199022,+0,+3.03819821164,+0,+0,+0,+3.90592383036,+0,+3.47202074489
2010-08-16 09:10:30 UTC,+4.33944162507,+2.16990319951,+0,+5.64078976378,+0,+3.90565464858,+5.64128404783,+0,+5.64048101939,+0,+0,+4.33739969398,+0,+3.0365163588,+0,+0,+0,+3.9037616665,+0,+3.47009877637
2010-08-16 09:11:00 UTC,+4.33477381802,+0,+0,+5.63472230091,+0,+3.90145340544,+5.63521589083,+0,+5.63441396217,+0,+0,+4.33199296023,+0,+3.03273109248,+0,+0,+0,+3.89889538707,+0,+3.46576425813
2010-08-16 09:11:30 UTC,+4.34058173745,+0,+0,+5.64227174226,+0,+3.90668080267,+0,+0,+5.64196289878,+0,+0,+4.33778022833,+2.60305103949,+3.03678277175,+0,+0,+0,+3.90410416283,+0,+0
2010-08-16 09:12:00 UTC,+4.33163468819,+0,+0,+5.63064189383,+1.73284745436,+3.89862804276,+0,+0,+5.63033382795,+2.16607919419,+0,+0,+2.59755750914,+3.03037859171,+3.03051086982,+0,+4.76173146909,+3.89586288874,+3.8959984328,+0
2010-08-16 09:12:30 UTC,+0,+0,+0,+5.63240398287,+1.73338977194,+3.89984815159,+0,+0,+0,+2.16675710426,+4.33272179654,+0,+2.59846011126,+0,+3.03156392058,+0,+4.76338604305,+3.89721658755,+3.89735218431,+0
2010-08-16 09:13:00 UTC,+0,+0,+0,+5.63286508083,+1.73353168394,+3.90016742589,+0,+0,+0,+2.16693449768,+4.3330765001,+0,+2.59884465559,+0,+3.03201256201,+0,+4.76408056155,+0,+3.89792893617,+0
2010-08-16 09:13:30 UTC,+0,+0,+0,+0,+1.73622495816,+3.90621969811,+0,+0,+0,+2.17029925313,+4.33980823665,+0,+2.60274387329,+0,+3.03656171387,+0,+4.77122824735,+0,+3.90377710779,+0
2010-08-16 09:14:00 UTC,+0,+0,+3.04154883347,+0,+1.73814056536,+0,+0,+0,+0,+2.17269380404,+4.34459622425,+0,+2.60554030709,+0,+3.03982426621,+2.60560700544,+4.77635441171,+0,+3.90797128897,+0
2010-08-16 09:14:30 UTC,+0,+0,+3.04071324543,+0,+1.73766304802,+0,+0,+0,+0,+0,+4.34340268771,+0,+2.60456778305,+0,+3.03868963875,+2.60463444634,+4.77457167036,+0,+3.90651266616,+0
2010-08-16 09:15:00 UTC,+0,+2.17530923394,+3.04531987987,+0,+0,+0,+0,+0,+0,+0,+4.34998270838,+0,+0,+0,+3.04343166867,+2.60869913232,+4.7820224093,+0,+3.9126087932,+0
2010-08-16 09:15:30 UTC,+0,+2.17588194667,+3.04612163801,+0,+0,+0,+0,+0,+0,+0,+4.35112792303,+0,+0,+0,+0,+2.60989211981,+0,+0,+3.91439800982,+0
2010-08-16 09:16:00 UTC,+0,+2.17535702518,+3.0453867843,+0,+0,+0,+0,+0,+0,+0,+4.35007827328,+0,+0,+0,+0,+2.60964758347,+0,+0,+3.91403572666,+0
2010-08-16 09:16:30 UTC,+0,+2.17491577508,+3.04476906475,+0,+0,+0,+0,+0,+0,+0,+4.34919593555,+0,+0,+0,+0,+2.60896270903,+0,+0,+3.91300856463,+3.47819577768
2010-08-16 09:17:00 UTC,+0,+2.17490378978,+0,+0,+0,+0,+0,+6.08853187843,+0,+0,+0,+0,+0,+0,+0,+2.608937704,+0,+0,+0,+3.47816244303
2010-08-16 09:17:30 UTC,+0,+2.17422676827,+0,+0,+0,+0,+0,+6.08663670619,+0,+2.17430515448,+0,+0,+0,+3.04225366834,+0,+0,+0,+3.91112923898,+0,+3.47664630328
2010-08-16 09:18:00 UTC,+0,+2.17370202162,+0,+0,+0,+0,+0,+6.08516779359,+0,+2.17378038239,+0,+0,+0,+3.04151853736,+0,+0,+0,+3.91018416987,+0,+3.47580622288
2010-08-16 09:18:30 UTC,+4.33733423487,+0,+0,+5.63805046631,+0,+0,+0,+6.07158392855,+0,+2.16892751673,+0,+0,+2.60106099418,+3.03446580387,+0,+0,+0,+3.90111732312,+0,+3.46774662162
2010-08-16 09:19:00 UTC,+4.33701931677,+0,+0,+5.63764111907,+1.73500160362,+0,+5.63812278393,+6.07114310953,+0,+2.16877003314,+0,+4.33380457169,+2.60066120606,+3.03399940574,+0,+0,+0,+3.90051773143,+0,+3.46721363922
2010-08-16 09:19:30 UTC,+4.34109719141,+0,+0,+5.64294175666,+1.73663297897,+0,+5.643424005,+6.07685127533,+0,+0,+0,+4.33823291648,+2.60331872246,+3.03709969971,+0,+0,+0,+3.90450340453,+0,+3.47075653967
2010-08-16 09:20:00 UTC,+4.33268672775,+0,+0,+5.63200939042,+1.73326832841,+3.89956788133,+5.63249043522,+6.06507839751,+0,+0,+0,+4.32988392123,+2.59830836456,+3.03125454958,+0,+0,+0,+3.89698900177,+0,+3.46407691994
2010-08-16 09:20:30 UTC,+4.33542489791,+0,+0,+5.63556860901,+1.73436374789,+3.90203235281,+5.63605004567,+6.06891125898,+5.63526021369,+0,+0,+4.33293027928,+2.60013652998,+0,+3.03351977019,+0,+0,+3.8997308361,+0,+0
2010-08-16 09:21:00 UTC,+4.33296936969,+0,+3.03322096648,+5.63237678345,+1.73338140079,+3.89982227127,+5.63285786863,+6.06547403678,+5.63206860155,+0,+0,+4.33051799897,+2.59868888414,+0,+3.03183082606,+0,+0,+3.89755969506,+0,+0
2010-08-16 09:21:30 UTC,+4.33129543875,+0,+3.03204914722,+5.63020091944,+1.73271173581,+3.89831566105,+5.63068176498,+6.06313088619,+5.62989288305,+0,+0,+4.32868152035,+2.59758678554,+0,+3.03054502611,+2.59765024548,+4.76177475045,+0,+0,+0
2010-08-16 09:22:00 UTC,+4.32833552276,+2.16434647953,+3.0299770865,+5.62635346413,+1.73152760566,+3.89565160867,+5.62683388584,+6.05898762765,+5.62604568506,+0,+0,+4.32573605671,+0,+0,+3.02848277656,+2.59588256829,+4.75853451774,+0,+0,+0
2010-08-16 09:22:30 UTC,+4.3280056081,+2.16418150497,+3.02974613292,+5.62592462362,+0,+3.89535467122,+5.62640499809,+6.05852581666,+5.62561687322,+0,+0,+4.32541526046,+0,+0,+3.0282581729,+2.59569004708,+4.7581816176,+0,+0,+0
2010-08-16 09:23:00 UTC,+4.32743195135,+2.16389464661,+3.02934455001,+5.62517895427,+0,+3.89483835533,+5.62565924657,+6.05772281817,+5.62487125377,+2.16397560328,+0,+4.32487137831,+0,+0,+3.02787737687,+2.59536364408,+4.75758330609,+0,+0,+0
2010-08-16 09:23:30 UTC,+4.33877673705,+2.16956763195,+3.03728635808,+0,+0,+3.90504915289,+5.64040742341,+0,+5.6396168205,+2.16964888015,+4.33951383719,+4.33604708193,+0,+0,+3.03570198143,+2.6020705797,+4.7698774247,+0,+0,+0
2010-08-16 09:24:00 UTC,+4.33620625197,+2.16828225523,+0,+0,+0,+3.90273560525,+5.63706580289,+0,+5.63627579112,+2.16836343742,+4.3359375062,+4.33374614356,+0,+0,+0,+2.60068970526,+4.76734621873,+0,+3.90060086722,+0
2010-08-16 09:24:30 UTC,+0,+2.17144296649,+0,+0,+0,+0,+5.64528276947,+0,+5.644491304,+2.171524311,+4.3422577822,+4.33959651531,+0,+0,+0,+0,+4.77378206942,+0,+3.90586662185,+0
2010-08-16 09:25:00 UTC,+0,+2.16922639623,+0,+0,+0,+0,+5.6395203058,+0,+5.63872985977,+0,+4.33782544571,+0,+0,+3.03525035226,+0,+0,+0,+0,+3.90226171001,+0
2010-08-16 09:25:30 UTC,+0,+0,+0,+0,+0,+0,+5.64546489325,+0,+0,+0,+4.34239786709,+0,+2.60411158589,+3.03802466475,+0,+0,+0,+0,+3.90582844702,+3.47181355527
2010-08-16 09:26:00 UTC,+0,+0,+0,+0,+1.73626064164,+0,+5.64221407962,+0,+0,+0,+4.33989742618,+0,+2.60245218375,+3.03608878413,+0,+0,+0,+3.90320379262,+3.90333962247,+3.469601303
2010-08-16 09:26:30 UTC,+0,+0,+0,+0,+1.73839194886,+0,+0,+0,+0,+0,+4.34522454782,+0,+2.60559940702,+3.0397603767,+0,+0,+0,+3.90792391528,+3.90805992893,+3.4737970623
2010-08-16 09:27:00 UTC,+0,+0,+0,+0,+1.7379831391,+0,+0,+0,+0,+0,+4.34420274328,+0,+2.60522002295,+3.03931778219,+0,+0,+0,+3.90735492502,+3.90749091652,+3.47329128176
2010-08-16 09:27:30 UTC,+0,+0,+0,+0,+1.73995885416,+0,+0,+0,+0,+0,+4.34914096842,+0,+2.6081662134,+3.04275484726,+0,+0,+0,+3.9117735441,+3.91190970766,+3.47721903189
2010-08-16 09:28:00 UTC,+0,+0,+0,+0,+1.73990936268,+0,+0,+0,+0,+2.17490483935,+4.34901726633,+0,+2.60838215748,+3.04300677051,+0,+0,+0,+3.91209741138,+3.91223358755,+3.47750692042
2010-08-16 09:28:30 UTC,+0,+0,+3.04375329248,+5.65193347824,+1.73940035767,+0,+0,+0,+0,+2.17426857197,+0,+0,+2.60759471327,+0,+3.04222110737,+2.60765851161,+0,+3.91091642326,+3.91105255342,+3.47645712947
