# file...... Output/hvac/house_hvac_file_027.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_7A_tm_2_A_7_Meter_49_521:hvac_load,house_2_8A_tm_2_A_8_Meter_49_522:hvac_load,house_2_9A_tm_2_A_9_Meter_49_523:hvac_load,house_2_10A_tm_2_A_10_Meter_49_524:hvac_load,house_2_11A_tm_2_A_11_Meter_49_525:hvac_load,house_2_12A_tm_2_A_12_Meter_49_526:hvac_load,house_2_13A_tm_2_A_13_Meter_49_527:hvac_load,house_2_14A_tm_2_A_14_Meter_49_528:hvac_load,house_2_15A_tm_2_A_15_Meter_49_529:hvac_load,house_2_1B_tm_2_B_1_Meter_49_530:hvac_load,house_2_2B_tm_2_B_2_Meter_49_531:hvac_load,house_2_3B_tm_2_B_3_Meter_49_532:hvac_load,house_2_4B_tm_2_B_4_Meter_49_533:hvac_load,house_2_5B_tm_2_B_5_Meter_49_534:hvac_load,house_2_6B_tm_2_B_6_Meter_49_535:hvac_load,house_2_7B_tm_2_B_7_Meter_49_536:hvac_load,house_2_8B_tm_2_B_8_Meter_49_537:hvac_load,house_2_9B_tm_2_B_9_Meter_49_538:hvac_load,house_2_10B_tm_2_B_10_Meter_49_539:hvac_load,house_2_11B_tm_2_B_11_Meter_49_540:hvac_load
2010-08-16 09:59:30 UTC,+3.84979793215,+0,+2.9944068431,+2.56668355346,+2.13894405484,+0,+3.84979579367,+0,+0,+0,+5.15941254536,+3.43994667903,+6.44889179315,+1.72012240741,+0,+5.15961206252,+0,+0,+4.72925304525,+3.00999799207
2010-08-16 10:00:00 UTC,+3.85064584641,+0,+2.99506636314,+0,+2.13941516495,+0,+3.85064370673,+0,+4.27876333752,+0,+5.16045079696,+3.44063893463,+6.45018951401,+1.72046857332,+0,+5.16065035657,+0,+0,+4.73020471058,+3.01060372339
2010-08-16 10:00:30 UTC,+0,+2.99256101925,+2.99251081381,+0,+2.13758967816,+0,+0,+0,+4.27511241273,+0,+5.16770838882,+3.44547794327,+6.4592608493,+1.722888344,+0,+5.1679082452,+0,+0,+4.73685704686,+3.0148379096
2010-08-16 10:01:00 UTC,+0,+2.99292925476,+2.9928790387,+0,+2.13785270953,+0,+0,+0,+4.27563846846,+0,+5.16402529004,+3.44302693086,+6.45466611564,+0,+4.3038109536,+5.16423204275,+0,+0,+4.73348756345,+3.01269324656
2010-08-16 10:01:30 UTC,+0,+2.99572127221,+2.99567097567,+0,+2.13984705337,+0,+0,+0,+4.2796271028,+0,+5.16555110707,+0,+6.45657325458,+0,+4.3050826355,+5.16575792638,+0,+3.44420294653,+4.734886137,+3.01358343319
2010-08-16 10:02:00 UTC,+0,+3.00002785727,+2.99997743672,+0,+2.14292325599,+0,+0,+0,+4.28577942569,+0,+5.16285764101,+0,+6.45320665566,+0,+4.3028377844,+5.16306434277,+0,+3.44240696354,+4.73241728898,+3.01201202101
2010-08-16 10:02:30 UTC,+0,+3.00391018057,+3.00385964838,+0,+0,+0,+0,+0,+4.29132565452,+0,+5.15769601763,+0,+6.44675507425,+0,+4.29853586415,+5.15790249415,+0,+3.43896523158,+4.72768611252,+3.00900064539
2010-08-16 10:03:00 UTC,+0,+3.00596194872,+3.00590797079,+0,+0,+0,+0,+0,+4.29425677971,+0,+5.15651110464,+0,+6.44527403584,+1.71915737373,+4.29754830638,+5.15671752947,+0,+3.43817514041,+4.72660001386,+0
2010-08-16 10:03:30 UTC,+0,+3.00339904995,+3.00334515149,+2.5743480711,+0,+0,+0,+4.29038525921,+4.29059546099,+0,+5.15160954925,+0,+6.43914751701,+1.7175231299,+4.29346313785,+5.15181576021,+0,+3.43490681955,+4.72210721766,+0
2010-08-16 10:04:00 UTC,+0,+2.99950728652,+2.9994535089,+2.57101227739,+0,+2.99961917135,+0,+4.28482592325,+4.28503574612,+0,+5.15014348916,+0,+6.43731506911,+1.71703432596,+4.29224125991,+5.15034963618,+0,+3.43392926154,+4.72076341788,+0
2010-08-16 10:04:30 UTC,+0,+3.00103352255,+3.00097969752,+2.57232047831,+0,+3.00114548017,+0,+4.28700613254,+0,+0,+5.15114281267,+0,+6.43856413675,+1.71736751374,+4.29307413941,+5.15134111718,+5.58041598713,+3.43459560309,+4.72167940399,+0
2010-08-16 10:05:00 UTC,+0,+2.99960608231,+2.99955230162,+2.5710969594,+0,+2.99971797185,+3.85641539677,+4.28496705183,+0,+6.43570137723,+5.14914438369,+0,+6.43606627397,+0,+4.29140856214,+0,+5.5782510001,+3.4332630654,+4.7198476316,+0
2010-08-16 10:05:30 UTC,+0,+2.99895677715,+2.99890301663,+2.57054041271,+2.14215818124,+2.99906863571,+3.85558064049,+4.28403952744,+0,+6.44244266281,+5.15453815581,+0,+6.44280802102,+0,+4.2959039654,+0,+5.58409431338,+0,+4.72479159665,+0
2010-08-16 10:06:00 UTC,+0,+0,+2.99752551703,+2.56935966332,+2.14117419983,+2.99769102757,+3.85380965173,+4.28207172518,+0,+6.44654535085,+5.15782075878,+3.43889004023,+0,+0,+4.29863982881,+0,+5.58765050313,+0,+4.72780045105,+0
2010-08-16 10:06:30 UTC,+3.85349479234,+0,+0,+2.56914831176,+2.14099806931,+2.99744443872,+3.85349264859,+4.28171949286,+0,+6.4401809456,+0,+3.4354947823,+0,+0,+4.29439574704,+0,+5.58213386803,+0,+4.7231328847,+3.00609932027
2010-08-16 10:07:00 UTC,+3.84906301206,+0,+0,+0,+2.1385357255,+2.99399707179,+3.84906087463,+4.27679520705,+0,+6.44740326237,+0,+3.43935334409,+0,+1.71982570726,+4.29921895992,+0,+5.58840328199,+0,+4.72843736927,+3.00947559724
2010-08-16 10:07:30 UTC,+3.84513670758,+0,+0,+0,+2.13635422927,+2.99094290116,+3.84513457575,+4.27243257072,+0,+6.44681662435,+0,+3.43904038574,+0,+1.71966921086,+4.29882776112,+0,+5.5878947854,+0,+4.72800713568,+3.00920175581
2010-08-16 10:08:00 UTC,+3.84260151405,+0,+0,+0,+2.13494564898,+2.98896875986,+3.84259938586,+4.2696156401,+4.26982442497,+6.4504719224,+0,+3.44099040612,+0,+1.72064432842,+4.301265292,+0,+5.59106319008,+0,+4.73068788938,+3.01090804156
2010-08-16 10:08:30 UTC,+3.83957368204,+0,+0,+0,+2.13326335348,+2.98661349092,+3.83957155818,+4.26625132384,+4.26645987885,+6.45435882946,+0,+3.44306398469,+0,+1.72168021549,+4.30385727099,+0,+5.59443235287,+0,+4.73353850251,+3.01272244188
2010-08-16 10:09:00 UTC,+3.83746711719,+0,+0,+0,+2.13209292373,+2.98497485083,+3.83746499634,+4.26390588139,+4.26411905057,+6.45724555129,+0,+3.44460398663,+0,+0,+0,+0,+5.59693455719,+0,+4.73565559129,+3.01406995775
2010-08-16 10:09:30 UTC,+3.85054553278,+2.99503615197,+0,+0,+2.13935942964,+2.99514819754,+0,+4.2784376733,+4.27865186838,+6.45449723244,+0,+3.44313781959,+0,+0,+0,+0,+5.59455232027,+3.44329643845,+0,+3.01278704809
2010-08-16 10:10:00 UTC,+3.85138289113,+2.99568747914,+0,+0,+2.13982467476,+0,+0,+4.27936808548,+4.27958234618,+6.45584703998,+0,+3.44385791193,+0,+0,+0,+0,+5.59572233058,+3.44401657334,+0,+3.01341713552
2010-08-16 10:10:30 UTC,+3.84977364107,+2.99443574708,+2.99438458871,+2.56666735819,+0,+0,+0,+4.27758000292,+4.2777941375,+6.45459168334,+0,+3.44318820706,+6.45495838945,+0,+0,+0,+0,+3.4433468289,+0,+3.0128311376
2010-08-16 10:11:00 UTC,+3.85090407772,+2.995315041,+2.99526385675,+2.56742103915,+0,+0,+0,+4.27883606257,+4.27905028574,+6.45083352518,+0,+3.44118331319,+6.4511999735,+1.72073977733,+0,+0,+0,+3.44134181656,+0,+3.01107683702
2010-08-16 10:11:30 UTC,+3.85384273489,+2.99760083326,+2.99754958176,+2.56938029086,+0,+0,+0,+4.28210128641,+4.28231573982,+6.44718950363,+0,+0,+6.44755570195,+1.71976766913,+0,+5.1585431897,+0,+3.4393952211,+0,+3.0093758151
2010-08-16 10:12:00 UTC,+3.85991318548,+3.00232264586,+3.00227125561,+2.57342756131,+0,+0,+0,+4.28884633313,+4.28906126183,+0,+5.16023457937,+0,+6.44991801311,+1.72039781483,+0,+5.16043325237,+0,+3.44065544789,+0,+3.01047846154
2010-08-16 10:12:30 UTC,+3.86101744316,+3.00318157677,+3.0031301613,+2.57416378826,+0,+0,+0,+4.29007330458,+0,+0,+5.16354745688,+0,+6.45405880957,+1.72150237084,+0,+5.1637462642,+0,+3.44286444665,+0,+3.01241124435
2010-08-16 10:13:00 UTC,+3.86312436151,+3.00482041282,+3.00476894925,+2.57556850576,+0,+0,+0,+0,+0,+0,+5.16324744684,+0,+6.45368382423,+0,+0,+5.163446242,+0,+3.44266440249,+0,+3.01223621397
2010-08-16 10:13:30 UTC,+3.86222606021,+3.00412168211,+3.00407023905,+2.57496959335,+0,+0,+0,+0,+0,+0,+5.16237457724,+0,+6.45259281638,+0,+0,+5.16257333701,+0,+3.44208238042,+0,+0
2010-08-16 10:14:00 UTC,+0,+3.00395053498,+3.00389909694,+2.57482289571,+2.14572700256,+0,+3.8620038744,+0,+0,+0,+5.15851939696,+0,+6.44777419065,+0,+4.2992221041,+5.15871800043,+0,+0,+0,+0
2010-08-16 10:14:30 UTC,+0,+3.00478457331,+3.00473311079,+0,+2.14632275887,+3.00489708636,+3.8630761282,+0,+0,+0,+5.15647648999,+0,+6.44522074226,+0,+4.29751945701,+5.15667501065,+0,+0,+0,+0
2010-08-16 10:15:00 UTC,+0,+3.00179619356,+3.00174481876,+0,+2.14418814944,+3.00190856336,+3.85923421663,+0,+0,+0,+5.15645995428,+0,+6.44520007411,+1.71913930618,+4.29750567545,+5.15665847428,+5.58617628312,+0,+4.72655312913,+0
2010-08-16 10:15:30 UTC,+0,+0,+3.00126917429,+0,+2.14384838505,+3.0014328821,+3.85861795212,+0,+0,+0,+5.15573530578,+0,+6.44429432919,+1.71889769902,+4.29690172203,+5.15593379641,+5.58539123918,+0,+4.72588891177,+0
2010-08-16 10:16:00 UTC,+0,+0,+3.00407364726,+0,+2.14585168809,+3.00423757187,+3.86222352684,+0,+4.29163289998,+0,+5.15440711476,+3.43661075425,+6.44263421092,+1.71845486299,+4.29579475011,+5.15460555155,+5.58395235078,+0,+4.7246714836,+0
2010-08-16 10:16:30 UTC,+0,+0,+3.00293175374,+0,+2.14503600586,+3.00309559008,+3.8607554498,+0,+4.29000155997,+0,+5.15166806068,+3.43478448474,+6.43921064178,+1.717541627,+4.29351190386,+5.15186638648,+5.58098501166,+0,+4.72216084958,+0
2010-08-16 10:17:00 UTC,+0,+0,+3.00077188991,+0,+2.14349316276,+3.00093555928,+3.85797861774,+0,+4.28691591995,+0,+5.154511032,+3.43668004128,+6.44276409804,+0,+4.29588135925,+5.15470947301,+5.58406492895,+0,+4.72476673479,+3.00713925743
2010-08-16 10:17:30 UTC,+0,+0,+2.99824075347,+2.56997017099,+2.14168511059,+2.99840422705,+3.85472445854,+0,+4.2832998697,+6.4449365391,+5.15654196723,+3.43803417118,+6.44530258285,+0,+4.29757402858,+5.15674049054,+5.58626513139,+3.4385928026,+4.72662830271,+3.00832413577
2010-08-16 10:18:00 UTC,+0,+0,+0,+2.56935296164,+2.14116882452,+2.99768411391,+3.85379871568,+4.28206002232,+4.28227117609,+6.44107222485,+5.15345007935,+3.43597264908,+0,+0,+4.29499711537,+5.15364847736,+5.58291555176,+3.43613160029,+4.72379425898,+3.00652028159
2010-08-16 10:18:30 UTC,+0,+0,+0,+2.56923018092,+2.14106650478,+2.99754086266,+0,+4.28185539963,+4.28206653929,+6.44244724293,+5.15455024912,+3.43670618937,+0,+0,+4.29591404449,+5.15474869172,+5.58410741461,+3.43686518427,+4.72480268145,+3.00716213729
2010-08-16 10:19:00 UTC,+0,+2.99308236551,+0,+2.56550475473,+0,+2.99319431732,+0,+4.27564671539,+4.27585742694,+6.44082042622,+5.15324861201,+3.43583832035,+0,+1.71806860322,+4.29482920377,+5.15344700186,+5.58269729323,+3.43599726356,+4.72360037002,+3.0064027425
2010-08-16 10:19:30 UTC,+3.84228313329,+2.98861295877,+0,+2.56167384023,+0,+2.98872469604,+0,+4.26926222767,+4.26947249862,+6.44948020558,+5.16017741356,+3.44045811185,+0,+1.72037875501,+4.30060396688,+5.16037608425,+5.59020357202,+3.44061733021,+4.7299513278,+3.01044511014
2010-08-16 10:20:00 UTC,+3.84521884841,+2.9908964684,+0,+2.56363113135,+0,+2.9910083153,+0,+4.27252419059,+4.27273468669,+6.44315552331,+5.15511695344,+3.43708404055,+0,+1.71869153237,+4.29638152469,+5.155315419,+5.58472135059,+3.43724305796,+4.72531289666,+3.00749276116
2010-08-16 10:20:30 UTC,+3.85172989352,+2.99596100393,+0,+2.56797215553,+0,+2.99607309386,+0,+4.27975881202,+4.27996980713,+6.43598945687,+5.14938329081,+3.43326111004,+0,+1.71677985519,+4.29160285287,+5.14958152403,+5.57850981881,+3.4334198997,+4.72005740662,+3.00414765557
2010-08-16 10:21:00 UTC,+3.85346106294,+2.99730757252,+0,+2.56912635553,+0,+0,+0,+4.28168236732,+0,+6.44210289676,+5.15427473326,+3.43652248862,+0,+0,+4.29567958351,+0,+5.58380893602,+3.43668147257,+4.72454091545,+3.00700139714
2010-08-16 10:21:30 UTC,+3.85245700081,+2.99652657531,+0,+2.56845693031,+0,+0,+0,+4.28056672318,+0,+6.44542694597,+5.15693434811,+3.43829579187,+0,+0,+4.29789621663,+0,+0,+3.43845488146,+4.7269787254,+3.00855305671
2010-08-16 10:22:00 UTC,+3.85206563034,+2.99622215264,+2.99617094169,+0,+2.14020466399,+0,+0,+4.28013185947,+0,+6.44465351593,+5.15631551674,+0,+0,+0,+4.29738045697,+0,+0,+3.43804224991,+4.72641150293,+3.00819202114
2010-08-16 10:22:30 UTC,+3.85368366629,+2.99748072176,+2.99742947379,+0,+2.14110366238,+0,+0,+4.28192970871,+0,+6.45339268948,+5.1633078425,+0,+6.45375931334,+0,+4.30320815053,+0,+0,+0,+4.73282068737,+3.0122714497
2010-08-16 10:23:00 UTC,+3.85786082337,+3.00072987126,+3.00067852779,+0,+2.14342453621,+0,+3.85785858661,+4.2865710757,+0,+6.44642291782,+0,+0,+6.44678906357,+1.71956316862,+0,+0,+0,+0,+4.72770915687,+3.00901797442
2010-08-16 10:23:30 UTC,+3.85302011752,+2.99696458861,+2.99691335582,+0,+2.14073498745,+0,+3.85301788786,+4.28119241937,+0,+6.45011365913,+0,+0,+6.45048005804,+1.72054774011,+0,+0,+0,+0,+4.73041589354,+3.01074080497
2010-08-16 10:24:00 UTC,+3.85312993333,+2.99705000747,+2.99699877217,+0,+2.14079600232,+0,+3.85312770351,+4.28131443908,+0,+6.4469990636,+0,+0,+6.44736524886,+1.71971686583,+0,+0,+0,+0,+4.72813169389,+3.00928691807
2010-08-16 10:24:30 UTC,+3.85447552195,+2.9980966568,+2.99804539072,+0,+2.14154362598,+0,+3.85447329016,+4.28280956375,+4.28302076917,+6.44432506755,+0,+0,+6.44469106936,+1.71900352934,+0,+0,+0,+0,+4.72617062361,+3.0080387021
2010-08-16 10:25:00 UTC,+3.85627001929,+0,+2.99944117706,+2.57099913428,+2.1425406682,+2.9996047435,+3.85626778487,+4.28480348464,+4.28501482745,+0,+0,+0,+6.45099158475,+1.7206841897,+0,+0,+0,+0,+4.73079101415,+0
2010-08-16 10:25:30 UTC,+3.85614667037,+0,+2.99934523446,+2.57091689547,+2.1424721342,+2.99950879349,+3.85614443613,+4.28466642788,+4.28487776126,+0,+0,+0,+6.4527669384,+0,+0,+0,+0,+0,+4.73209294375,+0
2010-08-16 10:26:00 UTC,+3.85048316453,+0,+2.99494007659,+2.5671409402,+2.13932542877,+2.99510329473,+3.85048093861,+4.2783735333,+4.27858443292,+0,+0,+0,+6.44889559649,+0,+0,+0,+5.58937933448,+3.44011001729,+4.72925395189,+0
2010-08-16 10:26:30 UTC,+3.84974716125,+0,+2.99436760244,+2.56665023433,+2.13891649733,+2.99453077625,+3.84974493641,+4.27755573754,+4.27776658075,+0,+0,+3.43444352069,+6.43857146232,+0,+0,+0,+5.58043101021,+3.4346023808,+4.72168289971,+0
2010-08-16 10:27:00 UTC,+3.84912587704,+0,+2.99388435847,+2.56623601362,+2.13857130507,+2.99404749488,+3.84912365311,+4.27686540965,+4.27707620526,+0,+0,+3.43471084495,+6.4390725949,+0,+0,+5.15275560772,+5.5808653611,+3.43486972098,+0,+0
2010-08-16 10:27:30 UTC,+0,+0,+2.99658572251,+2.56855153333,+0,+2.99674906803,+3.85259666563,+4.28072438577,+4.28093544747,+0,+0,+3.4335878351,+6.43696737349,+1.71694323583,+4.29201125993,+5.15007156882,+5.57904068465,+3.43374664422,+0,+0
2010-08-16 10:28:00 UTC,+0,+0,+2.99502994241,+2.5672179702,+0,+2.9951931675,+0,+4.27850190921,+4.27871281767,+0,+5.15097087874,+3.43431963734,+6.43833922763,+1.71730917752,+4.29292601439,+5.15116917629,+5.58022972346,+3.43447849006,+0,+0
2010-08-16 10:28:30 UTC,+0,+0,+2.99339479556,+2.56581637651,+0,+2.99355789405,+0,+4.27616605496,+4.27637680234,+0,+5.15278403249,+3.43552856106,+6.44060550533,+1.7179137064,+4.29443717179,+5.1529824035,+5.58219399358,+3.43568748581,+0,+3.00613169976
2010-08-16 10:29:00 UTC,+0,+2.99308627774,+2.99303515911,+0,+0,+2.99319822975,+0,+0,+4.2758630159,+0,+5.15437934236,+3.43659223695,+6.44259949793,+1.71844560331,+4.29576676908,+5.15457777802,+5.58392226371,+3.43675122507,+0,+3.00706242769
2010-08-16 10:29:30 UTC,+0,+2.99075432192,+2.990703272,+0,+0,+2.990866162,+0,+0,+0,+0,+5.15691923495,+3.43828571515,+6.44577413327,+1.71929243628,+4.29788362071,+5.15711777356,+5.58667384229,+3.43844480414,+0,+3.00854423947
2010-08-16 10:30:00 UTC,+0,+2.98990321644,+0,+0,+0,+2.99001501566,+0,+0,+0,+6.44028611135,+5.15282109976,+3.43555327574,+6.44065183604,+0,+4.2944680652,+5.15301947228,+5.58223415019,+3.43571220197,+0,+3.00615332537
2010-08-16 10:30:30 UTC,+0,+2.9925311482,+0,+0,+2.13756817234,+2.99264307357,+0,+0,+0,+6.44247027124,+5.15456867433,+3.43671847438,+6.44283614575,+0,+4.29592456615,+5.15476711765,+5.58412737545,+3.43687747,+0,+3.0071728868
2010-08-16 10:31:00 UTC,+0,+2.99217927626,+0,+0,+2.13731682951,+2.99229118473,+0,+0,+0,+6.4430337381,+5.15501951157,+3.43701907102,+0,+0,+4.29630031265,+5.1552179732,+5.58461578748,+0,+0,+3.00743591213
2010-08-16 10:31:30 UTC,+0,+2.9915754952,+0,+0,+2.13688554753,+2.9916873747,+0,+0,+0,+6.44040713403,+5.15291793157,+3.43561783854,+0,+0,+4.29454876884,+5.15311630802,+5.5823390524,+0,+0,+3.00620981852
2010-08-16 10:32:00 UTC,+0,+2.99303153817,+0,+2.5654611885,+2.13792560186,+0,+3.84796150483,+0,+0,+6.43754866246,+5.15063083142,+3.43409291015,+0,+1.71719580136,+4.29264260489,+5.1508291152,+5.57986133507,+0,+4.72120090556,+3.00487548966
2010-08-16 10:32:30 UTC,+0,+2.98840715681,+0,+2.56149743881,+2.13462239726,+0,+3.84201633768,+0,+0,+6.4381694636,+5.15112754246,+3.43442409317,+0,+1.71736141123,+4.29305658442,+5.15132584635,+5.58039944423,+0,+4.72165619217,+3.0051652784
2010-08-16 10:33:00 UTC,+3.84281868281,+2.98902952933,+0,+2.56203090019,+2.13506695916,+0,+3.84281646818,+0,+4.27006760516,+6.44470108234,+5.15635357525,+0,+0,+1.71910383805,+4.29741217651,+5.15655209094,+0,+0,+4.72644638745,+3.00821422505
2010-08-16 10:33:30 UTC,+3.8447678794,+2.99054568775,+0,+2.56333046266,+2.13614995407,+0,+3.8447656619,+0,+4.27223356665,+6.44884444438,+5.1596687328,+0,+0,+1.72020915429,+4.30017516598,+5.15986738286,+0,+0,+4.72948506966,+3.0101483381
2010-08-16 10:34:00 UTC,+3.842651649,+2.98889960417,+2.98884860893,+2.56191953593,+2.13497415337,+0,+3.84264943462,+4.26967169676,+4.26988199599,+6.45558796064,+5.16506430729,+0,+0,+1.72200810826,+4.30467206092,+5.16526317611,+0,+0,+4.73443066776,+3.01329619778
2010-08-16 10:34:30 UTC,+3.84418751505,+2.99009425853,+2.99004322807,+2.56294352389,+2.1358274973,+0,+3.84418529841,+4.27137824453,+4.27158866155,+6.45908441223,+5.16786186335,+0,+0,+0,+4.30700365982,+5.16806084563,+0,+3.44574125632,+4.73699491528,+3.01492833424
2010-08-16 10:35:00 UTC,+3.84689248833,+2.99219828845,+2.99214719597,+2.56474697548,+2.13733040996,+0,+3.8468902677,+4.27438382312,+4.27459444754,+6.44999005611,+5.16058535156,+0,+6.45035644655,+0,+4.30093911397,+5.16078403878,+0,+3.44088933982,+4.73032524486,+3.01068310734
2010-08-16 10:35:30 UTC,+3.85382241431,+0,+2.99753739403,+2.5693672746,+2.14118075228,+0,+3.85382018348,+4.28208387588,+4.28229503129,+6.44607372062,+5.15745184086,+0,+6.44643984238,+0,+4.29832751648,+5.15765040104,+0,+3.43879994125,+4.72745306062,+3.00885496979
2010-08-16 10:36:00 UTC,+3.85420418598,+0,+2.99783434164,+2.56962180825,+2.14139286878,+2.99799778379,+3.85420195459,+4.28250807407,+4.28271925872,+6.44857842157,+5.15945588452,+0,+6.44894471517,+0,+4.29999776942,+5.15965452595,+0,+3.44013622073,+4.72928997235,+3.0100241592
2010-08-16 10:36:30 UTC,+3.85697558332,+0,+2.99998997511,+0,+0,+3.000153584,+3.85697334786,+4.28558745841,+4.28579885524,+6.44412786841,+5.15589493935,+0,+6.44449385669,+1.71895092292,+4.29702993036,+5.15609343645,+0,+3.43776181244,+4.72602600059,+3.00794664993
2010-08-16 10:37:00 UTC,+3.853205424,+0,+2.99705748992,+0,+0,+2.99722087195,+0,+4.28139831908,+4.28160942723,+6.44410108167,+5.15587350692,+3.437588474,+6.4444670681,+1.71894377706,+4.29701206767,+5.15607200314,+5.58554095862,+3.43774752146,+4.72600635556,+3.00793414591
2010-08-16 10:37:30 UTC,+3.85442010238,+0,+2.99800228457,+0,+0,+2.99816573969,+0,+4.28274798538,+4.28295918655,+6.43479295426,+5.14842595352,+3.43262280355,+6.43515830201,+1.71646066654,+4.29080496831,+5.14862414795,+5.57747269273,+3.43278155517,+4.71917990882,+3.00358913047
2010-08-16 10:38:00 UTC,+3.85185297887,+0,+2.99600553826,+0,+0,+2.99616883886,+0,+4.27989557592,+4.28010658046,+6.43428644432,+5.14802068836,+3.43235259222,+6.43465175732,+1.7163255459,+0,+5.14821886637,+5.57703365094,+3.43251132774,+4.71880844173,+0
2010-08-16 10:38:30 UTC,+3.85157872172,+0,+2.99579221704,+0,+0,+2.99595550114,+0,+4.27959084041,+0,+6.43183013941,+5.1460553669,+3.43104221033,+6.43219528384,+1.71567028229,+0,+5.1462534653,+5.57490453073,+3.43120086776,+4.71700702309,+0
2010-08-16 10:39:00 UTC,+3.8486010867,+2.99352730048,+2.99347616885,+0,+0,+2.99363927365,+0,+4.27628229905,+0,+0,+5.14609355188,+3.43106767022,+6.43224301163,+0,+0,+0,+5.57494589822,+3.43122632915,+4.71704202355,+0
2010-08-16 10:39:30 UTC,+3.84626685454,+2.99171164697,+2.99166056884,+2.56432985483,+2.13698280101,+2.99182353301,+0,+4.27368866227,+0,+0,+5.15340255197,+3.43594096011,+6.44137859855,+0,+0,+0,+5.58286406324,+3.43609990943,+4.72374147179,+0
2010-08-16 10:40:00 UTC,+3.84482086844,+2.99058690461,+2.99053585963,+2.56336579134,+2.13617939535,+2.99069873665,+0,+4.27208198286,+0,+0,+5.15178621313,+3.43486326311,+6.43935832164,+0,+0,+0,+5.58111301147,+0,+4.72225993142,+0
2010-08-16 10:40:30 UTC,+3.84454778568,+2.99037449059,+2.99032345186,+2.56318372244,+2.1360276676,+2.99048631244,+0,+4.27177855226,+0,+0,+5.15149839673,+3.43467136096,+6.43899857727,+0,+0,+0,+5.58080120717,+0,+4.72199611817,+0
2010-08-16 10:41:00 UTC,+3.8402330262,+2.98701830833,+2.98696736861,+2.56030699901,+2.1336303401,+2.98712996903,+3.84023081539,+4.26698429093,+0,+0,+0,+3.43488016045,+6.43938999779,+1.71758947015,+0,+0,+5.58114046642,+0,+4.72228316066,+0
2010-08-16 10:41:30 UTC,+3.83507130472,+2.98300332705,+2.9829525059,+2.55686559156,+2.13076243119,+2.98311479491,+3.83506910155,+4.26124894419,+4.26145866165,+0,+0,+3.4370760936,+6.44350654732,+1.71868755846,+0,+0,+5.58470843832,+0,+4.72530197176,+3.0074858075
2010-08-16 10:42:00 UTC,+0,+2.97857207568,+2.97852138559,+2.55306738178,+2.12759717979,+2.97868333061,+3.82937222561,+4.25491896151,+4.25512824135,+0,+0,+3.44091572429,+6.4507044125,+1.72060758658,+0,+0,+5.59094710484,+0,+4.73058042059,+3.01084552599
2010-08-16 10:42:30 UTC,+0,+2.97995854846,+2.97990781734,+2.55425578523,+2.12858753997,+2.98006987002,+3.83115469351,+4.25689951912,+4.2571089359,+0,+0,+3.43516932908,+6.43993208034,+1.7177340705,+4.29398813099,+0,+5.58161031022,+0,+4.72268068892,+3.00581736788
2010-08-16 10:43:00 UTC,+0,+2.98204963225,+2.98199883929,+2.55604814009,+2.13008120516,+2.9821610543,+3.83384301875,+4.25988660404,+4.26009622735,+0,+0,+3.43602147453,+6.44152953286,+1.71816019046,+4.29505331475,+0,+5.5829948838,+3.43618042864,+4.72385215725,+3.00656300438
2010-08-16 10:43:30 UTC,+0,+2.98302425212,+0,+2.55688352731,+2.13077737802,+0,+3.8350960031,+4.26127883537,+4.26148855491,+6.43835371921,+0,+3.43452238925,+6.43871931129,+1.71741056471,+4.29317945473,+0,+5.58055915659,+3.43468125405,+4.72179132257,+3.00525128852
2010-08-16 10:44:00 UTC,+0,+2.98596378405,+0,+2.55940312238,+2.13287709136,+0,+3.83887510478,+4.26547791716,+4.26568792679,+6.43632194963,+0,+3.43343848722,+6.43668740231,+0,+4.29182457474,+0,+5.57879802285,+3.43359728744,+4.72030125201,+3.00430286251
2010-08-16 10:44:30 UTC,+0,+2.98422645822,+0,+0,+2.13163611615,+0,+3.83664157538,+4.26299617059,+4.26320600877,+6.43977598089,+0,+0,+6.44014167057,+0,+4.29412788608,+5.15261129373,+5.58179197014,+3.43544004295,+4.72283438883,+3.00591519747
2010-08-16 10:45:00 UTC,+0,+2.98827202299,+0,+0,+2.13452587092,+0,+3.84184260779,+4.26877520546,+4.26898544281,+6.43541162436,+0,+0,+6.43577701456,+0,+4.29121752678,+5.14911917398,+0,+3.43311162102,+4.71963363256,+3.00387792446
2010-08-16 10:45:30 UTC,+0,+2.98795558695,+0,+0,+2.13429984003,+0,+3.84143579339,+4.26832318085,+4.26853338696,+6.44394053753,+0,+0,+6.44430651296,+0,+4.29690500929,+5.15594354452,+0,+3.43766186981,+4.72588861482,+3.00785920425
2010-08-16 10:46:00 UTC,+0,+2.98943232254,+0,+0,+0,+0,+3.84333430455,+4.27043267782,+4.27064302958,+6.44342209235,+5.15533023881,+0,+0,+1.71876264448,+4.29655928557,+5.15552871302,+0,+3.43738527488,+4.72550839458,+3.00761719509
2010-08-16 10:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+4.27712929699,+4.2773401108,+6.4419730989,+5.15417088035,+0,+0,+1.71837609939,+4.29559302822,+5.15436930757,+0,+3.43661222435,+4.72444572359,+3.0069408078
