# file...... Output/hvac/house_hvac_file_003.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_3C_tm_0_C_3_Meter_5_41:hvac_load,house_0_4C_tm_0_C_4_Meter_5_42:hvac_load,house_0_5C_tm_0_C_5_Meter_5_43:hvac_load,house_0_6C_tm_0_C_6_Meter_5_44:hvac_load,house_0_7C_tm_0_C_7_Meter_5_45:hvac_load,house_0_8C_tm_0_C_8_Meter_5_46:hvac_load,house_0_1C_tm_0_C_1_Meter_6_47:hvac_load,house_0_2C_tm_0_C_2_Meter_6_48:hvac_load,house_0_3C_tm_0_C_3_Meter_6_49:hvac_load,house_0_4C_tm_0_C_4_Meter_6_50:hvac_load,house_0_5C_tm_0_C_5_Meter_6_51:hvac_load,house_0_6C_tm_0_C_6_Meter_6_52:hvac_load,house_0_7C_tm_0_C_7_Meter_6_53:hvac_load,house_0_8C_tm_0_C_8_Meter_6_54:hvac_load,house_0_9C_tm_0_C_9_Meter_6_55:hvac_load,house_0_10C_tm_0_C_10_Meter_6_56:hvac_load,house_0_11C_tm_0_C_11_Meter_6_57:hvac_load,house_0_12C_tm_0_C_12_Meter_6_58:hvac_load,house_0_13C_tm_0_C_13_Meter_6_59:hvac_load,house_0_14C_tm_0_C_14_Meter_6_60:hvac_load
2010-08-16 00:05:00 UTC,+0,+0,+0,+6.05584594855,+0,+0,+0,+0,+0,+0,+0,+3.89312590395,+0,+3.46049251993,+0,+0,+2.59538214006,+1.73035142838,+4.75780300184,+0
2010-08-16 00:05:30 UTC,+0,+0,+0,+6.054488324,+0,+0,+0,+0,+0,+0,+0,+3.89225317961,+0,+3.45971678688,+0,+0,+2.59480033511,+1.72996353108,+4.75673647135,+0
2010-08-16 00:06:00 UTC,+0,+0,+4.32625964776,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.4606072734,+0,+0,+2.59546820593,+0,+4.75800703381,+6.05587923536
2010-08-16 00:06:30 UTC,+0,+0,+4.32691249513,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.46112943648,+0,+0,+2.59585983171,+0,+4.758724953,+6.05679299575
2010-08-16 00:07:00 UTC,+0,+0,+4.32747565521,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.46181508614,+0,+0,+0,+0,+0,+6.05799284979
2010-08-16 00:07:30 UTC,+0,+0,+4.32794858349,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.05851667472
2010-08-16 00:08:00 UTC,+0,+0,+4.32896806883,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06014812549
2010-08-16 00:08:30 UTC,+0,+0,+4.32938589843,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06073301176
2010-08-16 00:09:00 UTC,+0,+0,+4.33037533463,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06212686804
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16561973426,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06316747676
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16584341206,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06379370051
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16639413531,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16673069534,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+5.63255137033,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+4.33298605338,+5.63227015139,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+4.33270627572,+5.63190649077,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+4.33263995527,+5.63182028613,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+4.3323671685,+5.63146571242,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+4.33212058192,+5.63114519424,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73286650503,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+4.33276936767,+0,+0,+3.89915007375,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73300649039,+0,+0
2010-08-16 00:15:00 UTC,+3.46651582455,+0,+0,+0,+0,+0,+0,+3.89961912112,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73321496311,+0,+0
2010-08-16 00:15:30 UTC,+3.46652866904,+0,+0,+0,+0,+0,+0,+3.89964222839,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73322523336,+0,+0
2010-08-16 00:16:00 UTC,+3.466714261,+0,+0,+0,+0,+0,+0,+3.89991338014,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+3.46647125001,+0,+0,+0,+0,+0,+0,+3.89964552818,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+3.46604089937,+0,+0,+0,+0,+0,+0,+3.89906787467,+0,+0,+0,+0,+0,+0,+0,+0,+2.59931416958,+0,+0,+0
2010-08-16 00:17:30 UTC,+3.4661432913,+0,+0,+0,+0,+0,+0,+3.89925228723,+0,+0,+0,+0,+0,+0,+0,+0,+2.59943710731,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59943686923,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89794375523,+0,+0,+0,+0,+2.5985968414,+0,+4.76370671622,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89768020847,+0,+0,+0,+3.89747914901,+2.59842114659,+0,+4.7633846414,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89778750506,+0,+0,+0,+3.89758643894,+0,+0,+4.76351576626,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16573546632,+0,+3.89817375568,+0,+0,+0,+3.89797266559,+0,+0,+4.76398779483,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16560039582,+0,+3.89793064093,+0,+0,+0,+3.89772956593,+0,+0,+4.76369068952,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16593524772,+0,+3.89853334424,+0,+0,+0,+3.89833223184,+0,+0,+4.76442724028,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16617470595,+0,+3.89896434752,+0,+0,+0,+0,+0,+0,+4.76495396013,+0
2010-08-16 00:22:00 UTC,+0,+0,+0,+6.06390973388,+0,+0,+0,+0,+0,+0,+0,+3.89861041378,+0,+0,+0,+0,+0,+0,+4.76452142531,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,+6.06460598334,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,+6.06518936365,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,+0,+6.06503071014,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+0,+6.06460078864,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.46585636245,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,+6.06323406421,+0,+0,+0,+0,+0,+0,+6.06326458348,+0,+0,+3.46488134219,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+6.06262291939,+0,+0,+0,+0,+0,+0,+6.06265346815,+0,+0,+3.46453211512,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+6.06298577814,+0,+0,+0,+0,+0,+0,+6.06277388144,+0,+0,+3.46460092632,+2.59856410074,+0,+0,+1.73240131564,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+6.06252006467,+0,+0,+0,+0,+0,+0,+6.06230822029,+0,+0,+3.46433482028,+2.59836450947,+0,+0,+1.73226825276,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+6.06089549692,+0,+0,+0,+0,+0,+0,+6.06027189395,+0,+0,+3.46317114422,+2.59749170111,+0,+0,+1.73168637157,+0,+6.0603153988
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06055003704,+0,+0,+3.46333009147,+2.59761091855,+0,+0,+1.73176585109,+0,+6.06059354425
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06114554784,+0,+0,+3.46367040119,+2.59786616585,+0,+0,+0,+0,+6.06118906009
2010-08-16 00:28:00 UTC,+0,+0,+4.33055074564,+0,+0,+0,+0,+0,+0,+0,+6.06169300278,+0,+0,+3.46398324899,+0,+0,+0,+0,+0,+6.06173651967
2010-08-16 00:28:30 UTC,+0,+0,+4.33154822321,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06373874397
2010-08-16 00:29:00 UTC,+0,+0,+4.33144554996,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06359502088
2010-08-16 00:29:30 UTC,+0,+0,+4.33162801947,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06385044362
2010-08-16 00:30:00 UTC,+0,+0,+4.33152432992,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59877946202,+0,+0,+6.06355982715
2010-08-16 00:30:30 UTC,+0,+0,+4.3326577363,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59960496141,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16607073846,+0,+0,+0,+0,+0,+0,+2.59915247197,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16600717949,+0,+0,+0,+0,+0,+0,+2.59907620632,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+5.6292835017,+0,+0,+0,+2.16525233547,+0,+0,+0,+0,+0,+0,+2.59817045431,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+5.63012864164,+0,+0,+0,+2.16557740203,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+5.63016251655,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+5.63020236761,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+5.63019544781,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+3.46462436775,+0,+0,+0,+0,+5.6295726927,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76444920258,+0
2010-08-16 00:35:00 UTC,+3.46460494597,+0,+0,+0,+0,+5.62954113528,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76332423094,+0
2010-08-16 00:35:30 UTC,+3.46522695943,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76402229123,+0
2010-08-16 00:36:00 UTC,+3.46504723908,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.0316580359,+0,+0,+0,+0,+0,+4.76364190813,+0
2010-08-16 00:36:30 UTC,+3.46437709104,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.03102327771,+0,+0,+0,+0,+1.73210539195,+4.76264453215,+0
2010-08-16 00:37:00 UTC,+3.46438214544,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89687089625,+3.03086484922,+0,+0,+0,+0,+1.73201485541,+4.76239559834,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89668494305,+3.0307202213,+0,+0,+0,+0,+1.73193220543,+4.76216834894,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89698472972,+3.03095338493,+0,+0,+0,+0,+1.73206545058,+4.76253471176,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.89764529498,+0,+0,+0,+3.89759720784,+0,+0,+0,+0,+0,+1.73233767664,+0,+0
2010-08-16 00:39:00 UTC,+0,+3.89729969484,+0,+0,+4.33120468532,+0,+0,+3.89724386626,+0,+0,+0,+3.89719578521,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+3.89630793231,+0,+0,+4.32954621031,+0,+0,+3.89635095011,+0,+0,+0,+3.89630288259,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+3.89656363974,+0,+0,+4.32983035587,+0,+0,+3.89660665408,+0,+0,+0,+3.89655858269,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+3.896414237,+0,+0,+4.32966433752,+0,+0,+3.89636378941,+0,+0,+0,+0,+0,+0,+0,+3.89611474688,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+3.89729284054,+0,+0,+4.33064065366,+0,+0,+3.89729363209,+0,+0,+0,+0,+0,+0,+0,+3.89704451779,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+3.89751087001,+0,+0,+4.33088293096,+0,+0,+3.89751165299,+0,+0,+0,+0,+0,+0,+0,+3.89726252185,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+3.89704387622,+0,+0,+0,+0,+0,+3.89704467758,+0,+0,+0,+0,+0,+0,+0,+3.8967955825,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16558496451,+0,+0,+0,+0,+0,+3.89770179268,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16574523955,+0,+0,+0,+0,+0,+0,+2.59876189949,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16585667302,+0,+0,+0,+0,+0,+0,+2.59889561068,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1655594707,+0,+0,+0,+0,+0,+0,+2.59853899184,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.5984987414,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59848213288,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+6.06281636121,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.59865879597,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+6.06319447467,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06484408171
2010-08-16 00:46:30 UTC,+0,+0,+0,+6.06230705909,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.46435162337,+0,+0,+0,+0,+0,+6.06238114649
2010-08-16 00:47:00 UTC,+0,+0,+0,+6.06255801298,+0,+0,+0,+0,+6.49470997091,+0,+0,+0,+0,+3.46428722371,+0,+0,+0,+0,+0,+6.06226845204
2010-08-16 00:47:30 UTC,+0,+0,+0,+6.06146766211,+0,+0,+0,+0,+6.49343817111,+0,+0,+0,+0,+3.46360882723,+0,+0,+0,+1.73190522931,+0,+6.06108131039
2010-08-16 00:48:00 UTC,+0,+0,+0,+6.06077324422,+0,+0,+0,+0,+6.49269435267,+0,+0,+0,+0,+3.46321206368,+0,+0,+0,+1.73170683282,+0,+6.0603870047
2010-08-16 00:48:30 UTC,+0,+0,+0,+6.06085824253,+0,+0,+0,+0,+6.49278539773,+0,+0,+0,+0,+3.46326062843,+0,+0,+0,+1.73173111699,+0,+6.06047198928
2010-08-16 00:49:00 UTC,+0,+0,+4.32856203756,+6.0593521093,+0,+0,+0,+0,+6.49133663393,+0,+0,+0,+0,+3.46248783679,+0,+0,+0,+1.73134469251,+0,+6.05911966336
2010-08-16 00:49:30 UTC,+0,+0,+4.32905865504,+6.06004728553,+0,+0,+0,+0,+6.49208130199,+0,+0,+0,+0,+3.46288505354,+0,+0,+0,+1.73154331562,+0,+6.05981476212
2010-08-16 00:50:00 UTC,+0,+0,+4.33045855279,+0,+0,+0,+0,+0,+6.49397588939,+0,+0,+0,+0,+3.46389565397,+0,+0,+0,+0,+0,+6.06158323512
2010-08-16 00:50:30 UTC,+0,+0,+4.33057426655,+0,+0,+0,+0,+0,+6.49435713964,+0,+0,+0,+0,+3.46409901839,+2.59818764765,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+3.46418648032,+0,+4.32999557028,+0,+0,+5.62886119267,+0,+0,+0,+0,+0,+0,+0,+0,+2.59810346075,+0,+0,+0,+4.76261380782,+0
2010-08-16 00:51:30 UTC,+3.46417889878,+0,+4.32998609404,+0,+0,+5.62884887383,+0,+0,+0,+0,+0,+0,+0,+0,+2.59814390584,+0,+0,+0,+4.76268794587,+0
2010-08-16 00:52:00 UTC,+3.46388418816,+0,+4.32961773238,+0,+0,+5.62837001419,+6.92599776479,+0,+0,+0,+0,+0,+0,+0,+2.59778783847,+0,+0,+0,+4.76203525495,+0
2010-08-16 00:52:30 UTC,+3.46412338198,+0,+0,+0,+0,+5.62875866754,+6.9263003313,+0,+0,+0,+0,+0,+0,+0,+2.59790132983,+0,+0,+0,+4.76224329081,+0
2010-08-16 00:53:00 UTC,+3.46526789031,+0,+0,+0,+0,+5.63061831833,+6.92875468926,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76393083539,+0
2010-08-16 00:53:30 UTC,+3.464856659,+0,+0,+0,+0,+5.62995013041,+6.92793251668,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76336553362,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,+6.92864140508,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.76385294451,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+6.92729661327,+0,+0,+2.16525379936,+0,+0,+0,+0,+0,+0,+0,+0,+4.76292830509,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+6.92506922176,+0,+0,+2.16455755128,+6.06015021241,+0,+3.03022919598,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+6.92425649796,+0,+0,+2.16430350641,+6.05943897693,+3.89559635665,+3.02987355669,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16452167433,+6.06004976968,+3.89598903928,+3.03017897157,+0,+0,+0,+2.59729371983,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06165066011,+3.89701826216,+3.0309794653,+0,+0,+0,+2.59797985662,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06142879912,+3.89687562629,+3.03086852808,+0,+0,+0,+2.59788476767,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06169539648,+3.89704702347,+0,+0,+0,+0,+2.5979990305,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06233090534,+3.89745559625,+0,+0,+0,+0,+2.59827140767,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06142969922,+3.89687620496,+0,+0,+0,+0,+0,+1.73201721496,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89802884532,+0,+0,+0,+0,+0,+1.73252952508,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.89790394944,+0,+1.73256338897,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.8980031411,+0,+1.73260747908,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.8984143224,+0,+0,+0,+0,+0,+0,+0,+3.89772822737,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.89693658016,+0,+0,+0,+0,+0,+0,+0,+3.89668749342,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.897128685,+0,+0,+0,+0,+0,+0,+0,+3.89687958342,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+4.33076617065,+0,+0,+3.89741538144,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+4.33104360616,+0,+0,+3.89766503944,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+4.33152870471,+0,+0,+3.89816086161,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+4.33126076363,+0,+0,+3.89791974125,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+4.33092521457,+0,+0,+3.89762120217,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+4.33067306405,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06221752849
2010-08-16 01:06:30 UTC,+3.46478775941,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06262346885
2010-08-16 01:07:00 UTC,+3.46500940709,+0,+0,+0,+0,+0,+0,+0,+0,+2.16551399689,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06289007362
2010-08-16 01:07:30 UTC,+3.46508978432,+0,+0,+0,+0,+0,+0,+0,+0,+2.16556422635,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06303070035
2010-08-16 01:08:00 UTC,+3.46542462042,+0,+0,+0,+0,+0,+0,+0,+0,+2.16567966277,+0,+0,+0,+0,+0,+0,+0,+0,+4.76388278299,+6.06335388606
