# file...... Output/hvac/house_hvac_file_059.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3C_tm_3_C_3_Meter_102_1161:hvac_load,house_3_4C_tm_3_C_4_Meter_102_1162:hvac_load,house_3_5C_tm_3_C_5_Meter_102_1163:hvac_load,house_3_6C_tm_3_C_6_Meter_102_1164:hvac_load,house_3_7C_tm_3_C_7_Meter_102_1165:hvac_load,house_3_8C_tm_3_C_8_Meter_102_1166:hvac_load,house_3_1C_tm_3_C_1_Meter_103_1167:hvac_load,house_3_2C_tm_3_C_2_Meter_103_1168:hvac_load,house_3_3C_tm_3_C_3_Meter_103_1169:hvac_load,house_3_4C_tm_3_C_4_Meter_103_1170:hvac_load,house_3_5C_tm_3_C_5_Meter_103_1171:hvac_load,house_3_6C_tm_3_C_6_Meter_103_1172:hvac_load,house_3_7C_tm_3_C_7_Meter_103_1173:hvac_load,house_3_8C_tm_3_C_8_Meter_103_1174:hvac_load,house_3_9C_tm_3_C_9_Meter_103_1175:hvac_load,house_3_10C_tm_3_C_10_Meter_103_1176:hvac_load,house_3_11C_tm_3_C_11_Meter_103_1177:hvac_load,house_3_12C_tm_3_C_12_Meter_103_1178:hvac_load,house_3_13C_tm_3_C_13_Meter_103_1179:hvac_load,house_3_14C_tm_3_C_14_Meter_103_1180:hvac_load
2010-08-16 00:05:00 UTC,+0,+0,+0,+3.8991767165,+0,+0,+0,+5.19633086257,+2.59860247428,+0,+0,+4.33046069328,+0,+0,+0,+0,+3.89789211404,+0,+0,+0
2010-08-16 00:05:30 UTC,+0,+0,+0,+3.89228020076,+0,+0,+0,+5.18693626627,+2.59390419097,+0,+0,+4.32263141831,+0,+0,+0,+0,+3.89084467594,+3.89045585639,+0,+0
2010-08-16 00:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.59734786279,+0,+0,+4.3283699938,+0,+0,+0,+0,+0,+3.89562072218,+0,+0
2010-08-16 00:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34158417632,+0,+0,+0,+0,+0,+3.9075138267,+0,+0
2010-08-16 00:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34068345856,+0,+0,+0,+0,+0,+3.90670315753,+4.34078723802,+0
2010-08-16 00:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34106383546,+0,+0,+0,+0,+0,+3.90704550654,+4.341167628,+0
2010-08-16 00:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91212743157,+4.3468142439,+0
2010-08-16 00:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35106704328,+0
2010-08-16 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35859686799,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.36333396605,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.36585846971,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+0,+3.05750066407,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+0,+3.05888480079,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+0,+3.04855295227,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+3.0489108734,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+0,+3.04758495132,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+0,+0,+3.04773601479,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+1.74342294195,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+1.74447977015,+0,+0,+0,+0,+0,+0,+0,+0,+3.92380396023,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+1.74433810254,+0,+0,+0,+0,+0,+0,+0,+1.3079380658,+3.92342876381,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+1.74524947172,+0,+0,+0,+0,+0,+0,+0,+1.30867361197,+3.92563512889,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7451740727,+0,+0,+1.30895529612,+3.92648007664,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.61620218408,+1.74416910481,+0,+0,+1.30820151024,+3.9242189992,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.61770464451,+1.74518254925,+0,+0,+0,+3.92647263519,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+2.61536478835,+0,+3.92267437249,+0,+0,+0,+0,+2.61453374193,+1.74306854373,+0,+0,+0,+3.92171639666,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+2.61416680515,+0,+3.9208776082,+0,+0,+0,+0,+2.61344948425,+1.74234568118,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+2.61482554115,+0,+3.92186559648,+0,+0,+0,+0,+2.61415819726,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+2.61364903847,+0,+3.92010104924,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+2.61400478321,+0,+3.92063460379,+0,+4.35613705494,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+4.35771399221,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+4.35936607786,+0,+5.22945755267,+0,+0,+0,+0,+0,+0,+4.79396318024,+0,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+4.35818030181,+0,+5.22804306764,+0,+0,+0,+0,+0,+0,+4.7926664661,+0,+0,+0,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+0,+4.35841383718,+0,+5.22832315556,+0,+0,+0,+0,+0,+0,+4.79292323374,+0,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+0,+4.35670345625,+0,+5.22627183047,+0,+0,+0,+0,+0,+0,+4.79104270317,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,+0,+4.35905774713,+0,+5.2293300792,+0,+0,+0,+0,+0,+0,+4.79384632031,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22775080953,+0,+0,+0,+0,+0,+0,+4.79239854154,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22670588816,+0,+0,+0,+0,+0,+0,+4.79144062097,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22372318775,+0,+0,+0,+0,+0,+0,+4.78870626191,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22131173908,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+3.48530631534,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.92023765099,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+3.48237792337,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91699837899,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+3.48187682288,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91623219876,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+3.48208588149,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91654711666,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+3.48187585979,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91631092687,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+3.48297384952,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91754572297,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+3.48363324456,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.30620599249
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.3545731409,+0,+0,+0,+0,+0,+0,+0,+1.30661279281
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35458866337,+0,+0,+0,+0,+0,+0,+0,+1.30661745062
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35753413939,+0,+0,+0,+0,+0,+0,+0,+1.30750130056
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35412364544,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.350510588,+0,+3.91589623693,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.60705935871,+0,+0,+4.34452128587,+0,+3.91050509371,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.60935002264,+0,+4.34855036619,+4.34833842026,+0,+3.91394100628,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.60894626727,+0,+4.3478775076,+4.34766560725,+0,+3.91333538792,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.6088418481,+1.73927382131,+4.34770349297,+0,+0,+3.91317876296,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.60859352009,+1.73910826377,+4.34728965417,+0,+0,+3.91280627997,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73916824987,+4.34743959948,+0,+0,+3.91294124091,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.74055262611,+4.35090008005,+0,+1.30548014252,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+3.91888425214,+1.74199931225,+0,+0,+0,+0,+1.74136745973,+4.35293689329,+0,+1.30609130832,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+3.91528327961,+1.74039856572,+0,+0,+0,+0,+0,+4.34884131557,+0,+1.30486239006,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+3.91050349459,+1.73827379955,+0,+0,+0,+0,+0,+4.34355388596,+0,+1.30327584489,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+3.91019397998,+1.73813621049,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+3.91019641088,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+3.91396955574,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+2.6107181648,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+2.60843618495,+0,+0,+0,+0,+3.04221680251,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+2.61056413904,+0,+0,+0,+0,+3.04487673657,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+2.61136099608,+0,+0,+0,+0,+3.04580599557,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+2.61112097248,+0,+0,+0,+0,+3.04530535786,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,+3.04741224328,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+3.04406314298,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.21612679947,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.21705388163,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22179176924,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22164822575,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22071165638,+2.61078751621,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35083796671,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22417288378,+2.61251848206,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35372252622,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+4.34950368151,+0,+5.21717110532,+2.60901688036,+0,+0,+0,+0,+0,+4.7826997095,+0,+0,+0,+4.34788729942,+1.3045753557
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+0,+4.34722822334,+0,+5.21434228853,+2.60760218411,+1.73844735107,+0,+0,+0,+0,+4.78010642152,+0,+0,+0,+4.34552978586,+1.30386796005
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+0,+4.34799497662,+0,+5.21503621399,+2.60794921745,+1.73867871435,+0,+0,+0,+0,+4.78074257038,+0,+0,+3.91152699641,+4.34610809785,+1.30404148838
2010-08-16 00:49:00 UTC,+6.08197577228,+0,+0,+0,+0,+4.34437573738,+0,+0,+0,+1.73744065019,+0,+0,+0,+3.90905436557,+4.77733843002,+0,+0,+3.90874178219,+4.34301345234,+1.30311290883
2010-08-16 00:49:30 UTC,+6.08270196763,+0,+0,+0,+0,+4.34489446447,+0,+0,+0,+1.73767309771,+0,+0,+0,+3.90957734236,+4.77797756006,+0,+0,+3.90926470836,+4.34359447447,+0
2010-08-16 00:50:00 UTC,+6.089612776,+0,+0,+0,+0,+4.34983090958,+0,+0,+0,+0,+0,+0,+0,+3.91428165794,+4.78372670497,+0,+0,+3.9139685685,+0,+0
2010-08-16 00:50:30 UTC,+6.08844263263,+0,+0,+0,+0,+4.34899506691,+0,+0,+0,+0,+0,+0,+0,+3.91346007125,+4.78272264372,+0,+3.91352746279,+3.91314706134,+0,+0
2010-08-16 00:51:00 UTC,+6.08811978589,+0,+0,+0,+0,+4.34876445494,+0,+0,+0,+0,+0,+0,+0,+3.91307716124,+4.78225468932,+0,+3.91314454378,+3.9127641884,+0,+0
2010-08-16 00:51:30 UTC,+6.09228135866,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91602814982,+0,+0,+3.91609560169,+0,+0,+0
2010-08-16 00:52:00 UTC,+6.09303628949,+0,+3.48217144519,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91659319387,+0,+0,+3.91666065901,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+3.48195268644,+3.9169137696,+1.74112337024,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91647945227,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+3.48722009677,+3.92283908733,+1.74375736182,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.92228155027,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+3.48664142795,+3.92218814191,+1.74346799595,+0,+0,+0,+0,+0,+0,+0,+1.30732049613,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+3.48361756283,+3.91878659151,+1.74195589899,+0,+0,+0,+0,+0,+0,+0,+1.30621347664,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+3.48146121261,+3.91636090997,+0,+0,+0,+0,+0,+0,+0,+0,+1.30540090104,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+3.47727452127,+3.91165129476,+0,+0,+0,+0,+0,+0,+0,+0,+1.3037772709,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+3.47758035999,+0,+0,+0,+0,+0,+0,+0,+0,+4.3450747858,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34472231044,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35132855946,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35094104164,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35214921226,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35336815561,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34792840652,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+2.61261393273,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+2.61298352579,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+2.61145781542,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+2.60991530715,+0,+0,+0,+0,+0,+0,+2.60913861261,+1.73947167091,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+2.6112661686,+0,+0,+0,+0,+0,+0,+2.61061276649,+1.74045447294,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.60921090728,+1.73951986896,+4.34831853036,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.60941267902,+1.73965438794,+4.34865478312,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.61030255778,+1.74024766024,+4.35013776671,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.3487318636,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34796158395,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34329500074,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+3.04006141741,+0,+0,+0,+4.3426782023,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,+0,+3.04105126386,+0,+0,+0,+4.34410585952,+0,+0,+0,+0,+0,+0,+0,+0,+1.30340425255
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,+0,+3.03761250247,+0,+0,+0,+4.33919369635,+0,+0,+0,+0,+0,+0,+0,+0,+1.30193036695
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,+0,+0,+3.04092617233,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.30335063714
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+0,+0,+3.0445644286,+0,+0,+0,+0,+0,+0,+3.91444523046,+0,+0,+0,+0,+0,+1.30491002814
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.9173987401,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.9202930229,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91950385026,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.22603229042,+0,+0,+0,+0,+0,+3.92009830696,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,+1.7409496761,+0,+0,+5.22026839694,+0,+0,+0,+0,+0,+3.91577459058,+0,+0,+0,+0,+0,+0
