# file...... Output/hvac/house_hvac_file_026.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_16C_tm_2_C_16_Meter_48_501:hvac_load,house_2_17C_tm_2_C_17_Meter_48_502:hvac_load,house_2_18C_tm_2_C_18_Meter_48_503:hvac_load,house_2_19C_tm_2_C_19_Meter_48_504:hvac_load,house_2_20C_tm_2_C_20_Meter_48_505:hvac_load,house_2_21C_tm_2_C_21_Meter_48_506:hvac_load,house_2_22C_tm_2_C_22_Meter_48_507:hvac_load,house_2_23C_tm_2_C_23_Meter_48_508:hvac_load,house_2_24C_tm_2_C_24_Meter_48_509:hvac_load,house_2_25C_tm_2_C_25_Meter_48_510:hvac_load,house_2_26C_tm_2_C_26_Meter_48_511:hvac_load,house_2_27C_tm_2_C_27_Meter_48_512:hvac_load,house_2_28C_tm_2_C_28_Meter_48_513:hvac_load,house_2_29C_tm_2_C_29_Meter_48_514:hvac_load,house_2_1A_tm_2_A_1_Meter_49_515:hvac_load,house_2_2A_tm_2_A_2_Meter_49_516:hvac_load,house_2_3A_tm_2_A_3_Meter_49_517:hvac_load,house_2_4A_tm_2_A_4_Meter_49_518:hvac_load,house_2_5A_tm_2_A_5_Meter_49_519:hvac_load,house_2_6A_tm_2_A_6_Meter_49_520:hvac_load
2010-08-16 13:41:30 UTC,+6.43231701435,+3.4310691912,+6.43220438795,+4.28903338841,+0,+0,+2.57343760964,+0,+5.14643128346,+0,+3.43120463409,+3.43109346961,+3.00228981298,+3.00242685741,+5.11856762218,+5.54518466652,+0,+0,+4.69218760694,+5.11885310003
2010-08-16 13:42:00 UTC,+6.42577377894,+3.42757882764,+6.42566130397,+4.28467017975,+0,+0,+2.57081967011,+2.99933715459,+5.14119597717,+0,+3.42771411202,+3.42760308018,+2.99923561337,+2.99937247468,+5.12027846182,+5.54703810516,+0,+0,+4.69375593979,+5.12056405561
2010-08-16 13:42:30 UTC,+6.4236956168,+3.42647027185,+6.42358318994,+4.28328440426,+0,+0,+2.56998820027,+2.99836708495,+5.13953321942,+0,+3.42660550589,+3.42649451617,+2.99826558528,+2.99840238843,+5.11636669645,+5.54280029294,+0,+0,+4.69017001037,+5.11665202507
2010-08-16 13:43:00 UTC,+6.41989229251,+3.42444146126,+6.41977995371,+4.28074824319,+3.42462883431,+0,+2.56846649531,+2.99659172313,+5.13649014255,+0,+3.42457660314,+3.42446569053,+2.99649029955,+2.9966269962,+5.12204705543,+5.54895411157,+0,+2.98814581027,+4.69537721588,+5.12233276902
2010-08-16 13:43:30 UTC,+6.4194161082,+3.42418744981,+6.41930378044,+4.28043071036,+3.42437480415,+0,+2.56827597457,+2.996369444,+5.1361091428,+2.14037496626,+3.42432258014,+3.4242116772,+2.99626802995,+2.99640471326,+5.12140431633,+5.54825779998,+4.69482270484,+2.98777083399,+4.69478801465,+5.12168998639
2010-08-16 13:44:00 UTC,+6.42323618254,+3.42622519543,+6.42312376632,+4.28297804088,+3.42641269983,+1.71331762887,+2.56980438123,+2.99815262465,+5.13916562158,+2.1416487582,+3.42636041833,+3.42624943793,+2.99805113417,+2.99818792445,+5.11984029378,+5.54656341568,+4.69338894156,+2.98685837762,+4.69335426955,+5.12012585784
2010-08-16 13:44:30 UTC,+6.42301307824,+0,+6.42290066718,+4.2828292688,+3.42629368034,+1.71325811452,+2.5697151175,+2.99804848131,+5.13898711365,+2.14157436476,+3.4262414022,+3.42613042632,+0,+2.99808377934,+5.11915290596,+5.54581873387,+4.69275880268,+2.9864573531,+4.69272413866,+5.11943842343
2010-08-16 13:45:00 UTC,+6.42086649115,+0,+6.4207541298,+4.28139786557,+3.42514854019,+1.71268550011,+2.56885627086,+2.99704647136,+5.13726960837,+2.14085859196,+3.42509629435,+3.424985362,+0,+2.99708175222,+5.12052993892,+5.54731054295,+4.69402114977,+2.98726071909,+4.69398646974,+5.12081554974
2010-08-16 13:45:30 UTC,+6.42005210861,+0,+6.41993976612,+4.28085481289,+3.42471409138,+1.71246825888,+2.56853043748,+2.99666632398,+5.13661801292,+2.14058703861,+3.4246618578,+3.42455094196,+0,+2.99670159832,+5.12425629812,+5.55134749532,+4.69743715994,+2.98943469038,+4.69740243662,+5.12454216144
2010-08-16 13:46:00 UTC,+6.42065139822,+0,+6.42053904185,+4.28125443567,+3.42503379451,+1.71262812283,+2.56877021246,+2.99694606766,+5.1370975104,+2.14078686988,+3.42498155191,+3.42487062392,+0,+2.9969813468,+5.12671658543,+5.55401284832,+4.69969254276,+2.9908700308,+4.69965779087,+5.12700261548
2010-08-16 13:46:30 UTC,+6.42467218388,+0,+6.42455973442,+4.28393560592,+3.42717876362,+1.71370069041,+2.5703789234,+2.9988229387,+5.14031458021,+2.14212758832,+3.42712646052,+0,+0,+2.99885824998,+5.12219758096,+5.54911718346,+4.69554990261,+2.98823362743,+4.6955152032,+5.12248330479
2010-08-16 13:47:00 UTC,+0,+0,+6.43002653293,+4.28758110144,+3.43009520474,+1.71515902386,+2.57256623269,+3.00137485607,+5.14468872017,+2.14395051729,+3.43004281944,+0,+0,+3.00141021105,+5.11989968454,+5.54662775667,+4.69344338599,+2.98689302644,+4.69340871329,+5.12018525265
2010-08-16 13:47:30 UTC,+0,+3.42697559592,+6.42453047751,+4.28391609615,+3.42716315556,+1.71369288578,+2.57036721747,+2.99880928148,+5.14029117092,+2.14211783246,+3.42711085289,+0,+2.99870776288,+2.99884459253,+5.11748523743,+5.54401206467,+4.69123002557,+2.98548442931,+4.69119538094,+5.11777064191
2010-08-16 13:48:00 UTC,+0,+3.42818321956,+6.42679430542,+4.28542571367,+3.42837086809,+1.7142967888,+2.57127299295,+2.99986604295,+5.14210252364,+2.14287271628,+3.42831853138,+0,+2.99976447907,+2.99990137209,+5.11718411279,+5.54368584119,+4.69095398002,+2.98530875209,+4.69091933889,+5.11746949684
2010-08-16 13:48:30 UTC,+0,+3.4294745729,+6.42921509417,+4.28703999943,+3.4296623165,+1.714942563,+2.57224156971,+3.0009960742,+5.14403946519,+2.14367993941,+3.42960994339,+0,+3.00089446191,+3.0010314227,+5.11897780813,+5.54562904158,+4.69259828784,+2.9863552004,+4.69256362586,+5.11926331374
2010-08-16 13:49:00 UTC,+0,+3.43238677822,+6.43467435493,+4.29068046814,+3.43257473608,+1.7163988855,+2.5744258629,+3.0035444727,+5.14840757379,+2.14550035465,+3.43252228096,+0,+3.00344275127,+0,+5.11948325855,+5.54617662145,+4.69306164194,+2.986650082,+4.69302697408,+5.11976879843
2010-08-16 13:49:30 UTC,+0,+3.43405335655,+6.43779854596,+4.2927638124,+3.43424143699,+1.71723230046,+2.57567587631,+3.00500285396,+5.15090732719,+2.14654213028,+3.43418893498,+0,+3.00490107007,+0,+5.11974270253,+5.54645769016,+4.69329947818,+2.98680144255,+4.6932648073,+5.12002825998
2010-08-16 13:50:00 UTC,+0,+3.43210016889,+6.43413707307,+4.29032218561,+3.43228810566,+1.7162555592,+2.5742108922,+3.003293668,+5.14797767941,+2.14532119558,+3.43223565861,+3.43212445495,+3.0031919573,+0,+5.12079392411,+5.54759653139,+4.69426314901,+2.98741472899,+4.69422846591,+5.12107955281
2010-08-16 13:50:30 UTC,+6.43310952389,+3.43149194025,+6.43299687914,+4.28956185552,+3.43167983227,+1.71595139896,+2.57375469165,+3.00276142223,+5.14706537808,+0,+0,+3.4315162218,+3.00265973433,+0,+5.11944982845,+5.54614040494,+4.69303099605,+2.98663057874,+4.69299632857,+5.11973536604
2010-08-16 13:51:00 UTC,+6.42845195928,+3.42900745168,+6.42833942231,+4.28645606386,+3.42919516088,+1.7147089671,+2.57189120645,+3.00058730801,+5.14333881535,+0,+0,+3.4290317148,+3.00048571323,+0,+5.11834183599,+5.54494006096,+4.69201528248,+2.98598417194,+4.69198062789,+5.11862729848
2010-08-16 13:51:30 UTC,+6.4254824946,+3.42742344757,+6.42537002638,+4.28447594332,+3.42761104016,+1.71391684542,+2.57070312762,+2.99920118533,+5.1409629177,+0,+0,+3.42744769895,+2.99909964994,+0,+5.1187891353,+5.54542464282,+4.6924253286,+0,+4.69239066881,+5.11907462815
2010-08-16 13:52:00 UTC,+6.42437911728,+3.42683487207,+6.4242666746,+4.28374018109,+3.42702242135,+1.71362251323,+2.57026166786,+0,+5.14008009478,+0,+0,+3.42685911909,+2.99858462421,+2.99872144648,+5.11927048423,+5.54594611233,+4.69286658849,+0,+4.6928319231,+5.11955600969
2010-08-16 13:52:30 UTC,+6.41987171153,+3.42443048275,+6.4197593732,+4.28073451927,+3.42461785501,+1.71242013699,+2.56845826091,+0,+5.13647367554,+0,+0,+3.42445471195,+2.99648069295,+2.99661738903,+5.12144966918,+5.548306933,+4.69486428048,+0,+4.69482958976,+5.1217353423
2010-08-16 13:53:00 UTC,+6.41698800841,+3.42289222641,+0,+4.27881158673,+3.42307948536,+1.71165089259,+2.56730449508,+0,+5.13416639647,+2.13956532392,+0,+3.4229164442,+2.99513466066,+2.99527127597,+5.11772002543,+5.54426642231,+4.6914452593,+0,+4.69141061194,+5.11800544582
2010-08-16 13:53:30 UTC,+6.42042161483,+3.42472381816,+0,+4.28110120991,+3.42491121202,+1.71256682685,+2.5686782765,+0,+0,+2.1407102494,+3.42485897288,+3.42474804953,+2.99673737249,+2.99687408397,+5.11549645622,+5.54185751791,+4.68940687953,+0,+4.68937225803,+5.11578172587
2010-08-16 13:54:00 UTC,+6.41800061728,+3.42343238325,+0,+4.27948682215,+3.42361968199,+1.71192101182,+0,+0,+0,+2.13990297521,+3.4235674793,+3.42345660505,+2.99560731826,+2.99574396193,+5.11852907649,+5.54514290802,+4.69218692873,+0,+4.69215227196,+5.11881455171
2010-08-16 13:54:30 UTC,+6.42161872352,+3.42536239286,+0,+4.2818994748,+3.42554983373,+1.71288616242,+0,+0,+0,+2.14110942153,+3.42549757657,+3.42538662896,+2.99729614941,+2.9974328944,+5.11526018975,+5.54160155857,+4.68919029047,+0,+4.68915567172,+5.1155454434
2010-08-16 13:55:00 UTC,+6.42324718718,+3.42623106567,+0,+4.28298537911,+3.42641857051,+1.71332056445,+0,+0,+0,+2.14165242769,+3.42636628884,+3.42625530821,+2.99805627086,+2.99819306146,+5.11641420762,+5.54285176418,+4.69024819622,+2.98485958663,+4.69021356405,+5.11669953948
2010-08-16 13:55:30 UTC,+6.42425097263,+3.42676651574,+0,+4.28365473068,+3.42695405997,+1.71358832989,+0,+2.99862632059,+0,+2.14198713673,+3.42690176321,+3.42679076225,+2.99852480983,+2.99866162851,+5.1198808258,+5.54660732605,+4.6934260979,+2.98688202418,+4.69339142542,+5.12016639264
2010-08-16 13:56:00 UTC,+6.42895393014,+0,+0,+4.28679079174,+3.42946294728,+1.71484287066,+0,+3.00082162399,+0,+2.14355532316,+3.4294105798,+3.42929948349,+3.00072001918,+3.0008569695,+5.12042512039,+5.54719698776,+4.69392506102,+2.98719956757,+4.69389038221,+5.12071072409
2010-08-16 13:56:30 UTC,+6.43139084325,+0,+0,+4.28841579216,+3.43076296755,+1.71549293111,+0,+3.00195915572,+0,+2.14436790413,+3.43071056344,+3.43059941773,+3.00185750218,+3.0019945207,+5.121846624,+5.54873697413,+4.69522817502,+2.98802887788,+4.69519347969,+5.12213232404
2010-08-16 13:57:00 UTC,+6.42768258267,+0,+6.42757006351,+4.28594302242,+3.42878472144,+1.71450373149,+2.57158337989,+3.00022816908,+5.14272322962,+2.14313139637,+3.42873237306,+3.42862130253,+3.00012658968,+3.00026350442,+5.12616741454,+5.55341790386,+4.69918910942,+2.99054964251,+4.69915436391,+5.12645340734
2010-08-16 13:57:30 UTC,+6.42929701098,+0,+6.42918445446,+4.28701956745,+3.42964597066,+1.71493438943,+2.57222931045,+3.00098177141,+5.14401494941,+2.14366972238,+3.42959359802,+3.42948249476,+3.00088015974,+3.00101711966,+5.12798978118,+5.55539216532,+0,+2.99161281773,+4.70082493399,+5.12827589749
2010-08-16 13:58:00 UTC,+6.42946494803,+0,+6.42935238762,+4.28713155248,+3.42973556006,+1.7149791876,+2.57229650184,+3.00106016311,+5.14414931748,+2.14372572047,+3.4296831849,+3.42957207823,+3.00095854808,+3.0010955127,+5.12732737637,+5.55467454886,+0,+2.99122636836,+4.70021770509,+5.12761344775
2010-08-16 13:58:30 UTC,+6.42607057575,+0,+6.42595809391,+4.28486809202,+3.42792476393,+1.71407371945,+2.57093841812,+2.99947569701,+5.1414334472,+2.14259387773,+3.4278724398,+3.42776140194,+2.99937414985,+2.99951101947,+5.12618438717,+5.55343629117,+0,+2.9905595444,+4.69916992278,+5.12647038112
2010-08-16 13:59:00 UTC,+6.42743504116,+3.42846499615,+6.42732252774,+4.28577795493,+3.42865266542,+0,+2.57148433886,+3.00011261864,+5.14252516923,+2.14304885441,+3.42860032077,+3.42848925525,+3.0000110442,+3.00014795201,+5.1275963405,+5.55496593123,+0,+2.99138328302,+4.70046426549,+5.12788243013
2010-08-16 13:59:30 UTC,+6.42768780562,+3.42859982854,+6.42757528634,+4.28594650525,+3.42878750774,+0,+2.5715854696,+3.00023060712,+5.14272740857,+2.14313313796,+3.42873515929,+3.42862408864,+3.00012902762,+3.00026594251,+5.12120703488,+5.54804407506,+0,+2.98765573927,+4.69460716603,+5.12149269156
2010-08-16 14:00:00 UTC,+6.42907647005,+3.42934058497,+6.42896391864,+4.28687250474,+3.42952831869,+0,+2.57214107234,+3.00087882468,+5.14383849249,+0,+3.42947594936,+3.42936485057,+3.00077721741,+3.00091417116,+5.11806458096,+5.54463969665,+0,+2.98582242039,+4.69172646723,+5.11835002468
2010-08-16 14:00:30 UTC,+6.42507066476,+3.42720376484,+6.42495820607,+4.28420132392,+3.42739134127,+0,+2.57053835508,+2.99900894644,+5.14063340866,+0,+3.42733903218,+3.42722801459,+2.99890741928,+2.99904426091,+5.1186034705,+5.5452235028,+0,+2.9861368105,+4.69222437383,+5.11888895076
2010-08-16 14:01:00 UTC,+6.42374067958,+3.42649430969,+6.42362825168,+4.2833144533,+3.4266818339,+0,+2.57000622979,+2.99838811985,+5.13956927454,+0,+3.42662954481,+3.42651855419,+2.99828661929,+2.99842342369,+5.11675304046,+5.54322367879,+4.69055880944,+2.98505726294,+4.69052807504,+5.11703839529
2010-08-16 14:01:30 UTC,+6.42370423343,+3.42647486822,+6.42359180637,+4.28329015005,+0,+1.71344248412,+2.56999164777,+2.99837110711,+5.13954011366,+0,+3.42661010246,+3.42649911257,+2.99826960728,+0,+5.11120352134,+5.53721159471,+4.68547148073,+2.98181965343,+4.68544080219,+5.1114925372
2010-08-16 14:02:00 UTC,+6.42850367523,+3.42903503854,+6.42839113707,+4.28649054944,+0,+1.71472276261,+2.57191189791,+3.00061144858,+5.14338019377,+0,+3.42917288017,+3.42905930187,+3.00050985277,+0,+5.10573835773,+5.53129089734,+4.68046148196,+2.97863125715,+4.68043085849,+5.10602699419
2010-08-16 14:02:30 UTC,+6.42739180161,+3.42844193088,+6.42727928918,+4.28574912167,+0,+1.714426164,+2.57146703881,+3.00009243481,+5.14249057289,+2.14303443636,+3.4285797447,+3.42846618981,+2.99999086122,+0,+5.10885892856,+5.53467157482,+4.6833221568,+2.98045180952,+4.68329150189,+5.10914778167
2010-08-16 14:03:00 UTC,+6.42816453282,+3.42885412952,+6.42805200251,+4.2862644,+0,+1.71463229444,+2.5717762075,+3.0004531396,+5.14310884263,+2.14329210113,+3.42899196267,+3.42887839151,+3.00035155057,+0,+5.10632097175,+5.53192207356,+4.6809955731,+2.97897115628,+4.68096494377,+5.10660964864
2010-08-16 14:03:30 UTC,+6.43049648369,+3.43009806404,+6.43038389941,+4.28781940874,+0,+1.71525435562,+2.57270921785,+3.00154167579,+5.14497465921,+2.14406968279,+3.43023595552,+3.43012233525,+0,+0,+5.10533473584,+5.53085363264,+4.6800914756,+2.97839578265,+0,+5.10562334424
2010-08-16 14:04:00 UTC,+6.42785411326,+3.42868854217,+6.42774159013,+4.28605740375,+0,+1.71454948827,+2.57165200907,+3.00030823822,+5.14286047294,+2.14318859272,+3.42882636756,+3.42871280293,+0,+0,+5.11062832004,+5.53658844909,+4.68494418495,+0,+0,+5.110917296
2010-08-16 14:04:30 UTC,+6.42330795663,+3.42626348191,+6.42319553875,+4.28302590175,+3.42645098912,+1.71333677499,+2.56983309791,+2.99818612818,+5.13922304869,+2.14167269101,+3.42640119356,+3.42628772469,+0,+2.99822142856,+5.1105980452,+5.53655565077,+4.68491643153,+0,+0,+5.11088701904
2010-08-16 14:05:00 UTC,+6.42869228801,+3.42913565041,+6.42857974549,+4.2866163216,+3.42932336904,+1.71477307614,+2.57198736162,+3.00069949153,+5.14353110468,+2.14346807942,+3.42927349676,+3.42915991448,+0,+3.00073483494,+5.11205108174,+0,+4.68624845228,+0,+0,+5.11234015646
2010-08-16 14:05:30 UTC,+6.42554509796,+3.42745684216,+6.42543262828,+4.284517689,+3.42764443722,+1.71393354524,+2.57072817517,+2.99923040812,+5.14101300729,+2.14241865881,+3.42759460978,+3.42748109378,+0,+2.99926572638,+5.11599628073,+0,+4.68986507629,+0,+0,+5.1162856293
2010-08-16 14:06:00 UTC,+6.42444012956,+3.42686741792,+6.42432768547,+4.28378086578,+3.4270549696,+1.71363878862,+2.57028607881,+0,+5.14012891132,+2.14205090348,+3.4270051579,+3.42689166518,+0,+2.99874992704,+5.11936234902,+0,+4.69295080232,+0,+0,+5.11965193118
2010-08-16 14:06:30 UTC,+6.41923701367,+3.42409191532,+6.41912469004,+4.28031128532,+3.42427926265,+1.7122508277,+2.56820431915,+0,+5.13596584759,+2.14031593959,+3.42422952514,+3.42411614201,+2.99618443369,+2.996321112,+5.12447561153,+0,+4.69763820788,+0,+0,+5.12476554851
2010-08-16 14:07:00 UTC,+6.42046954356,+3.42474938473,+6.42035719141,+4.28113316995,+3.42493678044,+1.71257961203,+2.56869745262,+0,+5.13695200668,+2.14072692302,+3.42488702536,+3.42477361628,+2.99675974418,+2.99689645698,+5.12349173467,+0,+4.696736273,+2.98898864133,+0,+5.12378160339
2010-08-16 14:07:30 UTC,+6.42047550056,+0,+6.42036314826,+4.28113714231,+3.42493995838,+1.71258120113,+2.56869983605,+0,+5.13696125615,+2.14072890941,+3.42489020321,+3.424776794,+2.99676252478,+2.99689923776,+0,+0,+4.70353563576,+2.99331580033,+0,+5.13119921186
2010-08-16 14:08:00 UTC,+6.41855479962,+0,+6.4184424918,+4.27985636613,+3.42391532171,+1.71206884313,+2.56793136615,+0,+5.13542448182,+2.1400884572,+3.42386559395,+0,+2.99586599511,+2.9960026543,+0,+0,+4.70106576576,+2.99174395889,+0,+5.12850476398
2010-08-16 14:08:30 UTC,+6.4223987048,+0,+6.42228630797,+4.28241958769,+3.42596593042,+1.71309498274,+2.56946930749,+0,+5.13850003335,+2.1413701963,+0,+0,+2.99766022289,+2.99779698972,+0,+0,+4.70068857489,+2.99150391216,+4.70065772942,+5.12809327627
2010-08-16 14:09:00 UTC,+6.42418875397,+0,+6.42407631569,+4.28361593415,+3.42692086826,+1.71357248906,+2.5701855038,+0,+5.13993227174,+2.14196708304,+0,+0,+2.99849576796,+2.99863258491,+0,+0,+4.69667951435,+2.98895251973,+4.69664871281,+5.12371968384
2010-08-16 14:09:30 UTC,+6.42129179248,+0,+6.42117942128,+4.28168415819,+3.42537542576,+1.71279970729,+2.56902643336,+2.99724667909,+5.13761438045,+0,+0,+0,+2.9971435471,+2.99728163151,+0,+0,+4.69998429759,+2.99105570547,+4.69995345983,+5.12732496114
2010-08-16 14:10:00 UTC,+6.42240611646,+0,+6.42229371946,+4.28242722092,+3.4259698843,+1.71309695983,+2.56947227287,+2.9977668373,+5.13850596349,+0,+0,+0,+2.99766368243,+2.99780179852,+0,+5.55690584795,+4.70213644053,+2.99242534332,+4.7021055792,+5.129672792
2010-08-16 14:10:30 UTC,+6.42388837388,+3.42657172345,+6.42376927306,+4.28341118457,+3.42675706629,+1.71349058165,+2.57006265353,+2.9984556308,+5.13968659772,+0,+0,+0,+2.99835244563,+2.99849060365,+0,+5.55728887754,+4.702460554,+2.99263161127,+4.70242968912,+5.13002637615
2010-08-16 14:11:00 UTC,+6.42646364776,+3.42794545295,+6.42634448186,+4.28512844651,+3.42813089515,+1.71417754989,+2.57109301502,+2.99965774721,+5.14174709882,+0,+0,+0,+2.99955450915,+2.99969274038,+0,+5.55684564916,+4.70208550126,+2.99239292522,+4.70205464049,+5.12961722097
2010-08-16 14:11:30 UTC,+6.42982467341,+3.42973832622,+6.42970542262,+4.28736966864,+3.42992389804,+1.71507412153,+2.57243775393,+3.00122664582,+5.14443628722,+0,+0,+3.42976040374,+3.00112333877,+3.0012616655,+5.12863370267,+5.55609462089,+4.70144999325,+2.99198848378,+4.70141913944,+5.12892392813
2010-08-16 14:12:00 UTC,+6.43147432931,+3.43061830285,+6.43136162854,+4.28846970351,+3.43080393829,+1.71551417612,+2.57309777763,+3.00199669141,+5.14575619254,+2.14439420747,+3.43075402649,+3.43064038576,+3.00189530376,+3.00203172409,+5.12517463678,+5.5523472341,+4.69827901494,+2.9899704524,+4.69824819587,+5.12546462223
2010-08-16 14:12:30 UTC,+6.43052004494,+3.43010925852,+6.43040736628,+4.28783336103,+3.43029485716,+1.71525961562,+0,+3.00155123942,+5.14499266055,+2.1440760048,+3.43024495894,+3.43013133832,+3.00144987078,+3.00158626458,+5.12728388622,+5.55463229421,+4.70021259599,+2.99120099606,+4.70018175574,+5.12757401803
2010-08-16 14:13:00 UTC,+6.43167247958,+3.43072400217,+6.43155977422,+4.28860183533,+3.43090964523,+1.71556703372,+0,+3.00208918622,+5.14591473437,+2.14446027989,+3.43085973061,+3.43074608572,+3.00198779464,+3.00212422046,+5.12885026358,+5.55632923264,+4.70164851796,+2.99211482622,+4.70161766197,+5.12914050409
2010-08-16 14:13:30 UTC,+6.43574593212,+3.43289690555,+6.43563313239,+4.29131812274,+3.43308270566,+1.71665364901,+0,+3.00399063967,+5.14917394224,+2.14581855771,+3.43303273307,+3.4329190024,+3.003889167,+3.00402570602,+5.1304625172,+5.55807587121,+4.70312649536,+2.99305742284,+4.70309562319,+0
2010-08-16 14:14:00 UTC,+6.43100974543,+3.43037047967,+6.43089705542,+4.28815990648,+3.43055609719,+1.71539024587,+0,+3.00177982752,+5.14538447456,+2.14423929365,+3.430506192,+3.43039256106,+3.00167844913,+0,+5.13346196389,+5.56132532849,+4.70588060796,+2.99480731304,+4.70584523145,+0
2010-08-16 14:14:30 UTC,+6.43208330346,+3.43094314816,+6.43197058857,+4.28887578378,+3.43112880707,+1.71567662323,+0,+3.00228095541,+5.14624343849,+2.14459726766,+3.4310788866,+3.43096523305,+3.00217955564,+0,+5.13209899794,+5.55984875628,+4.70463115393,+2.99401215279,+4.70459579352,+0
2010-08-16 14:15:00 UTC,+6.43343946598,+3.43166656644,+6.43332671968,+4.28978010929,+3.43185227763,+1.71603838683,+0,+3.00291400066,+5.14732851691,+2.14504947506,+3.43180233786,+3.43168865576,+3.0028125739,+0,+5.12648376706,+5.55376548334,+0,+2.99073620268,+4.6994482824,+0
2010-08-16 14:15:30 UTC,+6.4336697472,+3.4317894055,+6.43355699555,+0,+3.43197512559,+0,+2.57397802298,+3.00302149408,+5.14751276716,+2.14512626155,+3.43192518254,+3.43181149557,+3.00292006272,+0,+5.13006243898,+5.55764244557,+0,+2.99282401543,+4.7027288694,+0
2010-08-16 14:16:00 UTC,+6.43679762679,+3.43345791147,+6.43668480269,+0,+3.43364375213,+0,+2.57522948243,+3.00448156194,+5.15001541311,+2.14616924147,+3.43359376458,+3.43348001176,+3.00438006833,+0,+5.12947218663,+5.55700299437,+0,+0,+4.70218778202,+0
2010-08-16 14:16:30 UTC,+6.44257320772,+3.43653878174,+6.44246024986,+0,+3.43672484498,+0,+2.57754028278,+3.00717755448,+5.15463650988,+2.14809508759,+3.43667477532,+3.43656090089,+3.00707594592,+0,+5.12884003372,+5.55631306754,+0,+0,+4.70160398347,+0
2010-08-16 14:17:00 UTC,+6.44049354584,+3.43542942695,+6.44038063614,+0,+3.43561541005,+0,+2.57670821352,+3.00620678584,+5.15297255281,+2.14740163204,+3.43556536995,+3.4354515393,+3.00610521867,+3.0062418896,+5.12430656818,+5.55140173668,+0,+0,+4.69744813997,+0
2010-08-16 14:17:30 UTC,+6.4529433301,+3.44207051963,+6.4528301322,+0,+3.44225698231,+0,+2.58168935126,+3.01201823984,+5.16293374233,+2.15155296613,+3.44220676543,+3.44209467678,+3.01191642497,+3.01205344161,+5.11722349478,+5.54372828757,+0,+0,+4.69095506218,+0
2010-08-16 14:18:00 UTC,+6.44936298812,+3.44016065668,+6.44924987308,+0,+3.44034698149,+1.7202860713,+2.58025686255,+3.01034696661,+5.16006907712,+2.15035911458,+3.4402968154,+3.44018479987,+3.01024522295,+3.0103821402,+5.12757892037,+5.55494684012,+4.70143575917,+0,+4.70044791649,+0
2010-08-16 14:18:30 UTC,+6.45196777847,+0,+6.45185460314,+0,+3.44173818052,+1.72098091292,+2.58129903475,+3.01156286066,+5.16215319435,+0,+3.44168635292,+3.44157428419,+3.01146106519,+3.01159805475,+5.12168447335,+5.54856108967,+4.69507969378,+0,+4.69504445659,+5.12196953821
2010-08-16 14:19:00 UTC,+0,+0,+6.45301593156,+0,+3.44235772791,+1.72129071056,+2.58176369099,+3.01210497142,+5.16308240559,+0,+3.44230588326,+3.44219379081,+3.01200315285,+3.01214017464,+5.11588333167,+5.54227642157,+4.68976169851,+2.98454913928,+4.68972653004,+5.11616800484
2010-08-16 14:19:30 UTC,+0,+0,+6.45144782933,+4.30186403,+3.44152117406,+1.72087240129,+2.5811362814,+0,+5.16182772319,+0,+3.44146935244,+3.44135729203,+3.01127119025,+3.01140816851,+5.11002392948,+5.53592863691,+4.6843902949,+2.98113074463,+4.68435519591,+5.11030820697
2010-08-16 14:20:00 UTC,+0,+0,+6.45058204135,+4.30128668622,+3.44105929213,+1.72064144248,+2.58078987317,+0,+5.16113498216,+0,+3.44100748323,+3.44089544049,+3.01086705572,+3.01100400996,+5.10808716284,+5.53383044033,+4.68261483125,+2.98000082849,+4.68257975525,+5.10837130949
2010-08-16 14:20:30 UTC,+0,+0,+0,+4.2984471429,+3.43878762349,+1.71950552032,+2.57908613748,+0,+5.15772788226,+0,+3.43873587721,+3.43862392146,+3.0088794055,+3.00901624149,+5.10420714155,+5.52962701838,+4.67905795634,+2.97773721111,+4.6790229264,+5.10449102613
2010-08-16 14:21:00 UTC,+0,+0,+0,+4.29533829456,+3.4363005076,+1.71826186621,+2.57722081788,+0,+5.15399764974,+2.14782884208,+3.43624882991,+3.43613696939,+0,+3.00683995114,+5.10551735113,+5.53104643423,+4.68025904551,+2.97850159174,+4.68022400001,+5.10580132419
2010-08-16 14:21:30 UTC,+0,+3.43254472448,+0,+4.29087787078,+0,+1.71647753198,+2.57454454841,+0,+5.14864569448,+2.14559841001,+3.43268053595,+3.43256881207,+0,+3.00371751598,+5.10984979191,+5.53573998492,+4.68423066029,+2.98102915215,+4.68419556337,+5.1101340576
2010-08-16 14:22:00 UTC,+0,+3.43158037075,+0,+4.28967235842,+0,+1.71599528251,+2.57382123689,+0,+5.14719922921,+2.14499559431,+3.43171613825,+3.4316044513,+0,+3.00287361988,+5.11023384465,+5.53615604855,+4.68458272734,+2.98125320982,+4.68454762585,+5.1105181363
2010-08-16 14:22:30 UTC,+0,+3.42705249226,+0,+4.28401218062,+0,+1.71373100228,+2.57042511097,+0,+5.14040771834,+2.14216522584,+3.42718805331,+3.42707653978,+0,+2.99891131957,+5.11499523873,+5.54131430589,+4.68894757014,+2.98403102294,+4.68891241219,+5.11527985194
