# file...... Output/hvac/house_hvac_file_009.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_8A_tm_0_A_8_Meter_20_161:hvac_load,house_0_9A_tm_0_A_9_Meter_20_162:hvac_load,house_0_10A_tm_0_A_10_Meter_20_163:hvac_load,house_0_11A_tm_0_A_11_Meter_20_164:hvac_load,house_0_12A_tm_0_A_12_Meter_20_165:hvac_load,house_0_13A_tm_0_A_13_Meter_20_166:hvac_load,house_0_14A_tm_0_A_14_Meter_20_167:hvac_load,house_0_15A_tm_0_A_15_Meter_20_168:hvac_load,house_1_1B_tm_1_B_1_Meter_22_169:hvac_load,house_1_2B_tm_1_B_2_Meter_22_170:hvac_load,house_1_3B_tm_1_B_3_Meter_22_171:hvac_load,house_1_4B_tm_1_B_4_Meter_22_172:hvac_load,house_1_5B_tm_1_B_5_Meter_22_173:hvac_load,house_1_6B_tm_1_B_6_Meter_22_174:hvac_load,house_1_7B_tm_1_B_7_Meter_22_175:hvac_load,house_1_8B_tm_1_B_8_Meter_22_176:hvac_load,house_1_9B_tm_1_B_9_Meter_22_177:hvac_load,house_1_10B_tm_1_B_10_Meter_22_178:hvac_load,house_1_11B_tm_1_B_11_Meter_22_179:hvac_load,house_1_12B_tm_1_B_12_Meter_22_180:hvac_load
2010-08-16 10:32:00 UTC,+2.14434988493,+0,+0,+0,+6.00308721206,+3.00208836033,+6.00354621984,+2.14446462931,+6.02267253651,+5.16314201466,+4.30251212307,+0,+4.30214755594,+0,+5.16222693054,+0,+0,+2.58173766421,+5.16274351785,+0
2010-08-16 10:32:30 UTC,+2.14143701602,+0,+0,+3.85454613391,+5.99493307943,+2.99801033908,+5.99539129056,+2.14155155783,+6.02128101293,+5.16194902557,+4.30151799579,+0,+4.30115353968,+0,+5.16103422718,+0,+0,+2.58114112083,+5.16155064153,+0
2010-08-16 10:33:00 UTC,+0,+0,+0,+3.85512883023,+5.9958392945,+2.99846355275,+5.99629759417,+0,+0,+5.16831031049,+4.30681890509,+0,+0,+0,+5.16739398898,+0,+0,+2.58432202368,+0,+0
2010-08-16 10:33:30 UTC,+0,+0,+0,+3.85638935014,+5.99779966744,+2.99944396887,+5.9982581587,+0,+0,+5.17201954401,+4.30990983889,+0,+0,+0,+5.17110233481,+0,+0,+2.58617679222,+0,+0
2010-08-16 10:34:00 UTC,+0,+3.85517235364,+0,+3.85537893646,+5.99622826211,+2.99865808215,+5.99668659982,+0,+0,+5.17507034108,+4.31245209238,+0,+0,+0,+5.17415240196,+0,+3.01888060259,+2.58770231557,+0,+2.15649544681
2010-08-16 10:34:30 UTC,+0,+3.85547374509,+0,+3.85568034789,+5.9966970202,+0,+5.99715540369,+0,+0,+0,+4.31433317339,+6.47121522611,+0,+5.17794517412,+5.17640922789,+4.74590992193,+3.02019744536,+2.58883109089,+0,+2.15743613689
2010-08-16 10:35:00 UTC,+0,+3.85792516107,+0,+3.85813192654,+6.00050973957,+0,+6.00096849558,+0,+0,+0,+0,+6.46499269468,+0,+5.17168376961,+5.1714319722,+4.74134630541,+3.01729325004,+2.58634166385,+0,+2.15536151736
2010-08-16 10:35:30 UTC,+0,+3.86296510841,+3.8627075402,+3.86317220822,+6.00834843618,+0,+6.0088079578,+2.14634420635,+0,+0,+0,+6.46214888551,+0,+5.16940891582,+5.16915727666,+4.73926065026,+3.01596598034,+2.58520395072,+0,+2.15441337875
2010-08-16 10:36:00 UTC,+2.14682259767,+3.86403290546,+3.863775234,+3.86424007612,+6.01000919506,+0,+6.01046887889,+2.14693751394,+0,+0,+0,+6.46342631503,+0,+5.17043077248,+0,+4.74019751956,+3.01656218544,+2.58571500765,+0,+2.15483927944
2010-08-16 10:36:30 UTC,+2.14818295862,+3.86648136633,+3.86622345822,+3.86668869936,+6.01381731891,+0,+6.01427737451,+2.14829796942,+0,+0,+0,+6.45949076153,+4.30615142549,+5.16728259757,+0,+4.737311177,+3.01472537412,+2.58414052405,+0,+2.15352714842
2010-08-16 10:37:00 UTC,+2.14643696259,+3.86333881586,+3.86308121152,+3.86354594048,+6.00892966832,+0,+6.00938924672,+2.14655185206,+6.02859542397,+0,+0,+6.45983137979,+4.3063784913,+5.16755506899,+0,+4.73756098709,+3.01488434831,+2.58427679404,+5.16893503029,+2.15364071205
2010-08-16 10:37:30 UTC,+2.14701793014,+3.86438447682,+3.86412677139,+3.86459167077,+6.01055599873,+0,+6.01101573591,+2.14713285998,+6.02093806235,+0,+0,+6.45162600812,+4.30090855751,+5.16099133045,+0,+4.73154315146,+3.01105471675,+2.58099409859,+5.16125664893,+2.15090500452
2010-08-16 10:38:00 UTC,+2.14567065154,+3.8619595624,+3.86170209144,+3.86216659551,+6.00678449718,+3.00393743573,+6.00724386606,+2.14578548774,+6.0210711601,+0,+0,+6.45176863122,+4.30100363412,+5.16110541921,+0,+4.73164775153,+3.01112128217,+2.58105115735,+5.1613707463,+2.15095255571
2010-08-16 10:38:30 UTC,+2.1454470042,+3.86155702822,+3.86129959617,+3.86176403464,+6.00615843039,+3.00362432908,+6.00661773816,+2.14556182486,+6.01926969917,+0,+0,+6.44983824608,+4.29971678459,+5.15956124262,+0,+4.73023200327,+3.01022032798,+2.58027887463,+5.15982645331,+2.15030895666
2010-08-16 10:39:00 UTC,+2.14413178751,+3.85918982079,+3.85893261775,+3.85939667018,+6.00247668144,+3.00178302357,+0,+2.14424651673,+6.01837737739,+0,+4.29944359085,+6.44888206393,+4.29907936644,+5.15879636206,+0,+4.72953073737,+3.00977405623,+2.57989633801,+5.15906151509,+2.14999016122
2010-08-16 10:39:30 UTC,+0,+3.85848869427,+3.85823155907,+3.85869549714,+0,+3.00123766023,+0,+2.14385694486,+6.02362636038,+0,+4.30319355047,+6.45450669811,+4.30282890725,+5.16329568622,+0,+4.73365585515,+3.01239919959,+0,+5.16356117835,+2.15186543944
2010-08-16 10:40:00 UTC,+0,+3.85803932576,+3.85778223406,+3.85824609881,+0,+3.00088812401,+0,+2.14360725905,+6.02302171908,+0,+4.30276158481,+6.45385878479,+4.30239698983,+5.16277739969,+0,+4.73318067425,+3.01209680387,+0,+5.16304285277,+2.15164942225
2010-08-16 10:40:30 UTC,+0,+0,+3.8580581908,+3.85852210059,+0,+3.00110279463,+0,+2.1437606057,+6.02355841851,+5.16390150411,+4.30314501167,+6.45443389388,+4.30278037388,+5.16323744779,+0,+4.73360246038,+3.01236522021,+0,+5.16350293553,+0
2010-08-16 10:41:00 UTC,+0,+0,+3.85352023355,+3.85398340281,+0,+2.99757265409,+0,+0,+6.02296673983,+5.16339424275,+4.30272230674,+6.45379987088,+4.30235771614,+5.16273027257,+5.16247909824,+4.73313746668,+3.01206930742,+0,+5.1629957221,+0
2010-08-16 10:41:30 UTC,+0,+0,+3.85018040524,+3.85064302928,+0,+2.99497455468,+0,+0,+6.02557744339,+5.1656324662,+4.30458743614,+6.45659741318,+4.30422263729,+5.16496811589,+5.16471678577,+4.73518918968,+3.01337498336,+0,+5.16523373402,+0
2010-08-16 10:42:00 UTC,+2.1364793129,+0,+3.84516056051,+3.84562236466,+0,+2.99106954655,+0,+0,+6.03026752009,+5.16965338965,+4.30793810364,+6.46162314179,+4.30757293076,+5.16898835662,+5.16873674672,+4.7388750688,+3.01572060393,+0,+5.16925427751,+0
2010-08-16 10:42:30 UTC,+2.13770956713,+0,+3.84737463256,+0,+0,+2.99279190451,+0,+0,+6.02216663658,+5.16270829356,+4.30215069984,+6.45294250706,+4.30178617308,+5.16204443992,+5.16179331335,+4.73250867436,+3.01166915642,+2.5815207859,+5.16230983776,+0
2010-08-16 10:43:00 UTC,+2.13978146789,+0,+3.85110340471,+0,+0,+0,+0,+0,+6.02330409781,+5.16368346841,+4.30296332079,+6.45416137235,+0,+5.16301944913,+5.16276825467,+0,+3.01223802828,+2.58200841324,+5.16328492044,+2.15175030628
2010-08-16 10:43:30 UTC,+2.13987414178,+0,+3.85127018866,+0,+0,+0,+0,+2.13998857487,+6.02234940785,+5.16286498808,+4.30228127462,+6.45313835861,+0,+5.16220110782,+5.16194997035,+0,+3.01176056475,+2.58159913957,+5.16246651747,+2.15140922893
2010-08-16 10:44:00 UTC,+2.14049884464,+3.85265102818,+3.85239445815,+0,+5.99230681178,+0,+5.99276476627,+2.14061332118,+6.02192228616,+5.16249880567,+4.30197613191,+6.45268066936,+0,+0,+5.1615838756,+0,+3.01154695089,+2.58141603338,+5.16210036966,+2.1512566333
2010-08-16 10:44:30 UTC,+2.1395196585,+3.85088862915,+3.85063222986,+0,+5.98956572971,+0,+5.99002341628,+2.13963406692,+0,+5.16574286831,+4.3046794351,+6.45673540414,+0,+0,+5.16482716146,+0,+0,+2.5830381975,+5.1653441257,+2.15260849998
2010-08-16 10:45:00 UTC,+2.14204491104,+3.85543373296,+0,+0,+5.99663478875,+0,+5.9970931662,+2.14215949515,+0,+5.16123155044,+4.30092011805,+6.45109673454,+0,+0,+5.16031692389,+0,+0,+2.58078235388,+5.16083323421,+2.15072854234
2010-08-16 10:45:30 UTC,+2.14227177516,+3.8558420569,+0,+0,+5.99726986039,+0,+5.99772829984,+2.14238637503,+0,+5.16559401508,+4.30455539452,+6.45654935336,+0,+0,+5.16467834385,+0,+0,+2.58296376479,+5.16519528654,+2.15254646982
2010-08-16 10:46:00 UTC,+0,+3.85613441999,+0,+0,+5.99772457648,+0,+5.9981830604,+2.14254882282,+0,+5.16616180497,+4.30502853835,+6.45725903059,+0,+0,+5.16524599778,+0,+0,+2.58324768298,+5.16576302275,+2.15278307939
2010-08-16 10:46:30 UTC,+0,+3.85987222941,+0,+3.86007912407,+6.00353804057,+3.00231382739,+6.00399709241,+2.14462568823,+0,+5.16591815495,+4.30482550285,+0,+4.30446067742,+0,+5.16500240613,+0,+0,+2.58312584799,+5.16551939577,+2.15268154547
2010-08-16 10:47:00 UTC,+0,+3.85827725078,+0,+3.85848403961,+6.00105734934,+3.0010731913,+6.00151615884,+2.14373945901,+0,+5.16801656525,+4.30657412485,+0,+4.3062091042,+0,+5.16710031407,+0,+0,+2.58417513903,+0,+2.15355599558
2010-08-16 10:47:30 UTC,+0,+3.85896887641,+0,+3.85917571111,+6.00213304384,+3.00161116446,+6.00259195838,+2.14412375181,+0,+5.16789900945,+4.30647616465,+0,+4.30611115493,+0,+5.16698278638,+0,+0,+2.58411635632,+0,+2.1535070077
2010-08-16 10:48:00 UTC,+0,+3.85609262071,+0,+3.8562992646,+5.99765956551,+2.9993739015,+5.99811804308,+2.1425255976,+6.02138682277,+5.16203973906,+4.30159358806,+0,+4.30122912351,+5.16137599898,+5.16112491896,+4.7318958273,+3.01127915268,+2.58118648128,+0,+2.15106533093
2010-08-16 10:48:30 UTC,+2.14176854151,+3.85493630623,+0,+3.85514287336,+5.99586113454,+2.99847447532,+5.99631943634,+2.14188310638,+6.01936175839,+5.16030359911,+4.30014684884,+0,+4.29978254586,+5.15964015395,+5.15938919481,+4.73030435159,+3.01026636902,+2.58031834023,+0,+2.1503418462
2010-08-16 10:49:00 UTC,+2.1404386173,+3.85254262734,+3.85228606781,+3.85274903563,+5.99213821455,+2.99661257923,+5.99259615255,+0,+6.02275246262,+5.16321053739,+0,+0,+4.30220465009,+5.1625465984,+5.16229543685,+4.73296906861,+3.01196214222,+2.58177192838,+0,+2.15155322635
2010-08-16 10:49:30 UTC,+2.13894252327,+3.8498498659,+3.84959356726,+3.85005609546,+5.98795012779,+2.99451804513,+5.98840765643,+0,+6.02185750132,+5.16244326398,+0,+0,+4.30156534646,+5.16177945532,+5.16152834718,+4.73226572842,+3.01151455044,+2.58138826027,+0,+2.15123348796
2010-08-16 10:50:00 UTC,+2.13816892931,+3.84845750422,+3.8482013405,+3.84866364136,+5.98578456963,+2.99343501231,+5.9862418866,+0,+6.02214612295,+5.16269070667,+0,+6.45292052532,+4.30177151944,+5.16202685604,+5.1617757307,+4.7324925529,+3.01165889704,+2.58151199173,+0,+0
2010-08-16 10:50:30 UTC,+2.1380999025,+0,+3.8480771139,+3.84853939446,+5.9855913397,+2.99333837467,+5.98604863775,+0,+6.02043983396,+5.16122786109,+0,+6.45109212326,+4.30055265472,+5.16056425894,+0,+4.73115159924,+3.01080554066,+0,+5.16082954523,+0
2010-08-16 10:51:00 UTC,+2.13916353819,+0,+3.84999132485,+3.85045391802,+5.98856882527,+2.99482746638,+5.9890264144,+0,+6.01921505335,+5.16017782508,+0,+6.44977968944,+4.29967774907,+5.15951440129,+0,+4.7301890577,+3.01019299827,+0,+5.15977960846,+0
2010-08-16 10:51:30 UTC,+2.13832748563,+0,+3.84848669221,+3.84894903966,+5.98622842388,+2.99365699142,+5.98668578421,+2.13857804106,+6.02264711801,+5.16312022269,+0,+6.45345737484,+4.30212939856,+5.16245629908,+0,+4.73288627941,+3.01190945681,+0,+5.16272172796,+0
2010-08-16 10:52:00 UTC,+2.13898600891,+0,+3.84967182778,+3.85013436877,+5.98807185917,+0,+5.98852939972,+2.13910038019,+6.02322422664,+0,+0,+6.45407578509,+4.30254164839,+5.16295098515,+0,+4.73333982269,+3.01219808278,+0,+5.16321645131,+0
2010-08-16 10:52:30 UTC,+0,+0,+3.84773593849,+3.84819816331,+5.98506065374,+0,+5.98551789991,+2.13802462402,+6.02662859077,+0,+0,+6.45772378742,+4.30497351034,+5.16586913858,+0,+4.73601527474,+3.01390068755,+0,+5.16613482458,+2.15293803137
2010-08-16 10:53:00 UTC,+0,+0,+3.85137837429,+3.85184119396,+5.99072633023,+0,+5.99118413028,+2.14004869265,+6.0246083504,+0,+4.30389510023,+6.45555896566,+4.30353037868,+5.1641374286,+0,+4.73442759023,+3.01289031653,+0,+5.16440298414,+2.15221627014
2010-08-16 10:53:30 UTC,+0,+0,+3.8528247835,+3.85328783926,+5.99297616723,+0,+5.99343418712,+2.14085244906,+6.02371697833,+0,+4.30325828943,+6.45460380128,+0,+5.16337336214,+0,+4.73372707081,+3.01244451983,+0,+5.16363886012,+2.15189781408
2010-08-16 10:54:00 UTC,+0,+3.84934428326,+3.84908803359,+3.84955047927,+0,+0,+5.98762124032,+2.13877597107,+6.02757599913,+0,+4.30601523708,+6.4587389984,+0,+5.16668123824,+0,+4.73675983244,+3.01437450935,+2.5838397687,+5.1669469854,+2.15327650723
2010-08-16 10:54:30 UTC,+0,+3.85085719582,+3.85060079956,+3.85106349224,+0,+0,+5.98997452282,+2.1396166014,+6.02968512296,+0,+4.30752202964,+6.46099906463,+0,+5.16848913736,+0,+4.73841736942,+3.0154293331,+2.58474394578,+5.16875502067,+2.15403002338
2010-08-16 10:55:00 UTC,+2.13870452208,+3.84942149681,+3.84916523966,+3.84962769795,+0,+2.99418484308,+5.98774134329,+2.13881887379,+6.03041622659,+0,+4.30804434203,+6.46178249071,+0,+5.1691158249,+5.16886420612,+4.73899193563,+3.01579497567,+2.58505736842,+5.1693817554,+2.15429122112
2010-08-16 10:55:30 UTC,+2.13792471753,+3.84801795696,+3.84776183585,+3.84822406491,+0,+2.99309311542,+5.98555818625,+2.13803901495,+6.02829327894,+0,+4.30652767352,+6.45950761135,+0,+5.16729607627,+5.16704458412,+4.73732353469,+3.01473323831,+2.5841472651,+5.16756186974,+2.15353276622
2010-08-16 10:56:00 UTC,+2.14596651083,+3.86249206803,+3.86223454557,+3.86269913647,+0,+3.00435163921,+0,+2.1460813676,+6.02221604998,+0,+4.30218600159,+6.4529954568,+0,+5.16208679611,+5.16183566659,+4.73254750781,+3.01169386926,+2.58154196933,+5.16235219715,+2.15136158483
2010-08-16 10:56:30 UTC,+2.14749220344,+3.86523810292,+3.86498031497,+3.86544535348,+0,+3.00648761134,+0,+2.14760716624,+6.02120398433,+0,+4.30146296533,+6.45191096124,+4.30109851534,+5.16121927351,+5.16096820438,+4.73175213666,+3.0111877108,+2.58110809885,+5.16148460919,+2.15100000919
2010-08-16 10:57:00 UTC,+2.14590997529,+3.86239031191,+3.86213279928,+3.8625973736,+0,+3.00427248937,+0,+2.14602482813,+0,+0,+4.30277371345,+6.45387697675,+4.3024091171,+5.16279195201,+5.16254077337,+0,+3.01210529448,+2.58189463608,+5.16305740619,+2.15165548754
2010-08-16 10:57:30 UTC,+2.14813462036,+3.86639436417,+3.86613646447,+3.86660169143,+0,+3.00738699606,+0,+0,+0,+5.15594691423,+4.29651638872,+6.44449149903,+4.29615249132,+5.15528420938,+5.15503355372,+0,+3.00772488075,+2.57813981938,+5.15554909758,+2.14852632718
2010-08-16 10:58:00 UTC,+2.1465801249,+3.86359648814,+3.86333885888,+3.86380362985,+0,+3.0052106999,+0,+0,+0,+5.16057893096,+4.30037628506,+6.45028102932,+4.30001195647,+5.15991543905,+5.15966446075,+0,+3.01042698487,+2.58045601742,+5.16018067644,+2.15045658256
2010-08-16 10:58:30 UTC,+2.1470405652,+3.86442521675,+3.86416750735,+0,+6.01061936201,+3.00585531706,+0,+0,+0,+5.16338838007,+4.30271742133,+6.45379254318,+4.30235283129,+5.16272441092,+5.162473237,+0,+3.0120658874,+2.58186085699,+5.16298986,+2.15162733699
2010-08-16 10:59:00 UTC,+0,+3.86255302743,+0,+0,+6.0077075212,+3.00439905578,+0,+0,+0,+5.16451625048,+4.30365728471,+6.45520226173,+4.3032925897,+5.16385208973,+5.16360083729,+0,+3.01272383479,+2.58242483838,+5.16411762379,+2.15209734347
2010-08-16 10:59:30 UTC,+0,+3.8619385976,+0,+0,+6.00675189034,+3.0039211285,+0,+0,+0,+5.16734387533,+4.30601356698,+6.45873649339,+4.30564860891,+0,+5.16642778518,+0,+3.01437334021,+2.58383876654,+5.16694498141,+2.15327567206
2010-08-16 11:00:00 UTC,+0,+3.85693322032,+0,+0,+5.99896696114,+3.00002775239,+0,+2.14299266587,+6.02963342686,+5.16910976527,+4.30748509711,+6.46094366883,+4.30711997477,+0,+5.1681932524,+0,+3.01540347864,+2.58472178378,+5.16871070447,+2.15401155418
2010-08-16 11:00:30 UTC,+0,+3.85818040623,+0,+0,+6.00090672574,+3.00099786186,+0,+2.14368564859,+6.03016062002,+5.16956174152,+4.30786173252,+6.4615085913,+4.30749656814,+0,+5.16864512048,+0,+0,+2.58494688873,+5.16916263802,+0
2010-08-16 11:01:00 UTC,+0,+3.85628345097,+0,+0,+5.99795636639,+0,+5.9984148729,+2.14263162992,+6.02629109029,+5.1662442941,+4.3050972772,+6.45736213327,+4.30473242141,+0,+5.16532846716,+0,+0,+2.58328803042,+5.16584550409,+0
2010-08-16 11:01:30 UTC,+2.14543459664,+0,+0,+0,+6.00612369737,+0,+6.00658300174,+2.14554941644,+6.02313257912,+5.163536421,+4.30284078502,+6.45397757867,+4.30247618121,+0,+5.16262124249,+0,+0,+2.58193398396,+5.16313788694,+0
2010-08-16 11:02:00 UTC,+2.14468845451,+0,+0,+0,+6.00403498605,+0,+6.0044940864,+2.14480322243,+6.01935853507,+5.16030083569,+4.30014454606,+6.44992964465,+4.29978024333,+0,+5.15938643204,+4.73029972768,+0,+2.58031605999,+0,+0
2010-08-16 11:02:30 UTC,+2.14438397701,+0,+0,+3.85985060639,+6.00318264768,+0,+6.00364166476,+2.14449872376,+6.01565822643,+5.15712846542,+4.29750098471,+6.44596452255,+4.29713697729,+0,+5.15621482178,+4.72739169841,+0,+0,+0,+2.14901870355
2010-08-16 11:03:00 UTC,+2.14347891264,+0,+3.85775764741,+3.85822150813,+6.00064905782,+0,+6.0011078274,+2.14359359645,+6.01607712597,+5.15748759883,+4.29780025343,+6.44641340075,+4.29743621259,+5.15682463215,+5.15657386915,+4.72772090667,+0,+0,+0,+2.14916836173
2010-08-16 11:03:30 UTC,+2.14466886346,+0,+3.85989605271,+3.86036339646,+6.00398014378,+3.00253493079,+6.00443923882,+2.14478363003,+6.0160197899,+5.15743844309,+4.29775929157,+6.44635196137,+4.29739525532,+5.15677548479,+5.15652472523,+4.72767584688,+0,+0,+0,+2.14914787752
2010-08-16 11:04:00 UTC,+2.14512026675,+0,+3.86070843604,+3.86117591358,+6.00524377863,+3.00316689612,+6.00570299706,+2.14523506469,+6.01597338349,+5.15739865772,+4.2977261381,+6.44630223391,+4.29735882856,+5.15673570615,+5.15648494935,+4.72763937667,+3.0085717607,+0,+0,+2.14913129817
2010-08-16 11:04:30 UTC,+2.14479715949,+0,+3.86012694505,+3.86059432681,+6.00433928903,+3.00271454544,+6.00479841913,+2.14491131234,+6.01611920275,+5.15752367233,+0,+6.44645848875,+0,+5.15686069953,+5.15660993402,+4.72775397431,+3.00864468843,+0,+0,+2.14918339429
2010-08-16 11:05:00 UTC,+2.14283879415,+3.85686073601,+3.85660250626,+3.85706930729,+5.9988571435,+2.99997283076,+5.99931573808,+2.14295281198,+6.01890742477,+5.1599140871,+0,+6.44944625049,+0,+5.15925070816,+5.15899977617,+4.72994520531,+3.01003914574,+0,+0,+2.15017952863
2010-08-16 11:05:30 UTC,+0,+3.85414186286,+3.85388389815,+3.85435025101,+5.99462844041,+2.99785798389,+5.99508662177,+2.14144210465,+6.02008093753,+5.16092016995,+0,+6.45070374597,+0,+5.16025662005,+5.16000561798,+4.73086745527,+3.01062604789,+0,+5.16051883389,+2.15059878377
2010-08-16 11:06:00 UTC,+0,+3.85663012509,+3.85637191783,+3.85683868084,+5.99849847099,+2.99979345248,+5.99895703052,+0,+6.01547813491,+5.15697406827,+0,+6.44577154272,+0,+5.15631118888,+5.15606046166,+4.72725016656,+3.00832407486,+2.57865254121,+5.15657310996,+2.14895436311
2010-08-16 11:06:30 UTC,+0,+3.85136897579,+3.85111128149,+3.85157717716,+5.99031572882,+2.99570112284,+5.9907734887,+0,+6.01790795361,+5.1590572147,+0,+6.44837525199,+0,+5.15839398131,+0,+4.72915973268,+3.00953928605,+2.57969419901,+5.15865605696,+2.14982245252
2010-08-16 11:07:00 UTC,+0,+3.85616618299,+3.85590802096,+3.85637470747,+5.99777689509,+2.99943257999,+5.99823538409,+0,+6.01539203365,+5.15690025148,+0,+0,+0,+5.1562373846,+0,+4.72718250063,+3.00828101357,+2.57861562983,+5.15649930022,+2.14892360217
2010-08-16 11:07:30 UTC,+0,+3.85585510286,+3.85559697114,+3.8560636064,+5.9972930676,+2.99919060959,+5.99775150933,+0,+6.01967903125,+5.16057560531,+0,+0,+4.30000590443,+5.15991211395,+0,+4.73055160183,+3.01042504484,+2.58045345595,+5.16017430223,+2.15045519669
2010-08-16 11:08:00 UTC,+2.13973179767,+3.85126857944,+3.85101089494,+3.85147677404,+5.99015958094,+2.99562303059,+5.99061732554,+0,+6.02165983686,+5.1622783597,+4.30179243253,+0,+4.30142466253,+5.16161457906,+0,+4.73211247246,+3.01141835292,+2.58130490226,+5.16187689363,+2.151164769
2010-08-16 11:08:30 UTC,+2.13794474645,+3.84805213868,+3.84779476801,+3.84826011658,+5.98515700408,+2.99312115594,+5.98561425966,+2.13805842668,+6.02969812861,+5.16916980659,+4.30753513002,+0,+4.30716671002,+5.16850485562,+0,+4.73842968241,+3.01543850397,+2.58475090537,+5.16876768102,+2.15403657462
2010-08-16 11:09:00 UTC,+2.13780231409,+3.84779578048,+3.84753843482,+3.8480037411,+5.98475828646,+2.9929217504,+5.98521550306,+2.13791598449,+6.03028889387,+5.16967628571,+4.30795718311,+0,+4.30758871536,+5.16901124877,+0,+4.73889395863,+3.01573396043,+2.58500416547,+5.16927411169,+2.15424763472
2010-08-16 11:09:30 UTC,+2.13753407134,+3.84731298125,+3.8470556827,+3.84752090936,+0,+2.99254621011,+5.98446452503,+2.13764772323,+6.03356051125,+5.17247864532,+4.31029448415,+0,+4.30992575196,+5.17181561929,+0,+4.74146508852,+3.01737017811,+2.58640670259,+5.17207868998,+2.15541647113
2010-08-16 11:10:00 UTC,+2.14018794357,+3.85208957789,+3.85183181331,+3.8522978278,+0,+0,+5.99189436114,+2.14030177857,+0,+0,+4.3084415729,+0,+4.30807305034,+5.16959243552,+0,+4.73942680787,+3.01607305545,+2.58529483179,+5.16985534151,+2.15448986815
2010-08-16 11:10:30 UTC,+2.14015658893,+3.85203314392,+3.85177538481,+3.85224139005,+0,+0,+5.99180657997,+2.14027042178,+0,+0,+4.30741243266,+6.46083087013,+4.30704402656,+5.16835763932,+5.1681060733,+4.73829471011,+3.01535261019,+2.58467727872,+5.16862045379,+2.15397521616
2010-08-16 11:11:00 UTC,+2.14167626837,+3.85476835314,+3.85451032735,+3.8549767835,+0,+0,+5.99606110645,+2.14179020603,+0,+0,+4.30400333024,+6.45571749999,+4.30363530997,+5.16426728651,+5.16401600517,+4.73454455339,+3.01296608249,+2.58263158897,+5.16452979779,+2.15227039376
2010-08-16 11:11:30 UTC,+2.14201255394,+3.85537361985,+3.85511553505,+3.85558209097,+0,+0,+5.99700257859,+2.14212651479,+0,+0,+4.30300059955,+6.45421348735,+4.30263269279,+5.1630641774,+5.16281297983,+4.73344150725,+3.01226412512,+2.58202988339,+5.16332659947,+0
2010-08-16 11:12:00 UTC,+0,+3.85793764904,+3.85767931438,+3.85814629281,+0,+0,+6.00099084037,+2.14355118498,+0,+0,+4.30360565158,+6.45512101506,+4.30323767631,+5.16379013861,+5.16353889048,+0,+3.01268768923,+2.58239295514,+5.16405261452,+0
2010-08-16 11:12:30 UTC,+0,+3.85841870111,+3.85816031956,+3.85862737729,+0,+0,+6.00173910079,+2.14381847545,+0,+0,+4.30288274948,+6.45403672204,+4.30251485605,+5.16292277702,+5.16267158928,+0,+3.01218162468,+2.58195916546,+5.16318518861,+0
2010-08-16 11:13:00 UTC,+0,+0,+3.85968473326,+3.86015204212,+0,+3.00237054211,+6.00411050642,+2.14466557901,+0,+0,+4.29863354799,+6.44766327325,+4.29826613567,+5.15782444615,+5.15757361349,+0,+3.00920698916,+2.57940935992,+5.15808647955,+0
2010-08-16 11:13:30 UTC,+0,+0,+3.86155232563,+3.86201994218,+0,+3.00382337066,+6.00701576701,+2.14570338402,+6.01572632598,+0,+4.29755342728,+6.44604318205,+4.29718613731,+5.15652848208,+5.15627773972,+0,+3.00845085521,+2.57876121511,+5.1567904193,+2.14904438483
2010-08-16 11:14:00 UTC,+0,+0,+3.85813642777,+3.85860348154,+6.00124310663,+3.00116609169,+6.00170193427,+2.14380519898,+6.01793954701,+0,+4.29913459161,+6.448414797,+4.29876712256,+5.15842561466,+5.15817474013,+0,+3.00955774262,+2.57971001965,+5.15868769266,+2.14983509244
2010-08-16 11:14:30 UTC,+2.14361050947,+0,+0,+3.85845837986,+6.00101744305,+3.00105323347,+6.00147624864,+2.1437245805,+6.02121965805,+0,+4.30147796098,+6.45192965615,+4.3011102266,+5.16123726583,+5.16098063086,+0,+3.01119820844,+2.58111619826,+5.16149955241,+2.15100696301
2010-08-16 11:15:00 UTC,+2.1440546555,+0,+0,+3.85925783408,+6.00226076223,+3.00167503864,+0,+0,+6.01790179325,+0,+4.29910761966,+6.44837434132,+4.29874015366,+5.15839325283,+5.15813682213,+0,+3.00953886102,+0,+5.15865532843,+2.14982160432
2010-08-16 11:15:30 UTC,+2.14549915936,+0,+0,+3.86185791292,+6.0063044309,+3.0036973464,+0,+0,+6.01798787408,+5.1591278114,+4.29916911732,+6.4484665827,+4.29880164437,+5.15846703974,+5.15821060374,+0,+3.00958191219,+0,+5.15872912081,+2.14985235803
2010-08-16 11:16:00 UTC,+2.14696024607,+0,+0,+3.86448784057,+6.01039452095,+3.00574287016,+0,+0,+6.01712428516,+5.15838743374,+4.29855215413,+6.44754118922,+0,+5.15772678713,+5.1574704043,+0,+3.00915000973,+0,+5.15798881329,+2.1495438275
2010-08-16 11:16:30 UTC,+2.1482390052,+3.86658035649,+0,+3.86678801122,+6.01397421279,+3.00753193647,+0,+0,+6.01823048817,+5.15933581092,+4.29934020229,+6.44872656,+0,+0,+5.15841855316,+0,+3.0097032496,+0,+5.15893710061,+2.14993903569
