# file...... Output/hvac/house_hvac_file_017.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_2B_tm_2_B_2_Meter_38_321:hvac_load,house_2_3B_tm_2_B_3_Meter_38_322:hvac_load,house_2_4B_tm_2_B_4_Meter_38_323:hvac_load,house_2_5B_tm_2_B_5_Meter_38_324:hvac_load,house_2_6B_tm_2_B_6_Meter_38_325:hvac_load,house_2_7B_tm_2_B_7_Meter_38_326:hvac_load,house_2_8B_tm_2_B_8_Meter_38_327:hvac_load,house_2_1B_tm_2_B_1_Meter_39_328:hvac_load,house_2_2B_tm_2_B_2_Meter_39_329:hvac_load,house_2_3B_tm_2_B_3_Meter_39_330:hvac_load,house_2_4B_tm_2_B_4_Meter_39_331:hvac_load,house_2_5B_tm_2_B_5_Meter_39_332:hvac_load,house_2_6B_tm_2_B_6_Meter_39_333:hvac_load,house_2_7B_tm_2_B_7_Meter_39_334:hvac_load,house_2_8B_tm_2_B_8_Meter_39_335:hvac_load,house_2_1C_tm_2_C_1_Meter_41_336:hvac_load,house_2_2C_tm_2_C_2_Meter_41_337:hvac_load,house_2_3C_tm_2_C_3_Meter_41_338:hvac_load,house_2_4C_tm_2_C_4_Meter_41_339:hvac_load,house_2_5C_tm_2_C_5_Meter_41_340:hvac_load
2010-08-16 10:28:00 UTC,+4.72775103568,+2.57924533222,+3.86875672724,+0,+5.5871973745,+0,+5.15819304416,+0,+4.72658260364,+5.58593231501,+5.15605936223,+0,+0,+4.72654289786,+4.72691826685,+4.29047655383,+3.86182605414,+0,+3.00364406003,+4.29052956107
2010-08-16 10:28:30 UTC,+4.72967047527,+2.58029253982,+3.87032747944,+0,+5.58946571096,+0,+5.16028731764,+0,+4.72850129279,+5.58819985031,+5.15815235385,+0,+0,+4.72846158257,+4.72883713238,+4.28893764247,+3.86044083618,+0,+0,+4.28899061569
2010-08-16 10:29:00 UTC,+0,+2.58134182375,+3.87190134601,+0,+5.59173854493,+0,+5.16238574346,+0,+4.73015176601,+5.59015040405,+5.15995276362,+2.15042301579,+0,+4.73011205197,+4.73048775733,+4.28695743495,+0,+5.57276567605,+0,+4.28701036436
2010-08-16 10:29:30 UTC,+0,+2.58207149313,+3.87299580883,+0,+5.59331906795,+0,+5.16384498346,+0,+4.73148852391,+5.59173020435,+5.16141095873,+2.15103076362,+0,+4.73144880677,+4.7318246381,+4.28732578474,+0,+5.57324450091,+0,+4.2873787223
2010-08-16 10:30:00 UTC,+0,+2.57985387187,+3.8696695023,+0,+5.58851552062,+0,+5.15941004109,+3.00865567979,+4.72722883501,+5.58669604083,+5.15676430019,+2.14909412518,+0,+4.72718912773,+4.72756455763,+4.29262092372,+0,+5.58012775254,+0,+4.29267397836
2010-08-16 10:30:30 UTC,+0,+2.58085318253,+3.87116841181,+0,+5.59068010854,+2.58072269853,+5.16140852719,+3.0098663448,+4.72913096909,+5.58894401111,+5.15883923284,+2.14995891742,+0,+4.72909125742,+4.72946686655,+4.28929002819,+0,+5.57579785822,+0,+4.2893430092
2010-08-16 10:31:00 UTC,+0,+2.58082930228,+3.87113259277,+0,+5.59062838181,+2.58069881989,+5.16136076987,+3.00996398069,+4.72928436943,+0,+5.15900656875,+2.15002865989,+2.57998632949,+4.7292446574,+4.72962028104,+4.28815576932,+0,+5.57432341363,+0,+4.28820872524
2010-08-16 10:31:30 UTC,+0,+2.58039038581,+3.87047424287,+0,+0,+2.58025993327,+5.16048299634,+3.00935359192,+4.72832535832,+0,+5.15796043669,+2.14959265202,+2.57946313258,+4.72828564851,+4.72866118175,+4.28575793481,+0,+5.57120642306,+0,+4.28581083768
2010-08-16 10:32:00 UTC,+0,+0,+3.86930026657,+0,+0,+2.57947730613,+5.15891774154,+3.00839553194,+4.7268201042,+0,+5.15631843841,+2.14890829851,+2.57864192804,+4.72678039786,+4.72715578925,+0,+0,+5.57270854281,+3.00114955839,+4.28696641201
2010-08-16 10:32:30 UTC,+4.72762663653,+0,+3.86865492658,+0,+0,+2.57904709251,+5.15805731402,+3.00797721286,+4.72616286299,+0,+5.15560149042,+2.14860948827,+2.57828336434,+4.72612315817,+4.72649848761,+0,+0,+5.57356961936,+3.00161330944,+4.28762883454
2010-08-16 10:33:00 UTC,+4.73248301877,+0,+3.87262909335,+4.3025675929,+0,+2.58169645671,+5.16335604415,+3.01155502145,+0,+0,+0,+2.151165159,+2.58135009574,+4.73174441236,+4.73212027155,+0,+0,+5.57393035571,+3.00180759166,+0
2010-08-16 10:33:30 UTC,+4.73640789884,+0,+3.87584097545,+4.30613598299,+0,+2.58383764655,+0,+3.01396126437,+0,+0,+0,+2.15288396656,+2.58341261542,+4.73552496779,+4.73590118321,+0,+3.85661843698,+5.56981967468,+2.99959369713,+0
2010-08-16 10:34:00 UTC,+4.74003414231,+0,+3.87880847151,+4.30943286109,+0,+2.58581591734,+0,+3.01626861937,+0,+0,+0,+2.15453213729,+2.58539037294,+4.73915015607,+4.73952671306,+0,+3.85736437286,+5.57089691653,+3.00017386862,+0
2010-08-16 10:34:30 UTC,+4.74343030233,+0,+0,+4.31252055379,+0,+0,+0,+3.01831517627,+0,+0,+0,+2.15599401686,+2.58714458643,+4.74236559287,+4.74274245283,+0,+3.85622637037,+5.56925347243,+2.99928875688,+0
2010-08-16 10:35:00 UTC,+4.73816814181,+2.58492869538,+0,+4.30773634617,+0,+0,+0,+3.01501280277,+0,+0,+0,+2.15363509278,+2.58431394529,+4.73717708663,+4.73755345772,+0,+3.85508481095,+5.56760489163,+2.99840087866,+0
2010-08-16 10:35:30 UTC,+4.73633758992,+2.5839299832,+0,+4.3060720601,+0,+0,+0,+3.01396951474,+0,+0,+0,+0,+0,+4.73553793033,+4.73591414695,+0,+3.85183489284,+5.56291152897,+2.99587316833,+0
2010-08-16 10:36:00 UTC,+4.73705677758,+2.5843223575,+0,+4.30672592522,+5.59819462295,+0,+0,+0,+0,+0,+0,+0,+0,+4.73660972022,+4.73698603785,+0,+3.84928784442,+5.5592332145,+2.99389213363,+0
2010-08-16 10:36:30 UTC,+4.73355488934,+2.58241179791,+0,+4.30354210735,+5.59405619571,+0,+0,+0,+0,+5.59325856993,+0,+0,+0,+4.73274203984,+4.73311799304,+0,+3.85979362704,+5.57440511944,+3.00206328573,+0
2010-08-16 10:37:00 UTC,+4.73433656107,+2.58283826224,+0,+4.3042527812,+5.59497995207,+0,+0,+0,+0,+5.59418211219,+0,+0,+0,+4.73352349907,+4.73389952589,+4.28863150201,+3.86016527042,+5.57494182755,+3.00235234126,+0
2010-08-16 10:37:30 UTC,+4.72806177005,+2.57941486265,+0,+4.29854791836,+5.58756459111,+2.57928447646,+0,+0,+4.72736155657,+5.58685289314,+0,+0,+0,+4.72732184899,+0,+4.28971066365,+3.86113665459,+5.57634465024,+3.00310786117,+0
2010-08-16 10:38:00 UTC,+4.7274293373,+2.57906982007,+3.86849346894,+4.29797292835,+5.58681720095,+2.57893945735,+5.15784204361,+0,+4.72728867433,+5.58676675982,+0,+0,+0,+0,+0,+4.29016802094,+3.8615483349,+5.57693917766,+3.0034280565,+4.29022102136
2010-08-16 10:38:30 UTC,+0,+2.57822319306,+3.86722357629,+4.29656208201,+5.58498333839,+2.57809288793,+5.15614890419,+0,+4.72526873946,+5.58437957082,+5.15462614064,+0,+0,+0,+0,+4.29150461394,+3.8627514403,+5.57867664029,+3.00436380376,+4.29155764391
2010-08-16 10:39:00 UTC,+0,+2.57784886369,+3.86666210342,+4.29593828761,+5.58417251081,+2.57771858404,+5.15540029614,+0,+4.72427368128,+5.5832035963,+5.15354068687,+2.14775058465,+2.5772527047,+0,+0,+4.29315195538,+3.86423425924,+5.58081805068,+3.00551710568,+4.29320502175
2010-08-16 10:39:30 UTC,+0,+0,+3.87070821165,+4.30043349991,+5.59001552953,+2.58041590773,+5.16079494536,+3.00974981733,+4.72894788712,+5.58872764212,+5.15863951885,+2.14987568049,+2.5798027586,+0,+0,+4.29289379734,+3.86400188384,+5.58048246614,+0,+4.292946858
2010-08-16 10:40:00 UTC,+0,+0,+3.86955868091,+4.2991563752,+5.58835548251,+2.57964957713,+5.15926228366,+3.00893193407,+4.72766287139,+5.58720899147,+5.15723776642,+2.14929145686,+2.57910170705,+0,+0,+4.29207829016,+3.86326782263,+5.57942237286,+0,+4.2921313328
2010-08-16 10:40:30 UTC,+0,+0,+3.8695415284,+4.29913731883,+5.58833071246,+2.57963814248,+5.15923941435,+3.00891859816,+4.72764191871,+5.58718422928,+5.15721491031,+2.14928193086,+2.57909027612,+0,+0,+4.29388518887,+3.86489426356,+5.58177119481,+0,+4.29393827143
2010-08-16 10:41:00 UTC,+0,+0,+3.8697659822,+4.29938668621,+5.58865484802,+2.5797877738,+5.15953867709,+3.00909310874,+4.72791610065,+5.58750826156,+5.15751400018,+2.14940658582,+2.57923985849,+0,+0,+4.29618804183,+3.86696712696,+5.5847647171,+0,+4.29624117524
2010-08-16 10:41:30 UTC,+0,+0,+3.87188224712,+4.30173784929,+5.59171096405,+0,+5.16236027904,+3.01069293446,+4.73042966382,+5.5904788278,+5.16025590694,+2.15054936013,+2.58061115481,+0,+0,+4.30139228293,+0,+0,+0,+4.30144553116
2010-08-16 10:42:00 UTC,+4.73525965106,+0,+3.87490131961,+4.30509202854,+5.59607083233,+0,+5.16638558828,+3.01292631978,+4.7339386431,+5.59462579154,+5.16408365805,+2.15214469349,+2.58252550898,+4.73389892025,+0,+4.30203694789,+0,+0,+0,+4.30209021034
2010-08-16 10:42:30 UTC,+4.72874436088,+2.57978727046,+3.86956960396,+0,+5.58837125659,+0,+5.15927684729,+3.0087509804,+4.72737856638,+5.58687299558,+5.15692763384,+2.14916219952,+2.57894660195,+4.72733885875,+0,+4.3050038599,+0,+0,+0,+4.30505718772
2010-08-16 10:43:00 UTC,+4.72893322217,+2.57989030937,+3.8697241565,+0,+5.58859444723,+0,+5.15948291118,+3.00867407082,+4.72725773005,+5.58673018942,+5.1567958202,+2.1491072621,+2.57888067864,+4.72721802271,+4.72759345533,+4.30184688833,+0,+0,+3.01160441801,+4.30190014658
2010-08-16 10:43:30 UTC,+4.72800119231,+2.57938181263,+3.86896144014,+0,+5.58749300214,+0,+5.15846598653,+3.008081192,+4.72632622964,+5.58562932841,+5.15577969805,+2.14868376179,+2.57837249044,+4.72628652445,+4.72666186927,+4.30162159675,+0,+0,+3.01144669165,+4.30167485003
2010-08-16 10:44:00 UTC,+4.72702590362,+2.57884971476,+3.86816332342,+0,+5.58634043507,+0,+5.1574018628,+3.00756821099,+4.7255202605,+5.58467682212,+5.154900511,+2.14831733342,+0,+4.72548055716,+4.72585582604,+4.30059453091,+0,+0,+3.01072764411,+4.30064776155
2010-08-16 10:44:30 UTC,+4.7291719589,+2.58002055933,+3.86991952408,+0,+5.58887657917,+2.57989013195,+5.15974339346,+3.00897893547,+4.72773671756,+5.58729626396,+5.15731832112,+2.14932503051,+0,+4.72769700911,+4.72807248687,+4.29997253155,+0,+0,+3.01029218312,+4.30002574847
2010-08-16 10:45:00 UTC,+4.72572000329,+2.5781372418,+3.86709465427,+0,+5.58479716105,+2.57800694252,+5.15597701331,+3.0067828968,+4.72428641566,+5.58321864597,+5.15355457809,+2.14775637425,+0,+4.72424671515,+4.72462186774,+4.30197406983,+0,+0,+3.01169345761,+4.30202733089
2010-08-16 10:45:30 UTC,+4.73132164425,+2.58119338439,+3.87167869535,+0,+5.59141701321,+2.58106287724,+0,+0,+4.73008026121,+5.59006589861,+5.15987476299,+0,+0,+4.73004054734,+4.73041624596,+4.29766821614,+0,+0,+3.00867893464,+4.29772138223
2010-08-16 10:46:00 UTC,+4.73137617502,+2.58122313529,+3.87172332002,+0,+5.59148145605,+2.58109262612,+0,+0,+4.73013476895,+5.59013031666,+5.15993422246,+0,+0,+4.73009505495,+4.73047075872,+4.29268925628,+3.8638177706,+0,+3.00519317054,+4.29274231242
2010-08-16 10:46:30 UTC,+4.73067059905,+2.58083818723,+3.8711459197,+0,+5.59064762741,+2.58070770424,+0,+0,+4.72942948996,+5.5892968075,+5.1591648727,+0,+0,+4.7293897776,+4.72976541489,+4.2877020127,+3.85932861057,+5.57373356677,+3.00170160679,+4.28775495858
2010-08-16 10:47:00 UTC,+4.73229841728,+0,+0,+4.30239975843,+5.59257133446,+2.58159574869,+0,+0,+4.7308279287,+5.59094950314,+5.16069035203,+0,+2.58082843169,+4.73078821309,+4.73116398217,+4.28679546525,+3.85851260135,+5.57255512855,+3.00106693389,+4.28684839108
2010-08-16 10:47:30 UTC,+4.73222882417,+0,+0,+4.30233648635,+5.5924890914,+2.58155778269,+0,+0,+4.73075837087,+5.59086729866,+5.16061447523,+0,+2.58079048381,+4.73071865542,+4.73109441795,+0,+3.86032014057,+5.57516548298,+3.00247279565,+0
2010-08-16 10:48:00 UTC,+0,+0,+0,+4.29929933322,+5.58854130387,+2.57973535819,+0,+0,+4.72728849684,+5.58676655006,+5.15682938198,+0,+2.57889746373,+4.72724878943,+4.72762422494,+0,+3.86376523226,+5.58014070615,+3.00515230745,+0
2010-08-16 10:48:30 UTC,+0,+0,+0,+4.29786149298,+5.58667235375,+2.57887259126,+0,+0,+4.72556727253,+5.58473238164,+5.15495179381,+2.14833870713,+2.57795843476,+4.72552756908,+4.7259028424,+0,+3.86211009987,+5.57775044953,+3.00386498416,+0
2010-08-16 10:49:00 UTC,+0,+0,+0,+4.30035004264,+5.58990704911,+0,+0,+3.00940124752,+4.72840023229,+0,+5.15804211255,+2.14962669298,+2.57950398074,+4.72836052231,+4.72873606262,+0,+3.86421923688,+5.58079635619,+3.00550542164,+0
2010-08-16 10:49:30 UTC,+0,+2.57951986491,+0,+4.29872289747,+5.58779203446,+0,+5.15874207237,+3.00839919348,+4.72682585699,+0,+5.15632471381,+2.14891091399,+2.57864506654,+4.72678615064,+4.72716154259,+0,+3.86585756057,+5.58316233861,+3.00677967152,+0
2010-08-16 10:50:00 UTC,+0,+2.57999971272,+0,+4.29952253127,+5.58883142376,+0,+5.15970170307,+3.00895871269,+4.72770494459,+0,+5.15728366176,+2.14931058514,+2.57912466043,+4.72766523622,+4.72804071097,+0,+3.86375944239,+5.58013234468,+3.00514780423,+0
2010-08-16 10:50:30 UTC,+0,+2.5788917345,+3.86822635066,+4.29767616089,+5.58643145327,+0,+5.1574858966,+3.00773495817,+4.72578224502,+0,+5.15518629539,+2.14843644289,+2.57807571487,+4.72574254108,+4.72611783464,+0,+3.8634508217,+5.57968665064,+3.00490776627,+0
2010-08-16 10:51:00 UTC,+0,+2.57811548994,+3.86706202771,+4.2963826021,+5.58475004476,+0,+5.15593351254,+3.0067540727,+4.72424112872,+0,+5.15350517708,+2.14773578486,+2.57723494538,+4.72420142832,+4.72457657665,+0,+3.86190632844,+5.57745617339,+3.0037064955,+0
2010-08-16 10:51:30 UTC,+4.72858864229,+2.57970231353,+3.86944217337,+4.29902693572,+5.588187233,+0,+5.15910694493,+3.00888475492,+0,+0,+5.1571569071,+2.14925775623,+2.57906126726,+4.72754903785,+4.72792450167,+0,+3.86094235394,+5.57606405131,+0,+0
2010-08-16 10:52:00 UTC,+4.72867951821,+2.57975189361,+3.86951654068,+4.29910955755,+0,+2.5796214845,+5.15920609838,+3.00888950332,+0,+0,+5.15716504528,+2.14926114807,+2.57906533737,+4.72755649827,+4.7279319628,+0,+3.86260249904,+5.57846154694,+0,+4.29139217354
2010-08-16 10:52:30 UTC,+4.73176068375,+2.58143291549,+3.87203797847,+4.30191086628,+0,+2.58130239206,+5.16256791461,+3.01095743531,+0,+0,+5.16070922924,+2.1507382962,+0,+4.73080551819,+4.7311812889,+4.29004524217,+3.86143781824,+5.5767795752,+0,+4.29009823988
2010-08-16 10:53:00 UTC,+4.72983042312,+2.58037980416,+3.87045837101,+4.30015592781,+0,+2.58024935234,+5.16046183449,+3.00972924659,+0,+0,+5.1586042631,+2.14986098656,+0,+4.72887585626,+4.72925144512,+4.28989199408,+3.86129987524,+5.57658036512,+0,+4.28994498839
2010-08-16 10:53:30 UTC,+4.72903940538,+2.57994824081,+3.86981105038,+4.29943675681,+0,+2.57981781834,+5.1595987662,+3.00922593688,+0,+0,+5.15774165145,+2.14950146652,+0,+4.72808508398,+4.72846059832,+4.28978064542,+3.86119964715,+5.57643562086,+0,+4.28983363727
2010-08-16 10:54:00 UTC,+4.73242919895,+2.58179764391,+3.87258505048,+4.30251866143,+0,+2.58166709568,+5.16329732209,+3.011382799,+0,+0,+5.16143825093,+2.15104213848,+0,+4.73147382603,+4.73184965971,+4.28867221284,+3.86020191539,+5.57499474833,+0,+4.28872518018
2010-08-16 10:54:30 UTC,+4.73376954489,+0,+3.87368190776,+4.30373726611,+0,+2.5823983117,+5.16475975459,+3.0119568195,+0,+5.59282561737,+5.1624220523,+2.15145216807,+0,+4.73237569518,+4.73275161385,+4.28619090569,+3.85796842002,+5.57176925011,+3.00064368238,+4.28624381813
2010-08-16 10:55:00 UTC,+4.73533526906,+0,+3.8749632008,+4.30516077831,+0,+2.58325248118,+5.16646809405,+3.01342382689,+0,+5.59554956581,+5.16493632478,+2.15250006867,+0,+0,+0,+4.28916750488,+0,+5.57563858787,+3.00272759627,+4.28922048317
2010-08-16 10:55:30 UTC,+4.7342548097,+0,+3.87407901884,+4.30417845517,+0,+2.5826630444,+5.16528922014,+0,+0,+5.59430622908,+5.16378869391,+2.15202175811,+2.58237799005,+0,+0,+4.28941718142,+0,+5.57596314712,+3.00290239457,+4.28947016524
2010-08-16 10:56:00 UTC,+4.7281714406,+0,+3.86910076097,+4.29864762773,+5.5876941965,+2.57934430643,+5.15865174205,+0,+4.72757211793,+5.58710173768,+5.15713876851,+0,+2.5790521957,+0,+0,+4.28829598649,+0,+5.57450568457,+3.00211744722,+4.28834894552
2010-08-16 10:56:30 UTC,+4.7282307141,+0,+3.86914926683,+4.29870151754,+5.58776424414,+0,+5.15871641458,+0,+4.72755988691,+5.58708728287,+5.15712542635,+0,+2.57904552299,+0,+0,+4.28750465633,+0,+5.5734770195,+3.00156343779,+4.28755759784
2010-08-16 10:57:00 UTC,+4.72787030636,+2.57931040393,+3.86885433112,+4.29837384499,+5.58733832503,+0,+5.15832317877,+0,+4.72727103998,+5.58674591929,+5.15681033925,+0,+2.57888794001,+0,+0,+4.28684158915,+0,+5.57261508591,+3.00109922516,+4.286894516
2010-08-16 10:57:30 UTC,+4.7219808366,+2.57609722757,+3.86403474832,+4.29301930521,+5.58037832556,+0,+5.15189726102,+0,+4.72138265134,+5.57978693419,+5.15038702268,+0,+2.57567547794,+0,+0,+4.28826555538,+0,+5.57446612658,+3.00209614242,+4.28831851372
2010-08-16 10:58:00 UTC,+4.72731750782,+2.57900880813,+3.86840195449,+0,+5.58668504422,+0,+5.15772002801,+0,+4.72659924128,+5.58595197762,+5.1560775113,+0,+2.57852143433,+0,+0,+4.28922882904,+0,+5.57571830429,+3.00277052927,+4.28928180869
2010-08-16 10:58:30 UTC,+0,+2.58102678711,+3.87142880886,+0,+5.59105615006,+0,+0,+0,+4.7300229212,+5.58999813334,+5.15981221396,+0,+2.58038925281,+0,+0,+4.28626840328,+0,+5.57186999071,+3.00069793835,+4.28632131744
2010-08-16 10:59:00 UTC,+0,+2.58118235317,+3.87166214915,+0,+5.59139311868,+0,+0,+3.01020321952,+4.72966024909,+5.58956952205,+5.15941659503,+2.150199551,+2.5801913939,+4.72962053619,+0,+4.28751987649,+3.85916466458,+5.57349680446,+3.00157409343,+4.28757281835
2010-08-16 10:59:30 UTC,+0,+2.58222323749,+3.8732234168,+0,+5.59364775854,+2.58209266033,+0,+3.01146237945,+4.73163857589,+5.591907538,+5.16157464212,+2.15109898373,+2.58127068732,+4.73159885839,+0,+4.2854812289,+3.85732961968,+5.5708467278,+3.0001468384,+4.28553412564
2010-08-16 11:00:00 UTC,+0,+2.58307721224,+3.87450433065,+0,+5.59549753713,+2.58294657702,+0,+3.01226064119,+4.73289276336,+5.59338975535,+5.16294276575,+2.15166919147,+2.58195492022,+4.73285304294,+4.73322900661,+4.28601394788,+3.85780913524,+5.5715392193,+3.0005197944,+4.28606685641
2010-08-16 11:00:30 UTC,+0,+2.58315849739,+3.87462625379,+0,+5.59567360737,+2.58302785664,+0,+3.01235559806,+4.73304195467,+5.59356607185,+5.16310551029,+2.15173702027,+2.58203631283,+4.7330022339,+4.73337821163,+4.28592437785,+3.8577285107,+5.57142278553,+3.00045708651,+4.2859772844
2010-08-16 11:01:00 UTC,+0,+2.58157977251,+0,+0,+5.59225396117,+2.58144923909,+0,+3.0105543515,+4.73021192944,+5.59022150608,+5.16001839256,+2.1504503687,+0,+4.73017221526,+4.7305479263,+4.29022545336,+3.86160003147,+5.57701383514,+3.00346826488,+4.29027525696
2010-08-16 11:01:30 UTC,+4.7285083128,+2.57966040698,+0,+0,+5.58809646006,+2.5795300041,+0,+3.00839998192,+4.72682709582,+5.58622125949,+5.15632606519,+2.14891147718,+0,+4.72678738947,+4.72716278149,+4.28573743322,+3.85756023653,+5.57117977264,+3.0003262068,+4.28578714434
2010-08-16 11:02:00 UTC,+4.72508856076,+0,+0,+4.29584795461,+5.58405509309,+2.57766438031,+0,+3.00625515425,+4.72345725397,+5.58223873038,+5.15265009159,+2.14737940154,+0,+4.72341755536,+4.72379262982,+4.28684529695,+3.85855745627,+0,+3.001101821,+4.28689503091
2010-08-16 11:02:30 UTC,+4.72159828581,+0,+0,+4.29267469028,+5.57993038423,+2.57576028311,+5.15148369286,+3.00412562284,+4.72011144501,+5.57828460367,+5.14900033424,+2.14585825217,+0,+4.72007175404,+4.72044651313,+4.28737098935,+3.85903064703,+0,+3.00146985771,+4.28742073414
2010-08-16 11:03:00 UTC,+4.72267620645,+0,+0,+4.29365470681,+5.58120424054,+2.57634833583,+5.15265979873,+3.00481135008,+4.72118882397,+5.57955786613,+5.15017558716,+2.14634807522,+0,+4.72114913055,+4.72152399119,+4.28562943295,+3.85746302239,+0,+3.00025059591,+4.28567914184
2010-08-16 11:03:30 UTC,+4.7234924081,+0,+0,+4.29439677543,+5.58216880472,+2.5767936094,+5.1535503462,+3.00533058269,+4.72200461527,+5.5805219804,+5.15106548863,+2.14671896918,+0,+4.72196491999,+4.7223398575,+4.28535849311,+3.85721914168,+0,+3.0000609112,+0
2010-08-16 11:04:00 UTC,+4.72428033301,+0,+0,+4.29511313563,+5.58309995224,+0,+5.15441004135,+3.00567911204,+4.72255220642,+5.58116913175,+5.15166282543,+2.14696792781,+2.576313539,+4.72251250989,+4.72288749903,+4.28514187837,+3.85702416056,+0,+0,+0
2010-08-16 11:04:30 UTC,+4.72300817197,+2.57665963622,+3.86487832948,+4.29395652094,+5.58159654806,+0,+5.15302200218,+3.00498334941,+4.72145906038,+5.57987723553,+5.15047037306,+2.14647093636,+2.57571716357,+4.72141936634,+4.72179425245,+4.28536038363,+3.85722084339,+0,+0,+0
2010-08-16 11:05:00 UTC,+4.72519268229,+2.57785146293,+3.86666410166,+4.29594261908,+5.584178141,+0,+5.15540549428,+3.00637324265,+4.72364278839,+5.58245799771,+5.15285248081,+2.14746375347,+2.57690851554,+4.72360308936,+4.72397818127,+0,+3.86049679173,+0,+0,+0
2010-08-16 11:05:30 UTC,+4.72678346985,+2.57871936598,+3.86796590585,+4.29738892045,+5.58605808907,+0,+5.15714118287,+3.00738522018,+4.72523275485,+5.58433704367,+5.15458688703,+2.14818662093,+2.5777759357,+4.72519305217,+4.72556829395,+0,+3.86156442048,+0,+0,+0
2010-08-16 11:06:00 UTC,+4.72314293363,+2.57673315957,+3.86498671154,+4.29407904262,+5.58175580561,+0,+5.15316903894,+0,+4.72179073173,+5.58026920966,+5.15083217494,+2.14662172848,+2.57589810977,+4.72175103694,+4.72212595429,+0,+3.86523619552,+0,+0,+0
2010-08-16 11:06:30 UTC,+4.72429472375,+2.57736155409,+3.86592926684,+4.2951262193,+5.58311695882,+2.57723130759,+5.1544257429,+0,+4.72301337509,+5.58171414773,+5.15216588874,+2.14717759501,+2.57656513361,+4.7229736775,+4.72334871011,+0,+3.86945382862,+0,+0,+0
2010-08-16 11:07:00 UTC,+4.72072617925,+2.57541462495,+3.86300898617,+4.2918817944,+5.57889466467,+2.57528451095,+5.15053214817,+0,+4.71958705785,+5.57766487513,+5.14842830938,+0,+2.57469587612,+4.71954736806,+4.71992207774,+0,+3.86858819288,+5.58710577694,+3.0092980635,+0
2010-08-16 11:07:30 UTC,+4.72465788288,+2.57755968671,+3.86622645426,+4.29545362296,+5.58354103295,+2.57742942673,+5.15482198132,+0,+4.72351762974,+5.58231008336,+5.15271595217,+0,+2.57684023416,+4.72347793099,+4.72385301113,+0,+3.86569068113,+5.58292133992,+3.00664836313,+4.29481986816
2010-08-16 11:08:00 UTC,+4.72664229029,+2.57864234115,+3.86785037306,+4.29725779056,+5.58588614557,+2.5785120075,+5.15698714363,+0,+4.72550054125,+5.58465351761,+5.15487900036,+0,+2.57792202893,+4.72545735482,+4.72583610498,+0,+3.87138916124,+5.59115079121,+3.01108050331,+4.30115073986
2010-08-16 11:08:30 UTC,+4.73314770939,+2.58219157217,+3.87317401365,+4.30317233515,+5.59357405322,+2.58206099715,+5.16408512527,+0,+4.73188417546,+5.59219779122,+5.16184255308,+0,+2.58140467631,+4.73184096475,+4.73222032602,+0,+3.8701487369,+5.58935943423,+3.01011573122,+4.2997726588
2010-08-16 11:09:00 UTC,+0,+2.58237521196,+3.8734494627,+4.30347835801,+5.59397183122,+2.58224462447,+5.16445238002,+3.01162368029,+4.73189200343,+5.59220704243,+5.16185109219,+0,+2.58140894692,+4.7318487927,+4.73222815469,+0,+3.86910689311,+5.58785485705,+3.00930541029,+4.29861519586
2010-08-16 11:09:30 UTC,+0,+0,+3.87628279682,+4.30662618162,+5.59806346976,+2.58413345852,+5.16823004927,+3.01388829676,+4.7354500515,+5.59641199638,+5.16573236976,+0,+0,+4.73540682716,+4.73578652973,+4.29616561697,+0,+5.58474041714,+3.0076280646,+4.2962192743
2010-08-16 11:10:00 UTC,+0,+0,+3.8735399032,+4.30357883707,+5.59410243699,+2.58230491637,+5.16457296386,+3.01189959787,+4.73232551081,+0,+5.16232398137,+2.15141129399,+0,+4.73228229842,+4.73266170193,+4.29324034119,+0,+5.58093249706,+3.00558008087,+4.2932939332
2010-08-16 11:10:30 UTC,+0,+0,+3.87327382584,+4.30328322613,+5.59371819278,+2.58212753666,+5.16421820434,+3.01169208931,+4.73199948415,+0,+5.16196833695,+2.15126306818,+0,+4.731956273,+4.73233564528,+4.28960589768,+0,+5.57620801574,+3.0030356091,+4.28965940845
2010-08-16 11:11:00 UTC,+0,+0,+3.86985640236,+4.29948648152,+5.58878306685,+2.57984932114,+5.15966177183,+3.00903528612,+4.72782525277,+0,+5.15741489927,+2.14936528244,+0,+4.72778205753,+4.72816103022,+4.2893995231,+0,+5.57593974555,+3.00289112639,+4.28945302927
2010-08-16 11:11:30 UTC,+0,+0,+3.86995506657,+4.29959609708,+5.58892554854,+0,+5.15979332029,+3.00906650032,+4.7278742949,+0,+5.15746839661,+2.14938757911,+0,+4.72783109947,+4.72821007686,+4.2863395306,+0,+5.57196200392,+3.00074882733,+4.28639296832
2010-08-16 11:12:00 UTC,+4.73149402903,+0,+3.87083149907,+4.30056981026,+5.59019121096,+0,+0,+3.00965684507,+4.7288018139,+0,+5.15848017567,+2.14980926931,+0,+4.72875861494,+4.72913768115,+4.28282022301,+0,+5.56738719003,+2.9982849619,+4.28287358194
