# file...... Output/houses_all.csv
# date...... Mon Mar 26 16:02:46 2018
# user...... yingying
# host...... (null)
# group..... class=house
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 00:54:00 UTC,+1209.34640278
2010-08-16 00:54:30 UTC,+1118.61301779
2010-08-16 00:55:00 UTC,+1051.21107466
2010-08-16 00:55:30 UTC,+1404.63921238
2010-08-16 00:56:00 UTC,+1408.09572228
2010-08-16 00:56:30 UTC,+1410.68810471
2010-08-16 00:57:00 UTC,+1438.77224768
2010-08-16 00:57:30 UTC,+1452.16622356
2010-08-16 00:58:00 UTC,+1405.93540359
2010-08-16 00:58:30 UTC,+1373.0985595
2010-08-16 00:59:00 UTC,+1304.40042515
2010-08-16 00:59:30 UTC,+1280.20485582
2010-08-16 01:00:00 UTC,+1222.30831492
2010-08-16 01:00:30 UTC,+1224.03656987
2010-08-16 01:01:00 UTC,+1222.74037866
2010-08-16 01:01:30 UTC,+1213.23497642
2010-08-16 01:02:00 UTC,+1214.96323138
2010-08-16 01:02:30 UTC,+1189.47147083
2010-08-16 01:03:00 UTC,+1190.33559831
2010-08-16 01:03:30 UTC,+1120.77333648
2010-08-16 01:04:00 UTC,+1042.13773616
2010-08-16 01:04:30 UTC,+1043.43392737
2010-08-16 01:05:00 UTC,+1046.89043728
2010-08-16 01:05:30 UTC,+1375.69094193
2010-08-16 01:06:00 UTC,+1347.60679895
2010-08-16 01:06:30 UTC,+1376.98713314
2010-08-16 01:07:00 UTC,+1412.41635966
2010-08-16 01:07:30 UTC,+1432.29129161
2010-08-16 01:08:00 UTC,+1413.71255088
2010-08-16 01:08:30 UTC,+1373.53062324
2010-08-16 01:09:00 UTC,+1392.54142771
2010-08-16 01:09:30 UTC,+1287.98200311
2010-08-16 01:10:00 UTC,+1192.06385326
2010-08-16 01:10:30 UTC,+1360.5687111
2010-08-16 01:11:00 UTC,+1330.75631317
2010-08-16 01:11:30 UTC,+1293.5988317
2010-08-16 01:12:00 UTC,+1283.22930199
2010-08-16 01:12:30 UTC,+1214.96323138
2010-08-16 01:13:00 UTC,+1173.48511252
2010-08-16 01:13:30 UTC,+1172.18892131
2010-08-16 01:14:00 UTC,+1065.46917801
2010-08-16 01:14:30 UTC,+996.338979926
2010-08-16 01:15:00 UTC,+985.969450213
2010-08-16 01:15:30 UTC,+1362.72902979
2010-08-16 01:16:00 UTC,+1351.4953726
2010-08-16 01:16:30 UTC,+1322.54710215
2010-08-16 01:17:00 UTC,+1299.21566029
2010-08-16 01:17:30 UTC,+1256.87341397
2010-08-16 01:18:00 UTC,+1221.87625118
2010-08-16 01:18:30 UTC,+1162.25145533
2010-08-16 01:19:00 UTC,+1086.20823744
2010-08-16 01:19:30 UTC,+996.338979926
2010-08-16 01:20:00 UTC,+1010.59708328
2010-08-16 01:20:30 UTC,+1156.202563
2010-08-16 01:21:00 UTC,+1206.75402035
2010-08-16 01:21:30 UTC,+1167.86828393
2010-08-16 01:22:00 UTC,+1184.28670597
2010-08-16 01:22:30 UTC,+1130.71080246
2010-08-16 01:23:00 UTC,+1116.02063536
2010-08-16 01:23:30 UTC,+1047.32250102
2010-08-16 01:24:00 UTC,+1004.11612721
2010-08-16 01:24:30 UTC,+952.268478646
2010-08-16 01:25:00 UTC,+899.124638867
2010-08-16 01:25:30 UTC,+1480.25036653
2010-08-16 01:26:00 UTC,+1475.49766542
2010-08-16 01:26:30 UTC,+1455.19066973
2010-08-16 01:27:00 UTC,+1425.81033554
2010-08-16 01:27:30 UTC,+1356.24807372
2010-08-16 01:28:00 UTC,+1292.73470422
2010-08-16 01:28:30 UTC,+1224.46863361
2010-08-16 01:29:00 UTC,+1108.67555182
2010-08-16 01:29:30 UTC,+975.5999205
2010-08-16 01:30:00 UTC,+929.801164268
2010-08-16 01:30:30 UTC,+1402.91095742
2010-08-16 01:31:00 UTC,+1341.98997036
2010-08-16 01:31:30 UTC,+1339.82965167
2010-08-16 01:32:00 UTC,+1320.38678346
2010-08-16 01:32:30 UTC,+1245.63975678
2010-08-16 01:33:00 UTC,+1187.31115214
2010-08-16 01:33:30 UTC,+1130.27873872
2010-08-16 01:34:00 UTC,+979.920557881
2010-08-16 01:34:30 UTC,+844.684607873
2010-08-16 01:35:00 UTC,+817.896656115
2010-08-16 01:35:30 UTC,+1335.50901429
2010-08-16 01:36:00 UTC,+1385.19634416
2010-08-16 01:36:30 UTC,+1405.93540359
2010-08-16 01:37:00 UTC,+1387.78872659
2010-08-16 01:37:30 UTC,+1340.69377915
2010-08-16 01:38:00 UTC,+1309.58519001
2010-08-16 01:38:30 UTC,+1194.22417195
2010-08-16 01:39:00 UTC,+1091.82506603
2010-08-16 01:39:30 UTC,+1012.32533823
2010-08-16 01:40:00 UTC,+867.58398599
2010-08-16 01:40:30 UTC,+1218.41974128
2010-08-16 01:41:00 UTC,+1194.22417195
2010-08-16 01:41:30 UTC,+1167.00415645
2010-08-16 01:42:00 UTC,+1176.07749495
2010-08-16 01:42:30 UTC,+1118.18095405
2010-08-16 01:43:00 UTC,+1110.83587051
2010-08-16 01:43:30 UTC,+1033.4964614
2010-08-16 01:44:00 UTC,+966.094518263
2010-08-16 01:44:30 UTC,+868.880177204
2010-08-16 01:45:00 UTC,+814.872209948
2010-08-16 01:45:30 UTC,+1308.28899879
2010-08-16 01:46:00 UTC,+1331.62044065
2010-08-16 01:46:30 UTC,+1308.28899879
2010-08-16 01:47:00 UTC,+1335.94107803
2010-08-16 01:47:30 UTC,+1281.50104703
2010-08-16 01:48:00 UTC,+1252.55277659
2010-08-16 01:48:30 UTC,+1192.92798074
2010-08-16 01:49:00 UTC,+1036.52090756
2010-08-16 01:49:30 UTC,+976.031984238
2010-08-16 01:50:00 UTC,+939.306566505
2010-08-16 01:50:30 UTC,+1230.08546221
2010-08-16 01:51:00 UTC,+1186.8790884
2010-08-16 01:51:30 UTC,+1183.85464224
2010-08-16 01:52:00 UTC,+1167.86828393
2010-08-16 01:52:30 UTC,+1146.69716077
2010-08-16 01:53:00 UTC,+1100.03427706
2010-08-16 01:53:30 UTC,+1029.60788776
2010-08-16 01:54:00 UTC,+976.896111714
2010-08-16 01:54:30 UTC,+924.616399411
2010-08-16 01:55:00 UTC,+895.668128962
2010-08-16 01:55:30 UTC,+1161.38732786
2010-08-16 01:56:00 UTC,+1119.04508153
2010-08-16 01:56:30 UTC,+1117.31682658
2010-08-16 01:57:00 UTC,+1122.93365517
2010-08-16 01:57:30 UTC,+1073.67838904
2010-08-16 01:58:00 UTC,+1046.89043728
2010-08-16 01:58:30 UTC,+962.638008359
2010-08-16 01:59:00 UTC,+894.371937748
2010-08-16 01:59:30 UTC,+819.192847329
2010-08-16 02:00:00 UTC,+744.013756909
