# file...... Output/Qh/house_Qh_file_038.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_7C_tm_3_C_7_Meter_65_741:Qh,house_3_8C_tm_3_C_8_Meter_65_742:Qh,house_3_9C_tm_3_C_9_Meter_65_743:Qh,house_3_10C_tm_3_C_10_Meter_65_744:Qh,house_3_1C_tm_3_C_1_Meter_66_745:Qh,house_3_2C_tm_3_C_2_Meter_66_746:Qh,house_3_3C_tm_3_C_3_Meter_66_747:Qh,house_3_4C_tm_3_C_4_Meter_66_748:Qh,house_3_5C_tm_3_C_5_Meter_66_749:Qh,house_3_6C_tm_3_C_6_Meter_66_750:Qh,house_3_7C_tm_3_C_7_Meter_66_751:Qh,house_3_8C_tm_3_C_8_Meter_66_752:Qh,house_3_9C_tm_3_C_9_Meter_66_753:Qh,house_3_10C_tm_3_C_10_Meter_66_754:Qh,house_3_11C_tm_3_C_11_Meter_66_755:Qh,house_3_12C_tm_3_C_12_Meter_66_756:Qh,house_3_13C_tm_3_C_13_Meter_66_757:Qh,house_3_14C_tm_3_C_14_Meter_66_758:Qh,house_3_15C_tm_3_C_15_Meter_66_759:Qh,house_3_16C_tm_3_C_16_Meter_66_760:Qh
2010-08-16 00:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43076.5632456,-25849.7346463,+0,+0,+0,-51691.383338,-64614.0235537,+0,+0,+0,-34464.428198
2010-08-16 00:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43013.9858164,-25812.1809523,+0,+0,+0,-51616.2905135,-64520.1579398,+0,+0,+0,-34414.3601282
2010-08-16 00:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43068.5370782,+0,+0,+0,+0,+0,-64601.9843708,+0,+0,+0,-34458.0064785
2010-08-16 00:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43083.6213743,+0,+0,+0,+0,+0,-64624.610687,+0,+0,+0,-34470.0753916
2010-08-16 00:07:00 UTC,+0,+0,+0,+0,-25852.8221795,+0,+0,+0,+0,-43082.0903537,+0,+0,+0,+0,+0,-64622.314169,+0,+0,+0,+0
2010-08-16 00:07:30 UTC,+0,+0,+0,+0,-25863.9232584,+0,+0,+0,+0,-43100.5887556,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:00 UTC,+0,+0,+0,+0,-25895.0301164,+0,+0,+0,+0,-43152.4240053,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:30 UTC,+0,+0,+0,+0,-25914.4441002,+0,+0,+0,+0,-43185.3041664,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:00 UTC,-34603.3021008,+0,+0,+0,-25948.6240248,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,-34636.5970785,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,-34656.0187547,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,-34667.6894758,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,-34683.3539643,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,-34671.8715788,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,-51973.0946124,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,-51973.7950283,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,-52005.1048942,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,-52032.5748111,+0,+0,+0,+0,+0,+0,-26015.7996365,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,-52029.9151206,+0,+0,+0,+0,+0,+0,-26014.4699244,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,-52038.3629988,+0,+0,+0,+0,+0,+0,-26018.6276568,+0,+0,-43358.2119027,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,-52049.064234,+0,+0,+0,+0,+0,+0,-26023.9778131,+0,+0,-43367.1272364,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26016.0016819,+0,+0,-43353.83606,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43377.0209656,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,-30338.6745276,+0,+0,+0,+0,+0,+0,+0,-43334.5986579,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,-30322.4273277,+0,+0,+0,+0,+0,+0,+0,-43311.392708,+0,+0,+0,+0,+0,-34652.2027858
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,-30327.239565,+0,+0,+0,+0,+0,+0,+0,-43318.2660488,+0,+0,+0,+0,+0,-34657.7020743
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,-30318.6431513,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34647.8783367
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34656.8087596
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34665.8227055
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,-26016.5915042,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,+0,+0,-26005.9238707,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52004.3642969,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+0,+0,-25995.1101674,+0,+0,+0,-17330.7594246,+0,+0,+0,+0,+0,-51982.7407121,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,+0,-25980.9906997,+0,-25982.3782277,+0,-17321.3459778,+0,+0,+0,+0,+0,-51954.5067685,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+0,+0,+0,-25971.0178911,+0,-17313.7725829,+0,+0,+0,+0,+0,-51931.7917292,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+0,+0,+0,-25990.2389064,+0,-17326.5863175,+0,+0,+0,+0,+0,-51970.2242265,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,-25986.6233145,+0,+0,+0,+0,+0,+0,+0,-51962.9948362,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-51927.8766944,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25961.2833169,+0,+0,+0,-51914.594703,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25962.9839216,+0,+0,+0,-51917.9952744,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43272.2664778,-25967.0405652,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43281.1704258,-25972.383904,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43286.4606038,-25975.5585871,+0,+0,+0,+0,+0,+0,+0,-56272.5828046,+0
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43305.0362322,+0,+0,+0,+0,+0,+0,+0,+0,-56296.7314331,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43302.3479173,+0,+0,+0,+0,+0,+0,+0,+0,-56293.2365787,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43327.3408678,+0,+0,+0,+0,+0,+0,+0,+0,-56325.7278331,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43296.1494062,+0,+0,+0,+0,+0,+0,+0,+0,-56285.1784102,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43278.4514829,+0,+0,+0,+0,+0,+0,+0,+0,-56262.170813,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43227.7905543,+0,+0,+0,+0,+0,+0,+0,+0,-56196.3107541,+0
2010-08-16 00:32:30 UTC,-34627.162434,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,-34621.2053567,+0,+0,+0,+0,+0,+0,-34614.5322046,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34615.465253
2010-08-16 00:33:30 UTC,-34616.6569671,+0,-17309.9473591,+0,+0,+0,+0,-34610.2639245,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34611.1968213
2010-08-16 00:34:00 UTC,-34617.0908441,+0,-17310.1643233,+0,+0,+0,+0,-34610.140307,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34611.0731994
2010-08-16 00:34:30 UTC,-34608.3073241,+0,-17305.7720424,+0,+0,+0,+0,-34599.8295687,+0,+0,+0,+0,+0,+0,+0,-64869.7169029,+0,+0,+0,-34600.7620947
2010-08-16 00:35:00 UTC,+0,+0,-17321.0436321,+0,+0,+0,+0,-34628.9825191,+0,+0,+0,+0,+0,+0,+0,-64924.373806,+0,+0,+0,-34629.9160808
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+0,-30310.7784207,+0,-34637.9568647,+0,+0,+0,+0,+0,+0,+0,-64941.1992017,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,-51924.8756425,+0,-30286.3759838,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64888.9187039,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,-51879.8571334,+0,-30260.8342204,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64834.1972808,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,-51868.0430075,+0,-30254.4914504,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64820.6083443,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,-51865.4097036,+0,-30252.9555755,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64817.3178412,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,-51910.1428306,-25953.7840312,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64874.9361727,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,-51952.3902838,-25976.0541187,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,-51932.6172906,-25966.397971,+0,+0,+0,+0,+0,-25966.6502074,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+0,+0,+0,-25942.9133792,+0,+0,+0,-17295.9598341,+0,-25943.1653627,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+0,+0,+0,-25958.0672664,+0,+0,+0,-17306.0629284,+0,-25958.319413,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17312.7940979,+0,-25968.4157735,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17313.0763687,+0,-25968.8391633,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,-25962.0783813,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,-25973.3097801,+0,+0,+0,+0,+0,+0,-43280.8049704,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,-25956.6189893,+0,+0,+0,+0,+0,+0,-43252.9936425,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,-25947.5569109,+0,+0,+0,+0,+0,+0,-43237.8937928,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43245.8242563,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47605.8405615,+0,-43278.5303545,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47609.0405291,+0,-43281.4394606,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47603.2862845,+0,-43276.2082489,+0,+0,-25970.2433717,+0,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47628.2973931,+0,+0,+0,+0,-25983.8890218,+0,+0,-34642.2442793
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47580.4818932,+0,+0,+0,+0,-25957.8016695,+0,+0,-34607.4649406
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47553.4511477,-38911.5953168,+0,+0,+0,-25943.0541378,+0,+0,-34587.8037122
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47574.8706399,-38929.1228094,+0,+0,+0,+0,+0,+0,-34603.3835093
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47531.3879947,-38893.5411183,+0,+0,+0,+0,+0,+0,-34571.7557381
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38899.0770477,+0,-51859.8035941,+0,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,-17309.4973,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38933.4656571,+0,-51905.6489565,+0,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,-17308.7431436,+0,+0,+0,+0,+0,+0,+0,-25955.8319677,+0,-38931.9992812,+0,-51903.6940495,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,-17308.8057592,+0,+0,+0,+0,+0,+0,+0,-25955.9258494,+0,-38932.1400961,+0,-51903.8817776,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,-17316.7393637,+0,+0,+0,+0,+0,+0,+0,-25967.820995,+0,-38949.9818478,+0,-51927.6676066,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,-34631.11414,+0,+0,-25975.4138528,+0,-38961.3705173,+0,-51942.8504741,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,-25968.1208432,-30296.5760955,+0,-34621.7274274,+0,-43274.4869628,-25968.3730981,+0,+0,+0,-51928.7716057,+0,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,-26006.1464013,-30340.9400818,+0,-34672.4235319,-17338.1172799,-43337.8520728,+0,+0,+0,+0,-52004.8092786,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,-34662.3889678,+0,+0,+0,-25992.3130693,-30324.8008907,+0,-34653.9807769,-17328.8945997,-43314.8004552,+0,+0,+0,+0,-51977.1475048,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,-34641.8858209,+0,+0,+0,-25977.8592837,-30307.9378233,+0,-34634.7108262,-17319.2582632,-43290.7149251,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,-34618.9059113,+0,+0,+0,-25960.2454909,-30287.3880115,+0,+0,-17307.5151504,-43261.3636174,+0,+0,+0,+0,+0,+0,+0,+0,-56239.9563008,+0
2010-08-16 00:55:00 UTC,-34583.9102335,+0,+0,+0,+0,+0,+0,+0,+0,-43217.5096609,+0,+0,+0,+0,+0,+0,+0,+0,-56182.9454197,+0
2010-08-16 00:55:30 UTC,-34580.400469,+0,+0,-51866.4274225,+0,+0,+0,+0,+0,-43214.1673339,+0,+0,+0,+0,+0,+0,+0,+0,-56178.6003384,+0
2010-08-16 00:56:00 UTC,-34573.6029398,+0,+0,-51856.2321186,+0,+0,+0,+0,+0,-43205.673593,+0,+0,+0,+0,+0,+0,+0,+0,-56167.5583321,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,-51929.663376,+0,+0,+0,+0,+0,-43265.4553715,+0,+0,+0,+0,+0,+0,+0,+0,-56245.2756499,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,-51924.3447949,+0,+0,+0,+0,+0,-43258.8380592,+0,+0,+0,+0,+0,+0,+0,+0,-56236.6730327,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,-51936.7316797,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56252.3117115,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,-51953.3100328,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,-51905.6096539,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,-25978.8554308,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,-25982.0619986,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,-25970.3899928,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,-25948.7910116,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30270.6999382,+0,-34595.0423247
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30286.1830329,+0,-34612.7372508
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25954.4006241,+0,+0,+0,+0,+0,+0,-30275.3256735,+0,-34600.3288676
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25948.4370578,+0,+0,+0,+0,-64860.9411699,+0,-30271.6088857,+0,-34596.0811196
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25957.5077996,+0,+0,+0,+0,-64883.6136801,+0,-30282.1907345,+0,-34608.1746342
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25955.3254941,+0,+0,+0,+0,-64878.1589617,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25951.7192293,+0,+0,+0,+0,-64869.1450266,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64807.5143633,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64804.8776169,-25926.8322012,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,-17298.3296979,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64837.2711338,-25939.7926411,+0,+0,+0
2010-08-16 01:06:00 UTC,+0,+0,-17283.701349,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-64782.4530967,-25917.8602937,+0,+0,+0
2010-08-16 01:06:30 UTC,+0,+0,-17298.2106524,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25940.7763523,+0,+0,+0
2010-08-16 01:07:00 UTC,+0,+0,-17314.7426901,+0,-25965.0982125,+0,+0,+0,-17310.7822401,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,-25979.7906717,+0,+0,+0,-17320.5777366,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,-26000.2971946,+0,+0,+0,-17334.2494828,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,-25989.3976952,+0,+0,+0,-17326.9827614,+0,+0,+0,+0,-43310.1165786,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43317.7599035,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,-34618.5191728,+0,+0,+0,+0,+0,-43270.6507523,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,-34618.75247,+0,+0,+0,+0,+0,-43270.9423541,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:30 UTC,+0,+0,+0,+0,+0,-30286.262063,+0,-34609.8658172,+0,+0,+0,+0,+0,-43259.8347888,+0,+0,+0,+0,+0,+0
2010-08-16 01:11:00 UTC,+0,+0,+0,+0,+0,-30277.4767627,+0,-34599.8266262,+0,+0,+0,+0,+0,-43247.2866475,+0,+0,+0,+0,+0,+0
