# file...... Output/Qh/house_Qh_file_022.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_9C_tm_2_C_9_Meter_47_421:Qh,house_2_10C_tm_2_C_10_Meter_47_422:Qh,house_2_11C_tm_2_C_11_Meter_47_423:Qh,house_2_12C_tm_2_C_12_Meter_47_424:Qh,house_2_13C_tm_2_C_13_Meter_47_425:Qh,house_2_14C_tm_2_C_14_Meter_47_426:Qh,house_2_15C_tm_2_C_15_Meter_47_427:Qh,house_2_1A_tm_2_A_1_Meter_48_428:Qh,house_2_2A_tm_2_A_2_Meter_48_429:Qh,house_2_3A_tm_2_A_3_Meter_48_430:Qh,house_2_4A_tm_2_A_4_Meter_48_431:Qh,house_2_5A_tm_2_A_5_Meter_48_432:Qh,house_2_6A_tm_2_A_6_Meter_48_433:Qh,house_2_7A_tm_2_A_7_Meter_48_434:Qh,house_2_8A_tm_2_A_8_Meter_48_435:Qh,house_2_9A_tm_2_A_9_Meter_48_436:Qh,house_2_10A_tm_2_A_10_Meter_48_437:Qh,house_2_11A_tm_2_A_11_Meter_48_438:Qh,house_2_12A_tm_2_A_12_Meter_48_439:Qh,house_2_13A_tm_2_A_13_Meter_48_440:Qh
2010-08-16 13:36:30 UTC,+0,-47433.3773947,-56054.5272338,-43124.8922128,-51748.8118336,-43120.6620368,-47436.7998753,-21493.5011709,-51580.3983812,-25793.2578911,-38688.52084,-30091.0518402,-47282.7062112,-60176.7707218,-38683.8818444,-34387.7039697,-55872.46029,-30089.5412707,-34388.3353704,-47279.1938327
2010-08-16 13:37:00 UTC,+0,-47436.1576914,-56057.8128425,+0,-51751.8451703,-43123.1895455,-47439.5804672,-21465.508191,-51513.2218543,-25759.6644841,-38638.1329233,-30051.8613628,-47221.1263488,-60098.398007,-38633.5018496,-34342.9186808,-55799.6962692,-30050.3533464,-34343.548687,-47217.6199681
2010-08-16 13:37:30 UTC,+0,-47458.7577905,-56084.5204526,+0,-51776.502146,-43143.7348156,-47462.1829649,-21440.8533921,-51454.0561736,-25730.077112,-38593.7537976,-30017.344375,-47166.8899254,-60029.3712891,-38589.129704,-34303.4740686,-55735.6094101,-30015.8386081,-34304.1028452,-47163.3888295
2010-08-16 13:38:00 UTC,+0,-47521.8004996,-56159.0210145,+0,-51845.2824844,-43201.0456034,-47525.2323613,-21432.8096549,-51434.7531087,-25720.4241008,-38579.2749113,-30006.083055,-47149.1950522,-60006.8510167,-38574.6530954,-34290.6050896,-55714.7007894,-30004.578022,-34291.2334648,-47145.6956808
2010-08-16 13:38:30 UTC,+0,-47508.6158404,-56143.4400768,+0,-51830.8978665,-43189.0597098,-47512.0463042,-21436.8147986,-51444.3645057,-25725.2305354,-38586.4842493,-30011.6903,-47158.0056971,-60018.0643283,-38581.8612997,-34297.0128215,-55725.1116266,-30010.1849017,-34297.6413965,-47154.5054673
2010-08-16 13:39:00 UTC,+0,-47534.3101158,-56173.8042216,+0,-51858.9306226,-43212.4178298,-47537.743304,-21436.0113333,-51442.436379,-25724.2663245,-38585.0379959,-30010.5654398,-47156.238208,-60015.8148441,-38580.4152735,-34295.7273769,-55723.0231252,-30009.0601148,-34296.3559118,-47152.7381503
2010-08-16 13:39:30 UTC,+0,-47541.7511305,-56182.5976215,+0,-51867.0488569,-43219.1822981,-47545.1851075,-21434.8196695,-51439.5766684,+0,-38582.8929774,-30008.8970974,-47153.6167477,-60012.4785106,-38578.2705929,-34293.8208632,-55719.9255553,-30007.3918812,+0,-47150.1169458
2010-08-16 13:40:00 UTC,-47556.0259376,-47551.5793644,-56194.212112,+0,-51877.771575,-43228.1169367,-47555.0143831,-21441.0706021,-51454.5774259,+0,-38594.1447798,-30017.6484713,-47167.3677507,-60029.9794175,-38589.5206245,-34303.8215774,-55736.1740179,+0,+0,-47163.8666081
2010-08-16 13:40:30 UTC,-47563.6738785,-47559.2262777,-56203.2488323,+0,-51886.1144469,-43235.0685831,-47562.662107,-21450.2655145,-51476.6430391,+0,-38610.6958041,-30030.5214492,-47187.5950164,-60055.7226669,-38606.0690456,-34318.5322937,-55760.0749658,+0,+0,-47184.0919029
2010-08-16 13:41:00 UTC,-47566.880632,-47562.4326005,-56207.037896,-43242.229135,-51889.6125825,-43237.983383,-47565.8687695,-21459.9099332,-51499.7873607,+0,-38628.0559486,+0,-47208.8111203,-60082.7244107,-38623.4264595,+0,-55785.1443446,+0,+0,-47205.3059393
2010-08-16 13:41:30 UTC,-47502.697866,-47498.2584596,-56131.2002684,-43183.8820439,-51819.5978421,-43179.644035,-47501.6878248,-21477.2041895,-51541.2894821,+0,-38659.1859518,+0,-47246.8555842,-60131.1436147,-38654.5515672,+0,-55830.0984567,+0,+0,-47243.3466967
2010-08-16 13:42:00 UTC,-47454.2563616,-47449.8234692,-56073.9623409,-43139.8449759,-51766.7546959,-43135.6128139,-47453.2476956,-21484.330584,-51558.3911422,+0,-38672.0136025,+0,-47262.5324571,-60151.095577,-38667.3772012,+0,-55848.6225695,+0,+0,-47259.0220428
2010-08-16 13:42:30 UTC,-47438.9985468,-47434.5677069,-56055.933882,-43125.9744442,-51750.1104784,-43121.7441242,-47437.990314,-21468.0092677,-51519.2238466,-25762.6659397,-38642.6349107,+0,-47226.6282983,-60105.4003404,-38638.0031294,+0,-55806.1974851,+0,-34347.5502235,+0
2010-08-16 13:43:00 UTC,-47411.5596651,-47407.1325176,-56023.5124162,-43101.0303825,-51720.1783609,-43096.8033762,-47410.5522116,+0,-51577.3126453,-25791.7147867,-38686.2062843,+0,-47279.8775566,-60173.1706921,-38681.5676528,+0,-55869.1178943,-30087.7411838,-34386.2781059,+0
2010-08-16 13:43:30 UTC,-47408.5603332,-47404.1335897,-56019.968441,-43098.3037583,-51716.9064947,-43094.0771146,-47407.552965,+0,-51571.6777193,-25788.8968925,-38681.9796269,+0,-47274.7120922,-60166.5966034,-38677.3416595,+0,-55863.0142756,-30084.4540081,-34382.5212931,+0
2010-08-16 13:44:00 UTC,-47437.040121,-47432.6095446,-56053.6198288,-43124.194084,-51747.9741001,-43119.9640005,-47436.0319438,+0,-51556.5259419,-25781.3198438,-38670.6145486,+0,-47260.8226518,-60148.9195074,-38665.9783678,+0,-55846.6022295,-30075.6151066,-34372.4195822,+0
2010-08-16 13:44:30 UTC,-47434.6095766,-47430.1793274,-56050.7479257,-43121.9845315,-51745.3227042,-43117.7547416,-47433.6014685,+0,-51549.8392032,-25777.9759624,-38665.5989449,+0,-47254.693004,-60141.1183022,-38660.9635527,+0,-55839.3593127,-30071.714348,-34367.9615242,+0
2010-08-16 13:45:00 UTC,-47419.1937461,-47414.7655714,-56032.5327585,-43107.9703515,-51728.5061133,-43103.7424234,-47418.1860759,+0,-51560.7325599,-25783.4234751,-38673.769858,-30079.5788906,-47264.6788047,-60153.8272345,-38669.1331809,-34374.5931477,-55851.158738,-30078.0690684,-34375.2241403,+0
2010-08-16 13:45:30 UTC,-47412.8295086,-47408.4021906,-56025.0128493,-43102.1847683,-51721.5635889,-43097.957609,-47411.8220191,-21500.3257593,-51596.7757786,-25801.4478435,-38700.8052338,-30100.6063384,-47297.7191616,-60195.8777095,-38696.1643074,-34398.6224634,-55890.199899,-30099.0951467,-34399.2542038,+0
2010-08-16 13:46:00 UTC,-47419.0651715,-47414.6370142,-56032.3808364,-43107.8534673,+0,-43103.6255548,-47418.0575049,-21510.5711736,-51621.3623489,-25813.7430105,-38719.2471816,-30114.9500301,-47320.2573554,-60224.5620772,-38714.6033568,-34415.0138538,-55916.8314899,-30113.4379043,-34415.6461039,+0
2010-08-16 13:46:30 UTC,-47448.5008617,-47444.0687437,-56067.1617086,-43134.6127821,+0,-43130.3813151,+0,-21491.8447593,-51576.4233851,-25791.2700889,-38685.5392664,-30088.7328458,-47279.0623832,-60172.1332205,-38680.9007392,-34385.0539169,-55868.1546681,-30087.2224274,-34385.6852351,+0
2010-08-16 13:47:00 UTC,-47487.0736918,-47482.6363859,-56112.7389223,-43169.6784629,+0,-43165.4423396,+0,-21481.6187117,-51551.8832906,-25778.9981631,-38667.1321789,-30074.4162677,-47256.5667929,-60143.5030739,-38662.4965451,-34368.6935113,-55841.5734189,-30072.9067817,-34369.3243203,-47253.0569596
2010-08-16 13:47:30 UTC,-47447.669789,-47443.2377828,-56066.1797228,-43133.8572729,+0,-43129.6259063,+0,-21471.8075878,-51528.3389154,-25767.2241725,-38649.4719621,-30060.6805871,-47234.9839653,-60116.0346009,-38644.839105,-34352.9969325,-55816.0707103,-30059.171996,-34353.6272527,-47231.4762344
2010-08-16 13:48:00 UTC,-47464.9448702,-47460.5105401,+0,-43149.5616555,+0,-43145.3282031,+0,-21470.4032307,-51524.9687909,-25765.5388521,-38646.9440915,-30058.7144718,-47231.8946153,-60112.102784,-38642.3116322,-34350.7501358,-55812.4202719,-30057.2060089,-34351.3803859,-47228.3871856
2010-08-16 13:48:30 UTC,-47482.5761698,-47478.1394682,+0,-43165.5898682,+0,-43161.3542872,+0,-21477.5146774,-51542.0345799,-25774.0730533,-38659.744836,-30068.6705748,-47247.5386057,-60132.0128967,-38655.1103641,-34362.1275666,-55830.9055297,-30067.1614633,-34362.7581711,-47244.0296522
2010-08-16 13:49:00 UTC,-47522.6810424,-47518.2389498,+0,-43202.0482944,+0,-43197.8078742,+0,-21481.7162308,+0,-25779.1151922,-38667.3077151,-30074.5527954,+0,-60143.7761009,+0,-34368.8495298,-55841.8269074,-30073.0433006,-34369.4803436,-47253.2714647
2010-08-16 13:49:30 UTC,-47545.1961316,-47540.7510134,+0,-43222.5162493,+0,-43218.2731129,-47552.0492811,-21481.8212477,+0,-25779.2412194,-38667.4967477,-30074.6998203,+0,-60144.0701198,+0,-34369.0175438,-55842.099885,-30073.1903159,-34369.6483629,-47253.5024619
2010-08-16 13:50:00 UTC,-47517.6161366,-47513.1747247,+0,-43197.4439038,+0,-43193.2040947,-47516.6056719,-21487.1130141,+0,-25785.5916851,+0,-30082.1083509,+0,-60158.8856235,+0,-34377.4837125,-55855.8551268,-30080.598364,-34378.1147951,-47265.142327
2010-08-16 13:50:30 UTC,-47508.796994,-47504.3567674,+0,-43189.4266221,-51826.2511678,-43185.187877,-47507.7867796,-21482.2073961,+0,-25779.7046227,+0,-30075.2404323,+0,-60145.1512306,+0,-34369.6353335,-55843.1036272,-30073.7308928,-34370.2661717,-47254.3518415
2010-08-16 13:51:00 UTC,-47475.5335846,-47471.0978303,+0,-43159.1876145,-51789.9652755,-43154.9528838,-47474.5243144,-21477.0631468,+0,-25773.5311869,+0,-30068.038427,+0,-60130.7487345,+0,-34361.4051738,-55829.7318368,-30066.5293568,-34362.0357558,-47243.0364577
2010-08-16 13:51:30 UTC,-47453.6545967,-47449.2217855,+0,-43139.2979252,-51766.0982516,-43135.065836,-47452.6459478,-21478.727416,+0,-25775.528419,+0,-30070.3684221,+0,-60135.4082338,+0,-34364.0677974,-55834.0578811,-30068.8591998,-34364.6984624,-47246.6972133
2010-08-16 13:52:00 UTC,-47445.1856598,-47440.7539877,+0,-43131.5990077,-51756.8597841,-43127.3679409,-47444.1772514,-21480.9922755,+0,+0,+0,-30073.5392501,+0,-60141.7492234,+0,-34367.6912913,-55839.945082,-30072.0298213,-34368.322069,-47251.6790395
2010-08-16 13:52:30 UTC,-47410.5967781,-47406.1697601,-56022.3746798,-43100.1550439,-51719.1279811,-43095.9281537,-47409.589352,+0,+0,+0,-38681.6662313,-30085.7204948,+0,-60166.109152,-38677.0283132,-34381.6115242,-55862.5617085,-30084.2102726,-34382.2427353,-47270.8175238
2010-08-16 13:53:00 UTC,-47387.979705,-47383.5557319,-55995.6506089,-43079.5943785,-51694.4558065,-43075.3702208,-47386.9729215,+0,+0,+0,-38653.177747,-30063.5628551,-47239.5128631,-60121.7985308,-38648.5443072,-34356.2906715,-55821.4221481,+0,-34356.9210943,-47236.004691
2010-08-16 13:53:30 UTC,-47412.6694764,-47408.2421794,-56024.823756,-43102.0392866,-51721.3890152,-43097.8121461,-47411.6619914,+0,-51511.3878314,+0,-38636.7572553,-30050.7914022,-47219.4451234,-60096.2583108,-38632.1263979,-34341.6959732,-55797.7096992,+0,-34342.3259413,-47215.9389066
2010-08-16 13:54:00 UTC,-47394.7941155,-47390.369225,-56003.7024374,-43085.7892037,-51701.8894088,-43081.5642228,-47393.7871384,+0,-51543.002044,+0,-38660.4705139,-30069.2349891,-47248.4254677,-60133.1416062,-38655.8359275,-34362.7725562,+0,+0,-34363.4031809,-47244.9164275
2010-08-16 13:54:30 UTC,+0,-47417.5944237,-56035.8757475,-43110.5423429,-51731.5924249,-43106.3140729,-47421.0152287,+0,-51510.7070942,+0,-38636.2466465,-30050.3942633,-47218.8211004,-60095.4641163,-38631.6158693,-34341.242139,+0,+0,-34341.8720929,-47215.3149442
2010-08-16 13:55:00 UTC,+0,-47430.1792347,-56050.747816,-43121.9844475,-51745.3226033,-43117.7546573,-47433.601376,-21469.1897776,-51522.0567907,-25764.0826289,-38644.7598519,-30057.0156242,-47229.225222,-60108.7054461,-38640.1277361,-34348.8087616,+0,+0,-34349.4389513,-47225.7180524
2010-08-16 13:55:30 UTC,+0,-47439.2938596,-56061.5190016,-43130.2714597,-51755.2667668,-43126.0405695,-47442.7169681,-21483.8500575,-51557.2379924,-25781.6759239,-38671.1486454,-30077.5401761,-47261.4753795,-60149.7502339,-38666.5123801,-34372.2633873,+0,+0,-34372.8943074,-47257.9650681
2010-08-16 13:56:00 UTC,+0,-47472.6928185,-56100.9881368,-43160.6377767,-51791.7054262,-43156.4028537,-47476.1194716,-21485.850423,-51562.0383966,-25784.0764933,-38674.7493428,-30080.3407096,-47265.8758484,+0,-38670.1125118,-34375.4637236,+0,-30078.8308379,-34376.0947434,-47262.3651088
2010-08-16 13:56:30 UTC,+0,-47491.9948046,-56123.79821,-43178.1871322,-51812.7641207,-43173.9498792,-47495.4235054,-21492.4897727,-51577.9712648,-25792.0441472,-38686.7003034,-30089.6358717,-47280.4813047,+0,-38682.0615937,-34386.0858583,+0,-30088.1253945,-34386.7172086,-47276.9691427
2010-08-16 13:57:00 UTC,+0,-47467.775275,-56095.1768421,+0,-51786.3403284,-43151.9324193,-47471.2014065,-21510.7767527,-51621.8556905,-25813.9897187,-38719.617228,-30115.2378431,-47320.7095953,+0,-38714.9733456,-34415.342755,+0,-30113.7256987,-34415.9750153,-47317.1935168
2010-08-16 13:57:30 UTC,+0,-47479.7384393,-56109.3142814,+0,-51799.3922818,-43162.8078779,-47483.16584,-21517.7033461,-51638.4778756,-25822.3020837,-38732.0852326,-30124.9351493,-47335.9469393,+0,-38727.4393906,-34426.4244442,+0,-30123.4223734,-34427.057049,-47332.4293771
2010-08-16 13:58:00 UTC,-47492.0910076,-47480.5912319,-56110.3220667,+0,-51800.3226885,-43163.5831335,-47484.0187231,-21514.2775294,-51630.2567268,-25818.1908796,-38725.9186952,-30120.1389687,-47328.4107174,+0,-38721.2738228,-34420.9435632,-55926.4656708,-30118.6265053,+0,-47324.8938895
2010-08-16 13:58:30 UTC,-47459.4571096,-47455.0235176,-56080.1074849,+0,-51772.4280103,-43140.3400675,-47458.4482959,-21510.0637425,-51620.1446349,-25813.1340599,-38718.3337957,-30114.2396211,-47319.1410926,+0,-38713.690115,-34414.2020274,-55915.5124918,-30112.7275418,+0,-47315.6251668
2010-08-16 13:59:00 UTC,-47469.6231977,-47465.1882385,-56092.1196184,+0,-51783.5178409,-43149.5805994,-47468.6140954,-21515.5225424,-51633.2444631,-25819.6849767,-38728.1597431,-30121.8820004,-47331.149537,+0,-38723.5145182,-34422.9354292,-55929.7019155,-30120.3694234,+0,-47327.6324421
2010-08-16 13:59:30 UTC,-47471.111151,-47466.6759915,-56093.8777665,+0,-51785.1409971,-43150.933084,-47470.1020063,-21488.9824523,-51569.5545262,-25787.8351333,-38680.3870574,-30084.7255849,-47272.7657882,+0,-38675.7493406,-34380.4745816,-55860.7144834,-30083.2154276,+0,-47269.2543778
2010-08-16 14:00:00 UTC,-47480.5169922,-47476.0805678,-56104.9916008,+0,-51795.4015009,-43159.4825846,-47479.5075805,-21475.0667039,-51536.160023,-25771.135325,-38655.3384355,-30065.2433853,-47242.1534746,-60125.1592382,-38650.7046563,-34358.2111133,-55824.542349,-30063.734497,+0,-47238.6450456
2010-08-16 14:00:30 UTC,-47450.0426769,-47445.6103514,-56068.9834996,-43136.0144112,-51762.1581344,-43131.7827579,-47449.0341305,-21477.1264275,-51541.1028719,-25773.6071282,-38659.0459787,-30068.1270208,-47246.6845209,-60130.9259025,-38654.4116162,-34361.506415,-55829.8963251,-30066.6179446,+0,-47243.1756503
2010-08-16 14:01:00 UTC,-47440.1655225,-47435.7345259,-56057.3127677,-43127.0613783,-51751.3834916,-43122.8048547,-47439.1572567,-21469.3747664,-51522.50072,-25764.3046276,-38645.0928354,-30057.2746106,-47229.6321663,-60109.2233643,-38640.4606672,-34349.1047207,-55809.7469162,-30055.7662415,-34349.7349197,-47226.124957
2010-08-16 14:01:30 UTC,-47439.5845141,-47435.1535954,-56056.6262544,-43126.5331961,-51750.7496897,-43122.2767431,-47438.5762646,-21446.9407477,-51468.6643862,-25737.3823371,-38604.7111582,-30025.8667394,-47180.2810873,-60046.4142264,-38600.0853413,-34313.2130805,-55751.4326791,-30024.3604171,-34313.8421608,-47176.7786866
2010-08-16 14:02:00 UTC,-47474.8516855,-47470.416023,-56098.2975394,-43158.5938173,-51789.2214156,-43154.3330673,-47473.8424347,+0,-51415.4742767,-25710.7832073,-38564.8142011,-29994.8358718,-47131.5223929,-59984.3590161,-38560.2270194,-34277.7522662,-55693.8184186,-29993.3315723,-34278.3802403,-47128.0247445
2010-08-16 14:02:30 UTC,-47466.9901822,-47462.5555769,-56089.0084769,-43151.447095,-51780.6455761,-43147.1873026,-47465.9811546,+0,-51447.1299365,-25726.6134627,-38588.55855,-30013.3036398,-47160.5407322,-60021.2906684,-38583.9676734,-34298.8564806,-55728.1070751,-30011.7981363,-34299.4851131,-47157.0402552
2010-08-16 14:03:00 UTC,-47471.9685114,-47467.5332367,-56094.8908139,-43155.9727863,-51786.0762617,-43151.7123874,-47470.9593425,+0,-51421.7555528,-25713.9243265,-38569.5256747,-29998.5003396,-47137.2803585,-59991.6871813,-38564.9377601,-34281.9398711,-55700.6221475,-29996.9958012,-34282.5679758,-47133.782149
2010-08-16 14:03:30 UTC,-47489.2657519,-47484.8281511,-56115.3290353,-43171.6973328,-51804.9452175,-43167.4348268,+0,+0,-51410.8697672,-25708.4805994,-38561.3604398,-29992.1496217,-47127.3014977,-59978.9870812,-38556.7737961,-34274.682529,-55688.8309243,-29990.6454974,-34275.3104072,-47123.8042612
2010-08-16 14:04:00 UTC,-47470.4172678,-47465.9822016,-56093.0578819,-43154.5625843,-51784.3840641,-43150.3023743,+0,+0,-51463.3215917,-25734.7105309,-38600.7036233,-30022.7497778,-47175.3834158,-60040.1809578,-38596.1108569,-34309.67877,-55745.6454904,-30021.2436585,-34310.2801124,-47171.8814921
2010-08-16 14:04:30 UTC,-47437.787112,-47433.3564355,-56054.5024654,-43124.8992169,-51748.7889667,-43120.6429832,+0,-21444.4929156,-51462.7628422,+0,-38600.2845151,-30022.4238057,-47174.8712172,-60039.5290825,-38595.6918141,-34309.3062618,-55745.0402665,-30020.9177077,-34309.9075933,-47171.3693435
2010-08-16 14:05:00 UTC,-47477.5838808,-47473.147851,-56101.5258702,-43161.0775969,-51792.2018721,-43156.8165141,+0,-21449.097888,-51473.8136735,+0,-38608.5735475,-30028.8708104,-47185.0013732,-60052.421736,-38603.9795569,-34316.6736491,-55757.0102639,-30027.3642922,-34317.275198,-47181.4985122
2010-08-16 14:05:30 UTC,-47454.8899451,-47450.4569675,-56074.7109758,-43140.4470317,-51767.4871277,-43136.1887137,+0,-21465.1930908,-51512.4383076,+0,-38637.5451991,-30051.4042454,-47220.4080816,-60097.4838679,-38632.946702,-34342.4239867,-55798.8475496,-30049.8962587,-34343.0262954,-47216.9017706
2010-08-16 14:06:00 UTC,-47446.2405253,-47441.8087112,-56064.4909207,-43132.5840316,-51758.0517624,-43128.3267675,+0,-21478.7525224,-51544.9776989,+0,-38661.9524173,-30070.387577,-47250.2365253,-60135.44654,-38657.3501249,-34364.1174043,-55834.0934463,+0,-34364.7203526,-47246.7273089
2010-08-16 14:06:30 UTC,-47407.6706124,-47403.2439882,-56018.9171561,-43097.52096,-51715.9771233,-43093.2683966,-47406.6632694,-21500.344396,-51596.7930296,+0,+0,-30100.6164024,-47297.7349753,-60195.8978357,-38696.209839,-34398.6617388,-55890.2185851,+0,-34399.265705,-47294.2211335
2010-08-16 14:07:00 UTC,-47416.0357391,-47411.6079897,-56028.8012946,-43105.1255153,-51725.1023628,-43100.871933,-47415.0281586,-21496.1692135,-51586.7735904,-25796.4459837,+0,-30094.7711079,-47288.5502838,-60184.2084752,-38688.6956044,-34391.9819617,-55879.3657655,+0,-34392.5857312,-47285.0373362
2010-08-16 14:07:30 UTC,-47415.6091138,-47411.1814216,-56028.2971984,-43104.7376795,-51724.6369713,-43100.4841489,-47414.6015454,-21526.8220886,-51660.3331591,-25833.2313975,+0,+0,-47355.9813971,-60270.0280786,-38743.8627491,+0,-55959.0437512,+0,-34441.6279962,+0
2010-08-16 14:08:00 UTC,-47401.094671,-47396.6689324,-56011.1471009,-43091.5429142,-51708.803647,-43087.2911531,-47400.0875149,-21515.4784785,-51633.1112076,-25819.6183387,+0,+0,-47331.0273835,-60238.2690961,+0,+0,-55929.5575765,+0,-34423.479084,+0
2010-08-16 14:08:30 UTC,-47429.316233,+0,-56044.4933723,-43117.1985244,-51739.5896131,-43112.943323,-47428.3082753,-21514.5019071,-51630.7676699,-25818.4463906,+0,+0,-47328.9116467,-60235.5349653,+0,+0,-55927.0191117,+0,-34421.939206,+0
2010-08-16 14:09:00 UTC,-47443.6366077,+0,-56061.4141614,-43130.2168665,-51755.2112349,-43125.9599197,-47442.6282432,-21496.0524263,-51586.4933295,-25796.3058315,-38693.0925517,+0,-47288.3258692,-60183.9170181,+0,+0,-55879.0621942,-30093.0968038,-34392.4214027,+0
2010-08-16 14:09:30 UTC,-47423.1262731,+0,-56037.179387,-43111.571366,-51732.8371911,-43107.3169191,-47422.1184912,-21511.0603953,-51622.5088646,-25814.3163559,-38720.1071624,+0,-47321.3408952,-60225.9352457,+0,+0,-55918.073369,-30114.1067327,-34416.4330418,+0
2010-08-16 14:10:00 UTC,-47432.0733568,+0,-56047.7511581,-43119.7049658,-51742.597268,-43115.4494286,-47431.0653207,-21521.726041,-51648.1443029,-25827.1158139,-38739.3055139,+0,-47344.8035354,-60255.7961508,+0,+0,-55945.7972671,-30129.0377645,-34433.4972854,+0
2010-08-16 14:10:30 UTC,-47449.1860571,+0,-56067.9716879,-43135.2617839,-51761.2650188,-43131.0043756,-47448.1775828,-21527.1249558,-51661.1005778,-25833.5948106,-38749.0236306,+0,-47356.6803309,-60270.911758,+0,+0,-55959.8314336,-30136.5958573,-34442.1351957,+0
2010-08-16 14:11:00 UTC,-47469.0746146,+0,-56091.4717779,-43153.3420404,+0,-43149.0822082,-47468.0655754,-21525.8168427,-51657.9614148,-25832.0249909,-38746.6690037,+0,-47353.8027009,-60267.2493983,-38742.0537422,+0,-55956.431173,-30134.7646061,-34440.0423117,+0
2010-08-16 14:11:30 UTC,-47494.2475765,+0,-56121.2158617,-43176.2262346,+0,-43171.9633359,-47493.2378226,+0,-51652.4361659,-25829.2619483,-38742.5246201,-30133.0546578,-47348.7377772,-60260.8032691,-38737.9100022,+0,-55950.446363,-30131.5414166,-34436.3586218,-47345.2246468
2010-08-16 14:12:00 UTC,-47506.6745921,+0,-56135.899481,-43187.5233652,+0,-43183.2589527,-47505.6644854,+0,-51616.5921346,-25811.3372182,-38715.6386951,-30112.143449,-47315.8800197,-60218.9851972,-38711.0282555,-34411.834521,-55911.6210181,-30110.6543637,-34412.4613633,-47312.3700801
2010-08-16 14:12:30 UTC,-47498.8811498,+0,-56126.6608999,-43180.4154814,+0,-43176.1520214,-47497.845927,+0,-51635.1675166,-25820.6263161,-38729.5717355,-30122.9802239,-47332.9078309,-60240.6564946,-38724.9591302,-34424.2183693,-55931.7414,-30121.4904497,-34424.8455927,-47329.3962376
2010-08-16 14:13:00 UTC,+0,-47501.3139087,-56134.8110734,-43186.6859769,+0,-43182.4216769,-47504.7433717,+0,-51651.9591014,-25829.0233803,-38742.1667835,-30132.7763413,-47348.3004584,-60260.2466933,-38737.5522206,-34435.4129945,-55949.9296181,-30131.2859444,-34436.0405625,-47344.7873701
2010-08-16 14:13:30 UTC,+0,-47530.4061169,-56169.1907166,-43213.1366286,+0,-43208.8687854,-47533.8386651,+0,-51664.8270793,-25835.4583435,-38751.8188083,-30140.283448,-47360.0963663,-60275.2593467,-38747.2027458,-34443.9918268,-55963.8678855,-30138.792574,-34444.6196586,-47356.5821328
2010-08-16 14:14:00 UTC,+0,-47494.5585196,-56126.8279092,-43180.5439735,+0,-43176.2804962,-47497.9872663,-21541.4069019,-51695.3738886,-25850.7340604,-38774.7313867,-30158.104286,-47388.0982287,-60310.8973204,-38770.1117651,-34464.3567944,-55996.9554163,-30156.6122798,-34464.9852525,-47384.5812773
2010-08-16 14:14:30 UTC,+0,-47502.483172,-56136.1928471,-43187.749072,+0,-43183.4846293,-47505.9127593,-21535.8113005,-51681.9457617,-25844.0189804,-38764.659205,-30150.2703916,-47375.7888396,-60295.2311595,-38760.0411481,-34455.4045215,-55982.4104093,-30148.7788832,-34456.0327043,-47372.2730831
2010-08-16 14:15:00 UTC,+0,-47513.8669418,-56149.6455884,-43198.0992017,+0,-43193.8830385,-47517.2977363,-21511.3736439,-51623.3011356,-25814.6922274,-38720.6709896,-30116.0574434,-47322.0300738,-60226.8123716,-38716.0597671,-34416.3072825,-55918.943063,-30114.5681091,-34416.9342626,-47318.5195364
2010-08-16 14:15:30 UTC,+0,-47521.0028768,-56158.078497,-43204.5869804,-51844.4532188,-43200.3701712,-47524.4342003,-21529.7112381,-51667.3071984,-25836.6984675,-38753.6789585,-30141.7302376,-47362.3698055,-60278.1527616,-38749.0628069,-34445.6452812,-55966.6096634,-30140.2393321,-34446.2731026,-47358.8555054
2010-08-16 14:16:00 UTC,+0,-47543.8781925,-56185.0465164,-43225.3353535,-51869.3506474,-43221.1158139,-47547.2570785,-21528.683688,+0,-25835.4653416,-38751.8293503,-30140.2916579,-47360.109367,-60275.2759012,-38747.213486,-34444.0013278,-55963.9386813,-30138.8008438,+0,-47356.5952864
2010-08-16 14:16:30 UTC,+0,-47587.2286618,+0,+0,-51916.6464825,+0,-47590.6120411,-21525.7480958,+0,+0,-38746.5452322,-30136.1818013,-47353.6515537,-60267.0570412,-38741.9301884,-34439.3047418,-55956.3079909,-30134.6912482,+0,-47350.1380996
2010-08-16 14:17:00 UTC,-47577.3330503,-47572.9136721,+0,+0,-51901.0286728,+0,-47576.295568,-21507.0565583,+0,+0,-38712.9001329,-30110.0134736,-47312.5332916,-60214.7258241,-38708.2903181,-34409.4005861,-55907.7217807,-30108.5245839,+0,-47309.0238307
2010-08-16 14:17:30 UTC,-47669.6366269,-47665.2049723,+0,+0,-52001.7194816,+0,-47668.5964274,-21477.5810116,+0,+0,-38659.8436248,-30068.7474317,-47247.6920097,-60132.202316,-38655.2420586,-34362.2433471,-55831.1039519,-30067.2611657,+0,-47244.188848
2010-08-16 14:18:00 UTC,-47643.1116634,-47638.6835349,+0,+0,-51972.7843074,+0,-47642.0722444,-21520.3536281,+0,+0,-38736.8350945,-30128.6294959,+0,-60251.9540004,-38732.22156,-34430.6742585,-55942.2857772,-30127.1394229,+0,-47338.2723239
