# file...... Output/Qh/house_Qh_file_009.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_8A_tm_0_A_8_Meter_20_161:Qh,house_0_9A_tm_0_A_9_Meter_20_162:Qh,house_0_10A_tm_0_A_10_Meter_20_163:Qh,house_0_11A_tm_0_A_11_Meter_20_164:Qh,house_0_12A_tm_0_A_12_Meter_20_165:Qh,house_0_13A_tm_0_A_13_Meter_20_166:Qh,house_0_14A_tm_0_A_14_Meter_20_167:Qh,house_0_15A_tm_0_A_15_Meter_20_168:Qh,house_1_1B_tm_1_B_1_Meter_22_169:Qh,house_1_2B_tm_1_B_2_Meter_22_170:Qh,house_1_3B_tm_1_B_3_Meter_22_171:Qh,house_1_4B_tm_1_B_4_Meter_22_172:Qh,house_1_5B_tm_1_B_5_Meter_22_173:Qh,house_1_6B_tm_1_B_6_Meter_22_174:Qh,house_1_7B_tm_1_B_7_Meter_22_175:Qh,house_1_8B_tm_1_B_8_Meter_22_176:Qh,house_1_9B_tm_1_B_9_Meter_22_177:Qh,house_1_10B_tm_1_B_10_Meter_22_178:Qh,house_1_11B_tm_1_B_11_Meter_22_179:Qh,house_1_12B_tm_1_B_12_Meter_22_180:Qh
2010-08-16 09:25:30 UTC,+0,+0,+0,-38839.1762314,+0,+0,-60410.7841329,-21578.6974252,+0,-52048.6110905,-43372.7724649,-65056.3061321,-43369.1135563,+0,+0,+0,+0,-26025.9804836,+0,+0
2010-08-16 09:26:00 UTC,+0,+0,+0,-38845.8770573,+0,+0,+0,-21582.4204037,+0,-51998.4930934,+0,-64993.663921,-43327.3544492,-51991.8370686,+0,+0,-30333.3532356,-26000.9194471,+0,+0
2010-08-16 09:26:30 UTC,+0,+0,-38842.1294454,-38846.7725213,+0,+0,+0,-21582.9179234,+0,-51994.5900421,+0,-64988.7855182,-43324.102365,-51987.9346742,+0,+0,-30331.0763763,-25998.9677628,+0,-21666.5739739
2010-08-16 09:27:00 UTC,+0,+0,-38864.7143878,-38869.3611094,+0,+0,+0,+0,+0,-51977.2370241,+0,-64967.0960761,-43309.6435567,-51970.5845786,-51968.0788542,+0,-30320.9534298,-25990.2905481,+0,-21659.3426266
2010-08-16 09:27:30 UTC,-21592.9674624,+0,-38862.2859904,-38866.9323201,+0,-30230.138436,+0,+0,-60649.6893177,-51993.9840484,+0,-64988.02809,-43323.5974414,-51987.3287825,-51984.8219091,+0,-30330.7228678,-25998.6647414,+0,-21666.3214444
2010-08-16 09:28:00 UTC,-21605.4628309,+0,-38884.7737805,-38889.4237391,+0,-30247.6319706,+0,+0,-60651.5925055,-51995.6156976,+0,-64990.0674795,+0,-51988.960157,-51986.4531716,+0,-30331.6746963,-25999.4806323,+0,-21667.001385
2010-08-16 09:28:30 UTC,-21592.8748418,+0,-38862.119302,-38866.7656048,+0,-30230.008767,+0,+0,-60657.6714719,-52000.8273428,+0,-64996.5814865,+0,-51994.1709249,-51991.6635822,+0,-30334.7149285,-26002.0866667,+0,-21669.173181
2010-08-16 09:29:00 UTC,-21562.6899194,+0,-38807.7958017,-38812.433334,+0,-30187.7498301,+0,+0,-60649.9879845,-51994.2401025,+0,-64988.3481307,+0,-51987.5847937,-51985.0779027,+0,-30330.8722378,-25998.7927788,+0,-21666.4281472
2010-08-16 09:29:30 UTC,-21543.6739497,+0,-38773.5729555,-38778.2049599,+0,-30161.1274438,+0,+0,-60650.1888515,-51994.4123107,+0,-64988.5633728,+0,-51987.7569728,-51985.25007,+0,-30330.9726961,-25998.8788899,+0,-21666.4999098
2010-08-16 09:30:00 UTC,+0,-38801.1704876,-38798.6084038,-38803.2444524,-60350.3034128,-30180.602837,+0,+0,-60592.741774,-51945.1615326,+0,-64927.0050949,+0,-51938.5144897,-51936.0109663,+0,-30302.2420744,+0,-51941.1590396,+0
2010-08-16 09:30:30 UTC,+0,-38793.1906595,-38790.6291956,+0,-60337.8919844,-30174.3958746,+0,-21554.2999227,-60624.2727362,-51972.1941015,+0,+0,+0,-51965.5422443,-51963.036734,+0,-30318.0116421,+0,-51968.1889513,+0
2010-08-16 09:31:00 UTC,+0,-38818.8554676,-38816.2915539,+0,-60377.8088548,+0,+0,-21568.5602302,-60646.6122604,+0,+0,+0,+0,-51984.6912365,-51982.1844124,+0,-30329.1841582,+0,-51987.3393648,+0
2010-08-16 09:31:30 UTC,+0,-38837.4929615,-38834.9272695,+0,-60406.7960365,+0,+0,-21578.9159043,+0,+0,-43327.9776104,+0,+0,+0,-51985.6929307,-47662.2090965,-30331.2313504,+0,-51990.8483842,+0
2010-08-16 09:32:00 UTC,+0,-38843.5582313,-38840.9919606,+0,-60416.2294439,+0,+0,-21582.2859905,+0,+0,-43320.9679891,+0,+0,+0,-51977.2831233,-47654.4982122,+0,+0,-51982.4373755,+0
2010-08-16 09:32:30 UTC,+0,-38846.8834419,+0,+0,-60421.401196,+0,+0,-21584.1335991,+0,+0,-43301.0663569,+0,+0,+0,+0,-47632.6055625,+0,+0,-51958.5569408,+0
2010-08-16 09:33:00 UTC,+0,-38795.2419276,+0,+0,-60341.0823529,+0,+0,-21555.4396824,+0,+0,-43311.8328698,+0,-43308.1805633,+0,+0,-47644.4491888,+0,+0,-51971.4759318,+0
2010-08-16 09:33:30 UTC,-21557.9972612,-38801.9125648,+0,+0,-60351.4572973,+0,-60356.0513089,-21559.1461329,+0,+0,-43289.3251419,+0,-43285.6753272,+0,+0,-47619.6897217,+0,+0,-51944.468382,-21647.3554515
2010-08-16 09:34:00 UTC,-21574.0942903,+0,+0,+0,-60396.5185561,+0,-60401.1169363,+0,+0,+0,-43314.3143092,+0,-43310.661728,+0,+0,-47647.1788786,+0,+0,-51974.4534691,-21659.8520105
2010-08-16 09:34:30 UTC,-21567.5979706,+0,+0,+0,-60378.3330675,+0,-60382.9296846,+0,+0,+0,-43315.7378024,+0,-43312.0850638,+0,+0,-47648.7447822,+0,-25991.7559365,-51976.161552,-21660.5638695
2010-08-16 09:35:00 UTC,-21565.1515886,+0,+0,+0,-60371.4847814,-30191.1961768,-60376.0807347,+0,+0,+0,-43332.4804114,+0,-43328.8258197,+0,+0,-47667.1623709,+0,-26001.8026243,-51996.2514007,-21668.9364974
2010-08-16 09:35:30 UTC,-21546.2223194,+0,+0,+0,+0,-30164.6951773,-60323.0856836,+0,+0,+0,-43326.6686962,-64987.1540493,-43323.0146071,+0,+0,-47660.7692872,+0,-25998.3152783,+0,-21666.0302702
2010-08-16 09:36:00 UTC,-21532.7920671,+0,+0,-38758.6177803,+0,-30145.8928036,-60285.4860296,+0,+0,+0,-43322.0495847,-64980.225756,-43318.3960068,+0,+0,-47655.6880662,+0,-25995.5435018,+0,-21663.7203493
2010-08-16 09:36:30 UTC,+0,+0,+0,-38778.7508328,+0,-30161.5520312,-60316.800243,+0,+0,+0,-43299.4323662,-64946.3017598,-43295.7812915,+0,+0,-47630.808155,-30311.2484169,-25981.9716546,+0,-21652.4099526
2010-08-16 09:37:00 UTC,+0,+0,+0,-38794.5430816,+0,-30173.8350378,-60341.3629299,+0,-60565.709067,+0,+0,-64898.0383004,-43263.6074768,-51915.3426864,+0,+0,-30288.7227833,-25962.6630707,+0,-21636.3187202
2010-08-16 09:37:30 UTC,+0,+0,+0,-38779.8726046,+0,-30162.4245307,-60318.5450055,-21545.748419,-60629.3296598,+0,+0,-64966.2119014,+0,-51969.876983,+0,+0,-30320.5409238,-25989.9370308,+0,+0
2010-08-16 09:38:00 UTC,+0,+0,-38788.1973164,-38792.8320871,+0,-30172.5042485,-60338.7017105,-21552.948707,-60647.4791623,+0,+0,-64985.6602729,+0,-51985.4343728,+0,+0,-30329.6179127,-25997.7176687,+0,+0
2010-08-16 09:38:30 UTC,+0,+0,-38824.4433278,-38829.0839513,+0,-30200.7004792,-60395.0865365,-21573.0902408,-60651.0187652,+0,+0,-64989.4531874,+0,-51988.4684494,+0,+0,-30331.3881505,-25999.235086,+0,+0
2010-08-16 09:39:00 UTC,+0,-38842.218881,-38839.6525977,-38844.2956765,+0,+0,-60418.7462991,-21581.5418744,-60622.059361,-51970.2968246,+0,-64958.4213037,+0,-51963.6450286,-51961.1395182,+0,-30316.904878,-25986.8202752,+0,+0
2010-08-16 09:39:30 UTC,+0,-38845.5723727,-38843.0057698,-38847.6493894,+0,+0,-60423.9625424,-21583.4051969,-60620.735445,-51969.1617999,+0,-64957.0026422,+0,-51962.5101946,-51960.0047618,+0,-30316.2427573,+0,+0,+0
2010-08-16 09:40:00 UTC,-21564.1395903,-38812.9677847,-38810.4041533,-38815.0427086,+0,+0,+0,-21565.2889694,-60678.1426189,-52018.3786661,+0,-65018.5184088,+0,-52011.7185179,-52009.2095803,+0,-30344.9536156,+0,+0,+0
2010-08-16 09:40:30 UTC,-21563.6773308,-38812.1357818,-38809.5722299,-38814.2106507,+0,+0,+0,-21564.826678,-60640.5807776,-51986.1759874,+0,-64978.2684563,+0,-51979.5212607,-51977.0145315,+0,-30326.1680652,+0,+0,-21663.0678936
2010-08-16 09:41:00 UTC,-21560.5096595,-38806.4344114,-38803.8714034,-38808.5089041,+0,+0,+0,+0,-60646.7385219,-51991.4551709,+0,-64984.8668791,+0,-51984.7995556,-51982.2924644,+0,-30329.2476961,+0,-51987.4479884,-21665.2678341
2010-08-16 09:41:30 UTC,-21559.0191302,-38803.7516649,-38801.1889128,+0,+0,+0,+0,+0,-60651.4288122,-51995.4762709,+0,+0,+0,-51988.8199785,-51986.3126114,+0,-30331.5934195,+0,-51991.4687096,-21666.9435063
2010-08-16 09:42:00 UTC,-21541.6692741,-38772.5243245,-38769.9645536,+0,-60305.7487653,+0,+0,+0,+0,-51988.3108375,-43322.5236892,+0,-43318.8699197,-51981.6557516,-51979.148876,+0,-30327.4134377,+0,-51984.3039511,-21663.9575279
2010-08-16 09:42:30 UTC,+0,-38776.1569982,-38773.5968805,+0,-60311.3987188,+0,+0,+0,+0,-51982.1965309,-43317.4285886,+0,-43313.7753831,-51975.5424748,-51973.0360188,+0,-30323.8466346,+0,-51978.1902206,-21661.4095748
2010-08-16 09:43:00 UTC,+0,-38790.6756972,-38788.1141935,+0,-60333.979874,-30172.4397477,+0,+0,+0,-52003.9607911,-43335.564921,+0,-43331.9097082,+0,-51994.7951213,+0,+0,+0,-51999.9524307,-21670.4791744
2010-08-16 09:43:30 UTC,+0,+0,+0,+0,-60301.5687455,-30156.2304168,+0,+0,+0,-51993.4071497,-43326.770487,+0,-43323.1162474,+0,-51984.2439803,+0,+0,+0,-51989.3997832,-21666.0812625
2010-08-16 09:44:00 UTC,+0,+0,+0,+0,-60240.600586,-30125.7392497,+0,+0,+0,-52000.4372823,-43332.6287529,+0,-43328.9738651,+0,-51991.2724474,-47667.3256573,+0,-26001.8917838,-51996.4292538,-21669.0108583
2010-08-16 09:44:30 UTC,+0,+0,+0,+0,-60273.6474875,-30142.2665426,+0,-21531.3489144,+0,-51934.236864,-43277.4634137,+0,-43273.814632,+0,-51925.087719,-47606.6414161,+0,-25968.7888822,-51930.2350711,+0
2010-08-16 09:45:00 UTC,+0,+0,+0,+0,-60241.8506022,-30126.3645924,+0,-21519.9896429,+0,-51912.6880653,-43259.5065972,+0,-43255.8596653,+0,+0,-47586.8881986,+0,-25958.0136599,-51908.6881946,+0
2010-08-16 09:45:30 UTC,+0,+0,+0,+0,-60186.1044739,-30098.4850462,+0,-21500.0743268,+0,-51927.3520821,-43271.72624,+0,-43268.0779553,+0,+0,-47600.3303302,+0,-25965.3462647,-51923.3508303,+0
2010-08-16 09:46:00 UTC,-21555.9157907,+0,+0,+0,-60345.6294208,-30178.2660636,+0,-21557.064643,+0,-51920.326391,-43265.8716752,+0,-43262.2240384,+0,+0,-47593.8900577,+0,-25961.8331334,-51916.3258007,+0
2010-08-16 09:46:30 UTC,-21567.8326603,+0,+0,-38821.690161,-60378.9889399,+0,+0,-21568.9823355,+0,+0,-43284.6505856,-64924.1301261,+0,+0,+0,-47614.5476653,+0,-25973.1017386,+0,+0
2010-08-16 09:47:00 UTC,-21556.0372198,+0,+0,-38800.4585985,-60345.969344,+0,-60350.5632835,-21557.1860805,-60609.6189511,+0,-43298.6253202,-64945.091096,+0,+0,+0,-47629.9204734,+0,-25981.4875164,+0,+0
2010-08-16 09:47:30 UTC,-21577.0357411,+0,+0,-38838.2555268,-60404.7516091,+0,-60409.3512468,-21578.1860516,-60542.9495491,+0,-43250.9956822,-64873.6504969,+0,+0,+0,-47577.5258266,-30277.3406067,-25952.9065402,+0,-21628.1879587
2010-08-16 09:48:00 UTC,-21578.6729193,-38839.1257057,+0,-38841.2024155,+0,+0,-60413.9347295,-21579.823343,-60573.0601494,+0,+0,-64905.9159632,+0,-51921.6439766,+0,-47601.18937,-30292.3996197,-25965.8148659,+0,-21638.9453955
2010-08-16 09:48:30 UTC,-21592.8135674,-38864.5769161,+0,-38866.6553058,+0,+0,-60453.5232281,+0,-60533.4869265,+0,+0,-64863.5106811,+0,-51887.7226032,+0,-47570.0892696,-30272.6081283,-25948.8499414,+0,-21624.807303
2010-08-16 09:49:00 UTC,+0,-38875.2846133,-38872.7149007,-38877.3637095,+0,+0,-60470.17869,+0,-60562.1252106,+0,+0,-64894.1984654,+0,-51912.2707663,+0,-47592.5957389,-30286.9308022,+0,+0,-21635.0387345
2010-08-16 09:49:30 UTC,+0,-38855.2158186,-38852.6480193,-38857.2935904,+0,+0,-60438.962357,+0,-60581.7736989,+0,+0,-64915.2530981,+0,-51929.1130565,+0,-47608.0372393,-30296.757469,+0,+0,-21642.058434
2010-08-16 09:50:00 UTC,+0,-38847.0438031,-38844.4766467,-38849.1210938,+0,+0,-60426.2509446,+0,-60605.5570211,+0,+0,-64940.7387198,+0,-51949.4996876,+0,+0,-30308.6522537,+0,+0,-21650.5555566
2010-08-16 09:50:30 UTC,+0,-38874.2188413,-38871.649094,-38876.2979255,+0,-30237.4229182,-60468.5207995,+0,-60632.5143004,+0,+0,-64969.6251964,+0,-51972.606927,+0,+0,-30322.1342169,+0,+0,-21660.1864242
2010-08-16 09:51:00 UTC,+0,-38915.5414741,-38912.967789,-38917.6232852,+0,-30269.565248,-60532.7967619,+0,-60591.5659638,+0,+0,-64925.7463932,-43282.0782361,-51937.506834,-51935.0027323,+0,-30301.6550007,+0,+0,-21645.5570548
2010-08-16 09:51:30 UTC,+0,-38917.9355531,-38915.3616398,-38920.0175222,+0,-30271.4274545,-60536.520671,-21623.6130517,-60586.109173,+0,+0,-64919.8990868,-43278.180253,-51932.8293822,-51930.3256016,+0,-30298.9259322,+0,-51935.4742493,-21643.6075391
2010-08-16 09:52:00 UTC,-21615.8000243,-38901.7532184,-38899.180847,-38903.8341196,+0,-30258.8402135,-60511.3495948,-21614.6215545,+0,+0,+0,-64921.7960245,-43279.4448064,-51934.3468048,-51931.84292,+0,-30299.8112754,+0,-51936.9917845,+0
2010-08-16 09:52:30 UTC,-21605.4854861,+0,-38884.8135548,-38889.4645102,+0,-30247.6637174,-60488.9996262,-21606.6378008,+0,+0,+0,-64993.4164405,-43327.1890437,-51991.6383234,-51989.1305081,+0,-30333.238121,+0,-51994.2875547,+0
2010-08-16 09:53:00 UTC,-21615.229286,+0,-38902.349376,+0,+0,-30261.3050519,-60516.2786045,-21616.382273,+0,+0,-43281.7619805,+0,-43278.1124476,-51932.7480179,-51930.2442428,+0,-30298.8784602,-25971.3684528,-51935.392879,+0
2010-08-16 09:53:30 UTC,-21593.5256857,+0,-38863.2896206,+0,+0,-30230.9199789,-60455.5166808,-21594.677175,+0,+0,-43293.0380306,+0,-43289.3872497,-51946.2774105,-51943.7727071,+0,-30306.7722101,-25978.1348387,-51948.9232758,+0
2010-08-16 09:54:00 UTC,-21582.7444048,+0,-38843.8866562,+0,-60420.7318094,-30215.8261695,+0,-21583.8951501,+0,+0,-43295.0900993,+0,-43291.4390912,-51948.739553,-51946.2346806,+0,+0,-25979.3662175,-51951.3856011,+0
2010-08-16 09:54:30 UTC,-21577.5638094,+0,-38834.5631903,+0,-60406.2294953,+0,+0,-21578.7141972,+0,-51961.6858337,-43300.3368005,+0,-43296.6852115,+0,-51952.5294208,+0,+0,-25982.51459,-51957.6812406,+0
2010-08-16 09:55:00 UTC,+0,+0,+0,+0,-60400.7410309,+0,+0,-21576.7536113,+0,-51922.8860063,-43268.004564,+0,-43264.3564186,+0,-51913.7384149,+0,+0,-25963.1131506,-51918.8849624,-21636.6939182
2010-08-16 09:55:30 UTC,+0,+0,+0,+0,-60388.8114568,+0,+0,+0,+0,-51927.1618334,-43271.567645,+0,+0,+0,-51918.0132281,+0,+0,-25965.2512382,-51923.1603866,-21638.4757405
2010-08-16 09:56:00 UTC,+0,+0,+0,+0,-60357.3563529,+0,+0,+0,+0,-51945.8447838,-43287.1362972,+0,+0,+0,-51936.6917501,+0,+0,-25974.5934732,-51941.8415772,-21646.2612971
2010-08-16 09:56:30 UTC,+0,+0,+0,+0,-60334.3945562,+0,+0,+0,-60566.9088725,-51923.0161589,-43268.1130212,+0,+0,+0,-51913.8685362,-47596.3557363,+0,-25963.1782323,-51919.0151026,-21636.7481555
2010-08-16 09:57:00 UTC,+0,-38755.7823966,+0,+0,-60279.7089805,+0,+0,+0,-60548.3095667,-51907.0705206,-43254.8253931,+0,+0,+0,-51897.9266785,-47581.7387748,+0,-25955.2047645,-51903.0709666,-21630.1032909
2010-08-16 09:57:30 UTC,+0,-38748.5429439,+0,-38750.6137892,-60268.4493493,+0,+0,+0,-60580.9104219,-51935.020028,-43278.1159415,-64914.3285314,+0,+0,+0,-47607.3593781,+0,-25969.1806551,+0,-21641.7504063
2010-08-16 09:58:00 UTC,+0,-38744.8522302,+0,-38746.9228319,-60262.7091257,+0,+0,+0,-60613.4771967,-51962.9403162,-43301.3821414,-64949.225947,+0,+0,+0,-47632.9531967,+0,-25983.1419347,+0,-21653.3853451
2010-08-16 09:58:30 UTC,-21517.9850189,-38729.895763,+0,-38731.9653768,-60239.4471042,-30125.1629372,+0,-21519.1313323,-60601.4675247,-51952.6441322,-43292.8022488,-64936.356803,+0,+0,+0,-47623.5149465,-30306.6071915,+0,+0,-21649.0947207
2010-08-16 09:59:00 UTC,-21515.8098338,-38725.9807306,+0,-38728.050086,-60233.3579943,-30122.1176747,+0,-21516.955997,-60575.4758665,-51930.3608513,+0,-64908.505052,+0,+0,+0,-47603.0884291,-30293.608158,+0,+0,-21639.8088347
2010-08-16 09:59:30 UTC,-21527.8255559,-38747.6073676,+0,-38749.6781512,-60266.9942331,-30138.9397038,+0,-21528.9725491,-60566.9099994,-51923.0171249,+0,-64899.3261686,+0,-51916.3722794,+0,-47596.3566218,-30289.3241683,+0,+0,+0
2010-08-16 10:00:00 UTC,-21529.7958662,-38751.1535946,-38748.595319,-38753.22467,-60272.5094691,-30141.6981471,+0,-21530.9430357,-60564.2470752,-51920.7344258,+0,-64896.4729141,-43262.5635241,-51914.0897176,+0,-47594.2641477,-30287.992566,+0,+0,+0
2010-08-16 10:00:30 UTC,-21520.6819464,-38734.7498,-38732.1930911,-38736.8197921,+0,-30128.9386454,-60251.5811873,-21521.8284863,-60627.5263479,-51974.9852852,+0,-64964.2807667,-43307.7661964,-51968.3314413,+0,-47643.9945317,-30319.6400034,+0,+0,+0
2010-08-16 10:01:00 UTC,-21525.6264106,-38743.6491516,-38741.0915928,-38745.7197312,+0,-30135.8609029,-60265.4238273,-21526.773292,-60593.4696558,-51945.7876554,+0,-64927.7868086,-43283.4382701,-51939.1387277,+0,-47617.2298065,-30302.6074592,+0,+0,+0
2010-08-16 10:01:30 UTC,+0,-38776.5783867,-38774.0176839,-38778.6511407,+0,-30161.4745269,-60316.6441376,-21545.0699816,-60607.7242074,-51958.0084291,+0,-64943.0614868,-43293.6208116,-51951.3574435,+0,-47628.3930048,-30309.7364923,+0,+0,+0
2010-08-16 10:02:00 UTC,+0,+0,-38828.0300616,-38832.6722389,+0,-30203.4914378,-60400.6665823,-21575.0841008,+0,+0,+0,-64925.1242748,-43281.7102078,-51937.0651097,+0,-47615.2894007,-30301.3976028,+0,+0,+0
2010-08-16 10:02:30 UTC,+0,+0,-38878.7265163,-38883.376873,+0,+0,-60479.5307254,-21603.2555917,+0,+0,+0,-64876.5145625,-43249.3055001,-51898.1805238,+0,-47579.6389437,-30278.7103162,-25954.0631177,-51900.8231049,-21629.166589
2010-08-16 10:03:00 UTC,+0,+0,-38907.347794,-38912.0027669,+0,+0,-60524.0544008,+0,+0,+0,+0,-64856.7933745,-43236.1587585,-51882.4048654,-51879.904295,+0,-30269.5059776,-25946.1733285,-51885.046275,-21622.5914509
2010-08-16 10:03:30 UTC,+0,+0,-38890.6541399,-38895.3662452,+0,+0,-60498.1785587,+0,+0,+0,+0,-64809.8179098,-43204.8434909,-51844.8275725,-51842.3295827,+0,-30247.5814317,-25927.3800119,-51847.4661904,-21606.9296062
2010-08-16 10:04:00 UTC,+0,+0,-38843.1334145,-38847.8377061,+0,+0,-60424.2543975,+0,+0,+0,-43198.7229815,-64795.1754347,-43195.0215091,-51833.1145521,-51830.6173667,+0,-30240.747447,-25921.5220463,-51835.6968586,-21602.0477351
2010-08-16 10:04:30 UTC,-21592.2500693,+0,-38860.9337969,+0,+0,+0,-60451.9450175,+0,+0,+0,-43216.422159,-64821.722709,+0,-51854.3506314,-51851.8519873,+0,-30253.1376797,-25932.1427253,-51856.93447,-21610.8987235
2010-08-16 10:05:00 UTC,-21583.504675,+0,-38845.1948465,+0,+0,+0,-60427.461201,+0,+0,+0,-43204.5315769,+0,+0,-51840.0839036,-51837.5862394,+0,-30244.8137291,-25925.0075884,-51842.6667131,-21604.9524923
2010-08-16 10:05:30 UTC,-21580.1717155,+0,-38839.196571,+0,+0,+0,-60418.1301672,+0,+0,+0,-43242.6984202,+0,+0,-51885.8777906,-51883.3769817,+0,+0,-25947.9102224,-51888.463903,-21624.0389316
2010-08-16 10:06:00 UTC,-21564.1347453,-38812.9235574,-38810.3350861,+0,+0,-30189.7726298,-60373.2326806,-21565.2723883,+0,+0,-43266.5413981,+0,+0,+0,-51911.9826414,+0,+0,-25962.2175883,-51917.0735889,-21635.9623054
2010-08-16 10:06:30 UTC,-21561.4229868,-38808.042776,-38805.4547764,+0,-60361.0449269,-30185.9761637,-60365.6407759,-21562.5604456,-60517.5354276,+0,-43232.8400915,+0,+0,+0,-51871.5494328,+0,+0,-25941.9945723,-51876.6346891,-21619.1089879
2010-08-16 10:07:00 UTC,-21539.0921153,-38767.8503709,+0,+0,-60298.5329456,-30154.7129098,-60303.1227341,-21540.228057,-60573.9802657,+0,-43273.1651452,+0,+0,+0,-51919.9294953,+0,+0,-25966.1922751,-51925.0215611,+0
2010-08-16 10:07:30 UTC,-21521.8057787,-38736.7374148,+0,+0,-60250.1424004,-30130.5120124,-60254.7274956,-21522.9405456,-60568.4639381,+0,-43269.2241968,+0,+0,+0,-51915.2013343,+0,+0,-25963.8274452,-51920.2927349,+0
2010-08-16 10:08:00 UTC,+0,-38714.8249172,+0,+0,-60216.0614953,-30113.4675984,-60220.6432853,-21510.76515,-60588.5857899,+0,-43283.6739391,+0,+0,+0,-51932.537442,+0,+0,-25972.4982474,-51937.6312819,+0
2010-08-16 10:08:30 UTC,+0,-38691.828164,+0,+0,-60180.2942299,-30095.5798068,+0,-21497.9873012,-60619.4570556,+0,-43305.7289172,+0,-43312.2130959,+0,-51958.9979478,+0,+0,+0,-51964.0955099,+0
2010-08-16 10:09:00 UTC,+0,-38663.7410418,+0,-38665.8413387,-60136.6098235,-30073.732523,+0,-21482.3810544,-60617.0073957,+0,-43303.9788371,-64953.0503484,-43300.2654122,+0,-51956.8982852,-47635.770437,+0,+0,+0,+0
2010-08-16 10:09:30 UTC,+0,-38779.4767769,+0,-38781.5849317,-60316.6157068,-30163.7563916,+0,-21546.6881187,-60579.5293188,-51933.8774173,-43277.2038358,-64912.8901024,-43273.4934505,+0,-51924.7749225,-47606.316835,-30295.6876291,+0,+0,+0
2010-08-16 10:10:00 UTC,+0,-38779.9015587,+0,-38782.0097423,-60317.2763778,-30164.0868038,+0,+0,-60598.0335884,-51949.7416032,-43290.4236136,-64932.7186552,-43286.7117275,+0,+0,-47620.859134,-30304.9420773,+0,+0,-21647.9053009
2010-08-16 10:10:30 UTC,+0,-38781.0168225,+0,-38783.1250817,-60319.0109679,+0,+0,+0,-60568.8113497,-51924.688627,+0,-64901.4050872,-43265.8372129,-51918.0913131,+0,-47597.8937027,-30290.3273047,+0,+0,-21637.4652084
2010-08-16 10:11:00 UTC,-21553.3210028,+0,+0,-38795.5694565,-60338.3646177,+0,+0,+0,-60548.0029007,-51906.8490086,+0,-64879.1074529,-43250.9729762,-51900.2546662,+0,-47581.5405745,-30279.9204786,+0,+0,-21630.031071
2010-08-16 10:11:30 UTC,-21567.4614575,+0,-38816.3221177,-38821.0219987,-60377.9487359,+0,+0,+0,-60541.642805,-51901.3963347,+0,-64872.2921879,-43246.4297269,-51894.8029008,+0,-47576.5422458,-30276.7396354,+0,+0,-21627.7588291
2010-08-16 10:12:00 UTC,-21591.4737703,+0,-38859.5367034,-38864.2436926,-60445.1676699,+0,+0,+0,+0,-51921.0954276,+0,-64896.9139685,-43262.8433055,-51914.4987123,+0,-47594.5999075,-30288.2311948,-25962.2242391,+0,-21635.967848
2010-08-16 10:12:30 UTC,-21601.6916711,+0,-38877.9257018,-38882.6357144,-60473.7711808,+0,+0,+0,+0,-51941.8601706,+0,-64922.8676989,-43280.1447999,-51935.2599967,+0,-47613.6344236,-30300.3444062,-25972.6074603,+0,-21644.6209452
2010-08-16 10:13:00 UTC,-21616.6452116,+0,-38904.8373587,-38909.5517951,+0,+0,+0,-21617.7864198,+0,-51929.7380827,+0,-64907.7163723,-43270.0444949,-51923.1399277,+0,-47602.5224114,-30293.2729287,-25966.5459203,+0,-21639.5592404
2010-08-16 10:13:30 UTC,-21610.1370343,+0,-38893.1246919,-38897.8372031,+0,+0,+0,-21611.2778007,+0,-51919.8559177,+0,-64895.3647123,-43261.8105273,-51913.2594087,+0,-47593.46368,-30287.5081208,-25961.6044334,-51915.8474954,-21635.441142
2010-08-16 10:14:00 UTC,+0,+0,-38891.7477446,-38896.4600297,+0,-30253.1047556,+0,-21610.5126442,+0,-51900.7378661,+0,-64871.4691719,+0,-51894.1445419,+0,-47575.9386443,-30276.3555147,-25952.0446252,-51896.7312504,-21627.4742626
2010-08-16 10:14:30 UTC,+0,+0,-38899.5417199,-38904.255286,+0,-30259.1678051,-60512.00425,-21614.8436832,+0,-51878.7421779,+0,-64843.9768907,+0,-51872.1525183,+0,-47555.7757516,-30263.5242254,-25941.0458808,-51874.7376409,-21618.3082134
2010-08-16 10:15:00 UTC,+0,-38873.6994415,-38871.1050979,-38875.8139893,+0,-30237.0465327,-60467.7676905,-21599.0417186,+0,-51891.0977709,-43241.5551474,-64859.4200736,+0,-51884.5060527,-51881.8984133,-47567.1018122,-30270.7319193,-25947.224183,-51887.0920662,+0
2010-08-16 10:15:30 UTC,+0,-38873.2954173,-38870.7011127,-38875.4099375,+0,-30236.7322665,-60467.1392433,-21598.8172277,+0,-51875.1915855,-43228.300371,-64839.539026,+0,-51868.6025173,-51865.9960358,-47552.5210132,-30261.4529706,-25939.2704393,-51871.1873839,+0
2010-08-16 10:16:00 UTC,+0,-38908.1020334,-38905.5043682,+0,+0,-30263.806238,-60521.2798611,-21618.1570709,+0,-51863.1385436,-43218.256456,-64824.4740001,+0,-51856.551484,-51853.9458801,+0,-30254.4217713,-25933.2434249,-51859.1354813,+0
