# file...... Output/Qh/house_Qh_file_059.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3C_tm_3_C_3_Meter_102_1161:Qh,house_3_4C_tm_3_C_4_Meter_102_1162:Qh,house_3_5C_tm_3_C_5_Meter_102_1163:Qh,house_3_6C_tm_3_C_6_Meter_102_1164:Qh,house_3_7C_tm_3_C_7_Meter_102_1165:Qh,house_3_8C_tm_3_C_8_Meter_102_1166:Qh,house_3_1C_tm_3_C_1_Meter_103_1167:Qh,house_3_2C_tm_3_C_2_Meter_103_1168:Qh,house_3_3C_tm_3_C_3_Meter_103_1169:Qh,house_3_4C_tm_3_C_4_Meter_103_1170:Qh,house_3_5C_tm_3_C_5_Meter_103_1171:Qh,house_3_6C_tm_3_C_6_Meter_103_1172:Qh,house_3_7C_tm_3_C_7_Meter_103_1173:Qh,house_3_8C_tm_3_C_8_Meter_103_1174:Qh,house_3_9C_tm_3_C_9_Meter_103_1175:Qh,house_3_10C_tm_3_C_10_Meter_103_1176:Qh,house_3_11C_tm_3_C_11_Meter_103_1177:Qh,house_3_12C_tm_3_C_12_Meter_103_1178:Qh,house_3_13C_tm_3_C_13_Meter_103_1179:Qh,house_3_14C_tm_3_C_14_Meter_103_1180:Qh
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+0,-43881.9820622,+0,-52640.5227908,+0,+0,+0,+0,+0,+0,-48256.769372,+0,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+0,-43864.7613695,+0,-52619.8693572,+0,+0,+0,+0,+0,+0,-48237.8355553,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,+0,-43888.465165,+0,-52650.6608379,+0,+0,+0,+0,+0,+0,-48266.0633193,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,-52634.7602177,+0,+0,+0,+0,+0,+0,-48251.4865937,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,-52624.2395966,+0,+0,+0,+0,+0,+0,-48241.841926,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,-52594.2087617,+0,+0,+0,+0,+0,+0,-48214.3114759,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,-52569.9294824,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,-35091.2407414,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39470.2762764,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,-35061.7567023,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39437.6621922,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,-35056.7114534,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39429.948031,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,-35058.8163261,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39433.1187308,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,-35056.7017567,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39430.7406922,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,-35067.756688,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39443.1730362,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,-35074.3956999,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-13151.3229522
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43843.3126354,+0,+0,+0,+0,+0,+0,+0,-13155.4187552
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43843.4689207,+0,+0,+0,+0,+0,+0,+0,-13155.4656516
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43873.1249678,+0,+0,+0,+0,+0,+0,+0,-13164.3645511
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43838.7869632,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43802.4094811,+0,-39426.5654538,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26248.7538558,+0,+0,-43742.1071651,+0,-39372.2856036,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26271.8170337,+0,-43782.6733061,-43780.5393628,+0,-39406.8795314,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26267.7518883,+0,-43775.8987386,-43773.7652543,+0,-39400.7819613,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26266.7005609,-17511.5960712,-43774.1467006,+0,+0,-39399.2050084,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26264.2003106,-17509.9291821,-43769.9800318,+0,+0,-39395.4547239,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17510.5331423,-43771.4897317,+0,+0,-39396.8135562,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17524.4715098,-43806.3310185,+0,-13144.0148496,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,-39456.6497999,-17539.0372343,+0,+0,+0,+0,-17532.6755297,-43826.8383419,+0,-13150.1682732,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,-39420.3939925,-17522.9203777,+0,+0,+0,+0,+0,-43785.6026826,+0,-13137.7951093,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,-39372.2695032,-17501.5275146,+0,+0,+0,+0,+0,-43732.3670561,+0,-13121.8212368,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,-39369.1532055,-17500.1422214,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,-39369.1776807,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,-39407.1669771,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,-26285.5919509,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,-26262.6162073,+0,+0,+0,+0,-30630.065924,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,-26284.0411675,+0,+0,+0,+0,-30656.8470382,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,-26292.0641932,+0,+0,+0,+0,-30666.2031317,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,-26289.6475546,+0,+0,+0,+0,-30661.1625421,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,-30682.3753759,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,-30648.6555032,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,-52517.7257598,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,-52527.059936,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,-52574.7625881,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,-52573.3173438,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,-52563.8876471,-26286.2902043,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43805.7056404,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,-52598.7364533,-26303.7181529,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43834.7483596,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,-43792.2716066,+0,-52528.2401836,-26268.4628448,+0,+0,+0,+0,+0,-48153.8354781,+0,+0,+0,-43775.9973259,-13134.9051504
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+0,-43769.3615254,+0,-52499.7587011,-26254.2192052,-17503.2748899,+0,+0,+0,+0,-48127.7253792,+0,+0,+0,-43752.2610834,-13127.7828522
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+0,-43777.0814563,+0,-52506.745377,-26257.7132541,-17505.6043335,+0,+0,+0,+0,-48134.1303406,+0,+0,-39382.574465,-43758.0837238,-13129.529994
2010-08-16 00:49:00 UTC,-61235.3855582,+0,+0,+0,+0,-43740.6417337,+0,+0,+0,-17493.1390855,+0,+0,+0,-39357.6791829,-48099.8563062,+0,+0,-39354.5319879,-43726.9257879,-13120.1807416
2010-08-16 00:49:30 UTC,-61242.6971382,+0,+0,+0,+0,-43745.8644532,+0,+0,+0,-17495.4794456,+0,+0,+0,-39362.9446898,-48106.2912832,+0,+0,-39359.7969851,-43732.775715,+0
2010-08-16 00:50:00 UTC,-61312.2774902,+0,+0,+0,+0,-43795.5662492,+0,+0,+0,+0,+0,+0,+0,-39410.3093274,-48164.1756153,+0,+0,-39407.1570372,+0,+0
2010-08-16 00:50:30 UTC,-61300.4960916,+0,+0,+0,+0,-43787.150703,+0,+0,+0,+0,+0,+0,+0,-39402.0373152,-48154.0663877,+0,-39402.715836,-39398.8858258,+0,+0
2010-08-16 00:51:00 UTC,-61297.2455617,+0,+0,+0,+0,-43784.8288238,+0,+0,+0,+0,+0,+0,+0,-39398.1820479,-48149.3548647,+0,-39398.8604782,-39395.0309317,+0,+0
2010-08-16 00:51:30 UTC,-61339.1456814,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39427.8935974,+0,+0,-39428.5727256,+0,+0,+0
2010-08-16 00:52:00 UTC,-61346.7465799,+0,-35059.6778103,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39433.5826516,+0,+0,-39434.2619134,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,-35057.4752733,-39436.8103163,-17530.2179544,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39432.4374628,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,-35110.509339,-39496.4684158,-17556.7378709,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39490.8549445,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,-35104.6831059,-39489.9144775,-17553.8244376,+0,+0,+0,+0,+0,+0,+0,-13162.5441511,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,-35074.2378109,-39455.6665196,-17538.6001349,+0,+0,+0,+0,+0,+0,+0,-13151.3983051,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,-35052.5269488,-39431.2439389,+0,+0,+0,+0,+0,+0,+0,+0,-13143.2170196,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,-35010.3739268,-39383.8259428,+0,+0,+0,+0,+0,+0,+0,+0,-13126.8697632,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,-35013.4532144,+0,+0,+0,+0,+0,+0,+0,+0,-43747.6799892,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43744.1311483,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43810.6450938,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43806.7434336,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43818.9077034,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43831.1804366,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43776.4112061,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,-26304.6791825,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,-26308.4003702,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,-26293.0390031,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,-26277.508509,+0,+0,+0,+0,+0,+0,-26269.6884862,-17513.5880878,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,-26291.1094382,+0,+0,+0,+0,+0,+0,-26284.5307651,-17523.4832705,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26270.4163732,-17514.0733621,-43780.3391046,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26272.4478793,-17515.4277446,-43783.7246109,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-26281.4074791,-17521.4010104,-43798.6557904,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43784.5006832,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43776.7452477,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43729.7605123,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,-30608.3647791,+0,+0,+0,-43723.5503773,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,+0,-30618.3308874,+0,+0,+0,-43737.9245123,+0,+0,+0,+0,+0,+0,+0,+0,-13123.1140885
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,+0,-30583.7082767,+0,+0,+0,-43688.467195,+0,+0,+0,+0,+0,+0,+0,+0,-13108.2745106
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,+0,+0,-30617.0714236,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-13122.5742705
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+0,+0,-30653.7026162,+0,+0,+0,+0,+0,+0,-39411.9562308,+0,+0,+0,+0,+0,-13138.2747455
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39441.693163,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39470.8337795,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39462.8881229,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,-52617.4575871,+0,+0,+0,+0,+0,-39468.8733137,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,-17528.4691431,+0,+0,-52559.4247614,+0,+0,+0,+0,+0,-39425.3406773,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:00 UTC,+0,+0,+0,-39427.6915127,-17526.1643569,+0,+0,-52552.3086386,+0,+0,+0,+0,+0,-39420.0026021,+0,+0,+0,+0,+0,+0
