# file...... Output/Qh/house_Qh_file_064.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4A_tm_3_A_4_Meter_113_1261:Qh,house_3_5A_tm_3_A_5_Meter_113_1262:Qh,house_3_6A_tm_3_A_6_Meter_113_1263:Qh,house_3_7A_tm_3_A_7_Meter_113_1264:Qh,house_3_8A_tm_3_A_8_Meter_113_1265:Qh,house_3_9A_tm_3_A_9_Meter_113_1266:Qh,house_3_10A_tm_3_A_10_Meter_113_1267:Qh,house_3_11A_tm_3_A_11_Meter_113_1268:Qh,house_3_12A_tm_3_A_12_Meter_113_1269:Qh,house_3_13A_tm_3_A_13_Meter_113_1270:Qh,house_3_14A_tm_3_A_14_Meter_113_1271:Qh,house_3_15A_tm_3_A_15_Meter_113_1272:Qh,house_3_1A_tm_3_A_1_Meter_114_1273:Qh,house_3_2A_tm_3_A_2_Meter_114_1274:Qh,house_3_3A_tm_3_A_3_Meter_114_1275:Qh,house_3_4A_tm_3_A_4_Meter_114_1276:Qh,house_3_5A_tm_3_A_5_Meter_114_1277:Qh,house_3_6A_tm_3_A_6_Meter_114_1278:Qh,house_3_7A_tm_3_A_7_Meter_114_1279:Qh,house_3_8A_tm_3_A_8_Meter_114_1280:Qh
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39425.0445671,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61368.0588677,+0,+0,+0,-39449.6378179,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61374.031098,+0,+0,+0,-39453.4767564,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,-26272.1532234,+0,+0,+0,+0,+0,-61295.2395932,+0,+0,+0,-39403.1507063,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,-26289.4492393,+0,+0,+0,+0,+0,-61335.5917133,+0,+0,+0,-39429.089386,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,-26284.8512146,+0,+0,+0,+0,+0,-61324.8643841,+0,+0,+0,-39422.1790854,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,-39454.9367528,+0,-26304.2459474,+0,+0,+0,+0,+0,-61369.6466029,+0,+0,+0,-39451.4320951,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,-39481.0894369,+0,-26321.681795,+0,+0,+0,+0,+0,-61410.3243491,+0,+0,+0,-39477.5806841,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,-39539.6327813,+0,+0,+0,+0,+0,+0,+0,-61501.9963329,+0,+0,+0,-39535.8390272,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,-39582.3795275,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,-39606.480954,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,-39475.9232545,+0,+0,-39473.5069,+0,+0,+0,+0,+0,+0,-35087.1907021,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,-39461.3766278,+0,+0,-39458.9613427,+0,+0,+0,+0,+0,+0,-35074.7592713,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+0,-39458.4286568,+0,+0,+0,+0,+0,+0,-35073.8402119,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,-39406.372345,+0,-21894.8594463,+0,-48166.6788673,+0,+0,-35028.3229963,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,-39394.9815491,+0,-21888.5303723,+0,-48152.7556373,+0,+0,-35018.2747434,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,-39375.2960919,+0,-21877.592531,+0,-48128.6936532,+0,+0,-35001.1608413,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-21891.8239013,+0,-48160.00102,+0,+0,-35023.4818081,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,-30656.5762773,+0,+0,+0,+0,+0,+0,+0,+0,-48173.3533448,+0,+0,-35032.9484991,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,-30667.4029416,-21905.3402066,+0,+0,+0,+0,+0,+0,+0,-48190.3660879,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,-30639.7231299,-21885.5689733,+0,+0,+0,+0,-43767.3068301,+0,+0,-48146.8707407,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,-30653.4137572,-21895.3479626,+0,+0,+0,+0,-43786.8627552,+0,+0,-48168.3838417,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,-21905.0983291,+0,+0,+0,+0,-43806.3614407,+0,+0,-48189.8339742,+0,+0,+0,+0,+0,+0,+0,+0,-52561.047552
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,-43806.7388284,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35040.244019,-52557.8378042
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,-26275.1912136,+0,-43788.1712627,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35025.6792092,-52535.9918913
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+0,-26249.5866874,+0,-43745.5015923,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34991.551965,-52484.8040758
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+0,-26277.5118182,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35028.2966792,-52539.9178623
2010-08-16 00:23:00 UTC,+0,+0,+0,+0,+0,-26274.6025171,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35024.4190917,-52534.1018277
2010-08-16 00:23:30 UTC,+0,+0,+0,+0,+0,-26262.7935989,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35008.6798801,-52510.4944175
2010-08-16 00:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52533.3818294
2010-08-16 00:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30633.7885925,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30633.9749304,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30610.6142179,+0,+0,-30611.2525136,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30627.6303728,+0,+0,-30628.2691284,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30646.253038,+0,+0,-30646.8922966,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30663.7471058,+0,+0,-30664.3868368,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,-26224.9928057,+0,+0,+0,+0,+0,+0,+0,+0,-30591.0656387,+0,+0,-30591.7034062,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,-26226.0972081,+0,+0,+0,+0,-48079.8205787,+0,+0,+0,+0,+0,+0,-30594.7293123,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,-21854.505487,+0,+0,-26225.3949881,+0,+0,+0,+0,-48078.5332175,+0,+0,+0,+0,+0,+0,-30594.1175113,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,-21858.3404643,+0,+0,-26229.9969672,+0,+0,+0,+0,-48086.9699026,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,-21831.011817,-39294.3783267,-39292.5653429,-26197.2025455,-39291.9753181,+0,+0,+0,-48026.8487665,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,-21846.9877494,-39323.1338487,-39321.3192369,+0,-39320.7287257,+0,-21847.2732351,+0,-48061.9947141,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,-21833.1299145,-39298.1907491,-39296.3775495,+0,-39295.7874602,+0,-21833.4151056,+0,-48031.5084348,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,-39295.4212263,-39293.6081837,+0,-39293.0181413,+0,-21831.8763871,+0,-48028.1234327,-61122.1435583,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,-39306.4782585,-39304.6645896,+0,-39304.0743602,+0,-21838.0195606,+0,-48041.6377023,-61139.3419418,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,-39327.0032435,-39325.1884127,+0,+0,+0,+0,+0,-48066.7240161,-61171.2670164,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,-39330.871145,+0,+0,+0,+0,+0,+0,-48071.451493,-61177.2832468,+0,+0,+0,-39328.2911377,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61266.4650461,+0,+0,+0,-39384.5517165,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61262.7561466,+0,+0,+0,-39382.1676175,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61265.4689472,+0,+0,+0,-39383.9114193,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,-30636.919824,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61267.6565811,+0,+0,+0,-39385.6917724,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,-30620.7368514,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61235.2947532,+0,+0,+0,-39364.889039,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,-30627.2311981,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35003.2137902,+0,-39372.4895987,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,-30639.41826,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35010.9131763,+0,-39386.2676897,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34996.1520418,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,-43711.5769689,+0,+0,+0,+0,+0,-34966.1993243,+0,+0,+0,+0,+0,-52443.6806732
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,-43751.683193,+0,-17502.9511036,+0,+0,+0,-34998.4681035,+0,+0,+0,+0,+0,-52492.0773465
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,-43728.6915901,+0,-17493.7529966,+0,+0,+0,-34980.0781257,+0,+0,+0,+0,+0,-52464.4960812
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,-43779.0455669,+0,-17513.8977981,+0,+0,+0,-35020.3540729,+0,+0,+0,+0,+0,-52524.9018947
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,-26240.7369591,+0,-43730.7536142,+0,-17494.5779379,+0,+0,-48090.4434871,-34978.0318906,+0,+0,+0,+0,-34975.9664122,-52461.4271401
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,-26241.1898308,+0,-43731.5083204,+0,+0,+0,+0,-48093.3166153,+0,+0,+0,+0,+0,-34978.0560366,-52464.56139
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,-26251.5153433,+0,+0,+0,+0,+0,+0,-48111.5847097,+0,+0,+0,+0,+0,-34991.3424108,-52484.4897634
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,-26222.5394543,+0,+0,+0,+0,+0,+0,-48061.942149,+0,+0,+0,+0,+0,-34955.2374055,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48086.8137895,+0,+0,+0,+0,+0,-34973.3265351,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48085.317537,+0,+0,+0,+0,+0,-34972.2383117,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,-21866.4852895,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,-21879.0318664,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,-21838.8662811,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,-21872.3833747,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48024.801292,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48084.5310431,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+0,-39275.5292211,+0,+0,+0,-48006.7463255,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,-39306.6350334,+0,+0,+0,-48044.7676716,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,-39306.3491903,+0,+0,+0,-48044.4182791,+0,+0,+0,-30571.3171286,+0,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+0,-39357.9790587,+0,+0,+0,-48107.5266477,+0,+0,+0,-30611.4712628,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+0,-39362.884702,+0,-21870.6963836,+0,-48113.5229275,+0,+0,+0,-30615.4941555,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,-39387.9097094,+0,-21884.6010417,+0,-48144.1115655,+0,+0,+0,-30634.9571354,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,-39416.0781682,+0,+0,+0,+0,-21898.9121418,+0,-48175.5943281,+0,+0,+0,-30654.9890411,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,-39416.2765906,+0,-26278.4714342,+0,+0,-21899.0223833,+0,+0,+0,+0,+0,-30653.6494057,+0,+0,-30654.2888641,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,-39432.0103977,+0,-26288.961075,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30667.6024969,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,-39381.2776643,+0,-26255.1378464,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30628.1484449,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,-39365.3510172,-39363.5340155,-26244.51964,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30616.1362454,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,-39384.3108979,-39382.492823,-26257.1600861,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30630.8814011,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,-39397.8802613,-39396.0614185,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30641.1847814,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,-39361.1911325,-39359.3743663,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30612.6519943,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,-39385.368717,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30632.4946102,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,-39354.2925493,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,-30587.2979349,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61168.4254294,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,-30623.6790838,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61241.1784692,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,-30628.2646027,-21877.3843361,+0,+0,+0,+0,+0,+0,-17502.6534894,+0,-61250.3483405,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,-30621.4236358,-21872.4979463,+0,+0,+0,+0,+0,+0,-17498.7441651,+0,-61236.6681472,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,-21842.837994,+0,+0,+0,+0,+0,+0,-17475.014913,+0,-61153.6305901,+0,-34946.052609,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,-21851.5559814,+0,+0,+0,+0,+0,+0,-17481.9896823,+0,-61178.0379245,+0,-34958.1111892,+0,-39326.8671918,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,-21870.9891933,+0,+0,+0,+0,+0,+0,+0,+0,-61232.4441632,+0,-34988.5336233,+0,-39361.091429,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61246.512185,+0,-34996.3341927,+0,-39369.8668129,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34983.2818762,+0,-39355.1833864,+0,+0,+0,-52469.5313857
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,-43712.2090597,+0,+0,+0,+0,+0,-34964.8871829,+0,-39334.4899618,+0,+0,+0,-52441.94281
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,-43704.2612475,+0,+0,+0,+0,+0,-34958.5702243,+0,-39327.383591,+0,+0,+0,-52432.468561
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,-43697.8014959,+0,+0,+0,+0,+0,-34953.3970247,+0,-39321.5639118,+0,+0,+0,-52424.7097364
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,-43689.9497936,+0,+0,+0,+0,-48047.2790981,+0,+0,-39313.7935826,+0,+0,+0,-52414.3502956
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,+0,-26199.5987713,+0,-43662.1972646,+0,+0,+0,+0,-48018.0260503,+0,+0,+0,+0,+0,-34923.1511906,-52382.438599
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+0,-26197.5999671,+0,-43658.8662787,+0,+0,+0,+0,-48014.3632712,+0,+0,+0,+0,+0,-34920.4872756,-52378.4429301
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,-26188.2651821,+0,+0,+0,+0,+0,+0,-47996.6013143,+0,+0,+0,+0,+0,-34907.5691217,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,-26220.560195,+0,+0,+0,+0,+0,+0,-48059.2313647,+0,+0,+0,+0,+0,-34953.1195431,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,-26226.2458156,-39335.6602946,+0,+0,+0,-48087.2494477,+0,-48070.2374425,+0,+0,+0,+0,+0,-34961.1241909,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+0,-39339.3539244,+0,+0,+0,-48084.745595,+0,+0,+0,+0,+0,+0,+0,-34966.9457413,+0
