# file...... Output/Qh/house_Qh_file_061.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_5B_tm_3_B_5_Meter_106_1201:Qh,house_3_6B_tm_3_B_6_Meter_106_1202:Qh,house_3_7B_tm_3_B_7_Meter_106_1203:Qh,house_3_8B_tm_3_B_8_Meter_106_1204:Qh,house_3_9B_tm_3_B_9_Meter_106_1205:Qh,house_3_10B_tm_3_B_10_Meter_106_1206:Qh,house_3_11B_tm_3_B_11_Meter_106_1207:Qh,house_3_12B_tm_3_B_12_Meter_106_1208:Qh,house_3_13B_tm_3_B_13_Meter_106_1209:Qh,house_3_14B_tm_3_B_14_Meter_106_1210:Qh,house_3_15B_tm_3_B_15_Meter_106_1211:Qh,house_3_1B_tm_3_B_1_Meter_107_1212:Qh,house_3_2B_tm_3_B_2_Meter_107_1213:Qh,house_3_3B_tm_3_B_3_Meter_107_1214:Qh,house_3_4B_tm_3_B_4_Meter_107_1215:Qh,house_3_5B_tm_3_B_5_Meter_107_1216:Qh,house_3_6B_tm_3_B_6_Meter_107_1217:Qh,house_3_7B_tm_3_B_7_Meter_107_1218:Qh,house_3_8B_tm_3_B_8_Meter_107_1219:Qh,house_3_9B_tm_3_B_9_Meter_107_1220:Qh
2010-08-16 00:15:30 UTC,+0,+0,+0,-56823.6071831,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30595.7815416,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,-56828.9552892,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30598.7283925,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,-56866.2761063,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30618.8207914,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,-21872.9696095,+0,-56854.7975375,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48093.6103975,-39348.3492745,+0,+0
2010-08-16 00:17:30 UTC,+0,-21874.8487639,+0,-56865.7653661,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48103.2121667,-39356.2050288,+0,+0
2010-08-16 00:18:00 UTC,+0,-21887.9135382,+0,-56899.7272729,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48132.0031173,-39379.7605455,+0,+0
2010-08-16 00:18:30 UTC,+0,-21906.046235,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48171.0166451,-39411.6797351,+0,+0
2010-08-16 00:19:00 UTC,+0,-21890.3299346,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48129.9789582,-39378.1044656,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,-56912.4230538,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35012.6183878
2010-08-16 00:22:00 UTC,+0,+0,+0,+0,+0,+0,-56916.513565,+0,+0,-21893.4737883,+0,+0,+0,+0,+0,-26266.7232794,+0,+0,+0,-35015.3719786
2010-08-16 00:22:30 UTC,+0,+0,+0,+0,+0,+0,-56879.9039988,+0,+0,-21879.3911199,+0,+0,+0,+0,+0,-26249.2175608,+0,+0,+0,-34994.9406906
2010-08-16 00:23:00 UTC,-43718.2218625,+0,+0,+0,+0,+0,-56833.7457191,+0,+0,-21861.6353298,+0,+0,+0,+0,+0,-26228.2747925,+0,+0,+0,-34967.0211775
2010-08-16 00:23:30 UTC,-43752.8002254,+0,+0,+0,+0,+0,-56878.6975822,+0,+0,-21878.9270457,+0,+0,+0,+0,+0,-26249.0169978,+0,+0,+0,-34994.6733129
2010-08-16 00:24:00 UTC,-43740.3190246,+0,+0,+0,+0,+0,-56862.4720242,+0,+0,+0,+0,+0,-26237.8301338,+0,+0,-26238.4194568,+0,+0,+0,-34980.5453726
2010-08-16 00:24:30 UTC,-43739.7089421,+0,+0,+0,+0,+0,-56861.6789171,+0,+0,+0,+0,+0,-26240.201221,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,-43730.9538805,+0,+0,+0,+0,+0,-56850.2973392,+0,+0,+0,+0,+0,-26234.9496889,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,-43721.8807699,+0,+0,+0,+0,+0,-56838.5022977,+0,+0,+0,+0,+0,-26229.5073825,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,-43674.9572237,+0,+0,+0,+0,+0,-56777.5016996,+0,+0,+0,+0,+0,-26201.3613281,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30617.6043348,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30614.4236898,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30624.3964591,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30583.5928341,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+0,-56739.0353362,+0,+0,+0,-61102.0995764,+0,+0,+0,+0,+0,+0,-30550.4001302,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+0,+0,+0,-56738.1271672,+0,+0,+0,-61101.1215798,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,-56732.1224958,+0,+0,+0,-61094.6552185,-56729.064479,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,-56744.8403508,+0,+0,+0,-61108.3509296,-56741.7815043,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,-56751.7588484,+0,+0,+0,-61115.8013798,-56748.6995505,+0,+0,-43649.2308134,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,-56741.5988703,+0,+0,+0,-61104.8602167,-56738.5402353,+0,+0,-43638.4944204,+0,+0,+0,+0,+0,-39275.4147356,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,-61149.0265996,-56779.5505193,+0,+0,-43667.9619209,+0,+0,+0,+0,+0,-39301.9363379,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,-61241.4332087,-56865.3538165,+0,+0,-43733.9394938,+0,+0,+0,+0,+0,-39361.3180589,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,-61206.9399553,-56833.3254271,+0,+0,-43704.42676,+0,+0,+0,+0,+0,-39334.7557465,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43747.2229909,+0,+0,+0,+0,+0,-39373.2735897,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43795.9695975,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,-30655.5201199,+0,+0,+0,+0,+0,+0,+0,+0,-43772.7253838,+0,+0,+0,+0,+0,+0,-39397.6508868,+0
2010-08-16 00:35:00 UTC,+0,+0,-30645.1536751,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26259.7946178,+0,+0,-39385.5063695,+0
2010-08-16 00:35:30 UTC,+0,+0,-30633.1427873,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26249.5047494,+0,+0,-39370.0736629,+0
2010-08-16 00:36:00 UTC,+0,+0,-30624.7202942,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26242.2891025,+0,+0,-39359.2516619,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26258.5677787,+0,+0,-26259.1577205,-48136.1181525,+0,-39384.5511532,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26243.855584,+0,+0,-26244.4450869,-48109.1489558,+0,-39362.4851993,+0
2010-08-16 00:37:30 UTC,+0,-21869.5450531,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26234.92236,+0,+0,+0,-48092.7732975,+0,-39349.0867833,+0
2010-08-16 00:38:00 UTC,+0,-21837.1104579,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26189.5857313,-30553.5161691,+0,+0,-48009.6658865,+0,-39281.0890486,+0
2010-08-16 00:38:30 UTC,+0,-21841.4183582,+0,+0,+0,-39312.8910031,+0,+0,+0,-21842.1779633,+0,+0,-26197.1804637,-30562.3763196,+0,+0,-48023.5879304,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,-21849.6558041,+0,+0,+0,-39327.7176259,+0,+0,+0,-21850.4157888,+0,+0,+0,-30575.9490322,+0,+0,+0,+0,+0,-34941.8627678
2010-08-16 00:39:30 UTC,+0,+0,+0,+0,+0,-39360.8099285,+0,+0,+0,-21868.8022151,+0,+0,+0,-30601.4628823,+0,+0,+0,+0,+0,-34971.0191795
2010-08-16 00:40:00 UTC,+0,+0,+0,+0,+0,-39372.3950294,+0,+0,+0,-21875.2390172,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34983.1341448
2010-08-16 00:40:30 UTC,-43734.7703766,+0,+0,+0,+0,-39362.8051839,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34974.6156013
2010-08-16 00:41:00 UTC,-43719.5657953,+0,+0,+0,+0,-39349.1204048,-56835.4928314,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34966.2014756
2010-08-16 00:41:30 UTC,-43727.8340327,+0,+0,+0,+0,+0,-56846.2415379,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34972.3862478
2010-08-16 00:42:00 UTC,-43782.2615665,+0,+0,+0,+0,+0,-56916.9973184,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,-43733.7826912,+0,+0,+0,+0,+0,-56853.9747924,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,-43750.4256844,+0,+0,-56870.9800356,+0,+0,-56875.6106795,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,-43717.8764751,+0,+0,-56828.6703884,-17489.0668157,+0,-56833.2967155,+0,+0,+0,+0,+0,+0,+0,-30601.0198337,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,-43739.82358,+0,+0,-56857.1987087,-17497.8468326,+0,-56861.8279464,+0,+0,+0,+0,+0,+0,+0,-30615.4683584,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,-56874.25078,-17503.0948625,+0,-56878.8817576,+0,+0,+0,+0,+0,+0,+0,-30624.2339423,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,-56882.8151351,-17505.730671,+0,-56887.4469867,+0,+0,+0,+0,+0,+0,+0,-30628.8450071,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,-56887.2174711,+0,+0,-56891.8497722,+0,+0,+0,+0,+0,+0,+0,-30631.2152349,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39386.5267213,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39380.5317561,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39379.7336316,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39321.2896253,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26241.4803006,+0,-39356.6158635,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26256.7088398,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26236.789878,+0,+0,-26237.37917,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26242.2598902,+0,+0,-26242.8493454,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26226.9621646,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26186.6905907,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26235.2649709,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21865.4658053,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,-30569.4790699,+0,+0,+0,+0,+0,+0,-21836.851309,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,-30545.8665894,+0,+0,+0,+0,-61082.5182973,+0,-21819.9837299,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,-30575.4047489,+0,+0,+0,+0,-61141.5833421,+0,-21841.0843187,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,-30570.4187174,+0,+0,+0,+0,-61131.6131827,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,-21866.0742993,+0,+0,+0,+0,+0,-61213.6651072,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,-21843.4474739,+0,+0,+0,+0,+0,-61150.3248767,+0,+0,+0,-43669.2141649,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,-21845.4444341,+0,+0,+0,+0,+0,-61155.915052,+0,+0,+0,-43663.4193382,+0,+0,+0,+0,-48031.8845979,+0,+0,-34932.3862306
2010-08-16 00:56:30 UTC,+0,-21829.411307,+0,+0,+0,+0,+0,-61111.0328428,+0,+0,+0,-43631.3842079,+0,+0,+0,+0,-47996.6437515,+0,+0,-34906.7565916
2010-08-16 00:57:00 UTC,+0,+0,+0,-56684.2122081,+0,+0,+0,-61043.0611835,+0,+0,+0,-43581.0691147,+0,+0,+0,+0,-47941.2936869,+0,+0,-34866.5021059
2010-08-16 00:57:30 UTC,+0,+0,+0,-56671.8434899,+0,+0,+0,-61029.7414539,+0,+0,+0,-43565.5785823,+0,-30499.1584378,+0,+0,-47924.2530351,+0,+0,-34854.1089376
2010-08-16 00:58:00 UTC,-43646.3863,+0,+0,-56735.7426638,+0,+0,+0,+0,+0,+0,+0,-43614.4447557,+0,-30533.3694789,+0,+0,-47978.0091887,+0,+0,-34893.2042182
2010-08-16 00:58:30 UTC,-43671.6616495,+0,+0,-56768.5972578,+0,+0,+0,+0,+0,+0,+0,-43645.5722976,+0,-30555.1617638,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,-43700.3104109,+0,+0,-56805.8368398,+0,+0,+0,+0,+0,+0,+0,-43678.0985871,+0,-30577.9333061,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,-43677.535251,+0,+0,-56776.2321586,+0,+0,+0,+0,-56773.1712639,+0,+0,+0,+0,+0,-30566.0180933,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,-43719.5056574,+0,+0,+0,+0,+0,+0,+0,-56827.7236554,+0,+0,+0,+0,+0,-30594.8441477,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,-43714.2767174,+0,+0,+0,+0,+0,+0,+0,-56820.763929,+0,+0,+0,+0,+0,-30591.0926781,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,-43716.7785063,+0,+0,+0,+0,+0,-56831.7060678,+0,-56824.0156913,+0,+0,+0,+0,+0,-30595.9374867,+0,+0,-39332.6578117,-39334.0795755,+0
2010-08-16 01:01:30 UTC,-43685.7148774,+0,+0,+0,+0,+0,-56791.3235875,+0,-56783.6399659,+0,+0,+0,+0,+0,-30574.1915928,+0,+0,-39304.7031968,-39306.1237978,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,-56863.3084209,+0,-56855.6127591,+0,+0,+0,+0,+0,+0,-26239.9761833,+0,-39354.3600878,-39355.7827543,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,-56802.2114725,+0,-56794.5260295,+0,+0,+0,-26210.0276153,+0,+0,-26210.6161085,+0,-39310.327789,-39311.7486239,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,-17474.469976,+0,-56785.8633457,+0,+0,+0,+0,+0,-26202.1662971,+0,+0,-26202.7545556,+0,-39298.5375521,-39299.9578966,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,-17485.8288772,+0,-56822.6562651,+0,+0,+0,+0,+0,-26221.0968093,+0,+0,-26221.6856329,+0,+0,-39328.4843492,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,-17485.4425009,+0,-56821.4007156,+0,+0,+0,+0,+0,-26221.6848624,+0,+0,+0,+0,+0,-39329.3663413,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,-17493.043122,-39356.4637128,-56846.0993214,+0,+0,+0,+0,+0,-26235.1598609,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,-17490.54691,-39350.8477415,-56837.9877532,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,-39358.5405473,-56849.0990491,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,-39391.6611872,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,+0,-39445.7156046,+0,+0,+0,-21915.9766866,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+0,-39431.8077564,+0,+0,+0,-21908.2493425,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21911.9048646,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21900.5214459,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
