# file...... Output/Qh/house_Qh_file_053.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4A_tm_3_A_4_Meter_88_1041:Qh,house_3_5A_tm_3_A_5_Meter_88_1042:Qh,house_3_6A_tm_3_A_6_Meter_88_1043:Qh,house_3_7A_tm_3_A_7_Meter_88_1044:Qh,house_3_8A_tm_3_A_8_Meter_88_1045:Qh,house_3_9A_tm_3_A_9_Meter_88_1046:Qh,house_3_10A_tm_3_A_10_Meter_88_1047:Qh,house_3_11A_tm_3_A_11_Meter_88_1048:Qh,house_3_12A_tm_3_A_12_Meter_88_1049:Qh,house_3_13A_tm_3_A_13_Meter_88_1050:Qh,house_3_14A_tm_3_A_14_Meter_88_1051:Qh,house_3_15A_tm_3_A_15_Meter_88_1052:Qh,house_3_1B_tm_3_B_1_Meter_90_1053:Qh,house_3_2B_tm_3_B_2_Meter_90_1054:Qh,house_3_3B_tm_3_B_3_Meter_90_1055:Qh,house_3_4B_tm_3_B_4_Meter_90_1056:Qh,house_3_5B_tm_3_B_5_Meter_90_1057:Qh,house_3_6B_tm_3_B_6_Meter_90_1058:Qh,house_3_7B_tm_3_B_7_Meter_90_1059:Qh,house_3_8B_tm_3_B_8_Meter_90_1060:Qh
2010-08-16 08:04:30 UTC,+0,-43613.7771757,+0,+0,+0,+0,+0,+0,+0,-17447.3006043,-39253.6851646,+0,+0,-34904.0917332,-26177.4109344,+0,+0,+0,+0,+0
2010-08-16 08:05:00 UTC,+0,-43615.2181628,+0,+0,+0,+0,+0,+0,+0,-17447.8770751,-39254.9821044,+0,+0,-34911.4257954,-26182.9112958,+0,+0,+0,+0,+0
2010-08-16 08:05:30 UTC,+0,-43629.0723103,+0,+0,+0,+0,+0,+0,+0,-17453.4194627,-39267.4513313,+0,+0,-34932.6259358,-26198.8108659,+0,+0,+0,+0,+0
2010-08-16 08:06:00 UTC,-61060.0156915,+0,+0,+0,+0,+0,-52342.7676915,+0,+0,+0,-39259.0851436,-17449.5448363,+0,-34922.1095081,+0,+0,+0,+0,+0,+0
2010-08-16 08:06:30 UTC,-60975.5055515,+0,+0,+0,+0,+0,-52270.3201596,+0,+0,+0,-39204.7462849,-17425.3923431,+0,-34904.6306318,+0,+0,+0,+0,-21815.4162865,+0
2010-08-16 08:07:00 UTC,-60930.8906568,+0,-30469.553823,-60928.9065276,+0,-52226.4488776,-52232.0733989,+0,-52229.3335513,+0,-39176.0595203,-17412.6416724,+0,-34942.4746673,+0,+0,+0,+0,-21839.0687486,+0
2010-08-16 08:07:30 UTC,-60902.5770705,+0,-30455.3945682,-60900.5938586,+0,-52202.180025,-52207.8011677,+0,-52205.0631065,+0,+0,-17404.5498173,+0,+0,+0,+0,+0,+0,-21843.5240965,+0
2010-08-16 08:08:00 UTC,-60861.4839132,+0,-30434.8444165,-60859.5020324,+0,-52166.957225,-52172.5734637,+0,-52169.8379959,+0,+0,-17392.8056361,+0,+0,+0,+0,+0,+0,-21849.6898298,+0
2010-08-16 08:08:30 UTC,-60925.7463382,+0,-30466.9812163,-60923.7623758,+0,-52222.03945,-52227.6633572,+0,-52224.9238342,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21805.1089622,+0
2010-08-16 08:09:00 UTC,-60878.425421,+0,-30443.3166436,-60876.4429914,+0,-52181.3526286,-52187.0968167,+0,-52184.3602796,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52242.4824915
2010-08-16 08:09:30 UTC,-60910.5489377,+0,-30459.463376,-60908.7297957,+0,-52209.0278692,+0,+0,-52212.0374688,+0,+0,+0,+0,+0,+0,+0,-21774.3501367,+0,+0,-52247.2861059
2010-08-16 08:10:00 UTC,-60905.9307783,+0,+0,+0,+0,-52205.0694341,+0,+0,-52208.0787549,+0,+0,+0,+0,+0,+0,-52110.0540407,-21717.8314195,-60793.3889374,+0,-52111.6771898
2010-08-16 08:10:30 UTC,-60901.6977219,+0,+0,+0,+0,+0,+0,-47850.954667,-52204.4501533,+0,+0,+0,+0,+0,+0,-52119.3460658,-21721.704278,-60804.2292589,+0,-52120.9695811
2010-08-16 08:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,-47826.7769679,-52178.0723888,+0,+0,+0,+0,+0,+0,-52166.4357697,-21741.3309709,-60859.16535,+0,-52168.061139
2010-08-16 08:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,-47867.5358314,-52222.5401321,+0,+0,+0,+0,+0,+0,-52142.6308875,+0,-60831.3939464,+0,-52144.2553194
2010-08-16 08:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,-47896.0561389,+0,-17420.9063392,+0,+0,+0,+0,-26131.3270004,-52252.865343,+0,-60959.9963723,+0,-52254.4941139
2010-08-16 08:12:30 UTC,+0,+0,+0,+0,-34872.1477949,+0,+0,-47944.6801036,+0,-17438.6387092,+0,+0,+0,+0,-26130.2321043,-52250.6760599,+0,-60957.4422966,+0,-52252.3047449
2010-08-16 08:13:00 UTC,+0,+0,+0,+0,-34928.6695857,+0,+0,-48022.3882587,+0,-17466.9049514,+0,+0,+0,+0,-26131.5918705,-52253.3949594,+0,-60960.6142367,+0,-52255.0237511
2010-08-16 08:13:30 UTC,+0,+0,+0,+0,-34923.3670346,+0,+0,-48015.0981246,+0,-17464.253174,+0,+0,+0,+0,-26190.591237,-52371.3661825,+0,-61098.2425823,+0,+0
2010-08-16 08:14:00 UTC,+0,+0,+0,+0,-34887.0754588,+0,+0,-47965.2031827,+0,+0,+0,-17445.9480234,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:14:30 UTC,+0,+0,+0,+0,-34903.1333171,+0,+0,-47987.2800941,+0,+0,+0,-17453.9783617,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:15:00 UTC,+0,+0,+0,+0,-34977.5911416,+0,+0,+0,+0,+0,+0,-17491.1976507,+0,+0,+0,+0,+0,+0,-21783.9572622,+0
2010-08-16 08:15:30 UTC,+0,+0,+0,+0,-34919.3094008,+0,+0,+0,+0,+0,+0,-17462.05172,+0,+0,+0,+0,+0,+0,-21829.3427455,+0
2010-08-16 08:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-65363.1501931,+0,+0,+0,+0,+0,-21794.1561275,+0
2010-08-16 08:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-65296.7488687,+0,+0,+0,-21772.7221935,+0,-21772.0141828,+0
2010-08-16 08:17:00 UTC,+0,-43560.9354754,+0,+0,+0,+0,+0,+0,+0,+0,-39206.187214,+0,-65372.5970157,+0,+0,+0,-21798.0153291,+0,-21797.3062304,+0
2010-08-16 08:17:30 UTC,+0,-43587.8045158,+0,+0,+0,+0,+0,+0,+0,+0,-39230.3703845,+0,-65402.8413683,+0,+0,+0,-21808.1009347,+0,+0,+0
2010-08-16 08:18:00 UTC,+0,-43511.2278796,+0,+0,+0,+0,+0,+0,+0,+0,-39161.4484643,+0,-65417.0939602,-34899.4414475,+0,+0,-21812.8537556,+0,+0,+0
2010-08-16 08:18:30 UTC,+0,-43496.0142032,-30447.4959005,-60884.8884315,+0,+0,+0,+0,+0,+0,-39147.7555702,+0,-65413.4710565,-34897.4706861,+0,+0,-21811.6456225,+0,+0,+0
2010-08-16 08:19:00 UTC,+0,-43510.390769,-30457.5596255,-60905.0117889,+0,+0,-52220.1127527,+0,+0,-17405.9545149,-39160.6950329,+0,-65442.1308874,-34912.7616164,+0,+0,+0,+0,+0,+0
2010-08-16 08:19:30 UTC,+0,-43496.2005612,-30447.6263527,-60885.1492849,+0,+0,-52194.4822883,+0,+0,-17400.2776752,-39147.9232992,+0,-65439.5654862,-34911.3928936,-26182.878538,+0,+0,+0,+0,+0
2010-08-16 08:20:00 UTC,+0,-43551.5834841,-30486.3948953,-60962.6706041,+0,+0,-52260.9405139,+0,+0,-17422.4337954,-39197.7106172,+0,-65334.273958,-34855.2165181,-26140.7477008,+0,+0,+0,+0,+0
2010-08-16 08:20:30 UTC,+0,-43499.6273297,-30450.0251215,-60889.9458459,+0,+0,-52198.5943312,+0,+0,-17401.6485654,-39150.948219,+0,+0,-34901.8893981,-26175.7511606,+0,+0,+0,+0,+0
2010-08-16 08:21:00 UTC,+0,+0,-30440.3718839,-60870.6432968,+0,+0,-52182.0464551,+0,+0,+0,+0,-17395.973865,+0,-34914.6402027,-26185.3139363,+0,+0,+0,+0,+0
2010-08-16 08:21:30 UTC,+0,+0,+0,+0,+0,+0,-52210.4372892,+0,+0,+0,+0,-17405.4387871,+0,-34864.7891188,+0,+0,+0,+0,+0,+0
2010-08-16 08:22:00 UTC,+0,+0,+0,+0,+0,+0,-52281.5617596,+0,+0,+0,+0,-17429.1502271,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:22:30 UTC,-60905.3472506,+0,+0,+0,+0,+0,-52210.2383861,+0,+0,+0,+0,-17405.3724774,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:23:00 UTC,-60945.9484703,+0,+0,+0,+0,-52239.3704232,+0,+0,-52242.2554729,+0,+0,-17416.9761045,+0,+0,+0,+0,+0,+0,-21761.1800509,+0
2010-08-16 08:23:30 UTC,-60965.9316349,+0,+0,+0,-34840.5226951,-52256.4989051,+0,+0,-52259.3850781,+0,+0,+0,+0,+0,+0,+0,-21739.0130471,+0,-21738.3064872,+0
2010-08-16 08:24:00 UTC,-60964.0558538,+0,+0,+0,-34839.4507077,-52254.8910876,+0,+0,-52257.777155,+0,+0,+0,+0,+0,+0,-52134.6926147,-21728.1006232,-60840.536332,-21727.3945331,+0
2010-08-16 08:24:30 UTC,-60925.3826382,+0,+0,+0,-34817.3494109,-52221.7425106,+0,+0,-52224.6264047,+0,+0,+0,+0,+0,+0,-52136.0254423,-21728.6561372,-60823.5233908,-21727.9500232,+0
2010-08-16 08:25:00 UTC,-60824.9835891,+0,+0,+0,-34759.9725091,-52135.6859052,+0,+0,-52138.5641559,+0,+0,+0,+0,+0,+0,-52174.2288444,-21744.5790747,-60868.0922476,-21743.8722752,+0
2010-08-16 08:25:30 UTC,-60828.4934351,+0,+0,+0,-34761.9783458,-52138.6943544,+0,+0,-52141.5728024,-17384.5939876,+0,+0,+0,+0,+0,-52191.6000625,-21751.8192894,-60888.3578597,+0,-52193.1057274
2010-08-16 08:26:00 UTC,-60807.327672,+0,+0,+0,-34749.8823554,-52120.5522131,+0,+0,-52123.4294714,-17377.5166017,+0,+0,+0,+0,+0,-52236.5273247,+0,-60940.7709076,+0,-52238.034551
2010-08-16 08:26:30 UTC,-60901.6603937,+0,+0,+0,-34803.7924211,-52201.4090927,+0,+0,-52204.2916532,-17404.4768079,+0,+0,+0,+0,-26123.2638265,-52236.8153493,+0,-60941.1069229,+0,-52238.3225856
2010-08-16 08:27:00 UTC,-60921.5770583,+0,+0,+0,+0,+0,+0,+0,-52221.3642541,-17410.1689717,+0,+0,+0,+0,-26131.9208752,-52254.125456,+0,-60961.3012415,+0,-52255.633294
2010-08-16 08:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-52297.4238317,+0,+0,+0,+0,+0,-26115.7061144,-52221.7034083,+0,-60923.4770283,+0,-52223.2101195
2010-08-16 08:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,-47926.8694711,-52287.2825095,+0,+0,+0,+0,+0,-26140.2176976,-52270.7152785,+0,+0,+0,-52272.2236928
2010-08-16 08:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,-47903.5638639,+0,+0,+0,-17423.5110729,+0,+0,-26156.2362498,-52302.7450015,+0,+0,+0,-52304.2545288
2010-08-16 08:29:00 UTC,+0,+0,+0,-61023.0079338,+0,+0,+0,-47947.5757759,+0,+0,-39240.9992896,-17439.5201026,+0,+0,+0,+0,+0,+0,+0,-52393.6176239
2010-08-16 08:29:30 UTC,+0,+0,-30535.3553744,-61060.5716613,+0,+0,+0,-47977.0906095,+0,+0,-39260.661501,-17450.2559193,+0,+0,+0,+0,+0,+0,+0,-52385.9399756
2010-08-16 08:30:00 UTC,+0,+0,-30557.0761127,-61104.0043107,+0,+0,+0,-48011.2168138,+0,+0,-39288.5889172,-17462.6690895,+0,+0,+0,+0,-21828.2738213,+0,+0,+0
2010-08-16 08:30:30 UTC,+0,-43646.5774027,-30552.891489,-61095.6367633,+0,+0,+0,-48004.6422061,+0,+0,-39283.2085418,-17460.2776218,+0,+0,+0,+0,-21817.7916959,+0,+0,+0
2010-08-16 08:31:00 UTC,+0,-43593.4694046,-30515.7154149,-61021.2997245,+0,+0,+0,-47946.2335899,+0,+0,-39235.409444,+0,+0,+0,+0,+0,-21802.4601194,+0,-21801.7508296,+0
2010-08-16 08:31:30 UTC,+0,-43542.951214,-30480.3522288,-60950.5877283,+0,+0,-52250.5819896,-47890.6732684,+0,+0,-39189.9412652,+0,+0,-34855.918365,+0,+0,-21785.6743841,+0,-21784.9658163,+0
2010-08-16 08:32:00 UTC,+0,-43484.5928996,-30439.5008856,-60868.901653,+0,+0,-52180.5533628,-47826.4903186,+0,-17395.6339923,-39137.416694,+0,+0,-34854.759319,+0,+0,-21784.9499514,+0,-21784.2414147,+0
2010-08-16 08:32:30 UTC,+0,-43465.088062,+0,+0,+0,+0,-52157.1480091,-47805.0387409,+0,-17387.8310176,-39119.8616421,+0,+0,-34866.1856398,+0,+0,+0,+0,-21791.3828434,+0
2010-08-16 08:33:00 UTC,+0,-43446.7957002,+0,+0,+0,+0,-52135.1975979,+0,+0,-17380.513098,-39103.3978619,+0,+0,-34809.8534437,+0,+0,+0,+0,-21756.1753286,+0
2010-08-16 08:33:30 UTC,+0,-43397.3100796,+0,+0,+0,+0,-52075.8159977,+0,+0,-17360.7162112,+0,+0,-65264.4325756,-34817.9539162,+0,+0,+0,+0,+0,+0
2010-08-16 08:34:00 UTC,+0,-43494.6113029,+0,+0,-34794.124435,+0,-52192.5752153,+0,+0,+0,+0,+0,-65212.6579393,-34790.3304974,-26092.084855,+0,+0,+0,+0,+0
2010-08-16 08:34:30 UTC,+0,+0,+0,+0,-34774.2660124,+0,-52162.7864084,+0,+0,+0,+0,+0,-65247.8012623,-34809.080579,-26106.1469337,+0,+0,+0,+0,+0
2010-08-16 08:35:00 UTC,+0,+0,+0,+0,-34816.3771795,+0,+0,+0,+0,+0,+0,+0,-65152.8089572,-34758.3991537,-26068.1371695,+0,+0,+0,+0,+0
2010-08-16 08:35:30 UTC,+0,+0,+0,+0,-34813.0763738,+0,+0,+0,+0,+0,+0,-17408.961593,-65087.5234643,+0,-26042.0141423,+0,+0,+0,+0,+0
2010-08-16 08:36:00 UTC,+0,+0,+0,+0,-34828.3050024,+0,+0,+0,+0,+0,+0,-17416.577262,-65212.3640148,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:36:30 UTC,+0,+0,+0,+0,-34819.4788654,+0,+0,+0,+0,+0,+0,-17412.1634083,-65192.1707576,+0,+0,+0,-21739.3119071,+0,+0,+0
2010-08-16 08:37:00 UTC,+0,+0,+0,+0,-34782.9319739,-52170.1216008,+0,+0,+0,+0,+0,-17393.8867122,-65147.4742638,+0,+0,+0,-21722.9434753,+0,+0,+0
2010-08-16 08:37:30 UTC,-60846.7573899,+0,+0,+0,-34772.4159857,-52154.3492234,+0,+0,+0,+0,+0,-17388.6277817,-65321.9910361,+0,+0,-52276.6600202,-21781.1397181,-60970.4267687,+0,+0
2010-08-16 08:38:00 UTC,-60912.129739,+0,+0,+0,+0,-52210.3828461,+0,+0,-52213.2659949,+0,+0,+0,+0,+0,+0,-52176.9143417,-21745.6983739,-60871.2252024,+0,+0
2010-08-16 08:38:30 UTC,-60861.2400423,+0,+0,+0,+0,-52166.7629656,+0,+0,-52169.6432538,-17392.9247082,+0,+0,+0,+0,+0,-52257.0154711,-21779.0840179,-60964.6727915,-21778.3757335,+0
2010-08-16 08:39:00 UTC,-60832.336193,+0,+0,+0,+0,-52141.9881576,+0,+0,-52144.8668211,-17384.664014,+0,+0,+0,+0,+0,-52280.9410738,+0,-60992.5848812,-21788.3473439,+0
2010-08-16 08:39:30 UTC,-60912.3890614,+0,-30460.3392306,-60910.5698696,+0,-52210.6051231,+0,+0,-52213.4882871,-17407.5430518,+0,+0,+0,+0,+0,-52349.6756642,+0,-61072.7720397,-21816.9942502,+0
2010-08-16 08:40:00 UTC,-60937.5208855,+0,-30472.9073581,-60935.7010145,+0,-52232.1467559,+0,+0,-52235.0313323,-17414.7257034,+0,+0,+0,+0,+0,-52373.056043,+0,-61100.048061,-21826.7386235,+0
2010-08-16 08:40:30 UTC,-61014.5202623,+0,-30511.4138318,-61012.6983092,+0,-52298.1464335,+0,+0,-52301.0353366,+0,+0,+0,+0,+0,-26157.8822155,-52306.0361736,+0,-61021.8613303,-21798.8063716,-52307.5458154
2010-08-16 08:41:00 UTC,-61095.4383461,+0,-30551.880003,-61093.6142018,+0,-52367.5050126,+0,+0,-52370.3984633,+0,-39281.9080247,+0,+0,+0,-26158.5169865,-52307.3054234,+0,-61023.3420627,+0,-52308.8151092
2010-08-16 08:41:30 UTC,-61235.9826998,+0,-30622.1645539,-61234.154745,+0,+0,+0,+0,-52490.8733311,+0,-39372.2763113,+0,+0,+0,-26104.7285314,-52199.7533033,+0,+0,+0,-52201.2592515
2010-08-16 08:42:00 UTC,-61192.0881372,+0,-30600.213408,-61190.2613737,+0,+0,+0,+0,-52453.2468344,+0,-39344.0526486,-17487.3215928,+0,+0,-26125.9312041,-52242.1488742,+0,+0,+0,-52243.656296
2010-08-16 08:42:30 UTC,-61307.4868165,+0,-30657.9229039,+0,+0,+0,+0,+0,-52552.1667841,+0,-39418.2525717,-17520.3019522,+0,+0,-26137.5133434,+0,+0,+0,+0,-52266.8160422
2010-08-16 08:43:00 UTC,+0,+0,+0,+0,+0,+0,-52616.4942604,+0,-52613.6773287,+0,-39464.3916703,-17540.8098437,+0,+0,+0,+0,-21769.9271026,+0,+0,-52233.0357559
2010-08-16 08:43:30 UTC,+0,-43881.9294196,+0,+0,+0,+0,-52657.347983,+0,+0,+0,-39495.0337708,-17554.4296342,+0,+0,+0,+0,-21713.2607979,+0,+0,-52100.5903406
2010-08-16 08:44:00 UTC,+0,-43894.4788487,+0,+0,-35113.9997336,+0,-52672.4070066,-48277.2863137,+0,-17559.6101833,-39506.3287058,-17559.4500033,+0,-34709.9400175,+0,+0,-21694.4342698,+0,+0,-52055.4188826
2010-08-16 08:44:30 UTC,+0,-43945.7535407,+0,+0,-35155.0170892,+0,-52733.935448,-48333.6786652,+0,-17580.1227835,-39552.4777602,+0,+0,-34708.779567,+0,+0,-21693.7089594,+0,+0,-52053.6786049
2010-08-16 08:45:00 UTC,+0,-43826.1200918,+0,+0,-35059.3159273,+0,-52590.3780836,-48202.1047678,+0,-17532.2630471,-39444.8033813,+0,+0,-34687.1097361,+0,+0,-21680.1647734,+0,+0,-52021.1813442
2010-08-16 08:45:30 UTC,+0,-43712.7369842,+0,+0,-34968.6147511,+0,-52454.3209822,-48077.4050663,+0,-17486.9037742,+0,+0,+0,-34883.0044281,+0,+0,-21802.6038501,+0,+0,+0
2010-08-16 08:46:00 UTC,+0,-43577.4253098,+0,+0,-34860.3717548,+0,-52291.9501068,-47928.588163,+0,+0,+0,+0,+0,-34945.2996379,+0,+0,+0,+0,-21840.8289421,+0
2010-08-16 08:46:30 UTC,+0,-43543.6987602,+0,+0,-34833.3920971,+0,-52251.4790279,-47891.4954265,+0,+0,+0,+0,+0,-34889.9251096,+0,+0,+0,+0,-21806.2199668,+0
2010-08-16 08:47:00 UTC,+0,-43490.1333542,+0,+0,-34790.5422859,+0,+0,-47832.5837563,+0,+0,+0,+0,+0,-34933.112267,+0,+0,+0,+0,-21833.2118583,+0
2010-08-16 08:47:30 UTC,+0,+0,+0,+0,-34732.1166278,+0,+0,-47752.2577791,+0,+0,+0,+0,+0,-34928.6309359,-26195.8066267,+0,+0,+0,-21830.4110349,+0
2010-08-16 08:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,-47745.0537205,+0,+0,+0,+0,+0,+0,-26223.1800477,+0,+0,+0,-21853.2229316,+0
2010-08-16 08:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,-47682.203096,+0,+0,+0,-17344.1016252,+0,+0,-26225.9916869,+0,+0,+0,+0,+0
2010-08-16 08:49:00 UTC,+0,+0,+0,-60757.6563514,+0,+0,+0,+0,+0,+0,+0,-17363.6818774,-65623.8774997,+0,-26247.4321424,+0,+0,+0,+0,+0
2010-08-16 08:49:30 UTC,+0,+0,-30381.8033084,-60753.5299683,+0,+0,+0,+0,+0,+0,+0,-17362.5025448,-65510.5260354,+0,+0,+0,-21844.0106094,-61146.4046346,+0,+0
2010-08-16 08:50:00 UTC,+0,+0,-30413.5715359,-60817.0534997,+0,+0,+0,+0,+0,-17380.8154365,+0,-17380.6577505,-65373.6104672,+0,+0,+0,-21798.3532859,-61018.6081543,+0,+0
2010-08-16 08:50:30 UTC,+0,+0,-30421.1928417,-60832.2930136,+0,-52143.5086461,+0,+0,+0,-17385.1709927,+0,-17385.0132457,-65338.6923908,+0,+0,-52275.3101664,-21786.7091308,-60986.0157514,+0,+0
2010-08-16 08:51:00 UTC,+0,+0,-30444.2491031,-60878.3961582,+0,-52183.0268222,+0,+0,+0,-17398.347586,+0,-17398.1896546,-65324.4191015,+0,+0,-52263.8903093,-21781.949407,-60972.693116,+0,+0
2010-08-16 08:51:30 UTC,+0,+0,-30461.0822131,-60912.0555328,+0,-52211.8785872,+0,+0,+0,-17407.9676642,+0,+0,-65420.2004328,+0,+0,-52340.523598,-21813.8896728,-61062.0950547,+0,+0
2010-08-16 08:52:00 UTC,-60925.5767072,+0,-30466.934216,-60923.757159,+0,-52221.9088559,+0,+0,-52224.792761,+0,+0,+0,-65383.3489756,+0,+0,-52311.0392684,+0,-61027.6980416,+0,+0
2010-08-16 08:52:30 UTC,-60924.7856369,+0,-30466.5386111,+0,+0,-52221.2307935,+0,+0,-52224.1146541,+0,-39172.1804208,+0,-65343.9473609,+0,+0,-52279.5145934,+0,-60990.9207207,+0,+0
2010-08-16 08:53:00 UTC,-60951.9605587,+0,+0,+0,+0,-52244.5236585,+0,+0,-52247.4090464,+0,-39189.6535643,+0,-65370.5542416,+0,+0,-52300.8023827,+0,-61015.7554845,-21796.6250545,+0
2010-08-16 08:53:30 UTC,-60928.1272337,+0,+0,+0,+0,-52224.0950285,-52229.7669008,+0,-52226.9790768,+0,-39174.3290266,+0,-65380.2258575,+0,+0,-52308.5405059,+0,-61024.7829349,-21799.8501163,+0
2010-08-16 08:54:00 UTC,-60970.0104593,+0,+0,+0,-34842.8536965,-52259.9950514,-52265.6719856,+0,-52262.881454,+0,-39201.2594304,+0,+0,+0,-26201.4477465,-52393.1471667,+0,+0,-21835.1121149,+0
2010-08-16 08:54:30 UTC,-60937.3634815,+0,+0,+0,-34824.1963249,+0,-52237.6848267,+0,-52234.8964054,+0,-39180.2678217,+0,+0,+0,-26168.4853856,-52327.2376297,+0,+0,-21807.6426227,-52328.7480079
2010-08-16 08:55:00 UTC,-61001.042435,-43577.6957735,+0,+0,-34860.5881128,+0,-52292.2746568,+0,-52289.4821197,+0,-39221.2126119,+0,+0,+0,-26154.6266663,-52299.5265763,+0,+0,-21796.0933292,-52301.0359917
2010-08-16 08:55:30 UTC,-61074.4220996,-43630.1183837,+0,+0,-34902.5237429,+0,-52355.1805753,+0,-52352.3832992,-17453.851937,-39268.394836,-17453.69323,+0,+0,-26138.5417457,-52267.3641466,+0,+0,-21782.6888099,-52268.8724445
2010-08-16 08:56:00 UTC,-61169.1757878,-43697.8106448,+0,+0,-34956.6743789,+0,-52436.4097208,+0,-52433.6063289,-17480.9324444,-39329.320292,-17480.7733595,+0,-34870.2244862,-26152.0032909,+0,-21794.6160672,+0,+0,-52295.7902671
2010-08-16 08:56:30 UTC,-61191.6096995,-43713.8374838,+0,+0,-34969.4950993,+0,-52455.6415563,+0,-52452.8367174,-17487.3440327,-39343.7450202,-17487.1848584,+0,-34910.7615868,+0,+0,-21819.9527674,+0,+0,-52356.5819392
2010-08-16 08:57:00 UTC,-61178.7321821,-43704.6377561,+0,+0,-34962.1357478,+0,-52444.6020959,+0,-52441.7980873,-17483.6636524,-39335.4649364,-17483.5045294,+0,-34909.050831,+0,+0,-21818.8835023,+0,+0,-52354.0163959
2010-08-16 08:57:30 UTC,+0,-43782.1703345,+0,+0,-35024.1581792,+0,-52537.6393936,+0,-52534.8283878,+0,+0,-17514.5212524,+0,-34888.1032976,+0,+0,-21805.7907709,+0,+0,-52322.602318
2010-08-16 08:58:00 UTC,+0,-43759.7452469,+0,+0,-35006.2191595,+0,+0,+0,-52507.9208261,+0,+0,+0,+0,-34882.4079989,+0,+0,-21802.2310669,+0,+0,-52314.0613344
2010-08-16 08:58:30 UTC,+0,-43803.7326175,+0,-61315.612182,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34871.5164739,+0,+0,+0,+0,+0,-52297.7278027
2010-08-16 08:59:00 UTC,+0,-43740.9959211,-30618.9852968,-61227.7975237,+0,+0,+0,-48108.4844832,+0,+0,+0,+0,+0,-34859.9847139,+0,+0,+0,+0,+0,-52280.4341395
2010-08-16 08:59:30 UTC,+0,+0,-30560.2627008,-61110.3761908,+0,+0,+0,-48016.2233721,+0,+0,+0,+0,+0,-34905.9453653,+0,+0,+0,+0,+0,+0
2010-08-16 09:00:00 UTC,+0,+0,-30557.5147745,-61104.8814553,+0,+0,+0,-48011.9060101,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:00:30 UTC,+0,+0,-30524.3570943,-61038.579569,+0,+0,+0,-47959.8108298,+0,-17444.1290912,+0,+0,+0,+0,-26166.0689462,+0,+0,+0,-21805.6288603,+0
2010-08-16 09:01:00 UTC,+0,+0,-30481.2410743,-60952.3650568,+0,+0,+0,-47892.0697634,+0,-17419.4884004,+0,+0,+0,+0,-26142.423103,+0,+0,+0,-21785.9233753,+0
2010-08-16 09:01:30 UTC,+0,+0,-30413.1658992,-60816.2423921,+0,+0,+0,-47785.1145195,+0,-17380.5836161,+0,+0,+0,+0,-26121.0258384,+0,+0,-60935.8863625,-21768.0917644,+0
2010-08-16 09:02:00 UTC,+0,+0,-30444.4732974,+0,+0,+0,+0,-47834.3026461,+0,-17398.4757125,+0,-17398.3177793,+0,+0,-26112.3303897,+0,-21761.5286337,-60915.6024679,-21760.8453308,+0
2010-08-16 09:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,-47781.036597,+0,+0,+0,-17378.9426167,+0,+0,-26125.6989068,+0,-21772.6698674,-60946.7872411,-21771.9861098,+0
2010-08-16 09:03:00 UTC,+0,+0,+0,+0,+0,-52162.6263299,+0,-47815.2502202,+0,+0,+0,-17391.3875891,+0,+0,+0,+0,-21777.3329879,-60959.8395081,+0,+0
2010-08-16 09:03:30 UTC,+0,+0,+0,+0,+0,-52040.1649996,+0,-47702.9955897,+0,+0,+0,-17350.5557286,-65329.879462,+0,+0,-52268.11847,-21783.7459989,-60977.7897954,+0,+0
2010-08-16 09:04:00 UTC,+0,+0,+0,+0,-34643.9511142,-51961.6715102,+0,-47631.0442438,+0,+0,-38977.4719895,-17324.38391,-65424.844928,+0,+0,-52344.0985922,-21815.4141294,-61066.4302092,+0,+0
2010-08-16 09:04:30 UTC,+0,+0,+0,+0,-34789.134309,-52179.4241579,-52185.0897319,+0,+0,+0,-39140.8191719,+0,-65416.5799906,+0,+0,-52337.4859678,-21812.658021,-61058.7157473,+0,+0
