# file...... Output/Qh/house_Qh_file_003.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_3C_tm_0_C_3_Meter_5_41:Qh,house_0_4C_tm_0_C_4_Meter_5_42:Qh,house_0_5C_tm_0_C_5_Meter_5_43:Qh,house_0_6C_tm_0_C_6_Meter_5_44:Qh,house_0_7C_tm_0_C_7_Meter_5_45:Qh,house_0_8C_tm_0_C_8_Meter_5_46:Qh,house_0_1C_tm_0_C_1_Meter_6_47:Qh,house_0_2C_tm_0_C_2_Meter_6_48:Qh,house_0_3C_tm_0_C_3_Meter_6_49:Qh,house_0_4C_tm_0_C_4_Meter_6_50:Qh,house_0_5C_tm_0_C_5_Meter_6_51:Qh,house_0_6C_tm_0_C_6_Meter_6_52:Qh,house_0_7C_tm_0_C_7_Meter_6_53:Qh,house_0_8C_tm_0_C_8_Meter_6_54:Qh,house_0_9C_tm_0_C_9_Meter_6_55:Qh,house_0_10C_tm_0_C_10_Meter_6_56:Qh,house_0_11C_tm_0_C_11_Meter_6_57:Qh,house_0_12C_tm_0_C_12_Meter_6_58:Qh,house_0_13C_tm_0_C_13_Meter_6_59:Qh,house_0_14C_tm_0_C_14_Meter_6_60:Qh
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21803.9959658,+0,-39245.6817675,+0,+0,+0,-39243.6572765,+0,+0,-47962.4462469,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21807.3673678,+0,-39251.7499879,+0,+0,+0,-39249.7251204,+0,+0,-47969.8620886,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21809.7783142,+0,-39256.0894745,+0,+0,+0,+0,+0,+0,-47975.1652819,+0
2010-08-16 00:22:00 UTC,+0,+0,+0,-61053.4905839,+0,+0,+0,+0,+0,+0,+0,-39252.5259501,+0,+0,+0,+0,+0,+0,-47970.8103753,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,-61060.5006585,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,-61066.3743284,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,+0,-61064.7769513,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,+0,-61060.4483566,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34895.4120487,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,-61046.6877135,+0,+0,+0,+0,+0,+0,-61046.9949919,+0,+0,-34885.5952155,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,-61040.5345011,+0,+0,+0,+0,+0,+0,-61040.8420763,+0,+0,-34882.0790795,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,-61044.1878856,+0,+0,+0,+0,+0,+0,-61042.054438,+0,+0,-34882.7718939,-26163.2207303,+0,+0,-17442.4013638,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,-61039.4989251,+0,+0,+0,+0,+0,+0,-61037.3660043,+0,+0,-34880.0926485,-26161.2111781,+0,+0,-17441.0616417,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,-61023.1422285,+0,+0,+0,+0,+0,+0,-61016.8635832,+0,+0,-34868.376365,-26152.4234487,+0,+0,-17435.2030655,+0,-61017.3016048
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61019.6640218,+0,+0,-34869.9766995,-26153.6237702,+0,+0,-17436.0032921,+0,-61020.102067
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61025.6598256,+0,+0,-34873.4030527,-26156.1936862,+0,+0,+0,+0,-61026.0979216
2010-08-16 00:28:00 UTC,+0,+0,-43601.4470491,+0,+0,+0,+0,+0,+0,+0,-61031.1717868,+0,+0,-34876.55291,+0,+0,+0,+0,+0,-61031.6099294
2010-08-16 00:28:30 UTC,+0,+0,-43611.48999,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61051.7689998
2010-08-16 00:29:00 UTC,+0,+0,-43610.4562411,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61050.3219472
2010-08-16 00:29:30 UTC,+0,+0,-43612.2934057,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61052.8936296
2010-08-16 00:30:00 UTC,+0,+0,-43611.2494243,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26165.3890604,+0,+0,-61049.9676048
2010-08-16 00:30:30 UTC,+0,+0,-43622.6609425,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26173.7004669,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21808.7315344,+0,+0,+0,+0,+0,+0,-26169.1446505,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21808.0916012,+0,+0,+0,+0,+0,+0,-26168.3767822,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,-56677.5269337,+0,+0,+0,-21800.4915767,+0,+0,+0,+0,+0,+0,-26159.2573652,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,-56686.0360879,+0,+0,+0,-21803.7644566,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,-56686.377152,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,-56686.7783859,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,-56686.708715,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,-34883.0079101,+0,+0,+0,+0,-56680.4386063,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47970.0832125,+0
2010-08-16 00:35:00 UTC,-34882.812365,+0,+0,+0,+0,-56680.1208755,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47958.7566182,+0
2010-08-16 00:35:30 UTC,-34889.0750066,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47965.7849249,+0
2010-08-16 00:36:00 UTC,-34887.2655214,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30523.7566968,+0,+0,+0,+0,+0,-47961.9550994,+0
2010-08-16 00:36:30 UTC,-34880.5182447,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30517.3657371,+0,+0,+0,+0,-17439.4219042,-47951.9131812,+0
2010-08-16 00:37:00 UTC,-34880.5691341,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39235.0119003,-30515.7706256,+0,+0,+0,+0,-17438.5103517,-47949.4068316,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39233.1396607,-30514.3144628,+0,+0,+0,+0,-17437.6782038,-47947.1188079,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39236.158014,-30516.6620329,+0,+0,+0,+0,-17439.019761,-47950.8074725,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,-39242.8088081,+0,+0,+0,-39242.3246506,+0,+0,+0,+0,+0,-17441.7606249,+0,+0
2010-08-16 00:39:00 UTC,+0,-39239.3291892,+0,+0,-43608.0311346,+0,+0,-39238.7670883,+0,+0,+0,-39238.282992,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,-39229.3437893,+0,+0,-43591.3330482,+0,+0,-39229.776907,+0,+0,+0,-39229.292947,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,-39231.918338,+0,+0,-43594.1939216,+0,+0,-39232.3514209,+0,+0,+0,-39231.8674218,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,-39230.4141007,+0,+0,-43592.5223928,+0,+0,-39229.9061773,+0,+0,+0,+0,+0,+0,+0,-39227.3987331,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,-39239.2601778,+0,+0,-43602.3522733,+0,+0,-39239.2681475,+0,+0,+0,+0,+0,+0,+0,-39236.7599805,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,-39241.4553722,+0,+0,-43604.7916031,+0,+0,-39241.4632555,+0,+0,+0,+0,+0,+0,+0,-39238.954919,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,-39236.753521,+0,+0,+0,+0,+0,-39236.7615894,+0,+0,+0,+0,+0,+0,+0,-39234.253616,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21803.8405982,+0,+0,+0,+0,+0,-39243.377646,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21805.4543014,+0,+0,+0,+0,+0,+0,-26165.2122349,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21806.5762512,+0,+0,+0,+0,+0,+0,-26166.5584843,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21803.5839179,+0,+0,+0,+0,+0,+0,-26162.9679254,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26162.5626704,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26162.3954502,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,-61042.4821387,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26164.1741539,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,-61046.2891127,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61062.8979133
2010-08-16 00:46:30 UTC,+0,+0,+0,-61037.354313,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34880.2618276,+0,+0,+0,+0,+0,-61038.1002499
2010-08-16 00:47:00 UTC,+0,+0,+0,-61039.8810015,+0,+0,+0,+0,-65390.9328232,+0,+0,+0,+0,-34879.6134301,+0,+0,+0,+0,+0,-61036.9656042
2010-08-16 00:47:30 UTC,+0,+0,+0,-61028.9029808,+0,+0,+0,+0,-65378.1279134,+0,+0,+0,+0,-34872.7831053,+0,+0,+0,-17437.4065991,+0,-61025.0130612
2010-08-16 00:48:00 UTC,+0,+0,+0,-61021.911347,+0,+0,+0,+0,-65370.6388983,+0,+0,+0,+0,-34868.7883559,+0,+0,+0,-17435.4090762,+0,-61018.0225572
2010-08-16 00:48:30 UTC,+0,+0,+0,-61022.7671387,+0,+0,+0,+0,-65371.5555706,+0,+0,+0,+0,-34869.2773222,+0,+0,+0,-17435.6535775,+0,-61018.8782106
2010-08-16 00:49:00 UTC,+0,+0,-43581.4240646,-61007.6028808,+0,+0,+0,+0,-65356.9689275,+0,+0,+0,+0,-34861.496595,+0,+0,+0,-17431.7629253,+0,-61005.2625366
2010-08-16 00:49:30 UTC,+0,+0,-43586.4241771,-61014.6021498,+0,+0,+0,+0,-65364.466497,+0,+0,+0,+0,-34865.4959074,+0,+0,+0,-17433.7627299,+0,-61012.2610256
2010-08-16 00:50:00 UTC,+0,+0,-43600.5188204,+0,+0,+0,+0,+0,-65383.5418427,+0,+0,+0,+0,-34875.6709737,+0,+0,+0,+0,+0,-61030.0666089
2010-08-16 00:50:30 UTC,+0,+0,-43601.6838655,+0,+0,+0,+0,+0,-65387.3803989,+0,+0,+0,+0,-34877.7185154,-26159.4304735,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,-34878.5991116,+0,-43595.8573561,+0,+0,-56673.2749837,+0,+0,+0,+0,+0,+0,+0,+0,-26158.5828514,+0,+0,+0,-47951.6038383,+0
2010-08-16 00:51:30 UTC,-34878.5227781,+0,-43595.7619461,+0,+0,-56673.1509535,+0,+0,+0,+0,+0,+0,+0,+0,-26158.9900662,+0,+0,+0,-47952.3502853,+0
2010-08-16 00:52:00 UTC,-34875.5555321,+0,-43592.0531565,+0,+0,-56668.329633,-69733.2839495,+0,+0,+0,+0,+0,+0,+0,-26155.4050597,+0,+0,+0,-47945.7787727,+0
2010-08-16 00:52:30 UTC,-34877.9638163,+0,+0,+0,+0,-56672.2427261,-69736.3302913,+0,+0,+0,+0,+0,+0,+0,-26156.547729,+0,+0,+0,-47947.873348,+0
2010-08-16 00:53:00 UTC,-34889.4871125,+0,+0,+0,+0,-56690.9663182,-69761.0415958,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47964.8641166,+0
2010-08-16 00:53:30 UTC,-34885.3466968,+0,+0,+0,+0,-56684.2387766,-69752.7636847,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47959.1724675,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,-69759.9010125,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47964.0798849,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,-69746.3611946,+0,+0,-21800.5063157,+0,+0,+0,+0,+0,+0,+0,+0,-47954.770303,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,-69723.9350648,+0,+0,-21793.4962549,-61015.6384524,+0,-30509.3706541,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,-69715.7522871,+0,+0,-21790.9384453,-61008.4774935,-39222.1794052,-30505.7899576,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21793.1350336,-61014.6271611,-39226.1330665,-30508.8649778,+0,+0,+0,-26150.4301063,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61030.7454664,-39236.49563,-30516.9246189,+0,+0,+0,-26157.3383633,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61028.5116951,-39235.0595239,-30515.8076655,+0,+0,+0,-26156.3809756,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61031.1958874,-39236.7852085,+0,+0,+0,+0,-26157.5314123,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61037.5944051,-39240.8988572,+0,+0,+0,+0,-26160.2737977,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61028.5207576,-39235.0653502,+0,+0,+0,+0,+0,-17438.5341084,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39246.6705225,+0,+0,+0,+0,+0,-17443.6922197,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39245.4130286,+0,-17444.0331727,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39246.4117237,+0,-17444.4770868,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,-39250.5516358,+0,+0,+0,+0,+0,+0,+0,-39243.6437995,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,-39235.6732281,+0,+0,+0,+0,+0,+0,+0,-39233.1653387,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,-39237.6074044,+0,+0,+0,+0,+0,+0,+0,-39235.0993656,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,-43603.6160207,+0,+0,-39240.493961,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,-43606.4093351,+0,+0,-39243.007602,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,-43611.2934712,+0,+0,-39247.999707,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,-43608.5957499,+0,+0,-39245.5720258,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,-43605.2173287,+0,+0,-39242.5662336,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,-43602.6785921,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61036.4528886
2010-08-16 01:06:30 UTC,-34884.6529925,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61040.5400333
2010-08-16 01:07:00 UTC,-34886.8846162,+0,+0,+0,+0,+0,+0,+0,+0,-21803.1260722,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61043.2243002
2010-08-16 01:07:30 UTC,-34887.6938813,+0,+0,+0,+0,+0,+0,+0,+0,-21803.6317994,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61044.6401776
2010-08-16 01:08:00 UTC,-34891.0651242,+0,+0,+0,+0,+0,+0,+0,+0,-21804.7940523,+0,+0,+0,+0,+0,+0,+0,+0,-47964.3803088,-61047.8941204
2010-08-16 01:08:30 UTC,-34886.1008482,-39244.8443487,+0,+0,+0,+0,+0,+0,+0,-21802.1895027,+0,+0,+0,+0,+0,+0,+0,+0,-47958.6512174,-61040.6021997
