# file...... Output/Qh/house_Qh_file_058.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13B_tm_3_B_13_Meter_99_1141:Qh,house_3_14B_tm_3_B_14_Meter_99_1142:Qh,house_3_15B_tm_3_B_15_Meter_99_1143:Qh,house_3_1C_tm_3_C_1_Meter_100_1144:Qh,house_3_2C_tm_3_C_2_Meter_100_1145:Qh,house_3_3C_tm_3_C_3_Meter_100_1146:Qh,house_3_4C_tm_3_C_4_Meter_100_1147:Qh,house_3_5C_tm_3_C_5_Meter_100_1148:Qh,house_3_6C_tm_3_C_6_Meter_100_1149:Qh,house_3_7C_tm_3_C_7_Meter_100_1150:Qh,house_3_8C_tm_3_C_8_Meter_100_1151:Qh,house_3_9C_tm_3_C_9_Meter_100_1152:Qh,house_3_10C_tm_3_C_10_Meter_100_1153:Qh,house_3_11C_tm_3_C_11_Meter_100_1154:Qh,house_3_12C_tm_3_C_12_Meter_100_1155:Qh,house_3_13C_tm_3_C_13_Meter_100_1156:Qh,house_3_14C_tm_3_C_14_Meter_100_1157:Qh,house_3_15C_tm_3_C_15_Meter_100_1158:Qh,house_3_1C_tm_3_C_1_Meter_102_1159:Qh,house_3_2C_tm_3_C_2_Meter_102_1160:Qh
2010-08-16 00:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:00:30 UTC,+0,+0,+0,+0,+0,+0,-17448.0001035,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:01:00 UTC,+0,+0,+0,+0,+0,+0,-17476.4481371,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:01:30 UTC,+0,+0,+0,+0,+0,+0,-17462.1555854,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:02:00 UTC,+0,+0,+0,+0,+0,+0,-17442.6403087,+0,+0,-30522.999829,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56636.8957142,+0,-30503.7972899,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56590.9183895,+0,-30479.0329013,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34818.6820746
2010-08-16 00:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56725.3113606,+0,-30551.4198771,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34902.046972
2010-08-16 00:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56644.5534702,+0,-30507.921924,+0,-26148.9827863,-56647.6452451,+0,+0,+0,+0,+0,+0,-34860.0849248
2010-08-16 00:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56692.9046301,+0,-30533.9649092,+0,-26171.3044497,-56695.9998816,+0,+0,+0,+0,+0,+0,-34888.9511436
2010-08-16 00:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56706.2297176,+0,+0,+0,-26177.4560731,-56709.3259272,-61070.4587464,+0,+0,+0,+0,+0,-34899.0116194
2010-08-16 00:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56606.4175499,+0,+0,+0,-26131.3770613,-56609.5065818,-60962.9634173,+0,+0,+0,+0,+0,-34837.2839599
2010-08-16 00:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56677.6119672,+0,+0,+0,-26164.2444814,-56680.7061193,-61039.6381107,+0,+0,+0,+0,-43599.0405867,-34881.3905767
2010-08-16 00:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56840.4483447,-56844.5885789,+0,+0,-26239.4190674,-56843.5541984,-61215.0090065,+0,+0,+0,+0,-43731.6956455,+0
2010-08-16 00:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56837.2950896,-56841.4349846,+0,+0,+0,-56840.4007171,-61211.6130262,+0,+0,+0,+0,-43724.6052729,+0
2010-08-16 00:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56848.2654654,-56852.4065412,+0,+0,+0,-56851.3718809,-61223.427859,+0,+0,+0,+0,-43730.4008729,+0
2010-08-16 00:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-56926.9676136,+0,+0,+0,-56925.9302866,-61303.7197151,+0,+0,+0,+0,-43785.1948357,+0
2010-08-16 00:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-56983.6940281,+0,+0,+0,+0,-61364.8061401,+0,+0,+0,+0,-43826.0767447,+0
2010-08-16 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,-48346.2034394,-17584.7139874,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,-48374.5363233,-17595.0201373,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,-48380.9447209,-17597.3512061,+0,+0,+0,+0,+0,+0,+0,-30791.0759411,+0,+0,-57176.8220533,+0,+0
2010-08-16 00:11:00 UTC,+0,-39407.6984542,+0,+0,+0,-48398.1415569,-17603.6065935,+0,+0,+0,+0,+0,+0,+0,-30802.0208,+0,+0,-57197.1456519,+0,+0
2010-08-16 00:11:30 UTC,+0,-39425.157749,+0,-30789.4837869,+0,-48377.4865717,+0,+0,+0,+0,+0,+0,+0,+0,-30788.8750157,+0,+0,-57172.7351364,+0,+0
2010-08-16 00:12:00 UTC,+0,-39421.4892715,+0,-30804.1676027,+0,-48400.5572506,+0,+0,+0,+0,+0,+0,+0,+0,-30803.5582584,+0,+0,-57200.000572,+0,+0
2010-08-16 00:12:30 UTC,+0,-39433.8408465,+0,-30700.0008593,+0,-48236.8942599,+0,+0,+0,+0,+0,+0,+0,+0,-30699.3955875,+0,+0,-57006.5800381,+0,+0
2010-08-16 00:13:00 UTC,+0,-39413.4812293,+0,-30702.5543751,+0,-48240.9062506,+0,+0,+0,+0,+0,+0,+0,+0,-30701.9490033,+0,+0,-57011.3214976,+0,+0
2010-08-16 00:13:30 UTC,+0,-39389.537068,+0,-30691.1154057,+0,-48222.933761,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56990.0812109,+0,+0
2010-08-16 00:14:00 UTC,+0,-39387.9516787,+0,-30698.0647637,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30743.373666,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30741.177206,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30755.6825222,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30761.4482826,+0,+0,+0,+0,+0,+0,-30761.8923903,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30747.7249433,+0,+0,+0,+0,+0,+0,-30748.1688293,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30766.3768041,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30732.2755139,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30716.4013151,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30723.240849,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,-17552.8581197,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,-56886.9870054,+0,+0,+0,+0,+0,-17557.4940882,+0,+0,+0,+0,-26334.2810685,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,-56902.0316204,+0,+0,+0,+0,+0,-17563.0962273,+0,-57067.8464691,+0,+0,-26342.6834515,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,-56918.42186,+0,+0,+0,+0,+0,-17559.4609277,+0,-57056.034854,+0,+0,-26337.2310379,+0,+0,+0,+0,+0,+0,-43881.5628669,+0
2010-08-16 00:22:00 UTC,-56924.9334609,+0,+0,+0,+0,+0,+0,+0,-57060.3144215,+0,+0,-26339.2065487,+0,+0,+0,+0,+0,+0,-43883.9143148,+0
2010-08-16 00:22:30 UTC,-56886.7849895,+0,+0,+0,+0,+0,+0,+0,-57038.1712171,+0,+0,-26328.9849227,+0,+0,+0,+0,+0,+0,-43866.692634,+0
2010-08-16 00:23:00 UTC,-56842.717536,+0,+0,+0,+0,+0,+0,+0,-57068.9703788,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43890.3977896,+0
2010-08-16 00:23:30 UTC,-56887.4205176,+0,+0,+0,+0,+0,+0,+0,-57047.2377624,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43877.2041793,+0
2010-08-16 00:24:00 UTC,-56874.5958486,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61383.7386015,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61350.2304084,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61413.1378292,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61409.5698855,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61359.7965879,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61353.7699438,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56992.2995239,+0,+0,+0,+0,+0,-61360.6690578,+0,+0,+0,+0,+0,-35058.977266
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56967.0502656,+0,-30681.3379794,+0,+0,+0,-61351.2599759,+0,+0,+0,+0,+0,-35056.8626795
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56991.3379284,+0,-30694.4195946,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35067.9177001
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56999.8262459,+0,-30698.9915001,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35074.5567656
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,-57026.7274938,+0,-30713.4808222,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35087.0476062
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,-57021.5436782,+0,-30710.688759,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35087.8884904
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,-57056.9304184,+0,-30729.7484636,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35110.5365828
2010-08-16 00:31:00 UTC,+0,+0,+0,-30704.4217677,+0,+0,+0,-57013.7433372,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,-30682.7614459,+0,+0,-17535.0999499,-56973.5247922,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,-30640.7495356,+0,+0,-17511.089539,-56895.5177419,+0,+0,+0,+0,-56898.4853995,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,-30673.1412317,+0,+0,-17529.6018594,+0,+0,+0,+0,+0,-56958.6338096,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,-30666.8323575,+0,+0,-17525.996247,+0,+0,+0,+0,+0,-56946.9188083,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,-30665.1941074,+0,+0,+0,+0,+0,+0,+0,+0,-56943.8767281,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56940.1356711,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56934.2402208,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56984.0300001,+0,-30686.5331562,+0,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,-26312.2546306,+0,+0,+0,-57014.4524271,+0,+0,+0,-57000.0161838,+0,-30695.1420275,+0,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,-26287.6680901,+0,+0,+0,-56947.1413485,+0,+0,+0,+0,+0,-30666.4608627,+0,-30669.2501924,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,-26256.0144504,-48127.2956852,+0,+0,-56878.5724292,+0,+0,+0,+0,+0,-30629.5356511,+0,-30632.3205375,+0,-43747.6498463,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,-26252.6225907,-48121.0787191,+0,+0,-56871.2248964,+0,+0,+0,+0,+0,-30625.5789139,+0,-30628.3633241,+0,-43744.187214,+0
2010-08-16 00:37:30 UTC,+0,-39362.5501343,+0,+0,-26251.7663431,-48119.5092965,+0,+0,-56869.3700715,+0,+0,-26251.0638501,+0,+0,-30624.5800677,+0,-30627.3643576,+0,-43744.2144092,+0
2010-08-16 00:38:00 UTC,+0,-39311.6027417,+0,+0,+0,-48169.7403603,+0,+0,-56928.7357444,+0,+0,-26278.4679118,+0,+0,+0,+0,-30659.3373544,+0,-43786.4257069,+0
2010-08-16 00:38:30 UTC,+0,-39323.0280949,+0,+0,+0,-48211.5009212,+0,+0,+0,+0,+0,-26301.2508041,+0,+0,+0,-35067.1377164,-30685.918718,+0,-43825.7653743,+0
2010-08-16 00:39:00 UTC,+0,-39336.3133192,+0,+0,+0,-48191.0886711,+0,+0,+0,+0,+0,-26290.1146966,+0,+0,+0,-35052.290202,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,-39365.8267062,+0,+0,+0,-48147.358032,+0,+0,+0,+0,+0,-26266.2570077,+0,+0,+0,-35020.481298,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,-39376.4871743,+0,+0,+0,-48183.78818,+0,+0,+0,+0,+0,-26286.1318403,+0,+0,+0,-35046.979952,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+0,+0,+0,+0,-48200.4816845,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35059.122516,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35058.7227891,+0,-56962.1053766,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30694.3454134,+0,+0,+0,+0,+0,+0,+0,-56992.2451788,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30662.9859122,+0,+0,+0,+0,+0,+0,+0,-56934.0207131,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30676.4626229,+0,+0,+0,+0,+0,+0,+0,-56959.0426121,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30669.7572626,+0,+0,+0,+0,+0,+0,+0,-56946.5929227,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,-17536.8085681,+0,+0,-30687.8151223,+0,+0,+0,+0,+0,+0,+0,-56980.1205375,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,-17526.464387,+0,+0,-30669.7139772,+0,+0,+0,+0,+0,+0,+0,-56946.5125566,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,-17522.3301197,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,-17520.4803958,+0,+0,+0,+0,+0,+0,-61307.0796277,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,-56891.8496384,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61364.1839714,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,-56892.7835225,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61364.5408232,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,-56895.8747135,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61361.1203884,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:00 UTC,-56890.5294107,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61400.5344909,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:30 UTC,-56900.2846153,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61324.8403893,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:00 UTC,-56815.484509,+0,+0,-30649.0163655,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61290.7526249,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,-56867.5478295,+0,+0,-30655.903093,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61304.5240554,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,-56896.4999677,+0,+0,-30633.7185316,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,-56858.8695042,+0,+0,-30634.0153354,+0,+0,+0,+0,-56886.3642633,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,-30666.2853628,+0,+0,+0,+0,-56946.2875339,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,-30664.7579224,+0,+0,+0,+0,-56943.4511799,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43789.0775125,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-56947.7371088,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43786.7554999,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-56981.2285525,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43816.6868053,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-56990.2633637,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43822.1164988,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43819.3635056,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30740.1281469,+0,-43885.6518015,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30731.945721,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26317.2053934,+0,+0,+0,+0,-30704.5333314,+0,+0,-35074.3988754
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26300.4634616,+0,+0,+0,+0,-30685.000106,+0,+0,-35052.6878379
2010-08-16 00:55:00 UTC,+0,+0,-26234.6824955,+0,+0,+0,+0,-56899.8680055,+0,-30645.1528372,+0,-26266.6893936,+0,+0,+0,+0,-30645.5950659,+0,+0,-35010.5344751
2010-08-16 00:55:30 UTC,+0,+0,-26209.3672257,+0,+0,+0,+0,-56903.5863894,+0,-30647.1556021,+0,-26268.4059916,+0,+0,+0,+0,-30647.5978632,+0,+0,-35013.6137875
2010-08-16 00:56:00 UTC,+0,+0,-26217.6123486,+0,+0,+0,-17511.0246916,-56895.3070609,+0,-30642.6962595,+0,-26264.5838264,+0,+0,+0,+0,+0,+0,+0,-35011.4854889
2010-08-16 00:56:30 UTC,+0,+0,-26198.8777215,+0,+0,+0,-17534.1129413,-56970.3181151,+0,-30683.0980808,+0,-26299.2127952,+0,+0,-30680.7498742,+0,+0,+0,+0,-35062.3184993
2010-08-16 00:57:00 UTC,+0,+0,-26172.1443124,+0,+0,+0,-17533.0771743,-56966.9530277,+0,-30681.2856059,+0,+0,+0,+0,-30678.937588,+0,+0,+0,+0,-35059.1952228
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,-26302.7558055,+0,-17536.0054899,-56976.4667875,+0,-30686.4098265,+0,+0,+0,+0,-30684.0612752,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,-26312.1819262,+0,+0,-56996.8842577,+0,+0,+0,+0,+0,+0,-30695.0572152,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,-26282.2110965,+0,+0,-56931.9658749,+0,+0,+0,+0,+0,+0,-30660.0950657,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,-26294.590493,+0,+0,-56958.7802945,+0,+0,+0,+0,+0,+0,-30674.5361176,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,-26309.3455462,+0,+0,+0,+0,+0,+0,+0,-56993.7145346,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-57002.5433651,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,-39349.6703934,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56967.4987664,+0,+0,-35060.8556899,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,-39352.0811052,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56936.1582534,+0,+0,-35041.5666025,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,-39323.3703872,+0,+0,+0,-48194.9423124,+0,+0,+0,+0,+0,+0,-56958.1361104,+0,+0,-35055.0932735,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,-39370.1788477,+0,+0,+0,-48176.4509298,+0,+0,+0,+0,+0,+0,-56936.2823246,+0,+0,-35041.6429643,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,-39331.7439868,+0,+0,+0,-48178.5432357,+0,+0,+0,+0,+0,+0,-56938.7550876,+0,+0,-35043.1648712,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,-39319.8640045,+0,+0,+0,-48194.9245854,+0,+0,+0,+0,+0,+0,-56958.11516,+0,+0,-35055.080379,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,-39345.1459446,+0,+0,+0,-48182.5140637,+0,+0,-56944.0418295,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,-48177.5419445,+0,+0,-56938.1654792,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,-30628.3377763,+0,-48124.9679726,+0,+0,-56876.0303866,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,-30623.9984826,+0,-48118.1500483,+0,+0,-56867.972552,+0,+0,+0,+0,-61240.7242164,+0,+0,+0,+0,-43741.8244126,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,-30635.0675494,+0,-48135.5418332,+0,+0,-56888.5272133,+0,+0,+0,+0,-61262.8590946,+0,+0,+0,+0,-43756.6454295,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,-30606.9396676,+0,+0,+0,+0,-56836.2952503,+0,+0,+0,+0,-61206.6116031,+0,+0,+0,+0,-43709.8637316,+0
2010-08-16 01:06:30 UTC,+0,+0,+0,-30637.1496815,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61267.0227464,+0,+0,+0,+0,-43752.9943534,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,-30669.9339781,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61332.5816991,+0,+0,+0,+0,-43803.1194293,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61374.4582959,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61418.0048187,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,-56875.3957612,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61405.1721172,+0,+0,+0,-57018.3778234,+0,+0
2010-08-16 01:09:00 UTC,-56885.5872623,+0,+0,+0,+0,+0,+0,+0,+0,-30709.4270744,+0,+0,+0,-61407.3170876,+0,+0,+0,-57020.3695602,+0,+0
2010-08-16 01:09:30 UTC,-56932.0634677,+0,+0,+0,+0,+0,-17531.2041746,+0,+0,-30678.0199987,+0,+0,+0,+0,+0,+0,+0,-56962.0565163,+0,+0
2010-08-16 01:10:00 UTC,-56902.9518413,+0,+0,+0,+0,+0,-17529.5561238,+0,+0,-30675.1360943,+0,+0,+0,+0,+0,+0,-30675.5248997,-56956.7020143,+0,+0
2010-08-16 01:10:30 UTC,-56850.781216,+0,+0,+0,+0,+0,-17529.7337865,+0,+0,-30675.4469843,+0,+0,+0,+0,+0,+0,-30675.8357936,-56957.27924,+0,+0
2010-08-16 01:11:00 UTC,-56881.5448612,+0,+0,+0,+0,+0,-17523.9750052,+0,+0,-30665.3697613,+0,+0,+0,+0,+0,+0,-30665.7584427,-56938.5690115,+0,+0
2010-08-16 01:11:30 UTC,-56852.5215932,+0,+0,+0,+0,+0,+0,+0,+0,-30656.268801,+0,-26276.1708939,+0,+0,+0,+0,-30656.6573669,-56921.671397,+0,+0
2010-08-16 01:12:00 UTC,-56859.6344198,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26303.3907283,+0,+0,+0,+0,-30688.4154203,+0,+0,+0
