# file...... Output/Qh/house_Qh_file_037.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_25B_tm_3_B_25_Meter_64_721:Qh,house_3_26B_tm_3_B_26_Meter_64_722:Qh,house_3_27B_tm_3_B_27_Meter_64_723:Qh,house_3_28B_tm_3_B_28_Meter_64_724:Qh,house_3_1A_tm_3_A_1_Meter_65_725:Qh,house_3_2A_tm_3_A_2_Meter_65_726:Qh,house_3_3A_tm_3_A_3_Meter_65_727:Qh,house_3_4A_tm_3_A_4_Meter_65_728:Qh,house_3_5A_tm_3_A_5_Meter_65_729:Qh,house_3_1B_tm_3_B_1_Meter_65_730:Qh,house_3_2B_tm_3_B_2_Meter_65_731:Qh,house_3_3B_tm_3_B_3_Meter_65_732:Qh,house_3_4B_tm_3_B_4_Meter_65_733:Qh,house_3_5B_tm_3_B_5_Meter_65_734:Qh,house_3_1C_tm_3_C_1_Meter_65_735:Qh,house_3_2C_tm_3_C_2_Meter_65_736:Qh,house_3_3C_tm_3_C_3_Meter_65_737:Qh,house_3_4C_tm_3_C_4_Meter_65_738:Qh,house_3_5C_tm_3_C_5_Meter_65_739:Qh,house_3_6C_tm_3_C_6_Meter_65_740:Qh
2010-08-16 14:37:00 UTC,-51633.0733327,+0,-47331.153089,-47334.3739439,-47085.9967531,-59917.4656017,-42803.5620031,+0,-29964.1818506,-60228.7354445,-38724.541808,-38726.2345965,-17212.7851207,-25818.3007821,-38552.1786717,-21418.2345788,+0,-55684.9108869,+0,-42835.4163851
2010-08-16 14:37:30 UTC,-51733.1151489,+0,-47422.8606275,-47426.0898007,-46961.7366729,-59759.3494918,-42690.6045728,-38423.5421787,-29885.1059375,-60345.1542008,-38799.3972584,-38801.0942511,-17246.0589397,-25868.2091407,-38603.6386761,-21446.8240917,+0,-55759.2393843,+0,-42892.5933546
2010-08-16 14:38:00 UTC,-51731.7903428,-12936.3161881,-47421.6461884,-47424.8752515,-46953.2848676,-59748.5949026,-42682.9215412,-38416.6269494,-29879.7274262,-60344.3874579,-38798.9042547,-38800.6012197,-17245.8397958,-25867.8804405,-38576.8388635,-21431.9349833,+0,-55720.529908,+0,-42862.8162084
2010-08-16 14:38:30 UTC,-51761.3500679,-12943.7086554,-47448.7433529,-47451.9748728,-46962.1273009,-59759.8465531,-42690.9596698,-38423.8617888,-29885.354523,-60378.8676829,-38821.074502,-38822.7727118,-17255.6946395,-25882.6620044,-38567.7063414,-21426.8612496,+0,-55707.3389524,+0,-42852.6691059
2010-08-16 14:39:00 UTC,-51768.4191826,-12945.4765404,+0,-47458.4556611,-46947.5824749,-59741.3388298,-42677.7378359,-38411.9612772,-29876.0985704,-60388.1428286,-38827.0382759,-38828.7368204,-17258.3455822,-25886.6382299,-38536.7261794,+0,+0,-55662.5914073,-51372.7185168,-42818.2471936
2010-08-16 14:39:30 UTC,-51800.265628,-12953.4408832,+0,-47487.6516895,-46920.6619104,-59707.0834645,-42653.2659567,-38389.9349917,-29858.9670165,-60424.765078,-38850.5858105,-38852.2856768,-17268.81264,-25902.3380719,-38527.3168922,+0,+0,-55649.0006938,-51360.1758904,-42807.7925789
2010-08-16 14:40:00 UTC,-51821.9201696,-12958.8562173,+0,-47507.5038051,-47006.6511915,-59816.5018173,-42731.4337561,-38460.2909857,-29913.6883601,-60448.7097732,-38865.9816391,-38867.6822982,-17275.6561184,-25912.6028542,-38479.3453133,+0,-34202.7029285,-55579.7109157,-51296.2300009,-42754.4916248
2010-08-16 14:40:30 UTC,-51842.8362959,-12964.0870422,+0,-47526.6791881,-47052.0396448,-59874.2568543,-42772.6936926,-38497.4276137,-29942.5724023,-60472.3318577,-38881.1702699,-38882.8717813,-17282.4075798,-25922.7295662,-38452.2496392,+0,-34178.6189336,-55540.5741006,-51260.1113408,-42724.3857499
2010-08-16 14:41:00 UTC,-51869.8625571,-12970.8459244,+0,-47551.4561896,-47047.3867277,-59868.3361969,-42768.4640028,-38493.620618,-29939.6114058,-60509.4045395,-38905.0074239,+0,-17293.003375,+0,-38494.624313,+0,-34216.2836704,-55601.7798036,-51316.5969814,-42771.4680491
2010-08-16 14:41:30 UTC,-51813.3979875,-12956.7249409,+0,-47499.6908809,-47058.540468,-59882.5288975,-42778.6032033,-38502.7465579,-29946.7093587,-60443.0803504,-38862.3620079,+0,-17274.0471649,+0,-38538.2682634,-21410.5063901,-34255.0766044,-55664.8188418,-51374.774578,-42819.9606362
2010-08-16 14:42:00 UTC,-51775.0247366,-12947.1283373,+0,-47464.5112403,-47086.4751191,-59918.0746557,-42803.9969297,-38525.602563,-29964.4862507,-60397.4061177,-38832.9941901,+0,-17260.9929472,+0,-38589.5631105,-21439.0041471,-34300.6700403,-55738.9087865,-51443.1508655,-42876.9540998
2010-08-16 14:42:30 UTC,-51786.1584355,-12949.9127171,+0,-47474.7183384,-47103.9773467,-59940.3455592,-42819.9071616,-38539.9228063,-29975.6242172,-60411.6399252,-38842.1463063,+0,+0,+0,-38578.124118,-21432.6490131,-34290.5024893,-55722.3863798,-51427.9026306,-42864.2442888
2010-08-16 14:43:00 UTC,-51747.744831,-12940.3060206,+0,-47439.5017011,-47062.8217144,-59887.9766181,-42782.4950294,-38506.2494543,-29949.4338335,-60367.726313,-38813.9105385,+0,+0,+0,-38641.4370908,-21467.8236514,-34346.7782398,-55813.8352283,-51512.2991505,-42934.5910367
2010-08-16 14:43:30 UTC,-51647.5284572,-12915.2433257,-47344.4039166,-47347.6258147,-47056.9694552,-59880.5298449,-42777.1750892,-38501.4611623,-29945.7096066,-60248.8009974,-38737.4434099,+0,+0,-25826.9025897,-38696.6448797,-21498.4953115,-34395.8496968,-55893.5770027,-51585.891429,-42995.932154
2010-08-16 14:44:00 UTC,-51674.5944301,-12922.0121427,-47369.2150794,-47372.4392287,-47071.0019346,-59898.3856301,-42789.93118,-38512.9424735,-29954.6395149,-60280.9615342,-38758.122136,+0,+0,-25840.6897127,-38732.9944333,-21518.6899466,-34428.1590071,-55946.0800641,-51634.3455837,-43036.3199746
2010-08-16 14:44:30 UTC,-51637.1932747,-12912.6586427,-47334.9297367,-47338.1507751,-47020.0590738,-59833.5628235,-42743.6220622,-38471.2612547,-29922.220791,-60236.8916201,-38729.7858651,+0,-17215.1160597,-25821.7970764,-38732.0986191,-21518.1922611,-34427.3627623,-55944.7861557,-51633.1514586,-43035.3246395
2010-08-16 14:45:00 UTC,-51666.0995404,-12919.8875307,-47361.4278102,-47364.6510925,-46979.6497856,+0,-42706.8884615,-38438.1985059,-29896.5053411,-60270.5037573,-38751.3977086,+0,-17224.7226044,-25836.206261,-38776.8837279,-21543.0734013,-34467.1700674,-56009.4735379,-51692.8507156,-43085.0852074
2010-08-16 14:45:30 UTC,-51635.7361412,-12912.2940737,-47333.5939227,-47336.8146793,-47026.2590058,+0,-42749.2581238,-38476.3339605,-29926.1662481,-60232.8260463,-38727.1715249,-38728.8643173,-17213.9538802,-25820.0539422,-38735.517254,-21520.0915279,-34430.4014657,-55949.7240686,-51637.7089739,-43039.1231092
2010-08-16 14:46:00 UTC,-51659.7976288,-12918.311512,-47355.6508979,-47358.8736563,-47039.8153107,+0,+0,-38487.425668,-29934.7931312,-60260.6436821,-38745.0578339,-38746.7516314,-17221.9044817,-25831.9792778,-38716.5106149,-21509.5320547,-34413.5074095,-55922.2710013,-51612.3730189,-43018.0049205
2010-08-16 14:46:30 UTC,-51642.6393514,-12914.020469,-47339.9220409,-47343.1433717,-47078.2813652,+0,+0,-38518.8984201,+0,-60241.3847397,-38732.6746321,-38734.3677337,-17216.4000535,-25823.7230279,-38698.5463936,-21499.551715,-34397.5399069,-55896.3235959,-51588.4266144,-42998.0449576
2010-08-16 14:47:00 UTC,-51691.3431768,-12926.2006067,-47384.5684515,-47387.7938331,-47130.6031057,+0,+0,-38561.707831,+0,-60297.5912192,-38768.8145257,-38770.5096576,-17232.4645126,-25847.8185719,-38681.5729212,-21490.1218033,-34382.4530314,-55871.8072215,-51565.8008826,-42979.1858113
2010-08-16 14:47:30 UTC,-51759.2921268,+0,-47446.8567137,+0,-47133.6419299,+0,+0,-38564.1941831,+0,-60379.5516127,+0,-38823.2118746,-17255.8897343,-25882.9547364,-38657.2536281,-21476.6107914,-34360.8368217,-55836.6805913,-51533.3831348,-42952.1647579
2010-08-16 14:48:00 UTC,-51796.7929272,+0,-47481.2333984,+0,-47166.0501358,+0,+0,-38590.7104297,+0,-60422.9399782,+0,-38851.1114827,-17268.2906259,-25901.5551913,-38623.7982618,+0,-34331.1000114,-55788.3578764,-51488.7869568,-42914.9926566
2010-08-16 14:48:30 UTC,-51826.2315888,+0,-47508.2195845,+0,-47229.295702,+0,+0,-38642.4576628,+0,-60456.9337825,+0,-38872.9701939,-17278.0064433,-25916.1282264,-38545.3108363,+0,-34261.3364459,-55674.9911473,-51384.1628207,-42827.7856465
2010-08-16 14:49:00 UTC,-51783.6486841,+0,-47469.1841756,+0,-47253.0501085,+0,+0,-38661.8934092,+0,-60407.7933776,+0,-38841.3719074,-17263.9615536,-25895.061891,-38504.1618907,+0,-34224.7611973,-55615.5558777,-51329.311077,-42782.0652474
2010-08-16 14:49:30 UTC,-51767.1341946,-12945.1548649,-47454.0454747,+0,-47254.9906791,-60132.504514,+0,-38663.4811752,+0,-60388.6138732,+0,-38829.0390934,-17258.4798319,-25886.8396985,-38467.7613443,+0,-34192.4065648,-55562.9791655,-51280.788977,-42741.6207728
2010-08-16 14:50:00 UTC,-51781.4058391,-12948.7238393,-47467.1281061,+0,-47200.6282031,-60063.3307291,-42916.621994,-38619.0019958,+0,-60401.9741021,-38835.9308537,-38837.6296818,-17262.298146,-25892.5669504,-38482.6119373,-21379.5855036,+0,-55584.4293247,-51300.5853509,-42758.1212374
2010-08-16 14:50:30 UTC,-51723.3851766,-12934.2136953,-47413.9410266,+0,-47177.9019768,-60034.4124872,-42887.1077838,-38600.4075012,+0,-60335.8667453,-38793.424853,-38795.1212943,+0,-25864.2269341,+0,-21398.5171047,+0,-55633.6486804,-51346.0090086,-42795.9830758
2010-08-16 14:51:00 UTC,+0,-12941.1121753,-47439.2274743,+0,-47142.8193894,-59989.7712558,-42855.2162938,-38571.7030879,-30000.3422522,-60367.481997,-38813.7529674,-38815.4505502,+0,-25877.7802932,+0,-21439.7221896,+0,-55740.7757935,-51444.874706,-42878.3902797
2010-08-16 14:51:30 UTC,+0,-12938.9701105,-47431.375715,-47434.6051799,-47113.5040901,-59952.4686791,-42828.5675028,-38547.7174432,-29981.6867513,+0,-38811.3950324,-38813.0924827,+0,-25876.2081876,+0,-21444.0994046,+0,-55752.1559032,-51455.3772047,-42887.1443946
2010-08-16 14:52:00 UTC,+0,-12951.5178856,-47477.3697118,-47480.603347,-47085.4663224,-59916.7917123,-42803.0800397,-38524.7770686,-29963.8442385,+0,-38848.4120822,-38850.1116109,+0,-25900.8885568,+0,-21436.961043,+0,-55733.5972212,-51438.2497281,-42872.8681851
2010-08-16 14:52:30 UTC,+0,-12944.0725257,-47450.078668,-47453.3098291,-47059.5574941,-59883.8237369,-42779.5278684,-38503.5785824,-29947.3565279,+0,-38825.2352217,-38826.9334493,-17257.5438563,-25885.4358542,+0,-21478.6049186,+0,-55841.8651282,+0,-42956.1529423
2010-08-16 14:53:00 UTC,+0,-12931.5274557,-47404.0945885,-47407.3215796,-47099.9305443,-59935.1968711,-42816.2286015,-38536.6116294,-29973.0488965,+0,-38787.7860488,-38789.4821735,-17240.8974136,-25860.4673754,+0,-21481.9338034,+0,-55850.5197358,+0,-42962.8104729
2010-08-16 14:53:30 UTC,+0,-12941.0334875,-47438.9390431,-47442.1691941,-47075.8426184,-59904.5459224,-42794.3317039,-38516.9029975,-29957.7199614,+0,-38815.953535,-38817.6512414,-17253.4180758,-25879.2474772,+0,-21479.5300014,-34365.5073287,-55844.2702067,+0,-42958.0030416
2010-08-16 14:54:00 UTC,+0,-12943.0977811,-47446.5057332,-47449.73657,-47024.840153,-59839.6472722,-42747.9684033,-38475.1730103,-29925.2633066,+0,-38821.6064328,-38823.3044564,-17255.9308317,-25883.0164323,-38685.7385172,-21492.4360573,-34386.1556718,-55877.8240406,+0,+0
2010-08-16 14:54:30 UTC,+0,-12945.0798448,-47453.7710072,-47457.002503,-47050.7969269,-59872.676254,-42771.5641586,+0,-29941.7815287,+0,-38827.4040666,-38829.1024159,-17258.5079242,-25886.8818875,-38667.9890111,-21482.5750063,-34370.379019,-55852.1867687,+0,+0
2010-08-16 14:55:00 UTC,+0,-12947.1258286,-47461.2711065,-47464.5031192,-47035.1381692,-59852.7514568,-42757.3297904,+0,-29931.8166785,+0,-38833.5409239,-38835.2395445,-17261.2357174,-25890.9734362,-38699.0820462,-21499.8492737,-34398.0161207,-55897.0974077,+0,+0
2010-08-16 14:55:30 UTC,-51721.7144215,-12933.7957001,-47412.4093864,-47415.6369685,+0,-59922.4004971,-42807.0867481,+0,-29966.6490649,-60331.5615666,-38790.6564468,-38792.3526593,-17242.1732408,+0,-38699.2213875,-21499.9266871,-34398.1399742,-55897.2986713,+0,+0
2010-08-16 14:56:00 UTC,-51759.6393503,-12943.2801869,-47447.174867,-47450.4056019,+0,-59951.5736788,-42827.9279358,+0,-29981.2389498,-60378.5672462,-38820.8803672,-38822.578277,-17255.6080038,+0,-38659.2134584,+0,-34362.5789166,-55839.5114766,+0,+0
2010-08-16 14:56:30 UTC,-51719.5106399,-12933.2445655,-47410.3891973,-47413.6165961,+0,-60037.172151,-42889.0790928,+0,-30024.0478502,-60335.0859076,-38792.922543,+0,-17243.1805378,+0,-38645.7960029,+0,-34350.6528081,-55820.1313906,-51518.1109875,+0
2010-08-16 14:57:00 UTC,-51722.1039075,-12933.8931052,-47412.7664251,-47415.9940397,+0,-60062.9312498,-42907.4812747,+0,-30036.9303074,-60337.7960266,-38794.6651078,+0,-17243.9551213,+0,-38625.863494,+0,-34332.9357929,-55791.3410037,-51491.5408506,+0
2010-08-16 14:57:30 UTC,-51730.1533436,-12935.9061547,-47420.1452792,-47423.3735627,+0,-60083.5231632,-42922.1920428,-38631.9854959,-30047.2285882,-60347.4787568,-38800.8909522,+0,-17246.7225564,+0,-38617.5195024,+0,-34325.519234,-55779.2889961,-51480.4182659,+0
2010-08-16 14:58:00 UTC,-51736.165962,+0,-47425.6569987,-47428.8857821,+0,-60112.4504759,-42942.8575816,-38650.585823,-30061.6955092,-60356.3703768,-38806.6081255,+0,+0,+0,-38576.0065153,+0,-34288.6204063,+0,-51425.0812442,+0
2010-08-16 14:58:30 UTC,-51733.0125029,+0,+0,-47425.9947693,+0,-60126.7756002,-42953.0913836,-38659.7969091,-30068.8596873,-60349.9867325,-38802.5035419,+0,+0,-25870.2798896,-38536.7606814,-21409.6687773,-34253.7367385,+0,-51372.766354,-42818.2856922
2010-08-16 14:59:00 UTC,-51761.8735309,+0,+0,-47452.4538431,+0,-60096.7099761,-42931.612641,-38640.4646461,-30053.8234828,-60382.9637963,-38823.7072802,+0,+0,-25884.4170532,-38536.9622816,-21409.7807798,-34253.915931,+0,-51373.0350885,-42818.5096893
2010-08-16 14:59:30 UTC,-51765.530559,+0,+0,-47455.8065155,+0,-60098.9659814,-42933.2243205,-38641.9152622,-30054.9517397,-60387.0241693,-38826.3180367,+0,+0,-25886.1577223,-38503.3649572,-21391.1151935,-34224.0529426,+0,-51328.2496932,-42781.179861
2010-08-16 15:00:00 UTC,-51814.0915792,-12956.8979151,+0,-47500.326051,-47160.973772,-60012.8723623,-42871.7194355,-38586.5568699,-30011.8952131,-60441.6500914,-38861.4416524,+0,-17273.6378032,-25909.5756822,-38528.3282074,-21404.9839676,-34246.2415324,+0,-51361.5258257,-42808.9164103
2010-08-16 15:00:30 UTC,-51825.9154465,-12959.8548961,+0,-47511.1658782,-47113.5726467,-59952.5562738,-42828.6298977,-38547.7734845,-29981.7303588,-60455.8643783,-38870.5812171,+0,-17277.7004091,-25915.669302,-38540.9998113,-21412.0239007,-34257.5046901,+0,-51378.4171353,-42822.9957695
2010-08-16 15:01:00 UTC,-51868.3214854,-12970.460042,+0,-47550.0426775,-47087.4734242,-59919.3460301,-42804.9046505,-38526.4192187,-29965.1214862,-60501.1758848,-38899.7158074,-38901.4181423,-17290.6509552,-25935.0942,-38530.5112456,-21406.196793,-34248.1819263,+0,-51364.4358259,-42811.3419737
2010-08-16 15:01:30 UTC,-51857.9674078,-12967.870635,+0,-47540.5503176,-47100.3874796,-59935.7786621,-42816.6440483,-38536.9854405,-29973.3396583,-60488.6378955,-38891.6540768,-38893.3559593,-17287.067455,-25929.7192045,-38529.6164798,-21405.69969,-34247.3866137,+0,-51363.2430998,-42810.3478036
2010-08-16 15:02:00 UTC,-51840.1744554,-12963.4208712,+0,-47524.2381824,-47136.3641368,-59981.5575592,-42849.3482831,-38566.4213782,-29996.2342756,-60469.4784409,-38879.334847,-38881.0360381,-17281.591464,-25921.5056076,-38486.2886957,-21381.628175,-34208.8747043,+0,-51305.4869567,-42762.2065078
2010-08-16 15:02:30 UTC,-51821.2655371,-12958.6920199,-47503.6671013,-47506.9029571,-47171.2709938,-60025.9751789,-42881.0800266,-38594.9820099,-30018.4480995,-60447.9129252,-38865.468557,-38867.1689698,-17275.4277929,-25912.2605394,-38484.5070782,-21380.6383661,-34207.2756204,-55587.166714,-51303.1120511,-42760.2269611
2010-08-16 15:03:00 UTC,-51822.2817329,-12958.9461558,-47504.5986398,-47507.8345798,-47118.8619029,-59959.2866476,-42833.4380454,-38552.1011299,-29985.096305,-60448.9766422,-38866.1525099,-38867.8529611,-17275.731815,-25912.716551,-38542.2239045,-21412.7039673,+0,-55670.5325222,-51380.0488556,-42824.3558536
2010-08-16 15:03:30 UTC,-51807.2968141,-12955.1986411,-47490.8620844,-47494.0967796,-47119.6544717,-59960.2951597,-42834.1585224,-38552.7496061,+0,-60435.0239569,+0,-38858.8810992,-17271.7408325,-25906.7350796,-38598.4057115,-21443.9167611,+0,-55751.6811602,-51454.9394853,-42886.7791951
2010-08-16 15:04:00 UTC,-51746.4210357,-12939.9744739,-47435.0577431,-47438.2873791,-47146.3318601,-59994.2410986,-42858.4093461,-38574.5769242,+0,-60364.5776126,+0,-38813.582655,-17251.6064675,-25876.5349539,-38591.6959288,-21440.1890229,+0,-55741.9895937,-51445.9953122,-42879.323987
2010-08-16 15:04:30 UTC,-51742.8577145,-12939.0833378,-47431.791275,-47435.0206148,-47116.3050834,-59956.0331934,-42831.1137931,-38550.0091518,+0,-60360.3837142,+0,-38810.8858924,-17250.4078037,-25874.7370429,-38625.3847746,+0,+0,-55790.6495444,-51490.9027145,-42916.7555057
2010-08-16 15:05:00 UTC,-51708.0010812,-12930.366188,-47399.8384762,-47403.0649181,-47171.0046907,-60025.6363176,-42880.8379462,-38594.7641219,+0,-60319.6786978,+0,-38784.7117303,-17238.7738468,-25857.2869295,-38664.9865401,+0,+0,-55847.8500786,-51543.6920745,-42960.7568423
2010-08-16 15:05:30 UTC,-51617.0040015,-12907.6091045,-47316.422174,-47319.6410463,-47207.0313769,-60071.5125944,+0,-38624.2626731,+0,-60215.978935,+0,-38718.0306454,+0,-25812.8235895,-38694.6236286,+0,+0,-55890.6576981,-51583.1984717,-42993.6864734
2010-08-16 15:06:00 UTC,-51604.3677511,-12904.4489566,-47304.838623,-47308.0564439,-47166.1508823,-60019.4936932,+0,-38590.8144,+0,-60201.6561977,+0,-38708.8208297,+0,-25806.6834795,-38728.7118727,+0,-34424.3369024,-55939.8945382,-51628.6382859,-43031.561763
2010-08-16 15:06:30 UTC,-51596.6676273,-12902.523264,-47297.7799804,+0,-47156.0443534,-60006.6335116,+0,-38582.5273573,+0,-60188.2382972,-38698.5018072,-38700.192842,+0,-25800.9312696,-38794.2214404,+0,-34482.5650451,-56034.5161371,-51715.9629071,-43104.3491411
2010-08-16 15:07:00 UTC,-51637.9502258,-12912.8474599,-47335.6234122,+0,-47154.5531841,-60004.7360555,+0,-38581.3072891,+0,-60236.3986549,-38729.4681721,-38731.1609474,+0,-25821.5774562,+0,-21565.7457164,-34503.4277885,-56068.4184057,-51747.2507217,-43130.4283586
2010-08-16 15:07:30 UTC,-51660.4855141,-12918.4832168,-47356.2813326,+0,-47168.2835358,-60022.2074132,+0,-38592.5414026,-30016.5637926,-60260.4753159,-38744.9490912,-38746.6427361,-17221.8528446,-25831.89904,+0,-21549.306736,-34477.1271576,-56025.679489,-51707.8077184,-43097.5515763
2010-08-16 15:08:00 UTC,-51707.2414059,+0,-47399.1420879,+0,-47147.8894324,-59996.2566811,+0,-38575.8550367,-30003.5854958,-60314.9518206,-38779.9607996,-38781.6722511,-17237.4228515,-25855.2529356,+0,-21527.1707722,-34441.7244366,-55968.1495403,-51654.672187,-43053.2968377
2010-08-16 15:08:30 UTC,-51733.8792015,+0,-47423.5607435,+0,-47151.4463755,-60000.7827577,+0,-38578.7653119,-30005.8490453,-60345.1688099,-38799.3898374,-38801.1023963,-17246.059211,-25868.2068568,+0,-21532.053377,-34449.5360939,-55980.8435997,-51666.3872927,-43063.0617043
2010-08-16 15:09:00 UTC,-51768.7765151,+0,-47455.5508333,+0,-47099.8865309,-59935.1747848,+0,-38536.5792726,-29973.037651,-60385.6259066,-38825.4030991,-38827.1171405,-17257.6223094,-25885.550677,+0,-21513.8210177,-34420.3662255,-55933.442129,-51622.6413789,-43026.5982668
2010-08-16 15:09:30 UTC,-51751.675515,+0,-47439.8744826,+0,-47048.540847,-59869.8393267,-42769.5372863,-38494.5684575,-29940.3625428,-60365.6327589,-38812.5478274,-38814.2611363,-17251.9080406,-25876.9796827,+0,-21537.1929089,-34457.7588075,-55994.1813121,+0,-43073.3205078
2010-08-16 15:10:00 UTC,-51792.0339577,-12951.3816176,-47476.8707456,+0,-47046.1877387,-59866.8450826,-42767.398213,-38492.6431545,-29938.8650836,-60415.3319038,-38844.5035757,-38846.2187052,-17266.1126202,+0,-38728.5329108,-21513.3636335,-34419.6344586,-55932.2287324,+0,-43025.6636765
2010-08-16 15:10:30 UTC,-51769.7468109,-12945.8079192,-47456.4402957,+0,-47041.7700921,-59861.2237949,-42763.3823895,-38489.0286552,-29936.0538038,-60390.1071194,-38828.2844466,-38829.9986522,-17258.9030909,+0,-38718.9465474,-21510.8775585,-34415.6569987,-55925.7653065,+0,-43020.6917061
2010-08-16 15:11:00 UTC,-51688.843815,-12925.5752268,-47382.2771623,-47385.5020108,-47059.0280676,-59883.1839195,-42779.070604,-38503.1490558,-29947.0205899,-60296.9597076,-38768.3921597,-38770.1029516,-17232.2805001,+0,-38675.6725611,-21486.8359507,-34377.1929411,-55863.2606954,+0,-42972.6102267
2010-08-16 15:11:30 UTC,-51715.625286,-12932.2728937,-47406.8275242,-47410.0546001,-47108.4718376,-59946.0540003,-42824.0170404,-38543.6037331,-29978.485333,-60327.9314551,-38788.306496,-38790.0184232,-17241.132579,+0,-38630.4471114,-21461.7186452,-34337.0078807,-55797.9594311,+0,-42922.377431
2010-08-16 15:12:00 UTC,-51718.4771559,-12932.9861059,-47409.4418107,-47412.6691237,-47142.0995381,-59988.8439235,-42854.586014,-38571.1177705,-29999.8851363,-60334.8141435,-38792.7319537,+0,-17243.0997296,+0,-38625.5847803,-21459.0172912,-34332.6859971,-55790.936312,+0,-42916.9749183
2010-08-16 15:12:30 UTC,-51723.8676598,-12934.3341944,-47414.3832427,-47417.6110038,-47174.8483288,+0,-42884.3560226,-38597.9126875,-30020.725624,-60338.6936564,-38795.2264179,+0,-17244.2085384,-25865.4309803,-38610.1048014,-21450.4171154,-34318.9266161,-55768.5771324,+0,-42899.7751886
2010-08-16 15:13:00 UTC,-51720.099498,-12933.3918307,-47410.9289989,-47414.1564467,-47181.909137,+0,-42890.77459,-38603.6898097,-30025.2189406,-60335.4782186,-38793.1589433,+0,+0,-25864.0525332,-38598.676917,+0,-34308.7689397,-55752.0707715,+0,-42887.0777216
2010-08-16 15:13:30 UTC,-51780.7368519,-12948.5563723,-47466.5147788,-47469.747267,-47158.1216409,+0,-42869.1507699,+0,-30010.0811902,-60406.2219622,-38838.6460306,+0,+0,-25894.3801358,-38561.7060221,+0,-34275.9073558,-55698.6702546,-51405.9971386,-42845.9995396
2010-08-16 15:14:00 UTC,-51787.9238056,-12950.3537272,-47473.103002,-47476.3360874,-47188.3912256,+0,-42896.6670772,+0,-30029.343975,-60414.2884236,-38843.832635,+0,+0,-25897.8382001,-38564.7633501,+0,-34278.6248622,-55703.0862392,-51410.0725697,-42849.3965219
2010-08-16 15:14:30 UTC,+0,-12965.2342212,-47527.6561146,-47530.8941443,-47179.8793984,+0,-42888.9294733,+0,-30023.9272672,-60482.3101249,-38887.5694902,+0,+0,-25926.9988696,-38547.9457592,+0,-34263.6765449,-55678.795022,-51387.6546578,-42830.7105784
2010-08-16 15:15:00 UTC,+0,-12966.907039,-47533.7878484,-47537.0264337,-47137.0460084,+0,-42849.9921461,+0,-29996.6692001,-60488.4870523,-38891.5411547,+0,-17287.0211906,-25929.6468971,-38566.9309222,+0,-34280.5515088,-55706.2170659,-51412.9619507,-42851.8049008
2010-08-16 15:15:30 UTC,+0,-12960.5390746,-47510.4459981,-47513.6824683,-47102.1873146,+0,-42818.3041482,+0,-29974.4860243,-60459.7710537,-38873.0772318,+0,-17278.8138332,-25917.3364475,-38565.1261025,-21425.4284042,+0,-55703.6101964,-51410.5561199,-42849.7995744
2010-08-16 15:16:00 UTC,+0,-12946.1707835,-47457.7788584,-47461.0105544,-47129.5749638,+0,-42843.2006565,+0,-29991.9148196,+0,-38831.328272,-38833.0298896,-17260.2560948,-25889.501167,-38561.4240338,-21423.3716545,+0,-55698.2629527,-51405.621248,-42845.6862238
2010-08-16 15:16:30 UTC,+0,-12961.2456983,-47513.0361359,-47516.2728407,-47127.6891595,+0,-42841.4863823,-38559.3272618,-29990.7147422,+0,-38876.5113886,-38878.2155499,-17280.3403426,-25919.6261025,-38544.5921361,-21414.0203962,+0,-55673.9510709,-51383.1842651,-42826.9843842
2010-08-16 15:17:00 UTC,+0,-12954.3450747,-47487.7418176,-47490.97623,-47107.8156021,-59945.2189668,-42823.4204951,-38543.066804,-29978.0677216,+0,-38856.0804565,-38857.7834678,-17271.2586341,-25906.0041891,-38546.5266856,-21415.0951694,+0,-55676.7453212,-51385.763026,-42829.1338527
2010-08-16 15:17:30 UTC,+0,-12930.5438454,+0,-47403.7005633,-47122.1675151,-59963.481209,-42836.4669787,-38554.8094766,-29987.2009098,+0,-38784.7651224,-38786.4641178,-17239.5584107,-25858.4561215,-38580.3662411,-21433.8953326,+0,-55725.622952,-51430.8712831,-42866.7328184
2010-08-16 15:18:00 UTC,+0,-12930.6594165,+0,-47404.1242286,+0,-60068.6739838,-42911.6163321,-38622.4487135,-30039.8091969,+0,-38784.4043971,-38786.1033721,-17239.3980654,-25858.2156151,-38575.3702429,-21431.1197175,+0,-55718.4067651,-51424.2115976,-42861.181789
2010-08-16 15:18:30 UTC,+0,+0,+0,-47461.5579547,+0,-60047.7293086,-42896.6535293,-38608.981232,-30029.3344906,+0,-38830.5103501,-38832.2119217,-17259.8925222,-25888.955834,-38547.7558019,-21415.7780267,+0,-55678.5206488,-51387.4014431,-42830.4995178
2010-08-16 15:19:00 UTC,-51825.4280091,+0,+0,-47510.7317033,+0,-60025.8003113,-42880.9875301,-38594.8808283,-30018.3675117,+0,-38870.913466,-38872.6173122,-17277.8520224,-25915.8938001,-38513.5058088,-21396.7498374,-34233.0645919,-55629.0501852,-51341.7460765,+0
