# file...... Output/Qh/house_Qh_file_005.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_12A_tm_0_A_12_Meter_9_81:Qh,house_0_13A_tm_0_A_13_Meter_9_82:Qh,house_0_14A_tm_0_A_14_Meter_9_83:Qh,house_0_15A_tm_0_A_15_Meter_9_84:Qh,house_0_1A_tm_0_A_1_Meter_10_85:Qh,house_0_2A_tm_0_A_2_Meter_10_86:Qh,house_0_3A_tm_0_A_3_Meter_10_87:Qh,house_0_4A_tm_0_A_4_Meter_10_88:Qh,house_0_5A_tm_0_A_5_Meter_10_89:Qh,house_0_6A_tm_0_A_6_Meter_10_90:Qh,house_0_7A_tm_0_A_7_Meter_10_91:Qh,house_0_8A_tm_0_A_8_Meter_10_92:Qh,house_0_1A_tm_0_A_1_Meter_11_93:Qh,house_0_2A_tm_0_A_2_Meter_11_94:Qh,house_0_3A_tm_0_A_3_Meter_11_95:Qh,house_0_4A_tm_0_A_4_Meter_11_96:Qh,house_0_5A_tm_0_A_5_Meter_11_97:Qh,house_0_6A_tm_0_A_6_Meter_11_98:Qh,house_0_7A_tm_0_A_7_Meter_11_99:Qh,house_0_8A_tm_0_A_8_Meter_11_100:Qh
2010-08-16 00:05:00 UTC,+0,+0,-52164.7467826,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56484.2214443,+0,+0,+0,+0
2010-08-16 00:05:30 UTC,+0,+0,-52191.211147,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56513.2570613,+0,+0,+0,+0
2010-08-16 00:06:00 UTC,-60899.1735759,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56524.022881,+0,+0,+0,+0
2010-08-16 00:06:30 UTC,-60921.4480621,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:07:00 UTC,-60950.5785553,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:07:30 UTC,-60969.5558878,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:00 UTC,-60971.0607914,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:08:30 UTC,-60974.5387152,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:00 UTC,-60973.8825958,+0,+0,+0,+0,-60940.2208697,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,-60939.6116102,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47880.8138145,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,-60958.1210881,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47895.4170851,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,-60961.5786243,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47898.0512917,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,-60956.619417,+0,-21776.7381967,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47898.0740996,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,-60960.1257977,+0,-21777.9909378,-17422.4298104,+0,+0,+0,+0,+0,+0,+0,+0,-47900.6550367,-47901.0557765,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,-60958.6244872,+0,-21777.4545577,-17422.0007043,+0,+0,+0,+0,+0,+0,+0,+0,-47899.4753504,-47899.8760739,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,-60967.7217536,+0,-21780.7047812,-17424.6008954,+0,+0,+0,+0,+0,+0,+0,+0,-47906.520337,-47906.9211581,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,-21791.3715495,-17433.1343504,+0,+0,+0,+0,+0,+0,+0,+0,-47926.504461,-47926.9055592,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17444.1643795,+0,+0,+0,+0,+0,+0,+0,+0,-47957.6259098,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21805.0547717,+0,+0,+0,-47960.6296048,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21809.9431842,+0,+0,+0,-47971.3811136,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21811.8296383,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21806.2486887,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56652.7898878,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56652.6318989,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26150.9375517,+0,+0,+0,+0,+0,-56643.5883947,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26146.8073155,+0,+0,+0,+0,+0,-56634.6432924,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26148.7764928,+0,+0,+0,+0,+0,-56638.9610908,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26151.705694,+0,+0,+0,+0,+0,-56645.3050511,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26151.0548431,+0,+0,+0,+0,+0,-56645.2539143,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,-52300.8354643,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56631.2851497,+0,+0,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,-52286.8338289,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56616.129269,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,-52305.5697765,+0,+0,+0,+0,-21791.1612192,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,-52304.1844561,+0,+0,+0,+0,-21790.9762257,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,-52301.0673875,+0,+0,+0,+0,-21789.677833,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,-52304.3175256,+0,+0,+0,+0,-21791.031655,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,-52306.0228219,+0,+0,+0,-69704.0092126,-21788.3673613,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,-52318.9083524,+0,+0,+0,-69724.5494059,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,-52317.9257421,+0,+0,+0,-69723.2403027,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,-69738.2810143,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,+0,+0,+0,-69729.9119857,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,-61018.7754642,+0,+0,+0,+0,+0,-69705.6233094,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,-61015.0025273,+0,+0,+0,+0,+0,-69701.314484,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,-61019.4612949,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,-61012.7377806,+0,+0,+0,+0,+0,+0,+0,-17431.3691538,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,-61019.7706604,+0,+0,+0,+0,+0,+0,+0,-17433.5666275,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,-61009.5056812,+0,+0,+0,+0,+0,+0,+0,-17428.7789241,+0,+0,-47920.6694368,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,-61004.1527182,+0,+0,+0,+0,+0,+0,+0,-17427.2500461,+0,+0,-47916.4659486,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47909.7952617,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47917.8338191,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47921.7624058,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47919.4518916,-47921.8482726,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47890.2719804,-47892.6662513,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47897.0016422,-47899.3963999,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47905.0080383,+0,+0,-21779.3789949,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,-65321.747436,+0,+0,+0,+0,+0,-47905.8476995,+0,+0,-21782.0619237,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,-65311.8093303,+0,+0,+0,+0,+0,-47898.5592618,+0,+0,-21778.7476024,+0,+0,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,-65305.9874477,+0,+0,-21775.1043512,+0,+0,-47894.2895922,+0,+0,-21776.2388309,+0,-56604.1129416,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,-65302.3821498,+0,+0,-21773.9021485,+0,+0,-47891.645528,+0,+0,+0,+0,-56602.118465,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,-65301.0764322,+0,+0,-21773.466751,+0,-26126.8163343,-47890.6879369,+0,+0,+0,+0,-56602.7454523,+0,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,-65312.2347473,+0,+0,-21777.1875411,+0,-26131.2809783,+0,+0,+0,+0,+0,-56609.1927426,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,-65326.5398971,+0,+0,+0,+0,-26137.0047274,+0,+0,+0,+0,+0,-56620.1258424,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,-65321.4252635,+0,+0,+0,+0,-26134.9582701,+0,+0,+0,+0,+0,-56612.5257873,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26145.3339236,+0,+0,+0,+0,+0,-56628.1099841,+0,-47917.8828128,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56620.2563002,+0,-47911.2370284,-47911.1478454,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56620.1922981,+0,-47911.1828698,-47911.0936872,+0
2010-08-16 00:39:30 UTC,+0,-26154.7621335,+0,+0,+0,-60984.6443758,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47915.7071741,-47915.6179621,+0
2010-08-16 00:40:00 UTC,+0,-26149.8505239,+0,+0,+0,-60972.7846051,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47906.3894093,-47906.3002579,+0
2010-08-16 00:40:30 UTC,+0,-26149.4890323,+0,+0,+0,-60971.9420569,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47905.7274516,-47905.6383044,+0
2010-08-16 00:41:00 UTC,+0,-26150.5250008,+0,+0,+0,-60973.2588981,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47905.9962348,-47905.9070859,+0
2010-08-16 00:41:30 UTC,+0,-26147.9431321,+0,+0,+0,-60970.2601724,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47905.6571636,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,-60950.5148176,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47886.6991904,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,-60969.5747355,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,-60954.3516667,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17430.0578706,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17429.0884061,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17423.4230576,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17422.0500945,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,-52270.7509633,+0,+0,+0,+0,+0,-17421.545437,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,-52280.2632818,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,-52271.876222,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56602.8999976,+0,+0,+0
2010-08-16 00:47:00 UTC,-60958.1431278,+0,-52252.2339667,-52251.4946733,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56583.6236507,+0,+0,+0
2010-08-16 00:47:30 UTC,-60953.7562483,+0,-52248.4735658,-52247.7343472,+0,+0,+0,-21767.2824809,+0,+0,+0,+0,+0,+0,+0,+0,-56578.2808824,+0,+0,+0
2010-08-16 00:48:00 UTC,-60968.2375943,+0,-52260.8868692,-52260.1474036,+0,+0,+0,-21772.1884508,+0,+0,+0,+0,+0,+0,+0,+0,-56591.0311009,+0,+0,+0
2010-08-16 00:48:30 UTC,-60942.9092983,+0,-52239.1756399,-52238.4366064,+0,+0,+0,-21764.4470715,+0,+0,+0,+0,+0,+0,+0,+0,-56573.1711725,+0,+0,+0
2010-08-16 00:49:00 UTC,-60971.4476849,+0,-52263.6385353,-52262.8990149,+0,+0,+0,-21774.4612076,+0,+0,+0,+0,+0,+0,+0,+0,-56599.1987712,+0,+0,+0
2010-08-16 00:49:30 UTC,-60964.8023415,+0,-52257.9421957,-52257.2027887,+0,+0,+0,-21772.0882793,+0,+0,+0,+0,+0,+0,+0,+0,-56593.0313267,+0,+0,+0
2010-08-16 00:50:00 UTC,-60928.148675,+0,-52226.5229419,-52225.7841602,+0,+0,-69601.0645916,+0,+0,+0,+0,+0,-39153.6779005,+0,+0,+0,-56552.8872285,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+0,-69618.9118944,+0,+0,-26112.7758848,+0,+0,-39166.9672801,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+0,-69652.4759141,+0,+0,-26125.365733,+0,+0,-39184.7553445,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+0,-69615.9675109,+0,+0,-26111.6714478,+0,+0,-39164.2159263,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,-69618.9730387,+0,+0,-26112.79882,+0,+0,-39165.906819,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,-69607.7681284,+0,+0,-26108.5958632,+0,+0,-39156.7880856,-21757.0110864,+0,-56554.1367885,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+0,-69625.7480233,+0,+0,+0,+0,+0,+0,-21761.6945477,-52219.187228,-56566.3098944,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21770.373035,-52240.011116,-56588.8667476,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21775.5185052,-52252.3575883,-56602.2406945,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52273.2760752,-56624.9000193,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52288.0652028,-56640.9198996,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52293.4537969,-56646.7569333,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47918.6951794,+0,+0,-52271.222714,-56622.6757771,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47922.5258608,+0,+0,-52275.4011131,-56627.2019031,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47949.3942167,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47948.3173425,-47950.7158101,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17434.4399915,+0,-47933.8365187,-47936.2339396,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17433.5228777,+0,-47931.3151939,-47933.7124326,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17428.6385726,+0,-47917.8872861,-47920.2835542,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-17428.5646223,+0,-47917.6839833,-47920.0802364,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47899.9959219,-47902.3908962,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,-21784.3746578,+0,+0,-47914.9586814,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,-21787.7519349,+0,+0,-47922.3865823,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,-21785.9779281,+0,+0,-47918.4848749,+0,+0,+0,+0,+0,+0,-47919.0991354,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,-21781.4518623,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47906.4159223,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47918.3038117,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47925.5310213,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47923.5097194,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47916.9339099,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26144.0458073,+0,+0,+0,+0,+0,+0,+0,-47920.6743938,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26144.373574,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,-26145.0110895,+0,+0,+0,+0,+0,+0,+0,-26137.4254775,+0,+0,+0,+0,+0,+0,+0,+0,-47907.0352088,+0
2010-08-16 01:06:00 UTC,+0,-26139.620677,+0,+0,+0,+0,+0,+0,+0,-26132.2497299,+0,+0,+0,+0,+0,+0,+0,+0,-47897.5495423,+0
2010-08-16 01:06:30 UTC,+0,-26136.7690046,+0,+0,+0,+0,+0,+0,+0,-26129.3995276,+0,+0,+0,+0,+0,+0,+0,+0,-47892.3259359,+0
2010-08-16 01:07:00 UTC,-60974.6202647,-26134.2701683,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47890.0541508,+0
2010-08-16 01:07:30 UTC,-60953.927134,-26125.4007026,+0,+0,+0,-60923.5388022,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47870.7920995,+0
2010-08-16 01:08:00 UTC,-60981.038021,+0,+0,+0,+0,-60950.1344061,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47891.6893538,+0
2010-08-16 01:08:30 UTC,-60987.4975418,+0,+0,+0,+0,-60959.0484593,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47900.4157969,+0
2010-08-16 01:09:00 UTC,-60987.4325098,+0,+0,+0,-65303.3500985,-60949.6282251,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47896.7334012,+0
2010-08-16 01:09:30 UTC,-60990.1401516,+0,+0,+0,-65309.7169995,-60955.5706394,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:00 UTC,-60999.2083775,+0,+0,+0,-65314.1059306,-60959.6669568,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:30 UTC,+0,+0,+0,+0,-65313.0487734,-60958.6802812,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56606.1040932,+0,+0,+0,+0
