# file...... Output/Qh/house_Qh_file_048.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_79_941:Qh,house_3_4A_tm_3_A_4_Meter_79_942:Qh,house_3_5A_tm_3_A_5_Meter_79_943:Qh,house_3_6A_tm_3_A_6_Meter_79_944:Qh,house_3_7A_tm_3_A_7_Meter_79_945:Qh,house_3_8A_tm_3_A_8_Meter_79_946:Qh,house_3_9A_tm_3_A_9_Meter_79_947:Qh,house_3_10A_tm_3_A_10_Meter_79_948:Qh,house_3_11A_tm_3_A_11_Meter_79_949:Qh,house_3_12A_tm_3_A_12_Meter_79_950:Qh,house_3_13A_tm_3_A_13_Meter_79_951:Qh,house_3_14A_tm_3_A_14_Meter_79_952:Qh,house_3_15A_tm_3_A_15_Meter_79_953:Qh,house_3_1B_tm_3_B_1_Meter_80_954:Qh,house_3_2B_tm_3_B_2_Meter_80_955:Qh,house_3_3B_tm_3_B_3_Meter_80_956:Qh,house_3_4B_tm_3_B_4_Meter_80_957:Qh,house_3_5B_tm_3_B_5_Meter_80_958:Qh,house_3_6B_tm_3_B_6_Meter_80_959:Qh,house_3_7B_tm_3_B_7_Meter_80_960:Qh
2010-08-16 10:39:00 UTC,-47778.2832665,-17375.3178955,-65148.9959055,+0,+0,-56458.4390611,-34745.5288029,-26062.8345581,+0,-43434.1294256,-56455.2338781,-39091.0921741,+0,+0,-39094.5420989,+0,-60805.2220025,-34750.5446227,+0,-60806.5117719
2010-08-16 10:39:30 UTC,-47787.616688,+0,-65161.7225446,+0,+0,-56469.4677855,-34752.3160916,-26067.9259803,+0,-43442.6141416,-56466.2616338,+0,-17379.1559184,+0,-39157.1495327,+0,-60902.5941606,-34806.1955105,+0,-60903.8864214
2010-08-16 10:40:00 UTC,-47826.7573345,+0,-65215.0929922,+0,+0,-56515.7178562,-34780.7792735,-26089.2773741,+0,-43478.1956562,-56512.5076437,+0,-17393.3907332,+0,-39141.4039153,+0,-60878.1052987,-34792.1994475,+0,-60879.396933
2010-08-16 10:40:30 UTC,-47844.4788316,+0,-65239.2572386,+0,+0,-56536.6582483,+0,-26098.9445285,+0,-43494.3057047,-56533.4461978,+0,-17399.8357528,+0,-39153.96494,+0,-60897.641224,-34803.3647698,+0,-60898.933358
2010-08-16 10:41:00 UTC,-47729.5864406,+0,-65082.5950777,+0,+0,-56400.8970519,+0,-26036.2702254,-65073.1169975,-43389.860694,-56397.6969261,+0,-17358.0512625,+0,-39158.4521451,+0,-60904.6200888,-34807.3533847,-26107.7706711,-60905.9124015
2010-08-16 10:41:30 UTC,+0,-17351.8836684,-65061.1315648,+0,+0,-56382.2970778,+0,-26027.6835272,-65051.6575563,-43375.5511967,-56379.0985871,+0,-17352.3265749,-34805.4739719,-39156.1365724,+0,-60901.0187225,-34805.295104,-26106.2267913,-60902.310943
2010-08-16 10:42:00 UTC,+0,-17333.0945871,-64990.683744,+0,+0,-56321.2480034,+0,-25999.500154,-64981.2231046,-43328.5843792,-56318.0548829,+0,-17333.53693,-34820.4800749,-39173.0183882,-17412.0622033,-60927.2746934,-34820.3011181,-26117.4825351,-60928.5675855
2010-08-16 10:42:30 UTC,+0,-17344.9574157,-65035.1622587,+0,+0,-56359.7924483,+0,-26017.2942399,-65025.6931784,-43358.2377346,-56356.5959369,+0,-17345.4001145,-34749.1154382,-39092.7334103,-17376.3751194,-60802.4089832,-34748.9369042,-26063.9535078,-60803.6986807
2010-08-16 10:43:00 UTC,+0,-17417.7860777,-65308.2262092,+0,+0,-56596.4257793,+0,+0,-65298.7053421,-43540.2865911,-56593.208486,+0,-17418.2309611,-34737.3884755,-39079.5406165,-17370.5108546,-60781.8904815,-34737.210011,-26055.1573734,-60783.1796539
2010-08-16 10:43:30 UTC,+0,-17409.0193607,-65275.3562585,-52219.5733461,-47863.8358827,-56567.9411462,-34812.9184903,+0,-65265.8416208,-43518.3725411,-56564.7263509,+0,-17409.4639813,-34748.2062719,-39091.7106013,-17375.9204755,-60800.8182279,-34748.0277433,-26063.2715623,-60802.1078846
2010-08-16 10:44:00 UTC,+0,-17413.1143909,-65290.7101756,-52231.8562249,-47875.0938086,-56581.2466333,-34821.1069426,+0,-65281.1926289,-43528.6088358,-56578.0306713,-39176.1242774,-17413.5591341,-34730.5060311,-39071.7978897,-17367.0691728,-60769.8483649,-34730.3276074,-26049.9950048,-60771.1372292
2010-08-16 10:44:30 UTC,-47852.9984154,-17399.9208366,-65241.2422312,-52192.2826908,-47838.8225165,-56538.3784151,-34794.7250169,+0,-65231.7340615,-43495.6290782,-56535.1662139,-39146.4422739,-17400.3651841,-34780.2620292,-39127.7732211,-17391.9504953,-60856.9057376,+0,-26087.3158737,-60858.1968295
2010-08-16 10:45:00 UTC,-47915.8542041,+0,-65336.5815277,-52268.552545,-47908.7279793,-56620.9980961,-34845.5707577,+0,-65327.0552866,-43559.1907836,+0,-39203.6482361,-17425.7938112,-34737.0018931,-39079.1057127,-17370.3175378,-60781.2140834,+0,-26054.8674067,-60782.5032385
2010-08-16 10:45:30 UTC,-47933.2683049,+0,+0,-52287.5482278,-47926.1385562,-56641.5752609,-34858.2343401,-26147.3795732,-65350.7958856,+0,+0,-39217.8958871,+0,-34752.4207314,-39096.4518541,-17378.0279869,-60808.1922081,+0,-26066.432735,-60809.4820536
2010-08-16 10:46:00 UTC,-47891.7781681,+0,+0,-52242.289879,-47884.6568191,-56592.5489385,-34828.0625987,-26124.7465231,-65294.2324948,+0,+0,-39183.9500066,+0,-34770.2652418,-39116.5268687,-17386.9514341,-60839.4144975,+0,+0,-60840.705142
2010-08-16 10:46:30 UTC,-47925.7751014,+0,+0,-52279.374477,-47918.6468685,-56632.7210058,-34852.7852616,-26143.2919983,-65340.5804197,+0,+0,-39211.7651917,+0,-34793.1400089,-39142.2609051,-17398.390345,-60879.438159,+0,+0,-60880.7298274
2010-08-16 10:47:00 UTC,-47892.2473433,-17416.7635282,+0,-52242.8016657,-47885.1258997,+0,-34828.4037843,-26125.00246,-65294.8721209,+0,+0,-39184.3338705,+0,-34792.675499,-39141.7383331,+0,-60878.6254125,+0,+0,-60879.9170601
2010-08-16 10:47:30 UTC,-47911.5699849,-17423.7906466,+0,-52263.8792261,-47904.4446296,+0,-34842.4552623,-26135.5430449,-65321.2146264,+0,+0,-39200.1430273,+0,-34780.5513307,-39128.0986842,+0,-60857.4119235,+0,+0,-60858.7030285
2010-08-16 10:48:00 UTC,-47924.3129413,-17428.4249132,+0,-52277.7795207,-47917.1850043,+0,-34851.7219747,-26142.4943837,-65338.5870606,+0,+0,-39210.5688998,+0,-34722.3244205,-39062.5936052,+0,-60755.5331168,-34722.1460453,+0,+0
2010-08-16 10:48:30 UTC,-47885.8363142,-17414.4320114,+0,-52235.8083755,-47878.7161696,+0,-34823.7416667,-26121.5052155,-65286.1319842,+0,+0,-39179.0885751,-17414.8767942,-34703.2682365,+0,+0,-60722.1907802,-34703.0899742,+0,+0
2010-08-16 10:49:00 UTC,-47825.7648496,-17392.5856551,-65213.739684,-52170.28111,-47818.656874,+0,-34780.0575359,-26088.7359693,-65204.2367283,+0,+0,-39129.9400583,-17393.0297826,-34730.6396057,+0,+0,-60770.0820779,-34730.4611812,+0,+0
2010-08-16 10:49:30 UTC,-47786.4229457,-17378.2780751,-65160.0948111,-52127.3661034,-47779.3229443,+0,-34751.4479993,-26067.2747884,-65150.6020288,-43441.5289486,+0,-39097.7517943,-17378.7217735,-34737.9333418,+0,+0,+0,-34737.7548741,-26055.5660659,+0
2010-08-16 10:50:00 UTC,-47773.548361,-17373.5959391,-65142.5395988,-52113.3222253,-47766.4509689,+0,-34742.0855673,-26060.2516462,-65133.050145,-43429.8250739,-56449.6394266,-39087.2182287,-17374.0394971,-34755.3476871,+0,-17379.4916601,+0,-34755.1691162,-26068.6281791,+0
2010-08-16 10:50:30 UTC,-47804.8924687,+0,-65185.2790322,-52147.5130616,-47797.7887232,+0,-34764.8790851,+0,-65175.7814734,-43458.3190033,-56486.6735584,-39112.8629562,-17385.438838,-34738.5383765,+0,-17371.085882,+0,-34738.3599053,-26056.0198887,+0
2010-08-16 10:51:00 UTC,-47808.0708309,+0,-65189.6129057,-52150.9800884,-47800.9664411,+0,+0,+0,-65180.1145249,-43461.2083511,-56490.4289017,-39115.4633886,-17386.5947565,-34744.4415786,+0,-17374.0378775,+0,-34744.2630724,-26060.4477497,+0
2010-08-16 10:51:30 UTC,-47803.4792386,+0,-65183.3520147,-52145.9714796,-47796.3757799,-56488.2115768,+0,+0,-65173.8548218,-43457.0342809,-56485.0037794,-39111.7066974,-17384.9248692,+0,+0,-17383.749085,+0,-34763.682778,-26075.0141257,+0
2010-08-16 10:52:00 UTC,-47828.6579356,+0,-65217.6845676,-52173.4369513,-47821.5493737,-56517.9636785,+0,+0,-65208.180864,-43479.9234321,-56514.7532689,-39132.3070871,-17394.0819508,+0,-39098.1877093,-17378.7995834,+0,-34753.7851557,-26067.5900952,+0
2010-08-16 10:52:30 UTC,+0,-17374.1601089,-65144.6548991,-52115.0144305,-47768.0019669,-56454.6772075,+0,+0,+0,-43431.2353221,-56451.4723553,-39088.4874615,-17374.6036837,+0,-39155.7031338,-17404.3654845,+0,-34804.9098264,-26105.9378014,+0
2010-08-16 10:53:00 UTC,+0,-17392.4267046,-65213.1437129,-52169.804343,-47818.2198905,-56514.0286378,+0,-26088.4975456,+0,-43476.8960925,-56510.8185731,+0,-17392.8708274,+0,-39139.5406505,-17397.1811779,+0,-34790.5432171,-26095.1616634,-60876.4989584
2010-08-16 10:53:30 UTC,+0,-17397.0235963,-65230.3793114,+0,-47830.8575176,-56528.9647631,+0,-26095.3928225,+0,-43488.3868841,-56525.753388,+0,-17397.4678569,+0,-39100.4130667,-17379.7887663,+0,-34755.7632453,-26069.0738251,-60815.6430099
2010-08-16 10:54:00 UTC,+0,-17376.6675073,-65154.0561432,+0,-47774.8952228,-56462.8241913,-34748.2274961,-26064.8589579,+0,-43437.5030326,-56459.6186231,+0,-17377.1111574,+0,-39110.6059263,-17384.3195447,+0,-34764.8235382,-26075.8697897,-60831.4961775
2010-08-16 10:54:30 UTC,+0,-17381.4186506,-65171.8700914,+0,-47787.9569106,-56478.2615053,-34757.7279155,-26071.9856101,+0,-43449.3794039,-56475.0545815,+0,+0,+0,-39169.2955431,-17410.4073798,-60921.4846218,-34816.9919322,-26115.0003739,-60922.7773658
2010-08-16 10:55:00 UTC,+0,-17363.6836194,-65105.3743249,+0,-47739.2003465,-56420.6372214,-34722.2648248,-26045.3832977,+0,-43405.047378,-56417.4353598,+0,+0,+0,-39189.886947,+0,-60953.5100449,-34835.2953481,+0,-60954.8036083
2010-08-16 10:55:30 UTC,-47748.5308686,-17364.4977576,-65108.4268577,+0,-47741.4385498,-56423.2825033,-34723.8927818,-26046.6044943,+0,-43407.0824692,-56420.0804096,+0,+0,-34795.2229646,-39144.6042234,+0,-60883.0826775,-34795.0441574,+0,-60884.3744392
2010-08-16 10:56:00 UTC,-47926.5858814,+0,-65351.2147671,+0,+0,-56633.6790547,-34853.3748632,-26143.7342823,+0,-43568.9466101,-56630.4584959,+0,+0,-34753.3871535,-39097.5390757,+0,-60809.8831435,-34753.2085942,+0,-60811.1730322
2010-08-16 10:56:30 UTC,-47978.6307531,+0,-65422.1808447,+0,+0,-56695.1772541,-34891.2220384,-26172.1249861,+0,-43616.2589476,-56691.9513078,+0,+0,-34750.6720423,-39094.4845847,+0,-60805.13255,-34750.4934991,+0,-60806.4223174
2010-08-16 10:57:00 UTC,-47908.326113,+0,-65326.3165571,+0,+0,-56612.1026184,-34840.0963094,-26133.7734992,-65316.7922619,-43552.3472356,-56608.8839506,-39197.4889968,-17423.0559672,-34759.3152944,-39104.2082145,+0,-60820.2555277,+0,+0,-60821.545682
2010-08-16 10:57:30 UTC,-48033.9511997,+0,+0,+0,+0,-56760.5459999,-34931.4512232,-26202.3025299,-65488.056612,-43666.5490072,-56757.3143315,-39300.2713608,-17468.7437589,-34680.3314679,-39015.3516745,+0,-60682.0586422,+0,+0,-60683.3452596
2010-08-16 10:58:00 UTC,-47976.5491517,-17447.4218001,+0,-52334.7599222,+0,-56692.7175538,-34889.7082918,-26170.9894637,-65409.8005461,-43614.3666298,-56689.4918225,-39253.3068693,-17447.8675723,-34716.929959,-39056.5248541,-17360.2802295,-60746.0945036,+0,-26039.8118943,-60747.3827599
2010-08-16 10:58:30 UTC,-48023.584312,-17464.5272065,+0,-52386.0669054,+0,-56748.2960893,-34923.9123927,+0,-65473.9234581,-43657.1247989,-56745.0654924,-39291.7895099,-17464.9734916,-34746.7840967,-39090.110659,-17375.2092929,-60798.3298681,+0,-26062.2048203,-60799.6194611
2010-08-16 10:59:00 UTC,-47974.3267087,-17446.613558,+0,-52332.3356332,+0,-56690.0914317,-34888.0921253,+0,-65406.7706974,-43612.3462777,-56686.8659308,-39251.4885387,-17447.0593059,-34781.27934,-39128.9176923,-17392.4592187,-60858.6857113,+0,-26088.0789361,-60859.9768489
2010-08-16 10:59:30 UTC,-47979.4115349,-17448.4627708,+0,-52337.8822728,+0,-56696.0998555,-34891.7898251,+0,-65413.702827,-43616.9687315,-56692.8738283,-39255.6487782,-17448.9085741,-34788.2921929,-39136.8071284,-17395.9661134,-60870.9560029,+0,-26093.3391211,-60872.2474543
2010-08-16 11:00:00 UTC,-47904.1712892,-17421.0999427,+0,-52255.8085667,-47897.0474312,-56607.1931215,-34837.0749104,+0,-65311.1280035,-43548.5702175,-56603.9748845,-39194.0896551,-17421.5449254,-34810.8716227,-39162.2089115,-17407.257336,-60910.4629168,+0,-26110.2754492,-60911.755379
2010-08-16 11:00:30 UTC,-47933.67381,-17431.8292061,+0,-52287.9905614,-47926.5439787,-56642.0544205,-34858.5292244,+0,-65351.3487086,-43575.3900204,-56638.8331278,-39218.2276582,-17432.2745107,-34785.3510783,-39133.4983842,-17394.4953597,-60865.8099752,-34785.1723296,-26091.1330564,-60867.101295
2010-08-16 11:01:00 UTC,-47869.7699947,-17408.5891283,-65273.7431464,-52218.2828833,-47862.6531045,-56566.5432471,-34812.0581957,-26112.7409679,-65264.2288169,-43517.2970958,-56563.3285752,-39165.9199694,-17409.0337358,-34755.2816887,-39099.6704215,-17379.4586568,-60813.1979844,-34755.1031182,-26068.5786756,-60814.4879581
2010-08-16 11:01:30 UTC,-47984.3766564,+0,-65430.0157034,-52343.298336,-47977.2365636,+0,-34895.4004753,-26175.2507735,-65420.4717639,-43621.4823656,-56698.7402908,-39259.6873012,-17450.7143078,-34752.1045995,-39096.0962068,-17377.8698997,-60807.5839116,-34751.9260479,-26066.1956112,-60808.9289087
2010-08-16 11:02:00 UTC,-47889.6951281,+0,-65300.8812704,-52240.0176538,-47882.5742016,+0,-34826.5478065,-26123.6016212,-65291.3926934,-43535.4104002,+0,-39182.2220457,-17416.2801819,-34710.2106906,-39048.9656997,-17356.9201466,-60734.2828604,-34710.0323872,-26034.7719204,-60735.6258493
2010-08-16 11:02:30 UTC,-47916.9807974,+0,-65338.0867632,-52269.7814585,-47909.8543462,+0,+0,-26138.4860629,-65328.5911714,-43560.2149338,+0,-39204.546266,-17426.2035343,-34653.2441522,-38984.8785356,-17328.4330697,-60634.6094993,-34653.0661863,-25992.0425823,-60635.9497563
2010-08-16 11:03:00 UTC,-47882.83147,+0,-65291.5222999,-52232.5012997,-47875.711934,+0,+0,-26119.857468,-65282.0354887,-43529.1708671,+0,-39176.6064306,-17413.7839813,-34662.8749069,-38995.7131022,-17333.2490909,-60651.4602626,-34662.6968839,-25999.2663981,-60652.8009815
2010-08-16 11:03:30 UTC,+0,-17439.2750118,-65388.7658885,-52310.2945432,-47947.0137488,+0,+0,-26158.7607713,-65379.2607402,+0,+0,-39234.9550018,+0,-34669.7347572,-39003.4304107,+0,-60663.4628242,-34669.5566936,-26004.4118197,-60664.8038719
2010-08-16 11:04:00 UTC,+0,-17454.4705922,-65445.740187,-52355.8730295,-47988.7889594,+0,+0,-26181.553927,-65436.224302,+0,+0,-39269.1409979,+0,-34743.6744924,-39086.6123645,+0,-60792.8338971,-34743.4959907,+0,-60794.125335
2010-08-16 11:04:30 UTC,+0,-17460.8375112,-65469.6123081,-52374.9703274,-48006.2926925,+0,+0,-26191.1042154,-65460.0919246,+0,+0,-39283.4648647,+0,-34723.057612,+0,+0,-60756.7608973,-34722.8792325,+0,-60758.0514097
2010-08-16 11:05:00 UTC,+0,-17426.2784975,-65340.0367697,-52271.3120634,-47911.2841465,+0,-34847.4036341,-26139.2661839,-65330.5408081,+0,+0,-39205.7163188,+0,-34781.2766371,+0,+0,-60858.6257255,-34781.0979126,+0,-60859.9188509
2010-08-16 11:05:30 UTC,+0,-17420.5792086,-65318.6678626,-52254.2172954,-47895.6158456,+0,-34836.0073119,-26130.7173313,-65309.1759314,+0,+0,-39192.8944431,+0,-34792.7108028,+0,+0,-60878.6318888,-34792.5320105,+0,-60879.9255276
2010-08-16 11:06:00 UTC,+0,-17416.739059,-65304.2696086,-52242.6989332,-47885.0586288,-56593.0238282,-34828.3285318,-26124.9571613,-65294.7803918,+0,+0,-39184.255133,+0,-34786.1079854,+0,+0,-60867.0790527,-34785.9292323,+0,-60868.372395
2010-08-16 11:06:30 UTC,+0,-17386.6004179,-65191.2678219,-52152.2993967,-47802.2024557,-56495.0979934,-34768.063181,+0,-65181.7999217,+0,-56491.8895912,+0,-17387.0443659,+0,+0,-17393.5587902,-60862.4777429,-34783.2994519,+0,-60863.7709673
2010-08-16 11:07:00 UTC,-47889.0492288,+0,-65300.0005517,-52239.2837592,-47881.9284332,-56589.3243211,-34826.0517871,+0,-65290.5121411,+0,-56586.1076508,+0,-17416.0452788,+0,+0,-17368.7291704,+0,-34733.6471393,-26052.4849269,-60776.8924252
2010-08-16 11:07:30 UTC,-47880.3461333,+0,-65288.1334081,-52229.7902429,-47873.2271001,-56579.0404129,-34819.7228818,+0,-65278.6472351,-43526.9115266,-56575.8246445,+0,-17412.8801051,+0,+0,-17399.91221,+0,-34796.0045194,-26099.2580891,+0
2010-08-16 11:08:00 UTC,-47768.5221834,+0,-65135.6553792,-52107.8103749,-47761.4258114,-56446.9049976,-34738.40433,+0,-65126.1979745,-43425.2559362,-56443.7008283,+0,-17372.2115579,+0,-39196.8239569,-17422.6439002,+0,-34841.4615608,-26133.3546065,+0
2010-08-16 11:08:30 UTC,-47644.4939599,+0,-64966.536164,-51972.5178419,-47637.4227507,-56300.3485648,-34648.2108245,+0,-64957.1106935,-43312.5058353,-56297.1572844,+0,-17327.1045127,+0,-39277.9810749,-17458.7186504,+0,-34913.6010067,-26187.4651171,+0
2010-08-16 11:09:00 UTC,-47615.1488596,-17315.9903475,-64926.5225275,-51940.5076052,-47608.0836085,-56265.6732886,-34626.8710268,-25973.8355251,-64917.104617,-43285.8054348,-56262.4850615,+0,-17316.4321771,+0,-39307.5137249,-17471.846062,+0,-34939.8521729,-26207.1556472,+0
2010-08-16 11:09:30 UTC,-47613.1989141,-17315.2812055,-64923.8636705,+0,-47606.1340579,-56263.3691584,-34625.4530234,-25972.7718221,-64914.446261,-43284.0328034,-56260.1811339,+0,-17315.7230139,+0,-39337.8162959,-17485.3157071,+0,-34966.7877111,-26227.3595123,+0
2010-08-16 11:10:00 UTC,-47658.358362,-17331.711846,-64985.4686875,+0,-47651.3046186,-56316.7552337,-34658.3077881,-25997.417549,-64976.0396403,-43325.1042103,-56313.5625091,+0,-17332.1541473,+0,-39308.3270046,-17472.2075691,+0,+0,-26207.6978916,+0
2010-08-16 11:10:30 UTC,-47801.0126709,-17383.5913827,+0,+0,-47793.9301122,-56485.3210977,-34762.046301,-26075.2361169,-65170.5199734,-43454.7866606,-56482.1135534,-39109.6817293,-17384.0352406,+0,-39320.0203713,-17477.4162908,+0,+0,-26215.5107413,+0
2010-08-16 11:11:00 UTC,-47844.2120374,-17399.3018298,+0,+0,-47837.1207619,-56536.36715,-34793.4609751,-26098.8015646,+0,-43494.0578189,-56533.155125,-39145.0260314,-17399.7461588,-34908.9590266,-39272.5323133,-17456.3075838,+0,+0,-26183.8486251,+0
2010-08-16 11:11:30 UTC,-47864.9672158,-17406.8499296,+0,+0,-47857.8717532,-56560.8922766,-34808.5541868,-26110.1236073,+0,-43512.925686,-56557.6780998,-39162.0072368,-17407.294485,-34859.1358638,-39216.4814898,-17431.3926781,-60994.85469,+0,-26146.4773816,+0
2010-08-16 11:12:00 UTC,-47917.4454679,-17425.934857,+0,+0,-47910.3394232,-56622.9026249,-34846.71649,-26138.750728,+0,-43560.631983,-56619.6231731,-39204.9432202,-17426.3799847,-34834.8937357,-39189.2092101,+0,-60952.438648,+0,-26128.2939015,-60953.7341798
2010-08-16 11:12:30 UTC,-48001.6715842,+0,+0,+0,-47994.5485641,-56722.4274901,-34907.965916,-26184.69645,+0,-43637.1992479,-56719.139112,-39273.8542672,-17457.0116736,-34834.2661506,-39188.5031799,+0,-60951.3405733,+0,-26127.8231639,-60952.6360769
2010-08-16 11:13:00 UTC,-48076.7605386,+0,+0,+0,-48069.6223976,-56811.155536,-34962.5707825,-26225.6578078,+0,-43705.4602142,-56807.8592103,-39335.2895911,+0,-34759.022205,-39103.8540972,+0,-60819.6875256,+0,+0,-60820.9796525
2010-08-16 11:13:30 UTC,-48135.8987325,+0,+0,+0,-48128.7486884,-56881.0355414,-35005.5762209,-26257.9179549,+0,-43759.2208557,-56877.7329622,-39383.6745271,+0,-34742.1177204,-39084.8595257,+0,-60790.1456462,-34741.9595776,+0,-60791.4370151
2010-08-16 11:14:00 UTC,-48119.2012755,+0,-65613.8535704,-52490.360929,-48112.0545916,-56861.3051722,-34993.4337893,-26248.8094181,+0,-43744.0417312,-56858.0043581,-39370.0132137,+0,-34741.8300754,-39084.5359261,+0,-60789.6423579,-34741.671934,+0,-60790.9337139
2010-08-16 11:14:30 UTC,-48164.3917771,-17515.7425754,-65675.4733295,-52539.6557086,+0,-56914.7040406,+0,+0,+0,-43785.1229722,-56911.3984508,-39406.9866048,+0,-34744.2370039,-39087.2437125,-17373.9396906,-60793.8537244,-34744.0788511,+0,-60795.1451884
2010-08-16 11:15:00 UTC,-48163.3725338,-17515.3668423,-65674.0835347,-52538.5438959,+0,-56913.4996629,+0,+0,+0,-43784.1964107,-56910.1941809,-39406.1526933,+0,-34723.0777275,-39063.4395992,-17363.3586338,-60756.8316598,-34722.9196753,+0,-60758.122174
2010-08-16 11:15:30 UTC,-48225.6165404,-17538.0032957,-65758.9566957,-52606.4410103,+0,-56987.0107838,+0,+0,-65749.3239948,-43840.7804495,-56983.7375697,-39457.0787065,-17539.3809425,-34696.9428295,-39034.0379289,-17350.2894322,-60711.1038281,-34696.7849016,+0,-60712.3931689
2010-08-16 11:16:00 UTC,+0,-17530.3360058,-65730.2089443,-52583.4432881,+0,-56962.0983946,+0,+0,-65720.5817021,-43821.6146275,-56958.827373,-39439.8293385,-17530.7893342,-34727.7177694,-39068.6596304,-17365.678966,-60764.9502699,-34727.5596951,-26047.9188431,-60766.2409925
2010-08-16 11:16:30 UTC,+0,-17506.5489357,-65641.0216596,-52512.0949471,+0,+0,+0,+0,-65631.411356,-43762.1544086,-56881.5457585,-39386.3147442,-17507.0015376,-34777.2071853,-39124.3350535,-17390.4269913,-60851.5411519,-34777.0488756,-26085.039798,-60852.8340958
2010-08-16 11:17:00 UTC,+0,-17480.121418,-65541.9342807,-52432.8266976,+0,+0,-34955.0782691,-26220.0373658,-65532.342806,-43696.0939028,-56795.6856326,-39326.8598485,-17480.5684337,-34830.0883271,-39183.8261571,-17416.8711053,-60944.0664925,-34829.9297657,-26124.7048122,-60945.3618094
2010-08-16 11:17:30 UTC,+0,-17487.7291869,-65570.458861,-52455.6458856,+0,+0,-34970.2908095,-26231.4489181,-65560.8619645,-43715.1109382,-56820.4024423,-39343.9753071,-17488.1764309,-34814.9566799,-39166.8031056,-17409.3042679,-60917.5908758,-34814.7981905,-26113.3444227,-60918.8855137
2010-08-16 11:18:00 UTC,+0,+0,-65463.3020419,-52369.92222,+0,+0,-34913.1426456,-26188.5797279,-65453.7255165,-43643.6706229,-56727.5500832,-39279.6785476,-17459.5958599,-34832.6271194,-39186.6822897,-17418.1406717,-60948.5085789,-34832.4685459,-26126.5986312,-60949.8040098
2010-08-16 11:18:30 UTC,+0,+0,-65396.6408172,-52316.5943546,-47952.7407881,+0,-34877.5913258,-26161.9112172,-65387.0769693,-43599.228292,-56669.7875322,-39239.6801545,-17441.8161616,-34850.2632861,-39206.5229171,-17426.9599363,-60979.3663169,-34850.1046287,-26139.827132,-60980.6625391
2010-08-16 11:19:00 UTC,-47865.0306597,+0,-65267.2778264,-52213.1061268,-47857.8882812,+0,-34808.6003234,-26110.1582162,-65257.7385933,-43512.9833609,-56557.6933533,-39162.0591445,-17407.3128191,-34868.3768424,-39226.9006062,-17436.0179276,-61011.0593369,-34868.2180987,-26153.413712,-61012.3563718
2010-08-16 11:19:30 UTC,-47810.566834,+0,-65193.0133782,-52153.6958123,-47803.4355496,+0,-34768.9941092,-26080.4479557,-65183.4882824,-43463.4720437,-56493.3425596,-39117.4986315,-17387.5052082,-34865.9667204,-39224.1892271,-17434.812705,-61006.8423832,-34865.7874988,-26151.6059323,-61008.1393099
2010-08-16 11:20:00 UTC,-47817.7215569,-17389.6629644,-65202.7692405,-52161.5003388,-47810.5888161,+0,-34774.1970397,-26084.3508886,-65193.2422891,-43469.9761728,-56501.7961004,-39123.3523906,-17390.1072646,-34840.1875687,-39195.1877693,-17421.9214027,-60961.7369841,-34840.0084998,-26132.269558,-60963.0327542
2010-08-16 11:20:30 UTC,-47751.9624844,-17365.7481723,-65113.1030978,-52089.7689281,-47744.8431464,-56427.323402,-34726.3769005,-26048.4790195,-65103.5932234,-43410.1967106,+0,-39069.5504796,-17366.1917545,-34787.9086672,-39136.3741839,+0,-60870.2653729,-34787.729908,-26093.0563029,-60871.5587972
2010-08-16 11:21:00 UTC,-47788.2428001,-17378.9423399,-65162.5733201,-52129.3442762,-47781.1160659,-56470.1935738,-34752.7600236,-26068.2700948,-65153.0540221,-43443.1779809,+0,+0,-17379.3863183,-34735.4061487,-39077.3090307,+0,-60778.4025112,-34735.2277007,-26053.6753154,-60779.6935788
2010-08-16 11:21:30 UTC,-47752.3469076,-17365.8879766,-65113.6272801,-52090.1882651,-47745.2274912,-56427.7776506,-34726.6564538,-26048.6887241,-65104.1173058,-43410.5461773,+0,+0,-17366.331563,-34746.6570535,-39089.9662599,+0,-60798.0880483,-34746.4785388,-26062.1143724,-60799.379621
2010-08-16 11:22:00 UTC,-47768.1782885,-17371.6454208,-65135.2142458,-52107.4574756,-47761.0556443,-56446.4845996,-34738.1690677,-26057.3248136,-65125.7001591,-43424.9379774,+0,+0,-17372.0891801,-34750.9542868,+0,+0,-60805.6068529,-34750.7757466,+0,-60806.8986184
2010-08-16 11:22:30 UTC,-47756.8121269,-17367.5118558,-65119.7158545,-52095.0590225,-47749.6918005,-56433.0539204,-34729.9035709,-26051.1245212,-65110.2047208,-43414.6053649,+0,+0,-17367.9554909,-34778.4683421,+0,+0,-60853.7477787,-34778.2896389,+0,-60855.0407793
2010-08-16 11:23:00 UTC,-47729.8440409,-17357.7042937,-65082.9433738,-52065.6416549,-47722.7292134,-56401.1874263,-34710.2923217,+0,-65073.4392458,-43390.0895439,+0,+0,+0,+0,+0,-17404.1298905,-60899.4862404,-34804.4304534,+0,-60900.7804139
