# file...... Output/Qh/house_Qh_file_018.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_6C_tm_2_C_6_Meter_41_341:Qh,house_2_7C_tm_2_C_7_Meter_41_342:Qh,house_2_8C_tm_2_C_8_Meter_41_343:Qh,house_2_1A_tm_2_A_1_Meter_42_344:Qh,house_2_2A_tm_2_A_2_Meter_42_345:Qh,house_2_3A_tm_2_A_3_Meter_42_346:Qh,house_2_4A_tm_2_A_4_Meter_42_347:Qh,house_2_5A_tm_2_A_5_Meter_42_348:Qh,house_2_6A_tm_2_A_6_Meter_42_349:Qh,house_2_7A_tm_2_A_7_Meter_42_350:Qh,house_2_8A_tm_2_A_8_Meter_42_351:Qh,house_2_1B_tm_2_B_1_Meter_43_352:Qh,house_2_2B_tm_2_B_2_Meter_43_353:Qh,house_2_3B_tm_2_B_3_Meter_43_354:Qh,house_2_4B_tm_2_B_4_Meter_43_355:Qh,house_2_5B_tm_2_B_5_Meter_43_356:Qh,house_2_6B_tm_2_B_6_Meter_43_357:Qh,house_2_7B_tm_2_B_7_Meter_43_358:Qh,house_2_8B_tm_2_B_8_Meter_43_359:Qh,house_2_9B_tm_2_B_9_Meter_43_360:Qh
2010-08-16 07:18:00 UTC,-26053.6048668,+0,+0,-47496.8696576,+0,+0,+0,+0,-30226.2062153,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:18:30 UTC,-26029.1127837,+0,+0,+0,+0,+0,+0,+0,-30249.8791245,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:19:00 UTC,-26026.6833176,+0,+0,+0,+0,+0,+0,+0,-30247.3122531,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:19:30 UTC,-26023.3721227,+0,+0,+0,+0,+0,+0,+0,-30254.9445191,+0,-25933.5627072,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:00 UTC,-26005.1301413,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25945.5135345,+0,-56391.5315125,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25923.8922659,+0,-56369.6883758,+0,+0,+0,+0,+0,+0,-60712.575446
2010-08-16 07:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25921.3412259,+0,-56353.8519758,+0,+0,+0,+0,+0,+0,-60695.518259
2010-08-16 07:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25948.5831533,+0,-56310.7508784,+0,+0,+0,+0,+0,-51978.434707,-60649.0946078
2010-08-16 07:22:00 UTC,+0,+0,-39006.7068461,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56331.3729845,+0,+0,+0,+0,+0,-51997.4701859,-60671.3064199
2010-08-16 07:22:30 UTC,+0,+0,-39034.0488526,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56285.4519177,-38973.3749487,+0,+0,+0,+0,-51955.0822021,-60621.8454129
2010-08-16 07:23:00 UTC,+0,+0,-39021.7835055,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56301.6976681,-38984.6244318,+0,+0,+0,+0,-51970.0780342,-60639.343508
2010-08-16 07:23:30 UTC,+0,+0,-39024.2968925,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56333.6852309,-39006.7744417,+0,+0,+0,+0,-51999.6045324,-60673.7969114
2010-08-16 07:24:00 UTC,+0,+0,-39018.9529147,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39010.7936921,+0,+0,+0,+0,-52004.9622903,+0
2010-08-16 07:24:30 UTC,+0,+0,-39008.2814612,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39014.5843897,+0,+0,+0,+0,-52010.0153821,+0
2010-08-16 07:25:00 UTC,+0,+0,-39031.2490565,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39006.5030307,+0,+0,+0,+0,-51999.242735,+0
2010-08-16 07:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38988.7826646,+0,-56312.9700593,+0,+0,-51975.6206982,+0
2010-08-16 07:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38982.6216439,+0,-56304.0716039,+0,+0,+0,+0
2010-08-16 07:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56312.2959256,+0,+0,+0,+0
2010-08-16 07:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25982.8822909,+0,+0,+0,-56292.3636135,+0,+0,+0,+0
2010-08-16 07:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25958.1865116,+0,+0,+0,-56238.8604574,+0,+0,+0,+0
2010-08-16 07:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25963.7019116,+0,+0,+0,-56250.8095157,+0,+0,+0,+0
2010-08-16 07:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25964.3632277,+0,+0,+0,-56252.2422503,+0,+0,+0,+0
2010-08-16 07:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25960.5833888,+0,+0,-38937.7481005,-56244.0532675,+0,+0,+0,+0
2010-08-16 07:29:30 UTC,+0,+0,+0,+0,-47565.9743115,+0,+0,+0,+0,-47559.4667167,+0,+0,+0,+0,-38973.3410476,+0,+0,+0,+0,+0
2010-08-16 07:30:00 UTC,+0,+0,+0,+0,-47542.6063442,+0,-47536.9702424,+0,+0,-47536.1029661,+0,+0,+0,+0,-38990.5546453,+0,+0,+0,+0,+0
2010-08-16 07:30:30 UTC,+0,+0,+0,+0,-47538.2547365,+0,-47532.6190898,-43212.3255059,+0,-47531.7518616,+0,+0,+0,+0,-38965.2308774,+0,+0,+0,+0,+0
2010-08-16 07:31:00 UTC,-25990.4458012,+0,+0,+0,-47507.5632134,+0,-47501.9320895,-43184.4276603,+0,-47501.0658779,+0,+0,+0,+0,-38998.0043137,+0,+0,+0,+0,+0
2010-08-16 07:31:30 UTC,-25987.8608001,+0,+0,+0,-47486.9748511,+0,-47481.3467622,-43165.7133423,+0,-47480.4812332,+0,+0,+0,+0,-39025.2895418,+0,+0,+0,+0,+0
2010-08-16 07:32:00 UTC,-25998.1899243,+0,+0,+0,-47574.8999567,+0,-47569.2589108,-43245.6351178,+0,-47568.3904696,-25951.7645615,+0,+0,+0,-39032.2674442,+0,+0,+0,+0,+0
2010-08-16 07:32:30 UTC,-25989.6465936,+0,+0,+0,-47531.5708476,+0,-47525.9361858,-43206.2500139,+0,-47525.0691789,-25928.1282899,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:33:00 UTC,-25997.3106446,+0,+0,+0,-47517.4707601,+0,-47511.8381762,-43193.4333785,+0,-47510.9716363,-25920.436613,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:33:30 UTC,+0,+0,+0,+0,+0,+0,-47553.4287381,-43231.2437562,+0,+0,-25943.1278411,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,-43241.1986093,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,-43247.3297638,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:35:00 UTC,+0,+0,+0,-47558.4239247,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:35:30 UTC,+0,+0,+0,-47586.6973999,+0,+0,+0,+0,-30283.3722849,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:36:00 UTC,+0,+0,+0,-47595.695022,+0,+0,+0,+0,-30289.0983135,+0,+0,+0,+0,+0,+0,+0,-30364.1293254,+0,+0,+0
2010-08-16 07:36:30 UTC,+0,+0,+0,-47592.2287057,+0,+0,+0,+0,-30286.8923722,+0,+0,+0,+0,+0,+0,+0,-30372.6278051,+0,+0,+0
2010-08-16 07:37:00 UTC,+0,-56267.0058803,+0,-47550.9580881,+0,+0,+0,+0,-30260.6280169,+0,+0,+0,+0,+0,+0,+0,-30372.6311282,+0,+0,+0
2010-08-16 07:37:30 UTC,+0,-56283.9799255,+0,-47536.4279268,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30364.3793708,+0,+0,+0
2010-08-16 07:38:00 UTC,+0,-56269.0006885,+0,-47582.1877071,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30351.9022455,+0,+0,+0
2010-08-16 07:38:30 UTC,+0,-56267.2532302,+0,-47613.2315491,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30345.3734329,+0,+0,+0
2010-08-16 07:39:00 UTC,+0,-56275.0121043,-38967.1565965,-47633.7798803,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30334.3141211,+0,+0,+0
2010-08-16 07:39:30 UTC,+0,-56286.9199135,-38975.4025333,-47631.2531449,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38967.8788956,+0,+0,+0,+0,+0,+0
2010-08-16 07:40:00 UTC,+0,-56269.8151915,-38963.5581302,+0,+0,+0,+0,+0,+0,+0,+0,-25967.7565498,+0,-38951.8266416,+0,+0,+0,+0,+0,+0
2010-08-16 07:40:30 UTC,+0,-56305.5349044,-38988.2933679,+0,+0,+0,+0,+0,+0,+0,+0,-25961.0628637,+0,-38941.7860325,+0,+0,+0,+0,+0,+0
2010-08-16 07:41:00 UTC,+0,-56295.2352027,-38981.1610159,+0,+0,+0,+0,+0,+0,+0,+0,-25964.0764571,-56246.3599491,-38946.3064586,+0,+0,+0,+0,+0,+0
2010-08-16 07:41:30 UTC,+0,+0,-38967.402502,+0,+0,+0,+0,+0,+0,+0,+0,-25971.8302955,-56263.1564449,-38957.9373088,+0,+0,+0,+0,+0,+0
2010-08-16 07:42:00 UTC,+0,+0,-38943.125074,+0,+0,+0,+0,+0,+0,+0,+0,-25992.1769599,-56307.2317336,-38988.4575484,+0,+0,+0,+0,+0,+0
2010-08-16 07:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56318.7794753,-38996.4538617,+0,+0,+0,+0,+0,+0
2010-08-16 07:43:00 UTC,-25941.4789193,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25944.8868208,+0,-56336.1219426,-39008.4627729,+0,+0,+0,+0,+0,+0
2010-08-16 07:43:30 UTC,-25950.4224045,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25937.1934373,+0,-56341.0673337,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:44:00 UTC,-25954.3581706,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25929.6203262,+0,-56349.6456903,+0,+0,-56354.919432,+0,+0,+0,-60690.9890763
2010-08-16 07:44:30 UTC,-25970.8704595,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25923.4584386,+0,-56323.7570658,+0,+0,-56329.0275466,+0,+0,+0,-60663.1047648
2010-08-16 07:45:00 UTC,-25963.337392,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56285.1737001,+0,+0,-56290.4395612,+0,+0,+0,-60621.5474374
2010-08-16 07:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56286.5053886,+0,+0,+0,-60617.3105233
2010-08-16 07:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56277.4375501,+0,-64924.3146518,+0,-60607.5448985
2010-08-16 07:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56301.7489975,+0,-64952.3602702,+0,-60633.7271548
2010-08-16 07:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56256.0733184,+0,-64899.6689338,-51923.1071326,-60584.5366512
2010-08-16 07:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47582.5041032,+0,+0,+0,+0,+0,+0,+0,-64912.9094857,-51933.7003516,-60596.8974959
2010-08-16 07:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47591.3123278,+0,+0,+0,+0,-38943.2823196,+0,+0,-64895.024743,-51919.3915072,+0
2010-08-16 07:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47598.689101,+0,+0,+0,+0,-38921.3454533,+0,+0,-64858.4705293,-51890.1459897,+0
2010-08-16 07:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47611.379198,+0,+0,+0,+0,-38903.3734483,+0,+0,-64828.523111,-51866.1862969,+0
2010-08-16 07:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30285.9532836,-47583.7450448,+0,+0,+0,+0,-38896.2791492,+0,+0,+0,-51856.7284085,+0
2010-08-16 07:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30290.2344415,-47590.4706108,+0,+0,+0,+0,-38873.1172619,+0,+0,+0,-51825.8495409,+0
2010-08-16 07:50:30 UTC,+0,+0,+0,+0,-47535.3153618,+0,+0,-43209.653043,-30250.9877708,-47528.8119153,+0,+0,+0,+0,-38903.1035281,+0,+0,+0,-51865.8262551,+0
2010-08-16 07:51:00 UTC,+0,+0,+0,+0,-47538.8603432,+0,+0,-43212.8753445,-30253.2437969,-47532.3562569,+0,+0,+0,+0,-38906.8783713,+0,+0,+0,-51870.8587533,+0
2010-08-16 07:51:30 UTC,+0,+0,+0,+0,-47491.8655554,+0,+0,-43170.1582288,+0,-47485.3699502,+0,-25962.4874403,+0,+0,+0,+0,+0,+0,-51909.5504555,+0
2010-08-16 07:52:00 UTC,+0,+0,+0,+0,-47513.5203042,+0,+0,-43189.8418671,+0,+0,+0,-25989.0226063,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:52:30 UTC,+0,+0,+0,+0,-47527.1758421,+0,+0,-43202.2544179,+0,+0,+0,-26012.5107781,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:53:00 UTC,+0,+0,+0,+0,-47527.4340481,+0,+0,-43202.4891211,+0,+0,-25925.8719664,-26012.815266,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:53:30 UTC,-25928.7803399,+0,+0,-47534.4427035,-47533.9485455,+0,+0,-43208.4106403,+0,+0,-25929.4256612,-26002.6586974,+0,+0,+0,+0,-30335.9543072,+0,+0,+0
2010-08-16 07:54:00 UTC,-25900.2701382,+0,-38849.1281973,-47525.2516142,-47524.7575485,+0,-47519.1231639,-43200.0562481,+0,+0,-25924.4119209,-26011.8646896,+0,+0,+0,+0,-30346.6944686,+0,+0,+0
2010-08-16 07:54:30 UTC,-25908.535501,+0,-38861.5257345,-47516.3016824,-47515.8077067,+0,-47510.1746406,-43191.92106,+0,+0,-25919.5297321,+0,+0,-39030.8361799,+0,+0,-30356.6861707,+0,+0,+0
2010-08-16 07:55:00 UTC,-25903.8562465,+0,-38854.5070994,-47515.7493513,+0,+0,-47509.6222206,+0,+0,+0,+0,+0,+0,-39027.5556359,+0,+0,-30354.1346862,+0,+0,+0
2010-08-16 07:55:30 UTC,-25918.0362329,+0,-38875.7762093,-47497.3044511,+0,+0,-47491.1802238,+0,+0,+0,+0,+0,+0,-39001.2157119,+0,+0,-30333.6485522,+0,+0,+0
2010-08-16 07:56:00 UTC,+0,+0,-38874.2882442,-47476.2218077,+0,+0,-47470.1008992,+0,+0,+0,+0,+0,+0,-38980.2611662,+0,+0,-30317.3509488,+0,+0,+0
2010-08-16 07:56:30 UTC,+0,+0,-38907.4344186,-47425.5868489,+0,+0,-47419.4739115,+0,+0,+0,+0,+0,+0,-38977.7024027,+0,+0,-30315.3608455,+0,+0,+0
2010-08-16 07:57:00 UTC,+0,+0,-38932.9850899,-47407.6085463,+0,+0,-47401.49844,+0,+0,+0,+0,+0,+0,-38986.8366255,+0,+0,+0,+0,+0,+0
2010-08-16 07:57:30 UTC,+0,+0,+0,-47418.3832004,+0,+0,-47412.2713976,+0,+0,+0,+0,+0,+0,-38962.6470495,+0,+0,+0,+0,+0,+0
2010-08-16 07:58:00 UTC,+0,+0,+0,-47413.2426602,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38975.0102454,+0,+0,+0,+0,+0,+0
2010-08-16 07:58:30 UTC,+0,+0,+0,-47404.9689491,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38997.2108924,+0,+0,+0,+0,+0,+0
2010-08-16 07:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56322.1912922,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56281.6227574,+0,+0,-56286.8886476,+0,+0,+0,+0
2010-08-16 08:00:00 UTC,+0,-56179.722012,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56251.0835596,+0,+0,-56256.3458368,+0,+0,+0,+0
2010-08-16 08:00:30 UTC,+0,-56167.359695,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56238.0857581,+0,+0,-56243.3463974,+0,+0,+0,+0
2010-08-16 08:01:00 UTC,+0,-56125.6184534,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56286.7748941,+0,+0,-56291.9365972,+0,+0,+0,+0
2010-08-16 08:01:30 UTC,+0,-56116.9649215,+0,+0,+0,+0,+0,+0,-30212.5637646,+0,+0,+0,-56258.7563477,+0,+0,-56263.9146262,+0,+0,+0,+0
2010-08-16 08:02:00 UTC,+0,-56141.3322867,+0,+0,+0,+0,+0,+0,-30204.3791696,+0,-25890.2504403,+0,-56248.1435494,+0,+0,-56253.3005304,+0,+0,+0,+0
2010-08-16 08:02:30 UTC,+0,-56159.2602734,+0,+0,+0,+0,+0,+0,-30211.6665784,+0,-25896.4970339,-25949.638783,-56215.0834909,+0,+0,-56220.2364296,+0,+0,+0,-60546.0551272
2010-08-16 08:03:00 UTC,+0,-56126.6911168,+0,+0,+0,+0,+0,+0,-30237.1405265,+0,-25918.3326964,-25933.0885506,-56179.2320991,+0,+0,-56184.3806533,+0,+0,+0,-60507.4400394
2010-08-16 08:03:30 UTC,-25900.8587105,-56105.8420565,+0,+0,+0,+0,+0,+0,-30231.435184,-47498.1495611,-25913.4422126,-25952.7167393,-56221.7510116,+0,+0,+0,+0,+0,+0,-60553.2366307
2010-08-16 08:04:00 UTC,-25904.4315577,-56113.5809647,+0,+0,+0,+0,+0,+0,+0,-47517.1564916,-25923.786769,-25954.4238894,+0,+0,-38928.5090758,+0,+0,+0,+0,-60557.219762
2010-08-16 08:04:30 UTC,-25923.6996109,+0,+0,+0,+0,+0,+0,+0,+0,-47540.3731336,+0,-25942.5326603,+0,+0,-38910.6740091,+0,+0,+0,+0,-60529.4750851
2010-08-16 08:05:00 UTC,-25913.2383079,+0,+0,+0,+0,+0,+0,+0,+0,-47532.6856864,+0,-25955.6347737,+0,+0,-38930.3252215,+0,+0,+0,+0,-60560.0450037
2010-08-16 08:05:30 UTC,-25892.7847614,+0,+0,+0,+0,+0,+0,+0,+0,-47521.4788822,+0,+0,+0,+0,-38961.3264538,+0,+0,+0,+0,-60608.2712967
2010-08-16 08:06:00 UTC,-25893.5956025,+0,+0,+0,+0,+0,+0,+0,+0,-47495.7719344,+0,+0,+0,+0,-38961.6068522,+0,+0,+0,+0,-60608.7074915
2010-08-16 08:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47439.1298392,+0,+0,+0,+0,-38938.4861028,+0,+0,-64887.0316985,+0,+0
2010-08-16 08:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47452.3322252,+0,+0,+0,+0,-38935.107444,+0,+0,-64881.4017139,+0,+0
2010-08-16 08:07:30 UTC,+0,+0,-38926.3243422,+0,+0,+0,+0,-43125.3118136,+0,-47435.8937974,+0,+0,+0,+0,+0,+0,+0,-64891.1621007,-51916.3013377,+0
2010-08-16 08:08:00 UTC,+0,+0,-38944.1803132,+0,+0,+0,+0,-43083.7063188,+0,+0,+0,+0,+0,+0,+0,+0,-30304.9863255,-64924.714269,-51943.1450426,+0
2010-08-16 08:08:30 UTC,+0,+0,-38983.396724,+0,-47389.1833027,+0,+0,-43076.8222571,+0,+0,+0,+0,+0,-38903.7575788,+0,+0,-30257.8040425,-64823.6376005,-51862.2777725,+0
2010-08-16 08:09:00 UTC,+0,+0,-39005.5251846,+0,-47389.3843817,+0,+0,-43077.0050328,+0,+0,+0,+0,+0,-38890.8639868,+0,+0,-30247.7759555,-64802.1548427,-51845.0903048,+0
2010-08-16 08:09:30 UTC,+0,+0,-38987.8129293,+0,-47376.4518645,+0,+0,-43065.2496911,+0,+0,+0,+0,+0,-38899.8897955,+0,+0,-30254.7958453,-64817.0016289,-51857.1219245,+0
2010-08-16 08:10:00 UTC,+0,+0,-38984.9190528,+0,-47354.2973516,+0,+0,-43045.1117817,+0,+0,+0,+0,+0,-38874.0865916,+0,+0,-30234.7272115,-64774.0096793,-51822.7256348,+0
2010-08-16 08:10:30 UTC,+0,+0,-38994.7982858,-47375.3297505,-47374.9236667,+0,+0,-43063.8605973,+0,+0,+0,+0,+0,-38925.4101664,+0,+0,-30274.6445037,+0,-51891.141193,+0
2010-08-16 08:11:00 UTC,+0,+0,-38998.3883619,-47371.1508911,-47370.7448337,+0,+0,-43060.0621402,+0,+0,-25840.3717414,+0,+0,-38943.3081899,+0,+0,-30288.5648247,+0,-51914.9996899,+0
2010-08-16 08:11:30 UTC,+0,+0,+0,-47419.6692368,-47419.2628729,+0,+0,-43104.1638503,+0,+0,-25866.838553,+0,+0,-38937.9182447,+0,+0,+0,+0,-51907.8147633,+0
2010-08-16 08:12:00 UTC,+0,+0,+0,-47452.4655535,-47452.0589821,+0,+0,+0,+0,+0,-25884.7289796,+0,+0,-38961.9753276,+0,+0,+0,+0,-51939.8834362,+0
2010-08-16 08:12:30 UTC,+0,+0,+0,-47488.6510501,-47488.2442496,+0,-47482.5004519,+0,-30220.9958565,+0,-25904.4682064,-25969.935305,+0,-38955.0948621,+0,+0,+0,+0,+0,+0
2010-08-16 08:13:00 UTC,-25966.2330271,+0,+0,-47557.2324824,+0,+0,-47551.0710091,+0,-30264.6406956,+0,-25941.8794494,-25970.229778,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:13:30 UTC,-25973.8090984,+0,+0,-47584.241237,+0,+0,-47578.0754828,+0,-30281.8289149,+0,+0,-25986.0745138,+0,+0,+0,-56299.1737757,+0,+0,+0,+0
2010-08-16 08:14:00 UTC,-25980.9653276,+0,+0,-47564.0909934,+0,+0,-47557.9284334,+0,-30269.0054134,+0,+0,-25978.1391604,+0,+0,+0,-56281.9819771,+0,+0,+0,+0
2010-08-16 08:14:30 UTC,-25971.203793,+0,+0,-47564.0814777,+0,+0,-47557.9189193,+0,-30268.9993577,+0,+0,-25965.0766272,+0,+0,+0,-56253.6822374,+0,+0,+0,+0
2010-08-16 08:15:00 UTC,-25963.2804043,+0,+0,-47566.2594196,+0,+0,-47560.0965151,+0,+0,+0,+0,-25959.3851149,-56236.2917255,+0,+0,-56241.4472572,+0,+0,+0,+0
2010-08-16 08:15:30 UTC,-25949.3122409,+0,+0,-47549.7962623,+0,+0,-47543.635969,+0,+0,+0,+0,+0,-56284.8140767,+0,+0,-56289.9755402,+0,+0,+0,+0
2010-08-16 08:16:00 UTC,+0,+0,+0,+0,+0,+0,-47555.9071191,+0,+0,+0,+0,+0,-56257.8164313,+0,+0,-56262.9745947,+0,+0,+0,+0
2010-08-16 08:16:30 UTC,+0,+0,+0,+0,+0,+0,-47578.7544282,+0,+0,+0,+0,+0,-56236.7413215,+0,+0,-56241.8969083,+0,+0,+0,+0
2010-08-16 08:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56289.0895587,+0,+0,-56294.2515448,+0,+0,+0,+0
2010-08-16 08:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56313.2465124,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47430.3204342,+0,+0,-56309.8369325,+0,-38987.0571519,+0,+0,+0,+0,+0
2010-08-16 08:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47475.9432084,+0,+0,-56258.9979383,+0,-38951.8569079,+0,+0,+0,+0,-60593.4468171
2010-08-16 08:19:00 UTC,+0,-56196.6811418,+0,+0,+0,+0,+0,+0,+0,-47488.420293,+0,+0,-56259.3473736,+0,-38952.0988524,+0,+0,+0,+0,-60593.8231909
2010-08-16 08:19:30 UTC,+0,-56227.3248205,+0,+0,+0,+0,+0,+0,+0,-47479.8024104,-25903.4869272,+0,-56228.4322415,+0,-38930.6107787,+0,+0,+0,+0,-60560.524787
2010-08-16 08:20:00 UTC,+0,-56175.1830681,-38898.0899251,+0,+0,+0,+0,+0,+0,-47533.4368656,-25932.7502297,+0,+0,+0,-38877.7365978,+0,+0,+0,+0,-60478.2722872
2010-08-16 08:20:30 UTC,+0,-56179.4931209,-38901.0745666,+0,+0,+0,+0,+0,+0,-47501.1788043,-25915.1500253,+0,+0,+0,-38897.3143037,+0,+0,+0,+0,-60508.7278942
2010-08-16 08:21:00 UTC,+0,-56186.5797786,-38905.981962,+0,+0,+0,+0,+0,+0,-47482.2458227,-25904.8200689,+0,+0,+0,-38899.0098179,+0,-30256.754274,+0,+0,-60511.3654818
2010-08-16 08:21:30 UTC,+0,-56203.551099,-38917.7343248,+0,+0,+0,+0,+0,+0,-47468.953739,+0,+0,+0,-38865.9434176,-38862.6113451,+0,-30228.4419227,+0,+0,-60454.7430362
2010-08-16 08:22:00 UTC,-25946.4128198,-56204.4150036,-38918.3325649,+0,+0,+0,+0,+0,+0,-47508.5191641,+0,-25892.0393704,+0,-38838.2540695,+0,+0,-30206.9062567,+0,+0,-60411.6734212
2010-08-16 08:22:30 UTC,-25956.6400901,-56226.5675451,-38933.672838,+0,+0,+0,+0,+0,+0,+0,+0,-25895.769772,+0,-38843.8497176,+0,+0,-30211.2583278,+0,+0,+0
2010-08-16 08:23:00 UTC,-25961.6873629,-56237.5000729,-38941.2434351,+0,+0,+0,+0,-43157.6654165,-30214.6254932,+0,+0,-25905.9557471,+0,-38859.1288055,+0,+0,-30223.1417903,+0,+0,+0
2010-08-16 08:23:30 UTC,-25981.2884802,+0,-38970.6438993,+0,+0,+0,+0,-43139.4760692,-30201.8905773,+0,+0,-25891.6698259,+0,-38837.6997482,+0,+0,-30206.4751279,-64713.4867699,+0,+0
2010-08-16 08:24:00 UTC,-25961.4213579,+0,+0,+0,+0,+0,+0,-43124.9681202,-30191.7331198,+0,+0,-25927.237585,+0,-38891.0518235,+0,+0,-30247.9702352,-64802.3794925,+0,+0
2010-08-16 08:24:30 UTC,-25950.3039741,+0,+0,+0,-47447.1366962,+0,+0,-43129.4766669,-30194.889691,+0,+0,-25936.0124511,+0,-38904.2142305,+0,+0,+0,-64824.3100787,+0,+0
2010-08-16 08:25:00 UTC,+0,+0,+0,+0,-47430.0072078,+0,+0,-43113.9063981,-30183.9884709,+0,+0,+0,+0,-38933.7435066,+0,+0,+0,-64873.510378,-51916.2504501,+0
