# file...... Output/Qh/house_Qh_file_056.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4B_tm_3_B_4_Meter_95_1101:Qh,house_3_5B_tm_3_B_5_Meter_95_1102:Qh,house_3_6B_tm_3_B_6_Meter_95_1103:Qh,house_3_7B_tm_3_B_7_Meter_95_1104:Qh,house_3_8B_tm_3_B_8_Meter_95_1105:Qh,house_3_1B_tm_3_B_1_Meter_96_1106:Qh,house_3_2B_tm_3_B_2_Meter_96_1107:Qh,house_3_3B_tm_3_B_3_Meter_96_1108:Qh,house_3_4B_tm_3_B_4_Meter_96_1109:Qh,house_3_5B_tm_3_B_5_Meter_96_1110:Qh,house_3_6B_tm_3_B_6_Meter_96_1111:Qh,house_3_7B_tm_3_B_7_Meter_96_1112:Qh,house_3_8B_tm_3_B_8_Meter_96_1113:Qh,house_3_1A_tm_3_A_1_Meter_98_1114:Qh,house_3_2A_tm_3_A_2_Meter_98_1115:Qh,house_3_3A_tm_3_A_3_Meter_98_1116:Qh,house_3_4A_tm_3_A_4_Meter_98_1117:Qh,house_3_5A_tm_3_A_5_Meter_98_1118:Qh,house_3_6A_tm_3_A_6_Meter_98_1119:Qh,house_3_7A_tm_3_A_7_Meter_98_1120:Qh
2010-08-16 14:58:00 UTC,-61127.988151,-21834.0635454,-56763.6004837,+0,-39298.0543195,-61106.1352322,-56742.6442418,-30558.1017664,+0,-52381.7630211,-39288.3421345,-43652.0220828,-61107.8664273,+0,-48313.9915597,-30748.6091827,-43922.1011507,-48313.6356939,-57097.089021,-48309.8720416
2010-08-16 14:58:30 UTC,-61129.5890433,-21834.6353797,-56765.0870893,+0,-39299.0835076,-61107.7352703,-56744.1300448,-30558.9019564,+0,-52383.1346545,-39289.3709332,-43653.165136,-61109.466542,+0,-48321.6942382,-30753.5115515,-43929.1036187,-48321.3383211,-57106.1919499,-48317.573826
2010-08-16 14:59:00 UTC,-61178.1781443,-21851.9912677,-56810.2074408,+0,-39330.3206601,-61160.2885389,-56792.9312568,-30585.1841932,+0,-52428.1859566,-39323.1618259,-43690.7087181,+0,+0,-48295.4505317,-30736.8087466,-43905.2455914,+0,-57075.1774668,-48291.3331672
2010-08-16 14:59:30 UTC,-61183.7736235,-21853.9899568,-56815.4034617,+0,-39333.9179038,-61167.8767286,-56799.9776853,+0,+0,-52434.6909339,-39328.0409076,-43696.1296524,+0,+0,-48306.1633478,-30743.6269175,-43914.984561,+0,-57087.8377385,-48302.0447393
2010-08-16 15:00:00 UTC,-61256.4146281,+0,-56882.8586638,-17503.9936207,-39380.6176391,-61240.3353312,-56867.2630815,+0,+0,-52496.8060853,-39374.6306005,-43747.8934222,+0,-43847.7022416,-48230.0201922,-30695.1656107,-43845.7631854,+0,-56997.8527129,-48225.9104305
2010-08-16 15:00:30 UTC,-61270.7319038,+0,-56896.1538368,-17508.0849023,-39389.8219858,-61254.6391957,-56880.5040749,+0,+0,-52509.0680759,-39383.8277505,-43758.1119733,+0,-43794.644369,-48171.6601671,-30658.0223741,-43792.7083685,+0,-56928.8835679,+0
2010-08-16 15:01:00 UTC,+0,+0,-56964.4532427,-17529.102462,-39437.1061708,-61324.8303293,-56945.6837917,+0,-17526.5406159,-52569.2394359,-39428.9594935,-43808.2558797,+0,-43764.4142158,-48138.4090699,-30636.8597131,-43762.4799569,+0,-56889.5615218,+0
2010-08-16 15:01:30 UTC,+0,+0,-56934.3764086,-17519.8470134,-39416.2837555,-61292.4565881,-56915.6214298,+0,-17517.2874225,-52541.487042,-39408.1437119,-43785.1283746,+0,-43785.4033814,-48161.4957138,+0,-43783.4679132,+0,-56916.8450026,+0
2010-08-16 15:02:00 UTC,+0,-21909.456842,-56959.6015267,-17527.6094589,+0,-61320.5190569,+0,+0,-17525.3083508,-52565.5435974,-39426.1874168,-43805.1759463,+0,-43827.6869298,-48208.0047206,+0,-43825.7490264,+0,-56971.8087127,+0
2010-08-16 15:02:30 UTC,+0,-21901.3862067,-56938.620179,-17521.1529352,+0,-61289.2721858,+0,-30649.6897607,-17516.3772434,-52538.7572123,-39406.0765159,-43782.8534664,-61291.0121261,-43863.5143672,-48247.4124479,+0,-43861.574401,-48247.057026,-57018.3802277,+0
2010-08-16 15:03:00 UTC,+0,-21903.0490962,-56942.9432175,+0,+0,-61293.3007184,+0,-30651.7044557,-17517.5286945,-52542.210672,-39408.6667929,-43785.7314129,-61295.0408506,-43802.0710075,-48179.8289608,+0,-43800.1345793,-48179.4739889,-56938.510984,+0
2010-08-16 15:03:30 UTC,+0,-21891.1409072,-56911.985325,+0,+0,-61259.9872829,+0,-30635.0441895,-17508.0069134,-52513.6527245,-39387.2468237,-43761.9325981,-61261.7258263,-43792.3304241,-48169.1149861,+0,-43790.3945568,-48168.7600854,-56925.8493547,+0
2010-08-16 15:04:00 UTC,+0,-21860.0353297,+0,+0,+0,-61172.9687333,+0,-30591.5256419,-17483.1349146,-52439.056056,-39331.2953797,-43699.7673345,-61174.7031227,-43821.3032451,-48200.9831044,-30676.6849571,-43819.3657091,-48200.6279916,-56963.5106623,+0
2010-08-16 15:04:30 UTC,+0,-21856.5640566,+0,+0,+0,-61162.0161969,+0,-30586.0482063,-17480.0044155,-52429.6669918,-39324.2530851,-43691.9429414,-61163.750063,-43783.5428469,-48159.4492533,-30650.2507381,-43781.6074858,-48159.0944169,-56914.4265234,-48155.3476972
2010-08-16 15:05:00 UTC,+0,-21839.7279475,+0,-17471.8262097,+0,-61115.5385543,+0,-30562.8044303,-17466.7199828,-52389.8240217,-39294.3687504,-43658.739732,-61117.2701991,-43844.5267367,+0,-30692.9425939,-43842.5878635,-48226.1720717,-56993.6985089,-48222.4179991
2010-08-16 15:05:30 UTC,-60992.3978295,-21785.631067,+0,-17428.5486018,-39210.8657414,-60969.9162634,+0,-30489.9777523,-17425.0976058,-52264.9892697,-39200.7360789,-43554.7084675,-60971.640938,-43875.5073489,+0,-30714.6306138,-43873.5666919,-48260.248396,-57033.9697127,-48256.4905899
2010-08-16 15:06:00 UTC,-60971.8051431,-21778.2754175,+0,-17422.6640681,-39197.6270477,-60947.5027869,-56595.2961727,-30478.7686225,-17418.6912905,-52245.7753095,-39186.3245912,-43538.6964788,-60949.2263873,-43827.7845109,+0,-30681.2221758,-43825.8466019,-48207.756893,-56971.9355569,-48203.9700163
2010-08-16 15:06:30 UTC,-60975.404527,-21779.5611071,+0,-17423.6926223,-39199.9410313,+0,-56602.3208152,-30482.551799,-17420.8534762,-52252.2601844,-39191.1885907,-43544.100661,-60956.7914888,-43817.1266168,+0,-30673.7611026,-43815.1893213,-48196.0340171,-56958.0815298,-48192.2484416
2010-08-16 15:07:00 UTC,-61027.3288769,-21798.1083387,+0,-17438.5304431,-39233.3223281,+0,-56650.508587,-30508.4875774,-17435.6856793,-52296.7452497,-39224.5547457,-43581.1723709,-61008.6867108,-43814.8957898,+0,-30672.1994089,-43812.9586229,-48193.5597073,-56955.1817137,-48189.7949742
2010-08-16 15:07:30 UTC,-61058.9414826,+0,-56699.4830185,-17447.5640109,-39253.6455436,+0,-56684.6914426,-30526.8970033,+0,-52328.3015231,-39248.223621,+0,-61045.4995118,-43837.604471,+0,-30688.0966526,-43835.6659961,-48218.5375133,+0,-48214.7700274
2010-08-16 15:08:00 UTC,-61135.7508922,+0,-56770.8090472,-17469.5129459,-39303.0250298,+0,-56759.1601144,-30567.0026495,+0,+0,-39299.7871803,+0,-61125.6976204,-43822.324432,-48202.1063404,-30677.39984,-43820.3868374,-48201.7306438,+0,-48197.9650104
2010-08-16 15:08:30 UTC,-61166.1624206,+0,-56799.0495131,+0,-39322.5760932,+0,-56786.8182617,-30581.8981456,+0,+0,-39318.9382192,+0,-61155.4837173,-43827.2428699,-48207.5162851,-30680.8429993,-43825.2834143,-48207.1405479,+0,-48203.3743182
2010-08-16 15:09:00 UTC,-61227.5053447,+0,-56856.0131989,+0,-39362.0124345,+0,-56844.8977429,+0,+0,+0,-39359.1535803,+0,-61218.0316896,-43775.592932,-48150.7236386,-30644.6973204,+0,-48150.3483272,+0,-48146.5883572
2010-08-16 15:09:30 UTC,-61190.1648211,+0,-56821.3383954,+0,-39338.0068357,+0,-56810.2315766,+0,+0,+0,-39335.1500538,+0,-61180.6983946,-43720.5317136,-48090.1600248,-30606.1516076,+0,-48089.7851671,+0,-48086.031877
2010-08-16 15:10:00 UTC,-61234.1511184,-21871.9846533,-56862.1845342,+0,-39366.2848912,+0,-56854.1762061,+0,+0,+0,+0,+0,-61228.0240147,-43719.5743007,-48089.1069349,-30605.4813692,+0,-48088.7320851,+0,-48084.9789105
2010-08-16 15:10:30 UTC,-61200.4025363,-21859.929757,-56830.8452455,-17487.9825693,-39344.5884917,+0,-56819.7207844,+0,-17487.765675,+0,+0,-43711.3503137,-61190.9176785,-43715.8914611,-48085.0560612,+0,+0,-48084.6812417,+0,-48080.9285147
2010-08-16 15:11:00 UTC,-61068.420399,-21812.7861137,-56708.2852404,-17450.2675863,-39259.7393806,-61054.0290899,-56694.2168608,+0,-17449.1355756,+0,+0,-43614.7979214,-61055.7577924,-43735.1054222,-48106.1901174,+0,+0,-48105.8151395,-56851.485603,-48102.0600803
2010-08-16 15:11:30 UTC,-61094.8579759,-21822.2232865,-56732.8354536,-17457.8223422,-39276.7356572,-61080.459942,-56718.7606394,+0,-17456.6901503,+0,+0,-43633.6798862,-61082.1899092,-43788.55485,-48164.9808713,+0,+0,-48164.6054531,-56920.9637144,-48160.8439113
2010-08-16 15:12:00 UTC,-61084.3722709,-21818.488365,-56723.1257194,-17454.8343978,-39270.0135433,-61064.6042079,-56704.0369512,-30537.3156686,-17452.1581995,-52346.1605397,+0,-43622.3278386,-61066.3334165,-43822.6455099,-48202.4782906,+0,+0,-48202.1025911,-56965.2776531,-48198.3369166
2010-08-16 15:12:30 UTC,-61095.0723636,-21822.3104091,-56733.0619479,-17457.8920404,-39276.8924606,-61075.2259552,-56713.950421,-30542.6546399,-17455.2095649,-52355.276852,+0,-43629.9544379,-61077.0096044,-43846.2531356,-48228.4450814,+0,+0,-48228.0691872,-56995.9648523,-48224.3006515
2010-08-16 15:13:00 UTC,-61085.2579415,-21818.8047241,-56723.9481632,-17455.0874857,-39270.5829267,-61065.416207,-56704.8410398,-30537.7487163,-17452.4056979,-52346.8674394,+0,-43622.9464374,-61067.1993697,-43862.8579243,-48246.7092259,+0,+0,-48246.3331947,-57017.5491694,-48242.5626474
2010-08-16 15:13:30 UTC,-61175.3302209,-21850.978298,-56807.5903125,-17480.8264062,-39328.4889458,-61155.445604,-56788.4427871,-30582.7730457,-17478.1383104,-52424.0451946,+0,-43687.2626702,-61157.2332297,+0,-48215.693503,-30686.0473892,-43832.7172764,-48215.3177045,-56980.8952111,-48211.5505741
2010-08-16 15:14:00 UTC,-61202.19856,-21860.5755955,-56832.5405592,+0,-39345.7621687,-61181.6791391,-56812.8033779,-30595.8926184,-17485.6364978,-52446.5339074,+0,-43706.0036824,-61183.4680639,+0,-48245.6285219,-30705.0995316,-43859.9310312,-48245.2524987,-57016.2720079,-48241.4820701
2010-08-16 15:14:30 UTC,-61265.2732431,-21883.1056997,-56891.1124304,+0,-39386.3118679,-61244.7225488,-56871.3457996,-30627.4210636,-17503.6558482,-52500.5779049,+0,-43751.0413515,-61246.5145938,+0,-48237.149921,-30699.7033264,-43852.2231836,-48236.7739615,-57006.252113,+0
2010-08-16 15:15:00 UTC,-61277.0954216,-21887.3285495,-56902.0906404,+0,-39393.9121564,-61253.9665479,-56879.9298227,-30632.0440514,-17506.2980095,-52508.5023281,-39383.4104718,-43757.6451847,-61255.7590503,+0,-48189.9863663,-30669.6860828,-43809.3470653,-48189.6107605,-56950.5148673,+0
2010-08-16 15:15:30 UTC,-61260.95642,+0,-56887.1037792,+0,-39383.5366518,-61237.0578634,-56864.228335,-30623.5879015,-17501.4650936,-52494.0073492,-39372.538457,-43745.5657664,-61238.8495293,+0,-48146.0084569,-30641.6963435,-43769.3669995,-48145.6331807,-56898.5423736,+0
2010-08-16 15:16:00 UTC,-61182.8115239,+0,-56814.5375357,-17482.9642519,-39333.2985549,-61158.803907,-56791.5613238,-30584.4525558,-17479.0981952,-52426.9241012,-39322.2224072,-43689.6618126,-61160.5916988,+0,-48179.1952758,-30662.8180942,-43799.5369467,+0,-56937.7621034,+0
2010-08-16 15:16:30 UTC,-61292.0444129,+0,-56915.9724443,-17514.1784777,+0,-61266.5685406,-56891.6320951,-30638.3463946,-17509.8999671,-52519.3053928,-39391.5133519,-43766.6479392,-61268.3616662,+0,-48186.429851,-30667.4225391,-43806.1138577,+0,-56946.3118259,+0
2010-08-16 15:17:00 UTC,+0,+0,-56900.514918,-17509.4217849,+0,-61248.8878846,-56875.2137509,-30629.5041768,+0,-52504.1486413,-39380.1449722,-43754.0170315,-61250.6391659,-43785.9520478,+0,-30651.9492392,-43784.0120611,+0,-56917.5803708,+0
2010-08-16 15:17:30 UTC,+0,+0,-56745.6812654,-17461.7753412,+0,-61082.2647153,-56720.486649,-30546.1747734,+0,-52361.3108339,-39273.0089201,-43634.9828686,-61084.0079647,-43802.7952405,+0,-30663.7403488,-43800.8542799,+0,-56939.4745844,+0
2010-08-16 15:18:00 UTC,+0,-21826.085058,-56742.874962,-17460.9117667,+0,-61082.9166123,-56721.0920038,-30546.5007915,+0,-52361.8696729,-39273.4280795,-43635.4485781,+0,-43887.7952701,+0,-30723.2447813,-43885.8493984,+0,-57049.964853,+0
2010-08-16 15:18:30 UTC,+0,-21856.3715022,-56821.6111113,-17485.1409798,+0,-61169.6517669,-56801.6347005,+0,+0,-52436.2234357,-39329.1974093,-43697.411431,+0,-43868.8523061,+0,-30709.9837236,-43866.9075286,+0,-57025.3411767,-48249.1552862
2010-08-16 15:19:00 UTC,+0,-21886.6954073,-56900.4446508,+0,+0,-61253.878338,-56879.8479105,+0,+0,-52508.4267098,-39383.3537539,-43757.582168,+0,-43846.2525955,+0,-30694.1627533,-43844.3091235,+0,-56995.9641502,-48224.3000573
2010-08-16 15:19:30 UTC,+0,-21922.4417757,-56993.3750581,+0,+0,-61353.898559,-56972.7271776,+0,+0,-52594.1690941,-39447.665157,-43829.0357462,+0,-43776.3911199,+0,-30645.2560936,-43774.4516857,-48151.2262729,-56905.152263,-48147.4662056
2010-08-16 15:20:00 UTC,+0,-21902.1606132,-56940.6254125,+0,-39420.6069172,-61297.4142924,-56920.2756116,+0,-17518.7164374,-52545.7479295,-39411.346678,-43788.6838774,+0,-43767.9905845,-48142.3398865,+0,-43766.0516362,-48141.9863221,-56894.2325336,-48138.2272741
2010-08-16 15:20:30 UTC,+0,-21874.6219738,-56869.0326379,+0,-39371.0426868,-61220.3567088,-56848.719683,+0,-17496.6917358,-52479.6905026,-39361.8001718,-43733.634858,+0,-43772.2982874,-48147.0779793,+0,-43770.3589999,-48146.7243889,-56899.8319181,-48142.9645826
2010-08-16 15:21:00 UTC,-61236.5575259,-21872.848628,-56864.4224464,-17498.3227115,-39367.8510176,-61220.0643023,-56848.4481529,+0,-17496.6081591,-52479.4398372,-39361.6121593,-43733.4259655,+0,-43732.8337272,-48103.6696727,+0,-43730.8967218,-48103.316369,-56848.532528,-48099.5613501
2010-08-16 15:21:30 UTC,-61244.9565107,-21875.8487223,+0,-17500.7227927,-39373.2505898,-61220.4387896,-56848.7959036,-30615.2768142,-17496.7151965,-52479.7608664,-39361.8529485,-43733.6934959,-61222.1888831,-43682.4312299,-48048.2303864,+0,-43680.4971397,-48047.8774485,-56783.0150774,-48044.1285464
2010-08-16 15:22:00 UTC,-61140.1357013,-21838.4070155,+0,-17470.7693559,-39305.8629778,-61115.6822232,-56751.5184368,-30562.8873294,-17466.7732024,-52389.9582409,-39294.4961411,-43658.8563047,-61117.4272681,-43686.7112582,-48052.9381241,+0,-43684.7769207,-48052.5851551,-56788.5786227,-48048.8357339
2010-08-16 15:22:30 UTC,-61117.56668,-21830.345422,+0,-17464.3200657,-39291.3537169,-61093.1270345,-56730.573576,-30551.6073216,-17460.326375,-52370.6227911,-39279.9935112,-43642.7430698,-61094.8709912,-43668.0385177,-48032.3993914,-30569.3950683,-43666.1052602,-48032.0465578,-56764.3062068,-48028.2994031
2010-08-16 15:23:00 UTC,-61099.3183443,-21823.8271661,+0,-17459.1054486,-39279.6221557,-61074.115153,-56712.9190479,-30542.0993473,-17454.8923126,-52354.3248444,-39267.7691726,-43629.1611441,-61075.8581923,-43661.5574167,-48025.2706255,-30564.8579633,-43659.6245343,-48024.9178389,-56755.8815211,-48021.1714713
2010-08-16 15:23:30 UTC,-61049.268775,+0,+0,-17444.8033576,-39247.4460929,-61023.324158,-56665.754275,-30516.6984145,-17440.3749969,-52310.7842312,-39235.1113643,-43592.8764884,-61025.0647448,-43668.4563955,-48032.8590284,-30569.6876042,-43666.5231139,-48032.5061918,-56764.8494001,-48028.7589866
2010-08-16 15:24:00 UTC,-61032.4239839,+0,+0,-17439.9898151,-39236.616848,-61006.4905426,-56650.1224952,-30508.2798056,-17435.5635357,-52296.3536038,-39224.2876154,-43580.8506966,-61008.2303164,-43701.2877458,-48068.9712593,-30592.6712423,-43699.352565,-48068.6181846,-56807.5263799,-48064.8669938
2010-08-16 15:24:30 UTC,-61042.2738328,+0,+0,+0,-39242.9491571,-61015.7153703,-56658.6887166,-30512.8932063,-17438.200218,-52304.2615929,-39230.2190336,-43587.4408349,-61017.4555896,-43691.9746723,-48058.7275175,-30586.1516111,-43690.0400298,-48058.3745102,-56795.4204545,-48054.6244492
2010-08-16 15:25:00 UTC,-60985.4596272,+0,-56631.250262,+0,-39206.4242189,-60961.7185151,-56608.5469644,-30485.888999,-17422.766587,-52257.9727526,-39195.4999058,-43548.865938,-60963.4561249,-43727.0597795,-48097.3187266,-30610.7129947,-43725.1231079,-48096.9654648,-56841.0270597,-48093.2111462
2010-08-16 15:25:30 UTC,-60913.5871044,+0,-56564.5087447,+0,-39160.218553,-60889.886775,-56541.8437688,-30449.9656631,-17402.235544,-52196.3951691,-39149.3135144,-43497.5501988,-60891.6210927,-43802.5644151,-48180.3685588,-30663.5702035,-43800.6232891,-48180.0147539,-56939.1742728,-48176.2510452
2010-08-16 15:26:00 UTC,-60902.6297266,-21753.570623,-56554.3336067,+0,-39153.1742313,-60879.7060038,-56532.3898528,-30444.8741874,-17399.3256284,-52187.6676957,-39142.7674381,-43490.2771413,-60881.4398287,-43815.8560127,-48194.9884034,-30672.8750069,-43813.9141182,-48194.6345017,-56956.4518209,-48190.8691814
2010-08-16 15:26:30 UTC,-60891.2887265,-21749.5196478,-56543.8022326,-17399.6592922,-39145.8832849,-60868.9873844,-56522.4364882,-30439.5137294,-17396.2619819,-52178.479151,-39135.8755332,-43482.6198491,-60870.7206905,-43816.4327179,-48195.6227398,-30673.27873,-43814.4907903,-48195.2688341,-56957.2014719,-48191.5034443
2010-08-16 15:27:00 UTC,-61033.9526661,-21800.4788256,-56676.2814908,-17440.4267314,-39237.5996352,-61015.5481091,-56658.5335194,-30512.8097837,+0,-52304.1184349,-39230.1117781,+0,-61017.2885024,-43766.8728457,-48141.1102823,-30638.5842658,-43764.9337828,-48140.7567368,-56892.7793358,-48136.9973553
2010-08-16 15:27:30 UTC,-61067.5941776,-21812.4954827,-56707.5213571,-17450.0400799,-39259.2272215,-61049.1749367,-56689.7595602,-30529.6267957,+0,-52332.9450543,-39251.7332973,+0,-61050.9169538,-43813.1836856,-48192.0490277,-30671.0042398,-43811.2419461,-48191.6951456,-56952.978104,-48187.93015
2010-08-16 15:28:00 UTC,-61171.211639,-21849.5073588,-56803.7416356,-17479.6496513,-39325.8412203,-61152.7471901,-56785.9372711,-30581.4240015,+0,-52421.7324309,-39318.3286159,+0,-61154.4942033,-43737.6429655,-48108.9594211,-30618.121843,-43735.7055929,-48108.6060879,-56854.7838528,-48104.8502519
2010-08-16 15:28:30 UTC,-61277.3449024,-21887.4178696,-56902.2981125,-17509.9781323,-39394.072588,-61263.4073668,-56888.6968571,+0,+0,-52516.5959265,+0,+0,-61265.1597092,-43671.2433838,-48035.9244401,-30571.6387129,+0,-48035.5715887,-56768.4720315,-48031.8238103
2010-08-16 15:29:00 UTC,-61192.5439542,-21857.1272033,-56823.5510503,-17485.7455415,-39339.5554224,-61182.0537991,-56813.1515333,+0,+0,+0,+0,+0,-61183.8022244,-43725.8904838,-48096.0324977,-30609.8945003,+0,-48095.6792498,-56839.5069773,+0
2010-08-16 15:29:30 UTC,-61251.4910139,-21878.1829319,-56878.289917,-17502.5901645,-39377.4515391,-61239.84614,-56866.8177862,+0,-17502.2625314,+0,+0,+0,-61241.5973486,-43708.857778,+0,+0,+0,-48076.9445672,-56817.3664194,+0
2010-08-16 15:30:00 UTC,-61242.1089891,-21874.8316979,-56869.5776687,+0,-39371.4199859,+0,-56857.8662923,+0,-17499.5072619,+0,+0,-43740.6716546,-61231.9571618,-43713.3303879,+0,+0,+0,-48081.8640982,-56823.1802974,+0
2010-08-16 15:30:30 UTC,-61257.4512962,-21880.3120301,-56883.8247724,+0,-39381.2833306,+0,-56870.083344,+0,-17503.2678689,+0,+0,-43750.0705934,-61245.1141949,-43697.0362845,+0,+0,+0,-48063.9417439,-56801.9997056,+0
2010-08-16 15:31:00 UTC,-61228.9963982,-21870.1480187,-56857.4012518,+0,-39362.9901344,+0,-56841.8135712,-30611.516745,-17494.566437,+0,+0,-43728.3221826,-61214.6694566,-43605.1418711,+0,+0,+0,-47962.8648669,-56682.5475378,+0
2010-08-16 15:31:30 UTC,-61188.0850275,+0,-56819.4105178,+0,-39336.6888722,+0,-56803.1159413,-30590.6758562,-17482.6553112,+0,+0,-43698.5514456,-61172.9945827,-43535.6158147,+0,+0,+0,-47886.3914849,-56592.1716634,+0
2010-08-16 15:32:00 UTC,-61200.573337,+0,-56831.0072947,-17488.0400871,-39344.7174053,+0,-56816.0075665,-30597.6187341,-17486.6233517,+0,+0,-43708.4691894,-61186.8780391,-43523.5747994,+0,-30468.2631578,+0,-47873.1472821,-56576.5197284,+0
2010-08-16 15:32:30 UTC,-61116.091814,+0,-56752.5568533,-17463.8987738,+0,+0,-56736.2900572,-30554.6862912,-17462.0863101,+0,+0,-43647.1411683,-61101.0273759,+0,-47953.1789453,-30518.9754454,+0,-47952.8266445,-56670.6844148,+0
2010-08-16 15:33:00 UTC,-61152.7933657,+0,-56786.638305,-17474.3865543,+0,+0,-56767.9771943,-30571.7516291,-17471.8396083,+0,-39305.8929122,-43671.5186164,-61135.1523978,+0,-47970.0470342,-30529.7111456,-43609.4210136,-47969.6946224,-56690.6189098,-47965.9538857
2010-08-16 15:33:30 UTC,+0,+0,-56740.9341242,-17460.3221469,+0,+0,-56717.1113211,-30544.3574432,-17456.1830962,-52358.1952067,-39270.6723921,-43632.3866434,-61080.3731025,+0,-48021.5601776,-30562.4966994,-43656.2513581,-48021.2074263,-56751.496494,-48017.4610014
2010-08-16 15:34:00 UTC,+0,-21801.8909911,-56679.9525255,-17441.5564662,+0,+0,-56658.8976694,-30513.0060569,-17438.2649369,-52304.4547153,-39230.3641257,-43587.6018996,-61017.6807184,+0,-48082.4809148,-30601.2697171,-43711.6341001,-48082.1277617,-56823.4918542,-48078.3746143
2010-08-16 15:34:30 UTC,+0,-21795.5232167,-56663.3981363,-17436.4622345,+0,-60992.2949221,-56636.9406141,-30501.1809244,-17431.5065557,-52284.1848488,-39215.1606323,-43570.7099663,-60994.0343724,+0,-48042.1380995,-30575.5935228,-43674.9586454,-48041.7852125,-56775.815223,-48038.0365164
2010-08-16 15:35:00 UTC,+0,-21806.7584863,-56692.6066188,-17445.4504716,+0,-61023.7261306,-56666.1277923,-30516.8998922,-17440.4903684,-52311.1292726,-39235.3704036,-43593.164155,-61025.467099,+0,-48055.1374519,-30583.8669636,-43686.7762925,-48054.7844792,-56791.177694,-48051.0343486
2010-08-16 15:35:30 UTC,+0,-21781.4617641,-56626.8421981,+0,+0,-60952.33731,-56599.8358943,-30481.1980629,-17420.0859223,-52249.9313815,-39189.468802,-43542.1648335,-60954.0750083,+0,-48086.2255181,-30603.6530942,-43715.0382875,+0,-56827.9171466,-48082.1185557
2010-08-16 15:36:00 UTC,+0,-21775.3620012,-56610.9845622,+0,-39192.3940387,-60936.6615327,-56585.2792884,-30473.3584965,-17415.6053992,-52236.493311,-39179.3895241,-43530.9661908,-60938.3984733,-43711.7193582,-48080.4450678,-30599.9741251,-43709.7833086,+0,-56821.0858833,-48076.3387815
2010-08-16 15:36:30 UTC,+0,-21751.8175334,-56549.7756938,+0,-39150.0186958,-60870.793119,-56524.1135451,-30440.4172362,+0,-52180.0275662,-39137.0371668,-43483.9103492,-60872.5268734,-43789.614054,-48166.1238855,-30654.5044269,-43787.6735008,+0,-56922.3400313,-48162.0075862
2010-08-16 15:37:00 UTC,+0,-21770.9667177,-56599.5580852,+0,-39184.4834059,-60925.4984217,-56574.9131669,-30467.7757452,+0,-52226.9237257,-39172.2118183,-43522.9913577,-60927.2348225,-43731.1536551,-48101.8214599,-30613.5791349,-43729.2164815,+0,-56846.3482342,-48097.7126744
2010-08-16 15:37:30 UTC,+0,-21789.2800819,-56647.1675846,-17431.4677145,-39217.4438076,-60976.5793662,-56622.34719,-30493.3216857,+0,-52270.7129003,-39205.0560624,-43559.4831534,-60978.318236,-43726.8924015,-48097.1343731,-30610.5960381,-43724.955474,+0,-56840.8090938,-48093.0261348
2010-08-16 15:38:00 UTC,-60970.1491964,-21777.6886013,-56617.0330561,-17422.1945079,-39196.5814549,-60948.1631234,-56595.9597236,-30479.1105227,+0,-52246.3530571,-39186.7848656,-43539.1828298,-60949.90062,-43724.3485136,-48094.3362713,-30608.8151853,-43722.4117334,+0,-56837.5023325,-48090.2283604
2010-08-16 15:38:30 UTC,-61015.7680832,-21793.9835447,-56659.395241,-17435.2304937,-39225.9091027,-60995.7441793,-56640.1437317,+0,+0,-52287.1419484,-39217.3787346,-43573.1743331,-60997.4839748,-43676.7206705,-48041.9489138,-30575.47324,-43674.7866446,+0,-56775.5916127,-48037.8471275
2010-08-16 15:39:00 UTC,-61079.5603906,-21816.7699847,-56718.6334577,-17453.4596891,-39266.9201506,-61059.5055218,-56699.3528341,+0,+0,-52341.8013999,-39258.3762711,-43618.7248944,-61061.2483957,-43618.8238362,-47978.2663725,-30534.94247,-43616.8931604,-47977.9139119,-56700.3323874,-47974.1720365
2010-08-16 15:39:30 UTC,-61117.4027857,-21830.2871858,-56753.7743092,-17464.2734757,-39291.2484177,-61096.9668461,-56734.1396067,+0,-17461.4246001,-52373.9151432,-39282.46331,-43645.486945,-61098.7115273,-43607.0611147,-47965.3281873,+0,-43605.1311201,-47964.975812,-56685.0422033,-47961.2353661
2010-08-16 15:40:00 UTC,-61114.605537,+0,-56751.1767542,-17463.474138,-39289.4501114,-61093.3952173,-56730.8229744,+0,-17460.4037406,-52370.853362,-39280.1668089,-43642.9354037,-61095.1397262,-43580.0901282,-47935.6619548,+0,-43578.1616947,-47935.3097748,-56649.9830232,-47931.5726059
2010-08-16 15:40:30 UTC,-61134.3315967,+0,-56769.4946562,-17469.1111073,-39302.1316994,-61113.1095502,-56749.1299206,+0,-17466.0388139,-52387.7537053,-39292.8430941,-43657.0193987,-61114.8551861,-43568.2801709,-47922.6717313,+0,-43566.3523338,-47922.3196422,-56634.6313082,-47918.5836796
2010-08-16 15:41:00 UTC,-61146.2433517,+0,-56780.5560387,+0,-39309.789575,-61126.3882629,-56761.4605991,-30568.2423803,-17469.8341955,-52399.1368893,-39301.3810954,-43666.5055971,+0,-43570.4800741,-47925.0914738,+0,-43568.5521098,-47924.7393688,-56637.4909295,-47921.0031391
