# file...... Output/Qh/house_Qh_file_021.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_4B_tm_2_B_4_Meter_47_401:Qh,house_2_5B_tm_2_B_5_Meter_47_402:Qh,house_2_6B_tm_2_B_6_Meter_47_403:Qh,house_2_7B_tm_2_B_7_Meter_47_404:Qh,house_2_8B_tm_2_B_8_Meter_47_405:Qh,house_2_9B_tm_2_B_9_Meter_47_406:Qh,house_2_10B_tm_2_B_10_Meter_47_407:Qh,house_2_11B_tm_2_B_11_Meter_47_408:Qh,house_2_12B_tm_2_B_12_Meter_47_409:Qh,house_2_13B_tm_2_B_13_Meter_47_410:Qh,house_2_14B_tm_2_B_14_Meter_47_411:Qh,house_2_15B_tm_2_B_15_Meter_47_412:Qh,house_2_1C_tm_2_C_1_Meter_47_413:Qh,house_2_2C_tm_2_C_2_Meter_47_414:Qh,house_2_3C_tm_2_C_3_Meter_47_415:Qh,house_2_4C_tm_2_C_4_Meter_47_416:Qh,house_2_5C_tm_2_C_5_Meter_47_417:Qh,house_2_6C_tm_2_C_6_Meter_47_418:Qh,house_2_7C_tm_2_C_7_Meter_47_419:Qh,house_2_8C_tm_2_C_8_Meter_47_420:Qh
2010-08-16 13:55:00 UTC,-21609.0847738,-43214.004988,-51857.2378186,-34571.2143701,-43214.6809516,-34574.9710117,-38894.5616101,-30252.9372015,-21609.9145881,-43213.5801314,-21610.2485361,-21609.7821947,-30186.0378063,+0,-34497.9300336,-60363.5933262,-43121.0395353,-51738.0485687,-17250.1496356,-30187.4483299
2010-08-16 13:55:30 UTC,-21603.3722985,+0,-51843.5293602,-34562.0755583,-43203.2571318,-34565.8308606,-38884.2797433,-30244.9396054,-21604.2017848,-43202.156659,-21604.5356263,-21604.0694437,-30191.8388435,+0,+0,-60375.1934365,-43129.3263138,-51747.9907962,-17253.4647665,-30193.2497487
2010-08-16 13:56:00 UTC,-21598.827349,+0,-51832.6226605,-34554.8045528,-43194.1681322,-34558.5587897,-38876.0993024,-30238.5765721,+0,-43193.0679359,-21599.9903312,-21599.5242748,-30213.0957372,+0,+0,-60417.700022,-43159.6917741,-51784.4223591,-17265.6124881,-30214.508041
2010-08-16 13:56:30 UTC,-21580.8216174,+0,-51789.413577,-34525.9990032,-43158.1602333,-34529.749018,-38843.6908413,-30213.3681358,+0,-43157.0611321,-21581.98323,-21581.5176739,+0,+0,+0,-60442.2655036,-43177.2406347,-51805.4769537,-17272.6329208,+0
2010-08-16 13:57:00 UTC,-21572.6207621,+0,-51769.7336524,-34512.8792842,-43141.7601461,-34516.6273755,-38828.930147,-30201.8867504,+0,-43140.6615437,-21573.7817506,-21573.3164225,+0,+0,+0,-60411.4415041,-43155.2208723,-51779.0583057,-17263.8239011,+0
2010-08-16 13:57:30 UTC,-21570.8333692,+0,-51765.4443738,-34510.0198154,-43138.1857145,-34513.7674872,-38825.7130243,-30199.3843594,+0,-43137.087221,-21571.9942217,-21571.5289432,+0,+0,+0,-60426.6669267,-43166.0974683,-51792.1077179,-17268.1750901,+0
2010-08-16 13:58:00 UTC,-21565.4226068,+0,-51752.4599477,-34501.3636837,-43127.3652605,-34505.1100865,-38815.9742094,-30191.809168,+0,-43126.2670959,-21566.5830475,-21566.1179194,+0,-34536.0550783,+0,-60427.7522688,-43166.8728049,-51793.0379435,-17268.485264,+0
2010-08-16 13:58:30 UTC,-21567.412865,+0,-51757.2360511,-34504.5476966,-43131.345383,-34508.2945661,-38819.5564692,-30194.5955751,-21568.2402855,-43130.2470975,-21568.5734572,-21568.1082738,+0,-34517.4569781,-34516.000947,-60395.2124453,-43143.627308,-51765.1486967,+0,+0
2010-08-16 13:59:00 UTC,-21559.0468039,+0,-51737.159676,-34491.163682,-43114.6149173,-34494.9085887,-38804.4984217,-30182.8828977,-21559.8737434,-43113.5171407,-21560.2067593,-21559.7418085,+0,-34524.8508536,-34523.3944301,-60408.1490037,-43152.8688064,-51776.236368,+0,+0
2010-08-16 13:59:30 UTC,-21571.4876957,-43138.8198887,-51767.0145872,-34511.066606,-43139.4942377,-34514.8144315,-38826.8907444,-30200.3004315,-21572.3153504,-43138.3957042,-21572.6485981,-21572.1833014,-30209.2663051,-34525.9330538,-34524.4765728,-60410.0424547,-43154.2214325,-51777.8592078,+0,-30210.6783571
2010-08-16 14:00:00 UTC,-21563.7048123,-43123.2559973,-51748.3376871,-34498.6155583,-43123.9300118,-34502.3615579,-38812.8823566,-30189.4042163,-21564.5320197,-43122.8319518,-21564.8651223,-21564.400042,-30215.2518831,-34532.7739958,-34531.3171517,-60422.0115831,-43162.7718273,-51788.1177138,+0,-30216.6643288
2010-08-16 14:00:30 UTC,-21567.3535271,-43130.5525478,-51757.0936557,-34504.452768,-43131.2267191,-34508.1996235,-38819.4496671,-30194.5125007,-21568.1809441,-43130.1284372,-21568.5141147,-21568.048933,-30195.8589988,-34510.6097873,-34509.1541198,-60383.2323845,-43135.0691032,-51754.8808211,-17255.7621731,-30197.2701686
2010-08-16 14:01:00 UTC,+0,-43142.3685802,-51771.2224369,-34513.8717898,-43143.0008112,-34517.6200266,-38830.0467923,-30202.7553162,-21574.0689116,-43141.9021711,-21574.4021919,-21573.9368465,-30189.5734922,-34503.4260555,-34501.9707693,-60370.663501,-43126.0902607,-51744.1082771,-17252.1701814,-30190.9842483
2010-08-16 14:01:30 UTC,+0,-43187.8279281,-51825.8194296,-34550.239005,-43188.4610451,-34553.9925729,-38870.9627097,-30234.5811504,-21596.8025845,-43187.3610223,-21597.1362882,-21596.6803354,-30189.2037569,-34503.0034836,-34501.5482197,-60369.9671511,-43125.562094,-51743.4745983,-17251.9588881,-30190.6144888
2010-08-16 14:02:00 UTC,+0,-43226.2670523,-51871.946937,-34580.9900824,-43226.9327661,-34584.7481559,-38905.5600385,+0,-21616.0255266,-43225.7997263,+0,-21615.9031196,-30211.6466622,-34528.6535738,-34527.1969484,-60414.8454238,-43157.6217713,-51781.938832,-17264.7843822,-30213.0588708
2010-08-16 14:02:30 UTC,+0,-43220.0413667,-51864.476024,-34576.0095699,-43220.70695,-34579.7669138,-38899.9565787,+0,-21612.9121364,+0,+0,-21612.789755,-30206.6438518,-34522.9358409,-34521.479519,-60404.8414828,-43150.4752594,-51773.364662,-17261.9254157,-30208.0557312
2010-08-16 14:03:00 UTC,+0,-43212.2409861,-51855.1154539,-34569.7693104,-43212.9064059,-34573.5257402,-38892.9358066,+0,-21609.0112604,+0,+0,-21608.888911,-30209.811902,-34526.5566188,-34525.1001046,-60411.1765195,-43155.0008174,-51778.7942904,-17263.735868,-30211.2239899
2010-08-16 14:03:30 UTC,-21606.9540461,-43209.7863732,-51852.1698828,-34567.8056342,-43210.4517414,-34571.5617763,-38890.7265198,+0,-21607.7837381,+0,+0,-21607.6613988,-30220.8193154,-34539.1370374,-34537.6798555,-60433.1876493,-43170.7249011,-51797.6595724,-17270.0262975,-30222.2321273
2010-08-16 14:04:00 UTC,-21621.0210283,-43237.9170062,-51885.9270508,-34590.3099784,-43238.5829643,-34594.069417,-38916.0456385,+0,-21621.8515276,+0,+0,-21621.7290728,-30208.82474,-34525.4505792,-34523.9719329,-60409.2025267,-43153.5906569,-51777.1024221,-17263.1717325,-30210.2367629
2010-08-16 14:04:30 UTC,-21632.3107553,-43260.4937861,-51913.0195146,-34608.3712723,-43261.1602177,-34612.1333566,-38936.3659839,+0,-21633.1419024,+0,-21635.073233,-21633.0193549,-30188.0599474,-34501.7183798,-34500.2410245,-60367.679917,-43123.9281629,-51741.5142577,-17251.3052328,-30189.4706039
2010-08-16 14:05:00 UTC,-21625.9690627,-43247.811903,-51897.8010707,+0,-43248.4780686,-34601.9864371,-38924.9515907,-30276.5755918,-21626.799846,+0,-21627.1341084,-21626.6773506,-30213.3853444,-34530.6629198,-34529.1839901,-60418.3222042,-43160.1054778,-51784.9187083,-17265.7779906,-30214.7976673
2010-08-16 14:05:30 UTC,-21630.8043586,-43257.4813499,-51909.4045473,+0,-43258.1477182,-34609.7230718,-38933.6546253,-30283.3451165,-21631.6354193,+0,-21631.9697717,-21631.5128842,-30198.943646,-34514.1574208,-34512.6793888,-60389.4436579,-43139.4755199,-51760.1675067,-17257.5249629,-30200.3550188
2010-08-16 14:06:00 UTC,-21621.2957448,-43238.4663739,-51886.5863001,+0,-43239.1323436,-34594.5089726,-38916.5400999,-30270.0328399,-21622.1262599,-43237.9989145,-21622.4679185,-21622.0038029,-30193.4394306,-34507.8666217,-34506.3889319,-60378.4370757,-43131.6127513,-51750.7339943,-17254.3794574,-30194.8504411
2010-08-16 14:06:30 UTC,-21619.0820031,-43234.0394149,-51881.2738851,+0,-43234.7052918,-34590.966912,-38912.5555929,-30266.933551,-21619.9123911,-43233.572004,-21620.2540069,-21619.7899523,-30168.8947661,-34479.8143851,-34478.3382213,-60329.3559911,-43096.5507122,-51708.6676198,-17240.3528662,-30170.3041611
2010-08-16 14:07:00 UTC,-21610.70948,-43217.2963515,-51861.1819658,+0,-43217.9618773,-34577.5705959,-38897.4859139,-30255.2118273,-21611.5393876,-43216.8291235,-21611.8808416,-21611.4170175,-30174.2180662,-34485.898415,-34484.4219204,-60340.0008048,-43104.1550437,-51717.8721635,-17243.3949837,-30175.6278115
2010-08-16 14:07:30 UTC,-21610.2400519,-43216.3576067,-51860.0554584,+0,+0,-34576.8194952,-38896.6409918,-30254.5546172,+0,-43215.890389,-21611.4113774,-21610.9475662,-30173.9465755,-34485.5881268,-34484.111649,-60339.4579139,-43103.7672193,-51717.4068615,-17243.2398344,+0
2010-08-16 14:08:00 UTC,-21619.1561173,-43234.1876256,-51881.45174,+0,+0,-34591.0854973,-38912.6889908,-30267.0373126,+0,-43233.7202129,-21620.3281269,-21619.8640702,-30164.7100463,-34475.0316448,-34473.5557415,-60320.9879585,-43090.5728426,-51701.5765977,-17237.9714438,+0
2010-08-16 14:08:30 UTC,-21597.1174866,-43190.1155845,-51828.5646505,-34552.0691168,+0,-34555.8229528,-38873.0217264,-30236.1827257,+0,-43189.6486536,-21598.2878051,-21597.8243553,-30182.6693498,-34495.5574351,-34494.1060825,-60356.9005322,-43116.2276972,-51732.3566137,-17248.2346972,+0
2010-08-16 14:09:00 UTC,-21607.8169083,-43211.5118932,-51854.2405319,-34569.1860403,+0,-34572.9423846,-38892.2795828,-30251.1621608,+0,-43211.0819599,-21608.9880479,-21608.5243034,-30191.8031178,-34505.9727696,-34504.5208661,-60375.1235315,+0,-51747.9752165,-17253.4425462,+0
2010-08-16 14:09:30 UTC,-21608.2375822,-43212.3531417,+0,-34569.8590342,+0,-34573.615477,+0,-30251.7511139,+0,-43211.9232007,-21609.4087541,-21608.9449981,-30178.7509756,-34491.0554229,-34489.6043084,-60349.0236685,+0,-51725.6054965,-17245.9836125,+0
2010-08-16 14:10:00 UTC,-21605.5290901,-43206.9367987,+0,-34565.5259911,+0,+0,+0,-30247.9591629,-21606.3587002,-43206.5069074,-21606.7000541,-21606.2363727,-30184.4446227,-34497.5627154,-34496.1112568,+0,+0,-51735.3636876,-17249.2373723,-30185.8343126
2010-08-16 14:10:30 UTC,-21615.3533378,-43226.5831074,+0,-34581.2429564,+0,+0,+0,-30261.7132957,-21616.1834543,-43226.153031,-21616.5249873,+0,-30195.3346354,-34510.0089045,-34508.5568402,+0,+0,-51754.0282202,-17255.4606635,-30196.7249489
2010-08-16 14:11:00 UTC,-21614.4566828,-43224.7900096,+0,-34579.8084886,+0,+0,+0,-30260.4579582,-21615.2867478,-43224.3599497,-21615.6282635,+0,-30207.9910981,-34524.4740274,-34523.021198,+0,+0,-51775.7197958,-17262.6934774,-30209.3822268
2010-08-16 14:11:30 UTC,-21597.0930916,-43190.0669404,+0,-34552.0302337,-43190.7318611,+0,+0,-30236.1485334,-21597.9221596,-43189.6371994,-21598.2633397,+0,-30224.0103923,-34542.7825439,-34541.3287465,+0,+0,-51803.1748422,-17271.8480549,-30225.4025524
2010-08-16 14:12:00 UTC,-21609.5799045,-43215.0376081,+0,-34572.0066236,-43215.7030526,+0,+0,-30253.646079,-21610.4096895,-43214.6076378,-21610.7511109,+0,-30231.9185606,-34551.8208217,+0,+0,+0,-51816.7284436,-17276.3673515,-30233.3112299
2010-08-16 14:12:30 UTC,-21609.0021163,-43213.8821685,+0,-34571.1186132,-43214.5475888,+0,+0,-30252.8371614,-21609.8318681,-43213.4522088,-21610.1732784,+0,-30226.9429306,-34546.1341538,+0,+0,+0,-51808.2008427,-17273.5239184,-30228.3352795
2010-08-16 14:13:00 UTC,-21598.8915303,-43193.6633917,+0,-34554.943674,-43194.3283878,+0,-38876.2148835,-30238.6820948,-21599.7207015,-43193.2336177,-21600.0619164,+0,-30231.3323756,-34551.1508683,+0,+0,-43185.7479051,-51815.7237975,-17276.0323631,-30232.7250069
2010-08-16 14:13:30 UTC,-21588.9065323,-43173.6618435,+0,-34538.942517,-43174.3264199,-34542.6579735,-38858.2123882,-30224.6791086,-21589.7181681,-43173.232253,-21590.0591896,-21589.595985,-30249.848246,-34572.3127316,+0,+0,-43212.1978217,-51847.4576622,-17286.6136638,-30251.242069
2010-08-16 14:14:00 UTC,-21578.3296221,-43152.510563,+0,-34522.021579,-43153.1746956,-34525.734591,-38839.1750706,-30209.8712001,-21579.1406671,-43152.0811667,-21579.4814841,-21579.0185709,-30227.0328771,-34546.2369541,+0,-60445.5713642,-43179.6060724,-51808.3549993,-17273.5753203,-30228.4252318
2010-08-16 14:14:30 UTC,-21577.1561353,-43150.1638712,-51780.6219855,-34520.1442351,-43150.8279545,-34523.8569759,-38837.0629186,-30208.2282926,-21577.975435,-43149.7344964,-21578.3079091,-21577.8450282,-30232.0765589,-34552.0013985,+0,-60455.6570197,-43186.8109706,-51816.999233,-17276.457643,-30233.4692382
2010-08-16 14:15:00 UTC,-21574.3058363,-43144.4639578,-51773.7820066,-34515.5843277,-43145.1279215,-34519.2964096,-38831.9326825,-30204.2378108,-21575.1249745,-43144.0346353,-21575.4573957,-21574.9945933,+0,-34560.2820273,-34558.8273049,-60470.1450724,-43197.1608128,-51829.4166821,+0,-30240.7292622
2010-08-16 14:15:30 UTC,-21562.1576576,-43120.1706647,-51744.6296728,-34496.1498196,-43120.834084,-34499.8589118,-38810.0673145,+0,-21562.97605,-43119.7415602,-21563.3082363,-21562.8457874,+0,-34565.4725244,-34564.0175803,-60479.2268671,-43203.6484482,-51837.2007437,+0,-30245.2710218
2010-08-16 14:16:00 UTC,-21566.7191027,-43129.2924592,-51755.5759588,-34503.4472178,-43129.95607,-34507.1771131,-38818.2774323,+0,-21567.5377538,-43128.863271,+0,-21567.40745,+0,-34582.0722754,-34580.6164539,-60508.2703218,-43224.3962448,-51862.0933664,+0,-30259.7961564
2010-08-16 14:16:30 UTC,-21575.964418,-43147.7808696,-51777.7623202,-34518.2378705,-43148.4448685,-34521.96992,-38834.9180202,+0,-21576.7835929,-43147.3515119,+0,-21576.6532058,+0,-34613.6056157,-34612.1481277,-60563.4420614,-43263.8093257,-51909.3800743,+0,-30287.3884984
2010-08-16 14:17:00 UTC,+0,-43180.932646,-51817.5449339,-34544.7591561,-43181.5973407,-34548.4950685,-38864.7564456,+0,-21593.3624109,-43180.502984,+0,-21593.2318746,+0,-34603.1928234,-34601.7358857,-60545.2235072,-43250.7945223,-51893.7652781,-17302.0542274,-30278.2770842
2010-08-16 14:17:30 UTC,+0,-43145.2540753,-51774.7301303,-34516.2164454,-43145.9180212,-34519.9482007,-38832.6437663,+0,-21575.5199726,-43144.8247407,+0,-21575.389597,+0,-34670.3259541,-34668.8654695,-60662.6817833,-43334.7032853,-51994.4366666,-17335.6219625,+0
2010-08-16 14:18:00 UTC,+0,-43123.4679935,-51748.5865152,-34498.7876691,-43124.131482,-34502.5168852,-38813.035092,+0,-21564.6250058,-43123.0388587,+0,-21564.4947283,-30318.7266937,-34651.0341357,-34649.5746701,-60628.9281982,-43310.5907102,-51965.5070708,-17325.9757173,+0
2010-08-16 14:18:30 UTC,+0,-43160.7888076,-51793.3720349,-34528.6441677,-43161.4530796,-34532.3777332,-38846.6258812,-30215.6666182,+0,-43160.3593305,+0,-21583.1582661,-30330.607093,+0,-34663.1521087,-60652.6849754,-43327.561858,-51985.8685807,-17332.7650317,+0
2010-08-16 14:19:00 UTC,+0,-43192.2246984,-51831.0955609,-34553.7927521,-43192.8896301,-34557.5299799,-38874.9199149,-30237.6747323,+0,-43191.7949329,-21599.3422895,-21598.8788477,-30336.0647739,+0,-34669.3893846,-60663.5984904,-43335.3581541,-51995.2223599,-17335.883943,+0
2010-08-16 14:19:30 UTC,-21621.5171599,-43238.8754161,-51887.0770998,-34591.1131364,-43239.5413263,-34594.8557965,-38916.9375871,-30270.3346706,+0,+0,-21622.6722014,-21622.2081172,-30328.1277873,+0,-34660.3186501,-60647.7272042,-43324.0201706,-51981.6193636,-17331.3481781,+0
2010-08-16 14:20:00 UTC,-21625.3532527,-43246.546681,-51896.2827292,-34597.2501172,-43247.2127521,-34600.9936702,-38923.8421586,-30275.7052852,+0,+0,-21626.5085823,-21626.0443925,-30324.622769,+0,-34656.3129622,-60640.7183528,-43319.0132525,-51975.6122019,-17329.3451587,+0
2010-08-16 14:20:30 UTC,-21655.3111486,+0,-51968.1740693,-34645.1769009,-43307.1227231,-34648.9272419,-38977.7633443,-30317.6469626,+0,+0,-21656.4686608,-21656.0036651,-30308.0056785,+0,-34637.3222279,-60607.4900468,-43295.2757852,-51947.1330343,-17319.8489116,-30309.4174516
2010-08-16 14:21:00 UTC,-21655.6885937,+0,-51969.0798397,-34645.7807375,-43307.8775384,-34649.5311664,-38978.4427066,-30318.1753941,-21658.4220409,+0,-21656.8461343,-21656.3811282,-30285.3716768,+0,-34611.4551032,-60562.2297058,-43262.9431188,-51908.3412063,-17306.914215,-30286.7819728
2010-08-16 14:21:30 UTC,-21634.7470069,+0,-51918.8254542,-34612.2783886,-43265.9985125,-34616.023944,-38940.7500097,-30288.8567104,-21635.5694523,+0,-21635.9029751,-21635.4385454,-30254.0482905,+0,-34575.6573704,-60499.5935389,-43218.1976686,-51854.6568726,-17289.0137785,-30255.4565411
2010-08-16 14:22:00 UTC,-21636.8711133,+0,-51923.9227597,-34615.6765339,-43270.2463047,-34619.4225836,-38944.5731822,-30291.8305063,-21637.6936789,+0,-21638.027241,-21637.5627528,-30244.68593,-34566.4125969,-34564.9576564,-60480.8719884,-43204.823539,-51838.6109686,-17283.6634521,-30246.0935691
2010-08-16 14:22:30 UTC,-21641.228831,+0,-51934.3801536,-34622.6480102,-43278.960877,-34626.3950742,-38952.4166247,-30297.9314073,-21642.051643,+0,-21642.385286,-21641.9206778,-30204.79197,-34520.8176276,-34519.3650978,-60401.0975791,-43147.8350264,-51770.2377622,-17260.8651721,-30206.197002
2010-08-16 14:23:00 UTC,-21645.7116461,+0,-51945.137749,-34629.8196175,-43287.9256193,-34633.5677247,-38960.4852296,-30304.2074474,-21646.5347116,-43286.8280858,-21646.8684377,-21646.4037061,-30201.2840936,-34516.8084614,-34515.3561435,-60394.0830136,-43142.8240256,-51764.2257049,-17258.860519,-30202.6888964
2010-08-16 14:23:30 UTC,-21634.8058799,+0,-51918.9667343,-34612.3725738,-43266.116247,-34616.1181428,-38940.8559751,-30288.939134,-21635.6283287,-43265.0193711,-21635.9618525,-21635.4974212,-30184.9544303,-34498.1452224,-34496.6938917,-60361.4292188,-43119.4971057,-51736.238729,-17249.5285738,-30186.3581653
2010-08-16 14:24:00 UTC,-21626.5979504,+0,-51899.2698295,-34599.2415294,-43249.7020141,-34602.9851875,-38926.0825486,-30277.4478514,-21627.4199348,-43248.6056332,-21627.7533065,-21627.2891012,-30180.0101057,-34492.4943336,-34491.0433017,-60351.5422443,-43112.4341391,-51727.7647823,-17246.7030308,-30181.4135174
2010-08-16 14:24:30 UTC,-21607.6193377,-43211.0832556,-51853.7260747,-34568.879548,-43211.7485484,-34572.6187871,-38891.9230033,-30250.8773741,-21608.440248,-43210.6533122,-21608.7732678,-21608.3095851,-30187.5790503,-34501.1449113,-34499.6934219,-60366.6775697,-43123.2463747,-51740.7369953,-17251.0284707,-30188.9829569
2010-08-16 14:25:00 UTC,-21604.0189662,-43203.8833767,-51845.0861154,-34563.1196742,-43204.5485185,-34566.8580749,-38885.4427058,-30245.8367742,-21604.8396726,-43203.4534993,-21605.1726256,-21604.7090421,-30179.2979116,-34491.680364,-34490.2293752,-60350.1180976,-43111.4167701,-51726.5441721,-17246.2960318,-30180.7012767
2010-08-16 14:25:30 UTC,-21618.0900683,-43232.0223519,-51878.8532654,-34585.6307671,-43232.6880492,-34589.372258,-38910.7693013,-30265.5365898,-21618.9115132,-43231.5922114,-21619.2447173,-21618.7807653,-30173.3125672,-34484.8396369,-34483.3890639,-60338.1496884,-43102.8667499,-51716.28649,-17242.8755277,-30174.7154584
2010-08-16 14:26:00 UTC,-21609.5504407,-43214.9451468,-51858.3603711,-34571.9690725,-43215.6104858,-34575.7085747,-38895.3988525,-30253.5809222,-21610.3714022,-43214.5151631,-21610.704448,-21610.2407311,-30188.8619458,-34502.6110855,-34501.1595725,-60369.243178,-43125.0790335,-51742.9361557,-17251.7615622,-30190.265854
2010-08-16 14:26:30 UTC,-21603.2967697,-43202.4393064,-51843.353181,-34561.9644512,-43203.1043831,-34565.7024967,-38884.1428899,-30244.8256445,-21604.1173771,-43202.0094375,-21604.4503069,-21603.9867623,-30195.3788726,-34510.0593077,-34508.6074009,-60382.2748247,-43134.388462,-51754.105344,-17255.4858033,-30196.7832069
2010-08-16 14:27:00 UTC,-21598.690322,-43193.227517,-51832.2988997,-34554.5950572,-43193.8924003,-34558.3320298,-38875.8517593,-30238.3765158,-21599.5106686,-43192.7977326,-21599.843513,-21599.3800952,-30199.2049488,-34514.432146,-34512.9800077,-60389.9256804,-43139.8540107,-51760.6627538,-17257.6722988,-30200.6095334
2010-08-16 14:27:30 UTC,-21609.7540669,-43215.3523504,-51858.8490213,-34572.2948337,-43216.0176979,-34576.0343833,-38895.7653586,-30253.8660034,-21610.5750399,-43214.9223629,-21610.9080895,+0,-30201.2835484,-34516.8077859,-34515.3555221,-60394.0821763,-43142.82329,-51764.2252112,-17258.8601602,-30202.6882688
2010-08-16 14:28:00 UTC,-21618.1881088,-43232.2184094,-51879.0885372,-34585.7876123,-43232.8841108,-34589.529126,-38910.9457641,-30265.6738486,-21619.0095593,-43231.7882671,-21619.3427652,+0,-30221.3309891,-34539.7200877,+0,-60434.1702673,+0,-51798.583989,-17270.3167109,+0
2010-08-16 14:28:30 UTC,-21622.2158265,-43240.272878,-51888.7540165,-34592.2311544,-43240.9387483,-34595.9736061,-38918.1952405,+0,-21623.037505,-43239.8426617,-21623.3707856,+0,-30230.0291703,-34549.6612744,+0,-60451.5636838,+0,-51813.4915722,-17275.2874776,+0
2010-08-16 14:29:00 UTC,-21628.3259206,-43252.4915997,-51903.41666,-34602.0060821,-43253.1577262,-34605.7499562,-38929.1927798,+0,-21629.1479448,-43252.0612711,-21629.4813387,+0,-30244.9809682,-34566.749745,+0,-60481.4622165,+0,+0,-17283.8320109,+0
2010-08-16 14:29:30 UTC,-21614.7475412,-43225.3381003,-51870.8320663,+0,-43226.0036573,-34584.0241054,-38904.7530973,+0,+0,-43224.9080212,+0,+0,-30235.6676344,-34556.105498,+0,-60462.8387029,+0,+0,-17278.5097018,+0
2010-08-16 14:30:00 UTC,-21611.2103572,-43218.2645814,-51862.3437408,+0,-43218.92999,+0,-38898.386531,+0,+0,-43217.8345672,+0,+0,-30256.1818659,-34579.5512964,+0,-60503.8602189,+0,+0,+0,+0
2010-08-16 14:30:30 UTC,-21607.6782401,-43211.2013455,-51853.8677258,+0,-43211.8665709,+0,-38892.0291483,+0,+0,-43210.7713913,+0,-21608.3683921,-30252.5933066,-34575.4498648,+0,-60496.6845689,+0,+0,+0,+0
2010-08-16 14:31:00 UTC,-21601.5525755,-43198.9514872,-51839.1677178,+0,-43199.6164555,+0,-38881.003584,+0,+0,-43198.5216455,+0,-21602.2424357,-30237.4061184,-34558.0923657,-34556.637973,-60466.3153352,+0,+0,+0,-30238.8131171
2010-08-16 14:31:30 UTC,+0,-43213.7424926,-51856.9171393,+0,-43214.4077713,+0,+0,-30252.7388056,+0,-43213.3125151,+0,-21609.6391786,-30260.522301,-34584.5119446,-34583.0561553,-60512.5398729,+0,+0,+0,-30261.9308098
2010-08-16 14:32:00 UTC,+0,-43213.9709348,-51857.1912732,+0,-43214.6362183,+0,+0,-30252.8987371,-21609.8840765,-43213.5409551,+0,-21609.753419,+0,-34598.0852376,-34596.628731,-60536.2881402,-43244.4109464,+0,-17299.5002824,-30273.8077294
2010-08-16 14:32:30 UTC,+0,-43237.4365155,-51885.3503111,+0,-43238.1022913,+0,+0,-30269.3268752,-21621.6189397,-43237.0063204,-21621.9521843,-21621.4881767,+0,-34597.3072558,-34595.8507902,-60534.9269575,-43243.4385576,+0,-17299.111278,-30273.1269789
2010-08-16 14:33:00 UTC,+0,-43201.302539,-51841.9890141,+0,-43201.9675566,-34564.792794,+0,-30244.0296548,-21603.5487591,-43200.8726757,-21603.8816685,-21603.4181587,+0,-34603.4681891,-34602.0113979,-60545.7063233,-43251.139022,+0,-17302.1918521,-30278.5179263
2010-08-16 14:33:30 UTC,+0,-43187.128378,-51824.9798149,-34549.7157984,-43187.7930982,-34553.4518719,+0,-30234.1063938,-21596.4604261,-43186.6986447,-21596.7932041,-21596.3298896,+0,-34602.9241084,-34601.467346,-60544.7543824,-43250.4589831,+0,-17301.9198022,-30278.0418441
2010-08-16 14:34:00 UTC,+0,-43147.5722968,-51777.5119422,-34518.0710953,-43148.2361867,-34521.8025592,+0,-30206.4133733,-21576.6788895,-43147.1429264,-21577.0113006,-21576.5485311,+0,-34598.9355342,-34597.4789825,-60537.7758451,-43245.4737198,-51887.3826881,-17299.9254456,-30274.551757
2010-08-16 14:34:30 UTC,-21567.4611954,-43130.7769144,-51757.357239,-34504.6348581,-43131.4404516,-34508.3643644,+0,-30194.6550071,-21568.2797135,-43130.347698,-21568.6119688,-21568.1494308,+0,-34598.4976325,-34597.041104,-60537.0096789,-43244.9263928,-51886.7260209,-17299.7064871,-30274.1685837
2010-08-16 14:35:00 UTC,-21643.2229854,-43282.282455,-51939.1660601,-34625.8387005,-43282.9491358,-34629.5856651,-38956.0060877,-30300.723151,-21644.045735,-43281.8518431,-21644.3793853,-21643.9147796,+0,-34600.1715588,-34598.7149965,-60539.9387821,-43247.0187197,-51889.2367292,-17300.5434581,-30275.6332678
2010-08-16 14:35:30 UTC,-21658.4774223,-43312.7876678,-51975.7727582,-34650.2427472,+0,-34653.993262,-38983.462501,-30322.0796992,-21659.3010345,-43312.3567755,-21659.6349677,-21659.169942,-30266.9506924,-34591.8589261,-34590.4028032,-60525.3947348,-43236.6288765,-51876.7712878,-17296.3869968,-30268.3595377
2010-08-16 14:36:00 UTC,-21659.0508348,-43313.9343553,-51977.1487999,-34651.1600925,+0,-34654.9107408,-38984.4945844,-30322.8824895,-21659.8744795,+0,-21660.2084233,-21659.7433819,-30244.4392801,-34566.1305416,-34564.6757788,-60480.3795332,-43204.4713292,-51838.1895694,-17283.5223558,-30245.8466547
2010-08-16 14:36:30 UTC,-21674.9570083,-43345.7428856,-52015.3194977,-34676.6067882,+0,-34680.3611373,-39013.1240568,-30345.1514831,-21675.7815521,+0,-21676.1157907,-21675.6503115,-30232.559395,-34552.5529726,-34551.0989276,-60456.6237863,-43187.5009162,-51817.8289474,-17276.7333345,-30233.9659933
