# file...... Output/Qh/house_Qh_file_062.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_10B_tm_3_B_10_Meter_107_1221:Qh,house_3_11B_tm_3_B_11_Meter_107_1222:Qh,house_3_12B_tm_3_B_12_Meter_107_1223:Qh,house_3_13B_tm_3_B_13_Meter_107_1224:Qh,house_3_14B_tm_3_B_14_Meter_107_1225:Qh,house_3_15B_tm_3_B_15_Meter_107_1226:Qh,house_3_1A_tm_3_A_1_Meter_109_1227:Qh,house_3_2A_tm_3_A_2_Meter_109_1228:Qh,house_3_3A_tm_3_A_3_Meter_109_1229:Qh,house_3_4A_tm_3_A_4_Meter_109_1230:Qh,house_3_5A_tm_3_A_5_Meter_109_1231:Qh,house_3_6A_tm_3_A_6_Meter_109_1232:Qh,house_3_7A_tm_3_A_7_Meter_109_1233:Qh,house_3_8A_tm_3_A_8_Meter_109_1234:Qh,house_3_9A_tm_3_A_9_Meter_109_1235:Qh,house_3_10A_tm_3_A_10_Meter_109_1236:Qh,house_3_11A_tm_3_A_11_Meter_109_1237:Qh,house_3_12A_tm_3_A_12_Meter_109_1238:Qh,house_3_13A_tm_3_A_13_Meter_109_1239:Qh,house_3_14A_tm_3_A_14_Meter_109_1240:Qh
2010-08-16 10:41:30 UTC,-17410.5158166,+0,-52222.5699014,-34817.7550917,-60922.2407244,+0,+0,-51870.247067,+0,+0,-51865.2185263,-51866.3214805,-38902.0401158,+0,-43225.9356136,-30261.1076327,-30261.2239037,+0,-21615.7327435,-38902.9045479
2010-08-16 10:42:00 UTC,-17423.2727657,+0,-52260.8322837,-34843.26588,-60966.8763994,-39199.3236862,-30227.8585399,-51815.5132051,+0,+0,-51810.4920206,-51811.5928828,-38860.9909955,-51817.8083193,-43180.3231601,-30229.1749871,-30229.2910666,+0,-21592.9227408,-38861.8542868
2010-08-16 10:42:30 UTC,-17390.2116855,+0,-52161.6709864,-34777.1517814,-60851.1979944,-39124.9438936,-30236.3941643,-51830.1444604,-38875.8451669,-17279.7978001,-51825.1213097,-51826.2227313,-38871.9640958,-51832.4403589,-43192.5161139,-30237.7111045,-30237.8272352,+0,-21599.0202269,-38872.8276919
2010-08-16 10:43:00 UTC,-17386.2978961,+0,-52149.932217,-34769.3251574,-60837.503921,-39116.1387721,-30361.4066624,-52044.4333779,-39036.578918,-17351.2438216,-52039.3814494,-52040.4910463,-39032.6757979,-52046.7407664,-43371.0937434,-30362.7308194,-30362.8476986,+0,-21688.323818,-39033.5438592
2010-08-16 10:43:30 UTC,+0,-65193.5025768,-52161.5844956,-34777.0941151,+0,-39124.8790177,-30361.2538574,-52044.1714486,-39036.3824504,-17351.1564919,-52039.1195552,-52040.2291421,-39032.479357,-52046.4788232,-43370.8754647,+0,-30362.694884,+0,-21688.2146607,-39033.3474129
2010-08-16 10:44:00 UTC,+0,-65160.7103213,-52135.3465157,-34759.6003903,+0,-39105.1981986,-30375.4507122,-52068.5068457,-39054.6359342,-17359.2701496,-52063.4516885,-52064.5622015,-39050.7303401,-52070.8155243,-43391.1553632,+0,-30376.8926422,+0,+0,-39051.5989027
2010-08-16 10:44:30 UTC,+0,-65252.4981427,-52208.7884605,-34808.5665517,+0,-39160.2861905,-30359.6380525,-52041.4017333,-39034.304943,-17350.2330414,-52036.3502122,-52037.4596935,-39030.4021349,-52043.7089591,-43368.5673229,+0,-30361.0789759,+0,+0,-39031.270133
2010-08-16 10:45:00 UTC,+0,-65175.3846539,-52147.0878505,-34767.4287247,+0,-39114.0052443,-30395.1595403,-52102.2905359,-39079.9763902,-17370.5339606,-52097.2308476,-52098.3426457,-39076.0673242,-52104.6010256,-43419.3089952,+0,-30396.6027248,-65118.2201721,+0,-39076.9365904
2010-08-16 10:45:30 UTC,-17396.024361,-65215.3999131,-52179.1051534,+0,+0,-39138.02107,-30410.2168904,-52128.1009433,-39099.336248,-17379.1393999,-52123.0377959,-52124.150575,-39095.4245316,-52130.4128155,-43440.818093,+0,-30411.6610325,-65150.4770618,+0,-39096.2943349
2010-08-16 10:46:00 UTC,-17404.3815591,-65246.7274841,-52204.1711995,+0,+0,-39156.8228345,-30382.8404346,-52081.1738642,-39064.1372061,-17363.4934569,-52076.1170079,-52077.2280028,-39060.2303101,-52083.4832219,-43401.7114207,+0,-30384.282835,-65091.8293427,+0,-39061.0991365
2010-08-16 10:46:30 UTC,-17417.1882642,-65294.7343655,-52242.582816,+0,+0,-39185.6349628,-30401.6964353,-52113.4956895,-39088.3811464,+0,-52108.4344993,-52109.5467233,-39084.4709297,-52115.8067795,-43428.6468077,+0,+0,-65132.2239571,+0,-39085.3404291
2010-08-16 10:47:00 UTC,-17417.2344469,-65294.9074844,-52242.7213333,+0,+0,-39185.7388631,-30373.6497553,-52065.4197535,-39052.3203694,+0,-52060.3650104,-52061.4754059,+0,-52067.7282667,-43388.5827355,-30374.9746183,+0,-65072.1404428,-21697.0697598,-39049.2835909
2010-08-16 10:47:30 UTC,-17409.5218792,-65265.9963531,-52219.5887481,+0,-60918.7630058,-39168.3873672,-30379.5153635,-52075.4742278,-39059.8620246,+0,-52070.418137,-52071.5289149,+0,-52077.7832795,-43396.9616296,-30380.8405646,+0,-65084.7061517,-21701.2598991,-39056.8244227
2010-08-16 10:48:00 UTC,-17378.6907635,-65150.4236527,-52127.1158703,+0,-60810.8870999,-39099.0244821,-30409.7945612,-52127.3770111,-39098.7932418,+0,-52122.3139599,-52123.4267116,+0,-52129.6888449,-43440.2148044,-30411.1215083,+0,-65149.5723165,-21722.8900624,-39095.7513876
2010-08-16 10:48:30 UTC,-17364.1610201,-65095.9578479,-52083.5362899,+0,-60760.0485542,-39066.3359189,-30382.4676015,-52080.5347768,-39063.6578392,-17363.2803784,-52075.478007,-52076.5889775,+0,-52082.8440999,+0,-30383.7929729,+0,-65091.0306368,-21703.3688518,-39060.6198224
2010-08-16 10:49:00 UTC,-17373.1715445,-65129.7344546,-52110.5618778,+0,-60791.5757407,-39086.607515,-30350.4961248,-52025.7311893,-39022.550788,-17345.0083296,-52020.6817705,-52021.7906552,+0,-52028.0375752,+0,-30351.8196523,+0,-65022.5391551,-21680.5297963,-39019.5172625
2010-08-16 10:49:30 UTC,-17370.435432,-65119.4779372,+0,-34737.604099,-60782.0022765,-39080.4518946,-30337.7416697,-52003.8682682,-39006.1518569,-17337.7190184,-51998.8217834,+0,+0,-52006.1734819,+0,-30339.0644613,-30339.181199,-64995.2156929,-21671.4185587,-39003.120124
2010-08-16 10:50:00 UTC,+0,-65136.1294767,+0,-34746.4872154,-60797.5448728,-39090.4455928,-30335.611729,+0,-39003.413304,-17336.5017341,-51995.1712559,+0,+0,-52002.5222695,+0,-30336.9343979,-30337.0511228,-64990.6527871,-21669.8970203,-39000.3818702
2010-08-16 10:50:30 UTC,+0,-65094.4368829,+0,-34724.2454147,-60758.6288804,-39065.4230853,+0,+0,-39039.9881721,-17352.7592319,-52043.9260305,+0,+0,-52051.2862001,+0,-30365.3825584,-30365.4994534,-65051.5928622,-21690.2179976,-39036.9527411
2010-08-16 10:51:00 UTC,+0,-65111.0228711,+0,-34733.0935636,-60774.1102921,-39075.3774445,+0,+0,+0,-17352.2797052,-52042.4879725,+0,-39035.0059304,-52049.8478722,+0,-30364.5434591,-30364.6603491,-65049.7953898,-21689.6186155,-39035.8740564
2010-08-16 10:51:30 UTC,+0,-65147.4578767,+0,-34752.5305919,-60808.1188358,-39097.2445222,+0,+0,+0,-17350.6367554,-52037.5609148,+0,-39031.3102555,-52044.9198888,+0,-30361.6685458,-30361.7854187,-65043.6369108,+0,+0
2010-08-16 10:52:00 UTC,-17373.9869081,-65132.7909069,+0,-34744.706185,-60794.428642,+0,+0,+0,+0,-17359.7598325,+0,+0,-39051.8318402,-52072.2843152,+0,-30377.6325501,-30377.7495183,-65077.8341173,+0,+0
2010-08-16 10:52:30 UTC,-17399.88033,-65229.8542967,+0,-34796.486712,-60885.0279017,+0,+0,+0,+0,+0,+0,+0,-38983.1172566,-51980.657122,-43316.0259028,-30324.1785916,-30324.2952402,-64963.3280088,+0,+0
2010-08-16 10:53:00 UTC,-17396.6248159,-65217.6507632,-52180.90612,-34789.976478,-60873.6370869,+0,+0,+0,+0,+0,+0,+0,-39016.1514956,-52024.7065004,-43352.7324761,-30349.8763526,-30349.9931549,-65018.3763231,+0,+0
2010-08-16 10:53:30 UTC,-17383.7747817,-65169.4814658,-52142.3645484,-34764.2795438,-60828.6757202,+0,+0,+0,+0,+0,+0,-52006.6942215,-39007.3265279,-52012.938881,-43342.9264586,-30343.0112959,-30343.1280572,-65003.6703825,+0,+0
2010-08-16 10:54:00 UTC,-17392.044735,-65200.4819937,-52167.168918,-34780.8174334,-60857.6117058,+0,-30306.7754431,-51943.8346519,+0,+0,+0,-51939.901989,-38957.2290912,-51946.1366473,-43287.2598139,-30304.0398535,-30304.1563816,-64920.1879225,+0,+0
2010-08-16 10:54:30 UTC,-17420.1109252,+0,-52251.3488596,-34836.9429695,-60955.8133389,+0,-30302.70365,-51943.808198,+0,+0,+0,-51939.875538,-38957.2092514,-51946.1101919,-43287.2377685,-30304.0244196,-30304.1409476,-64920.1548623,-21646.3888943,+0
2010-08-16 10:55:00 UTC,-17432.6380372,+0,-52288.9218835,-34861.9941397,-60999.6448304,+0,-30261.1967874,-51872.6596262,-38907.7349286,-17293.9727744,+0,-51868.7338071,-38903.849479,+0,-43227.9461196,-30262.5151605,-30262.6314399,-64831.2360427,-21616.7381633,-38904.7139615
2010-08-16 10:55:30 UTC,-17414.606681,+0,-52234.8397796,-34825.9358231,-60936.5543728,+0,-30272.3321702,-51891.7472313,-38922.0521523,-17300.3367687,+0,-51887.8195771,-38918.1647382,+0,-43243.8527716,+0,-30273.7675324,-64855.0910168,-21624.6928056,-38919.0296184
2010-08-16 10:56:00 UTC,-17389.7841529,+0,-52160.3886723,-34776.2968204,-60849.7020877,-39123.982044,-30395.4842121,-52102.8470694,-39080.393834,-17370.7195138,+0,-52098.8991263,-39076.4847115,+0,-43419.7727821,+0,-30396.927417,+0,-21712.6673615,-39077.3539891
2010-08-16 10:56:30 UTC,+0,+0,-52156.553392,-34773.7397132,-60845.2279715,-39121.1052432,-30440.7826661,-52180.4949628,-39138.6359295,-17396.6080734,+0,-52176.539563,-39134.7188328,+0,-43484.4806392,+0,+0,+0,-21745.0266371,-39135.5897268
2010-08-16 10:57:00 UTC,+0,+0,-52174.0381469,-34785.3973746,-60865.6251285,-39134.2203646,-30402.4014755,-52114.7042271,-39089.2876457,-17374.6728054,-52109.6428748,-52110.7551448,-39085.3773049,+0,-43429.6539423,+0,+0,+0,-21717.6087585,-39086.2468294
2010-08-16 10:57:30 UTC,+0,+0,-52065.4089827,+0,-60738.9018175,-39052.7388248,-30475.3916079,-52239.8195361,-39183.1340761,-17416.3874591,-52234.7414208,-52235.858441,-39179.2108906,+0,-43533.918761,+0,+0,+0,-21769.7497817,-39180.0830192
2010-08-16 10:58:00 UTC,+0,+0,-52127.992604,+0,-60811.9098694,-39099.6821103,-30442.8873445,-52184.1026758,-39141.3420016,-17397.8109203,-52179.0320227,-52180.1469291,-39137.4245341,+0,-43487.4871263,+0,+0,+0,-21746.5301294,-39138.2955033
2010-08-16 10:58:30 UTC,-17395.6038678,-65213.8236648,-52177.8439536,+0,+0,-39137.0750577,-30470.4714907,-52231.3857654,-39176.8080782,-17413.5755591,-52226.3087787,-52227.4254792,-39172.8857575,+0,-43526.89048,+0,+0,+0,-21766.2350612,-39173.7577107
2010-08-16 10:59:00 UTC,-17413.2719781,-65280.0538763,-52230.8365563,+0,+0,-39176.8242236,-30435.4430641,-52171.3421373,-39131.7705825,+0,-52166.2731946,-52167.3876164,-39127.8544256,+0,-43476.8531338,+0,+0,+0,-21741.2122542,-39128.7251291
2010-08-16 10:59:30 UTC,-17417.5701212,-65296.1657844,-52243.7281335,+0,+0,-39186.4940528,-30424.9899363,-52153.4240122,-39118.3305639,+0,-52148.3574705,-52149.4712117,-39114.4162467,-52155.7372416,-43461.9210678,-30426.3177591,-30426.4350181,+0,+0,-39115.2865772
2010-08-16 11:00:00 UTC,-17422.573253,-65314.9203935,-52258.7342086,+0,+0,-39197.7499437,-30383.3805295,-52082.0996629,-39064.8316284,+0,-52077.0426829,-52078.153713,+0,-52084.4090699,-43402.4829348,-30384.7059536,-30384.8229641,+0,+0,-39061.7934833
2010-08-16 11:00:30 UTC,-17414.5777695,-65284.9487324,-52234.7530641,+0,+0,-39179.7619527,-30399.275567,-52109.3459826,-39085.2685358,+0,-52104.285349,-52105.3974153,+0,-52111.6568499,-43425.1886501,-30400.6019076,-30400.7190131,-65127.0378084,+0,-39082.2281586
2010-08-16 11:01:00 UTC,-17399.8641223,-65229.7935398,-52190.5825758,+0,+0,-39146.6596456,-30361.2105279,-52044.0971768,-39036.3267397,-17351.1317281,-52039.0452946,-52040.1548785,+0,-52046.4045467,-43370.8135701,-30362.5221794,-30362.6515513,-65045.4922826,+0,-39033.2917091
2010-08-16 11:01:30 UTC,-17396.5971335,-65217.5469952,-52180.7837943,+0,+0,-39139.3096762,-30430.1088573,-52162.1985595,-39124.9121723,-17390.5078757,-52157.1308418,-52158.2449164,+0,-52164.5122591,-43469.2333351,-30431.4244247,-30431.5542647,-65193.090995,+0,-39121.8374821
2010-08-16 11:02:00 UTC,-17373.3082872,-65130.2470448,-52110.9328222,-34743.3491084,+0,-39086.9151545,-30379.5029046,-52075.4528709,-39059.8460057,-17361.5860219,-52070.3967823,-52071.5075596,+0,-52077.7619218,-43396.943832,-30380.8155962,-30380.9450925,-65084.6794594,-21701.2509992,-39056.7785194
2010-08-16 11:02:30 UTC,-17340.9713523,-65009.0296955,-52013.9436465,-34678.6831318,-60678.9095543,-39014.1645303,-30398.0922085,-52107.3175409,-39083.7470429,-17372.210012,-52102.2571798,-52103.3691688,+0,-52109.6282993,-43423.4982486,-30399.4059566,-30399.5355792,-65124.5027385,-21714.5304024,-39080.6769099
2010-08-16 11:03:00 UTC,-17340.088406,-65005.7199076,-52011.2953985,-34676.9174549,-60675.8201883,-39012.1781056,-30374.5211481,-52066.9134431,-39053.4238506,-17358.7388933,-52061.8585002,-52062.9689525,+0,-52069.2220361,-43389.8275013,-30375.8335564,-30375.9630188,-65074.0072014,-21697.6922454,-39050.3739786
2010-08-16 11:03:30 UTC,+0,-65022.9272865,-52025.0634724,-34686.0970972,-60691.8816073,-39022.5054019,+0,-52128.8988436,-39099.9177928,-17379.4054284,-52123.835588,-52124.9483976,-39095.9914837,-52131.2107592,-43441.4830233,-30411.9968364,-30412.1265445,-65151.4742454,-21723.5242769,-39096.8628115
2010-08-16 11:04:00 UTC,+0,-65158.1215787,-52133.2359656,-34758.2193706,-60818.0723674,-39103.6445216,+0,-52168.5266409,-39129.6417664,-17392.6177194,-52163.458075,-52164.5723899,-39125.7113663,-52170.8406797,-43474.5068405,-30435.1163291,-30435.2461942,-65200.9995957,-21740.038914,-39126.5835212
2010-08-16 11:04:30 UTC,+0,-65088.1498647,-52077.2497661,-34720.8914715,-60752.7605589,-39061.6498266,+0,-52209.2489401,+0,-17406.1949277,-52204.1749184,+0,-39156.2520994,-52211.5651608,-43508.4427608,-30458.8743717,-30459.0043981,-65251.8928146,-21757.0096777,-39157.1251042
2010-08-16 11:05:00 UTC,+0,-65202.7343977,+0,-34782.0190255,-60859.7141062,-39130.4196486,+0,-52113.4686776,+0,+0,-52108.4074908,+0,-39084.4192354,-52115.7797663,-43428.6242974,-30402.9946295,-30403.1242765,-65132.1901981,-21717.0938511,-39085.290241
2010-08-16 11:05:30 UTC,-17396.6622976,-65217.7912656,+0,-34790.0514321,-60873.7682324,-39139.4562801,+0,-52095.3103074,+0,+0,-52090.2515558,+0,-39070.8009006,-52097.6204225,-43413.4920229,-30392.400744,-30392.530319,-65109.496544,-21709.5264627,-39071.671527
2010-08-16 11:06:00 UTC,-17393.6425809,-65206.471637,+0,-34784.0127354,-60863.2024567,-39132.6626154,+0,+0,+0,+0,-52094.2559242,+0,-39073.8044822,-52101.6255432,-43416.8295104,-30394.7372707,-30394.8668616,-65114.5017254,-21711.1954826,-39074.6751923
2010-08-16 11:06:30 UTC,-17395.5173741,-65213.4994354,+0,-34787.7618643,-60869.7622251,-39136.8804667,+0,+0,+0,+0,-51998.4826662,+0,-39001.9672401,-52005.8052383,-43337.0061757,-30338.854114,-30338.9833249,-64994.7918199,-21671.2772149,-39002.8359498
2010-08-16 11:07:00 UTC,-17373.2196875,-65129.914923,+0,-34743.1719307,-60791.7441903,-39086.7158258,-30398.003448,+0,+0,+0,-52102.1050518,+0,-39079.6919255,-52109.4469642,-43423.371456,-30399.3171911,+0,-65124.3125889,+0,-39080.5627993
2010-08-16 11:07:30 UTC,-17407.8024655,-65259.5510055,+0,-34812.3290511,-60912.7468987,+0,-30397.1348983,+0,+0,-17371.6628989,-52100.6164354,+0,-39078.5753498,-52107.9580703,-43422.1307516,-30398.4485921,+0,-65122.4519219,+0,-39079.4461927
2010-08-16 11:08:00 UTC,-17428.0264364,-65335.3620555,-52275.0507019,-34852.772062,-60983.5091598,+0,-30319.0992189,+0,+0,-17327.0646528,-51966.8703029,+0,-38978.2555575,-51974.1869711,-43310.6584818,-30320.4084755,+0,-64955.2785661,+0,-38979.1236066
2010-08-16 11:08:30 UTC,-17464.9482023,-65473.7660493,-52385.7913461,-34926.6065973,-61112.6958602,+0,-30228.4533714,+0,-38865.6186182,-17275.2595487,-51811.5115101,-51812.5726819,-38861.7246133,-51818.7991457,-43181.1728646,+0,+0,-64761.0908843,+0,-38862.5894151
2010-08-16 11:09:00 UTC,-17480.803147,-65533.1374182,-52433.3455994,-34958.3126257,-61168.1712219,+0,-30213.5872401,+0,-38846.5046326,-17266.7633893,-51786.0323079,-51787.0925444,-38842.6132672,-51793.3151786,-43159.9369205,+0,+0,-64729.2436539,+0,-38843.4775363
2010-08-16 11:09:30 UTC,-17490.7420133,-65570.3939386,-52463.1555665,-34978.1879383,-61202.9466334,+0,-30206.3551548,+0,-38837.2060483,-17262.6301723,-51773.6371679,-51774.6969492,-38833.3159666,-51780.9177214,-43149.6060442,+0,+0,-64713.7505904,-21577.5616386,-38834.1799766
2010-08-16 11:10:00 UTC,-17478.5384219,-65524.6479404,-52426.5529349,-34953.7837268,-61160.2471036,+0,-30238.103054,-51833.0737366,-38878.0256049,-17280.7744495,+0,-51829.111971,-38874.1298869,-51835.3409204,-43194.9572256,+0,-30239.5362338,-64781.7630863,-21600.2409847,-38874.9950346
2010-08-16 11:10:30 UTC,-17486.8001013,-65555.617412,-52451.3324609,+0,-61189.1541538,+0,-30319.6566635,-51972.868035,-38982.8823718,-17327.383239,+0,-51968.8926099,-38978.9721867,-51975.1425588,-43311.4547785,+0,-30321.0950413,-64956.4727573,-21658.4994034,+0
2010-08-16 11:11:00 UTC,+0,-65479.8368769,-52390.6983689,+0,-61118.4202456,+0,-30347.9759977,-52021.4113385,-39019.2936814,-17343.5680495,+0,-52017.4311736,-39015.3784778,-52023.6884099,-43351.9083312,+0,-30349.4161789,-65017.1403659,-21678.7295254,+0
2010-08-16 11:11:30 UTC,+0,+0,-52328.0714159,+0,-61045.3615277,-39249.7886553,-30354.2111953,-52032.09934,-39027.3105262,+0,+0,-52028.1181315,-39023.3942178,-52034.3769724,-43360.8151752,+0,-30355.6517734,-65030.4978313,-21683.183684,+0
2010-08-16 11:12:00 UTC,+0,+0,-52298.7998907,+0,-61011.2142477,-39227.8323767,-30384.482529,-52083.9886446,-39066.2315992,+0,+0,-52080.0023716,-39062.3099297,-52086.2689998,-43404.0571173,-30385.7955036,-30385.9250337,-65095.347152,-21704.8082297,+0
2010-08-16 11:12:30 UTC,+0,+0,-52299.5285473,+0,-61012.0642767,-39228.3789347,-30433.3015113,-52167.6712155,-39129.0001298,+0,+0,-52163.6767763,-39125.0698181,-52169.955962,-43473.793972,-30434.6172601,-30434.7352766,-65199.9305171,-21739.6824208,+0
2010-08-16 11:13:00 UTC,-17392.863686,+0,-52169.5859456,+0,-60860.4771563,-39130.9102816,-30486.8440327,-52259.4505966,-39197.8419024,+0,+0,-52255.4472064,-39193.902121,-52261.7401575,-43550.2783014,-30488.1628219,-30488.2811602,+0,-21777.9309026,+0
2010-08-16 11:13:30 UTC,-17386.0711506,+0,-52149.2128805,+0,-60836.7105541,-39115.628647,-30531.8284671,-52336.5887789,-39255.7016198,+0,+0,-52332.5778682,+0,-52338.8823862,-43614.5613909,-30533.1664724,-30533.2850808,+0,-21810.0777547,+0
2010-08-16 11:14:00 UTC,-17385.8980156,+0,-52148.6935911,+0,-60836.1047666,-39115.2391333,-30514.4293929,-52306.7642963,-39233.3309071,-17438.7040647,+0,-52302.7562929,+0,-52309.0563392,+0,-30515.766392,-30515.884896,+0,-21797.6485896,-39230.2612856
2010-08-16 11:14:30 UTC,-17385.6078931,+0,-52147.8234177,-34767.9249813,-60835.0352806,-39114.5864247,-30536.7580587,-52345.038799,-39262.0398005,-17451.4651465,+0,-52341.027065,+0,-52347.3328492,+0,-30538.0963489,-30538.2149869,+0,-21813.5992469,-39258.9670319
2010-08-16 11:15:00 UTC,-17375.2629895,+0,-52116.7956228,-34747.2377221,-60798.8392565,-39091.3127829,-30538.1004003,-52347.339763,-39263.7657047,-17452.2323096,-52342.1949355,-52343.3278048,+0,-52349.6339338,+0,-30539.438768,-30539.557414,+0,+0,-39260.692747
2010-08-16 11:15:30 UTC,-17361.9387545,-65087.5662738,-52076.8318282,-34720.592535,+0,-39061.3363354,-30594.460485,-52443.9167125,-39336.2302053,-17484.4427247,-52438.7910135,-52439.927578,+0,+0,+0,-30595.8021099,-30595.9210937,+0,+0,-39333.1493097
2010-08-16 11:16:00 UTC,-17374.7351374,-65135.5343557,-52115.2124187,-34746.1821476,+0,-39090.1252375,-30585.5025369,-52428.5615363,-39324.7125996,-17479.323158,-52423.4379015,-52424.573879,+0,+0,+0,-30586.8436441,-30586.9625743,+0,+0,-39321.6329653
2010-08-16 11:16:30 UTC,-17394.4636146,-65209.4878606,-52174.3846624,-34785.6342434,+0,-39134.5097513,-30544.3531424,-52358.0257175,-39271.805115,-17455.8058216,-52352.9115678,-52354.0448474,+0,+0,+0,-30545.6918716,-30545.8105552,+0,+0,-39268.7312761
2010-08-16 11:17:00 UTC,-17421.0455573,-65309.1320484,-52254.1127288,-34838.7915852,+0,-39194.3129814,+0,-52271.2745033,-39206.7347883,-17426.8821093,-52266.1720281,-52267.3019842,-39202.7937836,+0,+0,-30495.0797643,-30495.1981441,-65329.4500951,+0,-39203.6680832
2010-08-16 11:17:30 UTC,-17415.8634365,-65289.7065219,-52238.5698286,-34828.4286191,+0,-39182.6544066,+0,-52299.4107324,-39227.8392038,-17436.2630067,-52294.3044695,-52295.4355042,-39223.8952975,+0,+0,-30511.4949108,+0,-65364.6137567,-21794.5973999,-39224.7701841
2010-08-16 11:18:00 UTC,+0,-65321.8232672,-52264.2673237,-34845.5619899,+0,-39201.9298422,+0,-52230.4073481,-39176.0811625,+0,-52225.3103761,-52226.4387647,-39172.1443735,+0,+0,-30471.2371821,+0,-65278.3757754,-21765.8406379,-39173.0178203
2010-08-16 11:18:30 UTC,+0,-65358.8125888,-52293.8635005,-34865.2947403,+0,-39224.1296395,+0,-52186.5598949,+0,+0,-52181.4688294,-52182.5955348,-39139.2598105,+0,-43489.5351756,-30445.6558439,+0,-65223.5767865,-21747.5674642,-39140.1323423
2010-08-16 11:19:00 UTC,+0,-65396.1665452,-52323.7514313,-34885.2220125,+0,-39246.5482782,+0,-52086.0191046,+0,+0,-52080.941592,-52082.0644321,-39063.8565761,+0,-43405.749526,-30386.9986611,+0,-65097.8627934,-21705.6676652,-39064.7270092
2010-08-16 11:19:30 UTC,+0,-65388.7859845,-52317.8460404,-34881.2846927,-61033.3781926,-39242.0959236,+0,-52014.546833,+0,+0,-52009.4789621,-52010.5990499,-39010.2540519,-52016.8552613,-43346.1881211,-30345.3005376,+0,-65008.5394714,-21675.8820026,-39011.1229926
2010-08-16 11:20:00 UTC,-17430.1030542,-65343.10733,-52281.2972897,-34856.9164319,-60990.7415964,-39214.6811022,+0,-52021.6639499,+0,+0,-52016.5951196,-52017.7154815,-39015.5917223,-52023.9727598,-43352.119169,-30349.4527824,+0,-65017.4341747,-21678.8418329,-39016.4608114
2010-08-16 11:20:30 UTC,-17410.1537828,-65268.3260968,-52221.4627612,-34817.0227712,-60920.9405632,-39169.7998696,-30295.106656,-51930.7823954,+0,-17313.3586418,-51925.7258346,+0,-38947.4326955,-51933.0863239,-43276.3830415,-30296.4309541,-30296.5481382,-64903.8538814,-21640.9674802,-38948.299886
2010-08-16 11:21:00 UTC,-17385.0297777,-65174.1470292,-52146.107486,-34766.7809128,-60833.0335301,-39113.2766901,-30319.8174458,-51973.1401416,+0,-17327.4811404,-51968.0778605,+0,-38979.2000076,-51975.4463457,-43311.681862,-30321.1431768,-30321.26051,-64956.7909713,-21658.6198223,-38980.0680833
2010-08-16 11:21:30 UTC,-17393.3265989,-65205.2482349,-52170.9924206,-34783.3725233,-60862.0634918,-39131.9426115,-30295.0065331,-51930.6107705,+0,-17313.3014204,-51925.5542329,+0,-38947.3039809,-51932.9146899,-43276.240018,+0,-30296.4480088,-64903.6393912,-21640.8959566,-38948.1711679
2010-08-16 11:22:00 UTC,-17391.5710437,-65198.6674165,+0,-34779.861843,-60855.9209352,-39127.99302,-30312.2889508,-51960.2352494,+0,-17323.1785196,-51955.1747108,+0,-38969.5216423,-51962.5407601,-43300.9275723,+0,-30313.7315331,-64940.6629308,-21653.2417842,-38970.3894483
2010-08-16 11:22:30 UTC,-17407.8250771,-65259.5967829,+0,-34812.3659301,-60912.7925944,-39164.5608223,-30299.5370538,-51938.3767164,-38957.0348776,-17315.8906647,-51933.3191302,+0,-38953.1282574,-51940.6810528,-43282.7117676,+0,-30300.9788196,-64913.3449736,-21644.1323687,-38953.9956066
2010-08-16 11:23:00 UTC,-17419.8184408,-65304.5547414,+0,-34836.349722,-60954.7564912,-39191.5431079,-30278.2153854,+0,-38929.6207184,-17303.7050873,-51896.7757485,+0,-38925.7178797,-51904.1307707,-43252.2542326,+0,-30279.6557859,-64867.668285,+0,-38926.5844652
2010-08-16 11:23:30 UTC,-17386.3912666,-65179.2506622,+0,-34769.5035569,-60837.7972773,-39116.3397237,-30263.3669016,+0,-38910.5294026,-17295.2190087,-51871.326812,+0,-38906.6291981,-51878.6770275,-43231.0434997,+0,-30264.806351,-64835.8588819,+0,-38907.4952517
2010-08-16 11:24:00 UTC,-17397.4063437,-65220.5414407,+0,+0,-60876.3382171,+0,-30247.1823928,+0,-38889.7203035,-17285.9693763,-51843.588052,+0,-38885.8229707,-51850.9330277,-43207.9242844,+0,-30248.6208055,-64801.1873581,+0,-38886.6884445
2010-08-16 11:24:30 UTC,-17407.9003774,-65259.8790515,+0,+0,-60913.0560647,+0,-30225.0043606,+0,-38861.2050805,+0,-51805.576948,-51806.6891603,-38857.311685,-51812.9147398,-43176.2434534,+0,-30226.4413518,-64753.6761183,+0,-38858.1763639
2010-08-16 11:25:00 UTC,-17408.8127204,-65263.2990321,-52217.4404676,+0,-60916.2482853,+0,-30306.0117456,+0,-38965.359659,+0,-51944.4161584,-51945.5337367,-38961.4518911,-51951.7801755,-43291.9607229,-30307.3366759,-30307.4539258,-64927.2154884,+0,-38962.3194721
2010-08-16 11:25:30 UTC,+0,-65216.5346346,-52180.0229811,+0,-60872.5982522,+0,-30313.1669826,+0,-38974.5594458,+0,-51956.6795764,-51957.7976281,-38970.6504086,-51964.0459101,-43302.1818213,-30314.4923281,-30314.6096211,-64942.5439081,-21653.869013,-38971.518246
