# file...... Output/Qh/house_Qh_file_008.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_3A_tm_0_A_3_Meter_19_141:Qh,house_0_4A_tm_0_A_4_Meter_19_142:Qh,house_0_5A_tm_0_A_5_Meter_19_143:Qh,house_0_6A_tm_0_A_6_Meter_19_144:Qh,house_0_7A_tm_0_A_7_Meter_19_145:Qh,house_0_8A_tm_0_A_8_Meter_19_146:Qh,house_0_9A_tm_0_A_9_Meter_19_147:Qh,house_0_10A_tm_0_A_10_Meter_19_148:Qh,house_0_11A_tm_0_A_11_Meter_19_149:Qh,house_0_12A_tm_0_A_12_Meter_19_150:Qh,house_0_13A_tm_0_A_13_Meter_19_151:Qh,house_0_14A_tm_0_A_14_Meter_19_152:Qh,house_0_15A_tm_0_A_15_Meter_19_153:Qh,house_0_1A_tm_0_A_1_Meter_20_154:Qh,house_0_2A_tm_0_A_2_Meter_20_155:Qh,house_0_3A_tm_0_A_3_Meter_20_156:Qh,house_0_4A_tm_0_A_4_Meter_20_157:Qh,house_0_5A_tm_0_A_5_Meter_20_158:Qh,house_0_6A_tm_0_A_6_Meter_20_159:Qh,house_0_7A_tm_0_A_7_Meter_20_160:Qh
2010-08-16 00:05:00 UTC,+0,+0,-43256.7656839,+0,+0,+0,+0,+0,-34608.0110045,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38924.2530034,+0
2010-08-16 00:05:30 UTC,+0,-21649.4881754,-43291.3862064,+0,+0,+0,+0,+0,-34636.0160932,+0,+0,+0,+0,+0,+0,+0,+0,-34626.9022611,-38952.4852295,+0
2010-08-16 00:06:00 UTC,+0,-21655.232681,-43302.8725261,+0,+0,-60623.923153,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25978.6290126,-34636.8636357,-38963.690666,+0
2010-08-16 00:06:30 UTC,+0,-21668.2569588,-43328.9149813,+0,+0,-60660.3831204,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25995.3681831,-34659.1813902,+0,+0
2010-08-16 00:07:00 UTC,+0,-21682.379838,-43357.1541267,+0,+0,-60699.9184976,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34678.8149965,-26011.3554369,-34680.730695,+0,+0
2010-08-16 00:07:30 UTC,+0,+0,-43395.2758071,+0,+0,-60753.2896225,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34711.391339,-26035.7904355,-34713.3094732,+0,+0
2010-08-16 00:08:00 UTC,+0,+0,-43404.5557761,+0,+0,-60766.2817668,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34720.1411456,-26042.3535267,+0,+0,+0
2010-08-16 00:08:30 UTC,+0,+0,+0,+0,+0,-60780.9154015,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34728.0339009,-26048.2737572,+0,+0,+0
2010-08-16 00:09:00 UTC,+0,+0,+0,+0,+0,-60787.3575927,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34734.2850713,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,-60788.7833878,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34735.09972,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,-60818.3802386,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17379.938241,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17377.0200969,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17380.3499569,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17379.1618322,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17382.1930436,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,-17406.7754446,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,-17412.8984357,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,-17412.7158796,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:15:30 UTC,-43501.8900315,+0,+0,-17402.4230067,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:00 UTC,-43493.7057727,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:16:30 UTC,-43488.037042,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:17:00 UTC,-43487.1385056,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39131.8565248,+0,+0,+0,+0,+0
2010-08-16 00:17:30 UTC,-43477.1506007,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39122.9585667,+0,+0,+0,+0,+0
2010-08-16 00:18:00 UTC,-43477.8847433,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39122.4084168,+0,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34779.3080089,+0,+0,+0,+0,+0,-39122.9929636,+0,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34775.116158,+0,+0,+0,+0,+0,-39117.3424483,+0,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,-21735.3899507,+0,+0,+0,+0,+0,+0,-34773.2603812,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,-21736.6534134,+0,+0,+0,+0,+0,+0,-34775.2816741,+0,+0,+0,+0,+0,+0,+0,+0,-34771.1395778,+0,+0
2010-08-16 00:20:30 UTC,+0,-21736.9648218,+0,+0,+0,+0,+0,+0,-34775.7798668,+0,+0,+0,+0,+0,+0,+0,+0,-34771.6376624,+0,+0
2010-08-16 00:21:00 UTC,+0,-21734.5551657,+0,+0,+0,+0,+0,+0,-34771.9248889,+0,+0,+0,+0,+0,+0,+0,+0,-34768.28692,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34752.3587191,+0,-56466.3016457,+0,+0,-17375.2760667,+0,+0,+0,-34748.4344948,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,-43423.5299649,+0,+0,+0,+0,+0,+0,+0,-56448.2882226,+0,+0,-17371.1919408,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,-43445.9046626,+0,+0,+0,+0,+0,+0,+0,-56477.3741478,+0,+0,-17380.1426761,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,-43441.3916562,+0,+0,+0,+0,+0,+0,+0,-56471.5074779,+0,+0,-17378.3373007,+0,+0,+0,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,-43440.5268763,+0,+0,+0,+0,+0,+0,+0,-56470.3833099,+0,+0,-17377.9913556,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,-43444.8477482,+0,+0,+0,+0,+0,+0,+0,-56476.0002148,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,-43447.3166122,+0,+0,+0,+0,+0,+0,+0,-56479.2096077,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,-43469.6712764,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26081.8661969,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,-43462.141734,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26077.3487341,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34776.5835583,-26084.4742959,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,+0,-17390.7748316,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34770.5740682,-26079.9667476,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,-17382.143568,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34753.3198575,-26067.0248527,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,-17381.376319,+0,+0,-56473.7490566,+0,+0,+0,+0,+0,+0,+0,+0,-34753.3918617,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,-17381.651624,+0,-60837.9703561,-56474.6434827,+0,+0,+0,+0,+0,+0,+0,+0,-34753.9422504,+0,+0,+0,+0
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,-60813.9161812,-56466.1319358,-47785.1676532,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,-60828.041329,-56479.2469981,-47796.2667762,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,-60823.6320993,-56475.1530715,-47792.8021338,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,-60804.3566048,-56457.2559622,-47777.6560211,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60794.0607808
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,-60777.9561515,-56432.7433983,-47756.9113262,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60767.6669822
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,-60793.6877085,-56447.3499957,-47769.2727181,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60779.3261893
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,-60802.5762342,+0,-47776.2570585,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39078.3166369,-60780.4616201
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,-60822.7937742,-60817.0512906,+0,-47787.6311294,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39088.355646,-60796.0753065
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,-60769.0594739,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39053.2507349,-60741.4765846
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,-60787.8813233,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39064.6078384,-60759.1403048
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,-60792.9736161,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39068.8136995,-60765.6816871
2010-08-16 00:34:00 UTC,-43438.0841138,-21722.4602666,+0,+0,-60812.1899583,+0,+0,+0,+0,-52124.2595598,+0,+0,+0,-17372.2960035,+0,+0,+0,-34742.4748066,-39082.693041,+0
2010-08-16 00:34:30 UTC,-43429.6826325,-21716.34798,+0,+0,-60800.428157,+0,+0,+0,+0,-52114.1781687,+0,+0,+0,-17370.9638397,+0,+0,+0,-34739.8106748,-39079.6961581,+0
2010-08-16 00:35:00 UTC,-43436.0037274,-21719.5087867,+0,+0,-60809.2774848,+0,+0,+0,+0,-52121.7631918,+0,+0,+0,-17374.2396231,+0,+0,+0,-34746.36176,+0,+0
2010-08-16 00:35:30 UTC,-43435.1547844,-21719.0842804,+0,+0,+0,+0,+0,+0,+0,-52120.7444993,+0,+0,+0,-17372.4094266,+0,+0,+0,-34742.7016362,+0,+0
2010-08-16 00:36:00 UTC,-43442.1709043,+0,+0,+0,+0,+0,+0,+0,-34752.7871727,-52129.1635205,+0,+0,+0,+0,+0,+0,+0,-34749.3522409,+0,+0
2010-08-16 00:36:30 UTC,-43444.9135035,+0,+0,+0,+0,+0,+0,+0,-34754.9811633,-52132.4545133,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34761.8894812,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34764.460412,+0,+0,+0,+0,+0,-39110.7762636,+0,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34777.3200927,+0,+0,+0,+0,+0,-39119.1157141,+0,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34772.3096755,+0,+0,+0,+0,+0,-39113.8494595,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34770.7698032,+0,+0,+0,+0,+0,-39112.1175092,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+0,+0,-17390.817543,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39120.9955399,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+0,+0,-17385.2709494,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39109.8290863,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+0,-43452.8826747,-17384.5181366,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+0,-43450.924567,-17383.7346962,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,-43444.2904047,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,-43429.3797107,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,-43444.4937177,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,-43421.9912516,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26054.7666764,+0,+0,+0
2010-08-16 00:43:30 UTC,+0,+0,-43449.0119157,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26070.9797096,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,-43453.0961588,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34760.529821,-26072.4328423,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,-43432.9719663,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34742.9373141,-26059.2372008,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56448.8441642,+0,+0,-34734.4278243,-26052.8544735,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56429.4452685,+0,-56431.7841862,+0,+0,-34724.5391866,-26045.437286,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56441.1388129,+0,-56443.478356,-17367.9079144,+0,-34732.0665635,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56449.6469778,+0,-56451.9869761,-17370.5259311,+0,-34737.3019069,+0,+0,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56418.5961741,+0,-56420.9345118,-17361.6352167,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56410.8061042,+0,-56413.1440253,-17357.5706987,+0,+0,+0,-34713.0263626,+0,+0
2010-08-16 00:48:00 UTC,+0,-21708.2662641,+0,+0,+0,+0,+0,+0,+0,+0,-56429.7588481,+0,-56432.0977827,+0,+0,+0,+0,-34727.0797712,+0,+0
2010-08-16 00:48:30 UTC,+0,-21693.7433341,+0,+0,+0,+0,+0,+0,+0,+0,-56392.0089696,+0,-56394.3458854,+0,+0,+0,+0,-34703.020352,+0,+0
2010-08-16 00:49:00 UTC,+0,-21708.1903225,+0,+0,+0,+0,+0,+0,+0,+0,-56429.5614509,+0,-56431.900375,+0,+0,+0,+0,-34726.1283776,+0,+0
2010-08-16 00:49:30 UTC,+0,-21710.6699998,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,-43384.3632515,+0,+0,+0,+0,-60731.2507289,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,-43391.8899388,+0,+0,+0,+0,-60741.7865303,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,-43422.076955,+0,+0,+0,+0,-60784.0420947,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,-43387.4260475,+0,+0,+0,+0,-60735.5380083,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,-43383.8710948,+0,+0,+0,+0,-60730.5618116,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,-17356.752366,+0,-60735.9589335,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,-17357.6834941,+0,-60739.2170186,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,-17362.1902371,+0,-60754.9864423,-56411.4162472,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,-17367.0748279,+0,-60772.0779849,-56427.2855783,+0,-34729.8752928,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,-60803.3951886,-56456.3632965,+0,-34747.7727645,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,-56492.2118736,+0,-34769.8377303,+0,+0,+0,+0,+0,-39112.6949444,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,-56497.8103535,+0,-34773.2836203,+0,+0,+0,+0,+0,-39115.2612105,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,-56464.7533752,+0,-34752.9368972,+0,+0,+0,+0,+0,-39089.7588253,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,-56475.9262137,+0,-34759.8138308,+0,+0,+0,+0,+0,-39097.4928697,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,-56516.7285136,+0,+0,+0,+0,+0,+0,+0,-39126.9999541,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60874.4649407
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60872.1761438
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17390.3143425,+0,+0,+0,+0,+0,-60850.3119214
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-17380.9935137,+0,+0,+0,+0,+0,-60817.6996298
2010-08-16 00:59:30 UTC,+0,+0,-43451.0496662,+0,+0,+0,+0,-47798.2358334,+0,+0,+0,+0,+0,-17378.0780859,+0,+0,+0,+0,-39095.7006183,-60807.4989538
2010-08-16 01:00:00 UTC,+0,+0,-43423.4858656,+0,+0,+0,+0,-47767.9138763,+0,+0,+0,+0,+0,-17367.0555967,+0,+0,+0,+0,-39070.9040366,-60768.9327914
2010-08-16 01:00:30 UTC,+0,+0,-43432.7391306,+0,+0,+0,+0,-47778.0930642,+0,+0,+0,+0,+0,+0,+0,+0,-26055.8537136,-34740.0595091,-39079.9760718,-60783.0425418
2010-08-16 01:01:00 UTC,+0,+0,-43444.2338479,+0,+0,+0,+0,-47790.7379941,+0,+0,+0,+0,+0,+0,+0,+0,-26062.7599245,-34749.2674456,-39090.3340833,-60799.1523734
2010-08-16 01:01:30 UTC,+0,-21721.9936517,-43436.7248308,+0,+0,+0,+0,-47782.4775913,+0,+0,+0,+0,+0,+0,+0,-34742.8519978,-26059.1732075,-34744.4853353,-39084.9546856,+0
2010-08-16 01:02:00 UTC,+0,-21711.2479825,-43415.2381618,+0,+0,+0,+0,-47758.8408704,+0,+0,+0,+0,+0,+0,+0,-34728.0040303,-26048.0361674,-34729.6365045,-39068.2512299,+0
2010-08-16 01:02:30 UTC,+0,-21718.8071653,-43430.3532424,+0,+0,+0,+0,-47775.4684334,+0,+0,+0,+0,+0,+0,+0,-34739.7659365,-26056.8584403,-34741.3990946,-39081.4829721,+0
2010-08-16 01:03:00 UTC,+0,-21726.312036,-43445.359723,+0,+0,+0,+0,-47792.1681057,+0,+0,+0,+0,+0,+0,+0,-34754.5853262,-26067.9740449,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34761.5675176,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34751.8413259,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,-43463.1630373,+0,+0,+0,+0,+0,+0,+0,+0,-52154.5218795,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,-43465.6526035,+0,+0,+0,+0,+0,+0,+0,+0,-52157.5092638,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,-43456.2422076,+0,+0,+0,+0,+0,+0,+0,+0,-52146.2171483,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,-43433.8025374,+0,+0,-17375.184831,+0,+0,+0,+0,+0,-52119.2904017,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:30 UTC,-43416.9516114,+0,+0,-17368.4436739,-60782.6051404,+0,+0,+0,+0,-52099.0699345,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:00 UTC,-43415.3211983,+0,+0,-17367.7914326,-60780.3226149,+0,+0,+0,+0,-52097.1135011,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,-17360.3144854,-60754.1569607,+0,+0,+0,+0,-52074.6859922,-56407.8063411,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,-60800.133957,+0,+0,+0,+0,+0,-56450.4927467,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,-60796.4404357,+0,+0,+0,+0,+0,-56447.0635715,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,-60799.3505258,+0,+0,+0,+0,+0,-56449.7653854,+0,+0,+0,+0,+0,+0,+0,+0,+0
