# file...... Output/Qh/house_Qh_file_043.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_8C_tm_3_C_8_Meter_74_841:Qh,house_3_9C_tm_3_C_9_Meter_74_842:Qh,house_3_10C_tm_3_C_10_Meter_74_843:Qh,house_3_11C_tm_3_C_11_Meter_74_844:Qh,house_3_12C_tm_3_C_12_Meter_74_845:Qh,house_3_13C_tm_3_C_13_Meter_74_846:Qh,house_3_14C_tm_3_C_14_Meter_74_847:Qh,house_3_15C_tm_3_C_15_Meter_74_848:Qh,house_3_1C_tm_3_C_1_Meter_75_849:Qh,house_3_2C_tm_3_C_2_Meter_75_850:Qh,house_3_3C_tm_3_C_3_Meter_75_851:Qh,house_3_4C_tm_3_C_4_Meter_75_852:Qh,house_3_5C_tm_3_C_5_Meter_75_853:Qh,house_3_6C_tm_3_C_6_Meter_75_854:Qh,house_3_7C_tm_3_C_7_Meter_75_855:Qh,house_3_8C_tm_3_C_8_Meter_75_856:Qh,house_3_9C_tm_3_C_9_Meter_75_857:Qh,house_3_10C_tm_3_C_10_Meter_75_858:Qh,house_3_11C_tm_3_C_11_Meter_75_859:Qh,house_3_12C_tm_3_C_12_Meter_75_860:Qh
2010-08-16 00:05:00 UTC,-61028.3404375,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30510.1724044,+0,+0,+0,-61015.1163537,+0,+0,+0,+0,+0
2010-08-16 00:05:30 UTC,-60917.9826515,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30455.2966524,+0,+0,+0,-60905.3763646,+0,+0,+0,+0,+0
2010-08-16 00:06:00 UTC,-60995.6511206,+0,+0,+0,+0,-30501.7198845,+0,+0,+0,+0,+0,+0,+0,+0,-60985.976884,+0,+0,+0,+0,+0
2010-08-16 00:06:30 UTC,-61178.8568685,+0,+0,+0,+0,-30593.337577,+0,+0,+0,+0,+0,+0,+0,+0,-61167.5983117,+0,-21849.0064353,+0,+0,+0
2010-08-16 00:07:00 UTC,+0,+0,+0,+0,+0,-30591.9246116,+0,+0,+0,+0,+0,+0,+0,+0,-61163.5891764,+0,-21847.5743194,+0,+0,+0
2010-08-16 00:07:30 UTC,+0,+0,+0,+0,+0,-30598.4154668,+0,+0,+0,+0,+0,+0,+0,+0,-61176.7502339,+0,-21852.2756231,+0,+0,+0
2010-08-16 00:08:00 UTC,+0,+0,+0,+0,+0,-30637.5014428,+0,+0,+0,+0,+0,+0,+0,+0,-61254.2999554,+0,-21879.977407,+0,+0,+0
2010-08-16 00:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30777.2067617,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30781.341481,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30769.6680842,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30785.0241507,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30672.4712973,-26290.7637049,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26293.3224869,+0,+0,+0,-26291.8119228,+0,+0,+0,+0,+0,+0
2010-08-16 00:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26280.2213211,+0,+0,+0,-26278.7117499,+0,+0,+0,+0,-48174.7513477,+0
2010-08-16 00:14:00 UTC,+0,+0,+0,+0,-39429.0509985,+0,+0,+0,+0,-26278.6442643,+0,+0,+0,-26277.1348126,+0,+0,+0,+0,-48171.8605084,+0
2010-08-16 00:14:30 UTC,+0,+0,+0,+0,-39460.1255091,+0,+0,+0,+0,-26301.4136993,+0,+0,+0,-26299.9025218,+0,+0,+0,+0,-48213.5982409,+0
2010-08-16 00:15:00 UTC,+0,+0,+0,+0,-39490.9090891,+0,+0,+0,+0,+0,+0,+0,+0,-26322.6113992,+0,+0,+0,+0,-48255.228124,+0
2010-08-16 00:15:30 UTC,+0,+0,+0,+0,-39488.6535513,+0,+0,+0,+0,+0,+0,+0,+0,-26321.1457154,+0,+0,+0,+0,-48252.5412341,+0
2010-08-16 00:16:00 UTC,+0,+0,+0,+0,-39512.2376678,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48284.3322331,+0
2010-08-16 00:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48303.7157296,+0
2010-08-16 00:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30721.5039447,+0,+0,+0,+0,+0,+0,+0,-48274.9841944,+0
2010-08-16 00:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30737.7972397,+0,+0,+0,+0,+0,+0,+0,-48300.5868491,+0
2010-08-16 00:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30710.2533841,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30695.4163414,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30702.1746975,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30687.7060773,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30696.9099644,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39475.7752679,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39493.9191632,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:21:30 UTC,+0,+0,+0,-57032.3764081,+0,+0,+0,+0,+0,+0,+0,-39481.2148749,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:22:00 UTC,+0,+0,+0,-57032.9961483,+0,+0,+0,+0,+0,+0,+0,-39480.5375798,+0,+0,+0,+0,-21934.2880102,+0,+0,+0
2010-08-16 00:22:30 UTC,+0,+0,+0,-57011.9317705,+0,+0,+0,+0,+0,+0,+0,-39465.6891681,+0,+0,+0,+0,-21926.0386082,+0,+0,+0
2010-08-16 00:23:00 UTC,+0,+0,+0,-57030.7932675,+0,+0,+0,+0,+0,+0,+0,-39475.6465896,+0,+0,-61399.3257604,+0,-21931.5706998,+0,+0,+0
2010-08-16 00:23:30 UTC,+0,+0,+0,-57006.7701369,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61376.5622086,+0,-21923.4394134,+0,+0,+0
2010-08-16 00:24:00 UTC,+0,+0,-43833.703487,-56982.7274584,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61353.2325915,+0,+0,+0,+0,+0
2010-08-16 00:24:30 UTC,+0,+0,-43814.067962,-56957.2019948,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61325.7527412,+0,+0,+0,+0,+0
2010-08-16 00:25:00 UTC,+0,+0,-43780.1678328,-56913.1330683,+0,+0,+0,+0,+0,-26265.8898615,+0,+0,+0,+0,-61277.0833886,+0,+0,+0,+0,+0
2010-08-16 00:25:30 UTC,+0,+0,-43828.9533618,+0,+0,+0,+0,+0,+0,-26293.8074175,+0,+0,+0,-26292.1901791,-61342.2113041,+0,+0,+0,+0,+0
2010-08-16 00:26:00 UTC,+0,+0,-43826.5866145,+0,+0,+0,+0,+0,+0,-26292.7450374,+0,+0,+0,-26291.127888,-61339.7329138,+0,+0,+0,+0,+0
2010-08-16 00:26:30 UTC,+0,+0,-43789.7988509,+0,+0,+0,+0,+0,+0,-26270.6777771,+0,+0,+0,-26269.0624767,-61288.252955,+0,+0,+0,+0,+0
2010-08-16 00:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26276.1318528,+0,+0,+0,+0,+0,+0
2010-08-16 00:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26281.4053404,+0,+0,+0,+0,+0,+0
2010-08-16 00:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26275.2912169,+0,+0,+0,+0,+0,-48166.5706463
2010-08-16 00:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48181.9406166
2010-08-16 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48186.9727662
2010-08-16 00:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48209.4573773
2010-08-16 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30679.3839563,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48203.0253337
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30702.3668857,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48239.1342226
2010-08-16 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30673.5450104,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48193.8516623
2010-08-16 00:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-30661.2141255,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:00 UTC,+0,+0,+0,+0,+0,-30624.1019551,+0,+0,-30620.3217175,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+0,+0,+0,-30658.6029913,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,-39407.916065,-30652.383385,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,-39405.2258193,-30650.2908182,+0,+0,+0,+0,-30645.5529728,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,-39404.5420459,-30649.7589554,+0,+0,+0,+0,-30644.8132316,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,-39394.0446252,-30641.593696,+0,+0,+0,+0,-30635.3564507,+0,+0,+0,+0,-39388.1465576,+0,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,-39436.8375981,+0,+0,+0,+0,+0,-30668.3392647,+0,+0,+0,+0,-39430.5530622,+0,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30679.1315365,+0,+0,+0,+0,-39444.4288496,+0,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30649.5307884,+0,+0,+0,+0,-39406.3707187,-21894.0887358,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,-65623.6954848,+0,+0,-30613.3865627,+0,+0,+0,+0,-39359.8995386,-21868.2690544,+0,+0,+0
2010-08-16 00:37:00 UTC,-61211.8121202,+0,+0,+0,+0,+0,+0,-65585.2580785,+0,+0,+0,+0,+0,+0,+0,-39349.0353184,-21862.2328249,+0,+0,+0
2010-08-16 00:37:30 UTC,-61208.8212028,+0,+0,+0,+0,+0,+0,-65582.0534232,+0,-26232.7068055,+0,+0,+0,+0,+0,-39345.471994,-21860.2530193,+0,+0,+0
2010-08-16 00:38:00 UTC,-61270.3034343,+0,+0,+0,+0,+0,+0,-65647.929315,+0,-26260.3778438,+0,+0,+0,+0,+0,+0,-21883.3116994,+0,+0,+0
2010-08-16 00:38:30 UTC,-61322.7877983,+0,+0,+0,+0,+0,+0,-65704.1643297,+0,-26282.7245298,+0,+0,+0,-26281.1082199,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,-61291.3610027,+0,+0,+0,+0,+0,+0,-65670.4917048,+0,-26269.0059806,+0,+0,+0,-26267.3908203,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,-61215.1027402,+0,+0,+0,+0,+0,-43727.329845,-65588.7838537,+0,-26234.6246542,+0,+0,+0,-26233.0123762,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,-61273.0816513,+0,+0,+0,+0,+0,-43768.7461609,+0,+0,+0,+0,+0,+0,-26258.2033034,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,-61291.7046439,+0,+0,+0,+0,+0,-43782.0492003,+0,+0,+0,+0,+0,+0,-26266.1832465,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,-61295.4837102,+0,+0,+0,+0,+0,-43784.7487162,+0,+0,+0,+0,+0,+0,-26267.8025738,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+0,-43814.3072137,+0,+0,+0,+0,+0,-52562.1182659,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+0,-43759.844416,+0,+0,+0,+0,+0,-52492.6795647,+0,-61242.4394932,+0,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+0,-43776.441797,+0,+0,+0,+0,+0,-52509.3502445,+0,-61261.8891504,+0,+0,+0,-48136.347004,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+0,+0,+0,-43764.3746403,+0,+0,+0,+0,-39377.796638,-52496.7055025,+0,-61247.1365489,+0,+0,+0,-48124.7551755,+0
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39408.3457302,-52537.4306739,+0,-61294.650545,+0,+0,+0,-48162.089208,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39383.049717,-52503.7084129,+0,-61255.3068339,+0,+0,+0,-48131.1749613,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39365.8283516,-52480.7505114,+0,-61228.5218846,+0,+0,+0,-48110.1287383,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39367.1533728,-52482.5169055,+0,-61230.5827338,+0,+0,+0,-48111.7480465,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39408.1441135,-52537.1618973,+0,+0,+0,+0,+0,-48161.8428121,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39411.6953291,-52541.8960436,+0,+0,+0,+0,+0,-48166.1827513,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48175.3271598,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,-56909.7846556,+0,+0,+0,+0,-30641.7952661,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,-43750.9950364,-56875.2095021,+0,+0,+0,+0,-30623.5962786,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,-43760.284346,-56887.2852642,+0,+0,+0,+0,-30630.0977647,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,-43722.6735281,-56838.3925796,-39349.6913403,+0,+0,+0,-30605.6886789,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,+0,+0,-43728.6130267,-56846.11371,-39355.0367533,+0,+0,+0,-30608.9899353,+0,+0,+0,+0,+0,+0,+0,-21863.3783486,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,-43784.100326,-56918.2451655,-39404.9740555,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21891.6793791,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,-43775.7911889,-56907.4435917,-39397.4960218,+0,+0,+0,+0,-26266.9998392,-30639.558056,+0,+0,+0,+0,+0,-21886.9646997,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,-56908.2106581,-39398.0270693,+0,+0,+0,+0,-26263.8768464,-30638.5260285,+0,+0,+0,+0,+0,-21886.2274693,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,-56938.641385,-39419.0945549,+0,+0,+0,+0,-26278.6555138,-30655.7658323,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26286.7089813,-30665.1604686,+0,+0,-26285.0923376,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26284.0988396,-30662.1156519,+0,+0,-26282.4824145,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30711.7362298,+0,+0,-26325.0156453,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30701.9693948,+0,+0,-26316.6438152,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26297.3284122,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26277.9222983,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48108.4300042
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,-30665.3101869,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48175.9807052
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,-30659.6002622,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48167.0115867
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,-30667.052575,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39419.7173537,+0,+0,+0,-48176.2895424
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,-30675.2253194,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39430.2210796,+0,+0,+0,-48189.1262458
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,-30641.0243597,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39386.1586571,+0,+0,+0,-48135.2771408
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,-30655.582786,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39404.8692474,+0,+0,+0,-48158.1435308
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39429.9986872,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39432.9275167,+0,+0,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61291.3510013,-39404.4137402,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61266.8694556,+0,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61291.3393732,+0,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61273.3664347,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61273.6095256,+0,-21886.6640575,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-61297.4777584,+0,-21895.1899429,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+0,-43771.4670225,+0,+0,+0,+0,-39386.4942117,+0,+0,-61260.6641685,+0,-21882.0944442,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+0,-43774.315304,+0,+0,-26263.0557173,+0,-39392.7999656,+0,+0,+0,+0,-21885.5977789,+0,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,-39348.445261,+0,-43719.3386859,+0,-30599.2418891,-26228.0591783,+0,-39340.3081475,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,-39348.2408902,+0,-43719.1116157,+0,-30599.3263606,-26228.1315827,+0,-39340.4167481,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:05:30 UTC,+0,+0,+0,+0,-39362.9040624,+0,-43735.4034265,+0,-30610.7276337,-26237.9041513,+0,-39355.0747657,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,+0,+0,+0,+0,-39318.8016631,+0,-43686.4025738,+0,-30575.6171102,-26207.8092668,+0,-39309.9350112,+0,-26206.2887956,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:30 UTC,+0,+0,+0,+0,-39356.8034845,+0,-43728.6252574,+0,-30607.7672866,+0,+0,+0,+0,-26233.844102,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,-39408.3860428,+0,+0,+0,+0,+0,+0,+0,+0,-26268.5350736,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26286.6527039,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26312.7413654,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30690.4996235,+0,+0,-26306.8006736,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30694.3800434,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30654.0364429,+0,+0,+0,+0,+0,+0,+0,-48168.9703556,+0
2010-08-16 01:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30654.3697162,+0,+0,+0,+0,+0,+0,+0,-48169.4940484,+0
