# file...... Output/Qh/house_Qh_file_010.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13B_tm_1_B_13_Meter_22_181:Qh,house_1_14B_tm_1_B_14_Meter_22_182:Qh,house_1_15B_tm_1_B_15_Meter_22_183:Qh,house_1_1C_tm_1_C_1_Meter_24_184:Qh,house_1_2C_tm_1_C_2_Meter_24_185:Qh,house_1_3C_tm_1_C_3_Meter_24_186:Qh,house_1_4C_tm_1_C_4_Meter_24_187:Qh,house_1_5C_tm_1_C_5_Meter_24_188:Qh,house_1_6C_tm_1_C_6_Meter_24_189:Qh,house_1_7C_tm_1_C_7_Meter_24_190:Qh,house_1_8C_tm_1_C_8_Meter_24_191:Qh,house_1_9C_tm_1_C_9_Meter_24_192:Qh,house_1_10C_tm_1_C_10_Meter_24_193:Qh,house_1_11C_tm_1_C_11_Meter_24_194:Qh,house_1_12C_tm_1_C_12_Meter_24_195:Qh,house_1_13C_tm_1_C_13_Meter_24_196:Qh,house_1_14C_tm_1_C_14_Meter_24_197:Qh,house_1_15C_tm_1_C_15_Meter_24_198:Qh,house_1_1A_tm_1_A_1_Meter_28_199:Qh,house_1_2A_tm_1_A_2_Meter_28_200:Qh
2010-08-16 15:20:00 UTC,-60952.5794009,-56608.2490903,+0,+0,-47492.2639648,-51813.9533602,-25908.056897,-56128.5819846,+0,-60449.9778184,-47495.0965467,-47497.474931,-43180.4705967,-60448.0195218,-51812.5769218,-43175.7171215,-43179.4035894,+0,-12992.6308956,+0
2010-08-16 15:20:30 UTC,-60921.678087,-56579.5493509,+0,+0,-47481.5356589,-51802.2486889,-25902.2043006,-56115.9027425,+0,-60436.3222785,-47484.367535,-47486.7453121,-43170.7161633,-60434.3644436,-51800.8725954,-43165.9638799,-43169.6494264,+0,-12994.4088415,+0
2010-08-16 15:21:00 UTC,-60905.5567236,-56564.5763621,+0,+0,-47481.0067619,-51801.6716464,-25901.9157649,-56115.2776631,+0,-60435.6490571,-47483.8385966,-47486.2163367,-43170.2352629,-60433.6912469,-51800.2955733,-43165.4830502,-43169.1685424,+0,-12984.8129291,+0
2010-08-16 15:21:30 UTC,-60901.965748,-56561.2411826,+0,+0,-47479.2311269,-51799.734375,-25900.9470804,-56113.1791204,+0,-60433.3888897,-47482.0628223,-47484.440438,-43168.6207639,-60431.4311625,-51798.3583706,-43163.8687886,-43167.5540982,+0,-12974.398829,+0
2010-08-16 15:22:00 UTC,-60828.0891041,-56492.6269969,+0,-25913.7160093,-47498.9506232,-51821.2489398,-25911.7049049,-56136.4847004,+0,-60458.489409,-47501.7838652,-47504.1628616,-43186.5507474,-60456.5307601,-51819.8721731,-43181.7961353,-43185.4834733,+0,-12980.9605423,+0
2010-08-16 15:22:30 UTC,-60808.7142068,-56474.632231,+0,-25915.4762348,-47502.1768452,-51824.7688451,-25913.4649462,-56140.297626,+0,-60462.5959968,-47505.0103402,-47507.3895623,-43189.4841947,-60460.6371972,-51823.3919537,-43184.7291513,-43188.4168211,+0,+0,+0
2010-08-16 15:23:00 UTC,-60805.5145291,-56471.6604762,+0,-25931.0578615,-47530.735565,+0,-25929.0449426,-56174.0498836,-51849.8946222,-60498.9477704,-47533.5712991,-47535.95252,-43215.4512548,-60496.987636,-51854.5492727,-43210.6923937,-43214.3830003,-38892.3546872,+0,-25941.8542304
2010-08-16 15:23:30 UTC,-60774.5111833,-56442.8655907,+0,-25955.3154508,-47575.1959896,+0,-25953.2999945,-56226.5956458,-51898.3950472,-60555.5404766,-47578.035209,-47580.4195404,-43255.8769627,-60553.5782639,-51903.0552145,-43251.1121597,-43254.8073374,-38928.7357037,+0,-25942.1620773
2010-08-16 15:24:00 UTC,-60752.0034203,-56421.9611223,-69428.7375524,-25960.777807,-47585.2076481,+0,-25958.7617795,-56238.4279714,-51909.3164384,-60568.2840981,-47588.047652,-47590.4326836,-43264.9800777,-60566.3214175,-51913.9778477,-43260.2139371,-43263.9101438,-38936.9280298,+0,-25944.7817479
2010-08-16 15:24:30 UTC,-60766.7177484,-56435.6273051,-69445.5533407,-25961.2553221,-47586.0828603,+0,-25959.2392448,-56239.462345,-51910.2711789,-60569.3981364,-47588.9229327,-47591.3080254,-43265.7758654,-60567.4354149,-51914.9326965,-43261.009608,-43264.7059045,-38937.6441971,-12968.2706277,-25935.0798859
2010-08-16 15:25:00 UTC,-60741.6999955,-56412.3916404,-69416.9626207,-25977.2328395,-47615.3671914,+0,-25975.2150916,-56274.0721694,-51942.216499,-60606.6735217,-47618.2095586,-47620.596699,-43292.4026855,-60604.7094313,-51946.8816494,-43287.6325161,-43291.3318222,-38961.6069393,-12969.757104,-25938.0526267
2010-08-16 15:25:30 UTC,-60730.0001566,-56401.5255919,-69403.5917978,-25956.1050615,-47576.6427578,+0,-25954.0894173,-56228.3055718,-51899.973254,-60557.3823208,-47579.4822245,-47581.8667993,-43257.192731,-60555.4200011,-51904.633788,-43252.4274948,-43256.1230013,-38929.9197185,-12974.2448865,-25947.0274936
2010-08-16 15:26:00 UTC,-60741.9304111,-56412.6060195,-69417.2258986,-25962.6368703,-47588.6145587,+0,-25960.6205432,-56242.4545009,-51913.0329007,-60572.6209645,-47591.4549635,-47593.8403753,+0,-60570.6580852,-51917.6949195,-43263.3112726,-43267.0080094,-38939.7159871,-12980.0997203,-25958.7363266
2010-08-16 15:26:30 UTC,-60730.4608376,-56401.9534571,-69404.1182719,-25984.2369095,-47628.2041091,+0,-25982.2183244,-56289.2435969,-51956.2198477,-60623.0136372,-47631.0476157,+0,+0,-60621.0489074,-51960.8867771,-43299.3028391,-43303.003644,-38972.1112694,-12977.3979747,-25953.3332205
2010-08-16 15:27:00 UTC,-60766.8458746,-56435.7466815,-69445.6997203,-25983.6066434,-47627.0489284,-51961.0082695,-25981.5881242,-56287.8783412,-51954.959699,+0,-47629.8923444,+0,+0,-60619.5785571,-51959.626485,-43298.2526438,-43301.9533298,-38971.1660097,-12969.2871975,-25937.1128223
2010-08-16 15:27:30 UTC,-60781.4111768,-56449.2744538,-69462.3451991,-25953.2274963,-47571.3686237,-51900.2593873,-25951.212153,-56222.0723117,-51894.2198735,+0,-47574.2076771,+0,+0,-60548.7069174,-51898.8797531,-43247.6326854,-43251.3276497,-38925.6040072,-12979.534276,-25957.6055188
2010-08-16 15:28:00 UTC,+0,-56508.8386142,-69535.6369405,-25956.4729703,-47577.317078,-51906.7493295,-25954.4572876,-56229.1025203,-51900.7088479,+0,-47580.1565976,+0,+0,-60556.278297,-51905.3694655,-43253.0405313,-43256.7361071,-38930.4715003,-12970.1186614,-25938.7756317
2010-08-16 15:28:30 UTC,+0,-56534.5841153,-69567.3159354,-25954.5453698,-47573.7840832,-51902.8947261,-25952.5298888,-56224.9270339,-51896.8548194,+0,-47576.6233259,+0,+0,-60551.7813902,-51901.5149986,-43249.8286227,-43253.5238353,-38927.5805261,-12960.2339812,-25919.0076804
2010-08-16 15:29:00 UTC,+0,-56491.0593215,-69513.7601054,-25951.4196093,-47568.0550452,-51896.6441736,-25949.4044551,-56218.1561433,-51890.6051989,+0,-47570.8938389,+0,+0,-60544.4892905,-51895.2646674,-43244.620252,-43248.3148757,-38922.8925767,-12973.7964095,-25946.1306036
2010-08-16 15:29:30 UTC,+0,-56514.4157059,-69542.4993685,-25933.5719175,+0,-51860.9543215,-25931.55863,-56179.4952284,-51854.9206692,+0,-47538.179204,+0,-43219.6408418,-60502.8523375,-51859.5760791,-43214.8811243,-43218.5723853,-38896.1249877,+0,+0
2010-08-16 15:30:00 UTC,+0,-56511.3473221,-69538.7238244,-25930.8865268,+0,-51855.5843719,-25928.87352,-56173.6782481,-51849.5515201,+0,-47533.2569101,+0,-43215.1655897,-60496.5875779,-51854.2063196,-43210.4065297,-43214.0972849,-38892.0974955,+0,+0
2010-08-16 15:30:30 UTC,+0,-56510.5693666,-69537.7660719,-25924.5588865,+0,-51842.9307771,-25922.5464374,-56159.9710913,-51836.8995589,+0,-47521.6580815,-47524.0387525,-43204.6203328,+0,-51841.5531046,-43199.8625853,-43203.5523264,-38882.6072108,+0,+0
2010-08-16 15:31:00 UTC,+0,-56512.4043533,-69540.0239627,-25923.8770856,+0,-51841.5673865,-25921.8647078,-56158.4942028,-51835.5363716,-60482.1944766,-47520.4083474,-47522.7889309,-43203.4840993,+0,-51840.1897622,-43198.7265187,-43202.4161313,-38881.5846602,+0,+0
2010-08-16 15:31:30 UTC,+0,-56498.9987052,-69523.5287528,-25943.5488418,+0,-51880.9048016,-25941.5344063,-56201.106328,-51874.8679199,-60528.0884816,-47556.4664729,-47558.8495789,-43236.2674341,+0,-51879.5257843,-43231.5050351,-43235.1983545,-38911.0879418,-12942.5872725,+0
2010-08-16 15:32:00 UTC,+0,-56541.5968908,-69575.9444229,-25932.5249751,+0,-51858.8604852,-25930.5116927,-56177.2268949,-51852.8268913,-60502.3699141,-47536.2598394,-47538.6415319,-43217.8959625,+0,-51857.4822485,-43213.1362637,-43216.8275058,-38894.554581,-12937.593144,-25873.7291767
2010-08-16 15:32:30 UTC,-60830.2931646,-56494.6748037,-69518.2083341,-25951.6228668,+0,-51897.0503495,-25949.6075869,-56218.5959399,-51891.0110603,-60546.9250994,-47571.2660777,-47573.6502188,-43249.7229419,+0,-51895.6707605,-43244.9585656,+0,-38923.1971932,-12948.0571389,-25894.6556742
2010-08-16 15:33:00 UTC,-60842.8721116,-56506.3577141,-69532.5837719,+0,+0,-51888.7069463,-25945.4356751,-56209.5579756,-51882.6689013,-60537.1910538,-47563.6182065,-47566.0018126,-43242.7696487,+0,-51887.3276527,-43238.0062943,+0,+0,-12951.5177543,-25901.5764114
2010-08-16 15:33:30 UTC,-60811.5637043,-56477.2794991,-69496.8039835,+0,-47590.43975,-51921.0667871,-25961.6164107,-56244.6116677,-51915.0239171,-60574.9444926,-47593.2804306,-47595.666111,-43269.7379555,+0,+0,-43264.9706385,+0,+0,-12955.5629353,-25909.6661966
2010-08-16 15:34:00 UTC,-60776.7415257,-56444.9378086,-69457.0085967,+0,-47553.0963488,-51880.3240156,-25941.2439986,-56200.4771934,-51874.2872206,-60527.4108926,-47555.934103,-47558.3171717,-43235.7834139,+0,+0,-43231.021086,+0,+0,-12968.1811419,-25934.900811
2010-08-16 15:34:30 UTC,-60782.5503956,-56450.3328954,-69463.6470735,+0,-47590.507519,-51921.1407252,+0,-56244.6917608,-51915.0978441,-60575.0307543,-47593.3482049,-47595.73389,-43269.7995746,+0,+0,-43265.0322485,+0,+0,-12959.7144602,-25917.9686546
2010-08-16 15:35:00 UTC,-60788.3732035,-56455.7409272,-69470.3014789,+0,-47582.1379087,-51912.0092294,+0,-56234.8000976,-51905.9677095,-60564.3772605,-47584.9779389,-47587.3630388,-43262.1894946,-60562.4146447,+0,-43257.4232865,+0,+0,-12959.9684114,-25918.4765207
2010-08-16 15:35:30 UTC,-60768.3536185,-56437.1477668,-69447.4227072,-25956.4130116,-47577.2062616,-51906.6288812,+0,-56228.9716625,-51900.587912,-60558.1001541,+0,-47582.4309316,-43257.7056745,-60556.1377301,+0,-43252.9398896,+0,+0,-12959.4737239,-25917.4871589
2010-08-16 15:36:00 UTC,-60739.6990989,-56410.5343937,-69414.6758273,-25955.6833967,-47575.8689898,-51905.1698776,+0,-56227.3912016,-51899.1291258,-60556.39797,+0,-47581.0934616,-43256.4897582,-60554.4356086,+0,-43251.7241519,+0,+0,-12957.279672,-25913.0993681
2010-08-16 15:36:30 UTC,-60742.1347334,-56412.7965303,-69417.4593126,-25930.601373,-47529.8975017,-51855.0136034,+0,-56173.0595821,-51848.9803312,-60497.8818655,+0,-47535.1151549,-43214.690115,-60495.921653,+0,-43209.9306514,-43213.6217082,+0,-12965.5100799,-25929.5590102
2010-08-16 15:37:00 UTC,-60744.4147413,-56414.9141265,-69420.064945,-25925.3519913,-47520.2761931,-51844.5164667,-25923.3393555,-56161.6885933,-51838.4847597,-60485.6351116,+0,-47525.4924192,-43205.941926,-60483.6753487,-51843.13867,-43201.183748,-43204.8738158,-38883.7964692,+0,-25929.0220766
2010-08-16 15:37:30 UTC,-60778.397852,-56446.4765195,+0,-25909.9120487,-47491.9771588,-51813.6413685,-25907.9010284,-56128.2432461,-51807.6142676,-60449.6138858,+0,-47497.1891853,-43180.2109851,-60447.6554458,-51812.2646656,-43175.4565903,-43179.1437478,-38860.6399728,+0,-25931.8017913
2010-08-16 15:38:00 UTC,-60784.5913744,-56452.2288587,+0,-25907.9647072,-47488.4079817,-51809.7472891,-25905.9538907,-56124.0249974,-51803.7207688,-60445.0707581,+0,-47493.6194788,+0,-60443.1124848,-51808.370724,-43172.2117877,-43175.8985783,-38857.7193915,+0,-25927.8869826
2010-08-16 15:38:30 UTC,-60783.5215088,-56451.2352024,+0,-25913.9813059,-47499.4354797,-51821.7786212,-25911.9698598,-56137.0578979,-51815.7503063,-60459.1074206,+0,-47504.6486132,+0,-60457.1486319,-51820.40163,-43182.2370831,-43185.9250077,-38866.7429579,+0,-25922.9832012
2010-08-16 15:39:00 UTC,-60804.7508168,-56470.9522833,+0,-25905.0601388,-47483.0843556,-51803.9390527,-25903.0496262,-56117.7332448,-51797.9133989,-60438.2944301,+0,-47488.2950626,+0,-60436.3364056,-51802.5626934,-43167.3719841,-43171.0582272,-38853.3631818,-12955.0728024,+0
2010-08-16 15:39:30 UTC,-60825.764749,-56490.46933,+0,-25897.7310918,-47469.6513429,-51789.2832313,-25895.7213462,-56101.8573754,-51783.259764,-60421.1958398,+0,-47474.8600562,+0,-60419.2384432,-51787.9073913,-43155.1597922,-43158.8446537,-38842.3712338,-12951.1648184,+0
2010-08-16 15:40:00 UTC,-60822.461268,-56487.4011657,+0,-25890.7173184,-47456.7961784,-51775.2578594,-25888.7083068,-56086.6644385,-51769.2364848,-60404.8327797,+0,-47462.0029834,+0,-60402.8759839,-51773.8825164,-43143.4729324,-43147.1564715,-38831.8521266,-12948.8587031,+0
2010-08-16 15:40:30 UTC,-60828.9457369,-56493.4240924,+0,-25866.3980924,-47412.2223359,-51726.6266784,-25864.3915239,-56033.9846869,-51720.6123109,-60348.0959788,-47415.0493061,-47417.4227927,+0,-60346.141228,-51725.2529915,-43102.9501063,-43106.6292353,-38795.3784519,-12945.4933587,+0
2010-08-16 15:41:00 UTC,-60805.4908775,-56471.6399935,+0,-25857.2168664,-47395.3945668,-51708.2670743,-25855.2112592,-56014.0967084,-51702.2554468,-60326.6762753,-47398.2202167,-47400.5925246,-43092.3933932,-60324.7223109,-51706.8940382,-43087.6516804,-43091.3290778,-38781.6086465,-12948.235695,+0
2010-08-16 15:41:30 UTC,-60818.6127604,-56483.8271654,-69504.8596783,-25857.2883463,-47395.5255794,-51708.4100126,-25855.2827319,-56014.2515461,-51702.3983644,-60326.843038,-47398.3512394,-47400.7235562,-43092.5125161,-60324.8890676,-51707.0369716,-43087.7707863,-43091.4481967,-38781.715851,-12940.9199186,-25880.3821369
2010-08-16 15:42:00 UTC,-60783.6661008,-56451.3698616,-69464.9220324,-25856.506515,-47394.0926027,-51706.8465921,-25854.5009823,-56012.557976,-51700.8351767,-60325.0190333,-47396.9181505,-47399.2903671,-43091.2095801,-60323.0651297,-51705.4736064,-43086.4680416,-43090.1453049,-38780.5432769,-12948.966546,-25896.4742443
2010-08-16 15:42:30 UTC,-60806.4529591,-56472.5335433,-69490.9632474,-25875.3724538,-47428.6709548,-51744.5726178,-25873.3649458,-56053.4245649,-51738.5555723,-60369.0330696,-47431.4992152,-47433.8738538,-43122.6500036,-60367.0775501,-51743.1982948,-43117.9038399,-43121.5846611,-38808.8380064,-12943.2266008,-25884.9951723
2010-08-16 15:43:00 UTC,-60801.1653444,-56467.6225813,-69484.9204701,-25880.73577,-47438.5010847,-51755.2975863,-25878.7277004,-56065.0423505,-51749.2789399,-60381.5456295,-47441.3301164,-47443.7054436,-43131.5880657,-60379.5896504,-51753.9228832,-43126.8405868,-43130.5224197,-38816.8817927,-12946.1631646,-25890.8678813
2010-08-16 15:43:30 UTC,-60788.3353459,-56455.7065027,-69470.2581262,-25893.6890325,-47462.2424155,-51781.200094,-25891.6796069,-56093.1011545,+0,-60411.765455,-47465.0733094,-47467.450299,-43153.174909,-60409.8083662,-51779.8244729,-43148.4242551,-43152.1085304,-38836.3088181,-12941.8203448,-25882.1828612
2010-08-16 15:44:00 UTC,-60793.5160281,-56460.5181489,-69476.1786994,-25896.0098256,-47466.4960716,-51785.8409608,-25894.0001573,-56098.128358,+0,-60417.1798414,-47469.327299,-47471.7045863,-43157.0425524,-60415.2225539,-51784.4651753,-43152.2913299,-43155.9760426,-38839.7894942,-12947.4818246,-25893.5050131
2010-08-16 15:44:30 UTC,-60802.6315925,-56468.9843846,-69486.5961237,-25892.8711402,-47460.7433453,-51779.5645632,-25890.8618003,-56091.3294713,+0,-60409.857321,-47463.5741216,-47465.9510062,-43151.811877,-60407.9003024,-51778.1890001,-43147.0614236,-43150.7455447,-38835.0821609,-12943.3902243,-25885.3223963
2010-08-16 15:45:00 UTC,-60805.8037659,-56471.9309569,-69490.2212947,-25889.0807217,-47453.7956409,-51771.984632,-25887.0716765,-56083.1183485,+0,-60401.0140144,-47456.626002,-47459.0025379,-43145.4949487,-60399.0572824,-51770.6092706,-43140.7451921,-43144.4287729,-38829.3971527,+0,-25884.2716183
2010-08-16 15:45:30 UTC,-60787.27919,-56454.7259426,-69469.0510895,-25903.5242992,-47480.268491,-51800.8673087,-25901.5137426,-56114.4054113,+0,-60434.7107305,-47483.1009281,-47485.4793171,-43169.5654292,-60432.7527612,-51799.490924,-43164.8121332,-43168.4984367,-38851.0593217,+0,-25876.491396
2010-08-16 15:46:00 UTC,-60790.2641517,-56457.4982764,-69472.4623553,-25901.2335599,+0,-51796.2865403,-25899.223243,-56109.4433092,+0,-60429.3664595,-47478.9020269,-47481.280122,-43165.7478712,-60427.4086864,-51794.9103179,-43160.9951364,-43164.6810082,-38847.6237198,+0,-25873.7982266
2010-08-16 15:46:30 UTC,-60802.4711759,-56468.8357575,-69486.4127532,-25907.9735887,+0,-51809.764508,-25905.9625664,-56124.0432727,+0,-60445.0908765,-47491.2564289,-47493.6353887,-43176.9802497,-60443.1325259,-51808.3878081,-43172.2258634,-43175.9130057,-38857.7322709,+0,-25864.8567721
2010-08-16 15:47:00 UTC,-60789.5221097,-56456.8090922,-69471.6143369,-25889.6261155,+0,-51773.0752505,-25887.6170132,-56084.2997573,-51767.0537034,-60402.2864125,-47457.6257032,-47460.002309,-43146.4038573,-60400.3296338,-51771.6998505,-43141.653967,-43145.3376506,-38830.2151227,-12930.1750387,-25858.8938533
2010-08-16 15:47:30 UTC,-60746.2298685,-56416.6006868,-69422.1392162,-25891.7381932,+0,-51777.2987511,-25889.7288699,-56088.8748503,-51771.276574,-60407.2138679,-47461.4971195,-47463.8739963,-43149.9236726,-60405.2569083,-51775.9232015,-43145.1732648,-43148.8573465,-38833.3827718,-12932.6524667,-25863.8483559
2010-08-16 15:48:00 UTC,-60758.0751776,-56427.6022192,-69435.67624,-25877.4022305,+0,-51748.6312717,-25875.3944078,-56057.8208998,-51742.6133721,-60373.7682171,-47435.2194515,-47437.5944885,-43126.0325346,-60371.8124856,-51747.2567379,-43121.2856406,-43124.9670193,-38811.8820021,-12926.3157711,-25851.1758684
2010-08-16 15:48:30 UTC,-60754.1781155,-56423.9827567,-69431.2226101,-25896.7492196,+0,-51787.3192503,-25894.739372,-56099.7295224,-51781.2955782,-60418.9045404,-47470.6822784,-47473.0597981,-43158.2746379,-60416.9471516,-51785.9433456,-43153.5230021,-43157.2080284,+0,-12918.3390063,-25835.2234771
2010-08-16 15:49:00 UTC,-60728.0402832,-56399.7067996,-69401.3518442,-25895.2056559,+0,-51784.2326014,-25893.1959698,-56096.3859203,-51778.2093898,-60415.3034223,-47467.8529422,-47470.2302639,-43155.7022613,-60413.3461657,-51782.8568061,-43150.9510037,-43154.6357391,+0,-12916.8494063,+0
2010-08-16 15:49:30 UTC,-60728.9427708,-56400.5450007,-69402.3832224,-25872.6222111,+0,-51739.0727149,-25870.6148887,-56047.4666254,-51733.0562414,-60362.6164815,-47426.4577262,-47428.8321498,-43118.0665467,-60360.6611594,-51737.6985199,-43113.3208241,-43117.0013016,+0,-12919.1570905,+0
2010-08-16 15:50:00 UTC,-60710.4902926,-56383.407307,-69381.2953687,-25869.3515138,-47417.6345997,-51732.5320676,-25867.3444327,-56040.3813051,-51726.5163243,-60354.985682,-47420.4622532,-47422.8363936,+0,-60353.0306024,-51731.1580381,-43107.8705934,-43111.550627,+0,-12923.8944505,+0
2010-08-16 15:50:30 UTC,-60721.7055908,-56393.8237064,-69394.112405,+0,-47426.1253262,-51741.7957065,-25871.9764856,-56050.4161104,-51735.7785806,-60365.7933441,-47428.9536459,-47431.3283809,+0,-60363.8378677,-51740.4213486,-43115.5896647,-43119.270572,+0,-12930.9051514,+0
2010-08-16 15:51:00 UTC,-60752.186507,-56422.1333763,-69428.9465224,+0,-47427.9242828,-51743.7584222,-25872.9578929,-56052.5422157,-51737.7410036,-60368.0831968,-47430.7527434,-47433.1276044,+0,-60366.1276363,-51742.3839948,-43117.2251282,-43120.9062205,+0,-12931.4391144,+0
2010-08-16 15:51:30 UTC,-60753.9665046,-56423.7865793,-69430.9807343,+0,-47458.1488975,-51776.7343876,-25889.4467065,-56088.2633193,-51770.712049,-60406.5554533,-47460.9797285,+0,+0,-60404.5984802,-51775.3587918,-43144.7028657,-43148.387067,+0,-12925.259595,-25849.063611
2010-08-16 15:52:00 UTC,-60763.391297,-56432.5400155,-69441.7515499,+0,-47450.5803132,-51768.4768342,-25885.3177217,-56079.3183522,-51762.4557275,-60396.9215665,-47453.4105507,+0,+0,+0,-51767.1015309,-43137.8221305,-43141.5055533,-38826.7662675,-12929.9286706,-25858.4010962
2010-08-16 15:52:30 UTC,-60778.0932169,-56446.1946735,-69458.5531578,-25883.4658544,-47443.5040073,-51760.7563713,-25881.4572958,-56070.9551867,-51754.7364164,-60387.9142904,-47446.3336899,+0,+0,+0,-51759.3813416,-43131.3889343,-43135.0716294,-38820.9758773,-12929.5193866,-25857.5825867
2010-08-16 15:53:00 UTC,-60803.8710189,-56470.1362448,-69488.0124749,-25873.5588151,-47425.3459334,+0,-25871.5512935,-56049.4949812,-51734.9283665,-60364.8012716,-47428.1741918,+0,+0,+0,-51739.5710375,-43114.8811047,-43118.5619317,-38806.1175121,+0,-25857.3658354
2010-08-16 15:53:30 UTC,-60808.8272576,-56474.7394361,-69493.6765499,-25866.7044296,-47412.7829031,+0,-25864.6976256,-56034.6473045,-51721.2237669,-60348.8100623,-47415.610176,+0,-43108.2043313,+0,-51725.8648783,-43103.4598292,-43107.1393636,-38795.8374518,+0,-25859.2291327
2010-08-16 15:54:00 UTC,-60808.6598113,-56474.5839162,-69493.4851898,-25860.3963318,-47401.2211334,+0,-25858.3901881,-56020.9829724,-51708.6114097,-60334.0933363,-47404.0474995,+0,-43097.6917736,+0,-51713.251086,-43092.9488177,-43096.6271627,-38786.3767021,+0,-25855.4613472
2010-08-16 15:54:30 UTC,-60733.8403537,-56405.0940739,-69407.9802218,-25875.0384158,-47428.057813,+0,-25873.0307393,-56052.700029,-51737.8866674,-60368.2531645,-47430.8862842,+0,-43122.0930681,+0,-51742.5296752,-43117.346523,-43121.027629,-38808.3365855,+0,-25855.7153089
2010-08-16 15:55:00 UTC,-60739.3006107,-56410.1657373,-69414.2202549,-25847.2101699,-47377.0524917,+0,-25845.2053067,-55992.4192023,-51682.2466038,-60303.3298655,-47379.877089,-47382.2485222,-43075.716674,+0,-51686.883457,-43070.9767231,-43074.6527522,-38766.6001643,-12930.0656852,-25858.6750502
2010-08-16 15:55:30 UTC,-60749.9015171,-56420.0115097,-69426.3351538,-25850.3258943,-47382.7631331,+0,-25848.3207049,-55999.1683508,-51688.476156,-60310.5988175,-47385.5881785,-47387.9600118,-43080.9090843,+0,-51693.1137184,-43076.1683693,-43079.8449862,-38771.2730607,-12929.1553715,-25856.8545529
2010-08-16 15:56:00 UTC,-60793.0800434,-56460.1142994,-69475.6803191,-25856.4319526,-47393.954595,+0,-25854.4261239,-56012.395033,-51700.6845565,-60324.8441873,-47396.7805184,-47399.1531356,-43091.0849395,+0,-51705.3235083,-43086.3427275,-43090.0204959,-38780.4307958,-12921.1639821,-25840.8729138
2010-08-16 15:56:30 UTC,-60793.6133905,-56460.6096549,-69476.2898372,-25845.9338029,-47374.7131083,-51685.7036449,-25843.9290735,-55989.6543909,-51679.6946467,-60300.3521149,-47377.5375221,-47379.9087914,-43073.5895858,-60298.399004,-51684.3312096,-43068.8499478,-43072.5257362,-38764.6858967,-12917.3903645,-25833.3262172
2010-08-16 15:57:00 UTC,-60802.0555022,-56468.4504092,-69485.9376283,-25842.1261664,-47367.7342991,-51678.0895532,-25840.1218357,-55981.4064522,-51672.0816916,-60291.4689394,-47370.5581653,-47372.9289456,-43067.2440917,-60289.5161547,-51676.7173878,-43062.5053875,-43066.1804575,-38758.9752855,-12917.5212341,-25833.5879377
2010-08-16 15:57:30 UTC,-60749.2725261,-56419.4273237,-69425.6163319,-25848.1420941,-47378.7605644,-51690.1195419,-25846.1371333,-55994.4378961,-51684.1098844,-60305.5040345,-47381.5852958,-47383.9568488,-43077.2697422,-60303.5507344,-51688.74695,-43072.5295625,-43076.2057676,-38767.997844,-12921.8227703,-25842.1903964
2010-08-16 15:58:00 UTC,-60776.3735887,-56444.5978962,-69456.5878942,-25846.103952,-47375.0249654,-51686.0438904,-25844.0992048,-55990.0229607,-51680.0348415,-60300.749071,-47377.8494036,-47380.2206948,-43073.8731423,-60298.7959456,-51684.671443,-43069.1334626,-43072.8092831,-38764.9410827,-12919.2635137,-25837.0722484
2010-08-16 15:58:30 UTC,-60795.582077,-56462.4381059,+0,-25849.3369989,-47380.9506413,-51692.5089815,-25847.3319131,-55997.0262487,-51686.498968,-60308.2917355,-47383.7755442,-47386.1472504,-43079.2610726,-60306.3383333,-51691.136305,-43074.5206005,-43078.1970305,-38769.7899369,-12916.493723,-25831.533062
2010-08-16 15:59:00 UTC,-60772.0389311,-56440.5720095,+0,-25855.5965433,-47392.4234183,-51705.026128,-25853.590802,-56010.5854047,-51699.0142458,-60322.8951859,-47395.2492217,-47397.6217317,-43089.6927148,-60320.9412473,-51703.6530077,-43084.9507074,-43088.6283185,-38779.1778667,-12915.3809495,-25829.3076739
2010-08-16 15:59:30 UTC,-60763.763805,-56432.8863452,+0,-25852.253224,-47386.2956305,-51698.3405265,-25850.2478327,-56003.3432496,-51692.329642,-60315.0952572,-47389.1209531,-47391.4930339,-43084.1210136,-60313.141605,-51696.9676431,-43079.3798259,-43083.0568064,-38774.1636283,-12915.6846964,+0
2010-08-16 16:00:00 UTC,-60734.3872177,-56405.6026936,+0,-25850.6814978,-47383.4144584,-51695.1972988,-25848.6761716,-55999.9381758,-51689.1866418,-60311.4281443,-47386.2396814,-47388.6116947,-43081.501579,-60309.4745898,-51693.8244617,-43076.7605503,-43080.4374043,-38771.806173,-12916.3613081,+0
2010-08-16 16:00:30 UTC,-60733.741454,-56405.0029296,+0,-25853.8369019,-47389.1978261,-51701.5071279,-25851.766737,-56006.7732765,-51695.4955289,-60318.7896684,-47392.0235031,-47394.3959216,-43086.7601161,-60316.8358434,-51700.1340671,-43082.0183134,-43085.5932495,-38776.53858,-12921.9760758,+0
2010-08-16 16:01:00 UTC,+0,-56368.5989655,+0,-25863.185605,-47406.3325555,-51720.2016346,-25861.1144138,-56027.0240374,-51714.1872458,-60340.6000945,-47409.1595766,-47411.5331952,-43102.3398968,-60338.6454688,+0,-43097.5958023,-43101.1724257,-38790.5595643,-12925.3279318,+0
