# file...... Output/Qh/house_Qh_file_030.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_8C_tm_2_C_8_Meter_50_581:Qh,house_2_9C_tm_2_C_9_Meter_50_582:Qh,house_2_10C_tm_2_C_10_Meter_50_583:Qh,house_2_11C_tm_2_C_11_Meter_50_584:Qh,house_2_12C_tm_2_C_12_Meter_50_585:Qh,house_2_13C_tm_2_C_13_Meter_50_586:Qh,house_2_14C_tm_2_C_14_Meter_50_587:Qh,house_2_15C_tm_2_C_15_Meter_50_588:Qh,house_2_1A_tm_2_A_1_Meter_51_589:Qh,house_2_2A_tm_2_A_2_Meter_51_590:Qh,house_2_3A_tm_2_A_3_Meter_51_591:Qh,house_2_4A_tm_2_A_4_Meter_51_592:Qh,house_2_5A_tm_2_A_5_Meter_51_593:Qh,house_2_6A_tm_2_A_6_Meter_51_594:Qh,house_2_7A_tm_2_A_7_Meter_51_595:Qh,house_2_8A_tm_2_A_8_Meter_51_596:Qh,house_0_1A_tm_0_A_1_Meter_52_597:Qh,house_0_2A_tm_0_A_2_Meter_52_598:Qh,house_0_3A_tm_0_A_3_Meter_52_599:Qh,house_0_4A_tm_0_A_4_Meter_52_600:Qh
2010-08-16 15:36:30 UTC,-56163.4966199,-51838.0225174,-47524.0274942,-51845.4735589,-34562.5847087,-21604.0585801,-43205.6190399,+0,+0,-38730.4107294,-17215.64039,-64538.5255125,-51637.7879964,-34427.6697862,-51639.0932603,+0,-34661.8597132,+0,-51990.3562975,-51988.5169615
2010-08-16 15:37:00 UTC,-56176.6489742,-51850.1615656,+0,-51857.6148447,-34570.6785692,+0,-43215.7370754,+0,+0,-38717.6397945,-17209.963521,-64517.2457048,-51620.7612652,-34416.3175981,-51622.0659516,+0,-34641.5009287,+0,-51959.8198237,-51957.9818783
2010-08-16 15:37:30 UTC,-56136.5338118,-51813.1370239,+0,-51820.5834784,-34545.9919982,+0,-43184.8766966,-30231.3135844,+0,-38723.4579068,-17212.549758,-64526.9402417,-51628.5182096,-34421.4893656,-51629.8231592,+0,-34641.7418799,+0,-51960.18123,-51958.343268
2010-08-16 15:38:00 UTC,-56117.1279902,-51795.2262986,+0,-51802.6694517,-34534.0498008,+0,-43169.9479025,-30220.8625525,+0,-38717.6287782,-17209.9586242,-64517.2273481,-51620.7465777,-34416.3078056,-51622.0512636,+0,-34639.6033774,+0,-51956.9736552,-51955.1358394
2010-08-16 15:38:30 UTC,-56132.7574966,-51809.6516499,+0,-51817.0974621,-34543.6680821,+0,-43181.9715977,-30229.2798448,+0,-38710.8065893,-17206.9260608,-64505.8597477,-51611.650957,-34410.2435064,-51612.9553345,+0,-34624.0519022,+0,-51933.647743,-51931.8109895
2010-08-16 15:39:00 UTC,-56111.2871011,-51789.8354133,+0,-51797.2775728,-34530.4553614,+0,-43165.454538,-30217.7169337,+0,-38690.1232222,-17197.7319987,-64471.3957035,-51584.0750488,-34391.8578928,-51585.3784907,+0,-34603.8460762,-43256.7494603,-51903.3406942,-51901.5053214
2010-08-16 15:39:30 UTC,-56084.9533606,-51765.5305225,+0,-51772.968201,-34514.2497744,-21573.8449586,-43145.1961328,-30203.5348611,-25792.5363818,-38686.9892,-17196.3388794,-64466.173582,-51579.8966429,-34389.0720349,-51581.1999429,+0,-34597.9096616,-43249.3284606,-51894.4365692,-51892.6016022
2010-08-16 15:40:00 UTC,-56076.2780554,-51757.5235953,+0,-51764.9597975,-34508.9110565,-21570.5077862,-43138.5222671,-30198.8627633,-25784.7465878,-38675.3051619,-17191.1451519,-64446.7048367,-51564.3190071,-34378.6859982,-51565.6217785,-51563.6293754,-34587.2429519,-43235.9942084,-51878.4373968,-51876.6031587
2010-08-16 15:40:30 UTC,-56013.5265287,-51699.6064519,-47397.1256423,-51707.0322827,-34470.2942382,-21546.3689395,-43090.2479504,-30165.0680004,-25782.1188774,-38671.3637656,-17189.3932311,-64440.136933,-51559.0640555,-34375.1824748,-51560.3667144,-51558.3744587,-34579.3698502,-43226.1523197,-51866.6283343,-51864.7945565
2010-08-16 15:41:00 UTC,-56009.8817125,-51696.242446,-47394.0414661,-51703.6676566,-34468.0512456,-21544.9668702,+0,-30163.1050797,-25784.2105978,-38674.5011709,-17190.787854,-64445.3646931,-51563.2469723,-34377.9713399,-51564.549773,-51562.5572553,-34581.5008583,-43228.8162527,-51869.8246683,-51867.990745
2010-08-16 15:41:30 UTC,-56009.9950872,-51696.3470864,-47394.1374015,-51703.7723155,-34468.1210155,-21545.0104823,+0,-30163.1661373,-25772.3094628,-38656.650466,-17182.852952,-64415.6206251,-51539.4476849,-34362.1037029,-51540.749678,-51538.7586514,-34577.2669047,-43223.5234673,-51863.4740919,-51861.6404578
2010-08-16 15:42:00 UTC,-56005.0070236,-51691.7433217,-47389.9165941,-51699.1677023,-34465.0513985,-21543.0916995,+0,-30160.4798089,-25789.5201021,-38682.4649825,-17194.3278858,-64458.6345421,-51573.8646505,-34385.0504369,-51575.1678114,-51573.1746287,-34604.2186081,-43257.215282,-51903.8993926,-51902.0639168
2010-08-16 15:42:30 UTC,-56048.3458866,-51731.7431953,-47426.5891409,-51739.1749524,-34491.7218104,-21559.7630735,+0,-30183.8200149,-25770.2611812,-38653.5782152,-17181.4872912,-64410.5014299,-51535.3516349,-34359.3727541,-51536.653489,-51534.662719,-34585.3264624,-43233.5985682,-51875.5627542,-51873.7285692
2010-08-16 15:43:00 UTC,-56053.2031694,-51736.2262543,-47430.699284,-51743.6588387,-34494.7109459,-21561.6315486,+0,-30186.4359117,-25777.3989448,-38664.2842624,+0,-64428.3405796,-51549.6253733,-34368.8894467,-51550.9277118,-51548.9360475,-34595.433373,-43246.233026,-51890.7222748,-51888.8873992
2010-08-16 15:43:30 UTC,-56078.5208788,-51759.5933922,-47452.1226626,-51767.0302855,-34510.2912749,-21571.3706367,+0,-30200.0707999,-25767.3205079,-38649.167452,+0,-64403.1519168,-51529.4710263,-34355.4519907,-51530.7726806,-51528.7822795,-34582.0560306,-43229.5102629,-51870.6573805,-51868.8234193
2010-08-16 15:44:00 UTC,-56086.3626438,-51766.8309985,-47458.7582194,-51774.269226,-34515.1170384,-21574.387167,+0,-30204.2939933,-25774.1733062,-38659.4460748,+0,-64420.2788605,-51543.1749046,-34364.5887423,-51544.4770242,-51542.4857641,-34589.4705143,-43238.778969,-51881.7784855,-51879.9440175
2010-08-16 15:44:30 UTC,-56072.9552398,-51754.456551,-47447.4131216,-51761.8924971,+0,-21569.2296749,+0,-30197.0734171,-25772.6495848,-38657.1606207,+0,-64416.4706813,-51540.1278443,+0,-51541.4298603,-51539.4387913,-34579.4613828,-43226.2667428,-51866.7656258,-51864.9318419
2010-08-16 15:45:00 UTC,-56058.9256272,-51741.5076035,-47435.5415932,-51748.9414686,+0,-21563.8329265,-43125.1733294,-30189.517909,-25774.1356833,-38659.3895932,-17184.0706217,-64420.1842724,-51543.0994808,+0,-51544.4016629,-51542.4102273,-34574.5370167,-43220.1110117,-51859.3794206,-51857.5458961
2010-08-16 15:45:30 UTC,-56099.6648265,-51779.1081027,-47470.0143517,-51786.5489002,+0,-21579.5042748,-43156.5137767,+0,-25764.8440937,-38645.4529878,-17177.8755946,-64396.9621462,-51524.5186307,+0,-51525.8201821,-51523.8299109,-34575.1983835,-43220.9377738,-51860.3714155,+0
2010-08-16 15:46:00 UTC,-56090.6090339,-51770.750002,-47462.3515072,-51778.1892587,+0,-21576.0207385,-43149.5472041,+0,-25766.7905013,+0,-17179.1733325,-64401.8267306,-51528.410958,+0,-51529.7126415,-51527.7221263,-34565.0345307,-43208.2321334,-51845.1264866,+0
2010-08-16 15:46:30 UTC,-56108.1378744,-51786.9283553,-47477.1840884,-51794.3705947,+0,-21582.7636438,-43163.032047,+0,-25763.2830859,+0,-17176.8348161,-64393.0607781,-51521.3970067,+0,-51522.6984521,-51520.7083766,-34555.9799305,-43196.9131485,-51831.5453439,+0
2010-08-16 15:47:00 UTC,-56073.2903804,-51754.7656423,-47447.6967823,-51762.201952,+0,-21569.3586868,-43136.224057,+0,-25758.0378337,+0,-17173.3376233,-64379.9515122,-51510.9078166,-34343.075486,-51512.2089061,-51510.219488,-34551.1585998,-43190.8860939,-51824.3137509,+0
2010-08-16 15:47:30 UTC,-56078.7054766,-51759.7635394,-47452.2789367,-51767.2007703,-34510.4048765,-21571.4417384,-43140.3898613,+0,-25762.7531249,+0,-17176.4814727,-64391.7362637,-51520.3372167,-34349.3623257,-51521.6386263,-51519.648617,-34554.2196067,-43194.712601,-51828.905005,+0
2010-08-16 15:48:00 UTC,-56043.8018494,-51727.5490185,-47422.7441314,-51734.9803095,-34488.9254455,-21558.0151882,-43113.5386881,-30181.372977,-25747.4777875,+0,-17166.2968718,-64353.5591791,-51489.7903712,-34328.9959062,-51491.0907438,-51489.1026497,-34540.6100236,-43177.6995179,-51808.491769,+0
2010-08-16 15:48:30 UTC,-56081.0285569,-51761.907641,-47454.2446844,-51769.3452672,-34511.8344828,-21572.3353691,-43142.1769945,-30201.4214726,-25735.29218,+0,-17158.1723014,-64323.1041438,-51465.4222115,-34312.7489856,-51466.7217567,-51464.7351912,-34537.7038921,-43174.0666175,-51804.1328149,-51802.3018082
2010-08-16 15:49:00 UTC,-56077.3665489,-51758.5277677,-47451.1459608,-51765.9647708,-34509.5809105,+0,-43139.3598314,-30199.4492931,-25728.7913959,-38591.3769633,-17153.8380015,-64306.8569756,-51452.4222731,-34304.0815701,-51453.7213768,-51451.735627,-34528.9780731,-43163.1586355,-51791.0448164,-51789.2144062
2010-08-16 15:49:30 UTC,-56013.0093692,-51699.128907,-47396.6881025,-51706.5549571,-34469.9759837,+0,-43089.8501983,-30164.7896433,-25727.1345564,-38588.8918433,-17152.7333285,-64302.7161008,-51449.1090104,-34301.8725265,-51450.4080014,-51448.4224597,-34527.7329727,-43161.6021588,-51789.1772704,-51787.3469456
2010-08-16 15:50:00 UTC,-56010.4513722,-51696.7677608,-47394.5236429,-51704.1936795,-34468.401813,+0,-43087.8824397,-30163.4121884,-25732.2488739,-38596.5628404,-17156.1432873,-64315.4975671,-51459.3361761,-34308.6913541,-51460.6355792,-51458.6492163,-34537.0112805,-43173.2009219,-51803.0938882,-51801.2628524
2010-08-16 15:50:30 UTC,-56003.539905,-51690.3887789,-47388.6752869,-51697.8135215,-34464.1485478,+0,-43082.5654852,-30159.6900081,-25747.9045488,-38620.0450405,-17166.5814726,-64354.6252154,-51490.6436014,-34329.564873,-51491.9440674,-51489.955741,-34553.2762421,-43193.5334435,-51827.4899701,-51825.6578225
2010-08-16 15:51:00 UTC,-56008.0944506,-51694.5924253,-47392.5292594,-51702.017943,-34466.9513811,+0,-43086.0692727,-30162.1428651,-25742.3866708,-38611.7686859,-17162.9025107,-64340.8345865,-51479.6092283,-34322.207954,-51480.9093198,-51478.9216852,-34541.6856545,-43179.0442686,-51810.1050581,-51808.2737027
2010-08-16 15:51:30 UTC,-56049.7848221,+0,+0,-51740.5034269,-34492.6073237,-21560.3167788,-43118.1414519,-30184.5952735,-25730.3050336,-38593.6472429,-17154.8472611,-64310.6393992,-51455.4489828,-34306.0996557,-51456.7482539,-51454.7621349,-34530.5303558,-43165.09924,-51793.3730433,-51791.5424505
2010-08-16 15:52:00 UTC,-56038.1382168,+0,+0,-51729.7521377,-34485.44009,-21555.8366217,-43109.1817809,-30178.3229779,-25738.5650968,-38606.0366451,-17160.3545338,-64331.2834676,-51471.9670381,-34317.1126963,-51473.2668701,-51471.2797148,-34545.8792182,-43184.2865637,-51816.3950529,-51814.5634107
2010-08-16 15:52:30 UTC,-56036.9510051,+0,+0,-51728.6561913,-34484.7094888,-21555.3799313,-43108.2684654,-30177.6836034,-25738.0638052,-38605.2847499,+0,-64330.0306091,-51470.9645809,-34316.4443305,-51472.2643789,-51470.2772865,-34543.6775139,-43181.5342545,-51813.0926806,-51811.261189
2010-08-16 15:53:00 UTC,-56006.2032499,+0,+0,-51700.2721255,-34465.7875503,-21543.5520405,-43084.614382,-30161.1243561,-25739.0889289,-38606.8223495,+0,-64332.5926622,-51473.0145711,-34317.8111153,-51474.3144387,-51472.3272177,-34538.6573362,-43175.258625,-51805.562834,-51803.7316856
2010-08-16 15:53:30 UTC,-56005.8030114,+0,+0,-51699.9026548,-34465.5412466,-21543.3980788,-43084.3064806,-30160.9088071,-25740.8922326,-38609.5271541,+0,-64337.0995939,-51476.620727,-34320.2154381,-51477.9207169,-51475.9332699,-34546.3602875,-43184.887939,-51817.1166167,-51815.2849419
2010-08-16 15:54:00 UTC,-55986.2593329,+0,+0,-51681.8613685,-34453.5142131,-21535.8801157,-43069.2716336,-30150.3835314,-25744.3324996,-38614.6872659,+0,-64345.6977235,-51483.5003978,-34324.8023036,-51484.8006215,-51482.8127428,-34552.5335586,-43192.605029,-51826.3760066,-51824.5439096
2010-08-16 15:54:30 UTC,-56032.3532511,+0,+0,-51724.411883,-34481.8800654,-21553.6112905,-43104.7314378,-30175.2074765,-25739.7656178,-38607.837326,-17161.1549631,-64334.2838852,-51474.3677791,-34318.7133362,-51475.6676927,-51473.6803868,-34553.529026,-43193.849444,-51827.8691245,-51826.0369593
2010-08-16 15:55:00 UTC,-55964.1156385,+0,-47355.3152689,-51661.420015,-34439.8871508,-21527.3620814,-43052.2367019,-30138.4581694,-25746.8023912,-38618.3918466,-17165.8466896,-64351.870082,-51488.4393773,-34328.095351,-51489.7398327,-51487.7514668,-34569.3195775,-43213.5890381,-51851.5535642,-51849.720244
2010-08-16 15:55:30 UTC,-55963.949736,-51653.848562,-47355.1748853,-51661.266866,-34439.7850557,-21527.2982629,-43052.109074,-30138.3688224,-25744.5740016,-38615.0494491,-17164.3609444,-64346.3007512,-51483.983157,-34325.1242667,-51485.2834611,-51483.2953747,-34566.9371277,-43210.6107825,-51847.9800888,-51846.1469315
2010-08-16 15:56:00 UTC,-55987.7596337,-51675.8240548,-47375.3223819,-51683.2464121,-34454.4374885,-21536.4573337,-43070.4259008,-30151.1916769,-25723.3752057,-38583.2530323,-17150.2269665,-64293.3193871,-51441.5908796,-34296.8601727,-51442.8897443,-51440.904317,-34546.5095564,-43185.0746614,-51817.3404405,-51815.5086793
2010-08-16 15:56:30 UTC,-55989.2627746,-51677.2113878,-47376.5943121,-51684.6340014,-34455.3625102,-21537.0355545,-43071.5822592,+0,-25709.5302749,-38562.4867971,-17140.996067,-64258.7172697,-51413.9044904,-34278.4008968,-51415.2024145,-51413.2187251,-34534.8834518,-43170.5410871,-51799.9022565,-51798.0712903
2010-08-16 15:57:00 UTC,-55986.5563466,-51674.7134733,-47374.3041826,-51682.1356261,-34453.6969946,-21535.9944595,-43069.5002186,+0,-25714.4170657,-38569.8165736,-17144.2542613,-64270.9306431,-51423.6768464,-34284.9163949,-51424.9751025,-51422.9907996,-34541.4536463,-43178.7543635,-51809.7569986,-51807.9255832
2010-08-16 15:57:30 UTC,-56004.4017785,-51691.1840254,-47389.4046582,-51698.6092163,-34464.6789399,-21542.85915,-43083.228614,+0,-25728.4544561,-38590.8714824,-17153.6134801,-64306.013771,+0,-34303.6322749,-51453.0473172,-51451.0612527,-34534.1530172,-43169.6279846,-51798.8066659,-51796.9757497
2010-08-16 15:58:00 UTC,-56003.944308,-51690.7618003,-47389.017555,-51698.1869131,-34464.397416,-21542.6831725,-43082.8766842,+0,-25720.9905102,-38579.6761891,-17148.6370066,-64287.3594077,+0,-34293.6806875,-51438.1207896,-51436.1356616,-34525.1762434,-43158.4062888,-51785.3422559,-51783.5119534
2010-08-16 15:58:30 UTC,-56005.4386503,-51692.1410133,-47390.2820398,-51699.5663798,-34465.317023,-21543.2580082,-43084.0262735,+0,-25718.7015608,-38576.2429567,-17147.1108841,-64281.6387205,+0,-34290.6288593,-51433.5433089,-51431.5584681,-34518.6122207,-43150.2007278,-51775.496771,-51773.6669171
2010-08-16 15:59:00 UTC,-56021.9901775,-51707.4173479,-47404.287637,-51714.8455323,-34475.502709,-21549.6249661,-43096.759275,-30169.6265853,-25713.5336289,-38568.4914924,-17143.665243,-64268.7227028,+0,-34283.7385194,-51423.2083904,-51421.2241984,-34513.3592546,-43143.6340936,-51767.6177616,-51765.7882671
2010-08-16 15:59:30 UTC,-56000.3150541,-51687.4121577,-47385.9465473,-51694.8366529,-34462.1640003,-21541.2870895,-43080.0847187,-30157.9534168,-25713.6308321,-38568.637289,-17143.7300518,-64268.9656387,+0,-34283.8681192,-51423.402779,-51421.4185747,-34511.6062037,-43141.4426376,-51764.9883317,-51763.158957
2010-08-16 16:00:00 UTC,-55991.8165413,-51679.5681796,-47378.7553316,-51686.9915268,-34456.9340806,-21538.018014,-43073.5469515,-30153.376686,-25716.0838867,-38572.3166159,-17145.3656525,-64275.0959201,+0,-34287.1387183,-51428.30832,-51426.3236314,-34511.3232057,+0,-51764.5637922,-51762.7343615
2010-08-16 16:00:30 UTC,-55995.9529496,-51683.385903,-47382.255484,-51690.8099548,-34459.4795953,-21539.6091867,+0,-30155.6043548,-25732.397404,+0,-17156.2424446,-64315.8676883,+0,-34308.8893304,-51460.9323726,-51458.9456374,-34523.0360867,+0,-51782.1321339,-51780.3019025
2010-08-16 16:01:00 UTC,-56016.664608,-51702.5018572,-47399.7813074,-51709.9294342,-34472.2253949,-21547.5764424,+0,-30166.7586477,-25736.7285285,+0,-17159.1301565,-64326.6923076,+0,-34314.6639655,-51469.59383,-51467.6065516,-34540.4316485,+0,-51808.2240214,-51806.3926009
2010-08-16 16:01:30 UTC,-56012.4086027,-51698.5737511,-47396.1799541,-51706.0006029,-34469.606281,-21545.8964209,+0,-30164.4665697,-25738.3376825,+0,-17160.2030359,-64330.714005,+0,-34316.8094306,-51472.8118434,-51470.8243631,-34547.5139489,+0,-51818.8468793,-51817.0149744
2010-08-16 16:02:00 UTC,-55975.7627315,-51664.7512164,-47365.1708936,-51672.1718303,-34447.0546862,-21531.7997301,+0,-30144.7308835,-25732.2866318,+0,-17156.168589,-64315.5908385,-51459.4113149,-34308.7416392,-51460.7108482,-51458.7241268,-34540.5141305,+0,-51808.3477372,-51806.5163108
2010-08-16 16:02:30 UTC,-55947.1709507,-51638.3622552,-47340.9770556,-51645.7780014,-34429.4595184,-21520.8012333,+0,-30129.3327389,-25737.2374,+0,-17159.4694391,-64327.6951002,-51469.3116099,-34315.3424375,-51470.6114794,-51468.6241371,-34544.2370363,+0,-51813.9317845,-51812.1001036
2010-08-16 16:03:00 UTC,-55981.0914277,-51669.6693693,-47369.6799382,-51677.0908909,-34450.333926,+0,+0,-30147.6006608,-25722.3809761,+0,+0,-64290.7158454,-51439.7229339,-34295.6148552,-51441.0217985,-51439.0363123,-34530.3966192,+0,-51793.1723169,-51791.3415822
2010-08-16 16:03:30 UTC,-55992.8823274,-51680.5518536,-47379.6571801,-51687.9753821,+0,+0,+0,-30153.90368,-25712.5452804,+0,+0,-64266.1339495,-51420.053913,-34282.5009795,-51421.3521097,-51419.3678577,-34520.5288962,-43152.5968506,-51778.3715577,-51776.5414976
2010-08-16 16:04:00 UTC,-56019.2158889,-51704.8565779,-47401.9401543,-51712.284589,+0,+0,+0,-30168.085612,-25710.2974493,-38563.7276985,+0,-64260.5160518,-51415.5587931,-34279.5039595,-51416.8568371,-51414.8728673,-34516.9827298,-43148.1638546,-51773.0526051,-51771.2227875
2010-08-16 16:04:30 UTC,-56020.4579425,-51706.0029392,-47402.8833159,-51713.4311615,+0,+0,-43095.580628,-30168.7545194,-25705.091945,-38555.9198408,+0,-64247.5061784,-51404.9877937,-34272.5634911,-51406.4467298,-51404.4634135,-34515.3662459,-43146.1431186,-51770.6280144,-51768.7983073
2010-08-16 16:05:00 UTC,-56027.5925087,-51712.5878313,-47408.9204262,-51720.0172682,+0,-21551.7372654,-43101.0692116,-30172.5968381,-25696.0270258,-38542.3231561,-17132.0331146,-64224.8506516,-51386.8602588,-34260.4772872,-51388.3184612,-51386.3362832,-34504.3440303,-43132.3644541,-51754.0956132,-51752.26666
2010-08-16 16:05:30 UTC,-56043.6879501,-51727.4432195,-47422.5400285,-51734.8753956,+0,-21557.928753,-43113.4513484,-30181.2650331,-25692.5591788,-38537.1216512,-17129.7209685,-64216.1836242,-51379.925446,-34255.8536271,-51381.3833677,-51379.4016252,-34504.4145407,-43132.4525979,-51754.2013729,-51752.3724149
2010-08-16 16:06:00 UTC,-56057.7852674,-51740.454427,-47434.4688628,-51747.8890017,+0,-21563.3516154,-43124.2963388,-30188.8571387,-25690.837243,-38534.5388792,-17128.5728883,-64211.8800694,-51376.4820114,-34253.5577801,-51377.9397939,-51375.9582676,-34498.7845,-43125.4145901,-51745.7567828,-51743.7398976
2010-08-16 16:06:30 UTC,-56045.5064513,-51729.1216165,-47424.0788035,-51736.5541022,-34489.8774233,-21558.6282821,-43114.8503117,-30182.2443864,-25714.991247,-38570.7680356,-17144.6772855,-64272.2470406,-51424.7838826,-34285.7621726,-51426.2436197,-51424.2590608,-34525.148301,-43158.3714814,-51785.3002786,-51783.2812977
2010-08-16 16:07:00 UTC,-56055.3141452,-51738.1736895,-47432.3778544,-51745.6078433,-34495.91297,-21562.4010403,-43122.2924495,-30187.5263164,-25724.2241552,-38584.6166907,-17150.8332181,-64295.3224145,-51443.2473528,-34297.9845819,-51444.707837,-51442.5073819,-34529.1247292,-43163.3423396,-51791.264588,-51789.2452908
2010-08-16 16:07:30 UTC,-56064.9983269,-51747.1117653,-47440.5723923,-51754.5475676,-34501.8725088,-21566.1262873,-43129.7424025,-30192.7417297,-25727.2852373,-38589.2080797,-17152.8741582,-64302.9728366,-51449.3687403,-34302.0658833,-51450.8294719,-51448.6285802,-34524.5828205,-43157.6645848,-51784.4521052,-51782.4331692
2010-08-16 16:08:00 UTC,-56042.4400965,-51726.2915052,+0,-51733.7234689,-34487.9904222,-21557.448737,-43112.3885613,-30180.5930019,-25734.6701667,-38600.2849084,-17157.7979726,-64321.4296459,-51464.1367232,-34311.9121146,-51465.5980521,-51463.3961067,-34530.8372384,-43165.4831148,-51793.8332088,-51791.8137757
2010-08-16 16:08:30 UTC,-56073.5236375,-51754.9802541,+0,-51762.4175071,-34507.1188911,-21569.4057471,-43136.3008462,+0,-25726.3925485,-38587.869115,-17152.2789685,-64300.7417816,-51447.5835897,-34300.875673,-51449.044249,-51446.8434848,-34520.961839,-43153.1380641,-51779.020936,-51777.0022878
2010-08-16 16:09:00 UTC,-56036.7741396,-51721.0620752,+0,-51728.4930743,-34484.5036548,-21555.2691942,-43108.0297922,+0,-25734.906644,-38600.639606,-17157.9556411,-64322.0206617,-51464.6096174,-34312.2274066,-51466.0709655,-51463.8689862,-34526.7540481,-43160.3787957,-51787.7087648,-51785.6896561
2010-08-16 16:09:30 UTC,-56024.5029492,-51709.7363027,+0,-51717.1652144,-34476.9520995,-21550.5487945,-43098.5896777,+0,-25724.6211193,-38585.2121068,-17151.0978891,-64296.3145307,-51444.041181,-34298.5138492,-51445.5016972,-51443.3011856,-34509.6441593,-43138.9900458,-51762.0453632,-51760.0276147
2010-08-16 16:10:00 UTC,-56018.6690852,-51704.351902,+0,-51711.77982,-34473.3620037,-21548.304662,-43094.1017388,+0,-25732.7596552,-38597.4192874,-17156.5241617,-64316.6547934,-51460.3161855,-34309.3648542,-51461.7773599,-51459.575687,-34526.4956336,-43160.0557565,-51787.3211648,-51785.3020767
2010-08-16 16:10:30 UTC,-56025.8858555,-51711.0128881,+0,-51718.4417357,-34477.8031375,-21551.0806784,-43099.6534565,+0,-25716.3512044,-38572.807903,-17145.5839517,-64275.646481,-51427.5036409,-34287.4877078,-51428.9634001,-51426.7642777,-34507.7411465,-43136.6110025,-51759.1910693,-51757.1735749
2010-08-16 16:11:00 UTC,-56013.5415623,-51699.6196458,+0,-51706.9197027,-34470.2065955,-21546.3321575,-43090.1571042,-30165.0295567,-25707.2052325,-38558.9882031,-17139.4859828,-64252.7883825,-51409.2140211,-34275.2935015,-51410.6730401,-51408.4752239,-34492.10734,-43117.19271,-51735.8919319,-51733.8756727
2010-08-16 16:11:30 UTC,-55984.9327282,-51673.214945,-47372.8226211,-51680.5102636,-34452.6010342,-21535.3271006,-43068.1485882,-30149.622277,-25716.8388953,-38573.4378808,-17145.9091138,-64276.8653441,-51428.4788988,-34288.1379398,-51429.9386974,-51427.7395054,-34497.6077122,-43124.0686627,-51744.1420786,-51742.125382
2010-08-16 16:12:00 UTC,-55972.7407819,-51661.9623122,-47362.5060689,-51669.2556122,-34445.0982449,-21530.6371837,-43058.7694351,-30143.056308,-25724.8193475,-38585.4078829,-17151.229986,-64296.8105162,-51444.4377762,-34298.7781738,-51445.8982203,-51443.6978891,-34512.6778965,-43142.9077282,-51766.7462282,-51764.7283335
2010-08-16 16:12:30 UTC,-55966.0858661,-51655.8201165,-47356.874828,-51663.1123142,-34441.0028831,-21528.0772147,-43053.649869,-30139.4723049,-25721.2571766,-38580.0649285,-17148.8549507,-64287.9077488,-51437.3143393,-34294.0287774,-51438.7744953,-51436.5746726,-34518.38224,-43149.9516121,-51775.1417637,-51773.2839686
2010-08-16 16:13:00 UTC,-55970.5787441,-51659.9668461,-47360.6766008,-51667.2597878,-34443.7677506,-21529.8055052,-43057.1061991,-30141.8919431,-25724.5084774,-38584.9416041,-17151.0227171,-64296.0335722,-51443.8161147,-34298.3636947,-51445.2765338,-51443.0762469,-34512.1005383,-43142.0989609,-51765.7197403,-51763.8623851
2010-08-16 16:13:30 UTC,-55941.9227457,-51633.5186154,-47336.4285358,-51640.8068105,-34426.1331652,-21518.7823055,-43035.0614002,-30126.4592628,-25742.4952449,-38611.9202311,+0,-64340.9870609,-51479.7850807,-34322.3452198,-51481.2469546,-51479.0441011,-34532.1279429,-43167.1348876,-51795.7591598,+0
2010-08-16 16:14:00 UTC,-55924.6448067,-51617.7188196,-47321.9430873,-51625.0041788,-34415.5985153,-21512.197203,-43021.8921516,-30117.2399995,-25751.0172921,-38624.7025798,+0,-64362.2858171,-51496.8270108,-34333.7075555,-51498.2895737,-51496.0855049,-34552.3445514,-43192.4073344,-51826.0823693,+0
2010-08-16 16:14:30 UTC,-55925.5275001,-51618.5335114,-47322.6900072,-51625.8190172,-34416.1417183,-21512.5367538,-43022.5712037,-30117.7153768,-25762.9372152,-38642.5814546,+0,-64392.0767274,-51520.6638302,-34349.6002355,-51522.1273566,-51519.9215884,-34565.7751105,-43209.1966529,-51846.2270764,+0
2010-08-16 16:15:00 UTC,-55945.7265002,-51637.1764121,-47339.7820493,-51644.4652639,-34428.5720328,-21520.3068168,-43038.1102015,-30128.5936065,-25785.4762404,-38676.388083,+0,-64448.4074697,-51565.7361581,-34379.6512275,-51567.2015056,-51564.9925262,-34593.5437535,-43243.909771,-51887.8777018,+0
2010-08-16 16:15:30 UTC,-55939.0979914,-51631.0587566,-47334.1730465,-51638.3462273,-34424.492896,-21517.7568979,-43033.0108229,-30125.023641,-25806.4441876,-38707.8382788,-17205.6286461,-64500.8122579,-51607.6669199,-34407.6075512,-51609.1338726,-51606.9221171,-34611.3521557,-43266.1716284,-51914.5888732,+0
2010-08-16 16:16:00 UTC,-55996.372022,-51683.9204861,-47382.6373332,-51691.217443,-34459.7389086,-21539.7888212,-43077.0714705,-30155.8687344,-25803.7402797,+0,-17203.8258528,-64494.0545054,-51602.2597903,-34404.0024655,-51603.7265247,-51601.5151541,-34603.2719603,-43256.070711,-51902.4692607,+0
2010-08-16 16:16:30 UTC,-56005.9039227,-51692.7180645,-47390.7030614,-51700.0165999,-34465.6047695,-21543.455511,-43084.4043177,-30161.0021668,-25780.9008549,+0,-17188.5979813,-64436.9729848,-51556.5867383,-34373.5509544,-51558.0516279,-51555.8435095,-34582.7069157,-43230.3626917,-51871.6234259,-51869.7612077
