# file...... Output/Qh/house_Qh_file_041.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_6A_tm_3_A_6_Meter_70_801:Qh,house_3_7A_tm_3_A_7_Meter_70_802:Qh,house_3_8A_tm_3_A_8_Meter_70_803:Qh,house_3_1A_tm_3_A_1_Meter_71_804:Qh,house_3_2A_tm_3_A_2_Meter_71_805:Qh,house_3_3A_tm_3_A_3_Meter_71_806:Qh,house_3_4A_tm_3_A_4_Meter_71_807:Qh,house_3_5A_tm_3_A_5_Meter_71_808:Qh,house_3_6A_tm_3_A_6_Meter_71_809:Qh,house_3_7A_tm_3_A_7_Meter_71_810:Qh,house_3_8A_tm_3_A_8_Meter_71_811:Qh,house_3_9A_tm_3_A_9_Meter_71_812:Qh,house_3_10A_tm_3_A_10_Meter_71_813:Qh,house_3_11A_tm_3_A_11_Meter_71_814:Qh,house_3_12A_tm_3_A_12_Meter_71_815:Qh,house_3_13A_tm_3_A_13_Meter_71_816:Qh,house_3_14A_tm_3_A_14_Meter_71_817:Qh,house_3_15A_tm_3_A_15_Meter_71_818:Qh,house_3_1C_tm_3_C_1_Meter_73_819:Qh,house_3_2C_tm_3_C_2_Meter_73_820:Qh
2010-08-16 08:20:00 UTC,-13069.8945225,+0,+0,+0,+0,+0,-43553.6847462,-47908.8665918,+0,+0,+0,+0,-26134.3133586,+0,+0,+0,+0,+0,-48020.4005988,-48016.5039499
2010-08-16 08:20:30 UTC,-13056.7080792,+0,+0,+0,+0,+0,-43510.8609132,-47861.7605788,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47998.5603155
2010-08-16 08:21:00 UTC,+0,+0,+0,+0,+0,+0,-43495.1161285,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48008.6348268
2010-08-16 08:21:30 UTC,+0,+0,-56553.7436512,+0,+0,+0,-43508.0180213,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48049.7025159
2010-08-16 08:22:00 UTC,+0,+0,-56641.9940654,+0,+0,+0,-43574.9173531,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48055.2570445
2010-08-16 08:22:30 UTC,+0,+0,-56577.3698025,-52236.9522058,+0,+0,-43523.3463288,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43523.1278591,+0,+0,-48036.7532072
2010-08-16 08:23:00 UTC,+0,+0,-56620.9504382,-52262.478446,+0,-26132.2692718,+0,+0,+0,+0,+0,+0,+0,+0,-43549.2366968,+0,-43551.6516551,+0,+0,-48028.8446218
2010-08-16 08:23:30 UTC,+0,+0,-56630.5044668,-52267.2828328,-13068.2007583,-26134.6715765,+0,+0,+0,+0,+0,+0,+0,+0,-43553.2399972,+0,-43555.6552413,-65326.792898,+0,-48086.4063321
2010-08-16 08:24:00 UTC,+0,-52277.2550751,-56623.3137666,-52262.2379927,-13066.9393876,-26132.1490396,+0,+0,+0,+0,+0,+0,+0,+0,-43549.0363368,+0,-43551.4512808,-65320.4877826,+0,-48052.8530923
2010-08-16 08:24:30 UTC,+0,-52247.3087923,-56590.8797627,-52229.632503,-13058.7869769,-26115.8455398,+0,+0,+0,+0,+0,-52226.4652566,+0,+0,-43521.8675055,+0,-43524.2805107,-65279.7369604,+0,+0
2010-08-16 08:25:00 UTC,-13042.8116632,-52164.6276121,-56501.3300375,-52144.7254845,-13037.5575178,-26073.390064,+0,+0,-52137.780122,+0,+0,-52141.5650136,+0,+0,-43451.1179368,+0,-43453.5258904,-65173.6189239,+0,+0
2010-08-16 08:25:30 UTC,-13044.0567207,-52169.607037,-56506.7231162,-52150.3686724,-13038.9684945,-26076.2117886,+0,+0,-52143.4223242,+0,+0,-52147.207751,+0,-30423.6897998,-43455.8201758,+0,+0,-65180.6718626,+0,+0
2010-08-16 08:26:00 UTC,-13042.6477516,-52163.9720715,+0,-52145.0206717,+0,+0,+0,+0,-52138.0752574,+0,+0,-52141.8601771,+0,-30420.5698066,-43451.3639042,+0,+0,-65173.9878529,+0,+0
2010-08-16 08:26:30 UTC,-13058.9547379,-52229.1894731,+0,-52208.8640138,+0,+0,+0,+0,-52201.9074501,+0,+0,-52205.6984245,-26106.4149984,-30457.8156506,-43504.561967,+0,+0,-65253.7801976,+0,+0
2010-08-16 08:27:00 UTC,+0,-52226.5596165,+0,-52203.8355265,+0,+0,+0,+0,-52196.8798417,+0,+0,-52200.6703389,-26103.9005272,-30454.8820594,-43500.3719331,-39153.4385219,+0,-65247.4955212,+0,+0
2010-08-16 08:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-52279.4667051,+0,+0,-52283.2650329,-26145.2049034,-30503.0711794,+0,-39215.3902416,+0,+0,+0,+0
2010-08-16 08:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-52286.5832565,+0,+0,-52290.3822597,-26148.7641232,-30507.2236613,+0,-39220.7286534,+0,+0,+0,+0
2010-08-16 08:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-52267.0674733,+0,+0,+0,-26139.0036456,-30495.8362764,+0,-39206.0890817,+0,+0,+0,+0
2010-08-16 08:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-52304.83551,+0,+0,+0,+0,+0,+0,-39234.4203994,+0,+0,+0,+0
2010-08-16 08:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39265.3480996,+0,+0,-47790.4782342,+0
2010-08-16 08:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39292.1270835,+0,+0,-47801.0394846,+0
2010-08-16 08:30:30 UTC,+0,+0,+0,+0,-13099.652976,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39295.3703765,+0,+0,-47772.6268409,+0
2010-08-16 08:31:00 UTC,-13084.1781086,+0,+0,+0,-13083.3291998,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47945.9623241,+0
2010-08-16 08:31:30 UTC,-13068.9484373,+0,+0,+0,-13067.4324016,+0,+0,+0,+0,+0,-52258.6861196,+0,+0,+0,+0,+0,+0,+0,-47999.277222,+0
2010-08-16 08:32:00 UTC,-13050.1820923,+0,+0,+0,-13047.1684176,-26092.6103048,-43485.7757018,-47834.1669652,+0,+0,-52177.6516986,+0,+0,+0,+0,+0,+0,+0,-48059.5631508,+0
2010-08-16 08:32:30 UTC,-13043.1814765,+0,+0,+0,-13039.9391939,-26078.1530299,-43461.6815521,-47807.6635149,+0,+0,-52148.7424827,+0,+0,+0,+0,+0,+0,+0,-48081.8734737,+0
2010-08-16 08:33:00 UTC,+0,+0,+0,+0,+0,-26063.2361705,-43436.8214698,-47780.3175422,+0,+0,-52118.9142666,+0,+0,+0,+0,+0,+0,+0,-48103.1723722,+0
2010-08-16 08:33:30 UTC,+0,+0,+0,+0,+0,-26036.750608,-43392.6812634,-47731.7635246,+0,+0,-52065.9529159,+0,+0,+0,+0,+0,+0,+0,-48149.0593758,-48145.1495232
2010-08-16 08:34:00 UTC,+0,+0,+0,+0,+0,-26093.4091636,-43487.1070613,-47835.6314544,+0,-56526.2728411,-52179.2491237,+0,+0,+0,+0,+0,+0,+0,-48188.6463799,-48184.7324661
2010-08-16 08:34:30 UTC,+0,+0,+0,+0,+0,+0,-43445.0111807,-47789.3261854,+0,-56471.5564967,-52128.7406402,+0,+0,+0,-43442.3861158,+0,-43444.7934462,+0,+0,-48180.3997304
2010-08-16 08:35:00 UTC,+0,+0,+0,+0,+0,+0,-43484.8509773,-47833.1497727,+0,-56523.3403762,-52176.5421748,+0,-26093.0090327,+0,-43482.2226942,+0,-43484.6328688,+0,+0,-48241.8443726
2010-08-16 08:35:30 UTC,+0,+0,+0,-52193.7901129,+0,+0,+0,-47843.9072792,+0,-56536.0519187,-52188.2761595,+0,-26098.8773665,+0,-43492.0014976,+0,-43494.4123706,+0,+0,-48217.8146734
2010-08-16 08:36:00 UTC,+0,-52225.1178799,+0,-52206.4791911,+0,+0,+0,+0,+0,-56549.7962241,-52200.9634845,+0,-26105.2224796,-30456.4243591,-43502.5747906,+0,-43504.9864188,+0,+0,-48152.5000264
2010-08-16 08:36:30 UTC,-13056.4534714,-52219.1860237,+0,-52200.9475961,+0,+0,+0,+0,+0,-56543.8046204,-52195.4326539,+0,-26102.4564318,-30453.1972577,-43497.9655375,+0,-43500.3768363,+0,+0,-48096.4070313
2010-08-16 08:37:00 UTC,-13044.5491224,-52171.5763237,-56508.8559946,-52150.5588823,-13039.0160533,+0,+0,+0,+0,-56489.2255629,-52145.0508992,-52147.3979451,-26077.2597967,-30423.8007678,-43455.9786694,+0,-43458.3869707,+0,+0,-48143.0093308
2010-08-16 08:37:30 UTC,-13040.321339,-52154.6679267,-56490.5429767,-52132.3282011,-13034.4578018,+0,+0,+0,-52125.3850052,-56469.4788151,-52126.8227385,-52129.1687202,+0,-30413.1650905,-43440.787785,+0,-43443.1950005,+0,+0,-48129.8104368
2010-08-16 08:38:00 UTC,-13059.6930612,-52232.1422895,-56574.4533388,-52218.4697311,-13055.9959282,+0,+0,+0,-52211.5114907,+0,+0,-52215.3033757,+0,-30463.4195715,-43512.5660213,+0,+0,+0,+0,-48061.100485
2010-08-16 08:38:30 UTC,-13047.6255553,-52183.8800683,-56522.1818467,-52171.0202427,-13044.1320447,+0,+0,+0,-52164.0702883,+0,+0,-52167.8576735,+0,-30435.7378087,-43473.0282903,+0,+0,+0,+0,-48069.45492
2010-08-16 08:39:00 UTC,+0,-52160.5870862,-56496.9538562,-52144.2294955,-13037.4335045,+0,+0,+0,-52137.2842206,+0,+0,-52141.0690646,+0,-30420.1082383,+0,-39108.7334527,+0,-65172.9990306,+0,+0
2010-08-16 08:39:30 UTC,+0,+0,-56602.5111779,-52242.2808704,+0,+0,+0,+0,-52235.3184717,+0,+0,-52239.1126149,+0,+0,+0,-39182.2728824,+0,-65295.5450758,+0,+0
2010-08-16 08:40:00 UTC,+0,+0,-56620.6573918,-52259.0272165,+0,+0,+0,+0,-52252.0618949,+0,+0,-52255.8576254,+0,+0,+0,-39194.8327955,+0,-65316.4749065,+0,+0
2010-08-16 08:40:30 UTC,+0,+0,-56690.9697439,+0,+0,-26163.6592906,+0,+0,-52318.2786988,+0,+0,-52322.0807049,+0,+0,+0,-39244.5046731,+0,-65399.2480927,+0,+0
2010-08-16 08:41:00 UTC,+0,+0,-56762.7193444,+0,+0,-26196.7694626,+0,+0,-52384.4844247,+0,+0,-52388.2927039,+0,+0,+0,-39294.1682396,+0,-65482.0074309,+0,+0
2010-08-16 08:41:30 UTC,+0,+0,+0,+0,+0,-26264.7569184,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39396.1459533,+0,-65651.9430509,+0,+0
2010-08-16 08:42:00 UTC,-13127.2877636,+0,+0,+0,+0,-26246.5621631,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39368.8547488,+0,-65606.4649988,+0,+0
2010-08-16 08:42:30 UTC,-13149.5249061,+0,+0,+0,+0,-26290.6128926,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39434.928596,+0,-65716.5704362,-47986.6699021,+0
2010-08-16 08:43:00 UTC,-13158.2011157,+0,+0,+0,+0,-26307.818016,+0,+0,+0,+0,+0,+0,-26308.7811215,+0,+0,-39460.735404,+0,-65759.574896,-47920.3418963,+0
2010-08-16 08:43:30 UTC,-13168.3553043,+0,+0,+0,-13166.4533803,+0,+0,+0,+0,+0,+0,+0,-26332.1250385,+0,+0,+0,+0,+0,-47899.1015007,+0
2010-08-16 08:44:00 UTC,-13175.0348578,+0,+0,+0,-13172.5670113,+0,-43903.7144836,+0,+0,+0,+0,+0,-26344.3518495,+0,+0,+0,+0,+0,-47921.6643476,+0
2010-08-16 08:44:30 UTC,+0,+0,+0,+0,-13188.0505666,+0,-43955.3193632,+0,+0,+0,+0,+0,-26375.3178183,+0,+0,+0,+0,+0,-47864.7249173,+0
2010-08-16 08:45:00 UTC,+0,+0,+0,+0,-13155.0467338,+0,-43845.321451,+0,+0,+0,+0,+0,-26309.312587,+0,+0,+0,+0,+0,-47834.9563884,+0
2010-08-16 08:45:30 UTC,+0,+0,+0,+0,-13116.9623571,+0,-43718.3906906,+0,+0,+0,+0,+0,-26233.1466448,+0,-43715.7435624,+0,+0,+0,-47833.7209865,+0
2010-08-16 08:46:00 UTC,+0,+0,+0,+0,+0,+0,-43578.7979213,-47936.4909653,+0,+0,+0,+0,+0,+0,-43576.1620524,+0,-43578.578932,+0,-48030.9222263,+0
2010-08-16 08:46:30 UTC,+0,+0,+0,+0,+0,+0,-43542.79827,-47896.8915197,+0,+0,+0,+0,+0,-30482.7428064,-43540.165307,+0,-43542.579618,+0,-48109.9867533,+0
2010-08-16 08:47:00 UTC,+0,-52190.9922816,+0,+0,+0,+0,-43483.17308,-47831.3040935,+0,+0,+0,+0,+0,-30441.0004761,-43480.5449322,+0,-43482.9549872,+0,-48146.6117667,-48142.7021654
2010-08-16 08:47:30 UTC,+0,-52109.9669587,+0,+0,+0,+0,+0,-47759.0885823,+0,+0,+0,+0,+0,-30395.0397791,-43414.8994892,+0,-43417.304856,+0,-48177.4140726,-48173.5013113
2010-08-16 08:48:00 UTC,-13020.0675327,-52073.6658025,+0,-52060.0447831,+0,+0,+0,-47721.3089016,+0,+0,-52054.5493093,+0,+0,-30370.9953531,-43380.5569536,+0,-43382.9598667,+0,+0,-48122.4031939
2010-08-16 08:48:30 UTC,-13002.7571751,-52004.435576,+0,-51989.5155274,+0,-25995.7814899,+0,-47656.6578802,+0,+0,-51984.0298068,+0,+0,-30329.8489823,-43321.7877987,+0,-43324.186511,+0,+0,-48232.2819666
2010-08-16 08:49:00 UTC,-13018.7145486,-52068.2547407,+0,-52050.6477849,+0,-26026.3490351,+0,-47712.6950925,-52043.7188606,+0,-52045.1536094,+0,+0,-30365.5131977,-43372.7268172,+0,-43375.1291711,+0,+0,-48202.2771937
2010-08-16 08:49:30 UTC,-13017.9940015,-52065.373019,+0,-52042.727032,-13012.054655,-26022.3884751,+0,-47705.4344919,-52035.7994931,-56372.4263876,-52037.2339522,-52039.5747057,+0,-30360.8922749,-43366.1267768,+0,+0,+0,+0,-48209.4075187
2010-08-16 08:50:00 UTC,+0,-52137.3197346,+0,-52120.4456962,-13031.4867974,-26061.2496076,+0,+0,-52113.5045746,-56456.6081558,-52114.9418742,-52117.2871632,+0,+0,+0,+0,+0,+0,+0,-48286.2714979
2010-08-16 08:50:30 UTC,+0,-52157.7668777,+0,-52138.7706749,-13036.0686256,-26070.4125212,+0,+0,-52131.8263531,-56476.4570466,-52133.2643219,-52135.6106795,+0,+0,+0,+0,+0,+0,+0,-48220.9071581
2010-08-16 08:51:00 UTC,+0,+0,+0,-52175.4968877,-13045.2513488,-26088.7764783,+0,+0,-52168.5461502,-56516.2374223,-52169.9854606,-52172.3339607,-26089.7299267,+0,+0,-39132.1842833,+0,+0,+0,-48250.4076529
2010-08-16 08:51:30 UTC,+0,+0,-56559.786141,-52197.6973694,-13050.8021764,+0,+0,+0,-52190.7427549,-56540.2841036,-52192.182876,-52194.5326708,-26100.8311715,+0,+0,-39148.8348479,+0,+0,+0,-48163.7533133
2010-08-16 08:52:00 UTC,+0,+0,-56584.4103969,-52220.4182925,-13056.4831308,+0,+0,+0,-52213.4597108,-56564.894507,-52214.9006615,-52217.2517811,-26112.1926604,+0,+0,-39165.8757485,+0,+0,+0,-48149.3718759
2010-08-16 08:52:30 UTC,+0,+0,-56583.5911972,-52220.3304872,+0,+0,+0,+0,-52213.3719209,-56564.7993998,-52214.8128684,-52217.1639829,-26112.1487538,+0,+0,-39165.8098937,+0,+0,+0,-48198.8530483
2010-08-16 08:53:00 UTC,+0,+0,-56619.8037821,+0,+0,+0,+0,+0,-52249.4548791,-56603.8898549,-52250.8971441,-52253.2503624,-26130.1950147,+0,+0,-39192.8771684,+0,+0,+0,+0
2010-08-16 08:53:30 UTC,-13068.8984253,+0,-56614.3272079,+0,+0,+0,+0,+0,+0,+0,-52247.6751258,-52250.0281563,-26128.5836373,+0,+0,-39190.4602913,+0,-65309.188569,+0,+0
2010-08-16 08:54:00 UTC,-13077.9431928,+0,-56653.5054424,+0,+0,+0,+0,+0,+0,+0,-52288.9026891,+0,+0,+0,+0,-39221.3856112,+0,-65360.7225003,+0,+0
2010-08-16 08:54:30 UTC,-13072.2837073,+0,-56628.9908646,+0,+0,+0,+0,+0,+0,+0,-52266.2789252,+0,+0,+0,+0,-39204.4152381,+0,-65332.4430822,+0,+0
2010-08-16 08:55:00 UTC,-13086.1842077,+0,-56689.2021527,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-65405.2507275,+0,+0
2010-08-16 08:55:30 UTC,+0,+0,-56754.64535,+0,+0,+0,-43658.7845144,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-65481.1370104,-48032.8444466,+0
2010-08-16 08:56:00 UTC,+0,+0,-56835.4301282,+0,-13117.5550765,+0,-43720.3661545,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-65573.4965318,-47925.0350338,+0
2010-08-16 08:56:30 UTC,+0,+0,+0,+0,-13119.1643608,-26236.590523,-43725.7297103,+0,+0,+0,+0,+0,+0,-30610.809218,-43723.0819906,+0,+0,-65581.5407392,-47903.976322,+0
2010-08-16 08:57:00 UTC,+0,+0,+0,+0,-13113.3293682,-26224.9214827,-43706.2823643,+0,+0,+0,+0,+0,+0,-30597.1945456,-43703.6362118,+0,-43706.0621834,-65552.3738041,-47856.5533655,+0
2010-08-16 08:57:30 UTC,+0,+0,+0,+0,-13131.5824913,-26261.4247727,-43767.117882,+0,+0,+0,+0,+0,+0,-30639.7841951,-43764.4668272,+0,-43766.8971337,-65643.6143054,-47836.8249563,+0
2010-08-16 08:58:00 UTC,+0,-52511.4594575,+0,+0,-13126.0995249,-26250.4597282,-43748.8437991,+0,+0,+0,+0,+0,+0,-30626.9908987,-43746.194217,+0,-43748.6232212,+0,-47853.4628263,+0
2010-08-16 08:58:30 UTC,+0,-52561.0005131,+0,+0,+0,-26275.023166,-43789.780642,+0,+0,+0,+0,+0,+0,-30655.6499103,-43787.1277615,+0,-43789.5596826,+0,-47861.036024,+0
2010-08-16 08:59:00 UTC,-13121.7873337,-52480.4792653,+0,+0,+0,-26234.7934318,+0,-48094.8207615,+0,+0,+0,+0,-26235.7533191,-30608.7124895,-43720.0872425,+0,-43722.5143863,+0,-47845.3970686,+0
2010-08-16 08:59:30 UTC,-13093.4616154,-52367.1946837,+0,+0,+0,-26179.0355132,+0,-47992.603897,+0,+0,+0,+0,-26179.9929424,-30543.6577982,-43627.1699122,+0,-43629.5904309,+0,-47833.5779922,+0
2010-08-16 09:00:00 UTC,-13094.2389955,-52370.3037022,+0,-52359.3381009,+0,+0,+0,-47995.6577382,+0,+0,+0,+0,-26181.6588449,+0,-43629.9459197,+0,-43632.3666363,+0,-47808.1205791,+0
2010-08-16 09:00:30 UTC,-13079.9972962,-52313.3461046,+0,-52301.9410099,+0,+0,+0,-47943.0443837,-52294.9681979,+0,+0,+0,-26152.9577052,+0,-43582.1192497,+0,+0,+0,-47795.7735975,-47791.9000241
2010-08-16 09:01:00 UTC,+0,-52247.4778227,+0,-52235.2513453,+0,+0,+0,-47881.9129418,-52228.2901731,+0,+0,-52232.0836502,-26119.6098578,+0,+0,+0,+0,+0,+0,-47850.1096702
2010-08-16 09:01:30 UTC,+0,-52145.2320091,+0,-52133.1510141,+0,+0,+0,-47788.3221221,-52126.2076733,+0,+0,-52129.991467,-26068.555075,+0,+0,+0,+0,+0,+0,-47969.9475956
2010-08-16 09:02:00 UTC,+0,+0,+0,-52194.3139559,-13049.9395829,+0,+0,-47844.3874626,-52187.3599321,+0,+0,-52191.1495272,+0,+0,+0,+0,+0,+0,+0,-47962.742069
2010-08-16 09:02:30 UTC,+0,+0,+0,-52125.8627912,-13032.8246547,+0,+0,-47781.6413332,-52118.9207236,+0,+0,-52122.7038259,+0,+0,+0,-39094.9582566,+0,+0,+0,-48053.1077235
2010-08-16 09:03:00 UTC,+0,+0,+0,-52158.2567469,-13040.9241549,+0,+0,-47811.3354274,-52151.3090209,+0,+0,-52155.095196,+0,+0,+0,-39119.1788456,+0,+0,+0,-48067.7564044
2010-08-16 09:03:30 UTC,+0,+0,+0,-52060.7754652,-13016.5507909,+0,+0,+0,-52053.8447715,-56391.9757328,+0,-52057.6216972,+0,+0,+0,-39046.0672735,+0,+0,+0,-48132.5949429
2010-08-16 09:04:00 UTC,-13008.0523276,+0,+0,-52004.9620668,-13002.5956983,+0,+0,+0,-51998.0411306,-56331.5208799,-51999.4742089,-52001.8127577,+0,+0,+0,-39004.206876,+0,+0,+0,-48084.4532779
2010-08-16 09:04:30 UTC,-13059.7683961,+0,+0,-52210.3228565,-13053.942308,-26106.1902695,+0,+0,-52203.3660363,-56553.9595296,-52204.8066187,-52207.1571501,+0,+0,+0,-39158.2287552,+0,+0,+0,-48120.661622
2010-08-16 09:05:00 UTC,-13072.2135007,+0,-56628.6867605,-52263.5140504,+0,-26132.787098,+0,+0,-52256.5479464,-56611.5741258,-52257.9904701,-52260.3441018,+0,+0,+0,-39198.1224854,+0,+0,+0,-48119.8717932
2010-08-16 09:05:30 UTC,-13098.5935432,+0,-56742.7379373,+0,+0,-26188.2100218,+0,+0,+0,-56731.6324026,-52368.8158884,-52371.1759788,+0,+0,+0,-39281.2537212,+0,+0,+0,-48043.535823
2010-08-16 09:06:00 UTC,-13086.3164007,+0,-56689.5587632,+0,+0,-26161.7697711,-43601.0352221,+0,+0,-56674.3569854,-52315.9451306,+0,+0,-30523.5132599,+0,-39241.5948474,+0,+0,+0,-47963.1253939
2010-08-16 09:06:30 UTC,+0,+0,-56725.8591236,+0,+0,-26178.9913142,-43629.7362367,+0,+0,-56711.6626487,-52350.381871,+0,-26179.9487415,-30543.6062297,+0,-39267.4261837,+0,+0,+0,+0
2010-08-16 09:07:00 UTC,+0,+0,-56733.0482719,+0,+0,-26180.5194034,-43632.2829138,+0,+0,-56714.9728265,-52353.4374859,+0,-26181.4768981,-30545.3891044,-43629.642729,+0,+0,-65441.3901789,+0,+0
2010-08-16 09:07:30 UTC,+0,+0,-56770.4084451,+0,+0,-26196.6378326,-43659.1455049,+0,+0,-56749.888901,-52385.6684049,+0,-26197.596038,-30564.1950331,-43656.5031534,+0,-43658.9257641,-65481.6784197,+0,+0
2010-08-16 09:08:00 UTC,+0,+0,-56759.4962026,+0,-13097.5475902,+0,-43653.7393892,+0,+0,+0,-52379.1819089,+0,-26194.3520497,-30560.4103267,-43651.0974735,+0,-43653.5196989,-65473.5703819,-47961.7274411,+0
2010-08-16 09:08:30 UTC,+0,-52430.8298218,-56789.5320111,+0,-13104.6383205,+0,-43677.37202,+0,+0,+0,-52407.5373808,+0,-26208.5330224,-30576.9550284,-43674.613011,+0,-43677.152109,-65509.014363,-47939.9454328,+0
2010-08-16 09:09:00 UTC,+0,-52586.7165113,-56958.3680379,+0,-13143.5942517,+0,-43807.2078935,+0,+0,+0,-52563.3201895,+0,-26286.4422052,-30667.8503576,-43804.4377466,+0,-43806.9867718,-65703.7409059,-47885.9373395,+0
2010-08-16 09:09:30 UTC,-13149.3109531,-52590.4609193,-56962.4234904,+0,-13144.6240798,+0,-43810.6401985,+0,+0,+0,-52567.4384208,+0,-26288.5017906,-30670.2532412,-43807.8697574,+0,-43810.321161,-65708.888643,-47910.4182485,+0
2010-08-16 09:10:00 UTC,-13159.4112712,-52630.8931359,-57006.2143762,+0,-13155.9583931,+0,+0,+0,+0,+0,-52612.7637766,+0,+0,+0,-43845.6425536,+0,-43848.0966777,-65765.5447663,-47870.8870982,+0
2010-08-16 09:10:30 UTC,-13161.2448482,-52638.2262443,+0,+0,-13157.3543353,+0,+0,+0,+0,+0,-52618.3460787,+0,+0,+0,-43850.2946775,+0,-43852.7491369,-65772.5225734,-47918.3993674,+0
2010-08-16 09:11:00 UTC,-13141.7395914,-52560.2179689,+0,+0,+0,+0,+0,+0,+0,+0,-52542.2142375,+0,+0,+0,-43786.848677,+0,-43789.2985659,-65677.3587322,-47923.4471661,+0
2010-08-16 09:11:30 UTC,-13138.0218018,-52545.3492418,+0,-52529.9919913,+0,+0,+0,-48152.0885544,-52522.9794187,+0,+0,+0,+0,+0,-43772.0292076,+0,+0,-65655.1307334,-47833.5588409,+0
2010-08-16 09:12:00 UTC,+0,-52560.5054315,+0,-52550.3202598,+0,+0,+0,-48170.7225724,-52543.3041453,+0,+0,+0,+0,+0,+0,+0,+0,+0,-47846.2293039,+0
2010-08-16 09:12:30 UTC,+0,+0,+0,-52495.9296503,+0,-26249.0002794,+0,-48120.8651241,-52488.923013,+0,+0,-52492.6133274,+0,+0,+0,+0,+0,+0,-47855.6038878,+0
2010-08-16 09:13:00 UTC,+0,+0,+0,-52407.2292524,+0,-26204.6480269,+0,-48039.5574222,-52400.2380769,+0,+0,-52403.9204197,+0,+0,+0,+0,+0,+0,-47949.3041381,+0
2010-08-16 09:13:30 UTC,+0,+0,+0,-52345.1319831,+0,-26173.5979545,+0,-47982.6356233,-52338.1516367,+0,+0,-52341.8283968,+0,+0,+0,-39259.3364504,+0,+0,-47823.7002653,-47819.7943597
2010-08-16 09:14:00 UTC,+0,+0,+0,-52212.5883525,-13055.4121834,-26107.3230698,+0,-47861.1387871,-52205.6311379,+0,+0,-52209.2959742,-26108.2389523,+0,+0,-39159.9278914,+0,+0,+0,-47828.6044635
2010-08-16 09:14:30 UTC,+0,+0,+0,-52165.9815901,-13042.8556067,-26084.0186089,+0,-47818.4164467,-52159.0325157,+0,+0,-52162.6931563,-26084.9335314,+0,+0,-39124.9725264,+0,+0,+0,-47855.8316108
2010-08-16 09:15:00 UTC,-13043.8161947,+0,+0,-52151.302445,-13039.1853623,-26076.6786965,+0,-47804.960729,-52144.3559338,+0,+0,-52148.0152533,-26077.5933168,+0,+0,-39113.9630755,+0,+0,+0,-47755.124034
2010-08-16 09:15:30 UTC,-13020.3287565,+0,+0,-52057.2021829,-13015.657393,+0,+0,-47718.7031927,-52050.2718373,+0,+0,-52053.9228153,-26030.5391115,-30369.2960103,+0,-39043.387269,+0,+0,+0,-47790.8260232
2010-08-16 09:16:00 UTC,-13038.6535592,+0,+0,-52132.6991878,-13034.5340015,+0,+0,+0,-52125.5856412,+0,+0,-52129.4134269,-26068.2909176,-30413.3404173,+0,-39100.0104956,+0,+0,+0,-47805.5194572
2010-08-16 09:16:30 UTC,-13024.5549277,+0,+0,-52071.2576005,-13019.1716866,+0,-43392.4418206,+0,-52064.1551886,-56403.3293328,+0,-52067.9770418,-26037.5674358,-30377.4958399,+0,-39053.9289203,+0,+0,+0,-47905.3326398
2010-08-16 09:17:00 UTC,-13069.8033784,+0,+0,-52254.5266422,+0,+0,-43545.1642467,+0,+0,-56601.8390899,+0,-52251.2305729,-26129.2099753,-30484.4136722,+0,-39191.3818527,+0,+0,+0,-47955.7589575
2010-08-16 09:17:30 UTC,+0,+0,+0,+0,+0,+0,-43553.9678407,+0,+0,-56613.2820684,+0,-52261.794115,+0,-30490.5768871,-43551.2990053,-39199.3052458,-43553.731999,+0,+0,-48017.3150497
2010-08-16 09:18:00 UTC,+0,+0,-56655.5198427,+0,+0,+0,-43577.0286365,+0,+0,-56643.2566664,+0,+0,+0,-30506.7212752,-43574.3579034,+0,-43576.7925609,+0,+0,-48023.8942807
2010-08-16 09:18:30 UTC,+0,-52290.0909595,-56637.101736,+0,+0,+0,-43564.1712451,+0,+0,-56626.4007111,+0,+0,+0,-30497.7200805,-43561.5015698,+0,-43563.9352998,+0,+0,-48109.037937
