# file...... Output/Qh/house_Qh_file_045.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_18A_tm_3_A_18_Meter_76_881:Qh,house_3_19A_tm_3_A_19_Meter_76_882:Qh,house_3_20A_tm_3_A_20_Meter_76_883:Qh,house_3_21A_tm_3_A_21_Meter_76_884:Qh,house_3_22A_tm_3_A_22_Meter_76_885:Qh,house_3_23A_tm_3_A_23_Meter_76_886:Qh,house_3_24A_tm_3_A_24_Meter_76_887:Qh,house_3_25A_tm_3_A_25_Meter_76_888:Qh,house_3_26A_tm_3_A_26_Meter_76_889:Qh,house_3_1B_tm_3_B_1_Meter_76_890:Qh,house_3_2B_tm_3_B_2_Meter_76_891:Qh,house_3_3B_tm_3_B_3_Meter_76_892:Qh,house_3_4B_tm_3_B_4_Meter_76_893:Qh,house_3_5B_tm_3_B_5_Meter_76_894:Qh,house_3_6B_tm_3_B_6_Meter_76_895:Qh,house_3_7B_tm_3_B_7_Meter_76_896:Qh,house_3_8B_tm_3_B_8_Meter_76_897:Qh,house_3_9B_tm_3_B_9_Meter_76_898:Qh,house_3_10B_tm_3_B_10_Meter_76_899:Qh,house_3_11B_tm_3_B_11_Meter_76_900:Qh
2010-08-16 08:26:30 UTC,+0,+0,+0,-56616.6420461,-17424.5893798,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26173.5085545,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34901.6351156,+0,+0,-26158.4987144,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34901.1826753,+0,+0,-26179.215613,+0,-26177.9985603,+0,+0,+0,+0,+0,+0
2010-08-16 08:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34880.3251724,+0,+0,-26191.7285568,+0,-26190.5107362,+0,+0,+0,+0,+0,+0
2010-08-16 08:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-34906.0838425,+0,+0,-26226.6137983,+0,-26225.393837,+0,+0,+0,+0,-48078.7047067,+0
2010-08-16 08:29:30 UTC,+0,+0,+0,+0,+0,-43659.9307333,+0,+0,-34931.4980199,+0,+0,-26224.4416612,+0,-26223.2218331,+0,+0,+0,+0,-48074.7228185,+0
2010-08-16 08:30:00 UTC,+0,+0,+0,+0,+0,-43688.886086,-56796.8929859,+0,-34954.6653653,+0,+0,+0,+0,-26215.4707818,-56789.5141665,+0,+0,+0,-48060.5129823,+0
2010-08-16 08:30:30 UTC,+0,+0,+0,+0,+0,-43689.9898526,-56798.3279335,-21847.0630439,-34955.5484956,+0,+0,+0,+0,-26210.8276269,-56779.456323,+0,+0,+0,-48052.0007861,+0
2010-08-16 08:31:00 UTC,+0,+0,+0,+0,+0,-43634.1605219,-56725.7472209,-21819.1450355,-34910.879124,+0,+0,+0,-34922.3528591,+0,-56742.3114085,-26194.8749933,+0,+0,-48020.5641487,+0
2010-08-16 08:31:30 UTC,+0,+0,+0,+0,+0,-43590.2262025,-56668.6305716,-21797.1752442,+0,+0,-39261.4257566,+0,-34897.4634827,+0,-56701.8716169,-26176.2049808,+0,+0,-47986.3389761,+0
2010-08-16 08:32:00 UTC,+0,+0,+0,+0,-17415.6844265,-43533.0795766,-56594.33731,-21768.5985071,+0,-21812.4230527,-39261.3085421,+0,-34897.3592984,+0,-56701.7023404,-26176.1268299,+0,+0,-47986.195713,+0
2010-08-16 08:32:30 UTC,+0,+0,+0,+0,-17405.2344253,-43506.9593188,-56560.3797637,-21755.5368125,+0,-21819.9689721,-39274.8907427,+0,-34909.4316382,+0,-56721.3172514,-26185.1825305,+0,+0,-48002.7962863,+0
2010-08-16 08:33:00 UTC,+0,+0,+0,+0,-17396.0575419,-43484.0212769,-56530.5592453,-21744.0664167,+0,-21788.0219202,-39217.3879734,+0,-34858.3211452,+0,-56638.273882,-26146.8435389,+0,+0,+0,-34861.2579978
2010-08-16 08:33:30 UTC,+0,+0,+0,+0,-17375.9807693,-43433.8384653,-56465.319261,+0,+0,-21796.4507786,-39232.5594108,+0,-34871.8060546,+0,-56660.1839097,-26156.9588365,+0,+0,+0,-34874.7444335
2010-08-16 08:34:00 UTC,+0,+0,+0,+0,-17416.1791965,+0,-56595.9450798,+0,+0,-21780.3529379,-39203.5842671,+0,-34846.0519236,+0,-56618.3390808,-26137.6401526,+0,+0,+0,-34848.9873873
2010-08-16 08:34:30 UTC,+0,+0,+0,+0,-17403.6655545,+0,+0,+0,+0,-21792.4005972,-39225.2693284,+0,+0,+0,-56649.655844,+0,+0,+0,+0,-34868.2640172
2010-08-16 08:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21763.2203614,-39172.7466616,+0,+0,+0,-56573.8045555,+0,+0,-34821.8839412,+0,-34821.5747312
2010-08-16 08:35:30 UTC,+0,-43552.4614268,+0,+0,+0,+0,+0,+0,+0,+0,-39138.571186,-26094.3168417,+0,+0,-56524.4496037,+0,-52182.8858932,-34791.5037943,+0,-34791.1949218
2010-08-16 08:36:00 UTC,-60986.1535652,-43565.4859075,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26137.1965531,+0,+0,+0,+0,-52268.6332901,-34848.6748164,+0,-34848.365309
2010-08-16 08:36:30 UTC,-60977.9118551,-43559.5982928,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26128.8940536,+0,-26127.6800911,+0,+0,-52252.0306189,-34837.6051899,+0,-34837.2958054
2010-08-16 08:37:00 UTC,-60927.0064673,-43523.2331099,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26114.6684473,+0,-26113.455359,+0,+0,-52223.5833965,-34818.6383542,+0,+0
2010-08-16 08:37:30 UTC,-60908.4514043,-43509.9779638,-52209.5874376,-56556.2199047,+0,+0,+0,+0,+0,+0,+0,-26172.6246156,+0,-26171.4079675,+0,+0,-52339.4794824,-34895.9106419,+0,+0
2010-08-16 08:38:00 UTC,-60986.4301896,-43565.6835182,-52276.430047,-56628.6260077,+0,+0,+0,+0,+0,+0,+0,-26137.9889386,+0,-26136.7744174,+0,+0,-52270.2178381,-34849.7312947,+0,+0
2010-08-16 08:38:30 UTC,-60932.6194122,-43527.2428171,-52230.3040044,-56578.6607679,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26171.6281892,+0,+0,-52339.9198913,-34896.204279,+0,+0
2010-08-16 08:39:00 UTC,-60899.1757209,-43503.3517114,-52201.6364174,-56547.6070996,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26179.9760483,+0,+0,-52356.6142943,-34907.3350662,+0,+0
2010-08-16 08:39:30 UTC,-60992.28063,-43569.8628867,-52281.4449845,-56634.0583515,-17429.9498255,+0,+0,-21786.4291549,+0,+0,+0,+0,+0,+0,+0,+0,-52423.7734992,-34952.1126354,+0,+0
2010-08-16 08:40:00 UTC,-61015.52241,-43586.4660716,-52301.367598,-56655.6391794,-17436.5920402,+0,+0,-21794.7314107,-34871.8168356,+0,+0,+0,+0,+0,+0,+0,-52443.0672883,+0,+0,+0
2010-08-16 08:40:30 UTC,-61093.3044757,+0,-52368.0415798,-56727.8626235,-17458.8211957,+0,+0,-21822.5161406,-34916.2729596,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48021.2070273,+0
2010-08-16 08:41:00 UTC,-61170.4989649,+0,-52434.2118974,-56799.5404825,-17480.8824288,+0,+0,-21850.090981,-34960.3932555,-21826.9116925,+0,+0,-34920.5389502,+0,+0,-26193.5143445,+0,+0,-48018.0698579,+0
2010-08-16 08:41:30 UTC,+0,+0,-52551.2318978,-56926.3003926,-17519.8969797,+0,+0,-21898.8561639,-35038.4185211,-21785.6138813,+0,+0,-34854.4686442,+0,+0,-26143.9537014,+0,+0,-47927.2171325,+0
2010-08-16 08:42:00 UTC,+0,+0,-52518.0343081,-56890.3396726,+0,-43765.8984609,+0,-21885.0218914,-35016.2834094,-21801.0620501,+0,+0,-34879.1833973,+0,+0,-26162.4927276,+0,+0,-47961.2021837,+0
2010-08-16 08:42:30 UTC,+0,+0,-52605.049152,-56984.5970135,+0,-43838.4123375,+0,+0,-35074.3021756,-21806.6609164,+0,+0,-34888.1407441,+0,+0,-26169.2118104,+0,+0,-47973.5193563,+0
2010-08-16 08:43:00 UTC,+0,+0,-52656.5125436,-57040.3438544,+0,-43881.2993885,+0,+0,-35108.616347,-21794.2058327,+0,+0,-34868.2144778,+0,+0,-26154.2647237,+0,+0,-47946.1189139,+0
2010-08-16 08:43:30 UTC,+0,+0,+0,+0,+0,-43912.6708919,-57087.8235638,+0,-35133.7168627,-21745.4227916,-39140.7121086,-26095.744263,-34790.1689302,+0,+0,-26095.7212086,+0,+0,-47838.7991282,+0
2010-08-16 08:44:00 UTC,+0,+0,+0,+0,+0,-43937.2355812,-57119.7587919,+0,+0,-21726.296604,-39106.2861239,-26072.7913616,-34759.5699012,+0,+0,+0,+0,+0,-47796.7226546,-34762.4955682
2010-08-16 08:44:30 UTC,+0,+0,+0,+0,+0,-43988.1903084,-57186.0022833,+0,+0,+0,-39105.8224219,-26072.4821972,-34759.1577462,+0,+0,+0,+0,+0,+0,-34762.0833671
2010-08-16 08:45:00 UTC,+0,+0,+0,+0,+0,-43874.082238,-57037.6565351,+0,+0,+0,-39086.1521797,-26059.3674192,+0,-26058.1577302,+0,+0,+0,+0,+0,-34744.5977805
2010-08-16 08:45:30 UTC,+0,+0,+0,+0,+0,-43755.0887982,-56882.9595716,+0,+0,+0,-39296.5594195,-26199.6526224,+0,-26198.4343154,-56752.6103526,+0,+0,+0,+0,-34931.6363392
2010-08-16 08:46:00 UTC,+0,+0,+0,+0,+0,+0,-56708.7496232,+0,+0,+0,-39364.4336663,-26244.9065368,+0,-26243.6854536,-56850.6318335,+0,+0,+0,+0,-34991.9721918
2010-08-16 08:46:30 UTC,+0,+0,+0,+0,-17439.6288112,+0,-56668.0346392,+0,+0,+0,-39306.9869287,+0,+0,-26205.3862403,-56767.6693758,+0,+0,+0,+0,-34940.9057264
2010-08-16 08:47:00 UTC,+0,+0,+0,+0,-17416.0859053,+0,-56595.6419264,+0,+0,+0,-39355.5697681,+0,+0,-26237.7759741,-56837.8309172,+0,+0,+0,+0,-34984.0927551
2010-08-16 08:47:30 UTC,+0,+0,+0,+0,-17384.922792,+0,-56494.376592,+0,+0,+0,-39354.3266157,+0,+0,-26236.9471758,-56836.0356034,+0,+0,-34983.2986736,+0,-34982.9876722
2010-08-16 08:48:00 UTC,+0,+0,+0,+0,-17378.7541583,+0,-56474.3314598,-21722.438524,+0,+0,-39400.8838404,+0,+0,+0,-56903.2718303,+0,+0,-35024.6855186,+0,-35024.3740581
2010-08-16 08:48:30 UTC,+0,+0,+0,+0,-17357.2943223,+0,+0,-21695.6153877,+0,+0,+0,+0,+0,+0,-56911.4203384,+0,-52540.1440882,-35029.7012829,+0,+0
2010-08-16 08:49:00 UTC,+0,-43442.4707417,+0,+0,-17378.985747,+0,+0,-21722.7279918,+0,+0,+0,+0,+0,+0,-56950.4783838,+0,-52576.2031585,-35053.7432196,+0,+0
2010-08-16 08:49:30 UTC,+0,-43442.7224162,+0,+0,+0,+0,+0,-21722.853839,+0,+0,+0,+0,+0,+0,-56883.346801,+0,-52514.2261061,-35012.42079,+0,+0
2010-08-16 08:50:00 UTC,+0,-43493.3024598,+0,+0,+0,+0,+0,-21748.1458822,+0,-21836.0820977,+0,+0,+0,+0,-56763.2018135,-26204.5195563,-52403.306145,-34938.4662804,+0,+0
2010-08-16 08:50:30 UTC,+0,-43506.3876696,+0,+0,+0,+0,+0,-21754.6890097,+0,-21830.9745759,+0,+0,+0,+0,-56749.9252881,-26198.3901261,-52391.0490234,-34930.2939963,+0,+0
2010-08-16 08:51:00 UTC,-60949.9786095,-43539.6436742,+0,+0,+0,+0,+0,-21771.318341,+0,-21821.6869294,+0,+0,-34912.1801121,+0,-56725.7829194,-26187.2442154,-52368.7603641,-34915.4333082,+0,+0
2010-08-16 08:51:30 UTC,-60979.1456937,-43560.4797077,+0,+0,+0,+0,+0,+0,-34851.0258228,-21844.3476885,+0,-26214.4617647,-34948.4339309,+0,-56784.687445,-26214.4389191,-52423.1420573,-34951.6916293,-48056.4280109,+0
2010-08-16 08:52:00 UTC,-61003.1910898,-43577.6569705,+0,+0,+0,+0,+0,+0,-34864.7689033,-21835.0549668,+0,-26203.3097829,-34933.5669687,+0,+0,-26203.2869179,-52400.8412183,-34936.8228209,-48035.9845764,+0
2010-08-16 08:52:30 UTC,-60999.6749611,-43575.1451605,+0,+0,+0,+0,+0,+0,-34862.7592696,-21822.6919825,+0,-26188.4732494,-34913.7880467,+0,+0,-26188.4503585,-52371.1723087,-34917.0414422,-48008.786747,+0
2010-08-16 08:53:00 UTC,-61029.7668829,-43596.6418678,-52324.604774,-56668.8656844,+0,+0,+0,+0,-34879.9582251,-21828.0252957,+0,-26194.8736362,-34922.3205485,-26193.6556224,+0,-26194.8507564,-52383.9712886,+0,-48020.5197186,+0
2010-08-16 08:53:30 UTC,-61011.4505507,-43583.5572653,-52297.8772423,-56651.8583118,+0,-43582.4304311,+0,+0,-34869.4895754,-21831.8464196,+0,-26199.4592792,-34928.433774,-26198.240984,+0,+0,-52393.1412897,+0,-48028.9259636,+0
2010-08-16 08:54:00 UTC,-61053.244443,+0,-52333.7025349,-56690.6654427,-17447.372533,-43612.2854611,+0,+0,-34893.3767603,+0,+0,-26237.199342,-34978.7459173,-26235.9787314,+0,+0,+0,+0,-48098.1097668,+0
2010-08-16 08:54:30 UTC,-61020.1259243,+0,-52305.313683,-56659.9137079,-17437.9076679,-43588.6275936,+0,+0,-34874.4479617,+0,+0,+0,-34939.0579919,-26206.2099162,+0,+0,+0,+0,-48043.5352361,+0
2010-08-16 08:55:00 UTC,-61084.4967734,+0,-52360.4917094,-56719.6843548,-17456.3040641,-43634.6102365,+0,+0,-34911.2389437,+0,+0,+0,+0,-26188.3624311,+0,+0,+0,+0,-48010.8158245,-34918.2069372
2010-08-16 08:55:30 UTC,-61159.1102405,+0,-52424.4496006,-56788.9656422,-17477.6276718,-43687.9095854,+0,+0,-34953.8840617,+0,-39258.013145,+0,+0,-26172.735867,+0,+0,+0,+0,-47982.1679796,-34897.3711721
2010-08-16 08:56:00 UTC,-61245.0323449,+0,-52498.1011385,-56868.7474073,-17502.1831475,-43749.2871415,+0,+0,+0,+0,-39283.7823548,+0,+0,+0,+0,+0,+0,+0,+0,-34920.2783478
2010-08-16 08:56:30 UTC,-61262.2774393,+0,-52512.8834546,-56884.7600981,+0,-43761.605994,-56891.4322272,+0,+0,+0,-39324.5965316,+0,+0,+0,+0,+0,+0,+0,+0,-34956.5595341
2010-08-16 08:57:00 UTC,+0,+0,-52503.0747046,-56874.1349371,+0,-43753.4318661,-56880.8054835,-21878.7878486,+0,+0,-39324.4494141,+0,+0,+0,+0,+0,+0,+0,+0,-34956.428756
2010-08-16 08:57:30 UTC,+0,+0,-52580.571265,-56958.0817611,+0,-43818.0136744,-56964.764816,-21911.0826166,+0,+0,-39305.6462289,+0,+0,+0,+0,+0,+0,+0,+0,-34939.7139303
2010-08-16 08:58:00 UTC,+0,+0,-52550.9327631,-56925.976361,+0,+0,-56932.6546315,-21898.7315063,+0,+0,-39303.5172192,+0,+0,+0,+0,+0,+0,+0,+0,-34937.8213771
2010-08-16 08:58:30 UTC,+0,+0,-52598.2191522,-56977.1985332,+0,+0,-56983.8844364,-21918.4369356,+0,+0,-39289.983923,+0,+0,+0,+0,+0,+0,+0,+0,-34925.7911445
2010-08-16 08:59:00 UTC,+0,+0,-52530.4494987,-56903.7882149,+0,+0,-56910.4631796,-21890.1956144,+0,-21827.1210121,-39287.763984,-26193.7884263,+0,+0,+0,+0,+0,+0,+0,-34923.8177611
2010-08-16 08:59:30 UTC,+0,+0,+0,+0,+0,+0,-56800.6101865,-21847.9409074,+0,-21856.7537356,-39341.1011023,-26229.3499763,+0,+0,+0,-26229.3271567,+0,+0,+0,+0
2010-08-16 09:00:00 UTC,+0,+0,+0,+0,+0,+0,-56797.4386681,-21846.7209899,+0,-21846.6060738,-39322.8359219,-26217.1720009,+0,+0,+0,-26217.1491601,+0,-34955.305156,+0,+0
2010-08-16 09:00:30 UTC,+0,+0,+0,+0,+0,+0,-56741.486294,+0,+0,-21847.1650656,-39323.8420736,-26217.842834,+0,+0,-56792.0109544,-26217.8199943,+0,-34956.1995701,+0,+0
2010-08-16 09:01:00 UTC,+0,+0,+0,+0,-17437.7344219,+0,-56665.9893375,+0,+0,-21825.2272276,+0,-26191.4814599,-34917.7515532,-26190.2979312,-56734.9855952,-26191.4928532,+0,-34921.0979582,+0,+0
2010-08-16 09:01:30 UTC,+0,+0,+0,+0,-17400.0077238,+0,+0,+0,+0,-21810.8253997,+0,-26174.1982017,-34894.7109081,-26173.0156891,-56697.5493907,-26174.20952,-52342.5765238,-34898.0543301,+0,+0
2010-08-16 09:02:00 UTC,+0,-43536.7717696,+0,+0,-17416.7115034,+0,+0,+0,+0,-21806.1453558,+0,+0,-34887.2235788,-26167.3996206,-56685.3840549,-26168.5930968,-52331.3453216,-34890.5660311,-47972.3851537,+0
2010-08-16 09:02:30 UTC,+0,-43484.4492069,+0,+0,-17395.7795127,+0,+0,+0,-34790.1957984,+0,+0,+0,-34904.5229544,-26180.3754727,-56713.4919029,-26181.5697683,-52357.294866,-34907.8676469,-47996.173505,+0
2010-08-16 09:03:00 UTC,+0,-43512.3553031,+0,+0,-17406.9435328,+0,+0,+0,-34812.5227396,+0,+0,+0,-34902.3694548,-26178.7601838,-56709.8327333,+0,-52354.0645569,-34905.7138686,-47993.2122304,+0
2010-08-16 09:03:30 UTC,+0,-43421.9001274,+0,+0,-17370.7563346,+0,+0,+0,-34740.151907,+0,+0,+0,-34912.6503371,-26186.4716297,-56726.5369134,+0,-52369.4861659,-34915.9960813,-48007.3494589,+0
2010-08-16 09:04:00 UTC,+0,-43373.2280818,+0,+0,+0,+0,+0,+0,-34701.2106685,+0,+0,+0,-34954.0135796,+0,-56793.7431095,+0,-52431.5321785,-34957.3646779,-48064.1355292,+0
2010-08-16 09:04:30 UTC,+0,-43555.8063784,+0,+0,+0,-43554.5622567,+0,+0,-34847.2868142,+0,+0,+0,-34950.2610343,+0,-56787.6460466,+0,-52425.9032563,-34953.6116469,-48058.9754283,+0
2010-08-16 09:05:00 UTC,+0,-43609.5108054,+0,+0,+0,-43608.2642512,+0,+0,-34890.2543263,+0,+0,+0,+0,+0,-56736.5806287,+0,-52378.7587129,-34922.1784659,-48015.7574569,+0
2010-08-16 09:05:30 UTC,-61157.6624412,-43688.0063638,+0,+0,+0,-43686.756258,+0,-21845.5056139,-34953.0565765,+0,+0,+0,+0,+0,-56749.4505248,+0,-52390.64044,+0,-48026.6495792,-34929.7900843
2010-08-16 09:06:00 UTC,-61104.7020898,-43650.1731839,+0,+0,+0,-43648.9247891,+0,-21826.5875125,-34922.7872361,+0,+0,+0,+0,+0,-56832.5360318,+0,-52467.3465263,+0,-48096.9669737,-34980.9325788
2010-08-16 09:06:30 UTC,-61142.4807567,-43677.1610541,+0,+0,+0,-43675.9114388,+0,-21840.0825256,-34944.3795269,+0,+0,-26209.9960849,+0,+0,-56774.9284382,+0,-52414.1621241,+0,-48048.2121908,-34945.4727723
2010-08-16 09:07:00 UTC,-61161.9931299,-43691.1000691,+0,+0,+0,-43689.8498235,+0,-21847.0525901,-34955.5317694,+0,-39305.6472548,-26205.6774553,+0,+0,+0,+0,-52405.5260908,+0,+0,-34939.7148423
2010-08-16 09:07:30 UTC,-61221.569701,+0,+0,+0,-17495.453755,-43732.4074948,+0,-21868.3340878,+0,-21848.3114926,-39325.9055731,-26219.1842842,+0,+0,+0,+0,+0,+0,+0,-34957.7231882
2010-08-16 09:08:00 UTC,-61195.6456214,+0,-52455.7673511,-56822.8900574,-17488.0449938,-43713.8889996,+0,-21859.0736821,+0,-21829.929833,-39292.8196925,-26197.1249342,+0,+0,+0,-26197.1363519,+0,+0,+0,-34928.3119617
2010-08-16 09:08:30 UTC,-61234.138256,+0,-52488.7628382,-56858.6318539,-17499.0456826,-43741.385662,+0,-21872.8237328,+0,-21822.3674378,-39279.2078365,-26188.0495009,+0,-26186.8661738,+0,-26188.0608793,+0,+0,+0,-34916.2118944
2010-08-16 09:09:00 UTC,-61424.2428387,+0,-52651.7185141,-57035.1508036,-17553.3750691,-43877.1841519,+0,+0,+0,-21823.4376953,-39281.1342354,-26189.333889,+0,-26188.1504864,+0,-26189.345273,+0,+0,+0,-34917.9243396
2010-08-16 09:09:30 UTC,-61432.3156907,+0,-52658.6384789,-57042.6467375,-17555.6821837,+0,-57049.3423896,+0,+0,-21811.1704586,-39259.0539482,-26174.612298,+0,-26173.429761,+0,-26174.6236181,+0,+0,+0,-34898.2963795
2010-08-16 09:10:00 UTC,-61460.5057007,+0,-52682.8026623,-57068.8221777,-17563.738516,+0,-57075.5217271,+0,+0,-21818.6924538,-39272.5930866,+0,+0,-26182.4561806,+0,-26183.6506075,+0,+0,+0,+0
2010-08-16 09:10:30 UTC,-61456.9257522,+0,-52679.733968,-57065.4980663,+0,+0,-57072.1971216,+0,+0,-21807.2675553,-39252.0289573,+0,-34889.0189202,-26168.7462637,+0,-26169.939825,+0,+0,+0,+0
2010-08-16 09:11:00 UTC,-61367.1632264,+0,-52602.7904629,-56982.1503276,+0,+0,-56988.7119544,+0,+0,-21788.9682841,-39219.0913713,+0,-34859.7429838,-26146.7870763,+0,-26147.9792505,+0,+0,+0,+0
2010-08-16 09:11:30 UTC,+0,+0,-52605.4668113,-56985.0494364,+0,+0,-56991.6114824,+0,+0,+0,-39264.2694152,+0,-34899.8986146,-26176.9068651,+0,-26178.0731015,+0,+0,+0,+0
2010-08-16 09:12:00 UTC,+0,+0,-52602.3652248,-56981.6896954,+0,+0,-56988.2512559,+0,+0,+0,-39181.7967901,+0,-34826.5944173,+0,+0,+0,+0,-34829.929015,+0,+0
2010-08-16 09:12:30 UTC,+0,+0,-52564.7056839,-56940.8956418,+0,+0,-56947.4512991,+0,+0,+0,+0,+0,-34829.8197984,+0,+0,+0,+0,-34833.1548142,+0,+0
2010-08-16 09:13:00 UTC,+0,+0,-52470.5049614,-56838.8543219,+0,+0,-56845.3952103,+0,+0,+0,+0,+0,-34829.2401377,+0,+0,+0,+0,-34832.5750786,-47892.5603667,+0
2010-08-16 09:13:30 UTC,+0,+0,-52408.4887449,-56771.81986,+0,+0,-56778.3510432,-21839.4267158,-34943.3302181,+0,+0,+0,-34882.9777097,+0,+0,+0,+0,-34886.3196123,-47966.454561,+0
2010-08-16 09:14:00 UTC,+0,+0,-52277.4762022,-56629.9020682,+0,+0,-56636.412693,-21784.8302111,-34855.9747179,+0,+0,-26197.9457096,-34926.3691691,+0,+0,+0,-52390.0647952,-34929.7166898,-48026.1218787,+0
2010-08-16 09:14:30 UTC,+0,-43528.2052016,-52231.32717,-56579.9116756,-17413.2605544,+0,+0,-21765.5986474,-34825.2038304,+0,+0,-26191.3546523,+0,+0,+0,+0,-52376.884552,-34920.9288865,-48014.0393909,+0
2010-08-16 09:15:00 UTC,+0,-43517.5583217,+0,+0,-17409.0012109,+0,+0,-21760.2747822,-34816.6855393,+0,+0,-26232.8869872,+0,+0,-56824.5107434,+0,-52459.9374303,-34976.3036123,-48090.174966,+0
2010-08-16 09:15:30 UTC,+0,-43435.9387184,+0,+0,-17376.3488881,-43434.6999419,+0,-21719.46175,-34751.3838927,+0,+0,-26227.0683112,+0,+0,-56811.9069048,+0,-52448.3015245,-34968.5455921,-48079.5082524,+0
2010-08-16 09:16:00 UTC,+0,-43488.0034496,+0,+0,-17397.1776754,-43486.7623095,+0,-21745.4961962,-34793.0395295,-21849.4425678,+0,-26220.5925179,+0,+0,-56797.8801635,+0,-52435.3517762,-34959.861265,-48067.637062,-34959.6007175
2010-08-16 09:16:30 UTC,+0,-43443.7772372,+0,+0,-17379.4847319,-43442.5381045,+0,-21723.3813229,-34757.6005422,-21848.8110777,+0,-26219.8346801,+0,-26218.6494395,-56796.2386672,+0,-52433.836316,-34958.8508488,-48066.2478213,-34958.5903097
2010-08-16 09:17:00 UTC,+0,-43588.6309445,+0,+0,-17437.4342665,-43587.3852428,+0,-21795.7736075,-34873.4938582,-21849.3481636,+0,-26220.4792253,+0,-26219.2463491,-56797.6347691,-26220.4628243,-52435.1252233,-34959.7102133,-48067.4293782,-34959.4496671
2010-08-16 09:17:30 UTC,+0,-43587.7322391,+0,+0,+0,-43586.4865781,+0,+0,-34872.7748295,-21846.8133917,+0,+0,+0,-26216.2046136,-56791.0458782,-26217.4208924,-52429.0422366,-34955.6544506,+0,-34955.3939379
2010-08-16 09:18:00 UTC,+0,-43605.920555,+0,+0,+0,-43604.6740704,+0,+0,-34887.3267812,-21841.1366078,+0,+0,+0,-26209.3924522,-56776.2896329,-26210.6082913,-52415.4189977,+0,+0,-34946.3108728
2010-08-16 09:18:30 UTC,+0,-43593.9491411,+0,+0,+0,-43592.7031985,+0,+0,+0,-21797.4807953,-39234.4089828,+0,+0,-26157.0053169,-56662.8106337,-26158.2177709,-52310.6530703,+0,+0,-34876.4066508
2010-08-16 09:19:00 UTC,+0,-43599.371318,+0,+0,+0,-43598.1251299,+0,+0,+0,-21800.1438382,-39239.2022986,+0,+0,-26160.2009782,-56669.7329522,-26161.4136388,-52317.0438839,+0,+0,-34880.6676058
2010-08-16 09:19:30 UTC,-61051.0332532,-43611.8632192,+0,+0,+0,-43610.7038823,+0,+0,+0,-21816.6856977,-39268.9766429,+0,+0,-26180.0512703,-56712.7318916,-26181.2652138,-52356.7413066,+0,+0,-34907.1351166
2010-08-16 09:20:00 UTC,-61101.6164236,-43647.9982661,+0,+0,+0,-43646.8374373,+0,+0,+0,-21778.5024765,-39200.2491596,+0,-34843.0665399,+0,-56613.4783581,-26135.4422461,-52265.1085932,+0,+0,-34846.0407258
2010-08-16 09:20:30 UTC,-61183.8262699,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39220.1281513,+0,-34860.7356004,+0,-56642.1865629,-26148.6963406,+0,+0,+0,-34863.7119575
2010-08-16 09:21:00 UTC,-61263.7483406,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39196.631729,+0,-34839.8511753,+0,-56608.2539531,+0,+0,+0,+0,+0
2010-08-16 09:21:30 UTC,-61266.3989065,+0,+0,+0,-17508.3125578,+0,-56895.2880902,+0,+0,+0,-39176.5762967,-26119.6754428,-34822.0252204,+0,-56579.2906869,+0,+0,+0,+0,+0
2010-08-16 09:22:00 UTC,-61249.1044743,+0,+0,+0,-17503.3700101,+0,-56879.2271781,-21878.1880821,+0,+0,-39155.5827765,-26105.678374,-34803.365461,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:22:30 UTC,-61303.0251674,+0,+0,+0,-17518.7799163,+0,-56929.301993,-21897.4492597,+0,+0,-39146.9902345,-26099.9494442,-34795.7281155,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:23:00 UTC,-61264.3044357,+0,-52514.6289485,-56886.6140184,-17507.7139823,+0,-56893.3430068,-21883.6177075,+0,+0,-39143.1531607,-26097.391141,-34792.3175931,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:23:30 UTC,-61193.6913779,+0,-52454.1001497,-56821.0473166,-17487.5335923,+0,-56827.766405,-21858.3937986,+0,+0,-39240.0070111,-26161.9667794,-34878.4046122,+0,+0,+0,+0,+0,-47960.1663538,+0
