# file...... Output/Aggregator_1_line.csv
# date...... Fri Feb  9 15:44:51 2018
# user...... admsuser
# host...... (null)
# target.... overhead_line 82
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,power_out_real, power_out
2010-08-16 00:25:30 UTC,+207961.75241,+207962+68992.5j
2010-08-16 00:26:00 UTC,+228324.746859,+228325+76981.7j
2010-08-16 00:26:30 UTC,+232176.135256,+232176+78498.8j
2010-08-16 00:27:00 UTC,+221055.447025,+221055+74129.6j
2010-08-16 00:27:30 UTC,+223341.062078,+223341+75029.1j
2010-08-16 00:28:00 UTC,+220293.337182,+220293+73839.3j
2010-08-16 00:28:30 UTC,+206193.506364,+206194+68306j
2010-08-16 00:29:00 UTC,+181725.333624,+181725+58693.9j
2010-08-16 00:29:30 UTC,+194536.14866,+194536+63744.3j
2010-08-16 00:30:00 UTC,+223082.715511,+223083+74915.7j
2010-08-16 00:30:30 UTC,+229608.913332,+229609+77486.6j
2010-08-16 00:31:00 UTC,+236908.481192,+236908+80345.3j
2010-08-16 00:31:30 UTC,+234246.231891,+234246+79302.1j
2010-08-16 00:32:00 UTC,+218430.525271,+218431+73066.5j
2010-08-16 00:32:30 UTC,+208096.873264,+208097+69010.9j
2010-08-16 00:33:00 UTC,+217760.755663,+217761+72829.7j
2010-08-16 00:33:30 UTC,+195924.278132,+195924+64263.9j
2010-08-16 00:34:00 UTC,+193387.406305,+193387+63259.9j
2010-08-16 00:34:30 UTC,+180342.119455,+180342+58154.4j
2010-08-16 00:35:00 UTC,+182538.061993,+182538+59000.7j
2010-08-16 00:35:30 UTC,+193466.892259,+193467+63293j
2010-08-16 00:36:00 UTC,+206993.935497,+206994+68637.4j
2010-08-16 00:36:30 UTC,+190463.479913,+190463+62161.8j
2010-08-16 00:37:00 UTC,+187342.940279,+187343+60925.8j
2010-08-16 00:37:30 UTC,+189331.845293,+189332+61702.2j
2010-08-16 00:38:00 UTC,+178649.424917,+178649+57500.8j
2010-08-16 00:38:30 UTC,+173266.774262,+173267+55407.7j
2010-08-16 00:39:00 UTC,+167963.218942,+167963+53288.5j
2010-08-16 00:39:30 UTC,+161535.60401,+161536+50749j
2010-08-16 00:40:00 UTC,+148766.800527,+148767+45715.9j
2010-08-16 00:40:30 UTC,+167173.785723,+167174+52912.8j
2010-08-16 00:41:00 UTC,+158336.960048,+158337+49452.9j
2010-08-16 00:41:30 UTC,+167205.982848,+167206+52940.1j
2010-08-16 00:42:00 UTC,+179501.693245,+179502+57762.5j
2010-08-16 00:42:30 UTC,+175673.217007,+175673+56270.4j
2010-08-16 00:43:00 UTC,+175732.19496,+175732+56310.6j
2010-08-16 00:43:30 UTC,+175708.539149,+175709+56302.5j
2010-08-16 00:44:00 UTC,+170351.050614,+170351+54208.3j
2010-08-16 00:44:30 UTC,+181194.68762,+181195+58460.7j
2010-08-16 00:45:00 UTC,+219123.539809,+219124+73344.4j
2010-08-16 00:45:30 UTC,+222562.888695,+222563+74666j
2010-08-16 00:46:00 UTC,+215729.898544,+215730+71993.8j
2010-08-16 00:46:30 UTC,+219605.137573,+219605+73513.6j
2010-08-16 00:47:00 UTC,+237764.021718,+237764+80650.7j
2010-08-16 00:47:30 UTC,+214330.609237,+214331+71468.1j
2010-08-16 00:48:00 UTC,+205535.506319,+205536+68026.1j
2010-08-16 00:48:30 UTC,+207122.305595,+207122+68653.8j
2010-08-16 00:49:00 UTC,+194809.961627,+194810+63816.8j
2010-08-16 00:49:30 UTC,+179097.522236,+179098+57648.9j
2010-08-16 00:50:00 UTC,+187821.229675,+187821+61039.8j
2010-08-16 00:50:30 UTC,+218991.061263,+218991+73244.5j
2010-08-16 00:51:00 UTC,+218488.04142,+218488+73026.2j
2010-08-16 00:51:30 UTC,+215040.124846,+215040+71674.4j
2010-08-16 00:52:00 UTC,+223490.485376,+223490+74981.7j
2010-08-16 00:52:30 UTC,+221656.643433,+221657+74274.2j
2010-08-16 00:53:00 UTC,+213530.061029,+213530+71094.2j
2010-08-16 00:53:30 UTC,+206244.716748,+206245+68241j
2010-08-16 00:54:00 UTC,+185885.546887,+185886+60258.1j
2010-08-16 00:54:30 UTC,+180561.537316,+180562+58168.2j
2010-08-16 00:55:00 UTC,+184358.922855,+184359+59644.1j
2010-08-16 00:55:30 UTC,+163468.772996,+163469+51449j
2010-08-16 00:56:00 UTC,+150720.209104,+150720+46465j
2010-08-16 00:56:30 UTC,+131446.583408,+131447+38911.5j
2010-08-16 00:57:00 UTC,+126061.769299,+126062+36812.9j
2010-08-16 00:57:30 UTC,+119532.474653,+119532+34251.3j
2010-08-16 00:58:00 UTC,+111013.668304,+111014+30924j
2010-08-16 00:58:30 UTC,+122164.939153,+122165+35304j
2010-08-16 00:59:00 UTC,+125680.850686,+125681+36677.2j
2010-08-16 00:59:30 UTC,+131155.770811,+131156+38822.5j
2010-08-16 01:00:00 UTC,+152045.659664,+152046+47010.3j
2010-08-16 01:00:30 UTC,+197550.054127,+197550+64900.8j
2010-08-16 01:01:00 UTC,+214445.535472,+214446+71542.2j
2010-08-16 01:01:30 UTC,+213750.178845,+213750+71296.9j
2010-08-16 01:02:00 UTC,+219381.51715,+219382+73577.9j
2010-08-16 01:02:30 UTC,+222260.278946,+222260+74758j
2010-08-16 01:03:00 UTC,+239554.036339,+239554+81535.1j
2010-08-16 01:03:30 UTC,+229296.346246,+229296+77518.1j
2010-08-16 01:04:00 UTC,+219445.188756,+219445+73734.9j
2010-08-16 01:04:30 UTC,+225812.442726,+225812+76284.4j
2010-08-16 01:05:00 UTC,+264442.163297,+264442+91411.8j
2010-08-16 01:05:30 UTC,+256835.946056,+256836+88438.3j
2010-08-16 01:06:00 UTC,+258326.083102,+258326+89036.5j
2010-08-16 01:06:30 UTC,+260691.666383,+260692+90005.6j
2010-08-16 01:07:00 UTC,+253824.165576,+253824+87320.7j
2010-08-16 01:07:30 UTC,+260359.172215,+260359+89898.5j
2010-08-16 01:08:00 UTC,+240122.754587,+240123+81987.8j
2010-08-16 01:08:30 UTC,+215234.517004,+215235+72287j
2010-08-16 01:09:00 UTC,+197502.660922,+197503+65373.1j
2010-08-16 01:09:30 UTC,+169277.384955,+169277+54324.9j
2010-08-16 01:10:00 UTC,+137152.857376,+137153+41764.6j
2010-08-16 01:10:30 UTC,+114171.168158,+114171+32798j
2010-08-16 01:11:00 UTC,+99326.6886794,+99326.7+27004.2j
2010-08-16 01:11:30 UTC,+94566.3284008,+94566.3+25154.9j
2010-08-16 01:12:00 UTC,+84780.0543379,+84780.1+21393.8j
2010-08-16 01:12:30 UTC,+84636.6922053,+84636.7+21357.6j
2010-08-16 01:13:00 UTC,+84550.6117886,+84550.6+21336j
2010-08-16 01:13:30 UTC,+84471.5444443,+84471.5+21316j
2010-08-16 01:14:00 UTC,+84230.1608688,+84230.2+21255.2j
2010-08-16 01:14:30 UTC,+83742.4270631,+83742.4+21132.3j
2010-08-16 01:15:00 UTC,+142825.336874,+142825+44343.2j
2010-08-16 01:15:30 UTC,+170180.672807,+170181+55084.9j
2010-08-16 01:16:00 UTC,+181739.553912,+181740+59613.2j
2010-08-16 01:16:30 UTC,+199148.227683,+199148+66463.3j
2010-08-16 01:17:00 UTC,+212641.713455,+212642+71759j
2010-08-16 01:17:30 UTC,+222853.957971,+222854+75770.2j
2010-08-16 01:18:00 UTC,+223882.822495,+223883+76262.6j
2010-08-16 01:18:30 UTC,+229049.960569,+229050+78332.1j
2010-08-16 01:19:00 UTC,+222735.147175,+222735+75901.6j
2010-08-16 01:19:30 UTC,+209902.319306,+209902+70992.4j
2010-08-16 01:20:00 UTC,+243877.439769,+243877+84326.4j
2010-08-16 01:20:30 UTC,+298270.368041,+298270+105688j
2010-08-16 01:21:00 UTC,+274198.862909,+274199+96262.7j
2010-08-16 01:21:30 UTC,+261897.823501,+261898+91444.5j
2010-08-16 01:22:00 UTC,+255744.228635,+255744+89032.7j
2010-08-16 01:22:30 UTC,+252266.448573,+252266+87666.1j
2010-08-16 01:23:00 UTC,+223479.312579,+223479+76364.7j
2010-08-16 01:23:30 UTC,+209297.409443,+209297+70821.8j
2010-08-16 01:24:00 UTC,+180483.180822,+180483+59507.1j
2010-08-16 01:24:30 UTC,+154002.123842,+154002+49101j
2010-08-16 01:25:00 UTC,+146653.414053,+146653+46215.6j
2010-08-16 01:25:30 UTC,+134087.616135,+134088+41260.1j
2010-08-16 01:26:00 UTC,+134066.317089,+134066+41248j
2010-08-16 01:26:30 UTC,+120658.407607,+120658+35987.7j
2010-08-16 01:27:00 UTC,+103765.661783,+103766+29356.3j
2010-08-16 01:27:30 UTC,+109930.297644,+109930+31789j
2010-08-16 01:28:00 UTC,+121074.997935,+121075+36149j
2010-08-16 01:28:30 UTC,+117280.882599,+117281+34656.1j
2010-08-16 01:29:00 UTC,+131465.961601,+131466+40223.7j
2010-08-16 01:29:30 UTC,+138739.35643,+138739+43096.8j
2010-08-16 01:30:00 UTC,+125719.349329,+125719+37988.3j
2010-08-16 01:30:30 UTC,+120634.711417,+120635+35998.7j
2010-08-16 01:31:00 UTC,+114543.676123,+114544+33605.4j
2010-08-16 01:31:30 UTC,+111879.340765,+111879+32566.1j
2010-08-16 01:32:00 UTC,+121800.575815,+121801+36460.4j
2010-08-16 01:32:30 UTC,+119106.440868,+119106+35403.6j
2010-08-16 01:33:00 UTC,+120629.060419,+120629+36006.3j
2010-08-16 01:33:30 UTC,+121819.399095,+121819+36479j
2010-08-16 01:34:00 UTC,+125321.654048,+125322+37866.2j
2010-08-16 01:34:30 UTC,+122271.614107,+122272+36642.9j
2010-08-16 01:35:00 UTC,+185525.021532,+185525+61586.8j
2010-08-16 01:35:30 UTC,+193383.271047,+193383+64673.1j
2010-08-16 01:36:00 UTC,+184146.998619,+184147+61031.8j
2010-08-16 01:36:30 UTC,+196681.936288,+196682+65970j
2010-08-16 01:37:00 UTC,+195571.025937,+195571+65537.4j
2010-08-16 01:37:30 UTC,+193002.660356,+193003+64540.8j
2010-08-16 01:38:00 UTC,+203695.879475,+203696+68762j
2010-08-16 01:38:30 UTC,+191187.561853,+191188+63849.5j
2010-08-16 01:39:00 UTC,+171440.159951,+171440+56079.9j
2010-08-16 01:39:30 UTC,+167184.330804,+167184+54383.3j
2010-08-16 01:40:00 UTC,+173870.769797,+173871+57005.5j
2010-08-16 01:40:30 UTC,+194345.275685,+194345+65093.9j
2010-08-16 01:41:00 UTC,+199311.427735,+199311+67054.3j
2010-08-16 01:41:30 UTC,+179912.39497,+179912+59407.9j
2010-08-16 01:42:00 UTC,+180740.366416,+180740+59756.7j
2010-08-16 01:42:30 UTC,+173142.307658,+173142+56759.1j
2010-08-16 01:43:00 UTC,+162098.943726,+162099+52398.8j
2010-08-16 01:43:30 UTC,+150292.85515,+150293+47748.3j
2010-08-16 01:44:00 UTC,+139965.670735,+139966+43662.3j
2010-08-16 01:44:30 UTC,+135003.033692,+135003+41709.3j
2010-08-16 01:45:00 UTC,+138296.468788,+138296+43006.8j
2010-08-16 01:45:30 UTC,+129029.220683,+129029+39340.8j
2010-08-16 01:46:00 UTC,+130121.480286,+130121+39773.3j
2010-08-16 01:46:30 UTC,+124034.429136,+124034+37381.3j
2010-08-16 01:47:00 UTC,+115354.900362,+115355+33962.2j
2010-08-16 01:47:30 UTC,+117682.678923,+117683+34877.9j
2010-08-16 01:48:00 UTC,+113586.034964,+113586+33260.1j
2010-08-16 01:48:30 UTC,+107928.009065,+107928+31018.2j
2010-08-16 01:49:00 UTC,+104194.145525,+104194+29541.5j
2010-08-16 01:49:30 UTC,+106737.124892,+106737+30558.3j
2010-08-16 01:50:00 UTC,+107126.990464,+107127+30715.2j
2010-08-16 01:50:30 UTC,+101969.283431,+101969+28691j
2010-08-16 01:51:00 UTC,+101962.958067,+101963+28689.3j
2010-08-16 01:51:30 UTC,+94035.7616139,+94035.8+25564.7j
2010-08-16 01:52:00 UTC,+94054.6555975,+94054.7+25569.6j
2010-08-16 01:52:30 UTC,+86499.2675449,+86499.3+22580.6j
2010-08-16 01:53:00 UTC,+86540.4835729,+86540.5+22592.8j
2010-08-16 01:53:30 UTC,+81323.5470093,+81323.5+20522.2j
2010-08-16 01:54:00 UTC,+81209.9587968,+81210+20493.5j
2010-08-16 01:54:30 UTC,+81237.189422,+81237.2+20500.4j
2010-08-16 01:55:00 UTC,+241895.290166,+241895+84007.9j
2010-08-16 01:55:30 UTC,+246913.011894,+246913+85958j
2010-08-16 01:56:00 UTC,+257059.815228,+257060+89966.6j
2010-08-16 01:56:30 UTC,+270516.631069,+270517+95272.6j
2010-08-16 01:57:00 UTC,+277677.271912,+277677+98102.3j
2010-08-16 01:57:30 UTC,+271321.98181,+271322+95620.1j
2010-08-16 01:58:00 UTC,+254896.765203,+254897+89145.8j
2010-08-16 01:58:30 UTC,+223308.462394,+223308+76664.7j
2010-08-16 01:59:00 UTC,+192938.856216,+192939+64668j
2010-08-16 01:59:30 UTC,+153429.907794,+153430+49042.7j
2010-08-16 02:00:00 UTC,+201884.435968,+201884+68190.7j
2010-08-16 02:00:30 UTC,+189116.222448,+189116+63146.8j
2010-08-16 02:01:00 UTC,+180042.490852,+180042+59573.2j
2010-08-16 02:01:30 UTC,+180234.920838,+180235+59670.2j
2010-08-16 02:02:00 UTC,+178898.235232,+178898+59192.5j
2010-08-16 02:02:30 UTC,+165286.161677,+165286+53837.3j
2010-08-16 02:03:00 UTC,+148755.307596,+148755+47300.4j
2010-08-16 02:03:30 UTC,+119028.408562,+119028+35579j
2010-08-16 02:04:00 UTC,+108725.912533,+108726+31523.8j
2010-08-16 02:04:30 UTC,+104511.528187,+104512+29889.6j
2010-08-16 02:05:00 UTC,+109375.196823,+109375+31836.8j
2010-08-16 02:05:30 UTC,+100177.814536,+100178+28213.8j
2010-08-16 02:06:00 UTC,+98259.8165411,+98259.8+27464.9j
2010-08-16 02:06:30 UTC,+88711.0852468,+88711.1+23719.8j
2010-08-16 02:07:00 UTC,+79369.4553931,+79369.5+20029.4j
2010-08-16 02:07:30 UTC,+79368.7335011,+79368.7+20029.2j
2010-08-16 02:08:00 UTC,+79327.8531956,+79327.9+20019j
2010-08-16 02:08:30 UTC,+79303.5766883,+79303.6+20013j
2010-08-16 02:09:00 UTC,+79182.4901513,+79182.5+19982.5j
2010-08-16 02:09:30 UTC,+79200.9069625,+79200.9+19987.2j
2010-08-16 02:10:00 UTC,+110119.514957,+110120+32264.1j
2010-08-16 02:10:30 UTC,+109725.142274,+109725+32132.6j
2010-08-16 02:11:00 UTC,+112215.302699,+112215+33129.9j
2010-08-16 02:11:30 UTC,+120734.962899,+120735+36517.6j
2010-08-16 02:12:00 UTC,+124934.380111,+124934+38233.1j
2010-08-16 02:12:30 UTC,+123037.604923,+123038+37496.9j
2010-08-16 02:13:00 UTC,+134231.217079,+134231+41934.2j
2010-08-16 02:13:30 UTC,+123015.575556,+123016+37505j
2010-08-16 02:14:00 UTC,+118826.300328,+118826+35873.2j
2010-08-16 02:14:30 UTC,+110353.962367,+110354+32552.5j
2010-08-16 02:15:00 UTC,+157834.566058,+157835+51334.4j
2010-08-16 02:15:30 UTC,+198286.974761,+198287+67344j
2010-08-16 02:16:00 UTC,+194929.358877,+194929+66021j
2010-08-16 02:16:30 UTC,+202699.068045,+202699+69124.6j
2010-08-16 02:17:00 UTC,+195962.432155,+195962+66454.7j
2010-08-16 02:17:30 UTC,+188868.165598,+188868+63666.2j
2010-08-16 02:18:00 UTC,+163525.643939,+163526+53667.1j
2010-08-16 02:18:30 UTC,+135740.268818,+135740+42698.9j
2010-08-16 02:19:00 UTC,+105714.988764,+105715+30817.9j
2010-08-16 02:19:30 UTC,+96516.5273068,+96516.5+27211.6j
2010-08-16 02:20:00 UTC,+165631.162297,+165631+54620.3j
2010-08-16 02:20:30 UTC,+204725.319914,+204725+70066.8j
2010-08-16 02:21:00 UTC,+208451.835507,+208452+71546j
2010-08-16 02:21:30 UTC,+210365.270308,+210365+72308.2j
2010-08-16 02:22:00 UTC,+230202.631477,+230203+80179.6j
2010-08-16 02:22:30 UTC,+226550.88869,+226551+78759j
2010-08-16 02:23:00 UTC,+217275.130455,+217275+75096.3j
2010-08-16 02:23:30 UTC,+181437.724435,+181438+60896.1j
2010-08-16 02:24:00 UTC,+147760.068848,+147760+47559.2j
2010-08-16 02:24:30 UTC,+121154.302995,+121154+37003.7j
2010-08-16 02:25:00 UTC,+112384.005637,+112384+33521.3j
2010-08-16 02:25:30 UTC,+104014.183599,+104014+30208.5j
2010-08-16 02:26:00 UTC,+94635.3193876,+94635.3+26504.6j
2010-08-16 02:26:30 UTC,+94622.7117731,+94622.7+26499.8j
2010-08-16 02:27:00 UTC,+90533.7232607,+90533.7+24882.9j
2010-08-16 02:27:30 UTC,+94661.9845114,+94662+26518.7j
2010-08-16 02:28:00 UTC,+90971.9028074,+90971.9+25055.5j
2010-08-16 02:28:30 UTC,+90291.2323346,+90291.2+24777.7j
2010-08-16 02:29:00 UTC,+90375.2173745,+90375.2+24806.5j
2010-08-16 02:29:30 UTC,+97181.0727324,+97181.1+27499.2j
2010-08-16 02:30:00 UTC,+101050.081399,+101050+29039.7j
2010-08-16 02:30:30 UTC,+97996.6672658,+97996.7+27831.4j
2010-08-16 02:31:00 UTC,+97998.777916,+97998.8+27832.9j
2010-08-16 02:31:30 UTC,+98021.5575773,+98021.6+27841.5j
2010-08-16 02:32:00 UTC,+112976.453556,+112976+33752.4j
2010-08-16 02:32:30 UTC,+109638.943011,+109639+32425j
2010-08-16 02:33:00 UTC,+109664.023465,+109664+32425.3j
2010-08-16 02:33:30 UTC,+113470.462605,+113470+33933.1j
2010-08-16 02:34:00 UTC,+118046.037556,+118046+35739.3j
2010-08-16 02:34:30 UTC,+127459.583411,+127460+39469.8j
2010-08-16 02:35:00 UTC,+155586.973458,+155587+50590.4j
2010-08-16 02:35:30 UTC,+217076.124646,+217076+74941.7j
2010-08-16 02:36:00 UTC,+227985.132256,+227985+79267.1j
2010-08-16 02:36:30 UTC,+225834.62807,+225835+78430.3j
2010-08-16 02:37:00 UTC,+209754.15668,+209754+72050.9j
2010-08-16 02:37:30 UTC,+191407.376263,+191407+64779.5j
2010-08-16 02:38:00 UTC,+166382.700072,+166383+54877j
2010-08-16 02:38:30 UTC,+123319.503642,+123320+37829.5j
2010-08-16 02:39:00 UTC,+117370.247996,+117370+35473.6j
2010-08-16 02:39:30 UTC,+99006.118653,+99006.1+28213.2j
2010-08-16 02:40:00 UTC,+198436.489591,+198436+67491.5j
2010-08-16 02:40:30 UTC,+205577.837974,+205578+70326.6j
2010-08-16 02:41:00 UTC,+213911.154551,+213911+73629.8j
2010-08-16 02:41:30 UTC,+217316.867202,+217317+74976.7j
2010-08-16 02:42:00 UTC,+227874.619659,+227875+79163.3j
2010-08-16 02:42:30 UTC,+226767.67639,+226768+78721j
2010-08-16 02:43:00 UTC,+215250.526347,+215251+74167.9j
2010-08-16 02:43:30 UTC,+178202.589122,+178203+59507.6j
2010-08-16 02:44:00 UTC,+153777.82584,+153778+49850.7j
2010-08-16 02:44:30 UTC,+119554.146643,+119554+36329.8j
2010-08-16 02:45:00 UTC,+124451.485877,+124451+38268.7j
2010-08-16 02:45:30 UTC,+128594.81524,+128595+39894.5j
2010-08-16 02:46:00 UTC,+131974.730037,+131975+41232.7j
2010-08-16 02:46:30 UTC,+135375.96581,+135376+42578.9j
2010-08-16 02:47:00 UTC,+128246.619009,+128247+39758.7j
2010-08-16 02:47:30 UTC,+128658.720437,+128659+39935.7j
2010-08-16 02:48:00 UTC,+140678.965059,+140679+44677.8j
2010-08-16 02:48:30 UTC,+145554.892888,+145555+46603.5j
2010-08-16 02:49:00 UTC,+137668.139674,+137668+43489.8j
2010-08-16 02:49:30 UTC,+145251.243603,+145251+46493.9j
2010-08-16 02:50:00 UTC,+141650.906755,+141651+45062.1j
2010-08-16 02:50:30 UTC,+125857.052987,+125857+38824.3j
2010-08-16 02:51:00 UTC,+112741.074912,+112741+33643.2j
2010-08-16 02:51:30 UTC,+101110.240778,+101110+29050.4j
2010-08-16 02:52:00 UTC,+96275.6353782,+96275.6+27140.5j
2010-08-16 02:52:30 UTC,+95561.2860176,+95561.3+26852j
2010-08-16 02:53:00 UTC,+84306.3419646,+84306.3+22398j
2010-08-16 02:53:30 UTC,+88138.1212749,+88138.1+23904.1j
2010-08-16 02:54:00 UTC,+93092.0108212,+93092+25849.7j
2010-08-16 02:54:30 UTC,+98342.0322779,+98342+27922j
2010-08-16 02:55:00 UTC,+119323.418176,+119323+36210.8j
2010-08-16 02:55:30 UTC,+122639.464758,+122639+37523j
2010-08-16 02:56:00 UTC,+128239.066748,+128239+39734.4j
2010-08-16 02:56:30 UTC,+136461.574414,+136462+42983.2j
2010-08-16 02:57:00 UTC,+141356.553249,+141357+44907.1j
2010-08-16 02:57:30 UTC,+154195.003105,+154195+49994j
2010-08-16 02:58:00 UTC,+140709.53826,+140710+44673.3j
2010-08-16 02:58:30 UTC,+135560.539813,+135561+42653.9j
2010-08-16 02:59:00 UTC,+129928.146944,+129928+40421.3j
2010-08-16 02:59:30 UTC,+132592.06075,+132592+41488.5j
2010-08-16 03:00:00 UTC,+165127.663822,+165128+54334.3j
2010-08-16 03:00:30 UTC,+159513.544419,+159514+52098.3j
2010-08-16 03:01:00 UTC,+157641.874113,+157642+51360.2j
2010-08-16 03:01:30 UTC,+173760.679388,+173761+57734j
2010-08-16 03:02:00 UTC,+187254.820012,+187255+63078.6j
2010-08-16 03:02:30 UTC,+183092.928738,+183093+61436.5j
2010-08-16 03:03:00 UTC,+161658.381738,+161658+52963.4j
2010-08-16 03:03:30 UTC,+140928.042931,+140928+44783.9j
2010-08-16 03:04:00 UTC,+137128.066318,+137128+43298.1j
2010-08-16 03:04:30 UTC,+120599.091457,+120599+36769.2j
2010-08-16 03:05:00 UTC,+210355.237728,+210355+72175.6j
2010-08-16 03:05:30 UTC,+226900.059291,+226900+78728.3j
2010-08-16 03:06:00 UTC,+227000.898,+227001+78791.3j
2010-08-16 03:06:30 UTC,+211893.604252,+211894+72825.8j
2010-08-16 03:07:00 UTC,+207779.653941,+207780+71205.1j
2010-08-16 03:07:30 UTC,+207403.816465,+207404+71052.7j
2010-08-16 03:08:00 UTC,+196135.955648,+196136+66606.9j
2010-08-16 03:08:30 UTC,+171282.43782,+171282+56796.9j
2010-08-16 03:09:00 UTC,+148246.844671,+148247+47695.7j
2010-08-16 03:09:30 UTC,+122245.663581,+122246+37443j
2010-08-16 03:10:00 UTC,+129263.616994,+129264+40211.7j
2010-08-16 03:10:30 UTC,+134691.38241,+134691+42354.1j
2010-08-16 03:11:00 UTC,+140300.26249,+140300+44564.1j
2010-08-16 03:11:30 UTC,+159026.223264,+159026+51948j
2010-08-16 03:12:00 UTC,+169567.494316,+169567+56137.6j
2010-08-16 03:12:30 UTC,+160197.318418,+160197+52455.8j
2010-08-16 03:13:00 UTC,+164717.268362,+164717+54249.7j
2010-08-16 03:13:30 UTC,+152016.032415,+152016+49246.7j
2010-08-16 03:14:00 UTC,+145680.547945,+145681+46775.9j
2010-08-16 03:14:30 UTC,+126389.830774,+126390+39146.6j
2010-08-16 03:15:00 UTC,+117160.657667,+117161+35497.3j
2010-08-16 03:15:30 UTC,+98287.4999676,+98287.5+28056.9j
2010-08-16 03:16:00 UTC,+83975.7517748,+83975.8+22419.7j
2010-08-16 03:16:30 UTC,+83937.5762964,+83937.6+22408.5j
2010-08-16 03:17:00 UTC,+75299.4612557,+75299.5+19003.4j
2010-08-16 03:17:30 UTC,+75318.7430051,+75318.7+19008.3j
2010-08-16 03:18:00 UTC,+75287.4105649,+75287.4+19000.5j
2010-08-16 03:18:30 UTC,+75326.3027568,+75326.3+19010.3j
2010-08-16 03:19:00 UTC,+75332.0603771,+75332.1+19011.8j
2010-08-16 03:19:30 UTC,+75335.6481536,+75335.6+19012.8j
2010-08-16 03:20:00 UTC,+107632.501213,+107633+31786.4j
2010-08-16 03:20:30 UTC,+112066.148817,+112066+33533.6j
2010-08-16 03:21:00 UTC,+115426.417314,+115426+34856.6j
