# file...... Output/houses_noController.csv
# date...... Fri Feb  9 15:44:51 2018
# user...... admsuser
# host...... (null)
# group..... class=house AND groupid=noController
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 01:29:30 UTC,+241.620043521
2010-08-16 01:30:00 UTC,+236.72155259
2010-08-16 01:30:30 UTC,+247.941997814
2010-08-16 01:31:00 UTC,+243.054874327
2010-08-16 01:31:30 UTC,+253.145422681
2010-08-16 01:32:00 UTC,+264.354340422
2010-08-16 01:32:30 UTC,+255.357194463
2010-08-16 01:33:00 UTC,+258.700926651
2010-08-16 01:33:30 UTC,+261.282047555
2010-08-16 01:34:00 UTC,+271.349548853
2010-08-16 01:34:30 UTC,+263.481031677
2010-08-16 01:35:00 UTC,+258.592289142
2010-08-16 01:35:30 UTC,+253.340480209
2010-08-16 01:36:00 UTC,+243.238017524
2010-08-16 01:36:30 UTC,+248.817066826
2010-08-16 01:37:00 UTC,+241.706730957
2010-08-16 01:37:30 UTC,+224.545995344
2010-08-16 01:38:00 UTC,+222.297240834
2010-08-16 01:38:30 UTC,+214.080867082
2010-08-16 01:39:00 UTC,+219.652167974
2010-08-16 01:39:30 UTC,+214.056866237
2010-08-16 01:40:00 UTC,+210.330478644
2010-08-16 01:40:30 UTC,+214.043108703
2010-08-16 01:41:00 UTC,+208.827760096
2010-08-16 01:41:30 UTC,+219.971784149
2010-08-16 01:42:00 UTC,+210.667890735
2010-08-16 01:42:30 UTC,+207.687260893
2010-08-16 01:43:00 UTC,+203.967677984
2010-08-16 01:43:30 UTC,+204.334481358
2010-08-16 01:44:00 UTC,+205.810967857
2010-08-16 01:44:30 UTC,+200.233134687
2010-08-16 01:45:00 UTC,+200.60255522
2010-08-16 01:45:30 UTC,+198.371702029
2010-08-16 01:46:00 UTC,+208.377806375
2010-08-16 01:46:30 UTC,+204.292434486
2010-08-16 01:47:00 UTC,+209.472130305
2010-08-16 01:47:30 UTC,+212.053629085
2010-08-16 01:48:00 UTC,+215.375005095
2010-08-16 01:48:30 UTC,+215.365109551
2010-08-16 01:49:00 UTC,+213.506577092
2010-08-16 01:49:30 UTC,+214.243611838
2010-08-16 01:50:00 UTC,+206.104849684
2010-08-16 01:50:30 UTC,+200.919524607
2010-08-16 01:51:00 UTC,+190.560856059
2010-08-16 01:51:30 UTC,+196.473572913
2010-08-16 01:52:00 UTC,+188.335394381
2010-08-16 01:52:30 UTC,+198.308450617
2010-08-16 01:53:00 UTC,+205.317711176
2010-08-16 01:53:30 UTC,+206.050149881
2010-08-16 01:54:00 UTC,+203.08446082
2010-08-16 01:54:30 UTC,+201.235565455
2010-08-16 01:55:00 UTC,+206.387179459
2010-08-16 01:55:30 UTC,+200.85103366
2010-08-16 01:56:00 UTC,+200.846286689
2010-08-16 01:56:30 UTC,+203.42226029
2010-08-16 01:57:00 UTC,+194.575842923
2010-08-16 01:57:30 UTC,+194.937394024
2010-08-16 01:58:00 UTC,+197.510943099
2010-08-16 01:58:30 UTC,+204.135456826
2010-08-16 01:59:00 UTC,+205.602397458
2010-08-16 01:59:30 UTC,+205.232942364
2010-08-16 02:00:00 UTC,+204.065100056
2010-08-16 02:00:30 UTC,+202.113693192
2010-08-16 02:01:00 UTC,+196.008667258
2010-08-16 02:01:30 UTC,+197.784880769
2010-08-16 02:02:00 UTC,+190.98455339
2010-08-16 02:02:30 UTC,+187.533337985
2010-08-16 02:03:00 UTC,+187.206620034
