# file...... Output/Aggregator_3_line.csv
# date...... Sat Nov  4 16:54:57 2017
# user...... yingying
# host...... (null)
# target.... overhead_line 114
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,power_out_real, power_out
2010-08-16 00:00:00 UTC,+632372.36398,+632372+162176j
2010-08-16 00:00:30 UTC,+700208.285792,+700208+189373j
2010-08-16 00:01:00 UTC,+773276.00521,+773276+218876j
2010-08-16 00:01:30 UTC,+849650.050611,+849650+249883j
2010-08-16 00:02:00 UTC,+913798.558536,+913799+275676j
2010-08-16 00:02:30 UTC,+957918.817407,+957919+293680j
2010-08-16 00:03:00 UTC,+992221.605758,+992222+307525j
2010-08-16 00:03:30 UTC,+1013549.78414,+1.01355e+06+316211j
2010-08-16 00:04:00 UTC,+1008184.59046,+1.00818e+06+314635j
2010-08-16 00:04:30 UTC,+1015097.36108,+1.0151e+06+317876j
2010-08-16 00:05:00 UTC,+1009543.81618,+1.00954e+06+316132j
2010-08-16 00:05:30 UTC,+999574.479987,+999574+312769j
2010-08-16 00:06:00 UTC,+1007773.1098,+1.00777e+06+316372j
2010-08-16 00:06:30 UTC,+967907.384388,+967907+300795j
2010-08-16 00:07:00 UTC,+954900.925248,+954901+296050j
2010-08-16 00:07:30 UTC,+949052.401739,+949052+293956j
2010-08-16 00:08:00 UTC,+904480.411321,+904480+276822j
2010-08-16 00:08:30 UTC,+848455.675904,+848456+254733j
2010-08-16 00:09:00 UTC,+820964.486383,+820964+244109j
2010-08-16 00:09:30 UTC,+792215.21046,+792215+233174j
2010-08-16 00:10:00 UTC,+767597.636798,+767598+223734j
2010-08-16 00:10:30 UTC,+751203.454342,+751203+217992j
2010-08-16 00:11:00 UTC,+736966.9008,+736967+212787j
2010-08-16 00:11:30 UTC,+737010.815716,+737011+213096j
2010-08-16 00:12:00 UTC,+730665.260857,+730665+211133j
2010-08-16 00:12:30 UTC,+736773.53287,+736774+214445j
2010-08-16 00:13:00 UTC,+716192.838725,+716193+206546j
2010-08-16 00:13:30 UTC,+713641.173298,+713641+205853j
2010-08-16 00:14:00 UTC,+702375.095523,+702375+201720j
2010-08-16 00:14:30 UTC,+706400.378766,+706400+203821j
2010-08-16 00:15:00 UTC,+707694.82018,+707695+204991j
2010-08-16 00:15:30 UTC,+701200.241447,+701200+202890j
2010-08-16 00:16:00 UTC,+705050.935191,+705051+204502j
2010-08-16 00:16:30 UTC,+712349.540202,+712350+207937j
2010-08-16 00:17:00 UTC,+714074.812511,+714075+209296j
2010-08-16 00:17:30 UTC,+701049.379743,+701049+204563j
2010-08-16 00:18:00 UTC,+712787.119378,+712787+209781j
2010-08-16 00:18:30 UTC,+704531.978931,+704532+206849j
2010-08-16 00:19:00 UTC,+709124.957652,+709125+209214j
2010-08-16 00:19:30 UTC,+703951.291915,+703951+207752j
2010-08-16 00:20:00 UTC,+702849.423919,+702849+207667j
2010-08-16 00:20:30 UTC,+688690.176728,+688690+202049j
2010-08-16 00:21:00 UTC,+713093.57232,+713094+211902j
2010-08-16 00:21:30 UTC,+722988.090111,+722988+215844j
2010-08-16 00:22:00 UTC,+718503.249134,+718503+214181j
2010-08-16 00:22:30 UTC,+734681.960708,+734682+220675j
2010-08-16 00:23:00 UTC,+737379.415778,+737379+221708j
2010-08-16 00:23:30 UTC,+749566.794011,+749567+226596j
2010-08-16 00:24:00 UTC,+742659.818996,+742660+223770j
2010-08-16 00:24:30 UTC,+729800.904166,+729801+218680j
2010-08-16 00:25:00 UTC,+730655.221521,+730655+219130j
2010-08-16 00:25:30 UTC,+727555.625591,+727556+217869j
2010-08-16 00:26:00 UTC,+726574.94587,+726575+217308j
2010-08-16 00:26:30 UTC,+734184.559631,+734185+220334j
2010-08-16 00:27:00 UTC,+742152.730972,+742153+223443j
2010-08-16 00:27:30 UTC,+725225.937766,+725226+216745j
2010-08-16 00:28:00 UTC,+757364.90523,+757365+229393j
2010-08-16 00:28:30 UTC,+773826.698409,+773827+235930j
2010-08-16 00:29:00 UTC,+798314.550747,+798315+245719j
2010-08-16 00:29:30 UTC,+777645.851217,+777646+237438j
2010-08-16 00:30:00 UTC,+778095.153595,+778095+237582j
2010-08-16 00:30:30 UTC,+787827.954699,+787828+241480j
2010-08-16 00:31:00 UTC,+790578.255724,+790578+242683j
2010-08-16 00:31:30 UTC,+786913.030916,+786913+241347j
2010-08-16 00:32:00 UTC,+801961.127155,+801961+247410j
2010-08-16 00:32:30 UTC,+805247.043914,+805247+248845j
2010-08-16 00:33:00 UTC,+788870.982094,+788871+242076j
2010-08-16 00:33:30 UTC,+768383.869364,+768384+233802j
2010-08-16 00:34:00 UTC,+752210.797731,+752211+227228j
2010-08-16 00:34:30 UTC,+773969.601995,+773970+235868j
2010-08-16 00:35:00 UTC,+780285.250317,+780285+238547j
2010-08-16 00:35:30 UTC,+796375.586722,+796376+244882j
2010-08-16 00:36:00 UTC,+828700.436597,+828700+257779j
2010-08-16 00:36:30 UTC,+825368.991033,+825369+256462j
2010-08-16 00:37:00 UTC,+794057.305064,+794057+244166j
2010-08-16 00:37:30 UTC,+788090.360061,+788090+241911j
2010-08-16 00:38:00 UTC,+792961.34291,+792961+243896j
2010-08-16 00:38:30 UTC,+784026.471049,+784026+240397j
2010-08-16 00:39:00 UTC,+791655.596408,+791656+243313j
2010-08-16 00:39:30 UTC,+810515.025992,+810515+250738j
2010-08-16 00:40:00 UTC,+781982.135096,+781982+239412j
2010-08-16 00:40:30 UTC,+776208.183617,+776208+237072j
2010-08-16 00:41:00 UTC,+795494.204431,+795494+244725j
2010-08-16 00:41:30 UTC,+788644.777723,+788645+242098j
2010-08-16 00:42:00 UTC,+737373.17998,+737373+221451j
2010-08-16 00:42:30 UTC,+747665.504956,+747666+225518j
2010-08-16 00:43:00 UTC,+745157.784664,+745158+224356j
2010-08-16 00:43:30 UTC,+776787.34798,+776787+236983j
2010-08-16 00:44:00 UTC,+763477.496663,+763477+231692j
2010-08-16 00:44:30 UTC,+754003.502121,+754004+228036j
2010-08-16 00:45:00 UTC,+769748.852308,+769749+234362j
2010-08-16 00:45:30 UTC,+762864.291115,+762864+231629j
2010-08-16 00:46:00 UTC,+741416.416927,+741416+223092j
2010-08-16 00:46:30 UTC,+774487.005483,+774487+236381j
2010-08-16 00:47:00 UTC,+798020.421418,+798020+245728j
2010-08-16 00:47:30 UTC,+797954.475254,+797954+245597j
2010-08-16 00:48:00 UTC,+843915.643312,+843916+263952j
2010-08-16 00:48:30 UTC,+817604.122285,+817604+253381j
2010-08-16 00:49:00 UTC,+820314.076011,+820314+254508j
2010-08-16 00:49:30 UTC,+824096.23749,+824096+255911j
2010-08-16 00:50:00 UTC,+799526.816766,+799527+246174j
2010-08-16 00:50:30 UTC,+797124.300394,+797124+244999j
