# file...... power_out_real.csv
# date...... Mon Mar 26 16:02:46 2018
# user...... yingying
# host...... (null)
# target.... meter 210
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,measured_real_power
2010-08-16 00:54:00 UTC,+1247038.76902
2010-08-16 00:54:30 UTC,+1152952.62406
2010-08-16 00:55:00 UTC,+1083280.17358
2010-08-16 00:55:30 UTC,+1449187.86929
2010-08-16 00:56:00 UTC,+1452944.00712
2010-08-16 00:56:30 UTC,+1455387.9142
2010-08-16 00:57:00 UTC,+1484433.26406
2010-08-16 00:57:30 UTC,+1497691.99653
2010-08-16 00:58:00 UTC,+1449906.59464
2010-08-16 00:58:30 UTC,+1415409.82277
2010-08-16 00:59:00 UTC,+1344149.01476
2010-08-16 00:59:30 UTC,+1319305.17668
2010-08-16 01:00:00 UTC,+1259664.17038
2010-08-16 01:00:30 UTC,+1262269.57932
2010-08-16 01:01:00 UTC,+1260714.83507
2010-08-16 01:01:30 UTC,+1250889.16552
2010-08-16 01:02:00 UTC,+1253001.56405
2010-08-16 01:02:30 UTC,+1226711.55256
2010-08-16 01:03:00 UTC,+1227549.15256
2010-08-16 01:03:30 UTC,+1155885.06625
2010-08-16 01:04:00 UTC,+1074471.21913
2010-08-16 01:04:30 UTC,+1075678.39662
2010-08-16 01:05:00 UTC,+1079225.65915
2010-08-16 01:05:30 UTC,+1418668.2436
2010-08-16 01:06:00 UTC,+1389379.84814
2010-08-16 01:06:30 UTC,+1419949.4519
2010-08-16 01:07:00 UTC,+1456504.16996
2010-08-16 01:07:30 UTC,+1477034.39305
2010-08-16 01:08:00 UTC,+1458347.48384
2010-08-16 01:08:30 UTC,+1417482.39442
2010-08-16 01:09:00 UTC,+1437112.81522
2010-08-16 01:09:30 UTC,+1328838.43879
2010-08-16 01:10:00 UTC,+1229492.97379
2010-08-16 01:10:30 UTC,+1403520.92726
2010-08-16 01:11:00 UTC,+1372481.35584
2010-08-16 01:11:30 UTC,+1334163.43838
2010-08-16 01:12:00 UTC,+1323447.23171
2010-08-16 01:12:30 UTC,+1252943.60697
2010-08-16 01:13:00 UTC,+1210425.9319
2010-08-16 01:13:30 UTC,+1208950.09515
2010-08-16 01:14:00 UTC,+1098403.20743
2010-08-16 01:14:30 UTC,+1027038.9762
2010-08-16 01:15:00 UTC,+1016745.69064
2010-08-16 01:15:30 UTC,+1406459.3578
2010-08-16 01:16:00 UTC,+1394597.07832
2010-08-16 01:16:30 UTC,+1364676.47889
2010-08-16 01:17:00 UTC,+1340578.98553
2010-08-16 01:17:30 UTC,+1296999.27059
2010-08-16 01:18:00 UTC,+1260685.79557
2010-08-16 01:18:30 UTC,+1198943.30904
2010-08-16 01:19:00 UTC,+1120509.21179
2010-08-16 01:19:30 UTC,+1027593.42052
2010-08-16 01:20:00 UTC,+1042213.6465
2010-08-16 01:20:30 UTC,+1193335.02347
2010-08-16 01:21:00 UTC,+1245937.41612
2010-08-16 01:21:30 UTC,+1205619.00326
2010-08-16 01:22:00 UTC,+1222344.25606
2010-08-16 01:22:30 UTC,+1166590.70718
2010-08-16 01:23:00 UTC,+1151495.55178
2010-08-16 01:23:30 UTC,+1080402.98241
2010-08-16 01:24:00 UTC,+1035572.94135
2010-08-16 01:24:30 UTC,+981837.121281
2010-08-16 01:25:00 UTC,+926812.236249
2010-08-16 01:25:30 UTC,+1527462.81756
2010-08-16 01:26:00 UTC,+1522730.72494
2010-08-16 01:26:30 UTC,+1501647.29667
2010-08-16 01:27:00 UTC,+1470717.5505
2010-08-16 01:27:30 UTC,+1398359.56335
2010-08-16 01:28:00 UTC,+1332959.75976
2010-08-16 01:28:30 UTC,+1262888.96978
2010-08-16 01:29:00 UTC,+1143137.99305
2010-08-16 01:29:30 UTC,+1005956.80533
2010-08-16 01:30:00 UTC,+958696.473479
2010-08-16 01:30:30 UTC,+1448709.07066
2010-08-16 01:31:00 UTC,+1385508.36807
2010-08-16 01:31:30 UTC,+1383247.86362
2010-08-16 01:32:00 UTC,+1363137.34203
2010-08-16 01:32:30 UTC,+1286140.81037
2010-08-16 01:33:00 UTC,+1225790.59406
2010-08-16 01:33:30 UTC,+1166599.68398
2010-08-16 01:34:00 UTC,+1011075.3539
2010-08-16 01:34:30 UTC,+871427.403716
2010-08-16 01:35:00 UTC,+843715.406357
2010-08-16 01:35:30 UTC,+1378413.42166
2010-08-16 01:36:00 UTC,+1429735.15229
2010-08-16 01:36:30 UTC,+1451384.45815
2010-08-16 01:37:00 UTC,+1432529.73954
2010-08-16 01:37:30 UTC,+1383380.57159
2010-08-16 01:38:00 UTC,+1350744.84408
2010-08-16 01:38:30 UTC,+1231226.65258
2010-08-16 01:39:00 UTC,+1125090.99513
2010-08-16 01:39:30 UTC,+1043028.61302
2010-08-16 01:40:00 UTC,+893857.945704
2010-08-16 01:40:30 UTC,+1257579.86885
2010-08-16 01:41:00 UTC,+1232781.16099
2010-08-16 01:41:30 UTC,+1204586.83773
2010-08-16 01:42:00 UTC,+1214446.47117
2010-08-16 01:42:30 UTC,+1154583.1492
2010-08-16 01:43:00 UTC,+1146613.404
2010-08-16 01:43:30 UTC,+1066832.11395
2010-08-16 01:44:00 UTC,+997346.045778
2010-08-16 01:44:30 UTC,+896656.9581
2010-08-16 01:45:00 UTC,+840799.496735
2010-08-16 01:45:30 UTC,+1350998.43258
2010-08-16 01:46:00 UTC,+1374965.1966
2010-08-16 01:46:30 UTC,+1350869.43178
2010-08-16 01:47:00 UTC,+1379692.06413
2010-08-16 01:47:30 UTC,+1323051.86866
2010-08-16 01:48:00 UTC,+1293029.23282
2010-08-16 01:48:30 UTC,+1230903.48711
2010-08-16 01:49:00 UTC,+1069077.61733
2010-08-16 01:49:30 UTC,+1006433.08642
2010-08-16 01:50:00 UTC,+968597.16
2010-08-16 01:50:30 UTC,+1269215.70638
2010-08-16 01:51:00 UTC,+1224401.25836
2010-08-16 01:51:30 UTC,+1221486.04738
2010-08-16 01:52:00 UTC,+1204694.17016
2010-08-16 01:52:30 UTC,+1182696.27385
2010-08-16 01:53:00 UTC,+1134479.72472
2010-08-16 01:53:30 UTC,+1061967.22554
2010-08-16 01:54:00 UTC,+1007635.93765
2010-08-16 01:54:30 UTC,+953525.970439
2010-08-16 01:55:00 UTC,+924032.287067
2010-08-16 01:55:30 UTC,+1198120.70074
2010-08-16 01:56:00 UTC,+1154359.81948
2010-08-16 01:56:30 UTC,+1152594.85904
2010-08-16 01:57:00 UTC,+1158237.77794
2010-08-16 01:57:30 UTC,+1107043.20946
2010-08-16 01:58:00 UTC,+1079312.18512
2010-08-16 01:58:30 UTC,+992496.471501
2010-08-16 01:59:00 UTC,+922144.741742
2010-08-16 01:59:30 UTC,+844695.192437
2010-08-16 02:00:00 UTC,+767248.925471
