# file...... Output/houseLog/house_0_13A_tm_0_A_13_Meter_11_105.csv
# date...... Mon Mar 26 16:02:46 2018
# user...... yingying
# host...... (null)
# target.... house 886
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,air_temperature,outdoor_temperature,mass_temperature,power_state,UA,air_heat_capacity_cd,mass_heat_coeff,mass_heat_capacity,design_cooling_capacity,Qi,solar_gain,Qh,hvac_load,total_load,cooling_setpoint,
2010-08-16 00:00:00 UTC,+73.63,+76.406,+73.63,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:00:30 UTC,+73.6532551019,+76.382,+73.6301453233,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:01:00 UTC,+73.6746898239,+76.358,+73.6305640484,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:01:30 UTC,+73.694448479,+76.335,+73.631231276,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:02:00 UTC,+73.7126721178,+76.312,+73.6321241712,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:02:30 UTC,+73.7294821302,+76.289,+73.6332217962,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:03:00 UTC,+73.7449901157,+76.267,+73.6345049055,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:03:30 UTC,+73.759307051,+76.246,+73.6359558624,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:04:00 UTC,+73.772535055,+76.225,+73.6375585596,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:04:30 UTC,+73.7847597263,+76.204,+73.6392982434,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:05:00 UTC,+73.7960597607,+76.184,+73.6411613536,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:05:30 UTC,+73.8065158852,+76.164,+73.6431354797,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:06:00 UTC,+73.8161940321,+76.145,+73.6452092662,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:06:30 UTC,+73.8251631946,+76.127,+73.6473723293,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:07:00 UTC,+73.833486895,+76.109,+73.6496152292,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:07:30 UTC,+73.8412152486,+76.092,+73.6519293414,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:08:00 UTC,+73.8484027076,+76.075,+73.6543067921,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:08:30 UTC,+73.8550910487,+76.059,+73.6567403966,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:09:00 UTC,+73.8613270581,+76.043,+73.6592236049,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:09:30 UTC,+73.8671454648,+76.028,+73.6617504485,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:10:00 UTC,+73.8725865757,+76.013,+73.6643154958,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:10:30 UTC,+73.8776791633,+75.999,+73.6669138063,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
2010-08-16 00:11:00 UTC,+73.8824580584,+75.985,+73.669540893,OFF,+1636.64407869,+1570.2796368,+12118.504148,+8144.0269088,+84000,+0,+0,+0,+0,+0,+73.29
