# file...... Output/houseLog/house_3_7C_tm_3_C_7_Meter_104_1188.csv
# date...... Mon Mar 26 16:02:46 2018
# user...... yingying
# host...... (null)
# target.... house 6538
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,air_temperature,outdoor_temperature,mass_temperature,power_state,UA,air_heat_capacity_cd,mass_heat_coeff,mass_heat_capacity,design_cooling_capacity,Qi,solar_gain,Qh,hvac_load,total_load,cooling_setpoint,
2010-08-16 00:00:00 UTC,+72.67,+76.406,+72.67,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:00:30 UTC,+72.7021214554,+76.382,+72.670162598,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:01:00 UTC,+72.731434622,+76.358,+72.6706294735,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:01:30 UTC,+72.7581901582,+76.335,+72.6713708763,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:02:00 UTC,+72.7826247587,+76.312,+72.6723597801,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:02:30 UTC,+72.8049452932,+76.289,+72.6735716357,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:03:00 UTC,+72.8253400118,+76.267,+72.674984106,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:03:30 UTC,+72.8439888184,+76.246,+72.6765769102,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:04:00 UTC,+72.8610555021,+76.225,+72.6783316811,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:04:30 UTC,+72.8766805896,+76.204,+72.6802317489,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:05:00 UTC,+72.8909919598,+76.184,+72.6822619463,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+72.35
2010-08-16 00:05:30 UTC,+72.6296376991,+76.164,+72.6833453579,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-38964.0961247,+3.86996319953,+3.88857364238,+71.6096942048
2010-08-16 00:06:00 UTC,+72.3093212292,+76.145,+72.6811892836,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39031.0710385,+3.87661523249,+3.88857364238,+71.6096942048
2010-08-16 00:06:30 UTC,+72.0137267348,+76.127,+72.6759882342,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39165.3711299,+3.88995408706,+3.88857364238,+71.6096942048
2010-08-16 00:07:00 UTC,+71.7413113866,+76.109,+72.668009349,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39151.6364085,+3.88858993719,+3.88857364238,+71.6096942048
2010-08-16 00:07:30 UTC,+71.4897207012,+76.092,+72.6575014782,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39255.3451008,+3.89889041539,+3.88857364238,+71.6096942048
2010-08-16 00:08:00 UTC,+71.2570964212,+76.075,+72.6446867208,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39318.6068434,+3.9051736515,+3.88857364238,+71.6096942048
2010-08-16 00:08:30 UTC,+71.0419200753,+76.059,+72.6297693299,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39343.1931576,+3.90761559525,+3.88857364238,+71.6096942048
2010-08-16 00:09:00 UTC,+70.8427178678,+76.043,+72.6129370028,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39378.0794306,+3.91108054391,+3.88857364238,+71.6096942048
2010-08-16 00:09:30 UTC,+70.6578782629,+76.028,+72.594360683,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39458.4439192,+3.91906244634,+3.88857364238,+71.6096942048
2010-08-16 00:10:00 UTC,+70.7522479009,+76.013,+72.5751780164,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+71.6096942048
2010-08-16 00:10:30 UTC,+70.9301404,+75.999,+72.557911698,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+70.7352544429
2010-08-16 00:11:00 UTC,+71.0921805988,+75.985,+72.5425100332,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+70.7352544429
2010-08-16 00:11:30 UTC,+71.2397941219,+75.972,+72.5288036764,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+70.7352544429
2010-08-16 00:12:00 UTC,+71.3742868629,+75.96,+72.5166385708,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+70.7352544429
2010-08-16 00:12:30 UTC,+71.496847241,+75.948,+72.5058746144,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+70.7352544429
2010-08-16 00:13:00 UTC,+71.6085481785,+75.937,+72.4963843605,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+70.7352544429
2010-08-16 00:13:30 UTC,+71.7103746155,+75.927,+72.4880518792,OFF,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,+0,+0,+0,+70.7352544429
2010-08-16 00:14:00 UTC,+71.5373985138,+75.917,+72.479788145,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39473.3652867,+3.92054445539,+3.88857364238,+70.7352544429
2010-08-16 00:14:30 UTC,+71.2844100838,+75.908,+72.4691165078,ON,+945.754371572,+878.7803472,+8045.7931826,+6693.8864352,+54000,+0,+0,-39547.7618934,+3.92793362026,+3.88857364238,+70.7352544429
