# file...... Output/houseLog/house_3_4B_tm_3_B_4_Meter_107_1215.csv
# date...... Mon Mar 26 16:02:46 2018
# user...... yingying
# host...... (null)
# target.... house 6679
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,air_temperature,outdoor_temperature,mass_temperature,power_state,UA,air_heat_capacity_cd,mass_heat_coeff,mass_heat_capacity,design_cooling_capacity,Qi,solar_gain,Qh,hvac_load,total_load,cooling_setpoint,
2010-08-16 00:00:00 UTC,+71.2,+76.406,+71.2,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:00:30 UTC,+71.2463889867,+76.382,+71.2002547756,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:01:00 UTC,+71.2881336862,+76.358,+71.2009814911,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:01:30 UTC,+71.3257209708,+76.335,+71.2021276541,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:02:00 UTC,+71.3595953207,+76.312,+71.2036463553,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:02:30 UTC,+71.3901455576,+76.289,+71.2054956781,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:03:00 UTC,+71.4177195326,+76.267,+71.2076381254,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:03:30 UTC,+71.4426373543,+76.246,+71.2100402029,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:04:00 UTC,+71.4651854893,+76.225,+71.2126720441,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:04:30 UTC,+71.4856113968,+76.204,+71.2155069791,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:05:00 UTC,+71.5041364614,+76.184,+71.218521151,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.75
2010-08-16 00:05:30 UTC,+71.5209676518,+76.164,+71.2216932677,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:06:00 UTC,+71.5362813061,+76.145,+71.2250043302,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:06:30 UTC,+71.5502440931,+76.127,+71.2284373927,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:07:00 UTC,+71.5630052087,+76.109,+71.2319773934,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:07:30 UTC,+71.5746893058,+76.092,+71.2356109065,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:08:00 UTC,+71.5854168146,+76.075,+71.2393259721,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:08:30 UTC,+71.5952866536,+76.059,+71.2431119398,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:09:00 UTC,+71.6043962299,+76.043,+71.2469593319,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:09:30 UTC,+71.6128238654,+76.028,+71.2508597187,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:10:00 UTC,+71.6206485408,+76.013,+71.2548056095,OFF,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,+0,+0,+0,+70.6553693153
2010-08-16 00:10:30 UTC,+71.2502578068,+75.999,+71.2572045046,ON,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,-30566.9415879,+3.03594721379,+3.0244461663,+70.5435927577
2010-08-16 00:11:00 UTC,+70.8065361563,+75.985,+71.2546925379,ON,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,-30558.7327296,+3.03513189962,+3.0244461663,+70.5435927577
2010-08-16 00:11:30 UTC,+70.4054403794,+75.972,+71.2476573223,ON,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,-30543.8472388,+3.03365345388,+3.0244461663,+70.5435927577
2010-08-16 00:12:00 UTC,+70.0421398217,+75.96,+71.2365809253,ON,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,-30554.5629398,+3.03471775083,+3.0244461663,+70.5435927577
2010-08-16 00:12:30 UTC,+69.7123250355,+75.948,+71.2218909496,ON,+559.715031194,+497.86254,+5499.645843,+4227.09164,+42000,+0,+0,-30584.3789741,+3.03767911698,+3.0244461663,+70.5435927577
